9967dd5e10f86ce4e214653b2fb61b7dacdd63628ddfaacd310f1973641a366b,9385b55fe507852c899ad8e560bdcabf5aa800afbca329b4a60b70c23e674bb6,69f4dbaa75e803caefa079190779e01a203c59758d8da8cb9b6d1c59cf8b47f1,020f61078b66093f87dade25f24938ca0b4a345229ffb6256c16eb3f4025942f,5791034aa7c60bfe0e3926c657d50cdd4b8257cf0f2f73b8d80b3262d0bd7a66,2dceca5d48a2ef12a99b000e53a798c7d6a9c9a1cb5f40dd9f05410cd5f50671,2a694df34fa9626f879ae7658cc53fbcafe774393f4f63d554094432be6f6e14,44fc48cd256c3c9f7719066b389e140a29cb391ada206ef5821a28f3e75e700f,746840393d86f7623110d2ef5bc5fd151b24b84f56671ac55190060a7074d8ee,12b0e7167d5b8b847d8409038fcbf2c8fb78f7e3acbf9dcc75bf155424cf30fb,a9f000fae43fdc191c7cdb077bca583e613f86a136baba865305ce6e2b3b4de6,542ffa68e7944c42b8ff044b83da3ee460631288a87a8aa1e730feacf8349ac4,0cf41a7a967ae940b26a1d6f2b365ef61116ec48ca49265b26c969aa9a12a013,b0005c1a74c734f0b65e964ea1c442fa58de9d24463de6f443a69af93df965b7,77ead8dc59db43b5b1826f0a5e1ff30851e1134f7d3011941035123363b8f482,f90323709f033273e74b31c457677653fe6c3d7f6cf8165614b6445be5ba3ec0,819d279c607c3ed4516aee3cb985dceec0ac16602f938023f2b615374fcfd397,b6cd36b2cf562eade84ce528b81a04be930ee56d5d6458ef752421f4f1720d17,1bdc7f85d1867a4a7a501487b5ddcf39be76b37ea22d4e0c0b6d777fcbe0f3ae,6cb589fed220380165324c229f2ebb1c466b3818ea619aa1d25d76b54a933672,b0079c5baa60e5f41eda842069a2f148d2adcc6f8602f84f4cc185ea12a7b9a3,5f36d8d0b17245cc214a5983339c5b269226c89423ed73a4848ea7c75ef84e9c,06ebb7bfd530daa06eb598dc28ecce925f8a4106e3a3d7fbbae2d9cbe0500f83,0d3daa5497aa6a5fb1838a0122f9e935333a6871cde12597d43fcfacbc54061a,3205bd7ed0b4188ae619af5253b9a8424d5df6159fe57857fe9c97941208775a,ded7f43091304a9e26aac36d69182e63fed046729201adb2c4c98ddd3d4d342b,64bcec583e48cca378c736eaeb7ff86e86ca3d04fa7a554906bf208075e2f160,83bfe1a1161e781a84b83bf8abca09778274b0742e5e457510ac685c00efc63a,16bf5ec9f6ee5fb258e5e66322be4d71724441d77c12d52118af247fb08b9093,1a05dc06e074cb01940ad6657aa6a2458e70a17318b37454380d70aab6dbf082,9c25e7575596e4f30b7289a32194a057ee6aabfa82f0dc6883e31387a5d094bd,f9766c09b15982f76d3d82853bfa0bdde9b4d705d84ed2d88ae9d83672dc0baf,b17fbc856a51deee38a7b47f588994242db3bf768202b227ac8c5c1a33395c61,cbb7650992f4a1d52c2ccc2a6e7240154132650a7260fce792cdec54fdbc96cf,dab80c172d0c7670bb6d8dd94dcb80a02b40861bcfe23e54964eb4119d33edf7,5f3b9ab2528c722c2c3892d58a571758197865dd6808fea78325f239236b0b7f,4fd4c0daa7dbeda67a2937fa16c82125f1977dc76d602bf6f54d185ef43b009c,253e9d78473f7b198cbe3fe63600726021ea4d3f8b8a8ddfc0dfaa4c4327746f,8328e873542ff12d640c939436c98052c3ed0b659d57ec47ee303f934ac2e396,f90eb7a5ffd91cc78efad5524395d5164612c7bfd33d68813f435854a46e464d
"57","202700","0","0","0","24863","200000001","1986","57","57","57","57","57","57","1","0","30","79","57","57","57","57","0","57","57","0","57","57","57","10","1","620270057","57","93","10","0","0","0","0","1"
"58","202700","0","0","0","25863","200000001","2036","58","58","58","58","58","58","1","0","30","79","58","58","58","58","0","58","58","0","58","58","58","10","1","620270058","58","93","10","0","0","0","0","1"
"59","202700","0","0","0","26863","200000001","2086","59","59","59","59","59","59","1","0","30","80","59","59","59","59","0","59","59","0","59","59","59","10","1","620270059","59","94","10","0","0","0","0","1"
"60","202700","0","0","0","27863","200000001","2136","60","60","60","60","60","60","1","0","30","80","60","60","60","60","0","60","60","0","60","60","60","10","1","620270060","60","94","10","0","0","0","0","1"
"61","202700","0","0","0","28863","200000001","2186","61","61","61","61","61","61","1","0","30","81","61","61","61","61","0","61","61","0","61","61","61","10","1","620270061","61","95","10","0","0","0","0","1"
"62","202700","0","0","0","29345","200000001","2253","62","62","62","62","62","62","1","0","30","82","62","62","62","62","0","62","62","0","62","62","62","10","1","620270062","62","97","10","0","0","0","0","1"
"63","202700","0","0","0","29827","200000001","2319","63","63","63","63","63","63","1","0","30","83","63","63","63","63","0","63","63","0","63","63","63","10","1","620270063","63","99","10","0","0","0","0","1"
"64","202700","0","0","0","30309","200000001","2386","64","64","64","64","64","64","1","0","30","84","64","64","64","64","0","64","64","0","64","64","64","10","1","620270064","64","102","10","0","0","0","0","1"
"65","202700","0","0","0","30791","200000001","2452","65","65","65","65","65","65","1","0","30","85","65","65","65","65","0","65","65","0","65","65","65","10","1","620270065","65","104","10","0","0","0","0","1"
"66","202700","0","0","0","31273","200000001","2519","66","66","66","66","66","66","1","0","30","86","66","66","66","66","0","66","66","0","66","66","66","10","1","620270066","66","106","10","0","0","0","0","1"
"67","202700","0","0","0","31755","200000001","2585","67","67","67","67","67","67","1","0","30","87","67","67","67","67","0","67","67","0","67","67","67","10","1","620270067","67","108","10","0","0","0","0","1"
"68","202700","0","0","0","32236","200000001","2652","68","68","68","68","68","68","1","0","30","88","68","68","68","68","0","68","68","0","68","68","68","10","1","620270068","68","110","10","0","0","0","0","1"
"69","202700","0","0","0","32718","200000001","2718","69","69","69","69","69","69","1","0","30","89","69","69","69","69","0","69","69","0","69","69","69","10","1","620270069","69","113","10","0","0","0","0","1"
"70","202700","0","0","0","33200","200000001","2785","70","70","70","70","70","70","1","0","30","90","70","70","70","70","0","70","70","0","70","70","70","10","1","620270070","70","115","10","0","0","0","0","1"
"71","202700","0","0","0","33682","200000001","2852","71","71","71","71","71","71","1","0","30","91","71","71","71","71","0","71","71","0","71","71","71","10","1","620270071","71","117","10","0","0","0","0","1"
"1","202800","0","0","0","3109","200000006","90","1","1","1","1","1","1","1","0","30","3","1","1","1","1","0","1","1","0","1","1","1","10","1","620280001","1","2","10","0","0","0","0","1"
"2","202800","0","0","0","3260","200000006","112","2","2","2","2","2","2","1","0","30","4","2","2","2","2","0","2","2","0","2","2","2","10","1","620280002","2","8","10","0","0","0","0","1"
"3","202800","0","0","0","3410","200000006","134","3","3","3","3","3","3","1","0","30","4","3","3","3","3","0","3","3","0","3","3","3","10","1","620280003","3","5","10","0","0","0","0","1"
"4","202800","0","0","0","3561","200000006","156","4","4","4","4","4","4","1","0","30","5","4","4","4","4","0","4","4","0","4","4","4","10","1","620280004","4","6","10","0","0","0","0","1"
"5","202800","0","0","0","3711","200000006","178","5","5","5","5","5","5","1","0","30","5","5","5","5","5","0","5","5","0","5","5","5","10","1","620280005","5","7","10","0","0","0","0","1"
"6","202800","0","0","0","3862","200000006","200","6","6","6","6","6","6","1","0","30","6","6","6","6","6","0","6","6","0","6","6","6","10","1","620280006","6","7","10","0","0","0","0","1"
"7","202800","0","0","0","4012","200000006","222","7","7","7","7","7","7","1","0","30","6","7","7","7","7","0","7","7","0","7","7","7","10","1","620280007","7","8","10","0","0","0","0","1"
"8","202800","0","0","0","4163","200000006","244","8","8","8","8","8","8","1","0","30","7","8","8","8","8","0","8","8","0","8","8","8","10","1","620280008","8","8","10","0","0","0","0","1"
"9","202800","0","0","0","4313","200000006","266","9","9","9","9","9","9","1","0","30","7","9","9","9","9","0","9","9","0","9","9","9","10","1","620280009","9","9","10","0","0","0","0","1"
"10","202800","0","0","0","4464","200000006","288","10","10","10","10","10","10","1","0","30","8","10","10","10","10","0","10","10","0","10","10","10","10","1","620280010","10","9","10","0","0","0","0","1"
"11","202800","0","0","0","4614","200000006","310","11","11","11","11","11","11","1","0","30","8","11","11","11","11","0","11","11","0","11","11","11","10","1","620280011","11","9","10","0","0","0","0","1"
"12","202800","0","0","0","4765","200000006","332","12","12","12","12","12","12","1","0","30","9","12","12","12","12","0","12","12","0","12","12","12","10","1","620280012","12","10","10","0","0","0","0","1"
"13","202800","0","0","0","4915","200000006","354","13","13","13","13","13","13","1","0","30","9","13","13","13","13","0","13","13","0","13","13","13","10","1","620280013","13","10","10","0","0","0","0","1"
"14","202800","0","0","0","5066","200000006","376","14","14","14","14","14","14","1","0","30","10","14","14","14","14","0","14","14","0","14","14","14","10","1","620280014","14","10","10","0","0","0","0","1"
"15","202800","0","0","0","5216","200000006","398","15","15","15","15","15","15","1","0","30","10","15","15","15","15","0","15","15","0","15","15","15","10","1","620280015","15","15","10","0","0","0","0","1"
"16","202800","0","0","0","5367","200000006","420","16","16","16","16","16","16","1","0","30","11","16","16","16","16","0","16","16","0","16","16","16","10","1","620280016","16","15","10","0","0","0","0","1"
"17","202800","0","0","0","5517","200000006","442","17","17","17","17","17","17","1","0","30","11","17","17","17","17","0","17","17","0","17","17","17","10","1","620280017","17","15","10","0","0","0","0","1"
"18","202800","0","0","0","5668","200000006","464","18","18","18","18","18","18","1","0","30","12","18","18","18","18","0","18","18","0","18","18","18","10","1","620280018","18","15","10","0","0","0","0","1"
"19","202800","0","0","0","5818","200000006","486","19","19","19","19","19","19","1","0","30","12","19","19","19","19","0","19","19","0","19","19","19","10","1","620280019","19","15","10","0","0","0","0","1"
"20","202800","0","0","0","5969","200000006","508","20","20","20","20","20","20","1","0","30","13","20","20","20","20","0","20","20","0","20","20","20","10","1","620280020","20","15","10","0","0","0","0","1"
"21","202800","0","0","0","6119","200000006","530","21","21","21","21","21","21","1","0","30","13","21","21","21","21","0","21","21","0","21","21","21","10","1","620280021","21","15","10","0","0","0","0","1"
"22","202800","0","0","0","6270","200000006","552","22","22","22","22","22","22","1","0","30","14","22","22","22","22","0","22","22","0","22","22","22","10","1","620280022","22","19","10","0","0","0","0","1"
"23","202800","0","0","0","6420","200000006","574","23","23","23","23","23","23","1","0","30","14","23","23","23","23","0","23","23","0","23","23","23","10","1","620280023","23","23","10","0","0","0","0","1"
"24","202800","0","0","0","6571","200000006","596","24","24","24","24","24","24","1","0","30","15","24","24","24","24","0","24","24","0","24","24","24","10","1","620280024","24","23","10","0","0","0","0","1"
"25","202800","0","0","0","6721","200000006","618","25","25","25","25","25","25","1","0","30","15","25","25","25","25","0","25","25","0","25","25","25","10","1","620280025","25","24","10","0","0","0","0","1"
"26","202800","0","0","0","6872","200000006","640","26","26","26","26","26","26","1","0","30","16","26","26","26","26","0","26","26","0","26","26","26","10","1","620280026","26","24","10","0","0","0","0","1"
"27","202800","0","0","0","7022","200000006","662","27","27","27","27","27","27","1","0","30","16","27","27","27","27","0","27","27","0","27","27","27","10","1","620280027","27","24","10","0","0","0","0","1"
"28","202800","0","0","0","7173","200000006","684","28","28","28","28","28","28","1","0","30","17","28","28","28","28","0","28","28","0","28","28","28","10","1","620280028","28","24","10","0","0","0","0","1"
"29","202800","0","0","0","7323","200000006","706","29","29","29","29","29","29","1","0","30","17","29","29","29","29","0","29","29","0","29","29","29","10","1","620280029","29","25","10","0","0","0","0","1"
"30","202800","0","0","0","7474","200000006","728","30","30","30","30","30","30","1","0","30","18","30","30","30","30","0","30","30","0","30","30","30","10","1","620280030","30","26","10","0","0","0","0","1"
"31","202800","0","0","0","7624","200000006","750","31","31","31","31","31","31","1","0","30","18","31","31","31","31","0","31","31","0","31","31","31","10","1","620280031","31","26","10","0","0","0","0","1"
"32","202800","0","0","0","7775","200000006","772","32","32","32","32","32","32","1","0","30","19","32","32","32","32","0","32","32","0","32","32","32","10","1","620280032","32","26","10","0","0","0","0","1"
"33","202800","0","0","0","7925","200000006","794","33","33","33","33","33","33","1","0","30","19","33","33","33","33","0","33","33","0","33","33","33","10","1","620280033","33","26","10","0","0","0","0","1"
"34","202800","0","0","0","8076","200000006","816","34","34","34","34","34","34","1","0","30","20","34","34","34","34","0","34","34","0","34","34","34","10","1","620280034","34","26","10","0","0","0","0","1"
"35","202800","0","0","0","8226","200000006","838","35","35","35","35","35","35","1","0","30","20","35","35","35","35","0","35","35","0","35","35","35","10","1","620280035","35","30","10","0","0","0","0","1"
"36","202800","0","0","0","8377","200000006","860","36","36","36","36","36","36","1","0","30","21","36","36","36","36","0","36","36","0","36","36","36","10","1","620280036","36","30","10","0","0","0","0","1"
"37","202800","0","0","0","8527","200000006","882","37","37","37","37","37","37","1","0","30","21","37","37","37","37","0","37","37","0","37","37","37","10","1","620280037","37","30","10","0","0","0","0","1"
"38","202800","0","0","0","8527","200000006","892","38","38","38","38","38","38","1","0","30","21","38","38","38","38","0","38","38","0","38","38","38","10","1","620280038","38","30","10","0","0","0","0","1"
"39","202800","0","0","0","10242","200000006","1076","39","39","39","39","39","39","1","0","30","26","39","39","39","39","0","39","39","0","39","39","39","10","1","620280039","39","37","10","0","0","0","0","1"
"40","202800","0","0","0","11957","200000006","1260","40","40","40","40","40","40","1","0","30","31","40","40","40","40","0","40","40","0","40","40","40","10","1","620280040","40","44","10","0","0","0","0","1"
"41","202800","0","0","0","14978","200000006","1455","41","41","41","41","41","41","1","0","30","31","41","41","41","41","0","41","41","0","41","41","41","10","1","620280041","41","45","10","0","0","0","0","1"
"42","202800","0","0","0","17998","200000006","1649","42","42","42","42","42","42","1","0","30","31","42","42","42","42","0","42","42","0","42","42","42","10","1","620280042","42","45","10","0","0","0","0","1"
"43","202800","0","0","0","15502","200000006","1666","43","43","43","43","43","43","1","0","30","31","43","43","43","43","0","43","43","0","43","43","43","10","1","620280043","43","45","10","0","0","0","0","1"
"44","202800","0","0","0","15764","200000006","1683","44","44","44","44","44","44","1","0","30","32","44","44","44","44","0","44","44","0","44","44","44","10","1","620280044","44","46","10","0","0","0","0","1"
"45","202800","0","0","0","16026","200000006","1699","45","45","45","45","45","45","1","0","30","32","45","45","45","45","0","45","45","0","45","45","45","10","1","620280045","45","46","10","0","0","0","0","1"
"46","202800","0","0","0","16289","200000006","1716","46","46","46","46","46","46","1","0","30","32","46","46","46","46","0","46","46","0","46","46","46","10","1","620280046","46","47","10","0","0","0","0","1"
"47","202800","0","0","0","16551","200000006","1733","47","47","47","47","47","47","1","0","30","33","47","47","47","47","0","47","47","0","47","47","47","10","1","620280047","47","47","10","0","0","0","0","1"
"48","202800","0","0","0","16813","200000006","1750","48","48","48","48","48","48","1","0","30","33","48","48","48","48","0","48","48","0","48","48","48","10","1","620280048","48","48","10","0","0","0","0","1"
"49","202800","0","0","0","17075","200000006","1766","49","49","49","49","49","49","1","0","30","33","49","49","49","49","0","49","49","0","49","49","49","10","1","620280049","49","48","10","0","0","0","0","1"
"50","202800","0","0","0","17337","200000006","1783","50","50","50","50","50","50","1","0","30","34","50","50","50","50","0","50","50","0","50","50","50","10","1","620280050","50","49","10","0","0","0","0","1"
"51","202800","0","0","0","17599","200000006","1800","51","51","51","51","51","51","1","0","30","34","51","51","51","51","0","51","51","0","51","51","51","10","1","620280051","51","49","10","0","0","0","0","1"
"52","202800","0","0","0","17821","200000006","1809","52","52","52","52","52","52","1","0","30","34","52","52","52","52","0","52","52","0","52","52","52","10","1","620280052","52","50","10","0","0","0","0","1"
"53","202800","0","0","0","18043","200000006","1819","53","53","53","53","53","53","1","0","30","34","53","53","53","53","0","53","53","0","53","53","53","10","1","620280053","53","50","10","0","0","0","0","1"
"54","202800","0","0","0","17861","200000006","1817","54","54","54","54","54","54","1","0","30","34","54","54","54","54","0","54","54","0","54","54","54","10","1","620280054","54","49","10","0","0","0","0","1"
"55","202800","0","0","0","18123","200000006","1834","55","55","55","55","55","55","1","0","30","35","55","55","55","55","0","55","55","0","55","55","55","10","1","620280055","55","50","10","0","0","0","0","1"
"56","202800","0","0","0","18385","200000006","1850","56","56","56","56","56","56","1","0","30","35","56","56","56","56","0","56","56","0","56","56","56","10","1","620280056","56","50","10","0","0","0","0","1"
"57","202800","0","0","0","18647","200000006","1867","57","57","57","57","57","57","1","0","30","35","57","57","57","57","0","57","57","0","57","57","57","10","1","620280057","57","51","10","0","0","0","0","1"
"58","202800","0","0","0","19434","200000006","1917","58","58","58","58","58","58","1","0","30","36","58","58","58","58","0","58","58","0","58","58","58","10","1","620280058","58","52","10","0","0","0","0","1"
"59","202800","0","0","0","19696","200000006","1934","59","59","59","59","59","59","1","0","30","37","59","59","59","59","0","59","59","0","59","59","59","10","1","620280059","59","53","10","0","0","0","0","1"
"60","202800","0","0","0","19958","200000006","1951","60","60","60","60","60","60","1","0","30","37","60","60","60","60","0","60","60","0","60","60","60","10","1","620280060","60","53","10","0","0","0","0","1"
"61","202800","0","0","0","20220","200000006","1968","61","61","61","61","61","61","1","0","30","37","61","61","61","61","0","61","61","0","61","61","61","10","1","620280061","61","53","10","0","0","0","0","1"
"62","202800","0","0","0","20930","200000006","2041","62","62","62","62","62","62","1","0","30","38","62","62","62","62","0","62","62","0","62","62","62","10","1","620280062","62","54","10","0","0","0","0","1"
"63","202800","0","0","0","21640","200000006","2114","63","63","63","63","63","63","1","0","30","38","63","63","63","63","0","63","63","0","63","63","63","10","1","620280063","63","54","10","0","0","0","0","1"
"64","202800","0","0","0","22349","200000006","2187","64","64","64","64","64","64","1","0","30","39","64","64","64","64","0","64","64","0","64","64","64","10","1","620280064","64","55","10","0","0","0","0","1"
