ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"3","","1","0","0","1","","300100204","0","3000","300100203","0","28","0","1","0","3","0","0","0","960"
"3","","1","0","2","1","","1","0","3000","300100204","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","0","1","","0","0","3000","300100205","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","2.5","99","","0","0","3000","300100301","0","1","0.00023","1","100","3","1","0","2.5","2"
"3","","1","0","2","99","","1","0","3000","300100302","0","10","18","1","0","3","0","0","10","111"
"3","","1","0","2","99","","1","0","3000","300100303","0","10","18","1","0","3","0","0","10","121"
"3","","1","0","18","1","","0","0","3000","300100401","0","1","0.00178","1","100","3","1","0","18","1"
"3","","1","0","7","1","","1","0","3000","300101101","0","26","0","2","0","7","0","0","0.005","300101102"
"3","","1","0","25","99","","1","0","3000","300101102","0","46","0","1","100","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","300101103","0","9","0","1","100","3","3.5","0","0.2","2"
"3","","1","0","10","1","","0","0","3000","300101201","0","1","0.00098","1","100","3","1","0","10","1"
"3","","1","0","2160","1","","0","0","3000","300101202","0","3","0","1","0","3","3000","0","0","3"
"3","","1","0","0","1","","300101204","0","3000","300101203","0","28","0","1","0","3","0","0","0","960"
"3","","1","0","2","1","","1","0","3000","300101204","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","0","1","","0","0","3000","300101205","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","2.5","99","","0","0","3000","300101301","0","1","0.00023","1","100","3","1","0","2.5","2"
"3","","1","0","2","99","","1","0","3000","300101302","0","10","18","1","0","3","0","0","10","111"
"3","","1","0","2","99","","1","0","3000","300101303","0","10","18","1","0","3","0","0","10","121"
"3","","1","0","4","2","","0","0","3000","300101401","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","4","2","","0","0","3000","300101402","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","0","2","","300101404","0","3000","300101403","0","28","0","1","0","3","0","0","0","960"
"3","","1","0","2","1","","1","0","3000","300101404","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","0","2","","0","0","3000","300101405","0","8","0","1","0","3","1.5","0","0","7"
"3","","1","0","18","1","","0","0","3000","300101501","0","1","0.00178","1","100","3","1","0","18","1"
"3","","1","0","7","1","","1","0","3000","300102101","0","26","0","2","0","7","0","0","0.005","300102102"
"3","","1","0","30","99","","1","0","3000","300102102","0","46","0","1","100","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","300102103","0","9","0","1","100","3","3.5","0","0.2","2"
"3","","1","0","10","1","","0","0","3000","300102201","0","1","0.00098","1","100","3","1","0","10","1"
"3","","1","0","2160","1","","0","0","3000","300102202","0","3","0","1","0","3","3000","0","0","3"
"3","","1","0","0","1","","300102204","0","3000","300102203","0","28","0","1","0","3","0","0","0","980"
"3","","1","0","2","1","","1","0","3000","300102204","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","0","1","","0","0","3000","300102205","0","8","0","1","0","3","3","0","0","7"
"3","","1","0","2.5","99","","0","0","3000","300102301","0","1","0.00023","1","100","3","1","0","2.5","2"
"3","","1","0","2","99","","1","0","3000","300102302","0","10","18","1","0","3","0","0","1000","111"
"3","","1","0","2","99","","1","0","3000","300102303","0","10","18","1","0","3","0","0","1000","121"
"3","","1","0","0","99","","0","0","3000","300102304","0","8","0","1","0","3","1","0","0","3"
"3","","1","0","4","2","","0","0","3000","300102401","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","4","2","","0","0","3000","300102402","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","0","2","","300102404","0","3000","300102403","0","28","0","1","0","3","0","0","0","980"
"3","","1","0","2","1","","1","0","3000","300102404","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","0","2","","0","0","3000","300102405","0","8","0","1","0","3","1.5","0","0","7"
"3","","1","0","18","1","","0","0","3000","300102501","0","1","0.00178","1","100","3","1","0","18","1"
"3","","1","0","100","1","","2","12","3000","300102601","0","48","0","2","0","7","0","0","0","1"
"3","","1","0","2","99","","1","0","3000","300102602","0","10","12","3","0","3","0","0","50","10"
"3","","1","0","2","99","","1","0","3000","300102603","0","10","12","3","0","3","0","0","50","30"
"3","","1","0","2","99","","1","0","3000","300102604","0","10","12","3","0","3","0","0","50","21"
"3","","1","0","2","99","","1","0","3000","300102605","0","10","12","3","0","3","0","0","50","41"
"3","","1","0","1.5","99","","0","0","3000","300102606","0","8","0","3","0","3","12","0","0","2"
"3","","1","0","7","1","","1","0","3000","300103001","0","26","0","2","0","7","0","0","0.005","300103002"
"3","","1","0","30","99","","1","0","3000","300103002","0","46","0","1","100","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","300103003","0","9","0","1","100","3","3.5","0","0.2","2"
"3","","1","0","18","1","","0","0","3000","300103101","0","1","0.00178","1","100","3","1","0","18","1"
"3","","1","0","4","2","","0","0","3000","300103201","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","4","2","","0","0","3000","300103202","0","1","0.00038","1","100","3","1","0","4","1"
"3","","1","0","0","2","","300103204","0","3000","300103203","0","28","0","1","0","3","0","0","0","980"
"3","","1","0","2","1","","1","0","3000","300103204","0","10","12","2","0","7","0","0","50","10"
"3","","1","0","100","1","","2","12","3000","300103301","0","48","0","2","0","7","0","0","0","1"
"3","","1","0","2","99","","1","0","3000","300103302","0","10","12","3","0","3","0","0","50","10"
"3","","1","0","2","99","","1","0","3000","300103303","0","10","12","3","0","3","0","0","50","30"
"3","","1","0","2","99","","1","0","3000","300103304","0","10","12","3","0","3","0","0","50","21"
"3","","1","0","2","99","","1","0","3000","300103305","0","10","12","3","0","3","0","0","50","41"
"3","","1","0","1.5","99","","0","0","3000","300103306","0","8","0","3","0","3","12","0","0","2"
"1","對敵方單體造成{0}的物理傷害","1","0","5","99","物理傷害+{0}","0","0","2160","300200101","0","1","0","1","0","3","1.2","0","7","1"
"3","每次攻擊增加{0}的傷害","1","0","2","99","追加傷害+{0}","0","0","2160","300200102","0","34","3","1","0","3","0","0","75","1"
"2","","1","0","0","1","","0","0","2160","300200201","0","7","0","1","0","3","0","0","0","1"
"2","","1","0","20","99","","0","0","100","300200202","0","1","0","1","0","1","0.4","0","1.3","1"
"2","","1","0","80","99","","0","0","100","300200203","0","9","0","1","0","1","5","0","8.5","1"
"3","","1","0","100","1","","0","0","-1","300200301","0","49","0","2","0","7","0","0","0","2"
"3","","1","0","2","1","","1","0","-1","300200302","0","10","7","2","0","7","0","1","35","20"
"1","","2","0","0","99","","0","0","250","300200401","0","1","0","1","0","3","1.2","0","0","1"
"1","","2","0","100","1","","0","0","0","300200501","0","17","0","2","0","7","50","0","0","3"
"1","","2","0","180","1","","30020002","0","0","300200502","0","22","0","2","0","1","0","0","0","1"
"1","","2","0","180","1","","3002001","0","0","300200503","0","22","0","2","0","1","0","0","0","2"
"1","","2","0","30","1","","3002001","0","0","300200601","0","22","0","2","0","7","0","0","0","2"
"3","","1","0","7","99","","0","0","-1","300201101","0","1","0.00032","1","100","3","1","0","7","1"
"3","","1","0","2","1","","0","0","-1","300201102","0","102","3","2","0","7","0","0","30","1"
"2","","1","0","0","1","","0","0","2160","300201201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","5","99","","0","0","400","300201202","0","1","0.00022","1","100","1","1","0","5","1"
"2","","1","0","5","99","","0","0","400","300201203","0","9","0","1","100","1","8.5","0","0.3","1"
"3","","1","0","2","1","","1","0","-1","300201301","0","10","12","2","0","7","0","1","40","10"
"3","","1","0","1","1","","1","0","-1","300201302","0","10","12","2","0","7","0.1","1","0","20"
"3","","1","0","1","1","","1","0","-1","300201303","0","10","12","2","0","7","0.1","1","0","40"
"3","","1","0","25","1","","0","0","3000","300201401","0","1","0.00134","1","50","3","1","0","25","1"
"3","","1","0","7","99","","0","0","-1","300202101","0","1","0.00032","1","100","3","1","0","7","1"
"3","","1","0","2","1","","0","0","-1","300202102","0","102","3","2","0","7","0","0","30","1"
"2","","1","0","0","1","","0","0","2160","300202201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","5","99","","0","0","400","300202202","0","1","0.00022","1","100","1","1","0","5","1"
"2","","1","0","5","99","","0","0","400","300202203","0","9","0","1","100","1","8.5","0","0.3","1"
"2","","2","0","4","99","","300202302","0","3000","300202301","0","28","0","2","300202304","3","0","0","2","701"
"3","","2","0","1","1","","1","0","-1","300202302","0","10","12","2","0","7","0.03","1","0","20"
"3","","2","0","1","1","","1","0","-1","300202303","0","10","12","2","0","7","0.03","1","0","40"
"2","","2","0","5","99","","300202305","0","3000","300202304","0","28","0","2","300202308","3","0","0","8","702"
"3","","2","0","2","1","","1","0","-1","300202305","0","10","12","2","0","7","0","1","50","10"
"3","","2","0","1","1","","1","0","-1","300202306","0","10","12","2","0","7","0.05","1","0","20"
"3","","2","0","1","1","","1","0","-1","300202307","0","10","12","2","0","7","0.05","1","0","40"
"3","","2","0","2","1","","1","0","-1","300202308","0","10","12","2","0","7","0","1","200","10"
"3","","2","0","1","1","","1","0","-1","300202309","0","10","12","2","0","7","0.075","1","0","20"
"3","","2","0","1","1","","1","0","-1","300202310","0","10","12","2","0","7","0.075","1","0","40"
"3","","1","0","25","1","","0","0","3000","300202401","0","1","0.00134","1","50","3","1","0","25","1"
"2","","2","0","2","99","","300202502","0","3000","300202501","0","28","0","2","300202503","3","0","0","1","703"
"1","","2","0","0","1","","401710310","1","250","300202502","0","15","0","2","1","7","0","-500","-4","2"
"2","","2","0","1","99","","300202504","0","3000","300202503","0","28","0","2","300202505","3","0","0","1","701"
"1","","2","0","0","1","","401710308","1","250","300202504","0","15","0","2","1","7","0","-350","-8","2"
"2","","2","0","1","99","","300202507","0","3000","300202505","0","28","0","2","300202506","3","208600","0","1","720"
"1","","2","0","0","1","","401710308","1","250","300202506","0","15","0","2","1","7","0","-350","-8","2"
"1","","2","0","0","1","","401710309","1","250","300202507","0","15","0","2","1","7","0","-420","-1","2"
"3","","1","0","1","99","","0","0","-1","300202601","0","21","0","2","0","18","0","0","0","1"
"3","","1","0","7","99","","0","0","-1","300203101","0","1","0.00032","1","100","3","1","0","7","1"
"3","","1","0","2","1","","0","0","-1","300203102","0","102","3","2","0","7","0","0","40","1"
"2","","1","0","0","1","","0","0","2160","300203201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","5","99","","0","0","400","300203202","0","1","0.00022","1","100","1","1","0","5","1"
"2","","1","0","5","99","","0","0","400","300203203","0","9","0","1","100","1","8.5","0","0.3","1"
"2","","2","0","4","99","","300203302","0","3000","300203301","0","28","0","2","300203304","3","0","0","2","701"
"3","","2","0","1","1","","1","0","-1","300203302","0","10","12","2","0","7","0.03","1","0","20"
"3","","2","0","1","1","","1","0","-1","300203303","0","10","12","2","0","7","0.03","1","0","40"
"2","","2","0","5","99","","300203305","0","3000","300203304","0","28","0","2","300203308","3","0","0","8","702"
"3","","2","0","2","1","","1","0","-1","300203305","0","10","12","2","0","7","0","1","50","10"
"3","","2","0","1","1","","1","0","-1","300203306","0","10","12","2","0","7","0.05","1","0","20"
"3","","2","0","1","1","","1","0","-1","300203307","0","10","12","2","0","7","0.05","1","0","40"
"3","","2","0","2","1","","1","0","-1","300203308","0","10","12","2","0","7","0","1","200","10"
"3","","2","0","1","1","","1","0","-1","300203309","0","10","12","2","0","7","0.075","1","0","20"
"3","","2","0","1","1","","1","0","-1","300203310","0","10","12","2","0","7","0.075","1","0","40"
"3","","1","0","25","1","","0","0","3000","300203401","0","1","0.00134","1","80","3","1","0","25","1"
"2","","2","0","2","99","","300203502","0","3000","300203501","0","28","0","2","300203503","3","0","0","1","703"
"1","","2","0","0","1","","401710410","1","250","300203502","0","15","0","2","1","7","0","-500","-4","2"
"2","","2","0","1","99","","300203504","0","3000","300203503","0","28","0","2","300203505","3","0","0","1","701"
"1","","2","0","0","1","","401710408","1","250","300203504","0","15","0","2","1","7","0","-350","-8","2"
"2","","2","0","1","99","","300203507","0","3000","300203505","0","28","0","2","300203506","3","208606","0","1","720"
"1","","2","0","0","1","","401710408","1","250","300203506","0","15","0","2","1","7","0","-350","-8","2"
"1","","2","0","0","1","","401710409","1","250","300203507","0","15","0","2","1","7","0","-420","-1","2"
"3","","2","0","90","1","","0","0","-1","300203508","0","20","0","2","0","7","0","0","0","1"
"3","","1","0","1","99","","0","0","-1","300203601","0","21","0","2","0","18","0","0","0","1"
"3","","1","0","7","99","","0","0","-1","300204101","0","1","0.00032","1","100","3","1","0","7","1"
"3","","1","0","2","1","","0","0","-1","300204102","0","102","3","2","0","7","0","0","30","1"
"2","","1","0","0","1","","0","0","2160","300204201","0","7","0","1","0","3","0","0","0","4"
"2","","1","0","5","99","","0","0","400","300204202","0","1","0.00022","1","100","1","1","0","5","1"
"2","","1","0","5","99","","0","0","400","300204203","0","9","0","1","100","1","8.5","0","0.3","1"
"2","","2","0","4","99","","300204302","0","3000","300204301","0","28","0","2","300204304","3","0","0","2","701"
"3","","2","0","1","1","","1","0","-1","300204302","0","10","12","2","0","7","0.03","1","0","20"
"3","","2","0","1","1","","1","0","-1","300204303","0","10","12","2","0","7","0.03","1","0","40"
"2","","2","0","5","99","","300204305","0","3000","300204304","0","28","0","2","300204308","3","0","0","8","702"
"3","","2","0","2","1","","1","0","-1","300204305","0","10","12","2","0","7","0","1","50","10"
"3","","2","0","1","1","","1","0","-1","300204306","0","10","12","2","0","7","0.05","1","0","20"
"3","","2","0","1","1","","1","0","-1","300204307","0","10","12","2","0","7","0.05","1","0","40"
"3","","2","0","2","1","","1","0","-1","300204308","0","10","12","2","0","7","0","1","200","10"
"3","","2","0","1","1","","1","0","-1","300204309","0","10","12","2","0","7","0.075","1","0","20"
"3","","2","0","1","1","","1","0","-1","300204310","0","10","12","2","0","7","0.075","1","0","40"
"3","","1","0","25","1","","0","0","3000","300204401","0","1","0.00134","1","50","3","1","0","25","1"
"2","","2","0","2","99","","300204502","0","3000","300204501","0","28","0","2","300204503","3","0","0","1","703"
"1","","2","0","0","1","","401710710","1","250","300204502","0","15","0","2","1","7","0","-500","-4","2"
"2","","2","0","1","99","","300204504","0","3000","300204503","0","28","0","2","300204505","3","0","0","1","701"
"1","","2","0","0","1","","401710708","1","250","300204504","0","15","0","2","1","7","0","-350","-8","2"
"2","","2","0","1","99","","300204507","0","3000","300204505","0","28","0","2","300204506","3","208600","0","1","720"
"1","","2","0","0","1","","401710708","1","250","300204506","0","15","0","2","1","7","0","-350","-8","2"
"1","","2","0","0","1","","401710709","1","250","300204507","0","15","0","2","1","7","0","-420","-1","2"
"3","","1","0","1","99","","0","0","-1","300204601","0","21","0","2","0","18","0","0","0","1"
"3","","1","0","0","99","","0","0","-1","300205101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","99","","0","0","-1","300205102","0","1","0.0009","1","0","3","1.5","0","0.6","1"
"3","","1","0","2","99","","0","0","-1","300205103","0","34","3","1","0","3","0","0","40","1"
"2","","1","0","0","1","","0","0","2160","300205201","0","7","0","1","0","3","0","0","0","1"
"2","","1","0","0","99","","0","0","100","300205202","0","92","0","1","0","1","0","0","0","0"
"2","","1","0","40","99","","0","0","100","300205203","0","1","0.0004","1","0","1","2.5","0","0.4","1"
"2","","1","0","0","99","","0","0","100","300205204","0","92","0","1","0","1","0","0","0","0"
"2","","1","0","5","99","","0","0","100","300205205","0","9","0","1","0","1","8.5","0","0.5","1"
"2","","2","0","4","99","","300205302","0","3000","300205301","0","28","0","2","300205304","3","0","0","2","701"
"3","","2","0","1","1","","1","0","-1","300205302","0","10","12","2","0","7","0.06","1","0","20"
"3","","2","0","1","1","","1","0","-1","300205303","0","10","12","2","0","7","0.06","1","0","40"
"2","","2","0","5","99","","300205305","0","3000","300205304","0","28","0","2","300205308","3","0","0","8","702"
