69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d
"1048501","1.4","","","","","","","1048501018","93",""
"1048501","0","1.4","","1.4","3","","1","1048501019","121","0"
"1048501","1","","","","","","","1048501020","131",""
"1048501","104811","0","","blb_idle_02","0.3","0.3","1","1048501021","3","blb_blowout_03"
"1048501","0.7","","","","","","","1048501022","93",""
"1048501","12","0","","0","1","","1","1048501023","32","0"
"1048501","13","0","","0","1","","1","1048501024","31","13"
"1048501","0.2","","","","","","","1048501025","93",""
"1048501","se_common","0","","0","","","","1048501026","23","se_sys_login_birthday_blow_candle"
"1048501","1.2","","","","","","","1048501027","93",""
"1048501","se_adv_tickle_02","0","","0","","","","1048501028","23","se_adv_tickle_02"
"1048501","4","0","","0","1","","1","1048501029","31","4"
"1048501","1","","","","","","","1048501030","93",""
"1048501","se_common","0","","0","","","","1048501031","23","se_sys_login_birthday_02"
"1048501","104811","1","","","0.3","","0","1048501032","3","blb_idle_02"
"1048501","1.05","","","","","","","1048501033","93",""
"1048501","se_common","0","","0","","","","1048501034","23","se_sys_login_birthday_cracker"
"1048501","6","0","","0","1","","1","1048501035","31","6"
"1048501","104811","0","","blb_wish_04","0","","1","1048501036","3","blb_joy_04"
"1048501","2","","","","","","","1048501037","93",""
"1048501","vo_adv_1048501","0","","0","","","","1048501038","21","vo_adv_1048501_000"
"1048501","104811","","","","","","","1048501039","13","870"
"1048501","104811","4","","1","0","0","1","1048501040","11","這個蛋糕……是你親手做的吧？\n如此費工費時，\n都是為了我……？\n謝謝，我很開心喔！"
"1048501","0","","","","","","","1048501041","91",""
"1048501","vo_adv_1048501","0","","0","","","","1048501042","21","vo_adv_1048501_001"
"1048501","104811","6","","1","0","0","1","1048501043","11","話說回來，如此大規模的驚喜，\n居然能在不讓我察覺的狀態下，\n完美進行……"
"1048501","0","","","","","","","1048501044","91",""
"1048501","vo_adv_1048501","0","","0","","","","1048501045","21","vo_adv_1048501_002"
"1048501","104811","6","","1","0","0","1","1048501046","11","不愧是我引以為傲的徒弟！\n我身為師傅也很驕傲啊！\n都想把你帶回家，\n介紹給大家認識了呢！"
"1048501","0","","","","","","","1048501047","91",""
"1048501","vo_adv_1048501","0","","0","","","","1048501048","21","vo_adv_1048501_003"
"1048501","104811","7","","1","0","0","1","1048501049","11","──啊，剛、剛說的\n不是那個意思喔！？\n見父母……之類的，\n沒有那麼深的用意啦！"
"1048501","0","","","","","","","1048501050","91",""
"1048501","vo_adv_1048501","0","","0","","","","1048501051","21","vo_adv_1048501_004"
"1048501","104811","4","","1","0","0","1","1048501052","11","總、總而言之，\n只有今天不用講求效率！\n因為我要盡情體會\n和你一起度過的特別時光♪"
"1048501","0","","","","","","","1048501053","91",""
"1048501","9","0","","0","1","","1","1048501054","31","9"
"1048501","0","","","","","","","1048501055","131",""
"1048501","0","0","","0","","","","1048501056","22","1"
"1048501","","","","","","","","1048501057","111",""
"1048501","0","","","","","","","1048501058","91",""
"1049501","1","850","cmn_talk_def_N","400","1.5","1","-220","1049501001","1","104911"
"1049501","8","0","","0","1","","1","1049501002","31","8"
"1049501","7","0","","0","1","","1","1049501003","31","7"
"1049501","57","0","","0","1","","1","1049501004","31","57"
"1049501","3","0","","0","1","","1","1049501005","31","3"
"1049501","2","0","","0","1","","1","1049501006","31","2"
"1049501","1","0","","0","1","","1","1049501007","31","1"
"1049501","12","0","","0","0","","1","1049501008","31","12"
"1049501","104911","1","","","0.3","","","1049501009","3","blb_run_01"
"1049501","104911","-220","","1.3","","","0","1049501010","2","90"
"1049501","bgm_M321","","","","","","","1049501011","25","bgm_M321_2C"
"1049501","0","1.25","","1.25","0","","0","1049501012","121","0"
"1049501","12","","","","","","","1049501013","32","1"
"1049501","se_common","0","","","","","","1049501014","23","se_sys_login_birthday_new_01"
"1049501","1.3","","","","","","","1049501015","93",""
"1049501","104911","0","","blb_idle","0.05","0.3","0","1049501016","3","blb_stop"
"1049501","104911","-220","","0.25","","","0","1049501017","2","80"
"1049501","1.4","","","","","","","1049501018","93",""
"1049501","0","1.4","","1.4","3","","1","1049501019","121","0"
"1049501","1","","","","","","","1049501020","131",""
"1049501","104911","0","","blb_idle","0.3","0.3","1","1049501021","3","blb_blowout_01"
"1049501","0.7","","","","","","","1049501022","93",""
"1049501","12","","","","","","","1049501023","32","0"
"1049501","13","0","","0","1","","1","1049501024","31","13"
"1049501","0.2","","","","","","","1049501025","93",""
"1049501","se_common","0","","0","","","","1049501026","23","se_sys_login_birthday_blow_candle"
"1049501","1.2","","","","","","","1049501027","93",""
"1049501","se_adv_tickle_02","0","","0","","","","1049501028","23","se_adv_tickle_02"
"1049501","4","0","","0","1","","1","1049501029","31","4"
"1049501","1","","","","","","","1049501030","93",""
"1049501","se_common","0","","0","","","","1049501031","23","se_sys_login_birthday_02"
"1049501","104911","1","","","0.3","","0","1049501032","3","blb_idle"
"1049501","1.05","","","","","","","1049501033","93",""
"1049501","se_common","0","","0","","","","1049501034","23","se_sys_login_birthday_cracker"
"1049501","6","0","","0","1","","1","1049501035","31","6"
"1049501","104911","0","","blb_wish_01","0","","1","1049501036","3","blb_joy_01"
"1049501","2","","","","","","","1049501037","93",""
"1049501","vo_adv_1049501","0","","0","","","","1049501038","21","vo_adv_1049501_000"
"1049501","104911","","","","","","","1049501039","13","870"
"1049501","104911","6","","1","0","0","1","1049501040","11","充滿了來自弟弟的愛的蛋糕♪\n只為姐姐而準備的禮物……\n我高興到受不了了～♪\n謝謝你囉，弟弟！"
"1049501","0","","","","","","","1049501041","91",""
"1049501","vo_adv_1049501","0","","0","","","","1049501042","21","vo_adv_1049501_001"
"1049501","104911","6","","1","0","0","1","1049501043","11","嘿嘿♪\n兩人獨處的生日呀……\n我覺得心跳開始加速了。"
"1049501","0","","","","","","","1049501044","91",""
"1049501","vo_adv_1049501","0","","0","","","","1049501045","21","vo_adv_1049501_002"
"1049501","104911","6","","1","0","0","1","1049501046","11","……接下來要做什麼好呢？\n今天可是姐姐的生日，\n你願意聽我的任何願望吧？\n呵呵，我要獨占弟弟一整天♪"
"1049501","0","","","","","","","1049501047","91",""
"1049501","vo_adv_1049501","0","","0","","","","1049501048","21","vo_adv_1049501_003"
"1049501","104911","5","","1","0","0","1","1049501049","11","首先來一起切蛋糕吧♪\n來，一起拿起劍，這是姐姐\n和弟弟愛的共同作業喔。\n切完後我再啊～地餵你吃♪"
"1049501","0","","","","","","","1049501050","91",""
"1049501","9","0","","0","1","","1","1049501051","31","9"
"1049501","0","","","","","","","1049501052","131",""
"1049501","0","0","","0","","","","1049501053","22","1"
"1049501","","","","","","","","1049501054","111",""
"1049501","0","","","","","","","1049501055","91",""
"1050501","1","850","cmn_talk_def_N","400","1.5","1","-220","1050501001","1","105011"
"1050501","8","0","","0","1","","1","1050501002","31","8"
"1050501","7","0","","0","1","","1","1050501003","31","7"
"1050501","71","0","","0","1","","1","1050501004","31","71"
"1050501","3","0","","0","1","","1","1050501005","31","3"
"1050501","2","0","","0","1","","1","1050501006","31","2"
"1050501","1","0","","0","1","","1","1050501007","31","1"
"1050501","12","0","","0","0","","1","1050501008","31","12"
"1050501","105011","1","","","0.3","","","1050501009","3","blb_run_01"
"1050501","105011","-220","","1.3","","","0","1050501010","2","90"
"1050501","bgm_M321","0","","0","","","","1050501011","25","bgm_M321_2C"
"1050501","0","1.25","","1.25","0","","0","1050501012","121","0"
"1050501","12","0","","0","1","","1","1050501013","32","1"
"1050501","se_common","0","","0","","","","1050501014","23","se_sys_login_birthday_new_01"
"1050501","1.3","","","","","","","1050501015","93",""
"1050501","105011","0","","blb_idle","0.05","0.3","0","1050501016","3","blb_stop"
"1050501","105011","-220","","0.25","","","0","1050501017","2","80"
"1050501","1.4","","","","","","","1050501018","93",""
"1050501","0","1.4","","1.4","3","","1","1050501019","121","0"
"1050501","1","","","","","","","1050501020","131",""
"1050501","105011","0","","blb_idle","0.3","0.3","1","1050501021","3","blb_blowout_01"
"1050501","0.7","","","","","","","1050501022","93",""
"1050501","12","0","","0","1","","1","1050501023","32","0"
"1050501","13","0","","0","1","","1","1050501024","31","13"
"1050501","0.2","","","","","","","1050501025","93",""
"1050501","se_common","0","","0","","","","1050501026","23","se_sys_login_birthday_blow_candle"
"1050501","1.2","","","","","","","1050501027","93",""
"1050501","se_adv_tickle_02","0","","0","","","","1050501028","23","se_adv_tickle_02"
"1050501","4","0","","0","1","","1","1050501029","31","4"
"1050501","1","","","","","","","1050501030","93",""
"1050501","se_common","0","","0","","","","1050501031","23","se_sys_login_birthday_02"
"1050501","105011","1","","","0.3","","0","1050501032","3","blb_idle"
"1050501","1.05","","","","","","","1050501033","93",""
"1050501","se_common","0","","0","","","","1050501034","23","se_sys_login_birthday_cracker"
"1050501","6","0","","0","1","","1","1050501035","31","6"
"1050501","105011","0","","blb_wish_01","0","","1","1050501036","3","blb_joy_01"
"1050501","2","","","","","","","1050501037","93",""
"1050501","vo_adv_1050501","0","","0","","","","1050501038","21","vo_adv_1050501_000"
"1050501","105011","","","","","","","1050501039","13","870"
"1050501","105011","5","","1","0","0","1","1050501040","11","哇～！好棒的蛋糕！\n真想趕快開始享用～！咳、咳咳。\n畢、畢竟是我的生日嘛，\n做到這種程度來慶祝也是理所當然的呢。"
"1050501","0","","","","","","","1050501041","91",""
"1050501","vo_adv_1050501","0","","0","","","","1050501042","21","vo_adv_1050501_001"
"1050501","105011","6","","1","0","0","1","1050501043","11","不過，真虧你有這份心♪\n居然記住了我的生日，\n你果然和學校裡的男孩子不一樣呢！\n還挺有前途的喔！"
"1050501","0","","","","","","","1050501044","91",""
"1050501","vo_adv_1050501","0","","0","","","","1050501045","21","vo_adv_1050501_002"
"1050501","105011","7","","1","0","0","1","1050501046","11","所以說，\n你接下來應該有空吧？\n今天一天的時間\n可以當我的護花使者嗎？"
"1050501","0","","","","","","","1050501047","91",""
"1050501","vo_adv_1050501","0","","0","","","","1050501048","21","vo_adv_1050501_003"
"1050501","105011","6","","1","0","0","1","1050501049","11","給你機會更用心慶祝我的生日！\n能夠陪伴成熟的淑女一天，\n你應該很開心吧？要感謝我喔！\n來，優雅地出發吧～♪"
"1050501","0","","","","","","","1050501050","91",""
"1050501","9","0","","0","1","","1","1050501051","31","9"
"1050501","0","","","","","","","1050501052","131",""
"1050501","0","0","","0","","","","1050501053","22","1"
"1050501","","","","","","","","1050501054","111",""
"1050501","0","","","","","","","1050501055","91",""
"1051501","1","850","cmn_talk_def_N","400","1.5","1","-220","1051501001","1","105111"
"1051501","8","0","","0","1","","1","1051501002","31","8"
"1051501","7","0","","0","1","","1","1051501003","31","7"
"1051501","81","0","","0","1","","1","1051501004","31","81"
"1051501","3","0","","0","1","","1","1051501005","31","3"
"1051501","2","0","","0","1","","1","1051501006","31","2"
"1051501","1","0","","0","1","","1","1051501007","31","1"
"1051501","12","0","","0","0","","1","1051501008","31","12"
"1051501","105111","1","","","0.3","","","1051501009","3","blb_run_01"
"1051501","105111","-220","","1.3","","","0","1051501010","2","90"
"1051501","bgm_M321","","","","","","","1051501011","25","bgm_M321_2C"
"1051501","0","1.25","","1.25","0","","0","1051501012","121","0"
"1051501","12","","","","","","","1051501013","32","1"
"1051501","se_common","0","","","","","","1051501014","23","se_sys_login_birthday_new_01"
"1051501","1.3","","","","","","","1051501015","93",""
"1051501","105111","0","","blb_idle","0.05","0.3","0","1051501016","3","blb_stop"
"1051501","105111","-220","","0.25","","","0","1051501017","2","80"
"1051501","1.4","","","","","","","1051501018","93",""
"1051501","0","1.4","","1.4","3","","1","1051501019","121","0"
"1051501","1","","","","","","","1051501020","131",""
"1051501","105111","0","","blb_idle_02","0.3","0.3","1","1051501021","3","blb_blowout_03"
"1051501","0.7","","","","","","","1051501022","93",""
"1051501","12","","","","","","","1051501023","32","0"
"1051501","13","0","","0","1","","1","1051501024","31","13"
"1051501","0.2","","","","","","","1051501025","93",""
"1051501","se_common","0","","0","","","","1051501026","23","se_sys_login_birthday_blow_candle"
"1051501","1.2","","","","","","","1051501027","93",""
"1051501","se_adv_tickle_02","0","","0","","","","1051501028","23","se_adv_tickle_02"
"1051501","4","0","","0","1","","1","1051501029","31","4"
"1051501","1","","","","","","","1051501030","93",""
"1051501","se_common","0","","0","","","","1051501031","23","se_sys_login_birthday_02"
"1051501","105111","1","","","0.3","","0","1051501032","3","blb_idle_02"
"1051501","1.05","","","","","","","1051501033","93",""
"1051501","se_common","0","","0","","","","1051501034","23","se_sys_login_birthday_cracker"
"1051501","6","0","","0","1","","1","1051501035","31","6"
"1051501","105111","0","","blb_wish_04","0","","1","1051501036","3","blb_joy_04"
"1051501","2","","","","","","","1051501037","93",""
"1051501","vo_adv_1051501","0","","0","","","","1051501038","21","vo_adv_1051501_000"
"1051501","105111","","","","","","","1051501039","13","870"
"1051501","105111","7","","1","0","0","1","1051501040","11","謝謝你為我慶生。\n不管到幾歲，能有人\n為自己慶生就很開心呢。"
"1051501","0","","","","","","","1051501041","91",""
"1051501","vo_adv_1051501","0","","0","","","","1051501042","21","vo_adv_1051501_001"
"1051501","105111","4","","1","0","0","1","1051501043","11","咦？這蛋糕是你親手做的？\n什麼啊，你還真是無微不至耶。"
"1051501","0","","","","","","","1051501044","91",""
"1051501","vo_adv_1051501","0","","0","","","","1051501045","21","vo_adv_1051501_002"
"1051501","105111","6","","1","0","0","1","1051501046","11","你都為我做到這種程度了，\n我也只好乖乖讓你幫我慶生。\n就算是我也懂得看場合。"
"1051501","0","","","","","","","1051501047","91",""
"1051501","vo_adv_1051501","0","","0","","","","1051501048","21","vo_adv_1051501_003"
"1051501","105111","6","","1","0","0","1","1051501049","11","不過，單方面接受他人付出，\n不合我的個性，我下次送你\n吃了身強體健的藥當作回禮。"
"1051501","0","","","","","","","1051501050","91",""
