6181ac0b4bc0bec8ac0c5905efaf2035aaa8b02ba06e812b5fa03f61adef7220,371a54c6168f9851d8dccae0a51e1526d58cc65bb0d5f67d6e1f7e88c00012e0,2234c4f7c705dcf9a48e9f9009b944b2c3a62b9921d4605e9bf4c770c05f26b1,489c87ea03f0463f82bd626ec228157917d79f314742ae780152f23d0ae64167,4e9753957fe25717a43c113913376232376e49a3be847125f3d1af84d8b6582f,5d92a52592e993aeff95a7d19dec3287524ffb9ba9577afa53612643a582e6b7,5c87576805a10d31ca753c1d9ac7acddff9bc63d39ecbab27bb8d180fbd3395a,9e0dae4c8524748bc6364b1bae99c702e5f7e1ad88c9da7569ac071d6cc11a93,32429a4aeeac1438e8fc4c0fe0f55b02720483613e8213af5d0b1ea30966c2a2,534effb0d311efd75d08e7494323cd9e78655c12150abbe392d531141548c09c,1c186feca60cafed43781c332fb534d1f9d7042356724358983995a0429c8d46
"1","哇，這感覺是\n繪本裡會出現的那種\n大蛋糕耶，莫非是為了\n我的生日……？","1","10","0","103811","26214","0","11","0.5","26214063"
"","","","","","0","26214","","91","","26214064"
"","wac_birthday_idle_wish","","1","0.2","103811","26214","","3","","26214065"
"","wac_birthday_talk_smile","","1","0.2","103311","26214","","3","","26214066"
"0","vo_wac_26214_001","","0","","vo_wac_26214","26214","","21","","26214067"
"1","就是啊！\n生日快樂，栞栞！\n這個蛋糕使用了妳最愛的\n牧場特製食材喔！","1","10","0","103311","26214","0","11","0.5","26214068"
"","","","","","0","26214","","91","","26214069"
"","wac_birthday_idle_smile","","1","0.2","103311","26214","","3","","26214070"
"","wac_birthday_talk_kyapi","","1","0.2","105211","26214","","3","","26214071"
"0","vo_wac_26214_002","","0","","vo_wac_26214","26214","","21","","26214072"
"1","除了我，他和小鈴\n也都很用心準備喔♪\n呵呵，大家都說是為了小栞～\n所以卯足了全力呢。","1","10","0","105211","26214","0","11","0.5","26214073"
"","","","","","26214073","26214","","91","","26214074"
"","wac_birthday_idle_kyapi","","1","0.2","105211","26214","","3","","26214075"
"","wac_birthday_talk_normal","","1","0.2","102611","26214","","3","","26214076"
"0","vo_wac_26214_003","","0","","vo_wac_26214","26214","","21","","26214077"
"1","如、如果是為了小栞，\n我也可以努力的。\n生日快樂，小栞，\n平常很謝謝妳的照顧。","1","10","0","102611","26214","0","11","0.5","26214078"
"","","","","","0","26214","","91","","26214079"
"","wac_birthday_talk_wish","","1","0.2","103811","26214","","3","","26214080"
"","wac_birthday_idle_normal","","1","0.2","102611","26214","","3","","26214081"
"0","vo_wac_26214_004","","0","","vo_wac_26214","26214","","21","","26214082"
"1","鈴……各位，\n真是謝謝你們。\n沒想到你也來了，\n我好開心喔。","1","10","0","103811","26214","0","11","0.5","26214083"
"","","","","","0","26214","","91","","26214084"
"","","","","","0","26214","","22","","26214085"
"","bgm_M321_2C","","","","bgm_M321","26224","","25","","26224001"
"-1000","101411","-70","250","2","1","26224","0","1","wac_birthday_idle_normal","26224002"
"200","101711","-270","256","2","1","26224","1","1","wac_birthday_idle_kyapi","26224003"
"315","101011","-310","258","2","1","26224","1","1","wac_birthday_idle_wish","26224004"
"450","104311","-290","257","2","1","26224","1","1","wac_birthday_idle_normal","26224005"
"","300","","","","101411","26224","","13","","26224006"
"","300","","","","101711","26224","","13","","26224007"
"","300","","","","101011","26224","","13","","26224008"
"","300","","","","104311","26224","","13","","26224009"
"0","601","1","0","1","601","26224","","31","","26224010"
"0","602","1","0","0","602","26224","","31","","26224011"
"0","603","1","0","0","603","26224","","31","","26224012"
"60","604","1","30","1","604","26224","","31","","26224013"
"0","614","1","0","1","614","26224","","31","","26224014"
"0","700","1","0","0","700","26224","","31","","26224015"
"0","701","1","0","0","701","26224","","31","","26224016"
"0","702","1","0","0","702","26224","","31","","26224017"
"0","800","1","0","0","800","26224","","31","","26224018"
"60","943","1","30","1","943","26224","","31","","26224019"
"","","","","","1","26224","","93","","26224020"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","101011","26224","0.2","3","","26224021"
"","","","","","0.1","26224","","93","","26224022"
"wac_birthday_reaction_01","wac_birthday_reaction_03","1","0","0.2","101711","26224","0.2","3","","26224023"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","104311","26224","0.2","3","","26224024"
"","","","","","0.3","26224","","93","","26224025"
"","wac_birthday_run_01","","1","0.2","101411","26224","","3","","26224026"
"3","0","","-70","","101411","26224","","2","","26224027"
"","","","","","2.5","26224","","93","","26224028"
"","1","","","","602","26224","","32","","26224029"
"","","","","","0.6","26224","","93","","26224030"
"","0","","","","601","26224","","32","","26224031"
"","0","","","","614","26224","","32","","26224032"
"","0","","","","604","26224","","32","","26224033"
"","1","","","","701","26224","","32","","26224034"
"0.01","0","","0","","943","26224","","33","","26224035"
"wac_birthday_wish_kasumi","wac_birthday_blowout_01_kasumi","1","0","0.2","101411","26224","0.2","3","","26224036"
"0.01","-200","","-330","","101411","26224","","2","","26224037"
"","wac_birthday_idle_kyapi","","1","0.2","101711","26224","","3","","26224038"
"0.01","180","","-320","","101711","26224","","2","","26224039"
"","wac_birthday_idle_wish","","1","0.2","101011","26224","","3","","26224040"
"0.01","285","","-360","","101011","26224","","2","","26224041"
"","wac_birthday_idle_normal","","1","0.2","104311","26224","","3","","26224042"
"0.01","425","","-340","","104311","26224","","2","","26224043"
"","","","","","0","26224","","93","","26224044"
"","1","","","","800","26224","","32","","26224045"
"","","","","","0.7","26224","","93","","26224046"
"","1","","","","702","26224","","32","","26224047"
"","","","","","0.5","26224","","93","","26224048"
"","se_sys_login_birthday_blow_candle","","0","","se_common","26224","","23","","26224049"
"","0","","","","701","26224","","32","","26224050"
"","","","","","0.4","26224","","93","","26224051"
"","se_sys_login_birthday_cracker","","0","","se_common","26224","","23","","26224052"
"","1","","","","700","26224","","32","","26224053"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","26224","","23","","26224054"
"wac_birthday_idle_kyapi","wac_birthday_clap","1","0","0.2","101711","26224","0.2","3","","26224055"
"","","","","","0.1","26224","","93","","26224056"
"wac_birthday_idle_wish","wac_birthday_clap","1","0","0.2","101011","26224","0.2","3","","26224057"
"","","","","","0.1","26224","","93","","26224058"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","104311","26224","0.2","3","","26224059"
"","","","","","2","26224","","93","","26224060"
"","","","","","1","26224","","131","","26224061"
"0","vo_wac_26224_000","","0","","vo_wac_26224","26224","","21","","26224062"
"1","哇，這個蛋糕好奢華啊，\n嗯……他們準備了蛋糕等著，\n然後再叫我過來……根據我的推理，\n這、這是為了我嗎？","1","10","0","101411","26224","0","11","0.5","26224063"
"","","","","","0","26224","","91","","26224064"
"","wac_birthday_idle_normal","","1","0.2","101411","26224","","3","","26224065"
"","wac_birthday_talk_kyapi","","1","0.2","101711","26224","","3","","26224066"
"0","vo_wac_26224_001","","0","","vo_wac_26224","26224","","21","","26224067"
"1","沒錯，今天是霞的生日～♪\n不愧是名偵探呢～！\n我們趕快來唱歌跳舞\n慶生吧～♪","1","10","0","101711","26224","0","11","0.5","26224068"
"","","","","","0","26224","","91","","26224069"
"","wac_birthday_idle_kyapi","","1","0.2","101711","26224","","3","","26224070"
"","wac_birthday_talk_wish","","1","0.2","101011","26224","","3","","26224071"
"0","vo_wac_26224_002","","0","","vo_wac_26224","26224","","21","","26224072"
"1","就是啊♪\n大家一起跳舞慶祝吧♪\n王子先生也為了妳\n一起幫忙準備喔♪","1","10","0","101011","26224","0","11","0.5","26224073"
"","","","","","26224073","26224","","91","","26224074"
"","wac_birthday_idle_wish","","1","0.2","101011","26224","","3","","26224075"
"","wac_birthday_talk_normal","","1","0.2","104311","26224","","3","","26224076"
"0","vo_wac_26224_003","","0","","vo_wac_26224","26224","","21","","26224077"
"1","生日快樂，霞！\n是說公主妳真的要跳舞嗎？\n這樣的話霞也一起跳吧！\n大家一起跳比較開心♪","1","10","0","104311","26224","0","11","0.5","26224078"
"","","","","","0","26224","","91","","26224079"
"","wac_birthday_talk_normal","","1","0.2","101411","26224","","3","","26224080"
"","wac_birthday_idle_normal","","1","0.2","104311","26224","","3","","26224081"
"0","vo_wac_26224_004","","0","","vo_wac_26224","26224","","21","","26224082"
"1","不、不用那麼著急吧……！\n原來助手先生也來了啊？\n你竟然特地來替我慶生，\n我……嗯，我很開心喔。","1","10","0","101411","26224","0","11","0.5","26224083"
"","","","","","0","26224","","91","","26224084"
"","","","","","0","26224","","22","","26224085"
"","bgm_M321_2C","","","","bgm_M321","26234","","25","","26234001"
"-1000","109411","-70","250","2","1","26234","0","1","wac_birthday_idle_normal","26234002"
"230","109211","-270","256","2","1","26234","1","1","wac_birthday_idle_smile","26234003"
"410","109311","-310","257","2","1","26234","1","1","wac_birthday_idle_kyapi","26234004"
"","300","","","","109411","26234","","13","","26234005"
"","300","","","","109211","26234","","13","","26234006"
"","300","","","","109311","26234","","13","","26234007"
"0","601","1","0","1","601","26234","","31","","26234008"
"0","602","1","0","0","602","26234","","31","","26234009"
"0","603","1","0","0","603","26234","","31","","26234010"
"60","604","1","30","1","604","26234","","31","","26234011"
"0","614","1","0","1","614","26234","","31","","26234012"
"0","700","1","0","0","700","26234","","31","","26234013"
"0","701","1","0","0","701","26234","","31","","26234014"
"0","702","1","0","0","702","26234","","31","","26234015"
"0","800","1","0","0","800","26234","","31","","26234016"
"60","944","1","30","1","944","26234","","31","","26234017"
"","","","","","1","26234","","93","","26234018"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","109311","26234","0.2","3","","26234019"
"","","","","","0.1","26234","","93","","26234020"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","109211","26234","0.2","3","","26234021"
"","","","","","0.3","26234","","93","","26234022"
"","wac_birthday_run_01","","1","0.2","109411","26234","","3","","26234023"
"3","0","","-70","","109411","26234","","2","","26234024"
"","","","","","2.5","26234","","93","","26234025"
"","1","","","","602","26234","","32","","26234026"
"","","","","","0.6","26234","","93","","26234027"
"","0","","","","601","26234","","32","","26234028"
"","0","","","","614","26234","","32","","26234029"
"","0","","","","604","26234","","32","","26234030"
"","1","","","","701","26234","","32","","26234031"
"0.01","0","","0","","944","26234","","33","","26234032"
"wac_birthday_wish_gurea","wac_birthday_blowout_03","1","0","0.2","109411","26234","0.2","3","","26234033"
"0.01","-200","","-330","","109411","26234","","2","","26234034"
"","wac_birthday_idle_smile","","1","0.2","109211","26234","","3","","26234035"
"0.01","180","","-320","","109211","26234","","2","","26234036"
"","wac_birthday_idle_kyapi","","1","0.2","109311","26234","","3","","26234037"
"0.01","320","","-340","","109311","26234","","2","","26234038"
"","","","","","0","26234","","93","","26234039"
"","1","","","","800","26234","","32","","26234040"
"","","","","","0.7","26234","","93","","26234041"
"","1","","","","702","26234","","32","","26234042"
"","","","","","0.5","26234","","93","","26234043"
"","se_sys_login_birthday_blow_candle","","0","","se_common","26234","","23","","26234044"
"","0","","","","701","26234","","32","","26234045"
"","","","","","0.4","26234","","93","","26234046"
"","se_sys_login_birthday_cracker","","0","","se_common","26234","","23","","26234047"
"","1","","","","700","26234","","32","","26234048"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","26234","","23","","26234049"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","109211","26234","0.2","3","","26234050"
"","","","","","0.1","26234","","93","","26234051"
"wac_birthday_idle_kyapi","wac_birthday_clap","1","0","0.2","109311","26234","0.2","3","","26234052"
"","","","","","2","26234","","93","","26234053"
"","","","","","1","26234","","131","","26234054"
"0","vo_wac_26234_000","","0","","vo_wac_26234","26234","","21","","26234055"
"1","呃……那個……\n那個蛋糕……","1","10","0","109411","26234","0","11","0.5","26234056"
"","","","","","0","26234","","91","","26234057"
"","wac_birthday_idle_wish","","1","0.2","109411","26234","","3","","26234058"
"","wac_birthday_talk_smile","","1","0.2","109211","26234","","3","","26234059"
"0","vo_wac_26234_001","","0","","vo_wac_26234","26234","","21","","26234060"
"1","古蕾婭！生日快樂──！\n從鮮奶油到麵團\n全都是我親手做的！\n當然也沒有用魔法喔！","1","10","0","109211","26234","0","11","0.5","26234061"
"","","","","","0","26234","","91","","26234062"
"","wac_birthday_idle_smile","","1","0.2","109211","26234","","3","","26234063"
"","wac_birthday_talk_kyapi","","1","0.2","109311","26234","","3","","26234064"
"0","vo_wac_26234_002","","0","","vo_wac_26234","26234","","21","","26234065"
"1","露也很努力喔──！\n露一直在裝飾水果，\n裝飾裝飾裝飾個不停！","1","10","0","109311","26234","0","11","0.5","26234066"
"","","","","","0","26234","","91","","26234067"
"","wac_birthday_idle_kyapi","","1","0.2","109311","26234","","3","","26234068"
"","wac_birthday_talk_wish","","1","0.2","109411","26234","","3","","26234069"
"0","vo_wac_26234_003","","0","","vo_wac_26234","26234","","21","","26234070"
"1","呵呵，謝謝妳們……\n還有你……\n我很不會說話……不過，\n我可以說上無數次謝謝呢。","1","10","0","109411","26234","0","11","0.5","26234071"
"","","","","","0","26234","","91","","26234072"
"","","","","","0","26234","","22","","26234073"
"","bgm_M321_2C","","","","bgm_M321","27014","","25","","27014001"
"-1000","104811","-70","250","2","1","27014","0","1","wac_birthday_idle_normal","27014002"
"200","103211","-270","256","2","1","27014","1","1","wac_birthday_idle_doya","27014003"
"315","104611","-310","258","2","1","27014","1","1","wac_birthday_idle_smile","27014004"
"450","103411","-290","257","2","1","27014","1","1","wac_birthday_idle_kyapi_yukari","27014005"
"","300","","","","104811","27014","","13","","27014006"
"","300","","","","103211","27014","","13","","27014007"
"","300","","","","104611","27014","","13","","27014008"
"","300","","","","103411","27014","","13","","27014009"
"0","600","1","0","1","600","27014","","31","","27014010"
"0","602","1","0","0","602","27014","","31","","27014011"
"0","603","1","0","0","603","27014","","31","","27014012"
"60","604","1","30","1","604","27014","","31","","27014013"
"0","614","1","0","1","614","27014","","31","","27014014"
"0","700","1","0","0","700","27014","","31","","27014015"
"0","701","1","0","0","701","27014","","31","","27014016"
"0","702","1","0","0","702","27014","","31","","27014017"
