7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"116601","105551","105101","105102","11","105341","104104","104553"
"116601","105552","105102","105103","12","105282","105101","105551"
"116601","105553","105103","105104","13","105343","105102","105552"
"116601","105554","105104","105105","14","105344","105103","105553"
"116601","105555","105105","105106","15","105285","105104","105554"
"116601","105556","105106","105107","16","105286","105105","105555"
"116601","105557","105107","106101","17","105287","105106","105556"
"116601","106551","106101","106102","18","106281","105107","105557"
"116601","106552","106102","106103","19","106282","106101","106551"
"116601","106553","106103","107101","20","106283","106102","106552"
"116601","107551","107101","107102","21","107341","106103","106553"
"116601","107552","107102","107103","22","107342","107101","107551"
"116601","107553","107103","108101","23","107343","107102","107552"
"116601","108551","108101","108102","24","108431","107103","107553"
"116601","108552","108102","108103","25","108312","108101","108551"
"116601","108553","108103","108104","26","108313","108102","108552"
"116601","108554","108104","109101","27","108314","108103","108553"
"116601","109551","109101","109102","28","109341","108104","108554"
"116601","109552","109102","109103","29","109282","109101","109551"
"116601","109553","109103","109104","30","109343","109102","109552"
"116601","109554","109104","10010032","31","109284","109103","109553"
"116601","10055032","10010032","10010033","32","10034032","109104","109554"
"116601","10055033","10010033","10010034","33","10043033","10010032","10055032"
"116601","10055034","10010034","10010035","34","10034034","10010033","10055033"
"116601","10055035","10010035","10010036","35","10043035","10010034","10055034"
"116601","10055036","10010036","10010037","36","10034036","10010035","10055035"
"116601","10055037","10010037","10010038","37","10034037","10010036","10055036"
"116601","10055038","10010038","10010039","38","10043038","10010037","10055037"
"116601","10055039","10010039","10010040","39","10043039","10010038","10055038"
"116601","999999","10010040","999999","40","999999","10010039","10055039"
"116701","101581","101131","101131","1","101281","101431","101551"
"116701","101581","102071","102131","2","102341","102491","101551"
"116701","102581","102131","103071","3","102342","102432","102551"
"116701","102582","103071","103131","4","103341","103431","102552"
"116701","103581","103131","103132","5","103342","103432","103551"
"116701","103552","103132","104131","6","103343","103432","103342"
"116701","103553","104131","104132","7","104341","103583","103582"
"116701","104551","104132","104133","8","104432","104491","103583"
"116701","104582","104133","104134","9","104343","104132","104551"
"116701","104553","104134","105131","10","104344","104343","104552"
"116701","105551","105131","105132","11","105281","104344","104553"
"116701","105582","105132","105133","12","105342","105281","105551"
"116701","105583","105133","105134","13","105283","105342","105552"
"116701","105584","105134","105135","14","105284","105343","105553"
"116701","105585","105135","105136","15","105345","105344","105554"
"116701","105586","105136","105137","16","105346","105345","105555"
"116701","105587","105137","106131","17","105347","105346","105556"
"116701","106581","106131","106132","18","106281","105347","105557"
"116701","106582","106132","106133","19","106342","106281","106551"
"116701","106583","106133","107131","20","106491","106342","106552"
"116701","107581","107131","107132","21","107341","106491","106553"
"116701","107582","107132","107133","22","107492","107341","107551"
"116701","107583","107133","108131","23","107493","107492","107552"
"116701","108581","108131","108132","24","108281","107493","107553"
"116701","108582","108132","108133","25","108492","108281","108551"
"116701","108583","108133","108134","26","108283","108492","108552"
"116701","108584","108134","109131","27","108284","108283","108553"
"116701","109581","109131","109132","28","109281","108284","108554"
"116701","109582","109132","109133","29","109282","109281","109551"
"116701","109583","109133","109134","30","109283","109282","109552"
"116701","109584","109134","10013032","31","109284","109283","109553"
"116701","10058032","10013032","10013033","32","10028032","109284","109554"
"116701","10058033","10013033","10013034","33","10028033","10028032","10055032"
"116701","10058034","10013034","10013035","34","10028034","10028033","10055033"
"116701","10058035","10013035","10013036","35","10028035","10028034","10055034"
"116701","10058036","10013036","10013037","36","10028036","10028035","10055035"
"116701","10058037","10013037","10013038","37","10028037","10028036","10055036"
"116701","10058038","10013038","10013039","38","10028038","10028037","10055037"
"116701","10058039","10013039","10013040","39","10028039","10028038","10055038"
"116701","999999","10013040","999999","40","999999","10028039","10055039"
"116801","101581","101071","101071","1","101281","101401","101551"
"116801","101581","102071","102041","2","102281","102493","101551"
"116801","102581","102041","103071","3","102282","102401","102551"
"116801","102582","103431","103041","4","103281","103431","102552"
"116801","103581","103041","103072","5","103282","103401","103551"
"116801","103582","103072","104071","6","103283","103401","103552"
"116801","103583","104071","104072","7","104281","103553","103552"
"116801","104551","104072","104073","8","104282","104011","103553"
"116801","104552","104073","104074","9","104402","104012","104551"
"116801","104554","104074","105071","10","104284","104013","104552"
"116801","105551","105071","105072","11","105341","104014","104554"
"116801","105552","105072","105073","12","105282","105011","105551"
"116801","105553","105073","105074","13","105343","105012","105552"
"116801","105554","105074","105075","14","105284","105013","105553"
"116801","105555","105075","105076","15","105285","105014","105554"
"116801","105556","105076","105077","16","105286","105015","105555"
"116801","105557","105077","106071","17","105287","105016","105556"
"116801","106551","106071","106072","18","106341","105017","105557"
"116801","106552","106072","106073","19","106342","106011","106551"
"116801","106553","106073","107071","20","106343","106012","106552"
"116801","107551","107071","107072","21","107341","106013","106553"
"116801","107552","107072","107073","22","107492","107011","107551"
"116801","107553","107073","108071","23","107493","107012","107552"
"116801","108551","108071","108072","24","108401","107013","107553"
"116801","108552","108072","108073","25","108312","108011","108551"
"116801","108553","108073","108074","26","108403","108012","108552"
"116801","108554","108074","109071","27","108494","108013","108553"
"116801","109551","109071","109072","28","109341","108014","108554"
"116801","109552","109072","109073","29","109432","109011","109551"
"116801","109553","109073","109074","30","109343","109012","109552"
"116801","109554","109074","10007032","31","109434","109013","109553"
"116801","10055032","10007032","10007033","32","10034032","109014","109554"
"116801","10055033","10007033","10007034","33","10043033","10001032","10055032"
"116801","10055034","10007034","10007035","34","10034034","10001033","10055033"
"116801","10055035","10007035","10007036","35","10043035","10001034","10055034"
"116801","10055036","10007036","10007037","36","10034036","10001035","10055035"
"116801","10055037","10007037","10007038","37","10034037","10001036","10055036"
"116801","10055038","10007038","10007039","38","10043038","10001037","10055037"
"116801","10055039","10007039","10007040","39","10043039","10001038","10055038"
"116801","999999","10007040","999999","40","999999","10001039","10055039"
"116901","101161","101161","101161","1","101281","101401","101581"
"116901","101161","102162","102163","2","102311","102493","101581"
"116901","102162","102163","103161","3","102282","102401","102581"
"116901","102163","103161","103162","4","103281","103581","102582"
"116901","103161","103162","103193","5","103282","103432","103581"
"116901","103162","103193","104161","6","103283","103491","103582"
"116901","103583","104161","104162","7","104311","103583","103552"
"116901","104551","104162","104163","8","104432","104491","103553"
"116901","104552","104163","104164","9","104283","104282","104551"
"116901","104553","104164","105161","10","104284","104283","104552"
"116901","105551","105161","105162","11","105281","104164","104553"
