9e33a6ea3222d0a3a8f8e9954c75fb4f160115eaf11c7ea57596df3b63ca61ce,b2398c7a6c83c1d37dadb88d7e4c638a80f62ace345874b54b12b2e0126149e3,35ab34ad2bb0e3cca1639f0c844fd7fd4c07bf1b32a5918f9fe1f0993c0a82aa,2c85df14b0ab4f538f6d2a38968a32ae008da2b35a77e5ebd4835c4d4b3096c0,9799cc7541b311e2747bd0ad812872c85a8a26f1a0d3d0832af1ba338a897762,0d398445137dd43d44aac2f3b532f578a678a9ff4ad1be14b67700fd5fb5dbc4,cbf2d89b2fae52cf6f47f9955336a6656665f16cf5e0bd2b11f3ccff7c9c3d4b,5e768989c4ce328caaea06792e169cbe877255c618ac3adb7bc6324916af906d,19d9c37dc8c408df5b685379a481c4c4f1ec5981b10b969809f4af3dde8a25ba,15ab177e40dbf27d7c2b64116d96b48f68fdf01954ab4c1f11ec23e81df9ec0f,caa2ff7e06ca6e6b237b416a097a8276078a7e816dc0d83b46503772c76d87bd,0571549940ce344e78e4f7030c2114d9b6ddc402e87875d78eec37f0ca6e5677,a7c679dc72930a8c86dd40894d6063aebe024fa236ee83f7c99e02af38c1bad2,5d9002f54a963bf588ab0ebcc607a16641fb76209f66994f1dad790a1c0edd81,7fdf5d3de66263c3a40ea84846707c17baa48818e08c4d802eb8ea0a804779ae,637dfdae03539df8c15b6b8531063b4a3977a7bfed077d2b2d5e18d05bc2e5a0,c96d51df2376be42ba15ea22dba14f2d435d2ad69615329cdf3e5e1f6dc0ddf5,e1f0bb2c6a7157ec1a7d84c5c1c59286728391a2ab16b2a875683c3546e17366,625fec2dfc6a8b54d1f86af7f0100d63ba486f96a375c7305a46841da67e669e,9bb3b838554b325ad4dd4ba34ca913ecf1458f9c61a81015cf6cb1337d84c6ee,ea33a5b3317b636f81e7c61f4431be05bf2c10529266be5e11bd1ba043919ccf,8af673bfa2b4c04f4254c4565832993890c37e8ee4f6272ea933765599432518,2be457d8015ef6f9ad988eaabcf3b899a2882a9239512dcaf4006b5cd42aa6cf,5cf01e9e344e83bedc94deec1865777ca753f2a397f490f7cb13c5303aebb505,abf49cf081a104c790cfedbdc072aacafe8b48eb91e00220a458b1e602abd83e,697edd6b39e810418af718a528bb6a05b2d2ae3ca27fcbe053c132ed403d4c45,c2cbd2cc375e5ba5125a8e80ef58d34ae3fb63bd52d48ba732b3d1deb9ba32eb,87b6acb610a78f257b84ffe75bb266963aa1d495e297df16b5f42409051d21d8,234634733e131002d4e0e1b60345797c83454b831d6bb85507a50b165908842c,3c53d0a63104c02597a2f718141fd31d03ae7f3b0670e15bf5a3fc9444a25a99,e8349116013ad29c825dbf767fe4764465c87b06cb3b2ff829fa16015d7edc33,a24ea938f20d05cf433c0c1b061a0ec337f3d31c665222615b692da235930823,b39778553e1b2f1efff94245127e5eb34ba4297fd19091ece1c9e5a89875f0b6,c4ff1ec2475bc6af5a8a9e15e15d6e22182b03af604755f55516a25bc078b7d6,ac4d720b3fd33ab5d10d2f46e2368f66d04d5bba4319170cfb0f107c2fc54bd0,83fe420ce3beb22f24a4b6465697a41d740c9b8df4f3639f9c1cf468c6ce55f7,a203aa2c340c62f92b9f365263110337ef048f0b9a474835eb3c77f1f710d967,3234bc63e29be39641c19270fc31e90d3635e78afaae7ef957350f3a6ebbb319,e73109afb0b928c68156eb66002372aeefc0a27183e7643f14084e3194a3f2eb,35c24d7d8672040fad1cf204bd19b4f583afef90771b2145ed0d217bfd32ca14
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320130501","0","90","0","0","90008","1"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320130502","0","90","0","0","90008","2"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320130503","0","90","0","0","90008","3"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320130504","0","90","0","0","90008","4"
"bgm_M06","0","32013","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320130505","0","90","0","0","90008","5"
"bgm_M126","1","32013","5","94002","0","1","103531","320130106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320130506","0","90","0","502013511","90002","6"
"bgm_M126","0.8","32013","5","94002","0","1","103531","320130107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320130507","0","90","0","502013521","90002","7"
"bgm_M64","0","32013","3","94002","0","1","103531","320130108","0","0","1","100","0","0","1","3200703","300","0","90011","25001","1.5","140001","90008","-50","40004","0","0","bgm_M64","0","103531","5","0","320130508","0","90","0","502013531","90002","8"
"bgm_M64","0","32013","3","94002","0","1","103531","320130109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","5","0","320130509","0","90","0","502013541","90002","9"
"bgm_M63","0","32013","3","140001","0","1","103541","320130110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","5","0","320130510","0","90","0","502013551","90008","10"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320140101","0","90","0","0","90008","1"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320140102","0","90","0","0","90008","2"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320140103","0","90","0","0","90008","3"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320140104","0","90","0","0","90008","4"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","1","0","320140105","0","90","0","0","90008","5"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","1","140001","90008","-50","40004","0.8","1","bgm_M126","0","103531","1","0","320140106","0","90","0","502014111","90002","6"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","1","0","320140107","0","90","0","502014121","90002","7"
"bgm_M64","0","32014","3","94002","0","1","103531","320140108","0","0","1.1","100","0","0","1","3200703","300","0","90011","25001","1.1","140001","90008","-50","40004","0","0","bgm_M64","0","103531","1","0","320140108","0","90","0","502014131","90002","8"
"bgm_M64","0","32014","3","94002","0","1","103531","320140109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","1","0","320140109","0","90","0","502014141","90002","9"
"bgm_M63","0","32014","3","140001","0","1","103541","320140110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","1","0","320140110","0","90","0","502014151","90008","10"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320140201","0","90","0","0","90008","1"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320140202","0","90","0","0","90008","2"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320140203","0","90","0","0","90008","3"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320140204","0","90","0","0","90008","4"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","2","0","320140205","0","90","0","0","90008","5"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","1","140001","90008","-50","40004","0.8","1","bgm_M126","0","103531","2","0","320140206","0","90","0","502014211","90002","6"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","2","0","320140207","0","90","0","502014221","90002","7"
"bgm_M64","0","32014","3","94002","0","1","103531","320140108","0","0","1.1","100","0","0","1","3200703","300","0","90011","25001","1.1","140001","90008","-50","40004","0","0","bgm_M64","0","103531","2","0","320140208","0","90","0","502014231","90002","8"
"bgm_M64","0","32014","3","94002","0","1","103531","320140109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","2","0","320140209","0","90","0","502014241","90002","9"
"bgm_M63","0","32014","3","140001","0","1","103541","320140110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","2","0","320140210","0","90","0","502014251","90008","10"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320140301","0","90","0","0","90008","1"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320140302","0","90","0","0","90008","2"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320140303","0","90","0","0","90008","3"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320140304","0","90","0","0","90008","4"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","3","0","320140305","0","90","0","0","90008","5"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","1","140001","90008","-50","40004","0.8","1","bgm_M126","0","103531","3","0","320140306","0","90","0","502014311","90002","6"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","3","0","320140307","0","90","0","502014321","90002","7"
"bgm_M64","0","32014","3","94002","0","1","103531","320140108","0","0","1.1","100","0","0","1","3200703","300","0","90011","25001","1.1","140001","90008","-50","40004","0","0","bgm_M64","0","103531","3","0","320140308","0","90","0","502014331","90002","8"
"bgm_M64","0","32014","3","94002","0","1","103531","320140109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","3","0","320140309","0","90","0","502014341","90002","9"
"bgm_M63","0","32014","3","140001","0","1","103541","320140110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","3","0","320140310","0","90","0","502014351","90008","10"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320140401","0","90","0","0","90008","1"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320140402","0","90","0","0","90008","2"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320140403","0","90","0","0","90008","3"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320140404","0","90","0","0","90008","4"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","4","0","320140405","0","90","0","0","90008","5"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","1","140001","90008","-50","40004","0.8","1","bgm_M126","0","103531","4","0","320140406","0","90","0","502014411","90002","6"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","4","0","320140407","0","90","0","502014421","90002","7"
"bgm_M64","0","32014","3","94002","0","1","103531","320140108","0","0","1.1","100","0","0","1","3200703","300","0","90011","25001","1.1","140001","90008","-50","40004","0","0","bgm_M64","0","103531","4","0","320140408","0","90","0","502014431","90002","8"
"bgm_M64","0","32014","3","94002","0","1","103531","320140109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","4","0","320140409","0","90","0","502014441","90002","9"
"bgm_M63","0","32014","3","140001","0","1","103541","320140110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","4","0","320140410","0","90","0","502014451","90008","10"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","700","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320140501","0","90","0","0","90008","1"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320140502","0","90","0","0","90008","2"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","900","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320140503","0","90","0","0","90008","3"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200701","1400","0","90002","0","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320140504","0","90","0","0","90008","4"
"bgm_M06","0","32014","1","140001","0","0","103531","0","0","0","1.2","50","0","0","0","3200702","1400","0","90002","90005","0","25001","94002","-50","40005","0","0","bgm_M06","0","103531","5","0","320140505","0","90","0","0","90008","5"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140106","0","0","1","100","0","0","1","3200703","300","0.8","90009","25001","1","140001","90008","-50","40004","0.8","1","bgm_M126","0","103531","5","0","320140506","0","90","0","502014511","90002","6"
"bgm_M126","1.1","32014","5","94002","0","1","103531","320140107","0","0","1","100","0","0","1","3200703","300","0.8","90010","25001","0.8","140001","90008","-50","40004","0.8","0.8","bgm_M126","0","103531","5","0","320140507","0","90","0","502014521","90002","7"
"bgm_M64","0","32014","3","94002","0","1","103531","320140108","0","0","1.1","100","0","0","1","3200703","300","0","90011","25001","1.1","140001","90008","-50","40004","0","0","bgm_M64","0","103531","5","0","320140508","0","90","0","502014531","90002","8"
"bgm_M64","0","32014","3","94002","0","1","103531","320140109","0","0","1","100","0","0","1","3200703","300","0","90009","25001","1.1","140001","90008","-50","40006","0","0","bgm_M64","0","103531","5","0","320140509","0","90","0","502014541","90002","9"
"bgm_M63","0","32014","3","140001","0","1","103541","320140110","0","0","1","100","0","0","1","3200704","300","0","90002","0","1.2","25001","94002","-50","40007","0","0","bgm_M63","0","103541","5","0","320140510","0","90","0","502014551","90008","10"
