5c9d13d480000ad7a9723e1d4fbc30bd9942b535aef04ba6474bef7512489c92,9f558765769c1427b4a5390c9339f786fe5bb8e87d0c69e03b8c48a26b41f4a4,346d8babeed70fd1f51389104c812be8311d9d177867fa06fe67c7187cb15c65,6a383bb64754efdff3b45dd7826e3f61ea02ac5fe05504b63303b1dee22a0603,5b2675df6ec8327e9744dbc737ed352b0bf6ff7e899fe918a53dc39115c349b6
"11046008","100101","11046","拉泰里山脈‧崖上 46-8","101460807"
"11046009","101621","11046","拉泰里山脈‧崖上 46-9","101460907"
"11046010","101621","11046","拉泰里山脈‧崖上 46-10","101461001"
"11046011","101621","11046","拉泰里山脈‧崖上 46-11","101461107"
"11046012","101621","11046","拉泰里山脈‧崖上 46-12","101461201"
"11046013","101621","11046","拉泰里山脈‧崖上 46-13","101461303"
"11046014","101121","11046","拉泰里山脈‧崖上 46-14","101461404"
"11047001","100101","11047","拉泰里山脈‧崖下 47-1","101470102"
"11047002","100101","11047","拉泰里山脈‧崖下 47-2","101470201"
"11047003","100101","11047","拉泰里山脈‧崖下 47-3","101470305"
"11047004","100101","11047","拉泰里山脈‧崖下 47-4","101470401"
"11047005","101621","11047","拉泰里山脈‧崖下 47-5","101470506"
"11047006","101621","11047","拉泰里山脈‧崖下 47-6","101470603"
"11047007","101621","11047","拉泰里山脈‧崖下 47-7","101470701"
"11047008","101621","11047","拉泰里山脈‧崖下 47-8","101470807"
"11047009","101621","11047","拉泰里山脈‧崖下 47-9","101470903"
"11047010","101621","11047","拉泰里山脈‧崖下 47-10","101471004"
"11047011","101111","11047","拉泰里山脈‧崖下 47-11","101471107"
"11047012","101111","11047","拉泰里山脈‧崖下 47-12","101471201"
"11047013","101081","11047","拉泰里山脈‧崖下 47-13","101471304"
"11047014","101091","11047","拉泰里山脈‧崖下 47-14","101471404"
"11048001","100101","11048","埃斯塔荒野‧南部 48-1","101480102"
"11048002","101621","11048","埃斯塔荒野‧南部 48-2","101480201"
"11048003","101621","11048","埃斯塔荒野‧南部 48-3","101480305"
"11048004","101621","11048","埃斯塔荒野‧南部 48-4","101480401"
"11048005","101621","11048","埃斯塔荒野‧南部 48-5","101480506"
"11048006","101621","11048","埃斯塔荒野‧南部 48-6","101480603"
"11048007","101051","11048","埃斯塔荒野‧南部 48-7","101480701"
"11048008","101111","11048","埃斯塔荒野‧南部 48-8","101480807"
"11048009","101111","11048","埃斯塔荒野‧南部 48-9","101480903"
"11048010","101111","11048","埃斯塔荒野‧南部 48-10","101481004"
"11048011","101111","11048","埃斯塔荒野‧南部 48-11","101481107"
"11048012","101111","11048","埃斯塔荒野‧南部 48-12","101481201"
"11048013","101111","11048","埃斯塔荒野‧南部 48-13","101481304"
"11048014","101091","11048","埃斯塔荒野‧南部 48-14","101481404"
"11049001","100101","11049","埃斯塔荒野‧北部 49-1","101490102"
"11049002","100101","11049","埃斯塔荒野‧北部 49-2","101490201"
"11049003","101621","11049","埃斯塔荒野‧北部 49-3","101490305"
"11049004","101621","11049","埃斯塔荒野‧北部 49-4","101490401"
"11049005","101621","11049","埃斯塔荒野‧北部 49-5","101490506"
"11049006","101621","11049","埃斯塔荒野‧北部 49-6","101490603"
"11049007","101621","11049","埃斯塔荒野‧北部 49-7","101490701"
"11049008","101621","11049","埃斯塔荒野‧北部 49-8","101490807"
"11049009","101621","11049","埃斯塔荒野‧北部 49-9","101490903"
"11049010","101051","11049","埃斯塔荒野‧北部 49-10","101491004"
"11049011","101111","11049","埃斯塔荒野‧北部 49-11","101491107"
"11049012","101111","11049","埃斯塔荒野‧北部 49-12","101491201"
"11049013","101111","11049","埃斯塔荒野‧北部 49-13","101491304"
"11049014","101091","11049","埃斯塔荒野‧北部 49-14","101491404"
"11050001","101621","11050","涅羅礁岩‧西部 50-1","101500102"
"11050002","101621","11050","涅羅礁岩‧西部 50-2","101500201"
"11050003","101621","11050","涅羅礁岩‧西部 50-3","101500305"
"11050004","101821","11050","涅羅礁岩‧西部 50-4","101500401"
"11050005","101621","11050","涅羅礁岩‧西部 50-5","101500506"
"11050006","101821","11050","涅羅礁岩‧西部 50-6","101500603"
"11050007","101621","11050","涅羅礁岩‧西部 50-7","101500701"
"11050008","101111","11050","涅羅礁岩‧西部 50-8","101500807"
"11050009","101111","11050","涅羅礁岩‧西部 50-9","101500910"
"11050010","101051","11050","涅羅礁岩‧西部 50-10","101501007"
"11050011","101111","11050","涅羅礁岩‧西部 50-11","101501107"
"11050012","101111","11050","涅羅礁岩‧西部 50-12","101501201"
"11050013","101111","11050","涅羅礁岩‧西部 50-13","101501304"
"11050014","101091","11050","涅羅礁岩‧西部 50-14","101501404"
"11051001","101621","11051","涅羅礁岩‧東部 51-1","101510101"
"11051002","101821","11051","涅羅礁岩‧東部 51-2","101510201"
"11051003","101821","11051","涅羅礁岩‧東部 51-3","101510301"
"11051004","101821","11051","涅羅礁岩‧東部 51-4","101510401"
"11051005","101111","11051","涅羅礁岩‧東部 51-5","101510501"
"11051006","101111","11051","涅羅礁岩‧東部 51-6","101510601"
"11051007","101051","11051","涅羅礁岩‧東部 51-7","101510701"
"11051008","101051","11051","涅羅礁岩‧東部 51-8","101510801"
"11051009","101111","11051","涅羅礁岩‧東部 51-9","101510901"
"11051010","101051","11051","涅羅礁岩‧東部 51-10","101511001"
"11051011","101111","11051","涅羅礁岩‧東部 51-11","101511101"
"11051012","101111","11051","涅羅礁岩‧東部 51-12","101511201"
"11051013","101111","11051","涅羅礁岩‧東部 51-13","101511301"
"11051014","101091","11051","涅羅礁岩‧東部 51-14","101511410"
"11052001","101821","11052","皮尼翁沿岸堤‧西岸 52-1","101520101"
"11052002","101821","11052","皮尼翁沿岸堤‧西岸 52-2","101520201"
"11052003","101111","11052","皮尼翁沿岸堤‧西岸 52-3","101520301"
"11052004","102181","11052","皮尼翁沿岸堤‧西岸 52-4","101520401"
"11052005","101051","11052","皮尼翁沿岸堤‧西岸 52-5","101520501"
"11052006","101111","11052","皮尼翁沿岸堤‧西岸 52-6","101520601"
"11052007","101111","11052","皮尼翁沿岸堤‧西岸 52-7","101520701"
"11052008","101111","11052","皮尼翁沿岸堤‧西岸 52-8","101520801"
"11052009","102181","11052","皮尼翁沿岸堤‧西岸 52-9","101520901"
"11052010","101051","11052","皮尼翁沿岸堤‧西岸 52-10","101521001"
"11052011","101051","11052","皮尼翁沿岸堤‧西岸 52-11","101521101"
"11052012","101111","11052","皮尼翁沿岸堤‧西岸 52-12","101521201"
"11052013","101111","11052","皮尼翁沿岸堤‧西岸 52-13","101521301"
"11052014","101061","11052","皮尼翁沿岸堤‧西岸 52-14","101521410"
"11053001","101821","11053","皮尼翁沿岸堤‧東岸 53-1","101530101"
"11053002","102181","11053","皮尼翁沿岸堤‧東岸 53-2","101530201"
"11053003","101051","11053","皮尼翁沿岸堤‧東岸 53-3","101530301"
"11053004","101111","11053","皮尼翁沿岸堤‧東岸 53-4","101530401"
"11053005","101111","11053","皮尼翁沿岸堤‧東岸 53-5","101530501"
"11053006","101111","11053","皮尼翁沿岸堤‧東岸 53-6","101530601"
"11053007","101111","11053","皮尼翁沿岸堤‧東岸 53-7","101530701"
"11053008","101051","11053","皮尼翁沿岸堤‧東岸 53-8","101530801"
"11053009","101051","11053","皮尼翁沿岸堤‧東岸 53-9","101530901"
"11053010","101111","11053","皮尼翁沿岸堤‧東岸 53-10","101531001"
"11053011","101111","11053","皮尼翁沿岸堤‧東岸 53-11","101531101"
"11053012","101051","11053","皮尼翁沿岸堤‧東岸 53-12","101531201"
"11053013","101051","11053","皮尼翁沿岸堤‧東岸 53-13","101531301"
"11053014","101061","11053","皮尼翁沿岸堤‧東岸 53-14","101531410"
"11054001","101051","11054","托塔提斯沙岸‧西部 54-1","101540101"
"11054002","101111","11054","托塔提斯沙岸‧西部 54-2","101540201"
"11054003","101111","11054","托塔提斯沙岸‧西部 54-3","101540301"
"11054004","101051","11054","托塔提斯沙岸‧西部 54-4","101540401"
"11054005","101051","11054","托塔提斯沙岸‧西部 54-5","101540501"
"11054006","101111","11054","托塔提斯沙岸‧西部 54-6","101540601"
"11054007","101111","11054","托塔提斯沙岸‧西部 54-7","101540701"
"11054008","101111","11054","托塔提斯沙岸‧西部 54-8","101540801"
"11054009","102181","11054","托塔提斯沙岸‧西部 54-9","101540901"
"11054010","101111","11054","托塔提斯沙岸‧西部 54-10","101541001"
"11054011","102181","11054","托塔提斯沙岸‧西部 54-11","101541101"
"11054012","101111","11054","托塔提斯沙岸‧西部 54-12","101541201"
"11054013","101051","11054","托塔提斯沙岸‧西部 54-13","101541301"
"11054014","101061","11054","托塔提斯沙岸‧西部 54-14","101541410"
"11055001","101051","11055","托塔提斯沙岸‧東部 55-1","101550101"
"11055002","101111","11055","托塔提斯沙岸‧東部 55-2","101550201"
"11055003","101111","11055","托塔提斯沙岸‧東部 55-3","101550301"
"11055004","101051","11055","托塔提斯沙岸‧東部 55-4","101550401"
"11055005","101051","11055","托塔提斯沙岸‧東部 55-5","101550501"
"11055006","101111","11055","托塔提斯沙岸‧東部 55-6","101550602"
"11055007","101051","11055","托塔提斯沙岸‧東部 55-7","101550701"
"11055008","101111","11055","托塔提斯沙岸‧東部 55-8","101550801"
"11055009","101051","11055","托塔提斯沙岸‧東部 55-9","101550901"
"11055010","101051","11055","托塔提斯沙岸‧東部 55-10","101551001"
"11055011","100201","11055","托塔提斯沙岸‧東部 55-11","101551101"
"11055012","100201","11055","托塔提斯沙岸‧東部 55-12","101551201"
"11055013","102181","11055","托塔提斯沙岸‧東部 55-13","101551301"
"11055014","101061","11055","托塔提斯沙岸‧東部 55-14","101551410"
"11056001","101051","11056","歐呂克斯沙島‧北部 56-1","101560101"
"11056002","100201","11056","歐呂克斯沙島‧北部 56-2","101560201"
"11056003","101111","11056","歐呂克斯沙島‧北部 56-3","101560301"
"11056004","101111","11056","歐呂克斯沙島‧北部 56-4","101560401"
"11056005","101051","11056","歐呂克斯沙島‧北部 56-5","101560501"
"11056006","101111","11056","歐呂克斯沙島‧北部 56-6","101560601"
"11056007","101051","11056","歐呂克斯沙島‧北部 56-7","101560701"
"11056008","101111","11056","歐呂克斯沙島‧北部 56-8","101560801"
"11056009","101051","11056","歐呂克斯沙島‧北部 56-9","101560901"
"11056010","101051","11056","歐呂克斯沙島‧北部 56-10","101561001"
"11056011","100201","11056","歐呂克斯沙島‧北部 56-11","101561101"
"11056012","102181","11056","歐呂克斯沙島‧北部 56-12","101561201"
"11056013","100201","11056","歐呂克斯沙島‧北部 56-13","101561301"
"11056014","102191","11056","歐呂克斯沙島‧北部 56-14","101561410"
"11057001","100201","11057","歐呂克斯沙島‧南部 57-1","101570101"
"11057002","102181","11057","歐呂克斯沙島‧南部 57-2","101570201"
"11057003","101111","11057","歐呂克斯沙島‧南部 57-3","101570301"
"11057004","101111","11057","歐呂克斯沙島‧南部 57-4","101570401"
"11057005","100201","11057","歐呂克斯沙島‧南部 57-5","101570501"
"11057006","101111","11057","歐呂克斯沙島‧南部 57-6","101570601"
"11057007","100201","11057","歐呂克斯沙島‧南部 57-7","101570701"
"11057008","101111","11057","歐呂克斯沙島‧南部 57-8","101570802"
"11057009","101111","11057","歐呂克斯沙島‧南部 57-9","101570901"
"11057010","101051","11057","歐呂克斯沙島‧南部 57-10","101571001"
"11057011","101051","11057","歐呂克斯沙島‧南部 57-11","101571101"
"11057012","102181","11057","歐呂克斯沙島‧南部 57-12","101571201"
"11057013","101051","11057","歐呂克斯沙島‧南部 57-13","101571301"
"11057014","102191","11057","歐呂克斯沙島‧南部 57-14","101571410"
"11058001","100011","11058","歐呂克斯沙島‧南部 58-1","101580101"
"11058002","100011","11058","歐呂克斯沙島‧南部 58-2","101580201"
"11058003","101621","11058","歐呂克斯沙島‧南部 58-3","101580301"
"11058004","100011","11058","歐呂克斯沙島‧南部 58-4","101580401"
"11058005","101621","11058","歐呂克斯沙島‧南部 58-5","101580501"
"11058006","100011","11058","歐呂克斯沙島‧南部 58-6","101580601"
"11058007","100021","11058","歐呂克斯沙島‧南部 58-7","101580701"
"11058008","101621","11058","克魯斯密林‧東部 58-8","101580801"
"11058009","100031","11058","克魯斯密林‧東部 58-9","101580901"
"11058010","100021","11058","克魯斯密林‧東部 58-10","101581001"
"11058011","100021","11058","克魯斯密林‧東部 58-11","101581101"
"11058012","100031","11058","克魯斯密林‧東部 58-12","101581201"
"11058013","100021","11058","克魯斯密林‧東部 58-13","101581301"
"11058014","102101","11058","克魯斯密林‧東部 58-14","101581410"
"11059001","101411","11059","克魯斯密林‧西部 59-1","101590101"
"11059002","101411","11059","克魯斯密林‧西部 59-2","101590201"
"11059003","100021","11059","克魯斯密林‧西部 59-3","101590301"
"11059004","101411","11059","克魯斯密林‧西部 59-4","101590401"
"11059005","100021","11059","克魯斯密林‧西部 59-5","101590501"
"11059006","101821","11059","克魯斯密林‧西部 59-6","101590601"
"11059007","100021","11059","克魯斯密林‧西部 59-7","101590701"
"11059008","100031","11059","克魯斯密林‧西部 59-8","101590801"
"11059009","100021","11059","克魯斯密林‧西部 59-9","101590901"
"11059010","100021","11059","克魯斯密林‧西部 59-10","101591001"
"11059011","100031","11059","克魯斯密林‧西部 59-11","101591101"
"11059012","100031","11059","克魯斯密林‧西部 59-12","101591201"
"11059013","100021","11059","克魯斯密林‧西部 59-13","101591301"
"11059014","102101","11059","克魯斯密林‧西部 59-14","101581410"
"11060001","101411","11060","考達海灘‧北部 60-1","101600101"
"11060002","101411","11060","考達海灘‧北部 60-2","101600201"
"11060003","101621","11060","考達海灘‧北部 60-3","101600301"
"11060004","101411","11060","考達海灘‧北部 60-4","101600401"
"11060005","101411","11060","考達海灘‧北部 60-5","101600501"
"11060006","100201","11060","考達海灘‧北部 60-6","101600601"
"11060007","100201","11060","考達海灘‧北部 60-7","101600701"
"11060008","100231","11060","考達海灘‧北部 60-8","101600801"
"11060009","100231","11060","考達海灘‧北部 60-9","101600901"
"11060010","100021","11060","考達海灘‧北部 60-10","101601001"
"11060011","100231","11060","考達海灘‧北部 60-11","101601107"
"11060012","100231","11060","考達海灘‧北部 60-12","101601201"
"11060013","100021","11060","考達海灘‧北部 60-13","101601301"
"11060014","102101","11060","考達海灘‧北部 60-14","101601403"
"11061001","101621","11061","考達海灘‧南部 61-1","101610101"
"11061002","101621","11061","考達海灘‧南部 61-2","101610201"
"11061003","101411","11061","考達海灘‧南部 61-3","101610301"
"11061004","101411","11061","考達海灘‧南部 61-4","101610401"
"11061005","100201","11061","考達海灘‧南部 61-5","101610501"
"11061006","101411","11061","考達海灘‧南部 61-6","101610601"
"11061007","100201","11061","考達海灘‧南部 61-7","101610701"
"11061008","101411","11061","考達海灘‧南部 61-8","101610801"
"11061009","100201","11061","考達海灘‧南部 61-9","101610901"
"11061010","100201","11061","考達海灘‧南部 61-10","101611001"
"11061011","102181","11061","考達海灘‧南部 61-11","101611101"
"11061012","102181","11061","考達海灘‧南部 61-12","101611201"
"11061013","101621","11061","考達海灘‧南部 61-13","101611301"
"11061014","102101","11061","考達海灘‧南部 61-14","101611403"
"11062001","101621","11062","普洛庇那海角 62-1","101620101"
"11062002","101411","11062","普洛庇那海角 62-2","101620201"
