0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"2","0","0","1","5","30","10050741","0","0","0","10050253","0","10050237"
"2","0","0","2","5","28","10050742","0","0","0","10050255","0","10050253"
"4","0","0","0","5","25","10050744","0","0","0","10050845","0","10050844"
"15","0","0","0","5","23","10050746","0","0","0","10050747","0","10050845"
"3","0","0","2","5","22","10050747","0","0","0","10050748","0","10050746"
"11","0","0","10001","5","21","10050748","0","0","0","10050749","0","10050747"
"4","0","0","0","5","20","10050749","0","0","0","10050750","0","10050748"
"5","0","0","0","5","19","10050750","0","0","0","10050751","0","10050749"
"2","0","0","2","5","18","10050751","0","0","0","10050752","0","10050750"
"7","0","0","10003","5","17","10050752","0","0","0","10050753","0","10050751"
"4","0","0","0","5","16","10050753","0","0","0","10050754","0","10050752"
"14","0","0","4","5","15","10050754","0","0","0","10050846","0","10050753"
"12","0","0","0","5","13","10050756","0","0","0","10050757","0","10050846"
"11","0","0","10001","5","12","10050757","0","0","0","10050758","0","10050756"
"2","0","0","3","5","11","10050758","0","0","0","10050759","0","10050757"
"4","0","0","0","5","10","10050759","0","10050761","0","10050760","0","10050758"
"2","0","0","1","5","9","10050760","0","0","0","10050762","0","10050759"
"2","0","0","3","5","9","10050761","0","0","0","10050763","0","10050759"
"2","0","0","3","5","8","10050762","0","0","0","10050766","0","10050760"
"6","0","0","0","5","8","10050763","0","0","0","10050764","0","10050761"
"14","0","0","5","5","7","10050764","0","0","0","10050765","0","10050763"
"7","0","0","10003","5","6","10050765","10050766","0","0","10050767","0","10050764"
"3","0","0","2","5","7","10050766","0","0","0","10050765","0","10050762"
"2","0","0","1","5","5","10050767","0","0","0","10050768","0","10050765"
"14","0","0","3","5","4","10050768","0","0","0","10050769","0","10050767"
"2","0","0","3","5","3","10050769","0","0","0","10050770","0","10050768"
"6","0","0","0","5","2","10050770","0","0","0","10050771","0","10050769"
"2","0","0","1","5","1","10050771","0","0","0","10050772","0","10050770"
"13","0","0","0","5","0","10050772","0","0","0","10050773","0","10050771"
"7","0","0","10001","5","74","10050773","0","0","0","10050774","0","10050772"
"5","0","0","0","5","73","10050774","0","0","0","10050775","0","10050773"
"14","0","0","4","5","72","10050775","0","0","0","10050776","0","10050774"
"6","0","0","0","5","71","10050776","0","0","0","10050777","0","10050775"
"12","0","0","0","5","70","10050777","0","0","0","10050778","0","10050776"
"3","0","0","2","5","69","10050778","0","0","0","10050779","0","10050777"
"4","0","0","0","5","68","10050779","0","10050783","0","10050780","0","10050778"
"7","0","0","10003","5","67","10050780","0","0","0","10050781","0","10050779"
"15","0","0","0","5","66","10050781","0","0","0","10050782","0","10050780"
"14","0","0","4","5","65","10050782","0","0","0","10050786","0","10050781"
"2","0","0","1","5","67","10050783","0","0","0","10050784","0","10050779"
"7","0","0","10001","5","66","10050784","0","0","0","10050785","0","10050783"
"6","0","0","0","5","65","10050785","0","0","0","10050786","0","10050784"
"11","0","0","10001","5","64","10050786","10050785","0","0","10050787","0","10050782"
"4","0","0","0","5","63","10050787","0","0","0","10050788","0","10050786"
"14","0","0","4","5","62","10050788","0","0","0","10050847","0","10050787"
"7","0","0","10001","5","60","10050790","0","10050792","0","10050791","0","10050847"
"7","0","0","10002","5","59","10050791","0","0","0","10050794","0","10050790"
"3","0","0","2","5","59","10050792","0","0","0","10050793","0","10050790"
"7","0","0","10003","5","58","10050793","0","0","0","10050796","0","10050792"
"3","0","0","3","5","58","10050794","0","0","0","10050795","0","10050791"
"2","0","0","3","5","57","10050795","0","0","0","10050797","0","10050794"
"3","0","0","3","5","57","10050796","0","0","0","10050798","0","10050793"
"12","0","0","0","5","56","10050797","0","0","0","10050803","0","10050795"
"4","0","0","0","5","56","10050798","0","0","0","10050799","0","10050796"
"7","0","0","10001","5","55","10050799","0","0","0","10050800","0","10050798"
"11","0","0","10001","5","54","10050800","0","0","0","10050801","0","10050799"
"6","0","0","0","5","53","10050801","10050802","0","0","10050804","0","10050800"
"4","0","0","0","5","54","10050802","0","0","0","10050801","0","10050803"
"2","0","0","2","5","55","10050803","0","0","0","10050802","0","10050797"
"7","0","0","10002","5","52","10050804","0","0","0","10050805","0","10050801"
"15","0","0","0","5","51","10050805","0","0","0","10050806","0","10050804"
"14","0","0","4","5","50","10050806","0","0","0","10050807","0","10050805"
"7","0","0","10002","5","49","10050807","0","0","0","10050808","0","10050806"
"4","0","0","0","5","48","10050808","0","0","0","10050809","0","10050807"
"2","0","0","1","5","47","10050809","0","0","0","10050810","0","10050808"
"3","0","0","3","5","46","10050810","0","0","0","10050811","0","10050809"
"14","0","0","6","5","45","10050811","0","0","0","10050812","0","10050810"
"12","0","0","0","5","44","10050812","0","0","0","10050813","0","10050811"
"11","0","0","10001","5","43","10050813","0","0","0","10050814","0","10050812"
"3","0","0","2","5","42","10050814","0","0","0","10050815","0","10050813"
"2","0","0","2","5","41","10050815","0","0","0","10050816","0","10050814"
"4","0","0","0","5","40","10050816","0","0","0","10050817","0","10050815"
"3","0","0","2","5","39","10050817","0","0","0","10050818","0","10050816"
"16","0","0","10050818","5","38","10050818","0","0","0","10050819","0","10050817"
"12","0","0","0","5","37","10050819","0","0","0","10050820","0","10050818"
"14","0","0","3","5","36","10050820","0","0","0","10050821","0","10050819"
"2","0","0","1","5","35","10050821","0","0","0","10050822","0","10050820"
"14","0","0","3","5","34","10050822","0","0","0","10050823","0","10050821"
"6","0","0","0","5","33","10050823","0","0","0","10050824","0","10050822"
"2","0","0","2","5","32","10050824","0","0","0","10050349","0","10050823"
"14","0","0","1","5","30","10050825","0","0","0","10050353","0","10050349"
"14","0","0","6","5","30","10050826","0","0","0","10050356","0","10050352"
"15","0","0","0","5","14","10050827","0","0","0","10050441","0","10050370"
"4","0","0","0","5","5","10050828","0","0","0","10050382","0","10050448"
"7","0","0","10003","5","2","10050829","0","0","0","10050385","0","10050383"
"14","0","0","3","5","62","10050830","0","0","0","10050599","0","10050597"
"11","0","0","10001","5","52","10050831","0","0","0","10050614","0","10050850"
"14","0","0","2","5","22","10050832","0","0","0","10050643","0","10050641"
"14","0","0","2","5","16","10050833","0","0","0","10050649","0","10050647"
"15","0","0","0","5","12","10050834","0","0","0","10050063","0","10050835"
"14","0","0","3","5","13","10050835","0","0","0","10050834","0","10050650"
"14","0","0","3","5","53","10050836","0","10050505","0","10050504","0","10050502"
"11","0","0","10001","5","47","10050837","0","0","0","10050127","0","10050511"
"3","0","0","1","5","44","10050838","0","0","0","10050564","0","10050128"
"2","0","0","1","5","33","10050839","0","0","0","10050668","0","10050666"
"3","0","0","2","5","5","10050840","0","0","0","10050186","0","10050697"
"3","0","0","2","5","64","10050841","0","0","0","10050707","0","10050705"
"11","0","0","10001","5","48","10050842","0","0","0","10050728","0","10050726"
"3","0","0","2","5","39","10050843","0","0","0","10050473","0","10050735"
"11","0","0","10001","5","26","10050844","0","0","0","10050744","0","10050255"
"14","0","0","6","5","24","10050845","0","0","0","10050746","0","10050744"
"3","0","0","3","5","14","10050846","0","0","0","10050756","0","10050754"
"2","0","0","2","5","61","10050847","0","0","0","10050790","0","10050788"
"11","0","0","10001","5","23","10050848","0","0","0","10050363","0","10050361"
"14","0","0","6","5","17","10050849","0","0","0","10050369","0","10050367"
"14","0","0","3","5","53","10050850","0","0","0","10050831","0","10050611"
"14","0","0","4","5","9","10050851","0","0","0","10050653","0","10050583"
"2","0","0","1","5","62","10050852","0","0","0","10050495","0","10050493"
"1","0","0","0","6","71","10060001","0","0","0","10060002","0","0"
"7","0","0","10001","6","70","10060002","10060369","0","0","10060003","0","10060001"
"2","0","0","1","6","69","10060003","0","0","0","10060004","0","10060002"
"4","0","0","0","6","68","10060004","0","0","0","10060012","0","10060003"
"12","0","0","0","6","67","10060012","0","0","0","10060013","0","10060004"
"5","0","0","0","6","66","10060013","0","0","0","10060014","0","10060012"
"2","0","0","1","6","65","10060014","0","0","0","10060015","0","10060013"
"4","0","0","0","6","64","10060015","0","0","0","10060018","0","10060014"
"11","0","0","10001","6","63","10060018","0","0","0","10060019","0","10060015"
"6","0","0","0","6","62","10060019","0","10060023","0","10060020","0","10060018"
"2","0","0","2","6","61","10060020","0","0","0","10060022","0","10060019"
"2","0","0","2","6","59","10060021","0","0","0","10060380","0","10060022"
"12","0","0","0","6","60","10060022","0","0","0","10060021","0","10060020"
"3","0","0","1","6","61","10060023","0","0","0","10060025","0","10060019"
"3","0","0","2","6","59","10060024","0","0","0","10060380","0","10060025"
"4","0","0","0","6","60","10060025","0","0","0","10060024","0","10060023"
"7","0","0","10002","6","57","10060027","0","0","0","10060028","0","10060380"
"2","0","0","2","6","56","10060028","0","0","0","10060029","0","10060027"
"12","0","0","0","6","55","10060029","0","0","0","10060030","0","10060028"
"14","0","0","4","6","54","10060030","0","0","0","10060031","0","10060029"
"11","0","0","10001","6","53","10060031","0","0","0","10060032","0","10060030"
"4","0","0","0","6","52","10060032","0","0","0","10060033","0","10060031"
"2","0","0","1","6","51","10060033","0","10060035","0","10060034","0","10060032"
"12","0","0","0","6","50","10060034","0","0","0","10060037","0","10060033"
"7","0","0","10002","6","50","10060035","0","0","0","10060036","0","10060033"
"3","0","0","3","6","49","10060036","0","0","0","10060039","0","10060035"
"14","0","0","2","6","49","10060037","0","0","0","10060038","0","10060034"
"6","0","0","0","6","48","10060038","0","0","0","10060040","0","10060037"
"4","0","0","0","6","48","10060039","0","0","0","10060041","0","10060036"
"7","0","0","10002","6","47","10060040","0","0","0","10060043","0","10060038"
"2","0","0","3","6","47","10060041","0","0","0","10060042","0","10060039"
"7","0","0","10003","6","46","10060042","0","0","0","10060045","0","10060041"
"14","0","0","2","6","46","10060043","0","0","0","10060044","0","10060040"
"11","0","0","10001","6","45","10060044","0","0","0","10060047","0","10060043"
"3","0","0","2","6","45","10060045","0","0","0","10060046","0","10060042"
"2","0","0","3","6","44","10060046","0","0","0","10060048","0","10060045"
"7","0","0","10001","6","44","10060047","0","0","0","10060048","0","10060044"
"14","0","0","2","6","43","10060048","10060047","0","0","10060049","0","10060046"
"7","0","0","10001","6","42","10060049","0","0","0","10060402","0","10060048"
"4","0","0","0","6","74","10060092","0","0","0","10060093","0","10060476"
"3","0","0","2","6","73","10060093","0","0","0","10060094","0","10060092"
"2","0","0","2","6","72","10060094","0","0","0","10060095","0","10060093"
"6","0","0","0","6","71","10060095","0","10060097","0","10060096","0","10060094"
"4","0","0","0","6","70","10060096","0","0","0","10060099","0","10060095"
"2","0","0","3","6","70","10060097","0","0","0","10060098","0","10060095"
"6","0","0","0","6","69","10060098","0","0","0","10060101","0","10060097"
"3","0","0","2","6","69","10060099","0","0","0","10060100","0","10060096"
"7","0","0","10003","6","68","10060100","0","0","0","10060102","0","10060099"
"5","0","0","0","6","68","10060101","0","0","0","10060102","0","10060098"
"11","0","0","10001","6","67","10060102","10060101","0","0","10060103","0","10060100"
"4","0","0","0","6","66","10060103","0","0","0","10060104","0","10060102"
"7","0","0","10001","6","65","10060104","0","0","0","10060105","0","10060103"
"14","0","0","4","6","64","10060105","0","0","0","10060106","0","10060104"
"3","0","0","1","6","63","10060106","0","0","0","10060107","0","10060105"
"7","0","0","10001","6","62","10060107","0","0","0","10060108","0","10060106"
"12","0","0","0","6","61","10060108","0","0","0","10060110","0","10060107"
"6","0","0","0","6","60","10060110","0","0","0","10060156","0","10060108"
"7","0","0","10001","6","58","10060112","0","0","0","10060113","0","10060156"
"2","0","0","1","6","57","10060113","0","0","0","10060114","0","10060112"
"11","0","0","10001","6","56","10060114","0","0","0","10060477","0","10060113"
"14","0","0","3","6","54","10060116","0","0","0","10060117","0","10060477"
"2","0","0","1","6","53","10060117","0","0","0","10060118","0","10060116"
"4","0","0","0","6","52","10060118","0","0","0","10060119","0","10060117"
"6","0","0","0","6","51","10060119","0","10060121","0","10060120","0","10060118"
"3","0","0","3","6","50","10060120","0","0","0","10060123","0","10060119"
"2","0","0","1","6","50","10060121","0","0","0","10060122","0","10060119"
"7","0","0","10003","6","49","10060122","0","0","0","10060125","0","10060121"
"2","0","0","3","6","49","10060123","0","0","0","10060124","0","10060120"
"2","0","0","2","6","48","10060124","0","0","0","10060126","0","10060123"
"14","0","0","5","6","48","10060125","0","0","0","10060127","0","10060122"
"3","0","0","3","6","47","10060126","0","0","0","10060129","0","10060124"
"6","0","0","0","6","47","10060127","0","0","0","10060128","0","10060125"
"7","0","0","10002","6","46","10060128","0","0","0","10060130","0","10060127"
"14","0","0","4","6","46","10060129","0","0","0","10060131","0","10060126"
"7","0","0","10003","6","45","10060130","0","0","0","10060133","0","10060128"
"7","0","0","10001","6","45","10060131","0","0","0","10060132","0","10060129"
"2","0","0","3","6","44","10060132","0","0","0","10060134","0","10060131"
"5","0","0","0","6","44","10060133","0","0","0","10060134","0","10060130"
"4","0","0","0","6","43","10060134","10060133","0","0","10060135","0","10060132"
"3","0","0","1","6","42","10060135","0","0","0","10060478","0","10060134"
"12","0","0","0","6","40","10060137","0","0","0","10060138","0","10060478"
"3","0","0","2","6","39","10060138","0","0","0","10060139","0","10060137"
"2","0","0","2","6","38","10060139","0","0","0","10060140","0","10060138"
"7","0","0","10001","6","37","10060140","0","0","0","10060141","0","10060139"
"12","0","0","0","6","36","10060141","0","0","0","10060142","0","10060140"
"2","0","0","1","6","35","10060142","0","0","0","10060143","0","10060141"
"6","0","0","0","6","34","10060143","0","0","0","10060144","0","10060142"
"4","0","0","0","6","33","10060144","0","0","0","10060145","0","10060143"
"2","0","0","1","6","32","10060145","0","0","0","10060146","0","10060144"
"14","0","0","3","6","31","10060146","0","0","0","10060479","0","10060145"
"2","0","0","1","6","29","10060148","0","0","0","10060149","0","10060479"
"11","0","0","10001","6","28","10060149","0","0","0","10060150","0","10060148"
"7","0","0","10002","6","27","10060150","0","0","0","10060399","0","10060149"
"2","0","0","2","6","24","10060153","0","0","0","10060480","0","10060398"
"4","0","0","0","6","59","10060156","0","0","0","10060112","0","10060110"
"6","0","0","0","6","10","10060161","0","0","0","10060162","0","10060492"
"12","0","0","0","6","9","10060162","0","0","0","10060163","0","10060161"
"7","0","0","10002","6","8","10060163","0","0","0","10060164","0","10060162"
