a2260023ba921b46ea37c631a09f33f8c43d08dc7fc673e9719ca53b5c9244e0,6406759b9d793842874e92e4ee3a818882c601cf96c764e1d098c1eed09e55ba,706413491bdc7593b2253e44e6fb6326d861b74aadd2ff69c2c08f0341767ee6,7831becc63b4fbaf0ca5a77eeec8478786434ffa9faa7f42f18c3ae0879f0c0d,e43bbdb6931fc38f423020d15a4398bc04648f63a6bbd05c4f9bdc5af144a16d,31571048bd9c03c5abb38336c38172724f79ec9e414b6ad7adb7694691977734,4d53a8589eeecd2922a870311b185c7da00babcb7f6e3c69df8695ebaeb17ae3,09a9d46d0eaf4140e2959f759a51a058016e484a3737853bbd81982fa92593b9,d7a29c60bfc08cc4c2e153bc9e9601aab42897ea3a1fe09e8937d1ee8ed1e621,44630c182a49435996fce771c3dcce24b787de73a606a0fd4ff0b8b5a4eed9f6,c436990e67de354addc49a4bfe0807aa97c119c5091ef33ba8a76e4bbca90c6b,94cf5d4d73400d5944a35983944a45f44da107263e2f709ee80feb9ebdd3178c,a1b275bc3a8ef3246d8dfe4e4bd7719e74dbd9111b87f8266e506a864e04c5c2,6ff850a1d297465441b3ad010b4956335cf2c62647c05b2841653408bc39cf5c,84c0f6807927690c288342ef794324dfde5292b1a95aac9f60b125c7e548a69b,04ed3803c070d54804663be8e2c8de0a51c266153133b2a3c21acb4e100b94bd,d8a1fa0f095f7397289fa1a74ccac6201c3a91b077a8e293c2fd175a7c3ac5e9,2fa4ffd58926bccde0acad5fe8e7995101ab43a50922c6c09518901f5eda9c17,cd65da23b5ac4f442738a83c8262c70d17bc6a39332a14de8e629dd00286be66,07e11aae912a4425b912d61149eb6ddfbe629b6d8882e8dfebb3aca3941e9f53,182f16dd548ea037eb4dcfe396a74a0c6694f8016c20678683c161faa03876c5,be472b40fa128baeac026447acb673bc95899421da4a1fb4d16446686162d3fb,16303b19164cb501be1dec1286e483a1a1fc44a418a0dcb6acb0d2540b2c2643,a28ad4f92abee13b71291570df33a2fc6aad7fd5fc6188a66c604a61e58abd76,674ec6ad1300ad929e474d8f6233120cd386b7bca116fa53bbcb4865b1c87880,b6846de94ef23fdad849ab1d1e21b91c0617957e8c7f0b1b5479169af076535f,8df1a0af6b45892c87ab0a2c4e932a95ca2f4e7da4846ebc975dc089f086beba,8bb281945f3d70e5db79f6a59fe95a5777536015144493a88ef72b01677494f2,01e75ea9a3197fb29597b340ea32810f4e70fa0a0c18eb74a839851b89025d78,35fdaba2b4fab0717afc1bcdb2ae9fdffbcef4711c426b9d2515aed8cd66beee,d3098b89975879eb26b385885f7d75ba5914b47e572431efd130a44e120b4f65,8eec5c39f991467a7037c37dac93005c2b548b01a734c713e439dea9989b5a7d,91b78c1a2cadb0e01a3598a8ac1b350d5620fd4f0a6740490d5f60ab7224d7bd,029aca253a4e83cfde60bf24c63b253e36d22aa5c1a5451da87d80e0b3237f02,6d1fe5f9743a70cb02700fbfa06462e21be8a8bdd9eee991705c499a1bd6fc7c,9d5d8c36d661948e3923f537cd22395559ddba7fd111eaa5ae4f3a4db22a8cc6,ac102dfb3823a46659efd2e60b5d08daa774015426df0ce8e1e135b3a9ddddb6,3f32434c287d4cf799cca97ab2043417d031a8fe1756636c2495d51c297571c6,286980f3c47d1c174c3130bb692e28c974de41e63a5e1910e70134cae62aea03,ad1311073e5b25e61021001448cdc2a4a37366d5edc6ed19559f6613c7e6a9e7,385061594e7b41bbac5c39bf4162a506f4d9e535f11deaaff8d1a22e423b10d0,25020c20fc05bd95761e5f6d87c4637bf73dabb1c69a27cdc31e0c23e7a316bd,4487f1e06905a1306f3c64bbefdfb8c3c195195bd8e08fa6a2c6b68c35b2fd28
"610073117","1","65","bgm_M41","240","0","0","0","10073201","10073202","102603","102601","bgm_M41","bgm_M41","0","1","16","bgm_M41","海灘運動公園 1-2","16","16","0","31023","0","2021/12/17 16:00:00","102602","0","2","2021/12/26 15:59:59","bgm_M41","102603","0","610073121","bgm_M41","17","3","2","10073","100640","90","28","0","-112"
"610073118","1","-142","bgm_M41","270","0","0","0","10073201","10073203","102603","102601","bgm_M41","bgm_M41","0","1","18","bgm_M41","海灘運動公園 1-3","18","18","0","31135","0","2021/12/17 16:00:00","102602","0","2","2021/12/26 15:59:59","bgm_M41","102603","0","610073121","bgm_M41","18","3","2","10073","100640","90","29","0","-296"
"610073119","1","-179","bgm_M41","270","0","0","0","10073201","10073204","102603","102601","bgm_M41","bgm_M41","0","1","18","bgm_M41","海灘運動公園 1-4","18","18","0","31023","0","2021/12/17 16:00:00","102602","0","2","2021/12/26 15:59:59","bgm_M41","102603","0","610073121","bgm_M41","19","3","2","10073","100640","90","29","0","-13"
"610073120","1","-97","bgm_M41","300","0","0","0","10073201","10073205","102603","102601","bgm_M41","bgm_M41","0","1","20","bgm_M41","海灘運動公園 1-5","20","20","0","31135","0","2021/12/17 16:00:00","102602","0","2","2021/12/26 15:59:59","bgm_M41","102603","0","610073121","bgm_M41","20","3","2","10073","100110","90","30","0","238"
"610074101","0","11","bgm_M41","120","0","0","0","10074101","10074101","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-1","8","8","0","0","0","2022/01/03 16:00:00","101242","0","1","2022/01/21 15:59:59","bgm_M41","101243","0","610074121","bgm_M41","1","0","0","10074","100190","90","0","0","-409"
"610074102","0","-117","bgm_M41","120","0","0","0","10074101","10074102","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-2","8","8","0","0","0","2022/01/03 16:00:00","101242","0","1","2022/01/21 15:59:59","bgm_M41","101243","0","610074121","bgm_M41","2","0","0","10074","100590","90","0","0","-196"
"610074103","0","-16","bgm_M41","120","0","0","0","10074101","10074103","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-3","8","8","0","0","0","2022/01/03 16:00:00","101242","0","1","2022/01/21 15:59:59","bgm_M41","101243","0","610074121","bgm_M41","3","0","0","10074","100200","90","0","0","5"
"610074104","0","-90","bgm_M41","120","0","0","0","10074101","10074104","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-4","8","8","0","0","0","2022/01/03 16:00:00","101242","0","1","2022/01/21 15:59:59","bgm_M41","101243","0","610074121","bgm_M41","4","0","0","10074","100190","90","0","0","234"
"610074105","0","15","bgm_M41","120","0","0","0","10074101","10074105","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-5","8","8","0","0","0","2022/01/03 16:00:00","101242","0","1","2022/01/21 15:59:59","bgm_M41","101243","0","610074121","bgm_M41","5","0","0","10074","100200","90","0","0","467"
"610074106","0","112","bgm_M41","135","0","0","0","10074102","10074106","101701","101701","bgm_M41","bgm_M41","0","1","9","bgm_M41","大江戶町 1-6","9","9","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","6","0","0","10074","100420","90","0","0","-577"
"610074107","0","-68","bgm_M41","135","0","0","0","10074102","10074107","101701","101701","bgm_M41","bgm_M41","0","1","9","bgm_M41","大江戶町 1-7","9","9","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074122","bgm_M41","7","0","0","10074","100410","90","0","0","-552"
"610074108","0","-124","bgm_M41","135","0","0","0","10074102","10074108","101701","101701","bgm_M41","bgm_M41","0","1","9","bgm_M41","大江戶町 1-8","9","9","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","8","0","0","10074","100410","90","0","0","-381"
"610074109","0","56","bgm_M41","135","0","0","0","10074102","10074109","101701","101701","bgm_M41","bgm_M41","0","1","9","bgm_M41","大江戶町 1-9","9","9","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","9","0","0","10074","100420","90","0","0","-298"
"610074110","0","-119","bgm_M41","135","0","0","0","10074102","10074110","101701","101701","bgm_M41","bgm_M41","0","1","9","bgm_M41","大江戶町 1-10","9","9","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","10","0","0","10074","100410","90","0","0","-159"
"610074111","0","81","bgm_M41","150","0","0","0","10074102","10074111","101701","101701","bgm_M41","bgm_M41","0","1","10","bgm_M41","大江戶町 1-11","10","10","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","11","0","0","10074","100420","90","0","0","-81"
"610074112","0","78","bgm_M41","150","0","0","0","10074102","10074112","101701","101701","bgm_M41","bgm_M41","0","1","10","bgm_M41","大江戶町 1-12","10","10","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","12","0","0","10074","100420","90","0","0","92"
"610074113","0","-128","bgm_M41","150","0","0","0","10074102","10074113","101701","101701","bgm_M41","bgm_M41","0","1","10","bgm_M41","大江戶町 1-13","10","10","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","13","0","0","10074","100410","90","0","0","30"
"610074114","0","-88","bgm_M41","150","0","0","0","10074102","10074114","101701","101701","bgm_M41","bgm_M41","0","1","10","bgm_M41","大江戶町 1-14","10","10","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074121","bgm_M41","14","0","0","10074","100420","90","0","0","231"
"610074115","0","80","bgm_M41","150","0","0","0","10074102","10074115","101701","101701","bgm_M41","bgm_M41","0","1","10","bgm_M41","大江戶町 1-15","10","10","0","0","0","2022/01/03 16:00:00","101702","0","1","2022/01/21 15:59:59","bgm_M41","101703","0","610074123","bgm_M41","15","0","0","10074","100410","90","0","0","326"
"610074116","1","-126","bgm_M41","240","0","0","0","10074201","10074201","101711","101711","bgm_M41","bgm_M41","0","1","16","bgm_M41","大江戶町 1-1","16","16","0","31096","0","2022/01/03 16:00:00","101712","0","2","2022/01/21 15:59:59","bgm_M41","101713","0","610074121","bgm_M41","16","3","2","10074","100410","90","28","0","-526"
"610074117","1","88","bgm_M41","240","0","0","0","10074201","10074202","101711","101711","bgm_M41","bgm_M41","0","1","16","bgm_M41","大江戶町 1-2","16","16","0","31051","0","2022/01/03 16:00:00","101712","0","2","2022/01/21 15:59:59","bgm_M41","101713","0","610074121","bgm_M41","17","3","2","10074","100410","90","28","0","-352"
"610074118","1","51","bgm_M41","270","0","0","0","10074201","10074203","101711","101711","bgm_M41","bgm_M41","0","1","18","bgm_M41","大江戶町 1-3","18","18","0","31096","0","2022/01/03 16:00:00","101712","0","2","2022/01/21 15:59:59","bgm_M41","101713","0","610074121","bgm_M41","18","3","2","10074","100410","90","29","0","-98"
"610074119","1","-92","bgm_M41","270","0","0","0","10074201","10074204","101711","101711","bgm_M41","bgm_M41","0","1","18","bgm_M41","大江戶町 1-4","18","18","0","31051","0","2022/01/03 16:00:00","101712","0","2","2022/01/21 15:59:59","bgm_M41","101713","0","610074121","bgm_M41","19","3","2","10074","100410","90","29","0","108"
"610074120","1","54","bgm_M41","300","0","0","0","10074201","10074205","101711","101711","bgm_M41","bgm_M41","0","1","20","bgm_M41","大江戶町 1-5","20","20","0","31096","0","2022/01/03 16:00:00","101712","0","2","2022/01/21 15:59:59","bgm_M41","101713","0","610074121","bgm_M41","20","3","2","10074","100410","90","30","0","259"
"610075101","0","-155","bgm_M41","120","0","0","0","10075101","10075101","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-1","8","8","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","1","0","0","10075","100590","90","0","0","-816"
"610075102","0","10","bgm_M41","120","0","0","0","10075101","10075102","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-2","8","8","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","2","0","0","10075","100190","90","0","0","-786"
"610075103","0","1","bgm_M41","120","0","0","0","10075101","10075103","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-3","8","8","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","3","0","0","10075","100590","90","0","0","-612"
"610075104","0","42","bgm_M41","120","0","0","0","10075101","10075104","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-4","8","8","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","4","0","0","10075","100190","90","0","0","-447"
"610075105","0","55","bgm_M41","120","0","0","0","10075101","10075105","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-5","8","8","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","5","0","0","10075","100190","90","0","0","-266"
"610075106","0","-120","bgm_M41","135","0","0","0","10075101","10075106","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-6","9","9","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","6","0","0","10075","100590","90","0","0","-302"
"610075107","0","-128","bgm_M41","135","0","0","0","10075101","10075107","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-7","9","9","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075122","bgm_M41","7","0","0","10075","100590","90","0","0","-110"
"610075108","0","38","bgm_M41","135","0","0","0","10075101","10075108","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-8","9","9","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","8","0","0","10075","100200","90","0","0","-79"
"610075109","0","-107","bgm_M41","135","0","0","0","10075101","10075109","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-9","9","9","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","9","0","0","10075","100590","90","0","0","66"
"610075110","0","-100","bgm_M41","135","0","0","0","10075101","10075110","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-10","9","9","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","10","0","0","10075","100190","90","0","0","236"
"610075111","0","71","bgm_M41","150","0","0","0","10075101","10075111","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-11","10","10","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","11","0","0","10075","100190","90","0","0","177"
"610075112","0","69","bgm_M41","150","0","0","0","10075101","10075112","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-12","10","10","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","12","0","0","10075","100200","90","0","0","351"
"610075113","0","81","bgm_M41","150","0","0","0","10075101","10075113","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-13","10","10","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","13","0","0","10075","100200","90","0","0","521"
"610075114","0","-94","bgm_M41","150","0","0","0","10075101","10075114","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-14","10","10","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075121","bgm_M41","14","0","0","10075","100190","90","0","0","466"
"610075115","0","-94","bgm_M41","150","0","0","0","10075101","10075115","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-15","10","10","0","0","0","2022/01/19 16:00:00","101242","0","1","2022/01/28 15:59:59","bgm_M41","101243","0","610075123","bgm_M41","15","0","0","10075","100190","90","0","0","626"
"610075116","1","50","bgm_M41","240","0","0","0","10075201","10075201","101251","101251","bgm_M41","bgm_M41","0","1","16","bgm_M41","王城蘭德索爾 1-1","16","16","0","31016","0","2022/01/19 16:00:00","101252","0","2","2022/01/28 15:59:59","bgm_M41","101253","0","610075121","bgm_M41","16","3","2","10075","100190","90","28","0","-500"
"610075117","1","-120","bgm_M41","240","0","0","0","10075201","10075202","101251","101251","bgm_M41","bgm_M41","0","1","16","bgm_M41","王城蘭德索爾 1-2","16","16","0","31013","0","2022/01/19 16:00:00","101252","0","2","2022/01/28 15:59:59","bgm_M41","101253","0","610075121","bgm_M41","17","3","2","10075","100590","90","28","0","-310"
"610075118","1","55","bgm_M41","270","0","0","0","10075201","10075203","101251","101251","bgm_M41","bgm_M41","0","1","18","bgm_M41","王城蘭德索爾 1-3","18","18","0","31016","0","2022/01/19 16:00:00","101252","0","2","2022/01/28 15:59:59","bgm_M41","101253","0","610075121","bgm_M41","18","3","2","10075","100200","90","29","0","-145"
"610075119","1","70","bgm_M41","270","0","0","0","10075201","10075204","101251","101251","bgm_M41","bgm_M41","0","1","18","bgm_M41","王城蘭德索爾 1-4","18","18","0","31013","0","2022/01/19 16:00:00","101252","0","2","2022/01/28 15:59:59","bgm_M41","101253","0","610075121","bgm_M41","19","3","2","10075","100200","90","29","0","110"
"610075120","1","-95","bgm_M41","300","0","0","0","10075201","10075205","101251","101251","bgm_M41","bgm_M41","0","1","20","bgm_M41","王城蘭德索爾 1-5","20","20","0","31016","0","2022/01/19 16:00:00","101252","0","2","2022/01/28 15:59:59","bgm_M41","101253","0","610075121","bgm_M41","20","3","2","10075","100590","90","30","0","238"
"610076101","0","-54","bgm_M41","120","0","0","0","10076101","10076101","102901","102901","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-1","8","8","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","1","0","0","10076","100651","90","0","0","-776"
"610076102","0","60","bgm_M41","120","0","0","0","10076101","10076102","102901","102901","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-2","8","8","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","2","0","0","10076","100652","90","0","0","-599"
"610076103","0","-116","bgm_M41","120","0","0","0","10076101","10076103","102901","102901","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-3","8","8","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","3","0","0","10076","100650","90","0","0","-470"
"610076104","0","0","bgm_M41","120","0","0","0","10076101","10076104","102901","102901","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-4","8","8","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","4","0","0","10076","100651","90","0","0","-300"
"610076105","0","101","bgm_M41","120","0","0","0","10076101","10076105","102901","102901","bgm_M41","bgm_M41","0","1","8","bgm_M41","王城蘭德索爾 1-5","8","8","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","5","0","0","10076","100652","90","0","0","-97"
"610076106","0","62","bgm_M41","135","0","0","0","10076101","10076106","102901","102901","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-6","9","9","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","6","0","0","10076","100650","90","0","0","128"
"610076107","0","-94","bgm_M41","135","0","0","0","10076101","10076107","102901","102901","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-7","9","9","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076122","bgm_M41","7","0","0","10076","100651","90","0","0","-25"
"610076108","0","-81","bgm_M41","135","0","0","0","10076101","10076108","102901","102901","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-8","9","9","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","8","0","0","10076","100652","90","0","0","250"
"610076109","0","117","bgm_M41","135","0","0","0","10076101","10076109","102901","102901","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-9","9","9","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","9","0","0","10076","100650","90","0","0","382"
"610076110","0","-59","bgm_M41","135","0","0","0","10076101","10076110","102901","102901","bgm_M41","bgm_M41","0","1","9","bgm_M41","王城蘭德索爾 1-10","9","9","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","10","0","0","10076","100651","90","0","0","539"
"610076111","0","67","bgm_M41","150","0","0","0","10076101","10076111","102901","102901","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-11","10","10","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","11","0","0","10076","100652","90","0","0","728"
"610076112","0","-30","bgm_M41","150","0","0","0","10076101","10076112","102901","102901","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-12","10","10","0","0","0","2022/02/01 16:00:00","102902","0","1","2022/02/19 15:59:59","bgm_M41","102903","0","610076121","bgm_M41","12","0","0","10076","100650","90","0","0","902"
"610076113","0","-13","bgm_M41","150","0","0","0","10076102","10076113","101271","101271","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-13","10","10","0","0","0","2022/02/01 16:00:00","101272","0","1","2022/02/19 15:59:59","bgm_M41","101273","0","610076121","bgm_M41","13","0","0","10076","100210","90","0","0","-330"
"610076114","0","94","bgm_M41","150","0","0","0","10076102","10076114","101271","101271","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-14","10","10","0","0","0","2022/02/01 16:00:00","101272","0","1","2022/02/19 15:59:59","bgm_M41","101273","0","610076121","bgm_M41","14","0","0","10076","100220","90","0","0","-106"
"610076115","0","-71","bgm_M41","150","0","0","0","10076102","10076115","101271","101271","bgm_M41","bgm_M41","0","1","10","bgm_M41","王城蘭德索爾 1-15","10","10","0","0","0","2022/02/01 16:00:00","101272","0","1","2022/02/19 15:59:59","bgm_M41","101273","0","610076123","bgm_M41","15","0","0","10076","100210","90","0","0","103"
"610076116","1","-39","bgm_M41","240","0","0","0","10076201","10076201","101281","101281","bgm_M41","bgm_M41","0","1","16","bgm_M41","王城蘭德索爾 1-1","16","16","0","31178","0","2022/02/01 16:00:00","101282","0","2","2022/02/19 15:59:59","bgm_M41","101283","0","610076121","bgm_M41","16","3","2","10076","100210","90","28","0","-492"
"610076117","1","-148","bgm_M41","240","0","0","0","10076201","10076202","101281","101281","bgm_M41","bgm_M41","0","1","16","bgm_M41","王城蘭德索爾 1-2","16","16","0","31047","0","2022/02/01 16:00:00","101282","0","2","2022/02/19 15:59:59","bgm_M41","101283","0","610076121","bgm_M41","17","3","2","10076","100220","90","28","0","-296"
"610076118","1","43","bgm_M41","270","0","0","0","10076201","10076203","101281","101281","bgm_M41","bgm_M41","0","1","18","bgm_M41","王城蘭德索爾 1-3","18","18","0","31178","0","2022/02/01 16:00:00","101282","0","2","2022/02/19 15:59:59","bgm_M41","101283","0","610076121","bgm_M41","18","3","2","10076","100210","90","29","0","-91"
