7eaa81149c2b7f87b4e261f8b4ca1d6b3755e636e83eca06e374def37a5a162c,0dbee9d294b348b10b1a798518f9402b3286b6ddafefdcf2decb5145010bb92f,a0451eed5b4f63c4d6e150243f29ec61710d67a42fbce64bf988495b5df712b9,0f22b2b88bbd56ba0596decf8bd1a20030a1987593bff091548fd28bf6364b5f,c96f6261188e3d05111095dad9ec17a79f23ea4125f2cd84732df71c2b9ce3a2,8db7632423c9421aa5a62e52b91938d6fd063a78081d51c72aacc7cb08ca1c82,f9e54be707aa7912602b9d208cc1596f413b60200dff136c8190bf8023a91213,8201f16995cf4b959afa6b672c40f52d2ad2180dac6d06ae48cfcd72ff16adfc
"108221","25","108223","108611","123701","108462","108612","108222"
"108222","26","108224","108612","123701","108523","108613","108223"
"108223","27","109221","108613","123701","108524","108614","108224"
"108224","28","109222","108614","123701","109461","109611","109221"
"109221","29","109223","109611","123701","109522","109612","109222"
"109222","30","109224","109612","123701","109463","109613","109223"
"109223","31","10022032","109613","123701","109524","109614","109224"
"109224","32","10022033","109614","123701","10046032","10061032","10022032"
"10022032","33","10022034","10061032","123701","10046033","10061033","10022033"
"10022033","34","10022035","10061033","123701","10052034","10061034","10022034"
"10022034","35","10022036","10061034","123701","10052035","10061035","10022035"
"10022035","36","10022037","10061035","123701","10046036","10061036","10022036"
"10022036","37","10022038","10061036","123701","10046037","10061037","10022037"
"10022037","38","999999","10061037","123701","999999","10061038","10022038"
"101431","1","101101","101581","123801","101281","101071","101101"
"102431","2","102101","101581","123801","102341","101101","102071"
"102432","3","103071","102581","123801","102342","102071","102101"
"103431","4","103101","102582","123801","103341","102101","103071"
"103432","5","103072","103581","123801","103342","103071","103101"
"103432","6","104101","103582","123801","103343","103552","103072"
"103583","7","104102","103552","123801","104341","103072","104101"
"104101","8","104103","103553","123801","104342","104551","104102"
"104102","9","104104","104551","123801","104343","104552","104103"
"104103","10","105101","104552","123801","104284","104553","104104"
"104344","11","105102","104554","123801","105341","105551","105101"
"105341","12","105103","105551","123801","105282","105552","105102"
"105342","13","105104","105552","123801","105343","105553","105103"
"105343","14","105105","105553","123801","105344","105554","105104"
"105344","15","105106","105554","123801","105285","105555","105105"
"105285","16","105107","105555","123801","105286","105556","105106"
"105286","17","106101","105556","123801","105287","105557","105107"
"105287","18","106102","105557","123801","106281","106551","106101"
"106281","19","106103","106551","123801","106282","106552","106102"
"106282","20","107101","106552","123801","106283","106553","106103"
"106283","21","107102","106553","123801","107281","107551","107101"
"107281","22","107103","107551","123801","107282","107552","107102"
"107282","23","108101","107552","123801","107283","107553","107103"
"107283","24","108102","107553","123801","108401","108551","108101"
"108401","25","108103","108551","123801","108282","108552","108102"
"108282","26","108104","108552","123801","108283","108553","108103"
"108283","27","109101","108553","123801","108434","108554","108104"
"108434","28","109102","108554","123801","109341","109551","109101"
"109341","29","109103","109551","123801","109282","109552","109102"
"109282","30","109104","109552","123801","109343","109553","109103"
"109343","31","10010032","109553","123801","109494","109554","109104"
"109494","32","10010033","109554","123801","10028032","10055032","10010032"
"10028032","33","10010034","10055032","123801","10028033","10055033","10010033"
"10028033","34","10010035","10055033","123801","10028034","10055034","10010034"
"10028034","35","10010036","10055034","123801","10028035","10055035","10010035"
"10028035","36","10010037","10055035","123801","10028036","10055036","10010036"
"10028036","37","10010038","10055036","123801","10028037","10055037","10010037"
"10028037","38","999999","10055037","123801","999999","10055038","10010038"
"101401","1","101071","101581","123901","101281","101581","101281"
"102493","2","102101","101581","123901","102311","101581","102071"
"102401","3","103071","102581","123901","102282","102581","102432"
"103581","4","103101","102582","123901","103311","102582","103071"
"103432","5","103343","103581","123901","103282","103581","103101"
"103491","6","104071","103582","123901","103283","103582","103583"
"103583","7","104072","103432","123901","104311","103583","104431"
"104491","8","104073","103583","123901","104432","104581","104072"
"104282","9","104074","104581","123901","104283","104582","104073"
"104283","10","105071","104582","123901","104314","104583","104074"
"104433","11","105072","104583","123901","105281","105581","105071"
"105281","12","105073","105581","123901","105431","105582","105072"
"105282","13","105074","105582","123901","105313","105583","105073"
"105283","14","105075","105583","123901","105314","105584","105074"
"105284","15","105076","105584","123901","105315","105585","105075"
"105315","16","105077","105585","123901","105316","105586","105076"
"105316","17","106071","105586","123901","105317","105587","105077"
"105317","18","106072","105587","123901","106311","106581","106071"
"106311","19","106073","106581","123901","106312","106582","106072"
"106312","20","107071","106582","123901","106313","106583","106073"
"106313","21","107072","106583","123901","107311","107581","107071"
"107311","22","107073","107581","123901","107312","107582","107072"
"107312","23","108071","107582","123901","107313","107583","107073"
"107313","24","108072","107583","123901","108431","108581","108071"
"108431","25","108073","108581","123901","108492","108582","108072"
"108492","26","108074","108582","123901","108343","108583","108073"
"108343","27","109071","108583","123901","108284","108584","108074"
"108284","28","109072","108584","123901","109311","109581","109071"
"109311","29","109073","109581","123901","109312","109582","109072"
"109312","30","109074","109582","123901","109313","109583","109073"
"109313","31","10007032","109583","123901","109314","109584","109074"
"109314","32","10007033","109584","123901","10031032","10058032","10007032"
"10031032","33","10007034","10058032","123901","10031033","10058033","10007033"
"10031033","34","10007035","10058033","123901","10031034","10058034","10007034"
"10031034","35","10007036","10058034","123901","10031035","10058035","10007035"
"10031035","36","10007037","10058035","123901","10031036","10058036","10007036"
"10031036","37","10007038","10058036","123901","10031037","10058037","10007037"
"10031037","38","999999","10058037","123901","999999","10058038","10007038"
"101521","1","101251","101611","124001","101371","101611","101251"
"102461","2","102222","101611","124001","102371","101611","102221"
"102521","3","103221","102611","124001","102372","102611","102222"
"103521","4","103252","102613","124001","103521","102613","103221"
"103522","5","103222","103611","124001","103371","103611","103252"
"103522","6","104221","103613","124001","103372","103371","103222"
"103614","7","104222","103613","124001","104371","103222","104221"
"104221","8","104223","103614","124001","104522","104611","104222"
"104222","9","104224","104611","124001","104462","104612","104223"
"104223","10","105221","104612","124001","104463","104613","104224"
"104224","11","105222","104613","124001","105521","105611","105221"
"105221","12","105223","105611","124001","105372","105612","105222"
"105222","13","105224","105612","124001","105373","105613","105223"
"105223","14","105225","105613","124001","105523","105614","105224"
"105224","15","105226","105614","124001","105375","105615","105225"
"105225","16","105227","105615","124001","105376","105616","105226"
"105226","17","106221","105616","124001","105377","105617","105227"
"105227","18","106222","105617","124001","106371","106611","106221"
"106221","19","106223","106611","124001","106372","106612","106222"
"106222","20","107221","106612","124001","106373","106613","106223"
"106223","21","107222","106613","124001","107371","107611","107221"
"107221","22","107223","107611","124001","107372","107612","107222"
"107222","23","108221","107612","124001","107373","107613","107223"
"107223","24","108222","107613","124001","108521","108611","108221"
"108221","25","108223","108611","124001","108462","108612","108222"
"108222","26","108224","108612","124001","108523","108613","108223"
"108223","27","109221","108613","124001","108524","108614","108224"
"108224","28","109222","108614","124001","109461","109611","109221"
"109221","29","109223","109611","124001","109522","109612","109222"
"109222","30","109224","109612","124001","109463","109613","109223"
"109223","31","10022032","109613","124001","109524","109614","109224"
