2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300
"21001004","0","0","21001737","通過主線冒險（NORMAL）53-5","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053005","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001738","通過主線冒險（NORMAL）53-6","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053006","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001739","通過主線冒險（NORMAL）53-7","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053007","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001740","通過主線冒險（NORMAL）53-8","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053008","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001741","通過主線冒險（NORMAL）53-9","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053009","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001742","通過主線冒險（NORMAL）53-10","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053010","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001743","通過主線冒險（NORMAL）53-11","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053011","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001744","通過主線冒險（NORMAL）53-12","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053012","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001745","通過主線冒險（NORMAL）53-13","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053013","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001746","通過主線冒險（NORMAL）53-14","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11053014","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001747","通過主線冒險（NORMAL）54-1","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054001","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001748","通過主線冒險（NORMAL）54-2","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054002","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001749","通過主線冒險（NORMAL）54-3","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054003","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001750","通過主線冒險（NORMAL）54-4","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054004","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001751","通過主線冒險（NORMAL）54-5","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054005","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001752","通過主線冒險（NORMAL）54-6","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054006","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001753","通過主線冒險（NORMAL）54-7","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054007","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001754","通過主線冒險（NORMAL）54-8","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054008","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001755","通過主線冒險（NORMAL）54-9","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054009","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001756","通過主線冒險（NORMAL）54-10","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054010","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001757","通過主線冒險（NORMAL）54-11","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054011","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001758","通過主線冒險（NORMAL）54-12","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054012","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001759","通過主線冒險（NORMAL）54-13","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054013","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001760","通過主線冒險（NORMAL）54-14","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11054014","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001761","通過主線冒險（NORMAL）55-1","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055001","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001762","通過主線冒險（NORMAL）55-2","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055002","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001763","通過主線冒險（NORMAL）55-3","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055003","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001764","通過主線冒險（NORMAL）55-4","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055004","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001765","通過主線冒險（NORMAL）55-5","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055005","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001766","通過主線冒險（NORMAL）55-6","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055006","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001767","通過主線冒險（NORMAL）55-7","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055007","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001768","通過主線冒險（NORMAL）55-8","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055008","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001769","通過主線冒險（NORMAL）55-9","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055009","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001770","通過主線冒險（NORMAL）55-10","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055010","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001771","通過主線冒險（NORMAL）55-11","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055011","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001772","通過主線冒險（NORMAL）55-12","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055012","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001773","通過主線冒險（NORMAL）55-13","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055013","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001774","通過主線冒險（NORMAL）55-14","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11055014","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001775","通過主線冒險（NORMAL）56-1","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056001","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001776","通過主線冒險（NORMAL）56-2","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056002","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001777","通過主線冒險（NORMAL）56-3","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056003","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001778","通過主線冒險（NORMAL）56-4","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056004","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001779","通過主線冒險（NORMAL）56-5","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056005","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001780","通過主線冒險（NORMAL）56-6","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056006","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001781","通過主線冒險（NORMAL）56-7","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056007","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001782","通過主線冒險（NORMAL）56-8","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056008","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001783","通過主線冒險（NORMAL）56-9","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056009","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001784","通過主線冒險（NORMAL）56-10","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056010","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001785","通過主線冒險（NORMAL）56-11","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056011","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001786","通過主線冒險（NORMAL）56-12","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056012","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001787","通過主線冒險（NORMAL）56-13","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056013","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001788","通過主線冒險（NORMAL）56-14","0","1001","0","0","2022/07/15 16:00:00","0","0","1","0","101","0","1","0","11056014","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001789","通過主線冒險（NORMAL）57-1","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057001","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001790","通過主線冒險（NORMAL）57-2","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057002","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001791","通過主線冒險（NORMAL）57-3","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057003","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001792","通過主線冒險（NORMAL）57-4","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057004","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001793","通過主線冒險（NORMAL）57-5","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057005","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001794","通過主線冒險（NORMAL）57-6","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057006","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001795","通過主線冒險（NORMAL）57-7","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057007","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001796","通過主線冒險（NORMAL）57-8","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057008","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001797","通過主線冒險（NORMAL）57-9","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057009","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001798","通過主線冒險（NORMAL）57-10","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057010","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001799","通過主線冒險（NORMAL）57-11","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057011","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001800","通過主線冒險（NORMAL）57-12","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057012","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001801","通過主線冒險（NORMAL）57-13","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057013","20","0","2030/04/01 14:59:59","0","201"
"21001004","0","0","21001802","通過主線冒險（NORMAL）57-14","0","1001","0","0","2022/08/15 16:00:00","0","0","1","0","101","0","1","0","11057014","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001803","通過主線冒險（NORMAL）58-1","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058001","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001804","通過主線冒險（NORMAL）58-2","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058002","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001805","通過主線冒險（NORMAL）58-3","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058003","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001806","通過主線冒險（NORMAL）58-4","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058004","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001807","通過主線冒險（NORMAL）58-5","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058005","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001808","通過主線冒險（NORMAL）58-6","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058006","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001809","通過主線冒險（NORMAL）58-7","0","1001","0","0","2022/09/15 16:00:00","0","0","1","0","101","0","1","0","11058007","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001810","通過主線冒險（NORMAL）58-8","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058008","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001811","通過主線冒險（NORMAL）58-9","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058009","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001812","通過主線冒險（NORMAL）58-10","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058010","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001813","通過主線冒險（NORMAL）58-11","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058011","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001814","通過主線冒險（NORMAL）58-12","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058012","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001815","通過主線冒險（NORMAL）58-13","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058013","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001816","通過主線冒險（NORMAL）58-14","0","1001","0","0","2022/10/14 16:00:00","0","0","1","0","101","0","1","0","11058014","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001817","通過主線冒險（NORMAL）59-1","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059001","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001818","通過主線冒險（NORMAL）59-2","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059002","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001819","通過主線冒險（NORMAL）59-3","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059003","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001820","通過主線冒險（NORMAL）59-4","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059004","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001821","通過主線冒險（NORMAL）59-5","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059005","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001822","通過主線冒險（NORMAL）59-6","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059006","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001823","通過主線冒險（NORMAL）59-7","0","1001","0","0","2022/11/15 16:00:00","0","0","1","0","101","0","1","0","11059007","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001824","通過主線冒險（NORMAL）59-8","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059008","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001825","通過主線冒險（NORMAL）59-9","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059009","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001826","通過主線冒險（NORMAL）59-10","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059010","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001827","通過主線冒險（NORMAL）59-11","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059011","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001828","通過主線冒險（NORMAL）59-12","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059012","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001829","通過主線冒險（NORMAL）59-13","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059013","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001830","通過主線冒險（NORMAL）59-14","0","1001","0","0","2015/04/01 15:00:00","0","0","1","0","101","0","1","0","11059014","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001831","通過主線冒險（NORMAL）60-1","0","1001","0","0","2023/01/16 16:00:00","0","0","1","0","101","0","1","0","11060001","20","0","2030/04/01 14:59:59","0","201"
"21001005","0","0","21001832","通過主線冒險（NORMAL）60-2","0","1001","0","0","2023/01/16 16:00:00","0","0","1","0","101","0","1","0","11060002","20","0","2030/04/01 14:59:59","0","201"
