289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.8","0","70","0","0","936","bgm_M641","1","0","10106","0","180","10106101","-69","-85","610106011","3","0","-5","1","0.7","1","20","0","0.7","100000","2023/04/19 15:59:59","0","2023/04/01 16:00:00","bgm_M641","5106301","0","81000906","1.2","0","81000906","0.03","610106001","10106101","90","1010601"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.8","0","70","0","0","-234","bgm_M641","2","0","10106","0","180","10106201","-2","-10","610106021","1","0","-5","1","0.7","1","30","0","0.7","100000","2023/04/19 15:59:59","0","2023/04/01 16:00:00","bgm_M641","5106302","0","81008002","1.2","0","81008002","0.03","610106002","10106201","90","1010602"
"Boss戰（VERY HARD）","510333","0","480","0.8","0","0.8","0","70","0","0","476","bgm_M641","3","0","10106","0","180","10106301","-81","-70","610106031","0","1","-5","1","0.7","1","30","0","0.7","100000","2023/04/19 15:59:59","0","2023/04/01 16:00:00","bgm_M641","5106308","0","81008002","1.2","0","81008002","0.03","610106003","10106201","90","1010603"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M641","4","0","10106","0","180","10106401","0","0","610106041","0","0","0","1","0","1","0","0","0","100000","2023/04/19 15:59:59","0","2023/04/01 16:00:00","bgm_M641","0","0","81008002","1.2","0","81008002","0.03","610106004","0","90","1010604"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M641","5","0","10106","0","180","10106401","0","0","610106041","0","0","0","1","0","1","0","0","0","100000","2023/04/19 15:59:59","0","2023/04/01 16:00:00","bgm_M641","0","0","81008002","1.2","0","81008002","0.03","610106004","0","90","1010605"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.75","0","0","-70","0","741","bgm_M539","1","0","10107","0","300","10107101","-79","-85","610107011","3","0","0","1","0.8","1","20","0","0.8","100000","2023/04/26 15:59:59","0","2023/04/17 16:00:00","bgm_M539","5080301","0","81000906","1.5","0","81000906","0.03","610107001","10107101","90","1010701"
"BOSS戰（HARD）","510332","0","145","1","1","0.75","0","0","-70","0","-67","bgm_M539","2","0","10107","0","300","10107201","11","-10","610107021","1","0","0","1","0.8","1","30","0","0.8","100000","2023/04/26 15:59:59","0","2023/04/17 16:00:00","bgm_M539","5080302","0","81008002","1.5","0","81008002","0.03","610107002","10107201","90","1010702"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.75","0","0","-70","0","411","bgm_M539","3","0","10107","0","300","10107301","-56","-70","610107031","0","1","0","1","0.8","1","30","0","0.8","100000","2023/04/26 15:59:59","0","2023/04/17 16:00:00","bgm_M539","5080308","0","81008002","1.5","0","81008002","0.03","610107003","10107201","90","1010703"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M539","4","0","10107","0","300","10107401","0","0","610107041","0","0","0","1","0","1","0","0","0","100000","2023/04/26 15:59:59","0","2023/04/17 16:00:00","bgm_M539","0","0","81008002","2.4","0","81008002","0.03","610107004","0","90","1010704"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M539","5","0","10107","0","300","10107401","0","0","610107041","0","0","0","1","0","1","0","0","0","100000","2023/04/26 15:59:59","0","2023/04/17 16:00:00","bgm_M539","0","0","81008002","2.4","0","81008002","0.03","610107004","0","90","1010705"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.6","0","10","-35","0","655","bgm_M650","1","0","10108","0","150","10108101","-68","-85","610108011","3","0","0","1","0.8","1","20","0","0.85","100000","2023/05/19 15:59:59","0","2023/05/01 16:00:00","bgm_M650","5108301","0","81001505","1.55","0","81001505","0.03","610108001","10108101","90","1010801"
"BOSS戰（HARD）","510332","0","145","1","1","0.62","0","10","-35","0","-264","bgm_M650","2","0","10108","0","150","10108201","-179","-10","610108021","1","0","0","1","0.8","1","30","0","0.85","100000","2023/05/19 15:59:59","0","2023/05/01 16:00:00","bgm_M650","5108302","0","81010802","1.55","0","81010802","0.03","610108002","10108201","90","1010802"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.62","0","10","-35","0","459","bgm_M650","3","0","10108","0","150","10108301","-77","-70","610108031","0","1","0","1","0.8","1","30","0","0.85","100000","2023/05/19 15:59:59","0","2023/05/01 16:00:00","bgm_M650","5108308","0","81010802","1.55","0","81010802","0.03","610108003","10108201","90","1010803"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M650","4","0","10108","0","150","10108401","0","0","610108041","0","0","0","1","0","1","0","0","0","100000","2023/05/19 15:59:59","0","2023/05/01 16:00:00","bgm_M650","0","0","81010802","1.55","0","81010802","0.03","610108004","0","90","1010804"
"0","0","0","0","1","0","0","0","0","-35","0","0","bgm_M650","5","0","10108","0","150","10108401","0","0","610108041","0","0","0","1","0","1","0","0","0","100000","2023/05/19 15:59:59","0","2023/05/01 16:00:00","bgm_M650","0","0","81010802","1.55","0","81010802","0.03","610108004","0","90","1010805"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.55","0","0","-20","0","416","bgm_M546","1","0","10109","0","150","10109101","-25","-85","610109011","3","0","0","1","0.75","1","20","0","0.9","100000","2023/05/28 15:59:59","0","2023/05/19 16:00:00","bgm_M546","5082301","0","81001005","2","0","81008201","0.03","610109001","10109104","90","1010901"
"BOSS戰（HARD）","510332","0","145","1","1","0.55","0","0","-20","0","-191","bgm_M546","2","0","10109","0","150","10109201","-175","-10","610109021","1","0","0","1","0.75","1","30","0","0.9","100000","2023/05/28 15:59:59","0","2023/05/19 16:00:00","bgm_M546","5082302","0","81001006","2","0","81008202","0.03","610109002","10109201","90","1010902"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.55","0","0","-20","0","479","bgm_M546","3","0","10109","0","150","10109301","-47","-70","610109031","0","1","0","1","0.75","1","30","0","0.9","100000","2023/05/28 15:59:59","0","2023/05/19 16:00:00","bgm_M546","5082308","0","81001006","2","0","81008202","0.03","610109003","10109201","90","1010903"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M546","4","0","10109","0","150","10109401","0","0","610109041","0","0","0","1","0","1","0","0","0","100000","2023/05/28 15:59:59","0","2023/05/19 16:00:00","bgm_M546","0","0","81001006","2","0","81008202","0.03","610109004","0","90","1010904"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M546","5","0","10109","0","150","10109401","0","0","610109041","0","0","0","1","0","1","0","0","0","100000","2023/05/28 15:59:59","0","2023/05/19 16:00:00","bgm_M546","0","0","81001006","2","0","81008202","0.03","610109004","0","90","1010905"
"BOSS戰（NORMAL）","510331","0","800","1","1","1","0","30","-54","0","855","bgm_M664","1","0","10110","0","440","10110101","-52","-85","610110011","3","0","0","1","1.3","1","20","0","0.5","100000","2023/06/29 15:59:59","0","2023/06/01 16:00:00","bgm_M664","5110301","0","103131","1","0","103131","0.03","610110001","10110101","90","1011001"
"BOSS戰（HARD）","510332","0","145","1","1","1","0","30","-54","0","-231","bgm_M664","2","0","10110","0","440","10110201","21","-10","610110021","1","0","0","1","1.3","1","30","0","0.5","100000","2023/06/29 15:59:59","0","2023/06/01 16:00:00","bgm_M664","5110302","0","103141","1","0","103141","0.03","610110002","10110201","90","1011002"
"BOSS戰（VERYHARD）","510333","0","480","1","0","1","0","30","-54","0","479","bgm_M664","3","0","10110","0","440","10110301","-47","-70","610110031","0","1","0","1","1.3","1","30","0","0.5","100000","2023/06/29 15:59:59","0","2023/06/01 16:00:00","bgm_M664","5110308","0","103141","1","0","103141","0.03","610110003","10110201","90","1011003"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M664","4","0","10110","0","440","10110401","0","0","610110041","0","0","0","1","0","1","0","0","0","100000","2023/06/29 15:59:59","0","2023/06/01 16:00:00","bgm_M664","0","0","103141","1","0","103141","0.03","610110004","0","90","1011004"
"0","0","0","0","1","0","0","0","0","-54","0","0","bgm_M664","5","0","10110","0","440","10110401","0","0","610110041","0","0","0","1","0","1","0","0","0","100000","2023/06/29 15:59:59","0","2023/06/01 16:00:00","bgm_M664","0","0","103141","1","0","103141","0.03","610110004","0","90","1011005"
"BOSS戰（NORMAL）","510431","0","770","1","1","0.9","0","0","-78","0","515","bgm_M665","1","0","10111","0","255","10111101","-83","-85","610111011","3","0","0","1","1","1","20","0","0.65","100000","2023/06/29 15:59:59","0","2023/06/08 16:00:00","bgm_M665","5111301","0","103151","1.35","0","103153","0.03","610111001","10111102","90","1011101"
"BOSS戰（HARD）","510432","0","720","1","1","0.67","0","0","-78","0","-55","bgm_M665","2","0","10111","0","255","10111201","6","110","610111021","1","0","0","1","1","1","30","0","0.65","100000","2023/06/29 15:59:59","0","2023/06/08 16:00:00","bgm_M665","5111302","0","103161","1.35","0","103163","0.03","610111002","10111201","90","1011102"
"Boss戰（VERY HARD）","510432","0","490","1","0","0.69","0","0","-78","0","500","bgm_M665","3","0","10111","0","255","10111301","-85","-40","610111031","0","1","0","1","1","1","30","0","0.65","100000","2023/06/29 15:59:59","0","2023/06/08 16:00:00","bgm_M665","5111308","0","103161","1.35","0","103163","0.03","610111003","10111201","90","1011103"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M665","4","0","10111","0","255","10111401","0","0","610111041","0","0","0","1","0","1","0","0","0","100000","2023/06/29 15:59:59","0","2023/06/08 16:00:00","bgm_M665","0","0","103161","1.2","0","103163","0.03","610111004","0","90","1011104"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M665","5","0","10111","0","255","10111401","0","0","610111041","0","0","0","1","0","1","0","0","0","100000","2023/06/29 15:59:59","0","2023/06/08 16:00:00","bgm_M665","0","0","103161","1.2","0","103163","0.03","610111004","0","90","1011105"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.75","0","0","5","0","455","bgm_M57","1","0","10112","0","50","10112101","-25","-85","610112011","3","0","0","1","0.8","1","20","0","0.9","100000","2023/06/30 15:59:59","0","2023/06/16 16:00:00","bgm_M57","5084301","0","100113","1.35","0","100113","0.03","610112001","10112104","90","1011201"
"BOSS戰（HARD）","510332","0","145","1","1","0.75","0","0","5","0","-191","bgm_M57","2","0","10112","0","50","10112201","-175","-10","610112021","1","0","0","1","0.8","1","30","0","0.9","100000","2023/06/30 15:59:59","0","2023/06/16 16:00:00","bgm_M57","5084302","0","100433","1.35","0","100433","0.03","610112002","10112201","90","1011202"
"BOSS戰（VERYHARD）","510333","0","480","1","0","0.75","0","0","5","0","479","bgm_M57","3","0","10112","0","50","10112301","-47","-70","610112031","0","1","0","1","0.8","1","30","0","0.9","100000","2023/06/30 15:59:59","0","2023/06/16 16:00:00","bgm_M57","5084308","0","100433","1.35","0","100433","0.03","610112003","10112201","90","1011203"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","4","0","10112","0","50","10112401","0","0","610112041","0","0","0","1","0","1","0","0","0","100000","2023/06/30 15:59:59","0","2023/06/16 16:00:00","bgm_M57","0","0","100433","1.35","0","100433","0.03","610112004","0","90","1011204"
"0","0","0","0","1","0","0","0","0","5","0","0","bgm_M57","5","0","10112","0","50","10112401","0","0","610112041","0","0","0","1","0","1","0","0","0","100000","2023/06/30 15:59:59","0","2023/06/16 16:00:00","bgm_M57","0","0","100433","1.35","0","100433","0.03","610112004","0","90","1011205"
"BOSS戰（NORMAL）","510331","0","770","1","1","0.9","0","0","-20","0","515","bgm_M559","1","0","10113","0","20","10113101","-83","-85","610113011","3","0","0","1","0.65","1","20","0","0.65","100000","2023/06/30 15:59:59","0","2023/06/21 16:00:00","bgm_M559","5085301","0","81008507","1.2","0","81008507","0.03","610113001","10113102","90","1011301"
"BOSS戰（HARD）","510332","0","720","1","1","0.9","0","0","-20","0","-277","bgm_M559","2","0","10113","0","20","10113201","47","110","610113021","1","0","0","1","0.65","1","30","0","0.65","100000","2023/06/30 15:59:59","0","2023/06/21 16:00:00","bgm_M559","5085302","0","81008508","1.2","0","81008508","0.03","610113002","10113201","90","1011302"
"Boss戰（VERY HARD）","510333","0","490","1","0","0.9","0","0","-20","0","484","bgm_M559","3","0","10113","0","20","10113301","-85","-40","610113031","0","1","0","1","0.65","1","30","0","0.65","100000","2023/06/30 15:59:59","0","2023/06/21 16:00:00","bgm_M559","5085308","0","81008508","1.2","0","81008508","0.03","610113003","10113201","90","1011303"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M559","4","0","10113","0","20","10113401","0","0","610113041","0","0","0","1","0","1","0","0","0","100000","2023/06/30 15:59:59","0","2023/06/21 16:00:00","bgm_M559","0","0","81008508","1.2","0","81008508","0.03","610113004","0","90","1011304"
"0","0","0","0","1","0","0","0","0","-20","0","0","bgm_M559","5","0","10113","0","20","10113401","0","0","610113041","0","0","0","1","0","1","0","0","0","100000","2023/06/30 15:59:59","0","2023/06/21 16:00:00","bgm_M559","0","0","81008508","1.2","0","81008508","0.03","610113004","0","90","1011305"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.7","0","70","20","0","822","bgm_M671","1","0","10114","0","220","10114101","-58","-85","610114011","3","0","-5","1","0.7","1","20","0","0.7","100000","2023/07/20 15:59:59","0","2023/07/02 16:00:00","bgm_M671","5114301","0","81011401","1.25","0","81011401","0.03","610114001","10114101","90","1011401"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.75","0","70","20","0","-242","bgm_M671","2","0","10114","0","220","10114201","10","-10","610114021","1","0","-5","1","0.7","1","30","0","0.7","100000","2023/07/20 15:59:59","0","2023/07/02 16:00:00","bgm_M671","5114302","0","81011402","1.25","0","81011402","0.03","610114002","10114201","90","1011402"
"Boss戰（VERY HARD）","510333","0","480","0.8","0","0.75","0","70","20","0","479","bgm_M671","3","0","10114","0","220","10114301","-47","-70","610114031","0","1","-5","1","0.7","1","30","0","0.7","100000","2023/07/20 15:59:59","0","2023/07/02 16:00:00","bgm_M671","5114308","0","81011402","1.25","0","81011402","0.03","610114003","10114201","90","1011403"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M671","4","0","10114","0","220","10114401","0","0","610114041","0","0","0","1","0","1","0","0","0","100000","2023/07/20 15:59:59","0","2023/07/02 16:00:00","bgm_M671","0","0","81011402","1.3","0","81011402","0.03","610114004","0","90","1011404"
"0","0","0","0","1","0","0","0","0","-120","0","0","bgm_M671","5","0","10114","0","220","10114401","0","0","610114041","0","0","0","1","0","1","0","0","0","100000","2023/07/20 15:59:59","0","2023/07/02 16:00:00","bgm_M671","0","0","81011402","1.3","0","81011402","0.03","610114004","0","90","1011405"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.75","0","0","-70","0","451","bgm_M568","1","0","10115","0","300","10115101","-28","-85","610115011","3","0","0","1","0.8","1","20","0","0.8","100000","2023/07/28 15:59:59","0","2023/07/19 16:00:00","bgm_M568","5088301","0","81008801","1.5","0","81008801","0.03","610115001","10115102","90","1011501"
"BOSS戰（HARD）","510332","0","145","1","1","0.75","0","0","-70","0","-230","bgm_M568","2","0","10115","0","300","10115201","31","-10","610115021","1","0","0","1","0.8","1","30","0","0.8","100000","2023/07/28 15:59:59","0","2023/07/19 16:00:00","bgm_M568","5088302","0","81008802","1.5","0","81008802","0.03","610115002","10115201","90","1011502"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.75","0","0","-70","0","444","bgm_M568","3","0","10115","0","300","10115301","-56","-70","610115031","0","1","0","1","0.8","1","30","0","0.8","100000","2023/07/28 15:59:59","0","2023/07/19 16:00:00","bgm_M568","5088308","0","81008802","1.5","0","81008802","0.03","610115003","10115201","90","1011503"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M568","4","0","10115","0","300","10115401","0","0","610115041","0","0","0","1","0","1","0","0","0","100000","2023/07/28 15:59:59","0","2023/07/19 16:00:00","bgm_M568","0","0","81008802","2.4","0","81008802","0.03","610115004","0","90","1011504"
"0","0","0","0","1","0","0","0","0","-40","0","0","bgm_M568","5","0","10115","0","300","10115401","0","0","610115041","0","0","0","1","0","1","0","0","0","100000","2023/07/28 15:59:59","0","2023/07/19 16:00:00","bgm_M568","0","0","81008802","2.4","0","81008802","0.03","610115004","0","90","1011505"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.55","0","10","-25","-10","912","bgm_MC020","1","0","10116","0","145","10116101","-64","-85","610116011","3","0","0","1","0.7","1","20","0","0.95","100000","2023/08/19 15:59:59","0","2023/08/01 16:00:00","bgm_MC020","5116301","0","102093","1.85","0","102093","0.03","610116001","10116101","90","1011601"
"BOSS戰（HARD）","510332","0","145","1","1","0.55","0","10","-25","-10","-267","bgm_MC020","2","0","10116","0","145","10116201","28","-10","610116021","1","0","0","1","0.7","1","30","0","0.95","100000","2023/08/19 15:59:59","0","2023/08/01 16:00:00","bgm_MC020","5116302","0","102113","1.85","0","102113","0.03","610116002","10116201","90","1011602"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.6","0","10","-25","-10","478","bgm_MC020","3","0","10116","0","145","10116301","-81","-70","610116031","0","1","0","1","0.7","1","30","0","0.95","100000","2023/08/19 15:59:59","0","2023/08/01 16:00:00","bgm_MC020","5116308","0","102113","1.85","0","102113","0.03","610116003","10116201","90","1011603"
"0","0","0","0","1","0","0","0","0","-25","0","0","bgm_MC020","4","0","10116","0","145","10116401","0","0","610116041","0","0","0","1","0","1","0","0","0","100000","2023/08/19 15:59:59","0","2023/08/01 16:00:00","bgm_MC020","0","0","102113","1.85","0","102113","0.03","610116004","0","90","1011604"
"0","0","0","0","1","0","0","0","0","-25","0","0","bgm_MC020","5","0","10116","0","145","10116401","0","0","610116041","0","0","0","1","0","1","0","0","0","100000","2023/08/19 15:59:59","0","2023/08/01 16:00:00","bgm_MC020","0","0","102113","1.85","0","102113","0.03","610116004","0","90","1011605"
"BOSS戰（NORMAL）","510331","0","500","1","1","0.9","0","13","-45","0","510","bgm_M577","1","0","10117","0","240","10117101","-85","-85","610117011","3","0","0","1","1","1","20","0","0.57","100000","2023/08/28 15:59:59","0","2023/08/18 16:00:00","bgm_M577","5090301","0","81009001","1.18","0","81009001","0.03","610117001","10117102","90","1011701"
"BOSS戰（HARD）","510332","0","145","1","1","0.9","0","13","-45","0","-20","bgm_M577","2","0","10117","0","240","10117201","-10","-10","610117021","1","0","0","1","1","1","30","0","0.57","100000","2023/08/28 15:59:59","0","2023/08/18 16:00:00","bgm_M577","5090302","0","81009002","1.18","0","81009002","0.03","610117002","10117201","90","1011702"
"Boss戰（VERY HARD）","510333","0","480","1","0","0.9","0","13","-45","0","514","bgm_M577","3","0","10117","0","240","10117301","-50","-70","610117031","0","1","0","1","0.8","1","30","0","0.57","100000","2023/08/28 15:59:59","0","2023/08/18 16:00:00","bgm_M577","5090308","0","81009002","1.18","0","81009002","0.03","610117003","10117201","90","1011703"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M577","4","0","10117","0","240","10117401","0","0","610117041","0","0","0","1","0","1","0","0","0","100000","2023/08/28 15:59:59","0","2023/08/18 16:00:00","bgm_M577","0","0","81009002","1.18","0","81009002","0.03","610117004","0","90","1011704"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_M577","5","0","10117","0","240","10117401","0","0","610117041","0","0","0","1","0","1","0","0","0","100000","2023/08/28 15:59:59","0","2023/08/18 16:00:00","bgm_M577","0","0","81009002","1.18","0","81009002","0.03","610117004","0","90","1011705"
"BOSS戰（NORMAL）","510441","0","770","1","1","0.7","0","0","-20","0","800","bgm_MC029","1","0","10118","0","255","10118101","-57","-85","610118011","3","0","0","1","1","1","20","0","0.65","100000","2023/09/18 15:59:59","0","2023/09/01 16:00:00","bgm_MC029","5118301","0","81011801","1.25","0","81011801","0.03","610118001","10118102","90","1011801"
"BOSS戰（HARD）","510442","0","720","1","1","0.75","0","0","-20","0","-54","bgm_MC029","2","0","10118","0","255","10118201","-11","110","610118021","1","0","0","1","1","1","30","0","0.65","100000","2023/09/18 15:59:59","0","2023/09/01 16:00:00","bgm_MC029","5118302","0","81011802","1.25","0","81011802","0.03","610118002","10118201","90","1011802"
"Boss戰（VERY HARD）","510442","0","490","1","0","0.75","0","0","-20","0","483","bgm_MC029","3","0","10118","0","255","10118301","-85","-40","610118031","0","1","0","1","1","1","30","0","0.65","100000","2023/09/18 15:59:59","0","2023/09/01 16:00:00","bgm_MC029","5118308","0","81011802","1.25","0","81011802","0.03","610118003","10118201","90","1011803"
