6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"80","1","0","0","1","82","1503","2023/11/23 05:00:00","102","2023/12/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1504","2023/11/23 05:00:00","102","2023/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1505","2023/11/23 05:00:00","111","2023/12/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1506","2023/11/23 05:00:00","111","2023/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1507","2023/11/23 05:00:00","109","2023/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1508","2023/11/23 05:00:00","112","2023/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1509","2023/11/23 05:00:00","8004","2023/12/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1510","2023/11/23 05:00:00","8005","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1511","2023/11/25 05:00:00","101","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1512","2023/11/25 05:00:00","102","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1513","2023/11/25 05:00:00","111","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1514","2023/11/25 05:00:00","109","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1515","2023/11/25 05:00:00","112","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1516","2023/11/25 05:00:00","8004","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1517","2023/11/25 05:00:00","8005","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1518","2023/11/25 05:00:00","6004","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1519","2023/11/25 05:00:00","6005","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1520","2023/11/25 05:00:00","7004","2023/12/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1521","2023/11/25 05:00:00","7005","2023/12/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","32","1522","2023/11/25 05:00:00","102","2023/11/30 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1523","2023/11/25 05:00:00","102","2023/11/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","1524","2023/12/01 05:00:00","104","2023/12/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1525","2023/12/01 05:00:00","103","2023/12/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1526","2023/12/01 05:00:00","103","2023/12/12 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1527","2023/12/01 16:00:00","6004","2023/12/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1528","2023/12/01 16:00:00","6005","2023/12/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1529","2023/12/02 05:00:00","101","2023/12/07 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1530","2023/12/02 05:00:00","101","2023/12/07 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1531","2023/12/07 05:00:00","111","2023/12/11 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1532","2023/12/07 05:00:00","111","2023/12/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1533","2023/12/07 05:00:00","109","2023/12/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1534","2023/12/07 05:00:00","112","2023/12/11 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1535","2023/12/10 05:00:00","102","2023/12/15 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1536","2023/12/10 05:00:00","102","2023/12/15 04:59:59","0","-1","2000","0"
"120","1","0","0","1","541","1537","2023/12/11 05:00:00","122","2023/12/16 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1538","2023/12/15 05:00:00","101","2023/12/20 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1539","2023/12/15 05:00:00","101","2023/12/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1540","2023/12/18 16:00:00","7004","2023/12/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1541","2023/12/18 16:00:00","7005","2023/12/25 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1542","2023/12/20 05:00:00","101","2023/12/26 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1543","2023/12/20 05:00:00","101","2023/12/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1544","2023/12/24 05:00:00","101","2024/01/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1545","2023/12/24 05:00:00","101","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1546","2023/12/24 05:00:00","102","2024/01/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1547","2023/12/24 05:00:00","102","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1548","2023/12/24 05:00:00","111","2024/01/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1549","2023/12/24 05:00:00","111","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1550","2023/12/24 05:00:00","109","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1551","2023/12/24 05:00:00","112","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1552","2023/12/24 05:00:00","8004","2024/01/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1553","2023/12/24 05:00:00","8005","2024/01/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","32","1554","2023/12/25 05:00:00","102","2023/12/31 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1555","2023/12/25 05:00:00","102","2023/12/31 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1556","2023/12/26 05:00:00","109","2024/01/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1557","2023/12/26 05:00:00","112","2024/01/01 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1558","2023/12/26 05:00:00","101","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1559","2023/12/26 05:00:00","102","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1560","2023/12/26 05:00:00","111","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1561","2023/12/26 05:00:00","109","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1562","2023/12/26 05:00:00","112","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1563","2023/12/26 05:00:00","8004","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1564","2023/12/26 05:00:00","8005","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1565","2023/12/26 05:00:00","6004","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1566","2023/12/26 05:00:00","6005","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1567","2023/12/26 05:00:00","7004","2024/01/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1568","2023/12/26 05:00:00","7005","2024/01/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","1569","2024/01/01 05:00:00","104","2024/01/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1570","2024/01/01 05:00:00","103","2024/01/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1571","2024/01/01 05:00:00","103","2024/01/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1572","2024/01/01 05:00:00","109","2024/01/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1573","2024/01/01 05:00:00","112","2024/01/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1574","2024/01/01 16:00:00","6004","2024/01/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1575","2024/01/01 16:00:00","6005","2024/01/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1576","2024/01/05 05:00:00","101","2024/01/10 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1577","2024/01/05 05:00:00","101","2024/01/10 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1578","2024/01/08 05:00:00","111","2024/01/22 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1579","2024/01/08 05:00:00","111","2024/01/22 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1580","2024/01/10 05:00:00","102","2024/01/15 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1581","2024/01/10 05:00:00","102","2024/01/15 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1582","2024/01/15 05:00:00","101","2024/01/20 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1583","2024/01/15 05:00:00","101","2024/01/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1584","2024/01/17 16:00:00","7004","2024/01/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1585","2024/01/17 16:00:00","7005","2024/01/24 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1586","2024/01/20 05:00:00","101","2024/01/26 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1587","2024/01/20 05:00:00","101","2024/01/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1588","2024/01/24 05:00:00","101","2024/02/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1589","2024/01/24 05:00:00","101","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1590","2024/01/24 05:00:00","102","2024/02/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1591","2024/01/24 05:00:00","102","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1592","2024/01/24 05:00:00","111","2024/02/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1593","2024/01/24 05:00:00","111","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1594","2024/01/24 05:00:00","109","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1595","2024/01/24 05:00:00","112","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1596","2024/01/24 05:00:00","8004","2024/02/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1597","2024/01/24 05:00:00","8005","2024/02/01 04:59:59","0","-1","1500","0"
"30","201","0","0","1","32","1598","2024/01/26 05:00:00","102","2024/01/31 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1599","2024/01/26 05:00:00","102","2024/01/31 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1600","2024/01/26 05:00:00","101","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1601","2024/01/26 05:00:00","102","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1602","2024/01/26 05:00:00","111","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","1603","2024/01/26 05:00:00","109","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","1604","2024/01/26 05:00:00","112","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","1605","2024/01/26 05:00:00","8004","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","1606","2024/01/26 05:00:00","8005","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","1607","2024/01/26 05:00:00","6004","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","1608","2024/01/26 05:00:00","6005","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","1609","2024/01/26 05:00:00","7004","2024/02/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","1610","2024/01/26 05:00:00","7005","2024/02/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","1611","2024/02/01 05:00:00","104","2024/02/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1612","2024/02/01 05:00:00","109","2024/02/11 04:59:59","0","-1","4000","0"
"30","1","0","0","1","38","1613","2024/02/01 05:00:00","112","2024/02/11 04:59:59","0","-1","4000","0"
"30","1","0","0","1","34","1614","2024/02/01 05:00:00","103","2024/02/08 04:59:59","0","-1","4000","0"
"40","1","0","0","1","44","1615","2024/02/01 05:00:00","103","2024/02/08 04:59:59","0","-1","4000","0"
"80","1","0","0","1","151","1616","2024/02/01 16:00:00","6004","2024/02/07 04:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1617","2024/02/01 16:00:00","6005","2024/02/07 04:59:59","0","-1","1500","0"
"80","1","0","0","1","151","1618","2024/02/07 05:00:00","6004","2024/02/15 15:59:59","0","-1","2000","0"
"80","1","0","0","1","152","1619","2024/02/07 05:00:00","6005","2024/02/15 15:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1620","2024/02/02 05:00:00","111","2024/02/08 04:59:59","0","-1","4000","0"
"40","201","0","0","1","49","1621","2024/02/02 05:00:00","111","2024/02/08 04:59:59","0","-1","4000","0"
"30","201","0","0","1","31","1622","2024/02/07 05:00:00","101","2024/02/14 04:59:59","0","-1","4000","0"
"40","201","0","0","1","41","1623","2024/02/07 05:00:00","101","2024/02/14 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1624","2024/02/07 05:00:00","101","2024/02/24 04:59:59","0","49","2000","0"
"80","201","0","0","1","81","1625","2024/02/07 05:00:00","101","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","82","1626","2024/02/07 05:00:00","102","2024/02/24 04:59:59","0","49","2000","0"
"80","201","0","0","1","82","1627","2024/02/07 05:00:00","102","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","83","1628","2024/02/07 05:00:00","111","2024/02/24 04:59:59","0","49","2000","0"
"80","201","0","0","1","83","1629","2024/02/07 05:00:00","111","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","84","1630","2024/02/07 05:00:00","109","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","85","1631","2024/02/07 05:00:00","112","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","351","1632","2024/02/07 05:00:00","8004","2024/02/24 04:59:59","0","-1","2000","0"
"80","1","0","0","1","352","1633","2024/02/07 05:00:00","8005","2024/02/24 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","1634","2024/02/13 05:00:00","101","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","92","1635","2024/02/13 05:00:00","102","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","93","1636","2024/02/13 05:00:00","111","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","94","1637","2024/02/13 05:00:00","109","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","95","1638","2024/02/13 05:00:00","112","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","100","1639","2024/02/13 05:00:00","8004","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","101","1640","2024/02/13 05:00:00","8005","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","96","1641","2024/02/13 05:00:00","6004","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","97","1642","2024/02/13 05:00:00","6005","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","98","1643","2024/02/13 05:00:00","7004","2024/03/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","99","1644","2024/02/13 05:00:00","7005","2024/03/01 04:59:59","0","-1","2500","0"
"30","201","0","0","1","32","1645","2024/02/14 05:00:00","102","2024/02/18 04:59:59","0","-1","4000","0"
"40","201","0","0","1","42","1646","2024/02/14 05:00:00","102","2024/02/18 04:59:59","0","-1","4000","0"
"80","1","0","0","1","251","1647","2024/02/16 16:00:00","7004","2024/02/23 15:59:59","0","-1","2000","0"
"80","1","0","0","1","252","1648","2024/02/16 16:00:00","7005","2024/02/23 15:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1649","2024/02/18 05:00:00","102","2024/02/23 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1650","2024/02/18 05:00:00","102","2024/02/23 04:59:59","0","-1","2000","0"
"30","201","0","0","1","39","1651","2024/02/23 05:00:00","111","2024/02/27 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1652","2024/02/23 05:00:00","111","2024/02/27 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1653","2024/02/25 05:00:00","109","2024/02/29 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1654","2024/02/25 05:00:00","112","2024/02/29 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1655","2024/02/25 05:00:00","101","2024/03/01 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1656","2024/02/25 05:00:00","101","2024/03/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1657","2024/02/25 05:00:00","103","2024/03/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1658","2024/02/25 05:00:00","103","2024/03/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","1659","2024/03/01 05:00:00","104","2024/03/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","1660","2024/03/01 05:00:00","103","2024/03/06 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","1661","2024/03/01 05:00:00","103","2024/03/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","1662","2024/03/01 05:00:00","109","2024/03/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","1663","2024/03/01 05:00:00","112","2024/03/12 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1664","2024/03/01 05:00:00","101","2024/03/05 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1665","2024/03/01 05:00:00","101","2024/03/05 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","1666","2024/03/01 16:00:00","6004","2024/03/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","1667","2024/03/01 16:00:00","6005","2024/03/15 15:59:59","0","-1","1500","0"
"30","201","0","0","1","39","1668","2024/03/08 05:00:00","111","2024/03/24 04:59:59","0","-1","2000","0"
"40","201","0","0","1","49","1669","2024/03/08 05:00:00","111","2024/03/24 04:59:59","0","-1","2000","0"
"120","1","0","0","1","541","1670","2024/03/08 05:00:00","122","2024/03/13 04:59:59","0","-1","2000","0"
"30","201","0","0","1","32","1671","2024/03/10 05:00:00","102","2024/03/15 04:59:59","0","-1","2000","0"
"40","201","0","0","1","42","1672","2024/03/10 05:00:00","102","2024/03/15 04:59:59","0","-1","2000","0"
"30","201","0","0","1","31","1673","2024/03/15 05:00:00","101","2024/03/20 04:59:59","0","-1","3000","0"
"40","201","0","0","1","41","1674","2024/03/15 05:00:00","101","2024/03/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","1675","2024/03/18 16:00:00","7004","2024/03/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","1676","2024/03/18 16:00:00","7005","2024/03/25 15:59:59","0","-1","1500","0"
"30","201","0","0","1","31","1677","2024/03/20 05:00:00","101","2024/03/26 04:59:59","0","-1","2000","0"
"40","201","0","0","1","41","1678","2024/03/20 05:00:00","101","2024/03/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","1679","2024/03/24 05:00:00","101","2024/04/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","81","1680","2024/03/24 05:00:00","101","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","1681","2024/03/24 05:00:00","102","2024/04/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","82","1682","2024/03/24 05:00:00","102","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","1683","2024/03/24 05:00:00","111","2024/04/01 04:59:59","0","49","1500","0"
"80","201","0","0","1","83","1684","2024/03/24 05:00:00","111","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","1685","2024/03/24 05:00:00","109","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","1686","2024/03/24 05:00:00","112","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","1687","2024/03/24 05:00:00","8004","2024/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","1688","2024/03/24 05:00:00","8005","2024/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","1689","2024/03/26 05:00:00","101","2024/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","1690","2024/03/26 05:00:00","102","2024/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","1691","2024/03/26 05:00:00","111","2024/04/01 04:59:59","0","-1","1500","0"
