dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使花凜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","花凜專用戒指","41185","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使涅比亞突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅比亞專用戒指","41186","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使伊緒（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊緒（黑暗）專用戒指","41190","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使空花（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","空花（黑暗）專用戒指","41191","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真陽（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真陽（聖誕節）專用戒指","41192","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使璃乃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","璃乃（聖誕節）專用戒指","41193","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使宮子（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","宮子（聖誕節）專用戒指","41199","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使靜流（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","靜流（黑暗）專用戒指","41200","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使雪菲（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","雪菲（新年）專用戒指","41207","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使流夏（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","流夏（新年）專用戒指","41208","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使伊莉亞（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊莉亞（新年）專用戒指","41209","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使貪吃佩可（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","貪吃佩可（超載）專用戒指","41210","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使凱留（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","凱留（超載）專用戒指","41211","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使拉比林斯達（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","拉比林斯達（超載）專用戒指","41212","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使胡桃（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","胡桃（舞台）專用戒指","41213","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美咲（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美咲（舞台）專用戒指","41214","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使步未（怪盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","步未（怪盜）專用戒指","41215","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使祈梨（怪盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","祈梨（怪盜）專用戒指","41216","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使杏奈（海盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","杏奈（海盜）專用戒指","41219","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使忍（海盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","忍（海盜）專用戒指","41220","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使碧（露營）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","碧（露營）專用戒指","41221","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優花梨（露營）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優花梨（露營）專用戒指","41222","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使班比突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","班比專用戒指","41223","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使日和（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","日和（夏日）專用戒指","41224","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使怜（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","怜（夏日）專用戒指","41225","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使優衣（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優衣（夏日）專用戒指","41226","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鏡華（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鏡華（夏日）專用戒指","41227","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使禊（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","禊（夏日）專用戒指","41228","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美美（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美美（夏日）專用戒指","41229","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使愛梅斯突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","愛梅斯專用戒指","41230","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使真步（探險家）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","真步（探險家）專用戒指","41231","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使綾音（探險家）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","綾音（探險家）專用戒指","41232","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使涅婭突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅婭專用戒指","41233","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使鈴（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鈴（萬聖節）專用戒指","41235","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使智（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","智（萬聖節）專用戒指","41236","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使七七香（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","七七香（萬聖節）專用戒指","41237","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克莉絲提娜（狂野）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克莉絲提娜（狂野）專用戒指","41238","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使茉莉（狂野）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","茉莉（狂野）專用戒指","41239","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使茜里（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","茜里（聖誕節）專用戒指","41240","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使依里（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","依里（聖誕節）專用戒指","41241","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使純（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","純（聖誕節）專用戒指","41242","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使帆稀（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","帆稀（新年）專用戒指","41245","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使美里（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美里（新年）專用戒指","41246","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使深月（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","深月（新年）專用戒指","41247","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使望（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","望（解放者）專用戒指","41248","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使嘉夜（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","嘉夜（解放者）專用戒指","41249","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使矛依未（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","矛依未（解放者）專用戒指","41250","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使珠希（咖啡廳）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","珠希（咖啡廳）專用戒指","41251","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莫妮卡（咖啡廳）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莫妮卡（咖啡廳）專用戒指","41252","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可可蘿（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","可可蘿（遊俠）專用戒指","41253","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使栞（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","栞（遊俠）專用戒指","41254","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使吉塔（術士）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","吉塔（術士）專用戒指","41255","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使碧卡拉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","碧卡拉專用戒指","41256","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使花凜（鍊金術師）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","花凜（鍊金術師）專用戒指","41257","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使莉莉（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莉莉（墮落）專用戒指","41258","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使可璃亞（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","可璃亞（墮落）專用戒指","41260","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使普蕾西亞（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","普蕾西亞（墮落）專用戒指","41261","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使伊莉亞（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","伊莉亞（祭服）專用戒指","41262","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使雪（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雪（祭服）專用戒指","41263","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使克蘿茜突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克蘿茜專用戒指","41264","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使萊拉耶爾突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","萊拉耶爾專用戒指","41265","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使似似花（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","似似花（夏日）專用戒指","41266","1","22","0","0","9999"
"0","2030/08/01 14:59:00","2015/12/17 15:00:00","據說能使秋乃（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","秋乃（夏日）專用戒指","41267","1","22","0","0","9999"
