1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","8","8","8","0","8","0","0","1","0","0","8","4163","8","0","0","670280008","8","8","8","0","8","8","200000006","244","8","30","0","10","8","10","7","8","8","8","202800","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","4313","9","0","0","670280009","9","9","9","0","9","9","200000006","266","9","30","0","10","9","10","7","9","9","9","202800","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","4464","9","0","0","670280010","10","10","10","0","10","10","200000006","288","10","30","0","10","10","10","8","10","10","10","202800","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","4614","9","0","0","670280011","11","11","11","0","11","11","200000006","310","11","30","0","10","11","10","8","11","11","11","202800","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","4765","10","0","0","670280012","12","12","12","0","12","12","200000006","332","12","30","0","10","12","10","9","12","12","12","202800","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","4915","10","0","0","670280013","13","13","13","0","13","13","200000006","354","13","30","0","10","13","10","9","13","13","13","202800","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","5066","10","0","0","670280014","14","14","14","0","14","14","200000006","376","14","30","0","10","14","10","10","14","14","14","202800","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","5216","15","0","0","670280015","15","15","15","0","15","15","200000006","398","15","30","0","10","15","10","10","15","15","15","202800","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","5367","15","0","0","670280016","16","16","16","0","16","16","200000006","420","16","30","0","10","16","10","11","16","16","16","202800","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","5517","15","0","0","670280017","17","17","17","0","17","17","200000006","442","17","30","0","10","17","10","11","17","17","17","202800","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","5668","15","0","0","670280018","18","18","18","0","18","18","200000006","464","18","30","0","10","18","10","12","18","18","18","202800","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","5818","15","0","0","670280019","19","19","19","0","19","19","200000006","486","19","30","0","10","19","10","12","19","19","19","202800","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","5969","15","0","0","670280020","20","20","20","0","20","20","200000006","508","20","30","0","10","20","10","13","20","20","20","202800","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","6119","15","0","0","670280021","21","21","21","0","21","21","200000006","530","21","30","0","10","21","10","13","21","21","21","202800","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","6270","19","0","0","670280022","22","22","22","0","22","22","200000006","552","22","30","0","10","22","10","14","22","22","22","202800","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","6420","23","0","0","670280023","23","23","23","0","23","23","200000006","574","23","30","0","10","23","10","14","23","23","23","202800","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","6571","23","0","0","670280024","24","24","24","0","24","24","200000006","596","24","30","0","10","24","10","15","24","24","24","202800","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","6721","24","0","0","670280025","25","25","25","0","25","25","200000006","618","25","30","0","10","25","10","15","25","25","25","202800","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","6872","24","0","0","670280026","26","26","26","0","26","26","200000006","640","26","30","0","10","26","10","16","26","26","26","202800","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","7022","24","0","0","670280027","27","27","27","0","27","27","200000006","662","27","30","0","10","27","10","16","27","27","27","202800","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","7173","24","0","0","670280028","28","28","28","0","28","28","200000006","684","28","30","0","10","28","10","17","28","28","28","202800","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","7323","25","0","0","670280029","29","29","29","0","29","29","200000006","706","29","30","0","10","29","10","17","29","29","29","202800","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","7474","26","0","0","670280030","30","30","30","0","30","30","200000006","728","30","30","0","10","30","10","18","30","30","30","202800","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","7624","26","0","0","670280031","31","31","31","0","31","31","200000006","750","31","30","0","10","31","10","18","31","31","31","202800","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","7775","26","0","0","670280032","32","32","32","0","32","32","200000006","772","32","30","0","10","32","10","19","32","32","32","202800","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","7925","26","0","0","670280033","33","33","33","0","33","33","200000006","794","33","30","0","10","33","10","19","33","33","33","202800","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","8076","26","0","0","670280034","34","34","34","0","34","34","200000006","816","34","30","0","10","34","10","20","34","34","34","202800","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","8226","30","0","0","670280035","35","35","35","0","35","35","200000006","838","35","30","0","10","35","10","20","35","35","35","202800","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","8377","30","0","0","670280036","36","36","36","0","36","36","200000006","860","36","30","0","10","36","10","21","36","36","36","202800","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","8527","30","0","0","670280037","37","37","37","0","37","37","200000006","882","37","30","0","10","37","10","21","37","37","37","202800","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","8527","30","0","0","670280038","38","38","38","0","38","38","200000006","892","38","30","0","10","38","10","21","38","38","38","202800","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","10242","37","0","0","670280039","39","39","39","0","39","39","200000006","1076","39","30","0","10","39","10","26","39","39","39","202800","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","11957","44","0","0","670280040","40","40","40","0","40","40","200000006","1260","40","30","0","10","40","10","31","40","40","40","202800","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","14978","45","0","0","670280041","41","41","41","0","41","41","200000006","1455","41","30","0","10","41","10","31","41","41","41","202800","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","17998","45","0","0","670280042","42","42","42","0","42","42","200000006","1649","42","30","0","10","42","10","31","42","42","42","202800","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","15502","45","0","0","670280043","43","43","43","0","43","43","200000006","1666","43","30","0","10","43","10","31","43","43","43","202800","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","15764","46","0","0","670280044","44","44","44","0","44","44","200000006","1683","44","30","0","10","44","10","32","44","44","44","202800","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","16026","46","0","0","670280045","45","45","45","0","45","45","200000006","1699","45","30","0","10","45","10","32","45","45","45","202800","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","16289","47","0","0","670280046","46","46","46","0","46","46","200000006","1716","46","30","0","10","46","10","32","46","46","46","202800","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","16551","47","0","0","670280047","47","47","47","0","47","47","200000006","1733","47","30","0","10","47","10","33","47","47","47","202800","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","16813","48","0","0","670280048","48","48","48","0","48","48","200000006","1750","48","30","0","10","48","10","33","48","48","48","202800","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","17075","48","0","0","670280049","49","49","49","0","49","49","200000006","1766","49","30","0","10","49","10","33","49","49","49","202800","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","17337","49","0","0","670280050","50","50","50","0","50","50","200000006","1783","50","30","0","10","50","10","34","50","50","50","202800","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","17599","49","0","0","670280051","51","51","51","0","51","51","200000006","1800","51","30","0","10","51","10","34","51","51","51","202800","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","17821","50","0","0","670280052","52","52","52","0","52","52","200000006","1809","52","30","0","10","52","10","34","52","52","52","202800","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","18043","50","0","0","670280053","53","53","53","0","53","53","200000006","1819","53","30","0","10","53","10","34","53","53","53","202800","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","17861","49","0","0","670280054","54","54","54","0","54","54","200000006","1817","54","30","0","10","54","10","34","54","54","54","202800","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","18123","50","0","0","670280055","55","55","55","0","55","55","200000006","1834","55","30","0","10","55","10","35","55","55","55","202800","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","18385","50","0","0","670280056","56","56","56","0","56","56","200000006","1850","56","30","0","10","56","10","35","56","56","56","202800","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","18647","51","0","0","670280057","57","57","57","0","57","57","200000006","1867","57","30","0","10","57","10","35","57","57","57","202800","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","19434","52","0","0","670280058","58","58","58","0","58","58","200000006","1917","58","30","0","10","58","10","36","58","58","58","202800","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","19696","53","0","0","670280059","59","59","59","0","59","59","200000006","1934","59","30","0","10","59","10","37","59","59","59","202800","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","19958","53","0","0","670280060","60","60","60","0","60","60","200000006","1951","60","30","0","10","60","10","37","60","60","60","202800","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","20220","53","0","0","670280061","61","61","61","0","61","61","200000006","1968","61","30","0","10","61","10","37","61","61","61","202800","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","20930","54","0","0","670280062","62","62","62","0","62","62","200000006","2041","62","30","0","10","62","10","38","62","62","62","202800","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","21640","54","0","0","670280063","63","63","63","0","63","63","200000006","2114","63","30","0","10","63","10","38","63","63","63","202800","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","22349","55","0","0","670280064","64","64","64","0","64","64","200000006","2187","64","30","0","10","64","10","39","64","64","64","202800","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","23059","55","0","0","670280065","65","65","65","0","65","65","200000006","2260","65","30","0","10","65","10","40","65","65","65","202800","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","23769","56","0","0","670280066","66","66","66","0","66","66","200000006","2333","66","30","0","10","66","10","40","66","66","66","202800","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","24479","57","0","0","670280067","67","67","67","0","67","67","200000006","2407","67","30","0","10","67","10","41","67","67","67","202800","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","25188","57","0","0","670280068","68","68","68","0","68","68","200000006","2480","68","30","0","10","68","10","42","68","68","68","202800","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","25898","58","0","0","670280069","69","69","69","0","69","69","200000006","2553","69","30","0","10","69","10","42","69","69","69","202800","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","26608","58","0","0","670280070","70","70","70","0","70","70","200000006","2626","70","30","0","10","70","10","43","70","70","70","202800","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","27318","59","0","0","670280071","71","71","71","0","71","71","200000006","2699","71","30","0","10","71","10","44","71","71","71","202800","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","266","3","0","0","670290001","1","1","1","0","1","1","200000009","34","1","30","0","10","1","10","2","1","1","1","202900","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","348","4","0","0","670290002","2","2","2","0","2","2","200000009","38","2","30","0","10","2","10","3","2","2","2","202900","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","581","5","0","0","670290003","3","3","3","0","3","3","200000009","41","3","30","0","10","3","10","4","3","3","3","202900","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","512","5","0","0","670290004","4","4","4","0","4","4","200000009","60","4","30","0","10","4","10","4","4","4","4","202900","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","569","6","0","0","670290005","5","5","5","0","5","5","200000009","89","5","30","0","10","5","10","5","5","5","5","202900","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","624","7","0","0","670290006","6","6","6","0","6","6","200000009","117","6","30","0","10","6","10","6","6","6","6","202900","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","769","8","0","0","670290007","7","7","7","0","7","7","200000009","145","7","30","0","10","7","10","7","7","7","7","202900","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","912","9","0","0","670290008","8","8","8","0","8","8","200000009","173","8","30","0","10","8","10","8","8","8","8","202900","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","938","9","0","0","670290009","9","9","9","0","9","9","200000009","186","9","30","0","10","9","10","8","9","9","9","202900","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","966","10","0","0","670290010","10","10","10","0","10","10","200000009","198","10","30","0","10","10","10","9","10","10","10","202900","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","991","10","0","0","670290011","11","11","11","0","11","11","200000009","212","11","30","0","10","11","10","9","11","11","11","202900","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1017","10","0","0","670290012","12","12","12","0","12","12","200000009","224","12","30","0","10","12","10","9","12","12","12","202900","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1205","11","0","0","670290013","13","13","13","0","13","13","200000009","247","13","30","0","10","13","10","10","13","13","13","202900","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1393","12","0","0","670290014","14","14","14","0","14","14","200000009","270","14","30","0","10","14","10","11","14","14","14","202900","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1581","12","0","0","670290015","15","15","15","0","15","15","200000009","293","15","30","0","10","15","10","11","15","15","15","202900","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1769","12","0","0","670290016","16","16","16","0","16","16","200000009","316","16","30","0","10","16","10","12","16","16","16","202900","16","16","0","1"
