778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"3490","1915","0","6","24042","1080","0","0","113","22","29","372","17","237","0","0","45","123101","0"
"3490","1949","0","6","26563","1080","0","0","117","22","30","372","17","241","0","0","45","123101","0"
"3950","1983","0","6","29142","1080","0","0","121","22","31","372","17","245","0","0","45","123101","0"
"3950","2017","0","6","31884","1080","0","0","125","22","32","372","17","249","0","0","45","123101","0"
"4450","2050","0","6","34717","1080","0","0","129","22","33","372","17","253","0","0","45","123101","0"
"4950","2082","0","6","37699","1080","0","0","133","22","34","372","17","257","0","0","45","123101","0"
"4950","2114","0","6","40886","1080","0","0","137","22","35","372","17","261","0","0","45","123101","0"
"4950","2146","0","6","44185","1080","0","0","141","22","36","372","17","265","0","0","45","123101","0"
"5450","2178","0","6","47529","1080","0","0","146","22","37","372","17","270","0","0","45","123101","0"
"5950","2210","0","6","50977","1080","0","0","151","22","38","372","17","275","0","0","45","123101","0"
"15","0","0","0","0","50","0","0","3","0","2","0","0","0","0","0","0","123201","32"
"105","0","0","0","0","100","0","0","5","0","3","0","0","0","0","0","0","123201","109"
"255","0","0","0","0","160","0","0","6","0","4","10","0","1","0","0","0","123201","256"
"500","0","0","0","0","160","0","0","9","0","5","30","0","2","0","0","10","123201","473"
"825","0","0","0","0","340","0","0","17","0","6","30","0","4","0","0","10","123201","763"
"1205","0","0","0","0","810","0","0","23","0","7","30","0","6","0","0","10","123201","1102"
"1725","0","0","0","0","1045","0","0","31","0","8","30","0","8","0","0","10","123201","1485"
"2045","0","0","0","0","1045","0","10","40","5","9","55","0","10","0","0","10","123201","1932"
"2195","0","0","0","0","1045","0","50","47","10","10","55","0","16","0","0","20","123201","2434"
"2555","0","0","2","0","1045","11","98","54","10","11","55","0","23","0","2","30","123201","2887"
"3085","0","0","4","0","1045","22","140","64","16","12","55","0","30","0","2","30","123201","3341"
"3275","0","0","6","0","1045","33","195","72","19","13","80","0","36","0","2","30","123201","3889"
"3395","0","0","6","0","1145","33","276","85","19","14","105","0","46","0","2","30","123201","4440"
"3395","0","0","6","0","1245","33","362","95","19","15","105","0","55","0","2","30","123201","5068"
"3395","0","0","6","0","1245","36","440","108","19","16","105","0","62","0","2","30","123201","5727"
"3645","0","0","6","0","1395","39","527","123","19","17","105","0","69","0","2","30","123201","6382"
"3895","0","0","6","0","1395","39","634","126","19","18","105","0","74","0","2","30","123201","7228"
"3990","0","0","6","0","1395","39","734","136","19","19","105","0","83","0","4","30","123201","8097"
"4185","0","0","6","0","1395","39","825","146","19","20","114","0","93","0","4","30","123201","9058"
"4375","0","0","6","0","1395","39","920","152","19","21","123","0","98","0","4","30","123201","10224"
"4720","0","0","6","0","1395","39","1022","170","19","22","123","0","112","0","4","30","123201","11385"
"5305","0","0","6","0","1395","39","1128","192","19","23","123","0","129","0","4","30","123201","12651"
"5705","0","0","6","0","1395","39","1226","213","19","24","123","0","151","0","4","30","123201","14035"
"5845","0","0","6","0","1395","39","1298","234","19","25","123","0","178","0","4","30","123201","15596"
"6015","0","0","6","0","1395","39","1348","253","19","26","123","0","205","0","4","30","123201","17320"
"6475","0","0","6","0","1395","39","1375","274","19","27","123","0","231","0","4","30","123201","19128"
"6935","0","0","6","0","1395","39","1396","292","19","28","123","0","249","0","4","30","123201","21122"
"7455","0","0","6","0","1395","39","1421","302","19","29","123","0","259","0","4","30","123201","23351"
"8235","0","0","6","0","1395","39","1447","322","19","30","123","0","279","0","4","30","123201","25596"
"9220","0","0","6","0","1395","39","1473","337","19","31","123","0","294","0","4","30","123201","27977"
"10045","0","0","6","0","1395","39","1499","343","19","32","123","0","300","0","4","30","123201","30576"
"10970","0","0","6","0","1395","39","1524","349","19","33","123","0","306","0","4","30","123201","33258"
"12255","0","0","6","0","1395","39","1548","364","19","34","123","0","321","0","4","30","123201","35973"
"13540","0","0","6","0","1395","39","1572","379","19","35","123","0","336","0","4","30","123201","38867"
"14825","0","0","6","0","1395","39","1596","395","19","36","123","0","352","0","4","30","123201","41860"
"15945","0","0","6","0","1395","39","1620","427","19","37","123","0","384","0","4","30","123201","44823"
"17255","0","0","6","0","1395","39","1644","443","19","38","123","0","400","0","4","30","123201","48018"
"65","0","0","0","0","75","0","0","2","0","2","10","0","0","0","1","0","123301","13"
"245","0","0","0","0","150","0","0","5","0","3","25","0","0","0","1","0","123301","65"
"480","0","0","0","0","315","0","0","9","0","4","55","0","3","0","3","0","123301","153"
"870","0","0","0","0","475","0","0","15","0","5","95","0","7","0","6","5","123301","281"
"1400","0","0","3","0","775","0","0","23","0","6","110","0","11","0","10","5","123301","467"
"2130","0","0","6","0","1590","0","0","35","0","7","135","0","14","0","10","5","123301","681"
"2830","0","0","6","0","1915","0","10","51","9","8","160","0","25","0","10","5","123301","955"
"3940","0","0","6","10","1915","0","30","68","23","9","160","5","39","0","15","20","123301","1174"
"4440","0","0","6","10","1915","0","80","82","37","10","160","10","50","0","15","20","123301","1586"
"5040","0","0","6","10","2165","3","128","92","37","11","160","10","58","0","15","30","123301","2025"
"5610","0","0","6","10","2415","26","172","103","37","12","160","10","60","0","15","30","123301","2477"
"6000","0","0","6","10","2415","46","212","128","37","13","160","10","80","0","17","32","123301","2825"
"6240","0","0","6","10","2415","46","255","158","37","14","185","12","105","0","19","32","123301","3197"
"6240","0","0","6","10","2515","46","335","183","37","15","197","12","133","0","19","32","123301","3647"
"6290","0","0","6","10","2515","51","435","208","37","16","197","12","154","0","19","32","123301","4150"
"6350","0","0","6","10","2665","59","522","234","37","17","197","12","175","0","22","32","123301","4665"
"6400","0","0","6","10","2815","59","621","266","37","18","197","12","205","0","24","32","123301","5207"
"6400","0","0","6","10","2910","59","701","300","37","19","197","12","236","0","26","32","123301","5862"
"6530","0","0","6","10","2910","59","741","340","37","20","197","12","265","0","26","32","123301","6618"
"6860","0","0","6","10","2910","59","782","384","37","21","197","12","307","0","26","32","123301","7363"
"7385","0","0","6","10","2910","59","844","435","37","22","197","12","359","0","26","32","123301","8171"
"7385","0","0","6","10","2910","59","892","491","37","23","197","12","409","0","26","32","123301","9196"
"7795","0","0","6","10","2910","59","903","540","37","24","197","12","456","0","26","32","123301","10356"
"8410","0","0","6","10","2910","59","938","585","37","25","197","12","506","0","26","32","123301","11647"
"10210","0","0","6","10","2910","59","970","637","37","26","197","12","566","0","26","32","123301","12866"
"13910","0","0","6","10","2910","59","979","691","37","27","197","12","629","0","26","32","123301","13968"
"18215","0","0","6","10","2910","59","995","746","37","28","197","12","688","0","26","32","123301","15141"
"21125","0","0","6","10","2910","59","1018","806","37","29","197","12","748","0","26","32","123301","16601"
"22500","0","0","6","10","2910","59","1042","867","37","30","197","12","809","0","26","32","123301","18370"
"24015","0","0","6","10","2910","59","1066","919","37","31","197","12","861","0","26","32","123301","20322"
"25870","0","0","6","10","2910","59","1089","957","37","32","197","12","899","0","26","32","123301","22486"
"28100","0","0","6","10","2910","59","1111","990","37","33","197","12","932","0","26","32","123301","24753"
"30405","0","0","6","10","2910","59","1132","1039","37","34","197","12","981","0","26","32","123301","27015"
"32880","0","0","6","10","2910","59","1153","1088","37","35","197","12","1030","0","26","32","123301","29437"
"35525","0","0","6","10","2910","59","1174","1138","37","36","197","12","1080","0","26","32","123301","31939"
"38080","0","0","6","10","2910","59","1195","1205","37","37","197","12","1147","0","26","32","123301","34391"
"40990","0","0","6","10","2910","59","1216","1256","37","38","197","12","1198","0","26","32","123301","37057"
"65","0","0","0","0","50","0","0","4","0","2","0","0","0","0","1","0","123501","14"
"245","0","0","0","0","100","0","0","10","0","3","0","0","0","0","1","0","123501","63"
"480","0","0","0","0","235","0","0","21","0","4","0","0","3","0","3","0","123501","140"
"870","0","0","0","0","395","0","0","37","0","5","0","0","7","0","6","0","123501","256"
"1520","0","0","0","0","605","0","0","55","0","6","0","0","15","0","6","0","123501","427"
"1960","0","0","0","0","1210","0","0","75","0","7","0","0","25","0","6","0","123501","653"
"2950","0","0","0","0","1535","0","0","103","0","8","0","0","34","0","6","0","123501","857"
"3200","0","0","0","0","1535","0","15","128","5","9","0","0","41","0","7","0","123501","1229"
"3350","0","0","0","0","1535","0","50","146","13","10","0","0","53","0","7","10","123501","1633"
"3650","0","0","1","0","1535","0","87","163","16","11","0","0","71","0","7","20","123501","2040"
"3820","0","0","1","0","1535","20","115","180","22","12","0","0","82","0","11","20","123501","2460"
"3950","0","0","1","0","1535","30","158","200","22","13","25","0","97","0","13","20","123501","2930"
"4030","0","0","3","0","1535","30","195","218","22","14","50","0","112","0","15","20","123501","3467"
"4030","0","0","5","0","1535","30","247","231","22","15","62","0","128","0","15","20","123501","4077"
"4280","0","0","7","0","1585","33","304","248","22","16","62","0","147","0","15","20","123501","4660"
"4805","0","0","7","0","1585","36","362","272","22","17","62","0","159","0","15","20","123501","5270"
"5465","0","0","7","0","1585","36","429","295","22","18","62","0","172","0","15","20","123501","5950"
"5995","0","0","7","0","1585","36","507","319","22","19","77","0","187","0","15","20","123501","6722"
"6350","0","0","7","0","1585","36","598","344","22","20","97","0","206","0","15","20","123501","7597"
"6755","0","0","7","0","1585","36","693","373","22","21","117","0","230","0","15","20","123501","8520"
"7185","0","0","7","0","1585","36","777","409","22","22","137","0","264","0","15","20","123501","9545"
"7705","0","0","7","0","1585","36","818","453","22","23","137","0","301","0","15","20","123501","10677"
"8195","0","0","7","0","1585","36","847","504","22","24","137","0","329","0","15","20","123501","11945"
"8195","0","0","7","0","1585","36","897","535","22","25","137","0","347","0","15","20","123501","13565"
"9540","0","0","7","0","1585","36","921","563","22","26","137","0","367","0","15","20","123501","15201"
"11350","0","0","7","0","1585","36","939","584","22","27","137","0","383","0","15","20","123501","16954"
"13225","0","0","7","0","1585","36","957","605","22","28","137","0","400","0","15","20","123501","18824"
"13485","0","0","7","0","1585","36","976","626","22","29","137","0","419","0","15","20","123501","21031"
"13745","0","0","7","0","1585","36","996","647","22","30","137","0","440","0","15","20","123501","23376"
"14065","0","0","7","0","1585","36","1016","658","22","31","137","0","451","0","15","20","123501","25925"
"14590","0","0","7","0","1585","36","1036","664","22","32","137","0","457","0","15","20","123501","28612"
"15115","0","0","7","0","1585","36","1055","670","22","33","137","0","463","0","15","20","123501","31395"
"15475","0","0","7","0","1585","36","1073","691","22","34","137","0","484","0","15","20","123501","34246"
"16000","0","0","7","0","1585","36","1091","697","22","35","137","0","490","0","15","20","123501","37376"
"16360","0","0","7","0","1585","36","1109","719","22","36","137","0","512","0","15","20","123501","40476"
"16720","0","0","7","0","1585","36","1127","741","22","37","137","0","534","0","15","20","123501","43688"
"17270","0","0","7","0","1585","36","1145","747","22","38","137","0","540","0","15","20","123501","47132"
"95","0","0","0","0","50","0","0","2","0","2","0","0","0","0","0","0","123601","25"
"310","0","0","0","0","100","0","0","5","0","3","5","0","1","0","0","0","123601","79"
"750","0","0","0","0","130","0","0","9","0","4","10","0","2","0","0","0","123601","187"
"1150","0","0","0","0","130","0","0","14","0","5","45","0","4","0","3","10","123601","341"
"1905","0","0","0","0","220","0","0","25","0","6","60","0","6","0","3","10","123601","563"
"2655","0","0","5","0","690","0","0","37","0","7","60","0","8","0","3","10","123601","810"
"3310","0","0","5","0","925","0","0","45","8","8","85","0","10","0","3","10","123601","1166"
"3845","0","0","5","0","1225","0","25","54","13","9","110","0","12","0","3","10","123601","1564"
"3915","0","0","8","0","1325","0","65","60","22","10","125","0","18","0","3","20","123601","2035"
"4175","0","0","8","0","1475","18","115","64","26","11","125","0","23","0","5","30","123601","2500"
"4805","0","0","10","0","1625","38","169","68","26","12","125","0","25","0","5","36","123601","2987"
"5115","0","0","12","0","1625","51","236","74","28","13","150","0","31","0","5","36","123601","3522"
"5375","0","0","12","0","1745","54","315","79","28","14","175","0","35","0","5","36","123601","4142"
"5725","0","0","12","0","1745","54","397","89","28","15","201","0","41","0","5","36","123601","4760"
"5885","0","0","12","0","1745","59","512","97","28","16","201","0","43","0","5","36","123601","5460"
"5995","0","0","12","0","1745","62","614","103","28","17","201","0","47","0","5","36","123601","6222"
"6125","0","0","12","0","1745","66","771","106","28","18","201","0","52","0","5","36","123601","7041"
"6280","0","0","12","0","1745","66","954","110","28","19","201","0","56","0","5","36","123601","7969"
"6880","0","0","12","0","1745","71","1110","123","28","20","201","0","61","0","5","36","123601","8914"
"7145","0","0","12","0","1745","71","1279","129","28","21","201","0","66","0","10","36","123601","10009"
"7355","0","0","12","0","1745","71","1442","140","28","22","201","0","72","0","10","36","123601","11300"
"7485","0","0","12","0","1745","71","1573","145","28","23","201","0","80","0","10","36","123601","12772"
"8225","0","0","12","0","1745","71","1676","145","28","24","201","0","80","0","10","36","123601","14369"
"8695","0","0","12","0","1745","71","1769","158","28","25","201","0","93","0","10","36","123601","16029"
"9370","0","0","12","0","1745","71","1835","158","28","26","201","0","93","0","10","36","123601","17959"
"9780","0","0","12","0","1745","71","1874","171","28","27","201","0","106","0","10","36","123601","19915"
