ca55c9eed091ee562053b02cd508f31e5efa42c225a564d282241527e5cb5e71,66c9d81d1a92622c491f0a7f808e1af0008e802ce0ec9914ca44231d5df78c0b,710617797ccc5cc413403ca63390940859caeaf84bf9bf1f20e28cf969f2487c,1c236f9579f532f46748daf10afc34a94885e3fb203129bc9474ef6421294665,4e9df12c6515bf1f668ff50b1a4c8ab66b8bb7c1ebfaa9cc509ef68ff2bd0f24,f185d2fc493d86d82e3eb94020c404f9c0634ca47f83934a99380b1a1942e5c8,2283b5b631ab7b767890304588cbbb1bf2f05eb61f74614dd20c777d4e493da7,f6812abc63372d818a7cb127d5704d0674a8ecfb904baed2682804a03e960a41,5567bb8bf22b0812ffaf0c7f1e59403190cdcc71c14b4e5549daad1e07dbc4c2,50edd8f64cd8c2586d277be833d86eaa20f98442ae5ebd9beae1f975a3217bd8,93c4c39612bd2d98ad95382bf1c5c820b77ebd743080980717460897e28cac42,ffc630ad854bf8bf9f564af094e16ac1090a608b9c9a4b6f36a6b3287f29a569,a7329a813db91984d7c394f9170fc26fa278884f16f2b2ed0d29a5f05b965298,5ab507105e2b9dd75161f611b95b70aba62651c2a055006d520034c752471eed,e3e9820dd133f7de92b8752fea3103afd43a098c2a70140b53f7c79e3244e45a,bc04ae879054961f5b011845640b93dc6c95bd9dc1bc0321bace29ba1b87c364,4fcc2cb8ac7f099281812306b2ff6f763a06ab4becb96d2cedc6f144de0760ca,5008109578c10a25f5b1097ece0d03a5705e1b1c86c14796d46e93a6fc50c9f0,3cdfdbe259427930162c6f7ce1bc98f75ac329180b896b662a81a7d73d3f5bdc,16a75ead3adcc4e7ab762d068a235ac0922c801294f45e984b58d421ce784724,747069f67410a32b43a92ce383f5915a34bb2936dfbf1414306b5fe854e1ea22,f82a126bfb5f326507b26688a58c921917b023a2875776cea28ba26c2cbe45d6,1edb2c45567b2a027e8d8cd74af6ca326cee4e66fb8a2c2ab880f215b252993b,01d4ee9f25e26c9d8270782b05c75ade69e886ecd91d5ce4f41e4687dec672bf,36b886029ef30135f68e5453fd9625828041bd95cb0380807b5ac0405660c437,547f7cab2f61b7d771f95bbe5ddc3a169f6b5e16963da7b01c09e2db43fe4a20,48362fe1e4dc970a211aa53e4b51791acf126b6f23d836b899fe36e9614c772c,33f84e61d18933c8ef2ba9cc23e5ff7d0702f4c7aadb347c3ea0ffbd83742597,076559c9321600f974b2f8ad02b666eb4e359a09b461e3cfbc85df6f881d0406,68c9e60b014f8add7c5c28a9b7474512f36cd4722c687da674ba85df6122ee00,5e6465d7862092d3bce54ad4b0147481e1b7aa3a63e0be86f1e3f235c9e6cbb5,9ed717e4632e40750a752fab1db60a94d7e249b3abc6ca8cc20460943acbad35,538d4e5f7b23b15f8707f459e9212ce402b40d4c24a1749493b1ab6643e78136,4da40679e965ec1d7a7fd2152ebf7e76ff20916fbe7839f07f3a45b38346e83c,1780717f463555241393f22549d7c2adeda81445c733719c98784e6f2ef3b885,0c8aeea2d9e76194624d015207e6f68461156890a75608b65d500a801647171c,fbdc3b22ca2e634eae617d880d282ae663de7f5ec40524f8e6ee5ac622965ebc,e2ff133190825b14e4867551fc2955d74a7af71926b46fe6fb3265f8faa64fc7,13a182bfbff1650d909940eaec2738ea500e5b1a68fbaef8f633962db18a6329,bcf9015124a9900732860bbc6634578e85dad83c112647050ae11803a09d4087
"0","2466","22","25","22","22","22","30","202500","22","0","0","1","0","22","22","0","18","0","350","22","200000001","10","0","22","22","22","0","22","0","22","22","0","22","620250022","10","22","1","22","1"
"0","2574","23","25","23","23","23","30","202500","23","0","0","1","0","23","23","0","18","0","353","23","200000001","10","0","23","23","23","0","23","0","23","23","0","23","620250023","10","23","1","23","1"
"0","2700","24","29","24","24","24","30","202500","24","0","0","1","0","24","24","0","21","0","363","24","200000001","10","0","24","24","24","0","24","0","24","24","0","24","620250024","10","24","1","24","1"
"0","3141","25","29","25","25","25","30","202500","25","0","0","1","0","25","25","0","21","0","433","25","200000001","10","0","25","25","25","0","25","0","25","25","0","25","620250025","10","25","1","25","1"
"0","3147","26","29","26","26","26","30","202500","26","0","0","1","0","26","26","0","21","0","435","26","200000001","10","0","26","26","26","0","26","0","26","26","0","26","620250026","10","26","1","26","1"
"0","3152","27","29","27","27","27","30","202500","27","0","0","1","0","27","27","0","21","0","436","27","200000001","10","0","27","27","27","0","27","0","27","27","0","27","620250027","10","27","1","27","1"
"0","3646","28","30","28","28","28","30","202500","28","0","0","1","0","28","28","0","22","0","440","28","200000001","10","0","28","28","28","0","28","0","28","28","0","28","620250028","10","28","1","28","1"
"0","4141","29","31","29","29","29","30","202500","29","0","0","1","0","29","29","0","22","0","444","29","200000001","10","0","29","29","29","0","29","0","29","29","0","29","620250029","10","29","1","29","1"
"0","4635","30","32","30","30","30","30","202500","30","0","0","1","0","30","30","0","23","0","449","30","200000001","10","0","30","30","30","0","30","0","30","30","0","30","620250030","10","30","1","30","1"
"0","4800","31","32","31","31","31","30","202500","31","0","0","1","0","31","31","0","23","0","453","31","200000001","10","0","31","31","31","0","31","0","31","31","0","31","620250031","10","31","1","31","1"
"0","4966","32","33","32","32","32","30","202500","32","0","0","1","0","32","32","0","24","0","457","32","200000001","10","0","32","32","32","0","32","0","32","32","0","32","620250032","10","32","1","32","1"
"0","5131","33","33","33","33","33","30","202500","33","0","0","1","0","33","33","0","24","0","461","33","200000001","10","0","33","33","33","0","33","0","33","33","0","33","620250033","10","33","1","33","1"
"0","5296","34","33","34","34","34","30","202500","34","0","0","1","0","34","34","0","25","0","465","34","200000001","10","0","34","34","34","0","34","0","34","34","0","34","620250034","10","34","1","34","1"
"0","5461","35","33","35","35","35","30","202500","35","0","0","1","0","35","35","0","25","0","469","35","200000001","10","0","35","35","35","0","35","0","35","35","0","35","620250035","10","35","1","35","1"
"0","5627","36","34","36","36","36","30","202500","36","0","0","1","0","36","36","0","26","0","474","36","200000001","10","0","36","36","36","0","36","0","36","36","0","36","620250036","10","36","1","36","1"
"0","5792","37","34","37","37","37","30","202500","37","0","0","1","0","37","37","0","26","0","478","37","200000001","10","0","37","37","37","0","37","0","37","37","0","37","620250037","10","37","1","37","1"
"0","6945","38","47","38","38","38","30","202500","38","0","0","1","0","38","38","0","35","0","482","38","200000001","10","0","38","38","38","0","38","0","38","38","0","38","620250038","10","38","1","38","1"
"0","8267","39","47","39","39","39","30","202500","39","0","0","1","0","39","39","0","35","0","569","39","200000001","10","0","39","39","39","0","39","0","39","39","0","39","620250039","10","39","1","39","1"
"0","10028","40","48","40","40","40","30","202500","40","0","0","1","0","40","40","0","35","0","660","40","200000001","10","0","40","40","40","0","40","0","40","40","0","40","620250040","10","40","1","40","1"
"0","11496","41","49","41","41","41","30","202500","41","0","0","1","0","41","41","0","36","0","865","41","200000001","10","0","41","41","41","0","41","0","41","41","0","41","620250041","10","41","1","41","1"
"0","12764","42","49","42","42","42","30","202500","42","0","0","1","0","42","42","0","36","0","1016","42","200000001","10","0","42","42","42","0","42","0","42","42","0","42","620250042","10","42","1","42","1"
"0","13039","43","49","43","43","43","30","202500","43","0","0","1","0","43","43","0","36","0","931","43","200000001","10","0","43","43","43","0","43","0","43","43","0","43","620250043","10","43","1","43","1"
"0","13343","44","51","44","44","44","30","202500","44","0","0","1","0","44","44","0","38","0","996","44","200000001","10","0","44","44","44","0","44","0","44","44","0","44","620250044","10","44","1","44","1"
"0","13646","45","58","45","45","45","30","202500","45","0","0","1","0","45","45","0","41","0","1060","45","200000001","10","0","45","45","45","0","45","0","45","45","0","45","620250045","10","45","1","45","1"
"0","14395","46","58","46","46","46","30","202500","46","0","0","1","0","46","46","0","42","0","1096","46","200000001","10","0","46","46","46","0","46","0","46","46","0","46","620250046","10","46","1","46","1"
"0","15144","47","58","47","47","47","30","202500","47","0","0","1","0","47","47","0","42","0","1132","47","200000001","10","0","47","47","47","0","47","0","47","47","0","47","620250047","10","47","1","47","1"
"0","15894","48","58","48","48","48","30","202500","48","0","0","1","0","48","48","0","43","0","1167","48","200000001","10","0","48","48","48","0","48","0","48","48","0","48","620250048","10","48","1","48","1"
"0","16643","49","58","49","49","49","30","202500","49","0","0","1","0","49","49","0","43","0","1203","49","200000001","10","0","49","49","49","0","49","0","49","49","0","49","620250049","10","49","1","49","1"
"0","16902","50","60","50","50","50","30","202500","50","0","0","1","0","50","50","0","44","0","1263","50","200000001","10","0","50","50","50","0","50","0","50","50","0","50","620250050","10","50","1","50","1"
"0","17161","51","62","51","51","51","30","202500","51","0","0","1","0","51","51","0","45","0","1322","51","200000001","10","0","51","51","51","0","51","0","51","51","0","51","620250051","10","51","1","51","1"
"0","17420","52","64","52","52","52","30","202500","52","0","0","1","0","52","52","0","46","0","1382","52","200000001","10","0","52","52","52","0","52","0","52","52","0","52","620250052","10","52","1","52","1"
"0","17679","53","66","53","53","53","30","202500","53","0","0","1","0","53","53","0","47","0","1442","53","200000001","10","0","53","53","53","0","53","0","53","53","0","53","620250053","10","53","1","53","1"
"0","17938","54","68","54","54","54","30","202500","54","0","0","1","0","54","54","0","48","0","1501","54","200000001","10","0","54","54","54","0","54","0","54","54","0","54","620250054","10","54","1","54","1"
"0","18197","55","70","55","55","55","30","202500","55","0","0","1","0","55","55","0","49","0","1561","55","200000001","10","0","55","55","55","0","55","0","55","55","0","55","620250055","10","55","1","55","1"
"0","18456","56","72","56","56","56","30","202500","56","0","0","1","0","56","56","0","50","0","1621","56","200000001","10","0","56","56","56","0","56","0","56","56","0","56","620250056","10","56","1","56","1"
"0","18715","57","74","57","57","57","30","202500","57","0","0","1","0","57","57","0","51","0","1680","57","200000001","10","0","57","57","57","0","57","0","57","57","0","57","620250057","10","57","1","57","1"
"0","18974","58","76","58","58","58","30","202500","58","0","0","1","0","58","58","0","52","0","1740","58","200000001","10","0","58","58","58","0","58","0","58","58","0","58","620250058","10","58","1","58","1"
"0","19233","59","78","59","59","59","30","202500","59","0","0","1","0","59","59","0","53","0","1800","59","200000001","10","0","59","59","59","0","59","0","59","59","0","59","620250059","10","59","1","59","1"
"0","19492","60","80","60","60","60","30","202500","60","0","0","1","0","60","60","0","54","0","1859","60","200000001","10","0","60","60","60","0","60","0","60","60","0","60","620250060","10","60","1","60","1"
"0","19751","61","82","61","61","61","30","202500","61","0","0","1","0","61","61","0","55","0","1919","61","200000001","10","0","61","61","61","0","61","0","61","61","0","61","620250061","10","61","1","61","1"
"0","20794","62","85","62","62","62","30","202500","62","0","0","1","0","62","62","0","57","0","2037","62","200000001","10","0","62","62","62","0","62","0","62","62","0","62","620250062","10","62","1","62","1"
"0","21837","63","87","63","63","63","30","202500","63","0","0","1","0","63","63","0","59","0","2155","63","200000001","10","0","63","63","63","0","63","0","63","63","0","63","620250063","10","63","1","63","1"
"0","22879","64","90","64","64","64","30","202500","64","0","0","1","0","64","64","0","61","0","2273","64","200000001","10","0","64","64","64","0","64","0","64","64","0","64","620250064","10","64","1","64","1"
"0","23922","65","92","65","65","65","30","202500","65","0","0","1","0","65","65","0","64","0","2391","65","200000001","10","0","65","65","65","0","65","0","65","65","0","65","620250065","10","65","1","65","1"
"0","24965","66","95","66","66","66","30","202500","66","0","0","1","0","66","66","0","66","0","2509","66","200000001","10","0","66","66","66","0","66","0","66","66","0","66","620250066","10","66","1","66","1"
"0","26008","67","97","67","67","67","30","202500","67","0","0","1","0","67","67","0","68","0","2627","67","200000001","10","0","67","67","67","0","67","0","67","67","0","67","620250067","10","67","1","67","1"
"0","27050","68","100","68","68","68","30","202500","68","0","0","1","0","68","68","0","70","0","2745","68","200000001","10","0","68","68","68","0","68","0","68","68","0","68","620250068","10","68","1","68","1"
"0","28093","69","103","69","69","69","30","202500","69","0","0","1","0","69","69","0","72","0","2863","69","200000001","10","0","69","69","69","0","69","0","69","69","0","69","620250069","10","69","1","69","1"
"0","29136","70","105","70","70","70","30","202500","70","0","0","1","0","70","70","0","74","0","2981","70","200000001","10","0","70","70","70","0","70","0","70","70","0","70","620250070","10","70","1","70","1"
"0","30179","71","108","71","71","71","30","202500","71","0","0","1","0","71","71","0","76","0","3099","71","200000001","10","0","71","71","71","0","71","0","71","71","0","71","620250071","10","71","1","71","1"
"0","1171","1","10","1","1","1","30","202600","1","0","0","1","0","1","1","0","7","0","145","1","200000001","10","0","1","1","1","0","1","0","1","1","0","1","620260001","10","1","1","1","1"
"0","1175","2","10","2","2","2","30","202600","2","0","0","1","0","2","2","0","7","0","149","2","200000001","10","0","2","2","2","0","2","0","2","2","0","2","620260002","10","2","1","2","1"
"0","1179","3","10","3","3","3","30","202600","3","0","0","1","0","3","3","0","7","0","154","3","200000001","10","0","3","3","3","0","3","0","3","3","0","3","620260003","10","3","1","3","1"
"0","1183","4","11","4","4","4","30","202600","4","0","0","1","0","4","4","0","8","0","158","4","200000001","10","0","4","4","4","0","4","0","4","4","0","4","620260004","10","4","1","4","1"
"0","1187","5","11","5","5","5","30","202600","5","0","0","1","0","5","5","0","8","0","162","5","200000001","10","0","5","5","5","0","5","0","5","5","0","5","620260005","10","5","1","5","1"
"0","1190","6","11","6","6","6","30","202600","6","0","0","1","0","6","6","0","8","0","167","6","200000001","10","0","6","6","6","0","6","0","6","6","0","6","620260006","10","6","1","6","1"
"0","1194","7","12","7","7","7","30","202600","7","0","0","1","0","7","7","0","9","0","171","7","200000001","10","0","7","7","7","0","7","0","7","7","0","7","620260007","10","7","1","7","1"
"0","1198","8","12","8","8","8","30","202600","8","0","0","1","0","8","8","0","9","0","176","8","200000001","10","0","8","8","8","0","8","0","8","8","0","8","620260008","10","8","1","8","1"
"0","1202","9","12","9","9","9","30","202600","9","0","0","1","0","9","9","0","9","0","180","9","200000001","10","0","9","9","9","0","9","0","9","9","0","9","620260009","10","9","1","9","1"
"0","1206","10","13","10","10","10","30","202600","10","0","0","1","0","10","10","0","9","0","184","10","200000001","10","0","10","10","10","0","10","0","10","10","0","10","620260010","10","10","1","10","1"
"0","1209","11","13","11","11","11","30","202600","11","0","0","1","0","11","11","0","10","0","189","11","200000001","10","0","11","11","11","0","11","0","11","11","0","11","620260011","10","11","1","11","1"
"0","1213","12","13","12","12","12","30","202600","12","0","0","1","0","12","12","0","10","0","193","12","200000001","10","0","12","12","12","0","12","0","12","12","0","12","620260012","10","12","1","12","1"
"0","1217","13","14","13","13","13","30","202600","13","0","0","1","0","13","13","0","10","0","198","13","200000001","10","0","13","13","13","0","13","0","13","13","0","13","620260013","10","13","1","13","1"
"0","1221","14","14","14","14","14","30","202600","14","0","0","1","0","14","14","0","11","0","202","14","200000001","10","0","14","14","14","0","14","0","14","14","0","14","620260014","10","14","1","14","1"
"0","1225","15","15","15","15","15","30","202600","15","0","0","1","0","15","15","0","12","0","206","15","200000001","10","0","15","15","15","0","15","0","15","15","0","15","620260015","10","15","1","15","1"
"0","1676","16","15","16","16","16","30","202600","16","0","0","1","0","16","16","0","12","0","238","16","200000001","10","0","16","16","16","0","16","0","16","16","0","16","620260016","10","16","1","16","1"
"0","2127","17","15","17","17","17","30","202600","17","0","0","1","0","17","17","0","12","0","269","17","200000001","10","0","17","17","17","0","17","0","17","17","0","17","620260017","10","17","1","17","1"
"0","2388","18","15","18","18","18","30","202600","18","0","0","1","0","18","18","0","12","0","276","18","200000001","10","0","18","18","18","0","18","0","18","18","0","18","620260018","10","18","1","18","1"
"0","2649","19","16","19","19","19","30","202600","19","0","0","1","0","19","19","0","12","0","283","19","200000001","10","0","19","19","19","0","19","0","19","19","0","19","620260019","10","19","1","19","1"
"0","2911","20","16","20","20","20","30","202600","20","0","0","1","0","20","20","0","12","0","290","20","200000001","10","0","20","20","20","0","20","0","20","20","0","20","620260020","10","20","1","20","1"
"0","3013","21","17","21","21","21","30","202600","21","0","0","1","0","21","21","0","12","0","308","21","200000001","10","0","21","21","21","0","21","0","21","21","0","21","620260021","10","21","1","21","1"
"0","3116","22","17","22","22","22","30","202600","22","0","0","1","0","22","22","0","12","0","326","22","200000001","10","0","22","22","22","0","22","0","22","22","0","22","620260022","10","22","1","22","1"
"0","3369","23","17","23","23","23","30","202600","23","0","0","1","0","23","23","0","12","0","326","23","200000001","10","0","23","23","23","0","23","0","23","23","0","23","620260023","10","23","1","23","1"
"0","3586","24","19","24","24","24","30","202600","24","0","0","1","0","24","24","0","14","0","361","24","200000001","10","0","24","24","24","0","24","0","24","24","0","24","620260024","10","24","1","24","1"
"0","3802","25","21","25","25","25","30","202600","25","0","0","1","0","25","25","0","16","0","395","25","200000001","10","0","25","25","25","0","25","0","25","25","0","25","620260025","10","25","1","25","1"
"0","4018","26","24","26","26","26","30","202600","26","0","0","1","0","26","26","0","17","0","430","26","200000001","10","0","26","26","26","0","26","0","26","26","0","26","620260026","10","26","1","26","1"
"0","4234","27","26","27","27","27","30","202600","27","0","0","1","0","27","27","0","19","0","464","27","200000001","10","0","27","27","27","0","27","0","27","27","0","27","620260027","10","27","1","27","1"
"0","4451","28","28","28","28","28","30","202600","28","0","0","1","0","28","28","0","20","0","499","28","200000001","10","0","28","28","28","0","28","0","28","28","0","28","620260028","10","28","1","28","1"
"0","5872","29","29","29","29","29","30","202600","29","0","0","1","0","29","29","0","20","0","547","29","200000001","10","0","29","29","29","0","29","0","29","29","0","29","620260029","10","29","1","29","1"
