006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"919","19190002","1.75","110011","-180","-1150","1","19_suzuna_float","0","22","1"
"919","19190003","1.4875","117411","-15","-750","1","19_tsumugi_search","0","12","1"
"919","19190004","1","61","1","-180","31","","","-820","6"
"919","19190005","1","1211","1","-180","31","","","-850","121"
"919","19190006","0","1221","1","-180","31","","","150","122"
"919","19190007","1","62","1","-180","31","","","-1150","6"
"919","19190008","1","1212","1","-180","31","","","-1180","121"
"919","19190009","0","1222","1","-180","31","","","-180","122"
"919","19190010","","45","","","13","","","","117211"
"919","19190011","","45","","","13","","","","110011"
"919","19190012","","45","","","13","","","","117411"
"919","19190013","","se_fpc_water_random","","","23","","","1","se_10053800"
"919","19190014","","49","","","13","","","","117411"
"919","19190015","","0","","","91","","","","19190012"
"919","19190016","","330","","9.92647058823529","2","","","-15","117411"
"919","19190017","","0","","","93","","","","3.5"
"919","19190018","","vo_fpc_21900","","0","21","","","","vo_fpc"
"919","19190019","0","小望跑去哪裡了啊？\n我想到新服裝的點子了說……","0","1","11","0.5","0","10","117411"
"919","19190020","","","","","91","","","","0"
"919","19190021","","0","","","93","","","","0.5"
"919","19190022","","","","","91","","","","19190016"
"919","19190023","0.1","19_nozomi_float","","","3","","","1","117211"
"919","19190024","0.1","19_tsumugi_notice_in","1","19_tsumugi_notice_loop","3","","0.1","0","117411"
"919","19190025","","0","","","93","","","","0.2"
"919","19190026","","vo_fpc_21901","","0","21","","","","vo_fpc"
"919","19190027","0","哎呀？那是……上游有什麼\n發光的東西……","0","1","11","0.5","0","9","117411"
"919","19190028","","","","","91","","","","0"
"919","19190029","","0","","","93","","","","0.5"
"919","19190030","","150","12","7.35294117647059","2","","","-180","117211"
"919","19190031","","180","12","7.35294117647059","33","","","-180","61"
"919","19190032","","150","12","7.35294117647059","33","","","-180","1211"
"919","19190033","","-150","12","7.35294117647059","2","","","-180","110011"
"919","19190034","","-150","12","7.35294117647059","33","","","-180","62"
"919","19190035","","-180","12","7.35294117647059","33","","","-180","1212"
"919","19190036","","0","","","93","","","","2"
"919","19190037","0.1","19_tsumugi_dazzled_in","1","19_tsumugi_dazzled_loop","3","","0.1","0","117411"
"919","19190038","","","","","91","","","","19190030"
"919","19190039","","vo_fpc_21902","","0","21","","","","vo_fpc"
"919","19190040","-30","墨丘利度假村‧紫藤\n有各種區域，\n真的好好玩呢！","0","1","11","0.5","0","6","117211"
"919","19190041","","","","","91","","","","0"
"919","19190042","","0","","","93","","","","0.5"
"919","19190043","","vo_fpc_21903","","0","21","","","","vo_fpc"
"919","19190044","0","對吧──♪這裡超好拍的吧？\n來拍照吧拍照～！","0","1","11","0.5","0","10","110011"
"919","19190045","","","","","91","","","","0"
"919","19190046","","0","","","93","","","","0.5"
"919","19190047","","vo_fpc_21904","","0","21","","","","vo_fpc"
"919","19190048","0","咦，妳們兩個在做什麼啊！？\n話說不會太耀眼了嗎？","0","1","11","0.5","0","8","117411"
"919","19190049","","","","","91","","","","0"
"919","19190050","","0","","","93","","","","0.5"
"919","19190051","","150","","0","33","","","-180","61"
"919","19190052","","120","","0","33","","","-180","1211"
"919","19190053","","1","","","4","","","","117211"
"919","19190054","","19_nozomi_notice_float","1","19_nozomi_float","3","","0.1","0","117211"
"919","19190055","","vo_fpc_21905","","0","21","","","","vo_fpc"
"919","19190056","-30","啊，紡希！\n都是因為鈴奈的魅力氣場\n很厲害的關係啦！","0","1","11","0.5","0","8","117211"
"919","19190057","","","","","91","","","","0"
"919","19190058","","0","","","93","","","","0.5"
"919","19190059","","vo_fpc_21906","","0","21","","","","vo_fpc"
"919","19190060","0","咦～望望的偶像氣場\n也還是一樣閃閃發光的，\n簡直讚到不行啊！","0","1","11","0.5","0","7","110011"
"919","19190061","","","","","91","","","","0"
"919","19190062","","0","","","93","","","","0.5"
"919","19190063","","180","","0","33","","","-180","61"
"919","19190064","","150","","0","33","","","-180","1211"
"919","19190065","","0","","","4","","","","117211"
"919","19190066","","19_nozomi_notice_float","1","19_nozomi_float","3","","0.1","0","117211"
"919","19190067","","vo_fpc_21907","","0","21","","","","vo_fpc"
"919","19190068","-30","我也不能輸呢♪\n必須要更加更加閃耀才行！","0","1","11","0.5","0","8","117211"
"919","19190069","","","","","91","","","","0"
"919","19190070","","0","","","93","","","","0.5"
"919","19190071","0.1","19_nozomi_pose_in","1","19_nozomi_pose_loop","3","","0.1","0","117211"
"919","19190072","","1","","","32","","","","1221"
"919","19190073","","0","","","32","","","","1211"
"919","19190074","","0","","","93","","","","1.5"
"919","19190075","","vo_fpc_21908","","0","21","","","","vo_fpc"
"919","19190076","0","人家也要繼續嗨囉──！\n嗯～哈──！！","0","1","11","0.5","0","9","110011"
"919","19190077","","","","","91","","","","0"
"919","19190078","","0","","","93","","","","0.5"
"919","19190079","0.1","19_suzuna_pose_in","1","19_suzuna_pose_loop","3","","0.1","0","110011"
"919","19190080","","1","","","32","","","","1222"
"919","19190081","","0","","","32","","","","1212"
"919","19190082","","0","","","93","","","","1.5"
"919","19190083","","1150","","7.35294117647059","2","","","-180","117211"
"919","19190084","","1180","","7.35294117647059","33","","","-180","61"
"919","19190085","","1150","","7.35294117647059","33","","","-180","1221"
"919","19190086","","850","","7.35294117647059","2","","","-180","110011"
"919","19190087","","850","","7.35294117647059","33","","","-180","62"
"919","19190088","","820","","7.35294117647059","33","","","-180","1222"
"919","19190089","","vo_fpc_21909","","0","21","","","","vo_fpc"
"919","19190090","0","啊啊！又變得更耀眼了！？\n小、小望！等等我啊──！","0","1","11","0.5","0","7","117411"
"919","19190091","","","","","91","","","","0"
"919","19190092","","0","","","93","","","","0.5"
"919","19190093","","","","","91","","","","19190083"
"919","19190094","0.1","19_tsumugi_run_in","1","19_tsumugi_run_loop","3","","0.1","0","117411"
"919","19190095","","0","","","93","","","","0.3"
"919","19190096","","750","","1.46188652975983","2","","","-15","117411"
"919","19190097","","","","","91","","","","19190096"
"920","19200001","1.4875","115711","-15","-750","1","20_kasumi_walk","0","22","1"
"920","19200002","1.4875","3","-15","-750","5","20_kasumi_walk","0","23","3"
"920","19200003","","se_fpc_water_random","","","23","","","1","se_10053800"
"920","19200004","","","","","91","","","","19200002"
"920","19200005","","0","0","4.41176470588235","2","","","-15","115711"
"920","19200006","","0","0","4.41176470588235","2","","","-15","3"
"920","19200007","","","","","91","","","","0"
"920","19200008","0.3","20_kasumi_talk","","","3","","","1","115711"
"920","19200009","0.3","20_kasumi_talk","","","3","","","1","3"
"920","19200010","","vo_fpc_22000","","0","21","","","0","vo_fpc"
"920","19200011","0","名偵探霞的墨丘利度假村事件簿\n「布丁消失事件」","0","1","11","0.5","0","8","115711"
"920","19200012","","","","","91","","","","0"
"920","19200013","","0","","","93","","","","0.5"
"920","19200014","0.2","20_kasumi_cool_in","1","20_kasumi_cool_surprise","3","","0","0","115711"
"920","19200015","0.2","20_kasumi_cool_in","1","20_kasumi_cool_loop","3","","0","0","3"
"920","19200016","","vo_fpc_22001","","0","21","","","0","vo_fpc"
"920","19200017","0","預定要在美食街提供的布丁，\n在負責人移開視線的空檔全部消失……","0","1","11","0.5","0","8","115711"
"920","19200018","","","","","91","","","","0"
"920","19200019","","0","","","93","","","","0.5"
"920","19200020","","vo_fpc_22002","","0","21","","","0","vo_fpc"
"920","19200021","0","這起犯行發生在大庭廣眾下的美食街中。\n也沒有移動系魔法或魔導具的痕跡。","0","1","11","0.5","0","10","115711"
"920","19200022","","","","","91","","","","0"
"920","19200023","","0","","","93","","","","0.5"
"920","19200024","0.2","20_kasumi_cool_anger_in","1","20_kasumi_cool_anger","3","","0","0","115711"
"920","19200025","0.2","20_kasumi_cool_anger_in","1","20_kasumi_cool_loop","3","","0","0","3"
"920","19200026","","vo_fpc_22003","","0","21","","","0","vo_fpc"
"920","19200027","0","由於相關人士的不在場證明也很完美，\n犯人恐怕是外部的人。","0","1","11","0.5","0","9","115711"
"920","19200028","","","","","91","","","","0"
"920","19200029","","0","","","93","","","","0.5"
"920","19200030","0.1","20_kasumi_approach_in","1","20_kasumi_approach_loop","3","","0","0","115711"
"920","19200031","0.1","20_kasumi_approach_in","1","20_kasumi_approach_loop","3","","0","0","3"
"920","19200032","","vo_fpc_22004","","0","21","","","0","vo_fpc"
"920","19200033","0","從以上的情報中能夠進行\n犯罪側寫的犯人是……","0","1","11","0.5","0","9","115711"
"920","19200034","","","","","91","","","","0"
"920","19200035","","0","","","93","","","","0.5"
"920","19200036","0.1","20_kasumi_doya_in","1","20_kasumi_doya_loop","3","","0","0","115711"
"920","19200037","0.1","20_kasumi_doya_in","1","20_kasumi_doya_loop","3","","0","0","3"
"920","19200038","","vo_fpc_22005","","0","21","","","0","vo_fpc"
"920","19200039","0","最愛吃布丁、能夠穿牆，\n並且擁有把大家引頸期盼的布丁……","0","1","11","0.5","0","8","115711"
"920","19200040","","","","","91","","","","0"
"920","19200041","","0","","","93","","","","0.5"
"920","19200042","","vo_fpc_22006","","0","21","","","0","vo_fpc"
"920","19200043","0","一個人吃光也不會心痛，\n以自我為中心的精神結構……","0","1","11","0.5","0","8","115711"
"920","19200044","","","","","91","","","","0"
"920","19200045","","0","","","93","","","","0.5"
"920","19200046","0.2","20_kasumi_thinking","","","3","","","1","115711"
"920","19200047","0.2","20_kasumi_thinking","","","3","","","1","3"
"920","19200048","","vo_fpc_22007","","0","21","","","0","vo_fpc"
"920","19200049","0","究竟那樣的人物\n是真實存在的嗎……","0","1","11","0.5","0","7","115711"
"920","19200050","","","","","91","","","","0"
"920","19200051","","0","","","93","","","","0.5"
"920","19200052","0.2","20_kasumi_walk","","","3","","","1","115711"
"920","19200053","0.2","20_kasumi_walk","","","3","","","1","3"
"920","19200054","","750","0","4.41176470588235","2","","","-15","115711"
"920","19200055","","750","0","4.41176470588235","2","","","-15","3"
"920","19200056","","","","","91","","","","0"
"921","19210001","1.4875","115711","-15","-750","1","20_kasumi_walk","0","22","1"
"921","19210002","1.4875","3","-15","-750","5","20_kasumi_walk","0","23","3"
"921","19210003","","se_fpc_water_random","","","23","","","1","se_10053800"
"921","19210004","","","","","91","","","","19210002"
"921","19210005","","0","0","4.41176470588235","2","","","-15","115711"
"921","19210006","","0","0","4.41176470588235","2","","","-15","3"
"921","19210007","","","","","91","","","","0"
"921","19210008","0.3","20_kasumi_talk","","","3","","","1","115711"
"921","19210009","0.3","20_kasumi_talk","","","3","","","1","3"
"921","19210010","","vo_fpc_22100","","0","21","","","0","vo_fpc"
"921","19210011","0","名偵探霞的墨丘利度假村事件簿\n「美食街‧所有料理消失事件」","0","1","11","0.5","0","8","115711"
"921","19210012","","","","","91","","","","0"
"921","19210013","","0","","","93","","","","0.5"
"921","19210014","0.2","20_kasumi_cool_in","1","20_kasumi_cool_surprise","3","","0","0","115711"
"921","19210015","0.2","20_kasumi_cool_in","1","20_kasumi_cool_loop","3","","0","0","3"
"921","19210016","","vo_fpc_22101","","0","21","","","0","vo_fpc"
"921","19210017","0","預定要在美食街提供的大量料理，\n不知何時全部消失……","0","1","11","0.5","0","8","115711"
"921","19210018","","","","","91","","","","0"
"921","19210019","","0","","","93","","","","0.5"
"921","19210020","0.2","20_kasumi_cool_anger_in","1","20_kasumi_cool_anger","3","","0","0","115711"
"921","19210021","0.2","20_kasumi_cool_anger_in","1","20_kasumi_cool_loop","3","","0","0","3"
"921","19210022","","vo_fpc_22102","","0","21","","","0","vo_fpc"
"921","19210023","0","這次事件的不可思議之處，\n在於目擊者們全都閉口不談。","0","1","11","0.5","0","7","115711"
"921","19210024","","","","","91","","","","0"
"921","19210025","","0","","","93","","","","0.5"
"921","19210026","","vo_fpc_22103","","0","21","","","0","vo_fpc"
"921","19210027","0","就算說到「尤絲」、「公主」等等，\n大家也都別開視線並離去……","0","1","11","0.5","0","9","115711"
"921","19210028","","","","","91","","","","0"
"921","19210029","","0","","","93","","","","0.5"
"921","19210030","0.1","20_kasumi_approach_in","1","20_kasumi_approach_loop","3","","0","0","115711"
"921","19210031","0.1","20_kasumi_approach_in","1","20_kasumi_approach_loop","3","","0","0","3"
"921","19210032","","vo_fpc_22104","","0","21","","","0","vo_fpc"
"921","19210033","0","彷彿存在著某種擁有巨大力量的\n黑暗掌權者集團一樣。","0","1","11","0.5","0","8","115711"
"921","19210034","","","","","91","","","","0"
"921","19210035","","0","","","93","","","","0.5"
"921","19210036","0.2","20_kasumi_arm_crossed_in","1","20_kasumi_arm_crossed_loop","3","","0","0","115711"
"921","19210037","0.2","20_kasumi_arm_crossed_in","1","20_kasumi_arm_crossed_loop","3","","0","0","3"
"921","19210038","","vo_fpc_22105","","0","21","","","0","vo_fpc"
"921","19210039","0","不，那種陰謀論很荒唐吧。\n偵探要追求的只有真實。","0","1","11","0.5","0","8","115711"
"921","19210040","","","","","91","","","","0"
"921","19210041","","0","","","93","","","","0.5"
"921","19210042","0.2","20_kasumi_doya_loop","","","3","","","1","115711"
"921","19210043","0.2","20_kasumi_doya_loop","","","3","","","1","3"
"921","19210044","","vo_fpc_22106","","0","21","","","0","vo_fpc"
"921","19210045","0","有意思的是，\n費用似乎都有如數付清。","0","1","11","0.5","0","6","115711"
"921","19210046","","","","","91","","","","0"
"921","19210047","","0","","","93","","","","0.5"
"921","19210048","0.2","20_kasumi_thinking_ExBlink","","","3","","","1","115711"
"921","19210049","0.2","20_kasumi_thinking_ExBlink","","","3","","","1","3"
"921","19210050","","vo_fpc_22107","","0","21","","","0","vo_fpc"
"921","19210051","0","還真是個規矩的犯人呢。不過，\n尤絲、公主……究竟是什麼人？","0","1","11","0.5","0","8","115711"
"921","19210052","","","","","91","","","","0"
"921","19210053","","0","","","93","","","","0.5"
"921","19210054","0.2","20_kasumi_thinking","","","3","","","1","115711"
