79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"1","","0","20","31","","20","1021325005","0","1021325","0"
"1","","0","21","31","","21","1021325006","0","1021325","0"
"1","","0","22","31","","22","1021325007","0","1021325","0"
"1","","0","125","31","","100","1021325008","0","1021325","0"
"1","","0","225","31","","200","1021325009","0","1021325","0"
"1","","0","325","31","","300","1021325010","0","1021325","0"
"-14","empty","0","1","5","0","1","1021325011","1","1021325","27"
"-14","empty","0","4","5","0","2","1021325012","1","1021325","28"
"-14","empty","0","4","5","0","3","1021325013","1","1021325","26"
"-14","empty","0","11","5","0","4","1021325014","1","1021325","25"
"-14","empty","0","14","5","0","5","1021325015","1","1021325","24"
"-24","empty","-10","11","5","0","6","1021325016","1","1021325","13"
"-24","empty","-10","14","5","0","7","1021325017","1","1021325","12"
"-14","empty","0","0","5","0","8","1021325018","1","1021325","29"
"-19","empty","-5","0","5","0","9","1021325019","1","1021325","10"
"1","","0.7","6","6","0","0.55","1021325020","0","1021325","0.46"
"1","","0.7","7","6","0","0.55","1021325021","0","1021325","0.46"
"1","","0.7","9","6","0","0.55","1021325022","0","1021325","0.46"
"","","","1","141","","","1021325023","","1021325",""
"","","","0","91","","","1021325024","","1021325",""
"","","","0.033","93","","0","1021325025","","1021325",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021325026","","1021325","0"
"","","","1","3","0","vio_cook","1021325027","0","1021325","0"
"","","","2","3","0","vio_cook","1021325028","0","1021325","0"
"","","","3","3","0","vio_end","1021325029","0","1021325","0"
"","","","4","3","0","vio_cook","1021325030","0","1021325","0"
"","","","5","3","0","vio_white","1021325031","0","1021325","0"
"","","","6","3","0","vio_cook","1021325032","0","1021325","0"
"","","","7","3","0","vio_white","1021325033","0","1021325","0"
"","","","8","3","0","vio_cook","1021325034","0","1021325","0"
"","","","9","3","0","vio_cook_w","1021325035","0","1021325","0"
"","","","3","93","","0","1021325036","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_01","1021325037","","1021325","0"
"","","","2.366","93","","0","1021325038","","1021325",""
"","","","1021325040","101","","","1021325039","","1021325",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021325040","","1021325",""
"","","","0","22","","0","1021325041","","1021325",""
"0","","1","1","6","0","1","1021325042","0","1021325","1"
"0","","1","2","6","0","1","1021325043","0","1021325","1"
"0","","1","3","6","0","1","1021325044","0","1021325","1"
"0","","1","4","6","0","1","1021325045","0","1021325","1"
"0","","1","5","6","0","1","1021325046","0","1021325","1"
"0","","1","6","6","0","1","1021325047","0","1021325","1"
"0","","1","7","6","0","1","1021325048","0","1021325","1"
"0","","1","8","6","0","1","1021325049","0","1021325","1"
"0","","1","9","6","0","1","1021325050","0","1021325","1"
"","","","1","37","","eat","1021325051","","1021325",""
"","","","4","32","","0","1021325052","","1021325",""
"","","","7","32","","0","1021325053","","1021325",""
"","","","10","32","","1","1021325054","","1021325",""
"","","","100","32","","1","1021325055","","1021325",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021325056","","1021325","0"
"","","","0","93","","0","1021325057","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_02","1021325058","","1021325","0"
"","","","2.8","93","","0","1021325059","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_03","1021325060","","1021325","0"
"","","","2.6","93","","0","1021325061","","1021325",""
"","","","2","26","","","1021325062","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_04","1021325063","","1021325","0"
"","","","2.5","93","","0","1021325064","","1021325",""
"","","","1021325066","101","","","1021325065","","1021325",""
"","","","10","32","","0","1021325066","","1021325",""
"","","","100","32","","0","1021325067","","1021325",""
"","","","20","32","","1","1021325068","","1021325",""
"","","","200","32","","1","1021325069","","1021325",""
"","","","300","32","","1","1021325070","","1021325",""
"","","","se_obtent_10213_drama_eat","24","","0","1021325071","","1021325",""
"","","","0","22","","0","1021325072","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_05","1021325073","","1021325","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021325074","","1021325",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021325075","","1021325","0"
"","","","3.5","93","","0","1021325076","","1021325",""
"","","","1021325078","101","","","1021325077","","1021325",""
"","","","20","37","","break_2","1021325078","","1021325",""
"","","","200","37","","break_2","1021325079","","1021325",""
"","","","300","37","","break_2","1021325080","","1021325",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021325081","","1021325",""
"","","","0","22","","0","1021325082","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_06","1021325083","","1021325","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021325084","","1021325","0"
"","","","4","93","","0","1021325085","","1021325",""
"","","","1021325087","101","","","1021325086","","1021325",""
"","","","20","37","","break_3","1021325087","","1021325",""
"","","","200","37","","break_3","1021325088","","1021325",""
"","","","300","37","","break_3","1021325089","","1021325",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021325090","","1021325",""
"","","","0","22","","0","1021325091","","1021325",""
"","","0","vo_obtent_1021325","21","","vo_obtent_1021325_07","1021325092","","1021325","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021325093","","1021325","0"
"","","","5","93","","0","1021325094","","1021325",""
"","","","1021325096","101","","","1021325095","","1021325",""
"","","","300","37","","break_4","1021325096","","1021325",""
"","","","21","32","","1","1021325097","","1021325",""
"","","","0.2","93","","0","1021325098","","1021325",""
"","","","0","141","","","1021325099","","1021325",""
"","","","0.1","93","","0","1021325100","","1021325",""
"","","","","92","","","1021325101","","1021325",""
"","","","1021325103","101","","","1021325102","","1021325",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021325103","","1021325",""
"","","","0","22","","0","1021325104","","1021325",""
"","","","22","32","","1","1021325105","","1021325",""
"","","","0.4","93","","0","1021325106","","1021325",""
"1","","0","1","31","","1","1021326001","1","1021326","0"
"1","","0","4","31","","4","1021326002","1","1021326","0"
"1","","0","7","31","","7","1021326003","1","1021326","0"
"1","","0","10","31","","10","1021326004","0","1021326","0"
"1","","0","20","31","","20","1021326005","0","1021326","0"
"1","","0","21","31","","21","1021326006","0","1021326","0"
"1","","0","22","31","","22","1021326007","0","1021326","0"
"1","","0","126","31","","100","1021326008","0","1021326","0"
"1","","0","226","31","","200","1021326009","0","1021326","0"
"1","","0","326","31","","300","1021326010","0","1021326","0"
"-14","empty","0","1","5","0","1","1021326011","1","1021326","27"
"-14","empty","0","4","5","0","2","1021326012","1","1021326","28"
"-14","empty","0","4","5","0","3","1021326013","1","1021326","26"
"-14","empty","0","11","5","0","4","1021326014","1","1021326","25"
"-14","empty","0","14","5","0","5","1021326015","1","1021326","24"
"-24","empty","-10","11","5","0","6","1021326016","1","1021326","13"
"-24","empty","-10","14","5","0","7","1021326017","1","1021326","12"
"-14","empty","0","0","5","0","8","1021326018","1","1021326","29"
"-19","empty","-5","0","5","0","9","1021326019","1","1021326","10"
"1","","0.7","6","6","0","0.55","1021326020","0","1021326","0.46"
"1","","0.7","7","6","0","0.55","1021326021","0","1021326","0.46"
"1","","0.7","9","6","0","0.55","1021326022","0","1021326","0.46"
"","","","1","141","","","1021326023","","1021326",""
"","","","0","91","","","1021326024","","1021326",""
"","","","0.033","93","","0","1021326025","","1021326",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_violet","1021326026","","1021326","0"
"","","","1","3","0","vio_cook","1021326027","0","1021326","0"
"","","","2","3","0","vio_cook","1021326028","0","1021326","0"
"","","","3","3","0","vio_end","1021326029","0","1021326","0"
"","","","4","3","0","vio_cook","1021326030","0","1021326","0"
"","","","5","3","0","vio_white","1021326031","0","1021326","0"
"","","","6","3","0","vio_cook","1021326032","0","1021326","0"
"","","","7","3","0","vio_white","1021326033","0","1021326","0"
"","","","8","3","0","vio_cook","1021326034","0","1021326","0"
"","","","9","3","0","vio_cook_w","1021326035","0","1021326","0"
"","","","3","93","","0","1021326036","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_01","1021326037","","1021326","0"
"","","","2.366","93","","0","1021326038","","1021326",""
"","","","1021326040","101","","","1021326039","","1021326",""
"","","","se_obtent_10213_drama_cook_violet","24","","0","1021326040","","1021326",""
"","","","0","22","","0","1021326041","","1021326",""
"0","","1","1","6","0","1","1021326042","0","1021326","1"
"0","","1","2","6","0","1","1021326043","0","1021326","1"
"0","","1","3","6","0","1","1021326044","0","1021326","1"
"0","","1","4","6","0","1","1021326045","0","1021326","1"
"0","","1","5","6","0","1","1021326046","0","1021326","1"
"0","","1","6","6","0","1","1021326047","0","1021326","1"
"0","","1","7","6","0","1","1021326048","0","1021326","1"
"0","","1","8","6","0","1","1021326049","0","1021326","1"
"0","","1","9","6","0","1","1021326050","0","1021326","1"
"","","","1","37","","eat","1021326051","","1021326",""
"","","","4","32","","0","1021326052","","1021326",""
"","","","7","32","","0","1021326053","","1021326",""
"","","","10","32","","1","1021326054","","1021326",""
"","","","100","32","","1","1021326055","","1021326",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021326056","","1021326","0"
"","","","0","93","","0","1021326057","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_02","1021326058","","1021326","0"
"","","","2.8","93","","0","1021326059","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_03","1021326060","","1021326","0"
"","","","2.6","93","","0","1021326061","","1021326",""
"","","","2","26","","","1021326062","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_04","1021326063","","1021326","0"
"","","","2.5","93","","0","1021326064","","1021326",""
"","","","1021326066","101","","","1021326065","","1021326",""
"","","","10","32","","0","1021326066","","1021326",""
"","","","100","32","","0","1021326067","","1021326",""
"","","","20","32","","1","1021326068","","1021326",""
"","","","200","32","","1","1021326069","","1021326",""
"","","","300","32","","1","1021326070","","1021326",""
"","","","se_obtent_10213_drama_eat","24","","0","1021326071","","1021326",""
"","","","0","22","","0","1021326072","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_05","1021326073","","1021326","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021326074","","1021326",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021326075","","1021326","0"
"","","","3.5","93","","0","1021326076","","1021326",""
"","","","1021326078","101","","","1021326077","","1021326",""
"","","","20","37","","break_2","1021326078","","1021326",""
"","","","200","37","","break_2","1021326079","","1021326",""
"","","","300","37","","break_2","1021326080","","1021326",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021326081","","1021326",""
"","","","0","22","","0","1021326082","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_06","1021326083","","1021326","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021326084","","1021326","0"
"","","","4","93","","0","1021326085","","1021326",""
"","","","1021326087","101","","","1021326086","","1021326",""
"","","","20","37","","break_3","1021326087","","1021326",""
"","","","200","37","","break_3","1021326088","","1021326",""
"","","","300","37","","break_3","1021326089","","1021326",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021326090","","1021326",""
"","","","0","22","","0","1021326091","","1021326",""
"","","0","vo_obtent_1021326","21","","vo_obtent_1021326_07","1021326092","","1021326","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021326093","","1021326","0"
"","","","5","93","","0","1021326094","","1021326",""
"","","","1021326096","101","","","1021326095","","1021326",""
"","","","300","37","","break_4","1021326096","","1021326",""
"","","","21","32","","1","1021326097","","1021326",""
"","","","0.2","93","","0","1021326098","","1021326",""
"","","","0","141","","","1021326099","","1021326",""
"","","","0.1","93","","0","1021326100","","1021326",""
"","","","","92","","","1021326101","","1021326",""
"","","","1021326103","101","","","1021326102","","1021326",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021326103","","1021326",""
"","","","0","22","","0","1021326104","","1021326",""
"","","","22","32","","1","1021326105","","1021326",""
"","","","0.4","93","","0","1021326106","","1021326",""
"1","","0","1","31","","1","1021327001","1","1021327","0"
"1","","0","4","31","","4","1021327002","1","1021327","0"
"1","","0","7","31","","7","1021327003","1","1021327","0"
"1","","0","10","31","","10","1021327004","0","1021327","0"
"1","","0","20","31","","20","1021327005","0","1021327","0"
"1","","0","21","31","","21","1021327006","0","1021327","0"
"1","","0","22","31","","22","1021327007","0","1021327","0"
"1","","0","127","31","","100","1021327008","0","1021327","0"
"1","","0","227","31","","200","1021327009","0","1021327","0"
"1","","0","327","31","","300","1021327010","0","1021327","0"
"-14","empty","0","1","5","0","1","1021327011","1","1021327","27"
"-14","empty","0","4","5","0","2","1021327012","1","1021327","28"
"-14","empty","0","4","5","0","3","1021327013","1","1021327","26"
"-14","empty","0","11","5","0","4","1021327014","1","1021327","25"
"-14","empty","0","14","5","0","5","1021327015","1","1021327","24"
"-24","empty","-10","11","5","0","6","1021327016","1","1021327","13"
"-24","empty","-10","14","5","0","7","1021327017","1","1021327","12"
"-14","empty","0","0","5","0","8","1021327018","1","1021327","29"
"-19","empty","-5","0","5","0","9","1021327019","1","1021327","10"
"1","","0.7","6","6","0","0.55","1021327020","0","1021327","0.46"
"1","","0.7","7","6","0","0.55","1021327021","0","1021327","0.46"
"1","","0.7","9","6","0","0.55","1021327022","0","1021327","0.46"
"","","","1","141","","","1021327023","","1021327",""
"","","","0","91","","","1021327024","","1021327",""
"","","","0.033","93","","0","1021327025","","1021327",""
