3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"31032","1","2","71091030","10091052"
"31032","1","2","71091031","10091053"
"31032","4","2","71091032","10091054"
"60902","30","2","81091001","10091055"
"94002","20000","12","81091001","10091056"
"60902","30","2","81091002","10091057"
"94002","20000","12","81091002","10091058"
"31032","1","2","81091003","10091059"
"91002","25","8","81091003","10091060"
"60902","30","2","81091004","10091061"
"94002","20000","12","81091004","10091062"
"60902","30","2","81091005","10091063"
"94002","20000","12","81091005","10091064"
"31032","1","2","81091006","10091065"
"91002","25","8","81091006","10091066"
"60902","40","2","81091007","10091067"
"94002","20000","12","81091007","10091068"
"60902","40","2","81091008","10091069"
"94002","20000","12","81091008","10091070"
"31032","1","2","81091009","10091071"
"91002","25","8","81091009","10091072"
"91002","50","8","81091010","10091073"
"60912","5","2","61092001","10092001"
"60912","5","2","61092002","10092002"
"91002","30","8","71092001","10092003"
"22002","1","2","71092001","10092004"
"91002","30","8","71092002","10092005"
"22002","1","2","71092002","10092006"
"91002","30","8","71092003","10092007"
"22002","1","2","71092003","10092008"
"91002","30","8","71092004","10092009"
"22002","1","2","71092004","10092010"
"91002","30","8","71092005","10092011"
"22002","1","2","71092005","10092012"
"91002","30","8","71092006","10092013"
"22002","1","2","71092006","10092014"
"91002","30","8","71092007","10092015"
"22002","1","2","71092007","10092016"
"91002","30","8","71092008","10092017"
"22002","1","2","71092008","10092018"
"91002","30","8","71092009","10092019"
"22002","1","2","71092009","10092020"
"91002","30","8","71092010","10092021"
"22002","1","2","71092010","10092022"
"91002","30","8","71092011","10092023"
"22002","1","2","71092011","10092024"
"91002","30","8","71092012","10092025"
"22002","1","2","71092012","10092026"
"91002","30","8","71092013","10092027"
"22002","1","2","71092013","10092028"
"91002","30","8","71092014","10092029"
"22002","1","2","71092014","10092030"
"91002","30","8","71092015","10092031"
"22002","1","2","71092015","10092032"
"91002","60","8","71092016","10092033"
"22002","2","2","71092016","10092034"
"91002","60","8","71092017","10092035"
"22002","2","2","71092017","10092036"
"91002","60","8","71092018","10092037"
"22002","2","2","71092018","10092038"
"91002","60","8","71092019","10092039"
"22002","2","2","71092019","10092040"
"91002","60","8","71092020","10092041"
"22002","2","2","71092020","10092042"
"94002","50000","12","71092021","10092043"
"94002","100000","12","71092022","10092044"
"94002","150000","12","71092023","10092045"
"94002","200000","12","71092024","10092046"
"94002","250000","12","71092025","10092047"
"91002","50","8","71092026","10092048"
"31014","1","2","71092027","10092049"
"31014","1","2","71092028","10092050"
"31014","2","2","71092029","10092051"
"31014","2","2","71092030","10092052"
"31014","4","2","71092031","10092053"
"31014","10","2","71092032","10092054"
"60912","100","2","81092001","10092055"
"94002","30000","12","81092001","10092056"
"60912","100","2","81092002","10092057"
"94002","30000","12","81092002","10092058"
"31014","2","2","81092003","10092059"
"91002","30","8","81092003","10092060"
"31014","2","2","81092004","10092061"
"91002","30","8","81092004","10092062"
"60912","100","2","81092005","10092063"
"94002","30000","12","81092005","10092064"
"60912","100","2","81092006","10092065"
"94002","30000","12","81092006","10092066"
"31014","2","2","81092007","10092067"
"91002","30","8","81092007","10092068"
"91002","100","8","81092008","10092069"
"60922","5","2","61093001","10093001"
"60922","5","2","61093002","10093002"
"91002","30","8","71093001","10093003"
"22002","1","2","71093001","10093004"
"91002","30","8","71093002","10093005"
"22002","1","2","71093002","10093006"
"91002","30","8","71093003","10093007"
"22002","1","2","71093003","10093008"
"91002","30","8","71093004","10093009"
"22002","1","2","71093004","10093010"
"91002","30","8","71093005","10093011"
"22002","1","2","71093005","10093012"
"91002","30","8","71093006","10093013"
"22002","1","2","71093006","10093014"
"91002","30","8","71093007","10093015"
"22002","1","2","71093007","10093016"
"91002","30","8","71093008","10093017"
"22002","1","2","71093008","10093018"
"91002","30","8","71093009","10093019"
"22002","1","2","71093009","10093020"
"91002","30","8","71093010","10093021"
"22002","1","2","71093010","10093022"
"91002","30","8","71093011","10093023"
"22002","1","2","71093011","10093024"
"91002","30","8","71093012","10093025"
"22002","1","2","71093012","10093026"
"91002","30","8","71093013","10093027"
"22002","1","2","71093013","10093028"
"91002","30","8","71093014","10093029"
"22002","1","2","71093014","10093030"
"91002","30","8","71093015","10093031"
"22002","1","2","71093015","10093032"
"91002","60","8","71093016","10093033"
"22002","2","2","71093016","10093034"
"91002","60","8","71093017","10093035"
"22002","2","2","71093017","10093036"
"91002","60","8","71093018","10093037"
"22002","2","2","71093018","10093038"
"91002","60","8","71093019","10093039"
"22002","2","2","71093019","10093040"
"91002","60","8","71093020","10093041"
"22002","2","2","71093020","10093042"
"94002","50000","12","71093021","10093043"
"94002","100000","12","71093022","10093044"
"94002","150000","12","71093023","10093045"
"94002","200000","12","71093024","10093046"
"94002","250000","12","71093025","10093047"
"91002","50","8","71093026","10093048"
"31065","1","2","71093027","10093049"
"31065","1","2","71093028","10093050"
"31065","1","2","71093029","10093051"
"31065","1","2","71093030","10093052"
"31065","1","2","71093031","10093053"
"31065","4","2","71093032","10093054"
"60922","50","2","81093001","10093055"
"94002","30000","12","81093001","10093056"
"60922","50","2","81093002","10093057"
"94002","30000","12","81093002","10093058"
"31065","1","2","81093003","10093059"
"91002","25","8","81093003","10093060"
"31065","1","2","81093004","10093061"
"91002","25","8","81093004","10093062"
"60922","50","2","81093005","10093063"
"94002","30000","12","81093005","10093064"
"60922","50","2","81093006","10093065"
"94002","30000","12","81093006","10093066"
"31065","1","2","81093007","10093067"
"91002","25","8","81093007","10093068"
"91002","50","8","81093008","10093069"
"60932","5","2","61094001","10094001"
"60932","5","2","61094002","10094002"
"91002","30","8","71094001","10094003"
"22002","1","2","71094001","10094004"
"91002","30","8","71094002","10094005"
"22002","1","2","71094002","10094006"
"91002","30","8","71094003","10094007"
"22002","1","2","71094003","10094008"
"91002","30","8","71094004","10094009"
"22002","1","2","71094004","10094010"
"91002","30","8","71094005","10094011"
"22002","1","2","71094005","10094012"
"91002","30","8","71094006","10094013"
"22002","1","2","71094006","10094014"
"91002","30","8","71094007","10094015"
"22002","1","2","71094007","10094016"
"91002","30","8","71094008","10094017"
"22002","1","2","71094008","10094018"
"91002","30","8","71094009","10094019"
"22002","1","2","71094009","10094020"
"91002","30","8","71094010","10094021"
"22002","1","2","71094010","10094022"
"91002","30","8","71094011","10094023"
"22002","1","2","71094011","10094024"
"91002","30","8","71094012","10094025"
"22002","1","2","71094012","10094026"
"91002","30","8","71094013","10094027"
"22002","1","2","71094013","10094028"
"91002","30","8","71094014","10094029"
"22002","1","2","71094014","10094030"
"91002","30","8","71094015","10094031"
"22002","1","2","71094015","10094032"
"91002","60","8","71094016","10094033"
"22002","2","2","71094016","10094034"
"91002","60","8","71094017","10094035"
"22002","2","2","71094017","10094036"
"91002","60","8","71094018","10094037"
"22002","2","2","71094018","10094038"
"91002","60","8","71094019","10094039"
"22002","2","2","71094019","10094040"
"91002","60","8","71094020","10094041"
"22002","2","2","71094020","10094042"
"94002","50000","12","71094021","10094043"
"94002","100000","12","71094022","10094044"
"94002","150000","12","71094023","10094045"
"94002","200000","12","71094024","10094046"
"94002","250000","12","71094025","10094047"
"91002","50","8","71094026","10094048"
"31221","1","2","71094027","10094049"
"31221","1","2","71094028","10094050"
"31221","2","2","71094029","10094051"
"31221","2","2","71094030","10094052"
"31221","4","2","71094031","10094053"
"122101","1","1","71094032","10094054"
"2100941","1","19","71094033","10094055"
"31221","10","2","71094034","10094056"
"31221","2","2","81094001","10094057"
"91002","30","8","81094001","10094058"
"60932","100","2","81094002","10094059"
"94002","30000","12","81094002","10094060"
"60932","100","2","81094003","10094061"
"94002","30000","12","81094003","10094062"
"31221","2","2","81094004","10094063"
"91002","30","8","81094004","10094064"
"60932","100","2","81094005","10094065"
"94002","30000","12","81094005","10094066"
"60932","100","2","81094006","10094067"
"94002","30000","12","81094006","10094068"
"31221","2","2","81094007","10094069"
"91002","30","8","81094007","10094070"
"91002","100","8","81094008","10094071"
"60942","5","2","61095001","10095001"
"60942","5","2","61095002","10095002"
"91002","30","8","71095001","10095003"
"22002","1","2","71095001","10095004"
"91002","30","8","71095002","10095005"
"22002","1","2","71095002","10095006"
"91002","30","8","71095003","10095007"
"22002","1","2","71095003","10095008"
"91002","30","8","71095004","10095009"
"22002","1","2","71095004","10095010"
"91002","30","8","71095005","10095011"
"22002","1","2","71095005","10095012"
"91002","30","8","71095006","10095013"
"22002","1","2","71095006","10095014"
"91002","30","8","71095007","10095015"
"22002","1","2","71095007","10095016"
"91002","30","8","71095008","10095017"
"22002","1","2","71095008","10095018"
"91002","30","8","71095009","10095019"
"22002","1","2","71095009","10095020"
"91002","30","8","71095010","10095021"
"22002","1","2","71095010","10095022"
"91002","30","8","71095011","10095023"
"22002","1","2","71095011","10095024"
"91002","30","8","71095012","10095025"
"22002","1","2","71095012","10095026"
"91002","30","8","71095013","10095027"
"22002","1","2","71095013","10095028"
"91002","30","8","71095014","10095029"
"22002","1","2","71095014","10095030"
"91002","30","8","71095015","10095031"
"22002","1","2","71095015","10095032"
"91002","60","8","71095016","10095033"
"22002","2","2","71095016","10095034"
"91002","60","8","71095017","10095035"
"22002","2","2","71095017","10095036"
"91002","60","8","71095018","10095037"
"22002","2","2","71095018","10095038"
"91002","60","8","71095019","10095039"
"22002","2","2","71095019","10095040"
"91002","60","8","71095020","10095041"
"22002","2","2","71095020","10095042"
"94002","50000","12","71095021","10095043"
"94002","100000","12","71095022","10095044"
"94002","150000","12","71095023","10095045"
"94002","200000","12","71095024","10095046"
"94002","250000","12","71095025","10095047"
"91002","50","8","71095026","10095048"
"31168","1","2","71095027","10095049"
"31168","1","2","71095028","10095050"
"31168","1","2","71095029","10095051"
"31168","1","2","71095030","10095052"
"31168","1","2","71095031","10095053"
"116801","1","1","71095032","10095054"
"2809","1","7","71095033","10095055"
"31168","4","2","71095034","10095056"
"60942","50","2","81095001","10095057"
"94002","30000","12","81095001","10095058"
"60942","50","2","81095002","10095059"
"94002","30000","12","81095002","10095060"
"31168","1","2","81095003","10095061"
"91002","25","8","81095003","10095062"
"31168","1","2","81095004","10095063"
"91002","25","8","81095004","10095064"
"60942","50","2","81095005","10095065"
"94002","30000","12","81095005","10095066"
"60942","50","2","81095006","10095067"
"94002","30000","12","81095006","10095068"
"31168","1","2","81095007","10095069"
"91002","25","8","81095007","10095070"
"91002","50","8","81095008","10095071"
"60952","5","2","61096001","10096001"
"60952","5","2","61096002","10096002"
"91002","30","8","71096001","10096003"
"22002","1","2","71096001","10096004"
"91002","30","8","71096002","10096005"
"22002","1","2","71096002","10096006"
"91002","30","8","71096003","10096007"
"22002","1","2","71096003","10096008"
"91002","30","8","71096004","10096009"
"22002","1","2","71096004","10096010"
"91002","30","8","71096005","10096011"
"22002","1","2","71096005","10096012"
"91002","30","8","71096006","10096013"
"22002","1","2","71096006","10096014"
"91002","30","8","71096007","10096015"
"22002","1","2","71096007","10096016"
"91002","30","8","71096008","10096017"
"22002","1","2","71096008","10096018"
"91002","30","8","71096009","10096019"
"22002","1","2","71096009","10096020"
"91002","30","8","71096010","10096021"
"22002","1","2","71096010","10096022"
"91002","30","8","71096011","10096023"
"22002","1","2","71096011","10096024"
"91002","30","8","71096012","10096025"
"22002","1","2","71096012","10096026"
"91002","30","8","71096013","10096027"
"22002","1","2","71096013","10096028"
"91002","30","8","71096014","10096029"
"22002","1","2","71096014","10096030"
"91002","30","8","71096015","10096031"
"22002","1","2","71096015","10096032"
"91002","60","8","71096016","10096033"
"22002","2","2","71096016","10096034"
"91002","60","8","71096017","10096035"
"22002","2","2","71096017","10096036"
"91002","60","8","71096018","10096037"
"22002","2","2","71096018","10096038"
"91002","60","8","71096019","10096039"
"22002","2","2","71096019","10096040"
"91002","60","8","71096020","10096041"
"22002","2","2","71096020","10096042"
"94002","50000","12","71096021","10096043"
