2ff4ac320839b1fb34b67f246ffd3f74e139153bb1e74bf1a1b9e77004416b0a,4fd5ee6b510fbc25be66ab1f6ea8d316c349fa6b154efeebcd8f8c31b4fe36b4,e35f4f7c3ecb9d57f5627fce0e6905c9f62e977570a33818e3945ddca02c11f1,1fe3e3f65a08aee7fac7f37fff01f4e7ffd6a98b8d2e534affbf9dfd9b795a84,04b8c0260af31ea90d83c5f12a838e6996e50f6fdd2ffb50feaccc7ac4041bed,a68917c5837a94cd4e426e57782d6fb282fd1ace6179e79b7940386d88925954,42c8f1e79ef3ef33e2c42ac2af6763cfb5352655dc41aefe5801d1ac8ffe13d4,79b52b5049156caa78ce5a6dcff90b6168c1ab7963268169bce53e44bcf8d441,a1a8fe9e3492b49d547f488b43e11973a9611200eacec3167c7fbb59e9a17a19,8ccf3da504c46c343bd1599d961232a0abcdef4961a16e5c514826eda5513703,5255d3a02d52c2bb6456807c3291979f6690fb035d0af6bcf529b97034a0ad91
"105811","0","0","1","11","1","10","不用那麼害羞啦♪\n就這樣繼續畫出更多好畫，\n讓這裡成為蘭德索爾\n最棒的名勝吧！","20012","20012037","0.5"
"0","","","","91","","","","20012","20012038",""
"0","","","","22","","","0","20012","20012039",""
"","","","","111","","","","20012","20012040",""
"105811","0.2","","","3","","1","wac_idle_smile_L","20013","20013001",""
"105911","0.2","","","3","","1","wac_idle_wish_L","20013","20013002",""
"106011","0.2","","","3","","1","wac_idle_doya","20013","20013003",""
"106411","0.2","","","3","","1","wac_idle_sad_shy","20013","20013004",""
"111","0.2","","","3","","1","wac_no_items","20013","20013005",""
"113","0.2","","","3","","1","wac_no_items","20013","20013006",""
"114","0.2","","","3","","1","wac_no_items","20013","20013007",""
"115","0.2","","","3","","1","wac_no_items","20013","20013008",""
"105811","","","0","2","","-360","-335","20013","20013009",""
"105911","","","0","2","","-335","-190","20013","20013010",""
"106011","","","0","2","","-335","190","20013","20013011",""
"106411","","","0","2","","-360","350","20013","20013012",""
"111","","","0","2","","-360","-335","20013","20013013",""
"113","","","0","2","","-335","-190","20013","20013014",""
"114","","","0","2","","-335","190","20013","20013015",""
"115","","","0","2","","-360","350","20013","20013016",""
"38","","","","32","","","0","20013","20013017",""
"41","","","","32","","","1","20013","20013018",""
"15","","","","32","","","0","20013","20013019",""
"0","","","","91","","","","20013","20013020",""
"1","2","0","-108","1","-213","202","106411","20111","20111001","wac_default_01"
"1","2","0","-108","5","-213","201","111","20111","20111002","wac_default_02"
"32","1","","0","31","1","0","32","20111","20111003",""
"33","0","","0","31","1","0","33","20111","20111004",""
"11","0","","0","31","1","0","11","20111","20111005",""
"106411","0.2","","","3","0","0","wac_paint_01","20111","20111006",""
"111","0.2","","","3","0","0","wac_paint_02","20111","20111007",""
"0","","","","93","","","0","20111","20111008",""
"11","","","","32","","","1","20111","20111009",""
"se_10035700","","","","23","","0","se_10035700_brush","20111","20111010",""
"106411","","","","13","","","300","20111","20111011",""
"1","","","","131","","","","20111","20111012",""
"106411","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","20112","20112001",""
"111","0.2","","","3","","1","wac_no_items","20112","20112002",""
"106411","","","0","2","","-340","200","20112","20112003",""
"111","","","0","2","","-340","200","20112","20112004",""
"32","","","","32","","","0","20112","20112005",""
"33","","","","32","","","1","20112","20112006",""
"11","","","","32","","","0","20112","20112007",""
"vo_wac_220903","","","0","21","","0","vo_wac_220903_000","20112","20112008",""
"106411","0","0","1","11","1","10","嗯，感覺很不錯。\n原本還懷疑自己是否畫得出來，\n但習慣後，就越畫越享受了呢♪","20112","20112009","0.5"
"0","","","","91","","","","20112","20112010",""
"vo_wac_220903","","","0","21","","0","vo_wac_220903_001","20112","20112011",""
"106411","0","0","1","11","1","10","來畫畫看【美食殿堂】的大家\n應該也不錯。\n大家會覺得開心嗎？\n一定會覺得開心吧。","20112","20112012","0.5"
"0","","","","91","","","","20112","20112013",""
"0","","","","22","","","0","20112","20112014",""
"106411","0.2","","","3","","1","wac_idle_smile","20113","20113001",""
"111","0.2","","","3","","1","wac_no_items","20113","20113002",""
"106411","","","0","2","","-340","200","20113","20113003",""
"111","","","0","2","","-340","200","20113","20113004",""
"32","","","","32","","","0","20113","20113005",""
"33","","","","32","","","1","20113","20113006",""
"11","","","","32","","","0","20113","20113007",""
"0","","","","91","","","","20113","20113008",""
"1","2","0","-108","1","-213","202","105911","20211","20211001","wac_default_01"
"1","2","0","-108","5","-213","201","111","20211","20211002","wac_default_02"
"32","1","","0","31","1","0","32","20211","20211003",""
"33","0","","0","31","1","0","33","20211","20211004",""
"11","0","","0","31","1","0","11","20211","20211005",""
"105911","0.2","","","3","0","0","wac_paint_01","20211","20211006",""
"111","0.2","","","3","0","0","wac_paint_02","20211","20211007",""
"0","","","","93","","","0","20211","20211008",""
"11","","","","32","","","1","20211","20211009",""
"se_10035700","","","","23","","0","se_10035700_brush","20211","20211010",""
"105911","","","","13","","","300","20211","20211011",""
"1","","","","131","","","","20211","20211012",""
"105911","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","20212","20212001",""
"111","0.2","","","3","","1","wac_no_items","20212","20212002",""
"105911","","","0","2","","-340","200","20212","20212003",""
"111","","","0","2","","-340","200","20212","20212004",""
"32","","","","32","","","0","20212","20212005",""
"33","","","","32","","","1","20212","20212006",""
"11","","","","32","","","0","20212","20212007",""
"vo_wac_220904","","","0","21","","0","vo_wac_220904_000","20212","20212008",""
"105911","0","0","1","11","1","10","不過，真不可思議呢。\n這面牆上的畫，並非由單獨一人所繪製，\n而是集合眾人之力\n創造出來的。","20212","20212009","0.5"
"0","","","","91","","","","20212","20212010",""
"vo_wac_220904","","","0","21","","0","vo_wac_220904_001","20212","20212011",""
"105911","0","0","1","11","1","10","但卻能自然地合而為一，\n逐漸成為一幅完整的作品……\n因為大家彼此信賴，才有辦法\n實現這樣的事業吧♪","20212","20212012","0.5"
"0","","","","91","","","","20212","20212013",""
"0","","","","22","","","0","20212","20212014",""
"105911","0.2","","","3","","1","wac_idle_wish","20213","20213001",""
"111","0.2","","","3","","1","wac_no_items","20213","20213002",""
"105911","","","0","2","","-340","200","20213","20213003",""
"111","","","0","2","","-340","200","20213","20213004",""
"32","","","","32","","","0","20213","20213005",""
"33","","","","32","","","1","20213","20213006",""
"11","","","","32","","","0","20213","20213007",""
"0","","","","91","","","","20213","20213008",""
"1","2","0","-167","1","-205","202","101211","20311","20311001","wac_default_31"
"1","2","0","-64","1","-350","254","104011","20311","20311002","wac_default_bot_41"
"1","2","0","230","1","-325","252","101511","20311","20311003","wac_default_51"
"1","2","0","-167","5","-205","201","111","20311","20311004","wac_default_35"
"1","2","0","-64","5","-350","253","112","20311","20311005","wac_default_47"
"1","2","0","230","5","-325","251","113","20311","20311006","wac_default_bot_51"
"101511","","","","13","","","300","20311","20311007",""
"101211","","","","13","","","300","20311","20311008",""
"104011","","","","13","","","300","20311","20311009",""
"36","1","","0","31","1","0","36","20311","20311010",""
"41","0","","0","31","1","0","41","20311","20311011",""
"15","0","","0","31","1","0","15","20311","20311012",""
"101211","0.2","","","3","0","0","wac_paint_31","20311","20311013",""
"111","0.2","","","3","0","0","wac_paint_35","20311","20311014",""
"104011","0.2","","","3","0","0","wac_paint_bot_41","20311","20311015",""
"112","0.2","","","3","0","0","wac_paint_47","20311","20311016",""
"101511","0.2","","","3","0","0","wac_paint_bot_51","20311","20311017",""
"113","0.2","","","3","0","0","wac_paint_bot_51","20311","20311018",""
"0","","","","93","","","0","20311","20311019",""
"15","","","","32","","","1","20311","20311020",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","20311","20311021",""
"1","","","","131","","","","20311","20311022",""
"101511","0","","","3","","1","wac_idle_smile","20312","20312001",""
"101211","0","","","3","","1","wac_idle_smile_L","20312","20312002",""
"104011","0","","","3","","1","wac_idle_wish","20312","20312003",""
"111","0","","","3","","1","wac_no_items","20312","20312004",""
"112","0","","","3","","1","wac_no_items","20312","20312005",""
"113","0","","","3","","1","wac_no_items","20312","20312006",""
"101511","","","0","2","","-335","190","20312","20312007",""
"101211","","","0","2","","-360","-190","20312","20312008",""
"104011","","","0","2","","-360","350","20312","20312009",""
"111","","","0","2","","-335","190","20312","20312010",""
"112","","","0","2","","-360","-190","20312","20312011",""
"113","","","0","2","","-360","350","20312","20312012",""
"36","","","","32","","","0","20312","20312013",""
"41","","","","32","","","1","20312","20312014",""
"15","","","","32","","","0","20312","20312015",""
"101511","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","20312","20312016",""
"vo_wac_220905","","","0","21","","0","vo_wac_220905_000","20312","20312017",""
"101511","0","0","1","11","1","10","各位～都順利畫完了嗎～？\n來欣賞彼此的畫作，\n稱讚彼此的優點吧～？","20312","20312018","0.5"
"0","","","","91","","","","20312","20312019",""
"101511","0.2","","","3","1","1","wac_idle_smile","20312","20312020",""
"104011","0.2","","wac_talk_surprise_loop_shy","3","1","0","wac_talk_surprise_in_shy","20312","20312021",""
"vo_wac_220905","","","0","21","","0","vo_wac_220905_001","20312","20312022",""
"104011","0","0","1","11","1","10","優、優點……！？\n我覺得初音的優點是，\n那個──很、很開朗！\n而且很溫柔！","20312","20312023","0.5"
"0","","","","91","","","","20312","20312024",""
"104011","0.2","","","3","1","1","wac_idle_surprise_shy","20312","20312025",""
"101211","0.2","","wac_talk_smile_loop_L","3","1","0","wac_talk_smile_in_L","20312","20312026",""
"vo_wac_220905","","","0","21","","0","vo_wac_220905_002","20312","20312027",""
"101211","0","0","1","11","1","10","謝謝，耶咿耶咿☆\n……不過讓我確認一下，\n我們該誇獎的是圖畫的優點\n對吧？","20312","20312028","0.5"
"0","","","","91","","","","20312","20312029",""
"0","","","","22","","","0","20312","20312030",""
"","","","","111","","","","20312","20312031",""
"101511","0.2","","","3","","1","wac_idle_smile","20313","20313001",""
"101211","0.2","","","3","","1","wac_idle_smile_L","20313","20313002",""
"104011","0.2","","","3","","1","wac_idle_surprise_shy","20313","20313003",""
"111","0.2","","","3","","1","wac_no_items","20313","20313004",""
"112","0.2","","","3","","1","wac_no_items","20313","20313005",""
"113","0.2","","","3","","1","wac_no_items","20313","20313006",""
"101511","","","0","2","","-335","190","20313","20313007",""
"101211","","","0","2","","-360","-190","20313","20313008",""
"104011","","","0","2","","-360","350","20313","20313009",""
"111","","","0","2","","-335","190","20313","20313010",""
"112","","","0","2","","-360","-190","20313","20313011",""
"113","","","0","2","","-360","350","20313","20313012",""
"36","","","","32","","","0","20313","20313013",""
"41","","","","32","","","1","20313","20313014",""
"15","","","","32","","","0","20313","20313015",""
"0","","","","91","","","","20313","20313016",""
"1","2","0","-108","1","-213","202","102911","20411","20411001","wac_default_11"
"1","2","0","-108","5","-213","201","111","20411","20411002","wac_default_11"
"32","1","","0","31","1","0","32","20411","20411003",""
"33","0","","0","31","1","0","33","20411","20411004",""
"11","0","","0","31","1","0","11","20411","20411005",""
"102911","0.2","","","3","0","0","wac_paint_11","20411","20411006",""
"111","0.2","","","3","0","0","wac_paint_11","20411","20411007",""
"0.3","","","","93","","","0","20411","20411008",""
"11","","","","32","","","1","20411","20411009",""
"se_10035700","","","","23","","0","se_10035700_roller","20411","20411010",""
"102911","","","","13","","","300","20411","20411011",""
"1","","","","131","","","","20411","20411012",""
"102911","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","20412","20412001",""
"111","0.2","","","3","","1","wac_no_items","20412","20412002",""
"102911","","","0","2","","-340","200","20412","20412003",""
"111","","","0","2","","-340","200","20412","20412004",""
"32","","","","32","","","0","20412","20412005",""
"33","","","","32","","","1","20412","20412006",""
"11","","","","32","","","0","20412","20412007",""
"vo_wac_220906","","","0","21","","0","vo_wac_220906_000","20412","20412008",""
"102911","0","0","1","11","1","10","嗯，畫得滿不錯的吧？\n雖然一開始還滿擔心的，\n但現在身體好像已經\n完全習慣了呢♪","20412","20412009","0.5"
"0","","","","91","","","","20412","20412010",""
"vo_wac_220906","","","0","21","","0","vo_wac_220906_001","20412","20412011",""
"102911","0","0","1","11","1","10","不過，只畫在牆上有點可惜呢……\n對了！下次簽名會時，也試著\n在簽名板上畫上可愛的插圖吧♪","20412","20412012","0.5"
"0","","","","91","","","","20412","20412013",""
"0","","","","22","","","0","20412","20412014",""
"102911","0.2","","","3","","1","wac_idle_smile","20413","20413001",""
"111","0.2","","","3","","1","wac_no_items","20413","20413002",""
"102911","","","0","2","","-340","200","20413","20413003",""
"111","","","0","2","","-340","200","20413","20413004",""
"32","","","","32","","","0","20413","20413005",""
"33","","","","32","","","1","20413","20413006",""
"11","","","","32","","","0","20413","20413007",""
"0","","","","91","","","","20413","20413008",""
"1","2","0","-167","1","-85","202","104211","20511","20511001","wac_default_31"
"1","2","0","-64","1","-211","254","102911","20511","20511002","wac_default_41"
"1","2","0","230","1","-211","252","105411","20511","20511003","wac_default_51"
"1","2","0","-167","5","-85","201","111","20511","20511004","wac_default_31"
"1","2","0","-64","5","-211","253","112","20511","20511005","wac_default_48"
"1","2","0","230","5","-211","251","113","20511","20511006","wac_default_51"
"105411","","","","13","","","300","20511","20511007",""
"104211","","","","13","","","300","20511","20511008",""
"102911","","","","13","","","300","20511","20511009",""
"40","1","","0","31","1","0","40","20511","20511010",""
"41","0","","0","31","1","0","41","20511","20511011",""
"16","0","","0","31","1","0","16","20511","20511012",""
"104211","0.2","","","3","0","0","wac_paint_31","20511","20511013",""
"111","0.2","","","3","0","0","wac_paint_31","20511","20511014",""
"102911","0.2","","","3","0","0","wac_paint_41","20511","20511015",""
"112","0.2","","","3","0","0","wac_paint_48","20511","20511016",""
"105411","0.2","","","3","0","0","wac_paint_51","20511","20511017",""
"113","0.2","","","3","0","0","wac_paint_51","20511","20511018",""
"0","","","","93","","","0","20511","20511019",""
"16","","","","32","","","1","20511","20511020",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_smallbrush","20511","20511021",""
