4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"10003","0","0","0","10050752","10050753","5","0","17","0","7","0","10050751"
"0","0","0","0","10050753","10050754","5","0","16","0","4","0","10050752"
"4","0","0","0","10050754","10050846","5","0","15","0","14","0","10050753"
"0","0","0","0","10050756","10050757","5","0","13","0","12","0","10050846"
"10001","0","0","0","10050757","10050758","5","0","12","0","11","0","10050756"
"3","0","0","0","10050758","10050759","5","0","11","0","2","0","10050757"
"0","0","0","0","10050759","10050760","5","0","10","0","4","10050761","10050758"
"1","0","0","0","10050760","10050762","5","0","9","0","2","0","10050759"
"3","0","0","0","10050761","10050763","5","0","9","0","2","0","10050759"
"3","0","0","0","10050762","10050766","5","0","8","0","2","0","10050760"
"0","0","0","0","10050763","10050764","5","0","8","0","6","0","10050761"
"5","0","0","0","10050764","10050765","5","0","7","0","14","0","10050763"
"10003","0","0","0","10050765","10050767","5","10050766","6","0","7","0","10050764"
"2","0","0","0","10050766","10050765","5","0","7","0","3","0","10050762"
"1","0","0","0","10050767","10050768","5","0","5","0","2","0","10050765"
"3","0","0","0","10050768","10050769","5","0","4","0","14","0","10050767"
"3","0","0","0","10050769","10050770","5","0","3","0","2","0","10050768"
"0","0","0","0","10050770","10050771","5","0","2","0","6","0","10050769"
"1","0","0","0","10050771","10050772","5","0","1","0","2","0","10050770"
"0","0","0","0","10050772","10050773","5","0","0","0","13","0","10050771"
"10001","0","0","0","10050773","10050774","5","0","74","0","7","0","10050772"
"0","0","0","0","10050774","10050775","5","0","73","0","5","0","10050773"
"4","0","0","0","10050775","10050776","5","0","72","0","14","0","10050774"
"0","0","0","0","10050776","10050777","5","0","71","0","6","0","10050775"
"0","0","0","0","10050777","10050778","5","0","70","0","12","0","10050776"
"2","0","0","0","10050778","10050779","5","0","69","0","3","0","10050777"
"0","0","0","0","10050779","10050780","5","0","68","0","4","10050783","10050778"
"10003","0","0","0","10050780","10050781","5","0","67","0","7","0","10050779"
"0","0","0","0","10050781","10050782","5","0","66","0","15","0","10050780"
"4","0","0","0","10050782","10050786","5","0","65","0","14","0","10050781"
"1","0","0","0","10050783","10050784","5","0","67","0","2","0","10050779"
"10001","0","0","0","10050784","10050785","5","0","66","0","7","0","10050783"
"0","0","0","0","10050785","10050786","5","0","65","0","6","0","10050784"
"10001","0","0","0","10050786","10050787","5","10050785","64","0","11","0","10050782"
"0","0","0","0","10050787","10050788","5","0","63","0","4","0","10050786"
"4","0","0","0","10050788","10050847","5","0","62","0","14","0","10050787"
"10001","0","0","0","10050790","10050791","5","0","60","0","7","10050792","10050847"
"10002","0","0","0","10050791","10050794","5","0","59","0","7","0","10050790"
"2","0","0","0","10050792","10050793","5","0","59","0","3","0","10050790"
"10003","0","0","0","10050793","10050796","5","0","58","0","7","0","10050792"
"3","0","0","0","10050794","10050795","5","0","58","0","3","0","10050791"
"3","0","0","0","10050795","10050797","5","0","57","0","2","0","10050794"
"3","0","0","0","10050796","10050798","5","0","57","0","3","0","10050793"
"0","0","0","0","10050797","10050803","5","0","56","0","12","0","10050795"
"0","0","0","0","10050798","10050799","5","0","56","0","4","0","10050796"
"10001","0","0","0","10050799","10050800","5","0","55","0","7","0","10050798"
"10001","0","0","0","10050800","10050801","5","0","54","0","11","0","10050799"
"0","0","0","0","10050801","10050804","5","10050802","53","0","6","0","10050800"
"0","0","0","0","10050802","10050801","5","0","54","0","4","0","10050803"
"2","0","0","0","10050803","10050802","5","0","55","0","2","0","10050797"
"10002","0","0","0","10050804","10050805","5","0","52","0","7","0","10050801"
"0","0","0","0","10050805","10050806","5","0","51","0","15","0","10050804"
"4","0","0","0","10050806","10050807","5","0","50","0","14","0","10050805"
"10002","0","0","0","10050807","10050808","5","0","49","0","7","0","10050806"
"0","0","0","0","10050808","10050809","5","0","48","0","4","0","10050807"
"1","0","0","0","10050809","10050810","5","0","47","0","2","0","10050808"
"3","0","0","0","10050810","10050811","5","0","46","0","3","0","10050809"
"6","0","0","0","10050811","10050812","5","0","45","0","14","0","10050810"
"0","0","0","0","10050812","10050813","5","0","44","0","12","0","10050811"
"10001","0","0","0","10050813","10050814","5","0","43","0","11","0","10050812"
"2","0","0","0","10050814","10050815","5","0","42","0","3","0","10050813"
"2","0","0","0","10050815","10050816","5","0","41","0","2","0","10050814"
"0","0","0","0","10050816","10050817","5","0","40","0","4","0","10050815"
"2","0","0","0","10050817","10050818","5","0","39","0","3","0","10050816"
"10050818","0","0","0","10050818","10050819","5","0","38","0","16","0","10050817"
"0","0","0","0","10050819","10050820","5","0","37","0","12","0","10050818"
"3","0","0","0","10050820","10050821","5","0","36","0","14","0","10050819"
"1","0","0","0","10050821","10050822","5","0","35","0","2","0","10050820"
"3","0","0","0","10050822","10050823","5","0","34","0","14","0","10050821"
"0","0","0","0","10050823","10050824","5","0","33","0","6","0","10050822"
"2","0","0","0","10050824","10050349","5","0","32","0","2","0","10050823"
"1","0","0","0","10050825","10050353","5","0","30","0","14","0","10050349"
"6","0","0","0","10050826","10050356","5","0","30","0","14","0","10050352"
"0","0","0","0","10050827","10050441","5","0","14","0","15","0","10050370"
"0","0","0","0","10050828","10050382","5","0","5","0","4","0","10050448"
"10003","0","0","0","10050829","10050385","5","0","2","0","7","0","10050383"
"3","0","0","0","10050830","10050599","5","0","62","0","14","0","10050597"
"10001","0","0","0","10050831","10050614","5","0","52","0","11","0","10050850"
"2","0","0","0","10050832","10050643","5","0","22","0","14","0","10050641"
"2","0","0","0","10050833","10050649","5","0","16","0","14","0","10050647"
"0","0","0","0","10050834","10050063","5","0","12","0","15","0","10050835"
"3","0","0","0","10050835","10050834","5","0","13","0","14","0","10050650"
"3","0","0","0","10050836","10050504","5","0","53","0","14","10050505","10050502"
"10001","0","0","0","10050837","10050127","5","0","47","0","11","0","10050511"
"1","0","0","0","10050838","10050564","5","0","44","0","3","0","10050128"
"1","0","0","0","10050839","10050668","5","0","33","0","2","0","10050666"
"2","0","0","0","10050840","10050186","5","0","5","0","3","0","10050697"
"2","0","0","0","10050841","10050707","5","0","64","0","3","0","10050705"
"10001","0","0","0","10050842","10050728","5","0","48","0","11","0","10050726"
"2","0","0","0","10050843","10050473","5","0","39","0","3","0","10050735"
"10001","0","0","0","10050844","10050744","5","0","26","0","11","0","10050255"
"6","0","0","0","10050845","10050746","5","0","24","0","14","0","10050744"
"3","0","0","0","10050846","10050756","5","0","14","0","3","0","10050754"
"2","0","0","0","10050847","10050790","5","0","61","0","2","0","10050788"
"10001","0","0","0","10050848","10050363","5","0","23","0","11","0","10050361"
"6","0","0","0","10050849","10050369","5","0","17","0","14","0","10050367"
"3","0","0","0","10050850","10050831","5","0","53","0","14","0","10050611"
"4","0","0","0","10050851","10050653","5","0","9","0","14","0","10050583"
"1","0","0","0","10050852","10050495","5","0","62","0","2","0","10050493"
"0","0","0","0","10060001","10060002","6","0","71","0","1","0","0"
"10001","0","0","0","10060002","10060003","6","10060369","70","0","7","0","10060001"
"1","0","0","0","10060003","10060004","6","0","69","0","2","0","10060002"
"0","0","0","0","10060004","10060012","6","0","68","0","4","0","10060003"
"0","0","0","0","10060012","10060013","6","0","67","0","12","0","10060004"
"0","0","0","0","10060013","10060014","6","0","66","0","5","0","10060012"
"1","0","0","0","10060014","10060015","6","0","65","0","2","0","10060013"
"0","0","0","0","10060015","10060018","6","0","64","0","4","0","10060014"
"10001","0","0","0","10060018","10060019","6","0","63","0","11","0","10060015"
"0","0","0","0","10060019","10060020","6","0","62","0","6","10060023","10060018"
"2","0","0","0","10060020","10060022","6","0","61","0","2","0","10060019"
"2","0","0","0","10060021","10060380","6","0","59","0","2","0","10060022"
"0","0","0","0","10060022","10060021","6","0","60","0","12","0","10060020"
"1","0","0","0","10060023","10060025","6","0","61","0","3","0","10060019"
"2","0","0","0","10060024","10060380","6","0","59","0","3","0","10060025"
"0","0","0","0","10060025","10060024","6","0","60","0","4","0","10060023"
"10002","0","0","0","10060027","10060028","6","0","57","0","7","0","10060380"
"2","0","0","0","10060028","10060029","6","0","56","0","2","0","10060027"
"0","0","0","0","10060029","10060030","6","0","55","0","12","0","10060028"
"4","0","0","0","10060030","10060031","6","0","54","0","14","0","10060029"
"10001","0","0","0","10060031","10060032","6","0","53","0","11","0","10060030"
"0","0","0","0","10060032","10060033","6","0","52","0","4","0","10060031"
"1","0","0","0","10060033","10060034","6","0","51","0","2","10060035","10060032"
"0","0","0","0","10060034","10060037","6","0","50","0","12","0","10060033"
"10002","0","0","0","10060035","10060036","6","0","50","0","7","0","10060033"
"3","0","0","0","10060036","10060039","6","0","49","0","3","0","10060035"
"2","0","0","0","10060037","10060038","6","0","49","0","14","0","10060034"
"0","0","0","0","10060038","10060040","6","0","48","0","6","0","10060037"
"0","0","0","0","10060039","10060041","6","0","48","0","4","0","10060036"
"10002","0","0","0","10060040","10060043","6","0","47","0","7","0","10060038"
"3","0","0","0","10060041","10060042","6","0","47","0","2","0","10060039"
"10003","0","0","0","10060042","10060045","6","0","46","0","7","0","10060041"
"2","0","0","0","10060043","10060044","6","0","46","0","14","0","10060040"
"10001","0","0","0","10060044","10060047","6","0","45","0","11","0","10060043"
"2","0","0","0","10060045","10060046","6","0","45","0","3","0","10060042"
"3","0","0","0","10060046","10060048","6","0","44","0","2","0","10060045"
"10001","0","0","0","10060047","10060048","6","0","44","0","7","0","10060044"
"2","0","0","0","10060048","10060049","6","10060047","43","0","14","0","10060046"
"10001","0","0","0","10060049","10060402","6","0","42","0","7","0","10060048"
"0","0","0","0","10060092","10060093","6","0","74","0","4","0","10060476"
"2","0","0","0","10060093","10060094","6","0","73","0","3","0","10060092"
"2","0","0","0","10060094","10060095","6","0","72","0","2","0","10060093"
"0","0","0","0","10060095","10060096","6","0","71","0","6","10060097","10060094"
"0","0","0","0","10060096","10060099","6","0","70","0","4","0","10060095"
"3","0","0","0","10060097","10060098","6","0","70","0","2","0","10060095"
"0","0","0","0","10060098","10060101","6","0","69","0","6","0","10060097"
"2","0","0","0","10060099","10060100","6","0","69","0","3","0","10060096"
"10003","0","0","0","10060100","10060102","6","0","68","0","7","0","10060099"
"0","0","0","0","10060101","10060102","6","0","68","0","5","0","10060098"
"10001","0","0","0","10060102","10060103","6","10060101","67","0","11","0","10060100"
"0","0","0","0","10060103","10060104","6","0","66","0","4","0","10060102"
"10001","0","0","0","10060104","10060105","6","0","65","0","7","0","10060103"
"4","0","0","0","10060105","10060106","6","0","64","0","14","0","10060104"
"1","0","0","0","10060106","10060107","6","0","63","0","3","0","10060105"
"10001","0","0","0","10060107","10060108","6","0","62","0","7","0","10060106"
"0","0","0","0","10060108","10060110","6","0","61","0","12","0","10060107"
"0","0","0","0","10060110","10060156","6","0","60","0","6","0","10060108"
"10001","0","0","0","10060112","10060113","6","0","58","0","7","0","10060156"
"1","0","0","0","10060113","10060114","6","0","57","0","2","0","10060112"
"10001","0","0","0","10060114","10060477","6","0","56","0","11","0","10060113"
"3","0","0","0","10060116","10060117","6","0","54","0","14","0","10060477"
"1","0","0","0","10060117","10060118","6","0","53","0","2","0","10060116"
"0","0","0","0","10060118","10060119","6","0","52","0","4","0","10060117"
"0","0","0","0","10060119","10060120","6","0","51","0","6","10060121","10060118"
"3","0","0","0","10060120","10060123","6","0","50","0","3","0","10060119"
"1","0","0","0","10060121","10060122","6","0","50","0","2","0","10060119"
"10003","0","0","0","10060122","10060125","6","0","49","0","7","0","10060121"
"3","0","0","0","10060123","10060124","6","0","49","0","2","0","10060120"
"2","0","0","0","10060124","10060126","6","0","48","0","2","0","10060123"
"5","0","0","0","10060125","10060127","6","0","48","0","14","0","10060122"
"3","0","0","0","10060126","10060129","6","0","47","0","3","0","10060124"
"0","0","0","0","10060127","10060128","6","0","47","0","6","0","10060125"
"10002","0","0","0","10060128","10060130","6","0","46","0","7","0","10060127"
"4","0","0","0","10060129","10060131","6","0","46","0","14","0","10060126"
"10003","0","0","0","10060130","10060133","6","0","45","0","7","0","10060128"
"10001","0","0","0","10060131","10060132","6","0","45","0","7","0","10060129"
"3","0","0","0","10060132","10060134","6","0","44","0","2","0","10060131"
"0","0","0","0","10060133","10060134","6","0","44","0","5","0","10060130"
"0","0","0","0","10060134","10060135","6","10060133","43","0","4","0","10060132"
"1","0","0","0","10060135","10060478","6","0","42","0","3","0","10060134"
"0","0","0","0","10060137","10060138","6","0","40","0","12","0","10060478"
"2","0","0","0","10060138","10060139","6","0","39","0","3","0","10060137"
"2","0","0","0","10060139","10060140","6","0","38","0","2","0","10060138"
"10001","0","0","0","10060140","10060141","6","0","37","0","7","0","10060139"
"0","0","0","0","10060141","10060142","6","0","36","0","12","0","10060140"
"1","0","0","0","10060142","10060143","6","0","35","0","2","0","10060141"
"0","0","0","0","10060143","10060144","6","0","34","0","6","0","10060142"
"0","0","0","0","10060144","10060145","6","0","33","0","4","0","10060143"
"1","0","0","0","10060145","10060146","6","0","32","0","2","0","10060144"
"3","0","0","0","10060146","10060479","6","0","31","0","14","0","10060145"
"1","0","0","0","10060148","10060149","6","0","29","0","2","0","10060479"
"10001","0","0","0","10060149","10060150","6","0","28","0","11","0","10060148"
"10002","0","0","0","10060150","10060399","6","0","27","0","7","0","10060149"
"2","0","0","0","10060153","10060480","6","0","24","0","2","0","10060398"
"0","0","0","0","10060156","10060112","6","0","59","0","4","0","10060110"
"0","0","0","0","10060161","10060162","6","0","10","0","6","0","10060492"
"0","0","0","0","10060162","10060163","6","0","9","0","12","0","10060161"
"10002","0","0","0","10060163","10060164","6","0","8","0","7","0","10060162"
"2","0","0","0","10060164","10060165","6","0","7","0","15","0","10060163"
"0","0","0","0","10060165","10060167","6","0","6","0","4","10060166","10060164"
"10003","0","0","0","10060166","10060169","6","0","9","0","7","0","10060165"
"1","0","0","0","10060167","10060168","6","0","5","0","2","0","10060165"
"10001","0","0","0","10060168","10060173","6","10060172","4","0","11","0","10060167"
"3","0","0","0","10060169","10060170","6","0","8","0","2","0","10060166"
"6","0","0","0","10060170","10060171","6","0","7","0","14","0","10060169"
"0","0","0","0","10060171","10060172","6","0","6","0","6","0","10060170"
"3","0","0","0","10060172","10060168","6","0","5","0","3","0","10060171"
