709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"1","","36","0","31","26231010","","26231","1","0","36"
"1","","41","0","31","26231011","","26231","0","0","41"
"1","","15","0","31","26231012","","26231","0","0","15"
"0","","wac_paint_31","","3","26231013","","26231","0.2","0","109211"
"0","","wac_paint_36","","3","26231014","","26231","0.2","0","111"
"0","","wac_paint_bot_41","","3","26231015","","26231","0.2","0","109311"
"0","","wac_paint_41","","3","26231016","","26231","0.2","0","112"
"0","","wac_paint_bot_51","","3","26231017","","26231","0.2","0","109411"
"0","","wac_paint_bot_51","","3","26231018","","26231","0.2","0","113"
"","","0","","93","26231019","","26231","","","0"
"","","1","","32","26231020","","26231","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","26231021","","26231","","0","se_common"
"","","","","131","26231022","","26231","","","1"
"","","wac_idle_sad_shy","","3","26232001","","26232","0","1","109411"
"","","wac_idle_smile_L","","3","26232002","","26232","0","1","109211"
"","","wac_idle_doya","","3","26232003","","26232","0","1","109311"
"","","wac_no_items","","3","26232004","","26232","0","1","111"
"","","wac_no_items","","3","26232005","","26232","0","1","112"
"","","wac_no_items","","3","26232006","","26232","0","1","113"
"","","190","0","2","26232007","","26232","","-335","109411"
"","","-190","0","2","26232008","","26232","","-360","109211"
"","","350","0","2","26232009","","26232","","-360","109311"
"","","190","0","2","26232010","","26232","","-335","111"
"","","-190","0","2","26232011","","26232","","-360","112"
"","","350","0","2","26232012","","26232","","-360","113"
"","","0","","32","26232013","","26232","","","36"
"","","1","","32","26232014","","26232","","","41"
"","","0","","32","26232015","","26232","","","15"
"","","wac_talk_sad_loop_shy","","3","26232016","","26232","0.2","1","109411"
"","","vo_wac_221103_200","0","21","26232017","","26232","","0","vo_wac_221103"
"1","0","……那個，安，\n這樣畫就行了嗎……？\n果然還是由妳來畫比較好吧……","1","11","26232018","0.5","26232","0","10","109411"
"","","","","91","26232019","","26232","","","0"
"1","","wac_idle_sad_shy","","3","26232020","","26232","0.2","1","109411"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","26232021","","26232","0.2","0","109211"
"","","vo_wac_221103_201","0","21","26232022","","26232","","0","vo_wac_221103"
"1","0","沒那回事！妳畫得很完美喔！\n古蕾婭果然是天才呢！\n毫無疑問是藝術方面的奇才！\n露也這麼認為對吧？","1","11","26232023","0.5","26232","0","10","109211"
"","","","","91","26232024","","26232","","","0"
"1","","wac_idle_smile_L","","3","26232025","","26232","0.2","1","109211"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","26232026","","26232","0.2","0","109311"
"","","vo_wac_221103_202","0","21","26232027","","26232","","0","vo_wac_221103"
"1","0","露心中的露也是這麼說的！\n古蕾婭前輩是天才、奇才！\n如果說露是塗鴉女王的話，\n前輩妳就是塗鴉之神了！","1","11","26232028","0.5","26232","0","10","109311"
"","","","","91","26232029","","26232","","","0"
"1","","wac_idle_doya","","3","26232030","","26232","0.2","1","109311"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","26232031","","26232","0.2","0","109411"
"","","vo_wac_221103_203","0","21","26232032","","26232","","0","vo_wac_221103"
"1","0","嗚……\n被、被誇到這個份上，\n實在令人有點難為情……\n可是，那個，謝……謝謝妳們……","1","11","26232033","0.5","26232","0","10","109411"
"","","","","91","26232034","","26232","","","0"
"","","0","","22","26232035","","26232","","","0"
"","","","","111","26232036","","26232","","",""
"","","wac_idle_wish","","3","26233001","","26233","0.2","1","109411"
"","","wac_idle_smile_L","","3","26233002","","26233","0.2","1","109211"
"","","wac_idle_doya","","3","26233003","","26233","0.2","1","109311"
"","","wac_no_items","","3","26233004","","26233","0.2","1","111"
"","","wac_no_items","","3","26233005","","26233","0.2","1","112"
"","","wac_no_items","","3","26233006","","26233","0.2","1","113"
"","","190","0","2","26233007","","26233","","-335","109411"
"","","-190","0","2","26233008","","26233","","-360","109211"
"","","350","0","2","26233009","","26233","","-360","109311"
"","","190","0","2","26233010","","26233","","-335","111"
"","","-190","0","2","26233011","","26233","","-360","112"
"","","350","0","2","26233012","","26233","","-360","113"
"","","0","","32","26233013","","26233","","","36"
"","","1","","32","26233014","","26233","","","41"
"","","0","","32","26233015","","26233","","","15"
"","","","","91","26233016","","26233","","","0"
"-213","0","102611","-108","1","26311001","wac_default_01","26311","2","202","1"
"-213","0","111","-108","5","26311002","wac_default_01","26311","2","201","1"
"1","","32","0","31","26311003","","26311","1","0","32"
"1","","33","0","31","26311004","","26311","0","0","33"
"1","","11","0","31","26311005","","26311","0","0","11"
"0","","wac_paint_01","","3","26311006","","26311","0.2","0","102611"
"0","","wac_paint_01","","3","26311007","","26311","0.2","0","111"
"","","0","","93","26311008","","26311","","","0"
"","","1","","32","26311009","","26311","","","11"
"","","se_10035700_brush","","23","26311010","","26311","","0","se_10035700"
"","","300","","13","26311011","","26311","","","102611"
"","","","","131","26311012","","26311","","","1"
"1","","wac_talk_sad2_in","wac_talk_sad2_loop","3","26312001","","26312","0.2","0","102611"
"","","wac_no_items","","3","26312002","","26312","0.2","1","111"
"","","200","0","2","26312003","","26312","","-340","102611"
"","","200","0","2","26312004","","26312","","-340","111"
"","","0","","32","26312005","","26312","","","32"
"","","1","","32","26312006","","26312","","","33"
"","","0","","32","26312007","","26312","","","11"
"","","vo_wac_221104_000","0","21","26312008","","26312","","0","vo_wac_221104"
"1","0","唔唔，\n沒想到竟然又要在牆上畫畫……\n我明明都說我不擅長\n這種體力活了。","1","11","26312009","0.5","26312","0","10","102611"
"","","","","91","26312010","","26312","","","0"
"","","wac_talk_sad_loop_surprise","","3","26312011","","26312","0.2","1","102611"
"","","vo_wac_221104_001","0","21","26312012","","26312","","0","vo_wac_221104"
"1","0","嗯？這麼說來，\n最近好像出了一種畫畫的遊戲……\n反正近期都沒買新遊戲，\n下次就玩玩看那個好了。","1","11","26312013","0.5","26312","0","10","102611"
"","","","","91","26312014","","26312","","","0"
"","","0","","22","26312015","","26312","","","0"
"","","wac_idle_sad_surprise","","3","26313001","","26313","0.2","1","102611"
"","","wac_no_items","","3","26313002","","26313","0.2","1","111"
"","","200","0","2","26313003","","26313","","-340","102611"
"","","200","0","2","26313004","","26313","","-340","111"
"","","0","","32","26313005","","26313","","","32"
"","","1","","32","26313006","","26313","","","33"
"","","0","","32","26313007","","26313","","","11"
"","","","","91","26313008","","26313","","","0"
"-213","0","105211","-108","1","26411001","wac_default_11","26411","2","202","1"
"-213","0","111","-108","5","26411002","wac_default_11","26411","2","201","1"
"1","","32","0","31","26411003","","26411","1","0","32"
"1","","33","0","31","26411004","","26411","0","0","33"
"1","","11","0","31","26411005","","26411","0","0","11"
"0","","wac_paint_11","","3","26411006","","26411","0.2","0","105211"
"0","","wac_paint_11","","3","26411007","","26411","0.2","0","111"
"","","0","","93","26411008","","26411","","","0.3"
"","","1","","32","26411009","","26411","","","11"
"","","se_10035700_roller","","23","26411010","","26411","","0","se_10035700"
"","","300","","13","26411011","","26411","","","105211"
"","","","","131","26411012","","26411","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","26412001","","26412","0.2","0","105211"
"","","wac_no_items","","3","26412002","","26412","0.2","1","111"
"","","200","0","2","26412003","","26412","","-340","105211"
"","","200","0","2","26412004","","26412","","-340","111"
"","","0","","32","26412005","","26412","","","32"
"","","1","","32","26412006","","26412","","","33"
"","","0","","32","26412007","","26412","","","11"
"","","vo_wac_221105_000","0","21","26412008","","26412","","0","vo_wac_221105"
"1","0","嘿咻～！\n大概這樣就行了吧？\n雖然不小心發出了不可愛的聲音，\n但畫倒是畫得很可愛♪","1","11","26412009","0.5","26412","0","10","105211"
"","","","","91","26412010","","26412","","","0"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","26412011","","26412","0.2","0","105211"
"","","vo_wac_221105_001","0","21","26412012","","26412","","0","vo_wac_221105"
"1","0","雖然平常多是在做體力活，\n可是這種工作果然很有趣呢♪\n除了能學習色彩的運用，在製作小手工等\n女孩子會做的工作上，或許也能幫上忙♪","1","11","26412013","0.5","26412","0","10","105211"
"","","","","91","26412014","","26412","","","0"
"","","0","","22","26412015","","26412","","","0"
"","","wac_idle_wish","","3","26413001","","26413","0.2","1","105211"
"","","wac_no_items","","3","26413002","","26413","0.2","1","111"
"","","200","0","2","26413003","","26413","","-340","105211"
"","","200","0","2","26413004","","26413","","-340","111"
"","","0","","32","26413005","","26413","","","32"
"","","1","","32","26413006","","26413","","","33"
"","","0","","32","26413007","","26413","","","11"
"","","","","91","26413008","","26413","","","0"
"-213","0","103311","-108","1","26511001","wac_default_01","26511","2","202","1"
"-213","0","111","-108","5","26511002","wac_default_01","26511","2","201","1"
"1","","32","0","31","26511003","","26511","1","0","32"
"1","","33","0","31","26511004","","26511","0","0","33"
"1","","11","0","31","26511005","","26511","0","0","11"
"0","","wac_paint_01","","3","26511006","","26511","0.2","0","103311"
"0","","wac_paint_01","","3","26511007","","26511","0.2","0","111"
"","","0","","93","26511008","","26511","","","0"
"","","1","","32","26511009","","26511","","","11"
"","","se_10035700_brush","","23","26511010","","26511","","0","se_10035700"
"","","300","","13","26511011","","26511","","","103311"
"","","","","131","26511012","","26511","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","26512001","","26512","0.2","0","103311"
"","","wac_no_items","","3","26512002","","26512","0.2","1","111"
"","","200","0","2","26512003","","26512","","-340","103311"
"","","200","0","2","26512004","","26512","","-340","111"
"","","0","","32","26512005","","26512","","","32"
"","","1","","32","26512006","","26512","","","33"
"","","0","","32","26512007","","26512","","","11"
"","","vo_wac_221106_000","0","21","26512008","","26512","","0","vo_wac_221106"
"1","0","這次也畫得超棒的啦！\n因為我不太常畫畫所以費了些功夫，\n但如果是這幅畫，那辛苦也是值得的啦♪","1","11","26512009","0.5","26512","0","10","103311"
"","","","","91","26512010","","26512","","","0"
"","","vo_wac_221106_001","0","21","26512011","","26512","","0","vo_wac_221106"
"1","0","呼～\n真期待完成以後\n會變成怎樣的畫呢♪\n好想早點讓牧場的動物們也來看看！","1","11","26512012","0.5","26512","0","10","103311"
"","","","","91","26512013","","26512","","","0"
"","","0","","22","26512014","","26512","","","0"
"","","wac_idle_smile","","3","26513001","","26513","0.2","1","103311"
"","","wac_no_items","","3","26513002","","26513","0.2","1","111"
"","","200","0","2","26513003","","26513","","-340","103311"
"","","200","0","2","26513004","","26513","","-340","111"
"","","0","","32","26513005","","26513","","","32"
"","","1","","32","26513006","","26513","","","33"
"","","0","","32","26513007","","26513","","","11"
"","","","","91","26513008","","26513","","","0"
"-213","0","101711","-108","1","26611001","wac_default_01","26611","2","202","1"
"-213","0","111","-108","5","26611002","wac_default_01","26611","2","201","1"
"1","","32","0","31","26611003","","26611","1","0","32"
"1","","33","0","31","26611004","","26611","0","0","33"
"1","","11","0","31","26611005","","26611","0","0","11"
"0","","wac_paint_01","","3","26611006","","26611","0.2","0","101711"
"0","","wac_paint_01","","3","26611007","","26611","0.2","0","111"
"","","0","","93","26611008","","26611","","","0"
"","","1","","32","26611009","","26611","","","11"
"","","se_10035700_brush","","23","26611010","","26611","","0","se_10035700"
"","","300","","13","26611011","","26611","","","101711"
"","","","","131","26611012","","26611","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","26612001","","26612","0.2","0","101711"
"","","wac_no_items","","3","26612002","","26612","0.2","1","111"
"","","200","0","2","26612003","","26612","","-340","101711"
"","","200","0","2","26612004","","26612","","-340","111"
"","","0","","32","26612005","","26612","","","32"
"","","1","","32","26612006","","26612","","","33"
"","","0","","32","26612007","","26612","","","11"
"","","vo_wac_221107_000","0","21","26612008","","26612","","0","vo_wac_221107"
"1","0","果然邊唱歌跳舞邊畫畫\n非常令人開心呢～♪\n再多跳一下……咦？\n顏料濺出去了～？","1","11","26612009","0.5","26612","0","10","101711"
"","","","","91","26612010","","26612","","","0"
"","","vo_wac_221107_001","0","21","26612011","","26612","","0","vo_wac_221107"
"1","0","因為太專心所以都沒發現呢～！\n但是這點小事，船到橋頭自然直啦～♪\n更重要的是，如果你不嫌棄的話，\n就來跟我一起跳舞吧～♪","1","11","26612012","0.5","26612","0","10","101711"
"","","","","91","26612013","","26612","","","0"
"","","0","","22","26612014","","26612","","","0"
"","","wac_idle_smile","","3","26613001","","26613","0.2","1","101711"
"","","wac_no_items","","3","26613002","","26613","0.2","1","111"
"","","200","0","2","26613003","","26613","","-340","101711"
"","","200","0","2","26613004","","26613","","-340","111"
"","","0","","32","26613005","","26613","","","32"
"","","1","","32","26613006","","26613","","","33"
"","","0","","32","26613007","","26613","","","11"
"","","","","91","26613008","","26613","","","0"
"-213","0","104311","-108","1","26711001","wac_default_01","26711","2","202","1"
"-213","0","111","-108","5","26711002","wac_default_01","26711","2","201","1"
"1","","32","0","31","26711003","","26711","1","0","32"
"1","","33","0","31","26711004","","26711","0","0","33"
