1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"3","0","2","3","2","80","","4187","116","101","複製貼上=Copy&Paste","3","97","這個未經省略的全稱是？","115","4","3","Paste","1","複製貼上=Copy&Paste"
"1","0","2","6","1","51","在1980年代電腦A槽是5.25吋磁碟機，B槽則是□.□□□□機。","4188","30913","30879","3.5吋磁碟機","6","53","這個的名稱是什麼？","21515","4","6","35吋磁碟","2","3.5吋磁碟機"
"3","0","2","3","3","101","「水星」的英文。","4189","117","114","Mercury","3","114","這個的名稱是什麼？","99","4","3","ercur","3","Mercury"
"6","0","2","6","6","30899","醣類是由碳、氫、氧元素所構成，又能稱為？","4190","21512","29289","","6","27700","這個的名稱是什麼？","21270","4","6","碳水化合物","2","碳水化合物"
"6","0","2","6","6","30899","蛋白質的主要組成元素為：","4191","27694","30827","碳=C、氫=H、氧=O、氮=N和硫=S","6","27691","這個的名稱是什麼？","27687","4","6","碳氫氧氮硫","1","碳=C、氫=H、氧=O、氮=N和硫=S"
"6","0","2","6","6","21205","脂肪分為「動物性脂肪」與「植物性脂肪」，請問奶油是屬於？","4192","33026","32938","","6","29289","這個的名稱是什麼？","24615","4","6","動物性脂肪","1","動物性脂肪"
"6","0","2","6","6","24515","攝取過多的脂肪會造成肥胖，引起什麼疾病？","4193","30142","30149","","6","34880","這個的名稱是什麼？","31649","4","6","心血管疾病","1","心血管疾病"
"6","0","2","6","6","26368","意指可整除兩個相異數字的「因數」中的最大數。","4194","22240","25976","","6","22823","這個的名稱是什麼？","20844","4","6","最大公因數","1","最大公因數"
"6","0","2","6","6","26368","意指兩個相異數字的共同「倍數」中的最小數。","4195","20493","25976","","6","23567","這個的名稱是什麼？","20844","4","6","最小公倍數","1","最小公倍數"
"6","0","2","6","6","31561","三角形的其中兩邊長度相等，稱為：","4196","35282","24418","","6","33136","這個的名稱是什麼？","19977","4","6","等腰三角形","1","等腰三角形"
"6","0","2","6","6","30452","該如何求出圓周長呢？","4197","21608","29575","直徑×圓周率","6","24465","這個的名稱是什麼？","22291","4","6","直徑圓周率","2","直徑×圓周率"
"1","0","2","6","1","54","若「秒速為10公尺」，「分速」則為幾公尺呢？","4198","20844","23610","分速600公尺","1","48","這個問題的答案是？","48","4","6","600公尺","3","分速600公尺"
"6","0","2","6","6","26893","脂肪分為「動物性脂肪」與「植物性脂肪」，請問橄欖油是屬於？","4199","33026","32938","","6","29289","這個的唸法是什麼？","24615","4","6","植物性脂肪","1","植物性脂肪"
"6","4200","1","6","6","31934","","4200","20043","26449","","6","38728","這個地點的名稱是？","26063","4","6","精靈族之村","3","精靈族之村"
"6","0","2","6","6","27691","椰子油和□□□□反應，生成肥皂和甘油，稱為□化反應。","4201","37385","30338","氫氧化鈉、皂化反應","6","27687","這個的名稱是什麼？","21270","4","6","氫氧化鈉皂","2","氫氧化鈉、皂化反應"
"6","0","2","6","6","32933","□□□□□一端為親油端，帶電的一端為親水端。","4202","30899","37832","","6","30338","這個的名稱是什麼？","38263","4","6","肥皂長碳鏈","3","肥皂長碳鏈"
"6","0","2","6","6","21512","有些□□清潔劑在自然界中不易被□□□分解，容易造成汙染。","4203","29983","29289","合成清潔劑、微生物","6","25104","這個的名稱是什麼？","24494","4","6","合成微生物","2","合成清潔劑、微生物"
"3","4204","1","3","3","112","「超能力者」的英文是？","4204","101","114","超能力=Super power","3","111","這個的名稱是什麼？","119","4","3","power","1","超能力=Super power"
"6","0","2","6","6","20316","火箭是利用：","4205","20316","29992","作用力與反作用力","6","29992","這個的名稱是什麼？","21453","4","6","作用反作用","1","作用力與反作用力"
"6","0","2","6","6","33258","俗稱顱內高潮的「ASMR」，其中文名稱為：","4206","30693","35258","自發性知覺經絡反應","6","30332","這個的名稱是什麼？","24615","4","6","自發性知覺","3","自發性知覺經絡反應"
"6","0","2","6","6","22823","力的三大要素：","4207","29992","40670","力的大小、力的方向、力的作用點","6","23567","這個的名稱是什麼？","20316","4","6","大小作用點","2","力的大小、力的方向、力的作用點"
"6","0","2","6","6","21453","透過省去單眼相機中的反光鏡結構，以達到縮小、減輕重量效果的相機。也受攝影新手的歡迎。","4208","21487","25563","無反光鏡可換鏡頭相機","6","20809","這個的名稱是什麼？","37857","4","6","反光鏡可換","3","無反光鏡可換鏡頭相機"
"6","0","2","6","6","40629","程式設計中的俗語，意指只有編寫的本人才能解讀的繁雜編碼。名稱來自於某食物。","4209","20195","30908","","6","26781","這個的名稱是什麼？","24335","4","6","麵條式代碼","3","麵條式代碼"
"6","0","2","6","6","34562","具有鋪滿六角形的結構，形狀就像蜂巢一樣，因結構強度高，被廣泛運用於工業。","4210","32080","27083","","6","31401","這個的名稱是什麼？","29376","4","6","蜂窩狀結構","3","蜂窩狀結構"
"3","0","2","3","3","97","刀等器物的製造方法中，直接敲打金屬製成的方法是「鍛造」。在模型中倒入熔化金屬製成的方法是？","4211","105","110","鑄造=Casting","3","115","這個的名稱是什麼？","116","4","3","astin","3","鑄造=Casting"
"1","0","1","1","1","49","「鈴奈」的問題：1500盧幣扣掉20%等於多少？","4212","48","30439","1200盧幣","1","50","這個的名稱是什麼？","48","4","6","1200盧","2","1200盧幣"
"6","0","2","6","6","25163","","4213","36895","22120","AT=自動變速箱  MT=手動變速器","6","21205","這個的名稱是什麼？","35722","4","6","手動變速器","1","AT=自動變速箱  MT=手動變速器"
"6","0","2","6","6","27927","過去被稱為「三神器」的三種家電。","4214","20912","31665","黑白電視、洗衣機、冰箱","6","34915","這個的名稱是什麼？","27231","4","6","洗衣機冰箱","2","黑白電視、洗衣機、冰箱"
"6","0","2","6","6","28040","3C是指？","4215","38651","23376","電腦、通訊、消費性電子產品","6","36027","這個的名稱是什麼？","24615","4","6","消費性電子","2","電腦、通訊、消費性電子產品"
"6","0","2","6","6","28779","距離太陽近到遠排列太陽系行星時，取其第一個字。","4216","22825","28023","水金地火木土天海","6","26408","這個的名稱是什麼？","22303","4","6","火木土天海","2","水金地火木土天海"
"6","0","2","6","6","31354","空調家電的一種。構造酷似電風扇，但並非直接攪動風，而是使空氣循環的家電。","4217","29872","25159","","6","27683","這個的名稱是什麼？","24490","4","6","空氣循環扇","2","空氣循環扇"
"1","0","1","6","1","56","「似似花」的考試：一袋裡有100盧幣的蔬菜三個與300盧幣的水果兩個，請問買兩袋會是多少錢？","4218","30439","24163","","1","48","這個的名稱是什麼？","48","4","6","800盧幣","1","800盧幣"
"6","0","2","6","6","39640","計算辣椒辣度的單位。哈瓦那辣椒有一萬單位的辣度，世界上最辣的辣椒則高達數百萬。","4219","25351","27161","史高維爾指標","6","32173","這個的名稱是什麼？","29246","4","6","高維爾指標","3","史高維爾指標"
"6","0","2","6","6","19981","「影子」是因為光線傳播過程中遇到什麼無法進續前進，就會在物體背後出現陰影？","4220","29289","39636","不透明的物體","6","36879","這個的名稱是什麼？","26126","4","6","不透明物體","2","不透明的物體"
"3","0","2","3","3","101","自排車的檔位中，「P」代表Parking，「D」代表Drive。那麼，「N」代表？","4221","114","97","Neutral","3","117","這個的名稱是什麼？","116","4","3","eutra","2","Neutral"
"3","0","2","3","3","115","汽車零件中被稱作「方向燈」的物品，其英文為？","4222","110","97","Turn signal","3","105","這個的名稱是什麼？","103","4","3","signa","1","Turn signal"
"3","0","2","3","2","83","自排車的檔位中，「P」代表Parking，「D」代表Drive。那「S」代表？","4223","114","116","","3","112","這個的名稱是什麼？","111","4","3","Sport","3","Sport"
"6","0","2","6","6","19968","地球到太陽的平均距離稱為：","4224","21934","20301","一個天文單位（1AU）","6","22825","這個的名稱是什麼？","25991","4","6","一天文單位","1","一個天文單位（1AU）"
"3","0","2","3","3","101","「USB」的英文全名為：","4225","97","108","Universal Serial Bus","3","114","這個的名稱是什麼？","105","4","3","erial","3","Universal Serial Bus"
"3","0","2","3","2","80","法國的首都。","4226","105","115","巴黎（Paris）","3","97","這個都市的名稱是？","114","4","3","Paris","1","巴黎（Paris）"
"6","0","2","6","6","33775","美國的首都。","4227","21733","20523","華盛頓哥倫比亞特區（D.C特區）","6","30427","這個地點的名稱是？","38931","4","6","華盛頓哥倫","1","華盛頓哥倫比亞特區（D.C特區）"
"6","4228","1","6","6","29560","","4228","20043","22283","獸人族之國珊托魯斯","6","20154","這個都市的名稱是？","26063","4","6","獸人族之國","3","獸人族之國珊托魯斯"
"6","4229","1","6","6","26757","這是什麼戰隊競賽\nBoss的棲息地？","4229","25552","22982","","6","33678","這個的名稱是什麼？","36335","4","6","梅莎路提姆","1","梅莎路提姆"
"1","0","1","1","1","53","將55321在「百位數」進行無條件進位後的數字。","4230","48","48","","1","53","這是多少？","48","4","1","55000","1","55000"
"6","4231","1","6","6","37326","這是什麼戰隊競賽\nBoss的棲息地？","4231","32990","32974","","6","35948","這個的名稱是什麼？","38617","4","6","野豬雙胞胎","1","野豬雙胞胎"
"6","4232","1","6","6","21152","這是什麼戰隊競賽\nBoss的棲息地？","4232","35582","21496","","6","29246","這個的名稱是什麼？","22522","4","6","加爾基諾司","1","加爾基諾司"
"1","0","2","6","1","51","用三個3組成最大的數。","4233","27425","26041","3的33次方","1","51","這是多少？","51","4","6","333次方","2","3的33次方"
"6","0","2","6","6","38651","電車時速80公里，向北行駛。有時速20公里的東風，請問電車的煙朝哪個方向吹？","4234","26377","29017","","6","36554","這是什麼？","27794","4","6","電車沒有煙","3","電車沒有煙"
"1","0","2","6","1","51","1、2、3組成的最大數為多少？","4235","27425","26041","3的21次方","1","50","這是多少？","49","4","6","321次方","2","3的21次方"
"6","0","2","6","6","20877","考試時，小明決定用擲骰子來作答，但題目有15題，為什麼他扔了30次？","4236","19968","27425","","6","39511","這是什麼？","35657","4","6","再驗證一次","2","再驗證一次"
"1","0","2","1","1","54","abcde + edcba = fffff，請問「fffff」是多少？（英文字母排序）","4237","54","54","","1","54","這是多少？","54","4","1","66666","2","66666"
"6","0","2","6","6","27599","哪一個月有28天？","4238","37117","26377","每個月都有28天","6","20491","這是什麼？","26376","4","6","每個月都有","1","每個月都有28天"
"6","4239","1","6","6","27700","是什麼戰隊競賽\nBoss的棲息地？","4239","27472","26031","","6","20043","這個的名稱是什麼？","37324","4","6","水之里歐斯","1","水之里歐斯"
"6","0","2","6","6","35201","時鐘敲了13下，接下來該怎麼做？","4240","26178","37912","","6","20462","這個的名稱是什麼？","29702","4","6","要修理時鐘","2","要修理時鐘"
"3","0","2","3","3","97","「三角形」的英文。","4242","108","101","Triangle","3","110","這個的名稱是什麼？","103","4","3","angle","1","Triangle"
"3","0","2","3","2","83","「正方形」的英文。","4244","97","114","Square","3","113","這個的名稱是什麼？","117","4","3","Squar","1","Square"
"3","0","2","3","2","80","「五邊形」的英文。","4245","116","97","Pentagon","3","101","這個的名稱是什麼？","110","4","3","Penta","2","Pentagon"
"3","0","2","3","2","72","「六邊形」的英文。","4246","97","103","Hexagon","3","101","這個的名稱是什麼？","120","4","3","Hexag","3","Hexagon"
"3","0","2","3","2","72","「七邊形」的英文。","4247","116","97","Heptagon","3","101","這個的名稱是什麼？","112","4","3","Hepta","3","Heptagon"
"3","0","2","3","2","79","「八邊形」的英文。","4248","97","103","Octagon","3","99","這個的名稱是什麼？","116","4","3","Octag","3","Octagon"
"3","0","2","3","3","101","「扇形」的英文。","4249","111","114","Sector","3","99","這個的名稱是什麼？","116","4","3","ector","3","Sector"
"3","0","2","3","2","84","「千（單位）」的英文。","4250","117","115","Thousand","3","104","這個的名稱是什麼？","111","4","3","Thous","1","Thousand"
"3","0","2","3","2","84","「兆（單位）」的英文。","4251","108","108","Trillion","3","114","這個的名稱是什麼？","105","4","3","Trill","2","Trillion"
"6","0","2","6","6","24392","煮義大利麵時刻意保留一點硬度的煮法。","5001","22823","21033","彈牙義大利麵","6","29273","這個的名稱是什麼？","32681","5","6","彈牙義大利","1","彈牙義大利麵"
"6","0","1","6","6","20844","管理蘭德索爾之公會的公家機關。","5002","29702","26371","公會管理協會","6","26371","這個的名稱是什麼？","31649","5","6","公會管理會","1","公會管理協會"
"6","0","1","1","6","22909","「碧」製作出來當作交朋友練習對象的鐵皮人偶。","5003","49","34399","有我在喔好朋友1號","6","26379","這個的名稱是什麼？","21451","5","6","好朋友1號","2","有我在喔好朋友1號"
"6","0","2","6","6","39640","何謂「三高」？","5004","39640","34880","高血壓、高血脂、高血糖","6","34880","這個的名稱是什麼？","22739","5","6","高血壓高血","2","高血壓、高血脂、高血糖"
"3","0","2","3","3","111","「優格」的英文。","5005","114","116","Yogurt","3","103","這個的名稱是什麼？","117","5","3","ogurt","1","Yogurt"
"6","0","2","6","6","27888","著名的泰式料理之一。與雞肉有關。","5006","40635","38622","","6","24335","這個的名稱是什麼？","26898","5","6","泰式椒麻雞","2","泰式椒麻雞"
"6","0","2","6","6","21345","擺滿番茄、莫札瑞拉起司和羅勒，代表「卡布里風格」的前菜。","5007","27801","25289","","6","24067","這個的名稱是什麼？","37324","5","6","卡布里沙拉","2","卡布里沙拉"
"3","0","2","3","2","87","最佳解酒液為：(請用英文作答)","5010","101","114","","3","97","這個的名稱是什麼？","116","5","3","Water","2","Water"
