6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"0","0","0","0","10060202","10060204","6","12","0","0","49","10060205","0"
"4","0","0","0","10060204","10060205","6","14","0","0","48","10060208","0"
"10003","0","0","0","10060203","10060206","6","7","0","0","48","10060207","0"
"0","0","0","0","10060206","10060207","6","4","0","0","47","10060209","0"
"1","0","0","0","10060205","10060208","6","2","0","0","47","10060209","0"
"0","0","0","10060208","10060207","10060209","6","6","0","0","46","10060210","0"
"0","0","0","0","10060209","10060210","6","12","0","0","45","10060211","0"
"2","0","0","0","10060210","10060211","6","3","0","0","44","10060212","0"
"0","0","0","0","10060211","10060212","6","4","0","0","43","10060501","0"
"3","0","0","0","10060543","10060242","6","3","0","0","19","10060387","0"
"2","0","0","0","10060387","10060244","6","14","0","0","17","10060245","0"
"1","0","0","0","10060244","10060245","6","2","0","0","16","10060246","0"
"10003","0","0","0","10060245","10060246","6","7","0","0","15","10060247","0"
"0","0","0","0","10060246","10060247","6","6","0","0","14","10060401","0"
"10001","0","0","0","10060252","10060251","6","11","0","0","10","10060544","0"
"10002","0","0","0","10060400","10060252","6","7","0","0","11","10060251","0"
"10001","0","0","0","10060589","10060294","6","7","0","0","48","10060295","0"
"2","0","0","0","10060294","10060295","6","2","0","0","47","10060296","0"
"10001","0","0","0","10060295","10060296","6","11","0","0","46","10060297","0"
"3","0","0","0","10060296","10060297","6","14","0","0","45","10060298","0"
"0","0","0","0","10060297","10060298","6","5","0","0","44","10060299","0"
"0","10060301","0","0","10060298","10060299","6","4","0","0","43","10060300","0"
"1","0","0","0","10060299","10060300","6","3","0","0","42","10060303","0"
"10001","0","0","0","10060299","10060301","6","7","0","0","42","10060302","0"
"2","0","0","0","10060301","10060302","6","14","0","0","41","10060305","0"
"0","0","0","0","10060300","10060303","6","6","0","0","41","10060304","0"
"3","0","0","0","10060303","10060304","6","2","0","0","40","10060306","0"
"0","0","0","0","10060302","10060305","6","4","0","0","40","10060308","0"
"2","0","0","0","10060304","10060306","6","14","0","0","39","10060307","0"
"3","0","0","0","10060306","10060307","6","2","0","0","38","10060310","0"
"10003","0","0","0","10060305","10060308","6","7","0","0","39","10060309","0"
"10002","0","0","0","10060308","10060309","6","7","0","0","38","10060310","0"
"0","0","0","10060309","10060307","10060310","6","6","0","0","37","10060311","0"
"10001","0","0","0","10060310","10060311","6","11","0","0","36","10060312","0"
"4","0","0","0","10060311","10060312","6","14","0","0","35","10060313","0"
"0","0","0","0","10060312","10060313","6","12","0","0","34","10060314","0"
"10001","0","0","0","10060313","10060314","6","7","0","0","33","10060315","0"
"2","0","0","0","10060314","10060315","6","2","0","0","32","10060385","0"
"1","0","0","0","10060385","10060317","6","15","0","0","30","10060391","0"
"1","10060321","0","0","10060390","10060320","6","2","0","0","27","10060324","0"
"3","0","0","0","10060320","10060321","6","3","0","0","28","10060322","0"
"3","0","0","0","10060321","10060322","6","14","0","0","27","10060323","0"
"10003","0","0","0","10060322","10060323","6","7","0","0","26","10060325","0"
"1","0","0","0","10060320","10060324","6","3","0","0","26","10060325","0"
"10001","0","0","10060324","10060323","10060325","6","7","0","0","25","10060591","0"
"0","0","0","0","10060624","10060366","6","4","0","0","74","10060367","0"
"0","0","0","0","10060366","10060367","6","6","0","0","73","10060368","0"
"2","0","0","0","10060367","10060368","6","3","0","0","72","10060369","0"
"2","0","0","0","10060368","10060369","6","2","0","0","71","10060002","0"
"10001","0","0","10060024","10060021","10060380","6","7","0","0","58","10060027","0"
"10001","0","0","0","10060315","10060385","6","7","0","0","31","10060317","0"
"10001","0","0","0","10060242","10060387","6","7","0","0","18","10060244","0"
"10001","0","0","0","10060391","10060390","6","11","0","0","28","10060320","0"
"3","0","0","0","10060317","10060391","6","14","0","0","29","10060390","0"
"0","0","0","0","10060399","10060398","6","4","0","0","25","10060153","0"
"3","0","0","0","10060150","10060399","6","14","0","0","26","10060398","0"
"3","0","0","0","10060401","10060400","6","14","0","0","12","10060252","0"
"1","0","0","0","10060247","10060401","6","3","0","0","13","10060400","0"
"10060402","0","0","0","10060049","10060402","6","16","0","0","41","10060403","0"
"2","0","0","0","10060402","10060403","6","2","0","0","40","10060404","0"
"3","0","0","0","10060403","10060404","6","14","0","0","39","10060405","0"
"0","0","0","0","10060404","10060405","6","12","0","0","38","10060406","0"
"0","0","0","0","10060405","10060406","6","4","0","0","37","10060407","0"
"0","0","0","0","10060406","10060407","6","6","0","0","36","10060408","0"
"0","0","0","0","10060407","10060408","6","15","0","0","35","10060409","0"
"1","0","0","0","10060408","10060409","6","3","0","0","34","10060410","0"
"10001","0","0","0","10060409","10060410","6","11","0","0","33","10060411","0"
"2","0","0","0","10060410","10060411","6","14","0","0","32","10060412","0"
"10002","0","0","0","10060411","10060412","6","7","0","0","31","10060413","0"
"0","0","0","0","10060412","10060413","6","4","0","0","30","10060414","0"
"1","0","0","0","10060413","10060414","6","3","0","0","29","10060415","0"
"0","0","0","0","10060414","10060415","6","5","0","0","28","10060416","0"
"0","0","0","0","10060415","10060416","6","4","0","0","27","10060417","0"
"1","10060446","0","0","10060416","10060417","6","2","0","0","26","10060418","10060449"
"10001","0","0","0","10060417","10060418","6","7","0","0","25","10060419","0"
"1","0","0","0","10060418","10060419","6","3","0","0","24","10060420","0"
"1","0","0","10060447","10060419","10060420","6","2","0","10060450","23","10060454","0"
"4","0","0","0","10060417","10060446","6","14","0","0","27","10060452","0"
"4","0","0","0","10060453","10060447","6","14","0","0","24","10060420","0"
"6","0","0","0","10060451","10060448","6","14","0","0","25","10060450","0"
"10003","0","0","0","10060417","10060449","6","7","0","0","27","10060451","0"
"10003","0","0","0","10060448","10060450","6","7","0","0","24","10060420","0"
"0","0","0","0","10060449","10060451","6","6","0","0","26","10060448","0"
"3","0","0","0","10060446","10060452","6","2","0","0","26","10060453","0"
"3","0","0","0","10060452","10060453","6","3","0","0","25","10060447","0"
"0","0","0","0","10060420","10060454","6","6","0","0","22","10060455","0"
"10001","0","0","0","10060454","10060455","6","7","0","0","21","10060456","0"
"10001","0","0","0","10060455","10060456","6","11","0","0","20","10060457","0"
"2","0","0","0","10060456","10060457","6","2","0","0","19","10060458","0"
"10001","0","0","0","10060457","10060458","6","7","0","0","18","10060459","0"
"3","0","0","0","10060458","10060459","6","14","0","0","17","10060460","0"
"0","0","0","0","10060459","10060460","6","4","0","0","16","10060461","0"
"0","0","0","0","10060460","10060461","6","15","0","0","15","10060462","0"
"0","0","0","0","10060461","10060462","6","6","0","0","14","10060463","0"
"1","0","0","0","10060462","10060463","6","3","0","0","13","10060464","0"
"10002","0","0","0","10060463","10060464","6","7","0","0","12","10060465","0"
"4","0","0","0","10060464","10060465","6","14","0","0","11","10060466","0"
"1","0","0","0","10060465","10060466","6","2","0","0","10","10060467","0"
"2","0","0","0","10060466","10060467","6","3","0","0","9","10060468","0"
"0","0","0","0","10060467","10060468","6","6","0","0","8","10060469","0"
"1","0","0","0","10060468","10060469","6","2","0","0","7","10060470","0"
"0","0","0","0","10060469","10060470","6","4","0","0","6","10060471","0"
"10001","0","0","0","10060470","10060471","6","7","0","0","5","10060472","0"
"3","0","0","0","10060471","10060472","6","14","0","0","4","10060473","0"
"1","0","0","0","10060472","10060473","6","2","0","0","3","10060474","0"
"10002","0","0","0","10060473","10060474","6","7","0","0","2","10060475","0"
"1","0","0","0","10060474","10060475","6","2","0","0","1","10060476","0"
"0","0","0","0","10060475","10060476","6","13","0","0","0","10060092","0"
"0","0","0","0","10060114","10060477","6","15","0","0","55","10060116","0"
"3","0","0","0","10060135","10060478","6","14","0","0","41","10060137","0"
"0","0","0","0","10060146","10060479","6","15","0","0","30","10060148","0"
"10060480","0","0","0","10060153","10060480","6","16","0","0","23","10060481","0"
"10002","0","0","0","10060480","10060481","6","7","0","0","22","10060482","0"
"3","0","0","0","10060481","10060482","6","14","0","0","21","10060483","0"
"0","0","0","0","10060482","10060483","6","6","0","0","20","10060484","0"
"1","0","0","0","10060483","10060484","6","3","0","0","19","10060485","0"
"10001","0","0","0","10060484","10060485","6","7","0","0","18","10060486","0"
"0","0","0","0","10060485","10060486","6","4","0","0","17","10060487","0"
"4","0","0","0","10060486","10060487","6","14","0","0","16","10060488","0"
"10001","0","0","0","10060487","10060488","6","11","0","0","15","10060489","0"
"2","0","0","0","10060488","10060489","6","3","0","0","14","10060490","0"
"2","0","0","0","10060489","10060490","6","2","0","0","13","10060491","0"
"0","0","0","0","10060490","10060491","6","4","0","0","12","10060492","0"
"0","0","0","0","10060491","10060492","6","5","0","0","11","10060161","0"
"0","0","0","0","10060175","10060493","6","13","0","0","0","10060177","0"
"3","0","0","0","10060179","10060494","6","14","0","0","71","10060495","0"
"10001","0","0","0","10060494","10060495","6","7","0","0","70","10060496","0"
"1","0","0","0","10060495","10060496","6","3","0","0","69","10060497","0"
"0","0","0","0","10060496","10060497","6","4","0","0","68","10060498","0"
"0","0","0","0","10060497","10060498","6","15","0","0","67","10060183","0"
"0","0","0","0","10060193","10060499","6","5","0","0","57","10060500","0"
"0","0","0","10060499","10060195","10060500","6","4","0","0","56","10060197","0"
"2","0","0","0","10060212","10060501","6","2","0","0","42","10060502","0"
"2","0","0","0","10060501","10060502","6","14","0","0","41","10060503","0"
"0","0","0","0","10060502","10060503","6","15","0","0","40","10060516","0"
"5","0","0","0","10060516","10060515","6","14","0","0","42","10060528","0"
"1","10060515","0","0","10060503","10060516","6","2","0","0","39","10060517","0"
"0","0","0","0","10060516","10060517","6","12","0","0","38","10060518","0"
"10001","0","0","0","10060517","10060518","6","11","0","0","37","10060519","0"
"4","0","0","0","10060518","10060519","6","14","0","0","36","10060520","0"
"1","0","0","0","10060519","10060520","6","3","0","0","35","10060521","0"
"0","0","0","0","10060520","10060521","6","6","0","0","34","10060522","0"
"10001","0","0","10060534","10060521","10060522","6","7","0","0","33","10060523","0"
"0","0","0","0","10060522","10060523","6","5","0","0","32","10060524","0"
"1","0","0","0","10060523","10060524","6","2","0","0","31","10060525","0"
"1","0","0","0","10060524","10060525","6","3","0","0","30","10060526","0"
"10001","0","0","0","10060525","10060526","6","7","0","0","29","10060527","0"
"1","0","0","0","10060526","10060527","6","2","0","0","28","10060536","0"
"3","0","0","0","10060515","10060528","6","2","0","0","41","10060529","0"
"2","0","0","0","10060528","10060529","6","2","0","0","40","10060530","0"
"2","0","0","0","10060529","10060530","6","2","0","0","39","10060535","0"
"2","0","0","0","10060535","10060531","6","2","0","0","37","10060532","0"
"2","0","0","0","10060531","10060532","6","2","0","0","36","10060533","0"
"3","0","0","0","10060532","10060533","6","2","0","0","35","10060534","0"
"3","0","0","0","10060533","10060534","6","14","0","0","34","10060522","0"
"3","0","0","0","10060530","10060535","6","14","0","0","38","10060531","0"
"4","0","0","0","10060527","10060536","6","14","0","0","27","10060537","0"
"10001","0","0","0","10060536","10060537","6","7","0","0","26","10060538","0"
"2","0","0","0","10060537","10060538","6","2","0","0","25","10060539","0"
"0","0","0","0","10060538","10060539","6","4","0","0","24","10060540","0"
"10002","0","0","0","10060539","10060540","6","7","0","0","23","10060541","0"
"1","0","0","0","10060540","10060541","6","2","0","0","22","10060542","0"
"10060542","0","0","0","10060541","10060542","6","16","0","0","21","10060543","0"
"10001","0","0","0","10060542","10060543","6","11","0","0","20","10060242","0"
"2","0","0","0","10060251","10060544","6","3","0","0","9","10060545","0"
"2","0","0","0","10060544","10060545","6","2","0","0","8","10060546","0"
"2","0","0","0","10060545","10060546","6","2","0","0","7","10060547","0"
"1","10060550","0","0","10060546","10060547","6","2","0","0","6","10060549","10060556"
"1","0","0","0","10060549","10060548","6","2","0","0","4","10060552","0"
"0","0","0","10060551","10060547","10060549","6","6","0","10060555","5","10060548","0"
"5","0","0","0","10060547","10060550","6","14","0","0","7","10060555","0"
"4","0","0","0","10060556","10060551","6","14","0","0","6","10060549","0"
"0","0","0","0","10060548","10060552","6","4","0","0","3","10060553","0"
"0","0","0","0","10060552","10060553","6","12","0","0","2","10060554","0"
"10003","0","0","0","10060553","10060554","6","7","0","0","1","10060557","0"
"0","0","0","0","10060550","10060555","6","4","0","0","6","10060549","0"
"3","0","0","0","10060547","10060556","6","3","0","0","7","10060551","0"
"0","0","0","0","10060554","10060557","6","13","0","0","0","10060558","0"
"10001","0","0","0","10060557","10060558","6","11","0","0","74","10060559","0"
"10001","0","0","0","10060558","10060559","6","7","0","0","73","10060560","0"
"1","0","0","0","10060559","10060560","6","3","0","0","72","10060561","0"
"3","0","0","0","10060560","10060561","6","14","0","0","71","10060563","0"
"1","0","0","0","10060561","10060563","6","2","0","0","70","10060564","0"
"10001","0","0","0","10060563","10060564","6","7","0","0","69","10060565","0"
"0","0","0","0","10060564","10060565","6","5","0","0","68","10060566","0"
"2","0","0","0","10060565","10060566","6","3","0","0","67","10060567","0"
"0","0","0","0","10060566","10060567","6","12","0","0","66","10060568","0"
"0","0","0","0","10060567","10060568","6","4","0","0","65","10060569","0"
"1","0","0","0","10060568","10060569","6","2","0","0","64","10060570","0"
"0","0","0","0","10060569","10060570","6","6","0","0","63","10060571","0"
"10001","10060579","0","0","10060570","10060571","6","11","0","0","62","10060572","0"
"10001","0","0","0","10060571","10060572","6","7","0","0","61","10060573","0"
"10002","0","0","0","10060572","10060573","6","7","0","0","60","10060574","0"
"10003","0","0","0","10060573","10060574","6","7","0","0","59","10060575","0"
"10002","0","0","0","10060574","10060575","6","7","0","0","58","10060576","0"
"10001","0","0","0","10060575","10060576","6","7","0","0","57","10060577","0"
"0","0","0","10060578","10060576","10060577","6","4","0","0","56","10060583","0"
"3","0","0","0","10060581","10060578","6","14","0","0","57","10060577","0"
"2","0","0","0","10060571","10060579","6","14","0","0","61","10060580","0"
"2","0","0","0","10060579","10060580","6","3","0","0","60","10060582","0"
"3","0","0","0","10060582","10060581","6","3","0","0","58","10060578","0"
"3","0","0","0","10060580","10060582","6","2","0","0","59","10060581","0"
"0","0","0","0","10060577","10060583","6","6","0","0","55","10060584","0"
"1","0","0","0","10060583","10060584","6","3","0","0","54","10060585","0"
