8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"1571","1","620420059","0","0","10011008","3","0","0","1","620140059","0","4","101011","2","62002","0","71001002","61402","25","10011007","0","0","100","2","62002","10011006","620120059","0","0","600120623","100","0","15","1","0","1","0","620380159","600002954","0"
"1587","1","620420060","0","0","10011008","3","0","0","1","620140060","0","4","101011","2","63002","0","71001002","61402","25","10011007","0","0","100","2","63002","10011006","620120060","0","0","600120633","100","0","15","1","0","1","0","620380160","600002955","0"
"1601","1","620420061","0","0","10011008","3","0","0","1","620140061","0","4","101011","2","64002","0","71001002","61402","25","10011007","0","0","100","2","64002","10011006","620120061","0","0","600120643","100","0","15","1","0","1","0","620380161","600002956","0"
"1611","1","620420062","0","0","10011008","3","0","0","1","620140062","0","4","101011","2","65002","0","71001002","61402","25","10011007","0","0","100","2","65002","10011006","620120062","0","0","600120653","100","0","15","1","0","1","0","620380162","600002957","0"
"1622","1","620420063","0","0","10011008","3","0","0","1","620140063","0","4","101011","2","66002","0","71001002","61402","25","10011007","0","0","100","2","66002","10011006","620120063","0","0","600120663","100","0","15","1","0","1","0","620380163","600002958","0"
"1631","1","620420064","0","0","10011008","3","0","0","1","620140064","0","4","101011","2","67002","0","71001002","61402","25","10011007","0","0","100","2","67002","10011006","620120064","0","0","600120673","100","0","15","1","0","1","0","620380164","600002959","0"
"1640","1","620420065","0","0","10011008","3","0","0","1","620140065","0","4","101011","2","68002","0","71001002","61402","25","10011007","0","0","100","2","68002","10011006","620120065","0","0","600120683","100","0","15","1","0","1","0","620380165","600002960","0"
"1652","1","620420066","0","0","10011009","3","0","0","1","620140066","0","4","101011","2","69002","0","71001002","61402","25","10011008","0","0","100","2","69002","10011007","620120066","0","0","600120693","100","0","15","1","0","1","0","620380166","600002961","0"
"1668","1","620420067","0","0","10011008","3","0","0","1","620140067","0","4","101011","2","70002","0","71001002","61402","25","10011007","0","0","100","2","70002","10011006","620120067","0","0","600120703","100","0","15","1","0","1","0","620380167","600002962","0"
"1682","1","620420068","0","0","10011008","3","0","0","1","620140068","0","4","101011","2","71002","0","71001002","61402","25","10011007","0","0","100","2","71002","10011006","620120068","0","0","600120713","100","0","15","1","0","1","0","620380168","600002963","0"
"878","1","620220020","0","0","10011003","3","0","0","1","620150020","0","4","101011","2","23002","0","71001002","61402","25","10011002","0","0","100","2","23002","10011001","620240020","0","0","600120233","72","0","72","1","0","1","0","620380120","600002964","0"
"892","1","620220021","0","0","10011003","3","0","0","1","620150021","0","4","101011","2","24002","0","71001002","61402","25","10011002","0","0","100","2","24002","10011001","620240021","0","0","600120243","72","0","72","1","0","1","0","620380121","600002965","0"
"904","1","620220022","0","0","10011003","3","0","0","1","620150022","0","4","101011","2","25002","0","71001002","61402","25","10011002","0","0","100","2","25002","10011001","620240022","0","0","600120253","72","0","72","1","0","1","0","620380122","600002966","0"
"912","1","620220023","0","0","10011003","3","0","0","1","620150023","0","4","101011","2","26002","0","71001002","61402","25","10011002","0","0","100","2","26002","10011001","620240023","0","0","600120263","72","0","72","1","0","1","0","620380123","600002967","0"
"926","1","620220024","0","0","10011004","3","0","0","1","620150024","0","4","101011","2","27002","0","71001002","61402","25","10011003","0","0","100","2","27002","10011001","620240024","0","0","600120273","72","0","72","1","0","1","0","620380124","600002968","0"
"938","1","620220025","0","0","10011004","3","0","0","1","620150025","0","4","101011","2","28002","0","71001002","61402","25","10011003","0","0","100","2","28002","10011001","620240025","0","0","600120283","72","0","72","1","0","1","0","620380125","600002969","0"
"950","1","620220026","0","0","10011004","3","0","0","1","620150026","0","4","101011","2","29002","0","71001002","61402","25","10011003","0","0","100","2","29002","10011001","620240026","0","0","600120293","72","0","72","1","0","1","0","620380126","600002970","0"
"960","1","620220027","0","0","10011004","3","0","0","1","620150027","0","4","101011","2","30002","0","71001002","61402","25","10011003","0","0","100","2","30002","10011001","620240027","0","0","600120303","72","0","72","1","0","1","0","620380127","600002971","0"
"976","1","620220028","0","0","10011004","3","0","0","1","620150028","0","4","101011","2","31002","0","71001002","61402","25","10011003","0","0","100","2","31002","10011001","620240028","0","0","600120313","72","0","72","1","0","1","0","620380128","600002972","0"
"996","1","620220029","0","0","10011004","3","0","0","1","620150029","0","4","101011","2","32002","0","71001002","61402","25","10011003","0","0","100","2","32002","10011001","620240029","0","0","600120323","72","0","72","1","0","1","0","620380129","600002973","0"
"1024","1","620220030","0","0","10011004","3","0","0","1","620150030","0","4","101011","2","33002","0","71001002","61402","25","10011003","0","0","100","2","33002","10011001","620240030","0","0","600120333","72","0","72","1","0","1","0","620380130","600002974","0"
"1036","1","620220031","0","0","10011004","3","0","0","1","620150031","0","4","101011","2","34002","0","71001002","61402","25","10011003","0","0","100","2","34002","10011001","620240031","0","0","600120343","72","0","72","1","0","1","0","620380131","600002975","0"
"1044","1","620220032","0","0","10011005","3","0","0","1","620150032","0","4","101011","2","35002","0","71001002","61402","25","10011004","0","0","100","2","35002","10011002","620240032","0","0","600120353","72","0","72","1","0","1","0","620380132","600002976","0"
"1072","1","620220033","0","0","10011005","3","0","0","1","620150033","0","4","101011","2","36002","0","71001002","61402","25","10011004","0","0","100","2","36002","10011002","620240033","0","0","600120363","72","0","72","1","0","1","0","620380133","600002977","0"
"1086","1","620220034","0","0","10011005","3","0","0","1","620150034","0","4","101011","2","37002","0","71001002","61402","25","10011004","0","0","100","2","37002","10011002","620240034","0","0","600120373","72","0","72","1","0","1","0","620380134","600002978","0"
"1106","1","620220035","0","0","10011005","3","0","0","1","620150035","0","4","101011","2","38002","0","71001002","61402","25","10011004","0","0","100","2","38002","10011002","620240035","0","0","600120383","72","0","72","1","0","1","0","620380135","600002979","0"
"1126","1","620220036","0","0","10011005","3","0","0","1","620150036","0","4","101011","2","39002","0","71001002","61402","25","10011004","0","0","100","2","39002","10011002","620240036","0","0","600120393","72","0","72","1","0","1","0","620380136","600002980","0"
"1156","1","620220037","0","0","10011005","3","0","0","1","620150037","0","4","101011","2","40002","0","71001002","61402","25","10011004","0","0","100","2","40002","10011002","620240037","0","0","600120403","72","0","72","1","0","1","0","620380137","600002981","0"
"1164","1","620220038","0","0","10011005","3","0","0","1","620150038","0","4","101011","2","41002","0","71001002","61402","25","10011004","0","0","100","2","41002","10011002","620240038","0","0","600120413","72","0","72","1","0","1","0","620380138","600002982","0"
"1176","1","620220039","0","0","10011006","3","0","0","1","620150039","0","4","101011","2","42002","0","71001002","61402","25","10011005","0","0","100","2","42002","10011003","620240039","0","0","600120423","72","0","72","1","0","1","0","620380139","600002983","0"
"1210","1","620220040","0","0","10011006","3","0","0","1","620150040","0","4","101011","2","43002","0","71001002","61402","25","10011005","0","0","100","2","43002","10011003","620240040","0","0","600120433","72","0","72","1","0","1","0","620380140","600002984","0"
"1240","1","620220041","0","0","10011006","3","0","0","1","620150041","0","4","101011","2","44002","0","71001002","61402","25","10011005","0","0","100","2","44002","10011003","620240041","0","0","600120443","72","0","72","1","0","1","0","620380141","600002985","0"
"1270","1","620220042","0","0","10011006","3","0","0","1","620150042","0","4","101011","2","45002","0","71001002","61402","25","10011005","0","0","100","2","45002","10011003","620240042","0","0","600120453","72","0","72","1","0","1","0","620380142","600002986","0"
"1290","1","620220043","0","0","10011006","3","0","0","1","620150043","0","4","101011","2","46002","0","71001002","61402","25","10011005","0","0","100","2","46002","10011003","620240043","0","0","600120463","72","0","72","1","0","1","0","620380143","600002987","0"
"1300","1","620220044","0","0","10011006","3","0","0","1","620150044","0","4","101011","2","47002","0","71001002","61402","25","10011005","0","0","100","2","47002","10011003","620240044","0","0","600120473","72","0","72","1","0","1","0","620380144","600002988","0"
"1320","1","620220045","0","0","10011006","3","0","0","1","620150045","0","4","101011","2","48002","0","71001002","61402","25","10011005","0","0","100","2","48002","10011003","620240045","0","0","600120483","72","0","72","1","0","1","0","620380145","600002989","0"
"1346","1","620220046","0","0","10011007","3","0","0","1","620150046","0","4","101011","2","49002","0","71001002","61402","25","10011006","0","0","100","2","49002","10011004","620240046","0","0","600120493","72","0","72","1","0","1","0","620380146","600002990","0"
"1382","1","620220047","0","0","10011007","3","0","0","1","620150047","0","4","101011","2","50002","0","71001002","61402","25","10011006","0","0","100","2","50002","10011004","620240047","0","0","600120503","72","0","72","1","0","1","0","620380147","600002991","0"
"1398","1","620220048","0","0","10011007","3","0","0","1","620150048","0","4","101011","2","51002","0","71001002","61402","25","10011006","0","0","100","2","51002","10011004","620240048","0","0","600120513","72","0","72","1","0","1","0","620380148","600002992","0"
"1416","1","620220049","0","0","10011007","3","0","0","1","620150049","0","4","101011","2","52002","0","71001002","61402","25","10011006","0","0","100","2","52002","10011004","620240049","0","0","600120523","72","0","72","1","0","1","0","620380149","600002993","0"
"1440","1","620220050","0","0","10011007","3","0","0","1","620150050","0","4","101011","2","53002","0","71001002","61402","25","10011006","0","0","100","2","53002","10011004","620240050","0","0","600120533","72","0","72","1","0","1","0","620380150","600002994","0"
"1456","1","620220051","0","0","10011007","3","0","0","1","620150051","0","4","101011","2","54002","0","71001002","61402","25","10011006","0","0","100","2","54002","10011004","620240051","0","0","600120543","72","0","72","1","0","1","0","620380151","600002995","0"
"1468","1","620220052","0","0","10011007","3","0","0","1","620150052","0","4","101011","2","55002","0","71001002","61402","25","10011006","0","0","100","2","55002","10011004","620240052","0","0","600120553","72","0","72","1","0","1","0","620380152","600002996","0"
"1482","1","620220053","0","0","10011007","3","0","0","1","620150053","0","4","101011","2","56002","0","71001002","61402","25","10011006","0","0","100","2","56002","10011004","620240053","0","0","600120563","72","0","72","1","0","1","0","620380153","600002997","0"
"1488","1","620220054","0","0","10011007","3","0","0","1","620150054","0","4","101011","2","57002","0","71001002","61402","25","10011006","0","0","100","2","57002","10011004","620240054","0","0","600120573","72","0","72","1","0","1","0","620380154","600002998","0"
"1500","1","620220055","0","0","10011007","3","0","0","1","620150055","0","4","101011","2","58002","0","71001002","61402","25","10011006","0","0","100","2","58002","10011004","620240055","0","0","600120583","72","0","72","1","0","1","0","620380155","600002999","0"
"1528","1","620220056","0","0","10011007","3","0","0","1","620150056","0","4","101011","2","59002","0","71001002","61402","25","10011006","0","0","100","2","59002","10011004","620240056","0","0","600120593","72","0","72","1","0","1","0","620380156","600003000","0"
"1538","1","620220057","0","0","10011007","3","0","0","1","620150057","0","4","101011","2","60002","0","71001002","61402","25","10011006","0","0","100","2","60002","10011004","620240057","0","0","600120603","72","0","72","1","0","1","0","620380157","600003001","0"
"1558","1","620220058","0","0","10011007","3","0","0","1","620150058","0","4","101011","2","61002","0","71001002","61402","25","10011006","0","0","100","2","61002","10011004","620240058","0","0","600120613","72","0","72","1","0","1","0","620380158","600003002","0"
"1571","1","620220059","0","0","10011008","3","0","0","1","620150059","0","4","101011","2","62002","0","71001002","61402","25","10011007","0","0","100","2","62002","10011006","620240059","0","0","600120623","100","0","15","1","0","1","0","620380159","600003003","0"
"1587","1","620220060","0","0","10011008","3","0","0","1","620150060","0","4","101011","2","63002","0","71001002","61402","25","10011007","0","0","100","2","63002","10011006","620240060","0","0","600120633","100","0","15","1","0","1","0","620380160","600003004","0"
"1601","1","620220061","0","0","10011008","3","0","0","1","620150061","0","4","101011","2","64002","0","71001002","61402","25","10011007","0","0","100","2","64002","10011006","620240061","0","0","600120643","100","0","15","1","0","1","0","620380161","600003005","0"
"1611","1","620220062","0","0","10011008","3","0","0","1","620150062","0","4","101011","2","65002","0","71001002","61402","25","10011007","0","0","100","2","65002","10011006","620240062","0","0","600120653","100","0","15","1","0","1","0","620380162","600003006","0"
"1622","1","620220063","0","0","10011008","3","0","0","1","620150063","0","4","101011","2","66002","0","71001002","61402","25","10011007","0","0","100","2","66002","10011006","620240063","0","0","600120663","100","0","15","1","0","1","0","620380163","600003007","0"
"1631","1","620220064","0","0","10011008","3","0","0","1","620150064","0","4","101011","2","67002","0","71001002","61402","25","10011007","0","0","100","2","67002","10011006","620240064","0","0","600120673","100","0","15","1","0","1","0","620380164","600003008","0"
"1640","1","620220065","0","0","10011008","3","0","0","1","620150065","0","4","101011","2","68002","0","71001002","61402","25","10011007","0","0","100","2","68002","10011006","620240065","0","0","600120683","100","0","15","1","0","1","0","620380165","600003009","0"
"1652","1","620220066","0","0","10011009","3","0","0","1","620150066","0","4","101011","2","69002","0","71001002","61402","25","10011008","0","0","100","2","69002","10011007","620240066","0","0","600120693","100","0","15","1","0","1","0","620380166","600003010","0"
"1668","1","620220067","0","0","10011008","3","0","0","1","620150067","0","4","101011","2","70002","0","71001002","61402","25","10011007","0","0","100","2","70002","10011006","620240067","0","0","600120703","100","0","15","1","0","1","0","620380167","600003011","0"
"1682","1","620220068","0","0","10011008","3","0","0","1","620150068","0","4","101011","2","71002","0","71001002","61402","25","10011007","0","0","100","2","71002","10011006","620240068","0","0","600120713","100","0","15","1","0","1","0","620380168","600003012","0"
