a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"6","0","0","0","1","0","1","0","「翠風刃翡翠銳鋒」的碎片。","20","翠風刃翡翠銳鋒（碎片）","106071","0","112","0","0","0","0","0","0","7","0","116071","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「巧克力香蕉匕首」的碎片。","20","巧克力香蕉匕首（碎片）","106072","0","118","0","0","0","0","0","0","7","0","116072","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「紫霧短劍」的碎片。","20","紫霧短劍（碎片）","106073","0","124","0","0","0","0","0","0","7","0","116073","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「蒼神弓慈悲藍寶石」的碎片。","20","蒼神弓慈悲藍寶石（碎片）","106131","0","112","0","0","0","0","0","0","13","0","116131","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「拉糖弓」的碎片。","20","拉糖弓（碎片）","106132","0","118","0","0","0","0","0","0","13","0","116132","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「白雨之流轉弓」的碎片。","20","白雨之流轉弓（碎片）","106133","0","124","0","0","0","0","0","0","13","0","116133","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「黃銅的裂戰斧」的碎片。","20","黃銅的裂戰斧（碎片）","106191","0","112","0","0","0","0","0","0","19","0","116191","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「可麗餅戰斧」的碎片。","20","可麗餅戰斧（碎片）","106192","0","118","0","0","0","0","0","0","19","0","116192","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「極天之光帶斧」的碎片。","20","極天之光帶斧（碎片）","106193","0","124","0","0","0","0","0","0","19","0","116193","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「純金聖雕重甲」的碎片。","20","純金聖雕重甲（碎片）","106311","0","117","0","0","0","0","0","0","31","0","116311","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「瑰紅草莓盔甲」的碎片。","20","瑰紅草莓盔甲（碎片）","106312","0","123","0","0","0","0","0","0","31","0","116312","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「櫻花八重鎧」的碎片。","20","櫻花八重鎧（碎片）","106313","0","129","0","0","0","0","0","0","31","0","116313","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「魔法鬆餅長袍」的碎片。","20","魔法鬆餅長袍（碎片）","106372","0","123","0","0","0","0","0","0","37","0","116372","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「堇青石盾」的碎片。","20","堇青石盾（碎片）","106401","0","117","0","0","0","0","0","0","40","0","116401","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「薄荷巧克力冰鞋」的碎片。","20","薄荷巧克力冰鞋（碎片）","106431","0","123","0","0","0","0","0","0","43","0","116431","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「月水晶高跟鞋」的碎片。","20","月水晶高跟鞋（碎片）","106461","0","117","0","0","0","0","0","0","46","0","116461","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「櫻吹雪軍靴」的碎片。","20","櫻吹雪軍靴（碎片）","106462","0","129","0","0","0","0","0","0","46","0","116462","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「不散櫻寬緣帽」的碎片。","20","不散櫻寬緣帽（碎片）","106491","0","129","0","0","0","0","0","0","49","0","116491","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「神紅戒紅寶石玫瑰」的碎片。","20","神紅戒紅寶石玫瑰（碎片）","106551","0","114","0","0","0","0","0","0","55","0","116551","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「爆米花項鍊」的碎片。","20","爆米花項鍊（碎片）","106552","0","120","0","0","0","0","0","0","55","0","116552","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「獄天耳飾」的碎片。","20","獄天耳飾（碎片）","106553","0","126","0","0","0","0","0","0","55","0","116553","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「常青之綠戒」的碎片。","20","常青之綠戒（碎片）","106581","0","114","0","0","0","0","0","0","58","0","116581","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「馬卡龍墜飾」的碎片。","20","馬卡龍墜飾（碎片）","106582","0","120","0","0","0","0","0","0","58","0","116582","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「旋風耳飾」的碎片。","20","旋風耳飾（碎片）","106583","0","126","0","0","0","0","0","0","58","0","116583","0","0","1800","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「白聖石鑽石之星」的碎片。","20","白聖石鑽石之星（碎片）","106611","0","114","0","0","0","0","0","0","61","0","116611","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「甜甜圈頸環」的碎片。","20","甜甜圈頸環（碎片）","106612","0","120","0","0","0","0","0","0","61","0","116612","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「惠雨耳飾」的碎片。","20","惠雨耳飾（碎片）","106613","0","126","0","0","0","0","0","0","61","0","116613","0","0","1800","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「狂暴狼牙劍」的碎片。","20","狂暴狼牙劍（碎片）","107013","0","142","0","0","0","0","0","0","1","0","117013","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「宵刀影櫻」的碎片。","20","宵刀影櫻（碎片）","107041","0","130","0","0","0","0","0","0","4","0","117041","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「虎鯨之劍」的碎片。","20","虎鯨之劍（碎片）","107042","0","136","0","0","0","0","0","0","4","0","117042","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「櫻花匕首」的碎片。","20","櫻花匕首（碎片）","107071","0","130","0","0","0","0","0","0","7","0","117071","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「鯊牙匕首」的碎片。","20","鯊牙匕首（碎片）","107072","0","136","0","0","0","0","0","0","7","0","117072","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「雷鳴龐克匕首」的碎片。","20","雷鳴龐克匕首（碎片）","107073","0","142","0","0","0","0","0","0","7","0","117073","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「喵喵手指虎」的碎片。","20","喵喵手指虎（碎片）","107103","0","142","0","0","0","0","0","0","10","0","117103","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「枝垂櫻弓」的碎片。","20","枝垂櫻弓（碎片）","107131","0","130","0","0","0","0","0","0","13","0","117131","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「小丑魚長弓」的碎片。","20","小丑魚長弓（碎片）","107132","0","136","0","0","0","0","0","0","13","0","117132","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「骷髏哥德之槍」的碎片。","20","骷髏哥德之槍（碎片）","107163","0","142","0","0","0","0","0","0","16","0","117163","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「伐櫻斧」的碎片。","20","伐櫻斧（碎片）","107191","0","130","0","0","0","0","0","0","19","0","117191","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「鯨魚戰斧」的碎片。","20","鯨魚戰斧（碎片）","107192","0","136","0","0","0","0","0","0","19","0","117192","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「掛鎖權杖」的碎片。","20","掛鎖權杖（碎片）","107223","0","142","0","0","0","0","0","0","22","0","117223","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「龐克公主之杖」的碎片。","20","龐克公主之杖（碎片）","107253","0","142","0","0","0","0","0","0","25","0","117253","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「海灘泳圈鎧甲」的碎片。","20","海灘泳圈鎧甲（碎片）","107311","0","135","0","0","0","0","0","0","31","0","117311","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「哥德貞女」的碎片。","20","哥德貞女（碎片）","107312","0","141","0","0","0","0","0","0","31","0","117312","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「白極光禮服」的碎片。","20","白極光禮服（碎片）","107343","0","147","0","0","0","0","0","0","34","0","117343","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「哥德藍玫瑰」的碎片。","20","哥德藍玫瑰（碎片）","107372","0","141","0","0","0","0","0","0","37","0","117372","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「扶桑花涼鞋」的碎片。","20","扶桑花涼鞋（碎片）","107461","0","135","0","0","0","0","0","0","46","0","117461","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「冰霜圓柱高跟鞋」的碎片。","20","冰霜圓柱高跟鞋（碎片）","107463","0","147","0","0","0","0","0","0","46","0","117463","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「向日葵草帽」的碎片。","20","向日葵草帽（碎片）","107491","0","135","0","0","0","0","0","0","49","0","117491","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「黑色扣環帽」的碎片。","20","黑色扣環帽（碎片）","107492","0","141","0","0","0","0","0","0","49","0","117492","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「雪花貝雷帽」的碎片。","20","雪花貝雷帽（碎片）","107493","0","147","0","0","0","0","0","0","49","0","117493","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「櫻舞八重簪」的碎片。","20","櫻舞八重簪（碎片）","107551","0","132","0","0","0","0","0","0","55","0","117551","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「紅寶石扶桑花髮飾」的碎片。","20","紅寶石扶桑花髮飾（碎片）","107552","0","138","0","0","0","0","0","0","55","0","117552","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「龐克棘刺手環」的碎片。","20","龐克棘刺手環（碎片）","107553","0","144","0","0","0","0","0","0","55","0","117553","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「櫻花月夜簪」的碎片。","20","櫻花月夜簪（碎片）","107581","0","132","0","0","0","0","0","0","58","0","117581","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「珍珠椰子髮飾」的碎片。","20","珍珠椰子髮飾（碎片）","107582","0","138","0","0","0","0","0","0","58","0","117582","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「綠寶石哥德風手環」的碎片。","20","綠寶石哥德風手環（碎片）","107583","0","144","0","0","0","0","0","0","58","0","117583","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「仙櫻祝簪」的碎片。","20","仙櫻祝簪（碎片）","107611","0","132","0","0","0","0","0","0","61","0","117611","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「蛋白石貝殼髮飾」的碎片。","20","蛋白石貝殼髮飾（碎片）","107612","0","138","0","0","0","0","0","0","61","0","117612","0","0","1900","0","0","0","0","0"
"7","0","0","0","1","0","1","0","「搖滾鎖鍊手環」的碎片。","20","搖滾鎖鍊手環（碎片）","107613","0","144","0","0","0","0","0","0","61","0","117613","0","0","1900","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰輝劍格拉斯之劍」的碎片。","20","冰輝劍格拉斯之劍（碎片）","108011","0","148","0","0","0","0","0","0","1","0","118011","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「音界劍大鋼琴劍」的碎片。","20","音界劍大鋼琴劍（碎片）","108012","0","154","0","0","0","0","0","0","1","0","118012","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「綠洲守衛之劍」的碎片。","20","綠洲守衛之劍（碎片）","108013","0","160","0","0","0","0","0","0","1","0","118013","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「薔薇帝王之劍」的碎片。","20","薔薇帝王之劍（碎片）","108014","0","166","0","0","0","0","0","0","1","0","118014","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰牙斯蒂利亞匕首」的碎片。","20","冰牙斯蒂利亞匕首（碎片）","108071","0","148","0","0","0","0","0","0","7","0","118071","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「刻音刃劈斬劍」的碎片。","20","刻音刃劈斬劍（碎片）","108072","0","154","0","0","0","0","0","0","7","0","118072","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「棘瑰凶刃」的碎片。","20","棘瑰凶刃（碎片）","108074","0","166","0","0","0","0","0","0","7","0","118074","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰塊拳格拉塞指虎」的碎片。","20","冰塊拳格拉塞指虎（碎片）","108101","0","148","0","0","0","0","0","0","10","0","118101","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「叫鳴拳中提琴拳套」的碎片。","20","叫鳴拳中提琴拳套（碎片）","108102","0","154","0","0","0","0","0","0","10","0","118102","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「傳承拳刃」的碎片。","20","傳承拳刃（碎片）","108103","0","160","0","0","0","0","0","0","10","0","118103","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「瑰瓣指虎」的碎片。","20","瑰瓣指虎（碎片）","108104","0","166","0","0","0","0","0","0","10","0","118104","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「風之遺產長矛」的碎片。","20","風之遺產長矛（碎片）","108163","0","160","0","0","0","0","0","0","16","0","118163","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「花冠長槍」的碎片。","20","花冠長槍（碎片）","108164","0","166","0","0","0","0","0","0","16","0","118164","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰壞斧里奧特戰斧」的碎片。","20","冰壞斧里奧特戰斧（碎片）","108191","0","148","0","0","0","0","0","0","19","0","118191","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「普天音斧破壞圓號」的碎片。","20","普天音斧破壞圓號（碎片）","108192","0","154","0","0","0","0","0","0","19","0","118192","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「綠洲之斧」的碎片。","20","綠洲之斧（碎片）","108193","0","160","0","0","0","0","0","0","19","0","118193","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰雪杖帕戈斯之杖」的碎片。","20","冰雪杖帕戈斯之杖（碎片）","108221","0","148","0","0","0","0","0","0","22","0","118221","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「絕對音杖手風琴」的碎片。","20","絕對音杖手風琴（碎片）","108222","0","154","0","0","0","0","0","0","22","0","118222","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「古老沙之杖」的碎片。","20","古老沙之杖（碎片）","108223","0","160","0","0","0","0","0","0","22","0","118223","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「薔薇雄蕊權杖」的碎片。","20","薔薇雄蕊權杖（碎片）","108224","0","166","0","0","0","0","0","0","22","0","118224","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「冰樹杖冰霜權杖」的碎片。","20","冰樹杖冰霜權杖（碎片）","108251","0","148","0","0","0","0","0","0","25","0","118251","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「慈宣杖阿爾特瑪號角」的碎片。","20","慈宣杖阿爾特瑪號角（碎片）","108252","0","154","0","0","0","0","0","0","25","0","118252","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「沙漠雨之杖」的碎片。","20","沙漠雨之杖（碎片）","108253","0","160","0","0","0","0","0","0","25","0","118253","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「薔薇雌蕊權杖」的碎片。","20","薔薇雌蕊權杖（碎片）","108254","0","166","0","0","0","0","0","0","25","0","118254","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「沙漠之影服飾」的碎片。","20","沙漠之影服飾（碎片）","108342","0","159","0","0","0","0","0","0","34","0","118342","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「薔薇女神官禮服」的碎片。","20","薔薇女神官禮服（碎片）","108343","0","165","0","0","0","0","0","0","34","0","118343","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「譜唱裝樂譜」的碎片。","20","譜唱裝樂譜（碎片）","108371","0","153","0","0","0","0","0","0","37","0","118371","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「藍薔薇護盾」的碎片。","20","藍薔薇護盾（碎片）","108403","0","165","0","0","0","0","0","0","40","0","118403","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「舞奉奏R高跟鞋」的碎片。","20","舞奉奏R高跟鞋（碎片）","108431","0","153","0","0","0","0","0","0","43","0","118431","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「惡魔之靴」的碎片。","20","惡魔之靴（碎片）","108434","0","171","0","0","0","0","0","0","43","0","118434","0","0","2000","0","0","0","0","0"
"8","0","0","0","1","0","1","0","「綠洲之鞋」的碎片。","20","綠洲之鞋（碎片）","108462","0","159","0","0","0","0","0","0","46","0","118462","0","0","2000","0","0","0","0","0"
