08bf7d63075eab7a931a8d43ce587799fd3116ff87b1b81c5969f61d054359b7,3a5f6af322747637cac99633371f415731a5e47ca48e101913db549b1d2cac37,ba6c39bdd91484e96668339813d69c0b282d3257f60db2be378496789fa9fe6b,9ecfea11a3970038fd05950d6e1bf7c9785dc128b407714ef13f5279e844be80,008e8ceedb9e3a718c67847df7cb6ba43fce42af7e531bfa63fabfbf9905883d,37d076043316c5e0fe8099448b70ff2ab322f8185d4a77468f838ccfeb8d68ba,08eef09ad2dc09aaaf0941a9c4d91b2cc079dabb82b71b8de8d80166928ae204,64aa37d72ff26e9012978bd4518aafdaf47319580529e043f5e8f31b47019567,b1781607922d264989d31c11dc1b2e5fa0d2a745215eb61dd7b3516fd0b0c217,eb800081d31058f1606161f6d55957fc3b4c7387125d90837093b076078e3493,c71728ea6f475203009f7c859316252812c5079ca0083b2c371f075097f91742
"28114","0.5","102211","1","0","11","10","0","1","妳、妳們……真的謝謝了。\n啊，你也是，那個……\n謝、唔…………\n還是算了！","28114096"
"28114","","16","","","93","","","","1","28114097"
"28114","","102211","","","3","1","0.2","","wac_birthday_talk_shy_yori","28114098"
"28114","","28114096","","","91","","","","","28114099"
"28114","","102211","","","3","1","0.2","","wac_birthday_idle_shy_yori","28114100"
"28114","","100611","","","3","1","0.2","","wac_birthday_talk_smile","28114101"
"28114","","vo_wac_28114","0","","21","0","","","vo_wac_28114_006","28114102"
"28114","0.5","100611","1","0","11","10","0","1","姊姊又害羞了♪\n這種時候坦然說出\n謝謝就好了啊～\n對吧？哥哥♪","28114103"
"28114","","0","","","91","","","","","28114104"
"28114","","0","","","22","","","","","28114105"
"28414","","bgm_M321","","","25","","","","bgm_M321_2C","28414001"
"28414","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","100511","28414002"
"28414","wac_birthday_idle_smile","1","200","1","1","256","2","-270","103711","28414003"
"28414","wac_birthday_idle_wish","1","315","1","1","258","2","-310","104711","28414004"
"28414","wac_birthday_idle_doya","1","450","1","1","257","2","-290","107111","28414005"
"28414","","100511","","","13","","","","300","28414006"
"28414","","103711","","","13","","","","300","28414007"
"28414","","104711","","","13","","","","300","28414008"
"28414","","107111","","","13","","","","300","28414009"
"28414","","600","0","","31","0","1","1","600","28414010"
"28414","","602","0","","31","0","0","1","602","28414011"
"28414","","603","0","","31","0","0","1","603","28414012"
"28414","","604","60","","31","30","1","1","604","28414013"
"28414","","614","0","","31","0","1","1","614","28414014"
"28414","","700","0","","31","0","0","1","700","28414015"
"28414","","701","0","","31","0","0","1","701","28414016"
"28414","","702","0","","31","0","0","1","702","28414017"
"28414","","800","0","","31","0","0","1","800","28414018"
"28414","","948","60","","31","30","1","1","948","28414019"
"28414","","1","","","93","","","","","28414020"
"28414","","104711","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","28414021"
"28414","","0.1","","","93","","","","","28414022"
"28414","","103711","wac_birthday_reaction_01","0.2","3","0","0.2","1","wac_birthday_reaction_03","28414023"
"28414","","107111","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","28414024"
"28414","","0.3","","","93","","","","","28414025"
"28414","","100511","","","3","1","0.2","","wac_birthday_kyaru_run_01","28414026"
"28414","","100511","3","","2","-70","","","0","28414027"
"28414","","2.5","","","93","","","","","28414028"
"28414","","602","","","32","","","","1","28414029"
"28414","","0.6","","","93","","","","","28414030"
"28414","","600","","","32","","","","0","28414031"
"28414","","614","","","32","","","","0","28414032"
"28414","","604","","","32","","","","0","28414033"
"28414","","701","","","32","","","","1","28414034"
"28414","","948","0.01","","33","0","","","0","28414035"
"28414","","100511","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_02","28414036"
"28414","","100511","0.01","","2","-330","","","-200","28414037"
"28414","","103711","","","3","1","0.2","","wac_birthday_idle_smile","28414038"
"28414","","103711","0.01","","2","-320","","","180","28414039"
"28414","","104711","","","3","1","0.2","","wac_birthday_idle_wish","28414040"
"28414","","104711","0.01","","2","-360","","","285","28414041"
"28414","","107111","","","3","1","0.2","","wac_birthday_idle_doya","28414042"
"28414","","107111","0.01","","2","-340","","","425","28414043"
"28414","","0","","","93","","","","","28414044"
"28414","","800","","","32","","","","1","28414045"
"28414","","0.7","","","93","","","","","28414046"
"28414","","702","","","32","","","","1","28414047"
"28414","","0.5","","","93","","","","","28414048"
"28414","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","28414049"
"28414","","701","","","32","","","","0","28414050"
"28414","","0.4","","","93","","","","","28414051"
"28414","","se_common","","","23","0","","","se_sys_login_birthday_cracker","28414052"
"28414","","700","","","32","","","","1","28414053"
"28414","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","28414054"
"28414","","103711","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","28414055"
"28414","","0.1","","","93","","","","","28414056"
"28414","","104711","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap","28414057"
"28414","","0.1","","","93","","","","","28414058"
"28414","","107111","wac_birthday_idle_doya","0.2","3","0","0.2","1","wac_birthday_clap","28414059"
"28414","","2","","","93","","","","","28414060"
"28414","","1","","","131","","","","","28414061"
"28414","","vo_wac_28414","0","","21","0","","","vo_wac_28414_000","28414062"
"28414","0.5","100511","1","0","11","10","0","1","哇啊，好大的蛋糕！\n……咦？難道說這是給我的嗎？\n你們記得我生日啊？","28414063"
"28414","","0","","","91","","","","","28414064"
"28414","","100511","","","3","1","0.2","","wac_birthday_idle_kyapi","28414065"
"28414","","103711","","","3","1","0.2","","wac_birthday_talk_smile","28414066"
"28414","","vo_wac_28414","0","","21","0","","","vo_wac_28414_001","28414067"
"28414","0.5","103711","1","0","11","10","0","1","當然啊，\n生日快樂，茉莉，\n前陣子妳乖乖做了預防接種，\n妳又更像大人一點了呢♪","28414068"
"28414","","0","","","91","","","","","28414069"
"28414","","103711","","","3","1","0.2","","wac_birthday_idle_smile","28414070"
"28414","","104711","","","3","1","0.2","","wac_birthday_talk_wish","28414071"
"28414","","vo_wac_28414","0","","21","0","","","vo_wac_28414_002","28414072"
"28414","0.5","104711","1","0","11","10","0","1","恭喜妳，茉莉，\n不只是我們，\n少年也有一起準備喔。","28414073"
"28414","","28414073","","","91","","","","","28414074"
"28414","","104711","","","3","1","0.2","","wac_birthday_idle_wish","28414075"
"28414","","107111","","","3","1","0.2","","wac_birthday_talk_doya","28414076"
"28414","","vo_wac_28414","0","","21","0","","","vo_wac_28414_003","28414077"
"28414","0.5","107111","1","0","11","10","0","1","哼哼，這代表說\n茉莉又更靠近了我一點。\n太好了，以後我也會用力\n鞭策妳的，好好期待吧♪","28414078"
"28414","","0","","","91","","","","","28414079"
"28414","","100511","","","3","1","0.2","","wac_birthday_talk_smile","28414080"
"28414","","107111","","","3","1","0.2","","wac_birthday_idle_doya","28414081"
"28414","","vo_wac_28414","0","","21","0","","","vo_wac_28414_004","28414082"
"28414","0.5","100511","1","0","11","10","0","1","唔……克莉絲提娜阿姨好可怕……\n不過謝謝妳們！\n而且沒想到你也來祝福我，\n我真的好幸福啊──！","28414083"
"28414","","0","","","91","","","","","28414084"
"28414","","0","","","22","","","","","28414085"
"29014","","bgm_M321","","","25","","","","bgm_M321_2C","29014001"
"29014","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","109211","29014002"
"29014","wac_birthday_idle_wish","1","230","1","1","256","2","-270","109411","29014003"
"29014","wac_birthday_idle_normal","1","410","1","1","257","2","-310","109311","29014004"
"29014","","109211","","","13","","","","300","29014005"
"29014","","109411","","","13","","","","300","29014006"
"29014","","109311","","","13","","","","300","29014007"
"29014","","502","0","","31","0","0","1","502","29014008"
"29014","","600","0","","31","0","1","1","600","29014009"
"29014","","602","0","","31","0","0","1","602","29014010"
"29014","","603","0","","31","0","0","1","603","29014011"
"29014","","604","60","","31","30","1","1","604","29014012"
"29014","","615","0","","31","0","1","1","615","29014013"
"29014","","700","0","","31","0","0","1","700","29014014"
"29014","","701","0","","31","0","0","1","701","29014015"
"29014","","702","0","","31","0","0","1","702","29014016"
"29014","","800","0","","31","0","0","1","800","29014017"
"29014","","949","60","","31","30","1","1","949","29014018"
"29014","","1","","","93","","","","","29014019"
"29014","","109311","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","29014020"
"29014","","0.1","","","93","","","","","29014021"
"29014","","109411","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","29014022"
"29014","","0.3","","","93","","","","","29014023"
"29014","","109211","","","3","1","0.2","","wac_birthday_run_01","29014024"
"29014","","109211","3","","2","-70","","","0","29014025"
"29014","","2.5","","","93","","","","","29014026"
"29014","","602","","","32","","","","1","29014027"
"29014","","0.6","","","93","","","","","29014028"
"29014","","502","","","32","","","","1","29014029"
"29014","","600","","","32","","","","0","29014030"
"29014","","615","","","32","","","","0","29014031"
"29014","","604","","","32","","","","0","29014032"
"29014","","701","","","32","","","","1","29014033"
"29014","","949","0.01","","33","0","","","0","29014034"
"29014","","109211","wac_birthday_wish_04","0.2","3","0","0.2","1","wac_birthday_blowout_03","29014035"
"29014","","109211","0.01","","2","-330","","","-200","29014036"
"29014","","109411","","","3","1","0.2","","wac_birthday_idle_wish","29014037"
"29014","","109411","0.01","","2","-320","","","180","29014038"
"29014","","109311","","","3","1","0.2","","wac_birthday_idle_normal","29014039"
"29014","","109311","0.01","","2","-340","","","320","29014040"
"29014","","0","","","93","","","","","29014041"
"29014","","800","","","32","","","","1","29014042"
"29014","","0.7","","","93","","","","","29014043"
"29014","","702","","","32","","","","1","29014044"
"29014","","0.5","","","93","","","","","29014045"
"29014","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","29014046"
"29014","","701","","","32","","","","0","29014047"
"29014","","0.4","","","93","","","","","29014048"
"29014","","se_common","","","23","0","","","se_sys_login_birthday_cracker","29014049"
"29014","","700","","","32","","","","1","29014050"
"29014","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","29014051"
"29014","","109411","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","29014052"
"29014","","0.1","","","93","","","","","29014053"
"29014","","109311","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","29014054"
"29014","","2","","","93","","","","","29014055"
"29014","","1","","","131","","","","","29014056"
"29014","","vo_wac_29014","0","","21","0","","","vo_wac_29014_000","29014057"
"29014","0.5","109211","1","0","11","10","0","1","這是我的生日蛋糕吧！？\n你們一起準備的嗎！？\n難道是充滿愛心的手工蛋糕嗎！？\n好可愛喔──！看起來很好吃──！","29014058"
"29014","","0","","","91","","","","","29014059"
"29014","","109211","","","3","1","0.2","","wac_birthday_idle_wish","29014060"
"29014","","109411","","","3","1","0.2","","wac_birthday_talk_smile","29014061"
"29014","","vo_wac_29014","0","","21","0","","","vo_wac_29014_001","29014062"
"29014","0.5","109411","1","0","11","10","0","1","呵呵，妳開心就好……\n我們就是為了看見妳的笑容……\n才這麼努力的。\n對吧，露？","29014063"
"29014","","0","","","91","","","","","29014064"
"29014","","109411","","","3","1","0.2","","wac_birthday_idle_smile","29014065"
"29014","","109311","","","3","1","0.2","","wac_birthday_talk_smile","29014066"
"29014","","vo_wac_29014","0","","21","0","","","vo_wac_29014_002","29014067"
"29014","0.5","109311","1","0","11","10","0","1","就是啊──！\n露這次也有大展身手喔！\n露一直在攪拌食材，\n攪拌攪拌攪拌個不停！","29014068"
"29014","","0","","","91","","","","","29014069"
"29014","","109311","","","3","1","0.2","","wac_birthday_idle_smile","29014070"
"29014","","109211","","","3","1","0.2","","wac_birthday_talk_smile","29014071"
"29014","","vo_wac_29014","0","","21","0","","","vo_wac_29014_003","29014072"
"29014","0.5","109211","1","0","11","10","0","1","那我可要好好品嚐呢！\n謝謝你也來幫我慶生！\n對了，大家一起拍張紀念照吧！\n我學會攝影魔法了，交給我♪","29014073"
"29014","","0","","","91","","","","","29014074"
"29014","","0","","","22","","","","","29014075"
"30114","","bgm_M321","","","25","","","","bgm_M321_2C","30114001"
"30114","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","102511","30114002"
"30114","wac_birthday_idle_normal","1","190","1","1","256","2","-270","102811","30114003"
"30114","wac_birthday_idle_wish","1","320","1","1","258","2","-310","102311","30114004"
"30114","wac_birthday_idle_smile","1","460","1","1","257","2","-290","102111","30114005"
"30114","","102511","","","13","","","","300","30114006"
"30114","","102811","","","13","","","","300","30114007"
"30114","","102311","","","13","","","","300","30114008"
"30114","","102111","","","13","","","","300","30114009"
"30114","","502","0","","31","0","0","1","502","30114010"
"30114","","600","0","","31","0","1","1","600","30114011"
"30114","","602","0","","31","0","0","1","602","30114012"
"30114","","603","0","","31","0","0","1","603","30114013"
"30114","","604","60","","31","30","1","1","604","30114014"
"30114","","615","0","","31","0","1","1","615","30114015"
"30114","","700","0","","31","0","0","1","700","30114016"
"30114","","701","0","","31","0","0","1","701","30114017"
"30114","","702","0","","31","0","0","1","702","30114018"
"30114","","800","0","","31","0","0","1","800","30114019"
"30114","","950","60","","31","30","1","1","950","30114020"
"30114","","1","","","93","","","","","30114021"
"30114","","102311","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","30114022"
"30114","","0.1","","","93","","","","","30114023"
"30114","","102811","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","30114024"
"30114","","102111","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","30114025"
"30114","","0.3","","","93","","","","","30114026"
"30114","","102511","","","3","1","0.2","","wac_birthday_run_01","30114027"
"30114","","102511","3","","2","-70","","","0","30114028"
"30114","","2.5","","","93","","","","","30114029"
"30114","","602","","","32","","","","1","30114030"
"30114","","0.6","","","93","","","","","30114031"
"30114","","502","","","32","","","","1","30114032"
"30114","","600","","","32","","","","0","30114033"
"30114","","615","","","32","","","","0","30114034"
"30114","","604","","","32","","","","0","30114035"
