631e35e269649bd5a9b1d221c35ca4d9b4c94035f89e78a8bf0dd8587f1eaa6c,9fb283816b3a77311198ea734bd6e1a77d30bb19cf4fceee5c0488237e1d097a,8e59e72612fb0703e8cd664f7e317d1dc84786e3892a5d148dabb76292504c22,bbf2c1c04f38f54cff6d5b152b2b100475cbf2c049f69e7c30d0e5ecf8279f19,d126b850cd0e242c3cfd68114a0e9a0bd024da12aaf682d84593b1aa7c12ca88,21e38a7950a8a1eae72b02e868636058f50fff00f2711c15bd0b764d711deeaa,76335a37c9a36a9d2a81708fca26ce59974787a534f88cf240683da41d1fa9a0,8db21eb9e013fe4cd95a4422b30fdb8799551e5ff74e84bfb4b373ed0362f1db,041133faf84d49f184c72d3036355c5ce4650055b4d26be5565c516866a5daca,2e45eeaa604fa6c22e0aa1521034b708e560a7a296bbb7a0c580db65ef40ee4d,cbd0b8d31d02826c20782791dfae45835fe9b917a769ef5b7dfa5ff6fec45fcf,e2668de34219bc2d6bc66c9545dc81c3571e42d345715662378ac2c834a6f9ac,a5926108cac622c192d7eab11a6f1aacdb59b79daf23cfb55d9ea11b7eef3eea,d3e050bc4ba3df51719981136055d38897926c7be53306c35b795fc172f9d6c7,61ac974e5d3fbff313e87e4ffa1b6a1a3ec4996b6e0452e1716301e4dade1174,717228cb95506f8aa007d78cd8bf6473778835d752c69072a0727430484fee8e,cec04e38cfa78e2ce71c30957e8011a04b3ec448323b5b851de17d65c6e9ce53,df5bfa44e900023c7ecf5190ae2eb69e19b6e9a56f6cf9c0bdacefe2d09a6ec2,2d80980fec5779acea68bc29dcab45bbc96a40cb66fded8a3824e7f31da7a250,5d504b3e9baf5f0be38f30fa26d495b1cbb0b5505274658b35df5551adc9e8d7,ad01f6e6d52d7b3f916b594d3d99a548f029d2ea51d84a650be26b1dc3091df0,ca633b05efe3d30d6e6340ac68451e15ce7921d27465127c32d23af38229b6f0,048161c357142a1c4ccb84d1bba3135670d9548115bc854d3bd0b45c581d6149,10c331fad66001e90a18252172b9160428ab9cea38c970679321c58c4bc0958a,db9fab1f14d2920b3ddf882569f444dd4042860bea3a9ed2eac93277040baca0,5571411acdd4207df312b4444e2d4289e2f6ba8b4bb980dac16831e6cd4ad0a5,418d9b528441dd710af4021a28d6e36c7fb97bf35792cb360f060e966a204a74,4db4af6e1f4f5720a1db24cc9d16f033fe2cfcc84046191f66a9afa2fbef43f8,2777c6b2a39eea27fd5c3eca5f378e2b8d5484e5098fde98f35424917bd5053d,133829278a73788921449df70f25984e61544291241f0b2165540e84d4e78e9a,2ce5cc346ff9aa6e01bb10d6b0b09dd8388cafb09e813b978e12a4fdfb312e47,f758d3facceb605c816030be64b18ca562aae5fdeb0b3f0242dc66d443802354,ab680a85d4889db85e73f07245d81c7f87d093a032544b91e2b9914288a42e1e,6b4a740ce4356fe783b3b1a8d737fb2c14e4180e49eb3a96e847675551083d41,2735b9a613f81a1376ff0296d782ba2a1fdf57c9e49e7aee07ad62397d82b1ac,5d32a44720f4b7dc0f56f75dc9c729b0afc323a97808946ecdf9adc82b6b3efa,22f2515707fb7aa9ab36a858701b55ff4b4b9536d96d4362a9a16d7d9e9237a3,829100072d0295a8164c43abbcaef3f31a09be4053d19878c8a0940eaf3fe271,a38b2380086aa833ac972779fa4be41a60e8cb7fd8c37891576107fae574dd4f,46ee90fa070c22ae6e2d6d5f80f46c557e48af3b7f7431d61f4a6de7f499eb00
"32","0","0","10","2","2","2","30","0","2","1","0","2","2","3","10","0","2","445","8","2","2","1","2","0","620190002","0","2","2","201900","2","1","2","0","0","2","2","200000009","0","2"
"36","0","0","10","3","3","3","30","0","3","1","0","3","3","5","10","0","3","456","4","3","3","1","3","0","620190003","0","3","3","201900","3","1","3","0","0","3","3","200000009","0","3"
"36","0","0","10","4","4","4","30","0","4","1","0","4","4","5","10","0","4","456","4","4","4","1","4","0","620190004","0","4","4","201900","4","1","4","0","0","4","4","200000009","0","4"
"40","0","0","10","5","5","5","30","0","5","1","0","5","5","5","10","0","5","459","4","5","5","1","5","0","620190005","0","5","5","201900","5","1","5","0","0","5","5","200000009","0","5"
"54","0","0","10","6","6","6","30","0","6","1","0","6","6","7","10","0","6","483","6","6","6","1","6","0","620190006","0","6","6","201900","6","1","6","0","0","6","6","200000009","0","6"
"62","0","0","10","7","7","7","30","0","7","1","0","7","7","8","10","0","7","543","7","7","7","1","7","0","620190007","0","7","7","201900","7","1","7","0","0","7","7","200000009","0","7"
"70","0","0","10","8","8","8","30","0","8","1","0","8","8","8","10","0","8","604","8","8","8","1","8","0","620190008","0","8","8","201900","8","1","8","0","0","8","8","200000009","0","8"
"77","0","0","10","9","9","9","30","0","9","1","0","9","9","9","10","0","9","665","8","9","9","1","9","0","620190009","0","9","9","201900","9","1","9","0","0","9","9","200000009","0","9"
"85","0","0","10","10","10","10","30","0","10","1","0","10","10","10","10","0","10","725","9","10","10","1","10","0","620190010","0","10","10","201900","10","1","10","0","0","10","10","200000009","0","10"
"93","0","0","10","11","11","11","30","0","11","1","0","11","11","11","10","0","11","786","10","11","11","1","11","0","620190011","0","11","11","201900","11","1","11","0","0","11","11","200000009","0","11"
"101","0","0","10","12","12","12","30","0","12","1","0","12","12","12","10","0","12","847","11","12","12","1","12","0","620190012","0","12","12","201900","12","1","12","0","0","12","12","200000009","0","12"
"107","0","0","10","13","13","13","30","0","13","1","0","13","13","13","10","0","13","908","11","13","13","1","13","0","620190013","0","13","13","201900","13","1","13","0","0","13","13","200000009","0","13"
"116","0","0","10","14","14","14","30","0","14","1","0","14","14","13","10","0","14","968","12","14","14","1","14","0","620190014","0","14","14","201900","14","1","14","0","0","14","14","200000009","0","14"
"123","0","0","10","15","15","15","30","0","15","1","0","15","15","14","10","0","15","1029","12","15","15","1","15","0","620190015","0","15","15","201900","15","1","15","0","0","15","15","200000009","0","15"
"138","0","0","10","16","16","16","30","0","16","1","0","16","16","14","10","0","16","1119","13","16","16","1","16","0","620190016","0","16","16","201900","16","1","16","0","0","16","16","200000009","0","16"
"154","0","0","10","17","17","17","30","0","17","1","0","17","17","14","10","0","17","1209","13","17","17","1","17","0","620190017","0","17","17","201900","17","1","17","0","0","17","17","200000009","0","17"
"185","0","0","10","18","18","18","30","0","18","1","0","18","18","15","10","0","18","1705","13","18","18","1","18","0","620190018","0","18","18","201900","18","1","18","0","0","18","18","200000009","0","18"
"200","0","0","10","19","19","19","30","0","19","1","0","19","19","15","10","0","19","1949","13","19","19","1","19","0","620190019","0","19","19","201900","19","1","19","0","0","19","19","200000009","0","19"
"210","0","0","10","20","20","20","30","0","20","1","0","20","20","15","10","0","20","2056","14","20","20","1","20","0","620190020","0","20","20","201900","20","1","20","0","0","20","20","200000009","0","20"
"233","0","0","10","21","21","21","30","0","21","1","0","21","21","17","10","0","21","2347","16","21","21","1","21","0","620190021","0","21","21","201900","21","1","21","0","0","21","21","200000009","0","21"
"254","0","0","10","22","22","22","30","0","22","1","0","22","22","19","10","0","22","2637","17","22","22","1","22","0","620190022","0","22","22","201900","22","1","22","0","0","22","22","200000009","0","22"
"276","0","0","10","23","23","23","30","0","23","1","0","23","23","21","10","0","23","2927","19","23","23","1","23","0","620190023","0","23","23","201900","23","1","23","0","0","23","23","200000009","0","23"
"298","0","0","10","24","24","24","30","0","24","1","0","24","24","23","10","0","24","3217","20","24","24","1","24","0","620190024","0","24","24","201900","24","1","24","0","0","24","24","200000009","0","24"
"301","0","0","10","25","25","25","30","0","25","1","0","25","25","24","10","0","25","3553","21","25","25","1","25","0","620190025","0","25","25","201900","25","1","25","0","0","25","25","200000009","0","25"
"304","0","0","10","26","26","26","30","0","26","1","0","26","26","24","10","0","26","3888","21","26","26","1","26","0","620190026","0","26","26","201900","26","1","26","0","0","26","26","200000009","0","26"
"327","0","0","10","27","27","27","30","0","27","1","0","27","27","25","10","0","27","4224","21","27","27","1","27","0","620190027","0","27","27","201900","27","1","27","0","0","27","27","200000009","0","27"
"350","0","0","10","28","28","28","30","0","28","1","0","28","28","25","10","0","28","4559","22","28","28","1","28","0","620190028","0","28","28","201900","28","1","28","0","0","28","28","200000009","0","28"
"373","0","0","10","29","29","29","30","0","29","1","0","29","29","25","10","0","29","4895","22","29","29","1","29","0","620190029","0","29","29","201900","29","1","29","0","0","29","29","200000009","0","29"
"395","0","0","10","30","30","30","30","0","30","1","0","30","30","25","10","0","30","5230","22","30","30","1","30","0","620190030","0","30","30","201900","30","1","30","0","0","30","30","200000009","0","30"
"418","0","0","10","31","31","31","30","0","31","1","0","31","31","25","10","0","31","5566","22","31","31","1","31","0","620190031","0","31","31","201900","31","1","31","0","0","31","31","200000009","0","31"
"441","0","0","10","32","32","32","30","0","32","1","0","32","32","26","10","0","32","5902","23","32","32","1","32","0","620190032","0","32","32","201900","32","1","32","0","0","32","32","200000009","0","32"
"464","0","0","10","33","33","33","30","0","33","1","0","33","33","25","10","0","33","6237","23","33","33","1","33","0","620190033","0","33","33","201900","33","1","33","0","0","33","33","200000009","0","33"
"487","0","0","10","34","34","34","30","0","34","1","0","34","34","26","10","0","34","6573","23","34","34","1","34","0","620190034","0","34","34","201900","34","1","34","0","0","34","34","200000009","0","34"
"510","0","0","10","35","35","35","30","0","35","1","0","35","35","26","10","0","35","6908","23","35","35","1","35","0","620190035","0","35","35","201900","35","1","35","0","0","35","35","200000009","0","35"
"532","0","0","10","36","36","36","30","0","36","1","0","36","36","27","10","0","36","7244","24","36","36","1","36","0","620190036","0","36","36","201900","36","1","36","0","0","36","36","200000009","0","36"
"583","0","0","10","37","37","37","30","0","37","1","0","37","37","31","10","0","37","7454","27","37","37","1","37","0","620190037","0","37","37","201900","37","1","37","0","0","37","37","200000009","0","37"
"635","0","0","10","38","38","38","30","0","38","1","0","38","38","36","10","0","38","7664","31","38","38","1","38","0","620190038","0","38","38","201900","38","1","38","0","0","38","38","200000009","0","38"
"686","0","0","10","39","39","39","30","0","39","1","0","39","39","40","10","0","39","7874","34","39","39","1","39","0","620190039","0","39","39","201900","39","1","39","0","0","39","39","200000009","0","39"
"804","0","0","10","40","40","40","30","0","40","1","0","40","40","41","10","0","40","9782","35","40","40","1","40","0","620190040","0","40","40","201900","40","1","40","0","0","40","40","200000009","0","40"
"923","0","0","10","41","41","41","30","0","41","1","0","41","41","42","10","0","41","11691","35","41","41","1","41","0","620190041","0","41","41","201900","41","1","41","0","0","41","41","200000009","0","41"
"1032","0","0","10","42","42","42","30","0","42","1","0","42","42","42","10","0","42","12260","36","42","42","1","42","0","620190042","0","42","42","201900","42","1","42","0","0","42","42","200000009","0","42"
"1142","0","0","10","43","43","43","30","0","43","1","0","43","43","42","10","0","43","12830","36","43","43","1","43","0","620190043","0","43","43","201900","43","1","43","0","0","43","43","200000009","0","43"
"1220","0","0","10","44","44","44","30","0","44","1","0","44","44","44","10","0","44","13164","39","44","44","1","44","0","620190044","0","44","44","201900","44","1","44","0","0","44","44","200000009","0","44"
"1298","0","0","10","45","45","45","30","0","45","1","0","45","45","47","10","0","45","13499","43","45","45","1","45","0","620190045","0","45","45","201900","45","1","45","0","0","45","45","200000009","0","45"
"1175","0","0","10","46","46","46","30","0","46","1","0","46","46","58","10","0","46","14001","50","46","46","1","46","0","620190046","0","46","46","201900","46","1","46","0","0","46","46","200000009","0","46"
"1359","0","0","10","47","47","47","30","0","47","1","0","47","47","59","10","0","47","14874","57","47","47","1","47","0","620190047","0","47","47","201900","47","1","47","0","0","47","47","200000009","0","47"
"1359","0","0","10","48","48","48","30","0","48","1","0","48","48","71","10","0","48","16874","66","48","48","1","48","0","620190048","0","48","48","201900","48","1","48","0","0","48","48","200000009","0","48"
"1359","0","0","10","49","49","49","30","0","49","1","0","49","49","71","10","0","49","16874","67","49","49","1","49","0","620190049","0","49","49","201900","49","1","49","0","0","49","49","200000009","0","49"
"1401","0","0","10","50","50","50","30","0","50","1","0","50","50","75","10","0","50","16874","74","50","50","1","50","0","620190050","0","50","50","201900","50","1","50","0","0","50","50","200000009","0","50"
"1443","0","0","10","51","51","51","30","0","51","1","0","51","51","75","10","0","51","18207","74","51","51","1","51","0","620190051","0","51","51","201900","51","1","51","0","0","51","51","200000009","0","51"
"1484","0","0","10","52","52","52","30","0","52","1","0","52","52","76","10","0","52","19541","74","52","52","1","52","0","620190052","0","52","52","201900","52","1","52","0","0","52","52","200000009","0","52"
"1526","0","0","10","53","53","53","30","0","53","1","0","53","53","76","10","0","53","20874","74","53","53","1","53","0","620190053","0","53","53","201900","53","1","53","0","0","53","53","200000009","0","53"
"1586","0","0","10","54","54","54","30","0","54","1","0","54","54","79","10","0","54","21297","77","54","54","1","54","0","620190054","0","54","54","201900","54","1","54","0","0","54","54","200000009","0","54"
"1645","0","0","10","55","55","55","30","0","55","1","0","55","55","82","10","0","55","21720","81","55","55","1","55","0","620190055","0","55","55","201900","55","1","55","0","0","55","55","200000009","0","55"
"1705","0","0","10","56","56","56","30","0","56","1","0","56","56","85","10","0","56","22143","84","56","56","1","56","0","620190056","0","56","56","201900","56","1","56","0","0","56","56","200000009","0","56"
"1764","0","0","10","57","57","57","30","0","57","1","0","57","57","88","10","0","57","22566","88","57","57","1","57","0","620190057","0","57","57","201900","57","1","57","0","0","57","57","200000009","0","57"
"1824","0","0","10","58","58","58","30","0","58","1","0","58","58","90","10","0","58","22989","91","58","58","1","58","0","620190058","0","58","58","201900","58","1","58","0","0","58","58","200000009","0","58"
"1883","0","0","10","59","59","59","30","0","59","1","0","59","59","93","10","0","59","23412","95","59","59","1","59","0","620190059","0","59","59","201900","59","1","59","0","0","59","59","200000009","0","59"
"1943","0","0","10","60","60","60","30","0","60","1","0","60","60","96","10","0","60","23835","98","60","60","1","60","0","620190060","0","60","60","201900","60","1","60","0","0","60","60","200000009","0","60"
"2004","0","0","10","61","61","61","30","0","61","1","0","61","61","99","10","0","61","24265","102","61","61","1","61","0","620190061","0","61","61","201900","61","1","61","0","0","61","61","200000009","0","61"
"2029","0","0","10","62","62","62","30","0","62","1","0","62","62","100","10","0","62","24714","103","62","62","1","62","0","620190062","0","62","62","201900","62","1","62","0","0","62","62","200000009","0","62"
"2054","0","0","10","63","63","63","30","0","63","1","0","63","63","101","10","0","63","25163","103","63","63","1","63","0","620190063","0","63","63","201900","63","1","63","0","0","63","63","200000009","0","63"
"2080","0","0","10","64","64","64","30","0","64","1","0","64","64","103","10","0","64","25611","104","64","64","1","64","0","620190064","0","64","64","201900","64","1","64","0","0","64","64","200000009","0","64"
"2105","0","0","10","65","65","65","30","0","65","1","0","65","65","104","10","0","65","26060","105","65","65","1","65","0","620190065","0","65","65","201900","65","1","65","0","0","65","65","200000009","0","65"
"2130","0","0","10","66","66","66","30","0","66","1","0","66","66","105","10","0","66","26509","106","66","66","1","66","0","620190066","0","66","66","201900","66","1","66","0","0","66","66","200000009","0","66"
"2155","0","0","10","67","67","67","30","0","67","1","0","67","67","106","10","0","67","26958","106","67","67","1","67","0","620190067","0","67","67","201900","67","1","67","0","0","67","67","200000009","0","67"
"2181","0","0","10","68","68","68","30","0","68","1","0","68","68","108","10","0","68","27406","107","68","68","1","68","0","620190068","0","68","68","201900","68","1","68","0","0","68","68","200000009","0","68"
"2206","0","0","10","69","69","69","30","0","69","1","0","69","69","109","10","0","69","27855","108","69","69","1","69","0","620190069","0","69","69","201900","69","1","69","0","0","69","69","200000009","0","69"
"2231","0","0","10","70","70","70","30","0","70","1","0","70","70","110","10","0","70","28304","109","70","70","1","70","0","620190070","0","70","70","201900","70","1","70","0","0","70","70","200000009","0","70"
"2256","0","0","10","71","71","71","30","0","71","1","0","71","71","111","10","0","71","28753","109","71","71","1","71","0","620190071","0","71","71","201900","71","1","71","0","0","71","71","200000009","0","71"
"37","0","0","10","1","1","1","30","0","1","1","0","1","1","7","10","0","1","210","3400","1","1","1","1","0","620200001","0","1","1","202000","1","1","1","0","0","1","1","200000001","0","1"
"17","0","0","10","2","2","2","30","0","2","1","0","2","2","89","10","0","2","404","3400","2","2","1","2","0","620200002","0","2","2","202000","2","1","2","0","0","2","2","200000001","0","2"
"44","0","0","10","3","3","3","30","0","3","1","0","3","3","14","10","0","3","459","3400","3","3","1","3","0","620200003","0","3","3","202000","3","1","3","0","0","3","3","200000001","0","3"
"65","0","0","10","4","4","4","30","0","4","1","0","4","4","18","10","0","4","513","3400","4","4","1","4","0","620200004","0","4","4","202000","4","1","4","0","0","4","4","200000001","0","4"
"88","0","0","10","5","5","5","30","0","5","1","0","5","5","21","10","0","5","566","3500","5","5","1","5","0","620200005","0","5","5","202000","5","1","5","0","0","5","5","200000001","0","5"
"95","0","0","10","6","6","6","30","0","6","1","0","6","6","22","10","0","6","568","4400","6","6","1","6","0","620200006","0","6","6","202000","6","1","6","0","0","6","6","200000001","0","6"
"101","0","0","10","7","7","7","30","0","7","1","0","7","7","23","10","0","7","569","5299","7","7","1","7","0","620200007","0","7","7","202000","7","1","7","0","0","7","7","200000001","0","7"
"108","0","0","10","8","8","8","30","0","8","1","0","8","8","27","10","0","8","616","6066","8","8","1","8","0","620200008","0","8","8","202000","8","1","8","0","0","8","8","200000001","0","8"
"115","0","0","10","9","9","9","30","0","9","1","0","9","9","30","10","0","9","661","6833","9","9","1","9","0","620200009","0","9","9","202000","9","1","9","0","0","9","9","200000001","0","9"
"121","0","0","10","10","10","10","30","0","10","1","0","10","10","34","10","0","10","707","7566","10","10","1","10","0","620200010","0","10","10","202000","10","1","10","0","0","10","10","200000001","0","10"
