033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","300","0","201700","0","68","0","0","3672","68","68","68","68","68","1","1","0","9999","68","68","620170068","1","30","68","68","68","68","68","68","17053","0","200000003","0","68","68","68"
"10","0","0","0","10","300","0","201700","0","69","0","0","3674","69","69","69","69","69","1","1","0","9999","69","69","620170069","1","30","69","69","69","69","69","69","17095","0","200000003","0","69","69","69"
"10","0","0","0","10","300","0","201700","0","70","0","0","3676","70","70","70","70","70","1","1","0","9999","70","70","620170070","1","30","70","70","70","70","70","70","17138","0","200000003","0","70","70","70"
"10","0","0","0","10","300","0","201700","0","71","0","0","3679","71","71","71","71","71","1","1","0","9999","71","71","620170071","1","30","71","71","71","71","71","71","17181","0","200000003","0","71","71","71"
"10","0","0","0","10","3400","0","201800","0","1","0","0","40","1","1","1","1","1","1","1","0","300","1","1","620180001","1","30","1","1","1","1","1","1","110","0","200000003","0","1","1","1"
"10","0","0","0","10","3400","0","201800","0","2","0","0","19","2","2","2","2","2","1","1","0","300","2","2","620180002","1","30","2","2","2","2","2","2","211","0","200000003","0","2","2","2"
"10","0","0","0","10","3400","0","201800","0","3","0","0","49","3","3","3","3","3","1","1","0","300","3","3","620180003","1","30","3","3","3","3","3","3","240","0","200000003","0","3","3","3"
"10","0","0","0","10","3400","0","201800","0","4","0","0","72","4","4","4","4","4","1","1","0","300","4","4","620180004","1","30","4","4","4","4","4","4","268","0","200000003","0","4","4","4"
"10","0","0","0","10","3500","0","201800","0","5","0","0","98","5","5","5","5","5","1","1","0","300","5","5","620180005","1","30","5","5","5","5","5","5","297","0","200000003","0","5","5","5"
"10","0","0","0","10","4400","0","201800","0","6","0","0","105","6","6","6","6","6","1","1","0","300","6","6","620180006","1","30","6","6","6","6","6","6","297","0","200000003","0","6","6","6"
"10","0","0","0","10","5299","0","201800","0","7","0","0","112","7","7","7","7","7","1","1","0","300","7","7","620180007","1","30","7","7","7","7","7","7","298","0","200000003","0","7","7","7"
"10","0","0","0","10","6066","0","201800","0","8","0","0","120","8","8","8","8","8","1","1","0","300","8","8","620180008","1","30","8","8","8","8","8","8","323","0","200000003","0","8","8","8"
"10","0","0","0","10","6833","0","201800","0","9","0","0","127","9","9","9","9","9","1","1","0","300","9","9","620180009","1","30","9","9","9","9","9","9","346","0","200000003","0","9","9","9"
"10","0","0","0","10","7566","0","201800","0","10","0","0","134","10","10","10","10","10","1","1","0","300","10","10","620180010","1","30","10","10","10","10","10","10","370","0","200000003","0","10","10","10"
"10","0","0","0","10","8333","0","201800","0","11","0","0","142","11","11","11","11","11","1","1","0","300","11","11","620180011","1","30","11","11","11","11","11","11","395","0","200000003","0","11","11","11"
"10","0","0","0","10","9099","0","201800","0","12","0","0","149","12","12","12","12","12","1","1","0","300","12","12","620180012","1","30","12","12","12","12","12","12","418","0","200000003","0","12","12","12"
"10","0","0","0","10","9866","0","201800","0","13","0","0","156","13","13","13","13","13","1","1","0","300","13","13","620180013","1","30","13","13","13","13","13","13","442","0","200000003","0","13","13","13"
"10","0","0","0","10","9932","0","201800","0","14","0","0","158","14","14","14","14","14","1","1","0","300","14","14","620180014","1","30","14","14","14","14","14","14","469","0","200000003","0","14","14","14"
"10","0","0","0","10","9999","0","201800","0","15","0","0","160","15","15","15","15","15","1","1","0","300","15","15","620180015","1","30","15","15","15","15","15","15","495","0","200000003","0","15","15","15"
"10","0","0","0","10","9999","0","201800","0","16","0","0","180","16","16","16","16","16","1","1","0","300","16","16","620180016","1","30","16","16","16","16","16","16","624","0","200000003","0","16","16","16"
"10","0","0","0","10","9999","0","201800","0","17","0","0","200","17","17","17","17","17","1","1","0","300","17","17","620180017","1","30","17","17","17","17","17","17","753","0","200000003","0","17","17","17"
"10","0","0","0","10","9999","0","201800","0","18","0","0","220","18","18","18","18","18","1","1","0","300","18","18","620180018","1","30","18","18","18","18","18","18","882","0","200000003","0","18","18","18"
"10","0","0","0","10","9999","0","201800","0","19","0","0","240","19","19","19","19","19","1","1","0","300","19","19","620180019","1","30","19","19","19","19","19","19","1010","0","200000003","0","19","19","19"
"10","0","0","0","10","9999","0","201800","0","20","0","0","260","20","20","20","20","20","1","1","0","300","20","20","620180020","1","30","20","20","20","20","20","20","1138","0","200000003","0","20","20","20"
"10","0","0","0","10","9999","0","201800","0","21","0","0","290","21","21","21","21","21","1","1","0","300","21","21","620180021","1","30","21","21","21","21","21","21","1155","0","200000003","0","21","21","21"
"10","0","0","0","10","9999","0","201800","0","22","0","0","320","22","22","22","22","22","1","1","0","300","22","22","620180022","1","30","22","22","22","22","22","22","1172","0","200000003","0","22","22","22"
"10","0","0","0","10","9999","0","201800","0","23","0","0","325","23","23","23","23","23","1","1","0","300","23","23","620180023","1","30","23","23","23","23","23","23","1251","0","200000003","0","23","23","23"
"10","0","0","0","10","9999","0","201800","0","24","0","0","349","24","24","24","24","24","1","1","0","300","24","24","620180024","1","30","24","24","24","24","24","24","1425","0","200000003","0","24","24","24"
"10","0","0","0","10","9999","0","201800","0","25","0","0","372","25","25","25","25","25","1","1","0","300","25","25","620180025","1","30","25","25","25","25","25","25","1598","0","200000003","0","25","25","25"
"10","0","0","0","10","9999","0","201800","0","26","0","0","374","26","26","26","26","26","1","1","0","300","26","26","620180026","1","30","26","26","26","26","26","26","1626","0","200000003","0","26","26","26"
"10","0","0","0","10","9999","0","201800","0","27","0","0","376","27","27","27","27","27","1","1","0","300","27","27","620180027","1","30","27","27","27","27","27","27","1654","0","200000003","0","27","27","27"
"10","0","0","0","10","9999","0","201800","0","28","0","0","377","28","28","28","28","28","1","1","0","300","28","28","620180028","1","30","28","28","28","28","28","28","1681","0","200000003","0","28","28","28"
"10","0","0","0","10","9999","0","201800","0","29","0","0","393","29","29","29","29","29","1","1","0","300","29","29","620180029","1","30","29","29","29","29","29","29","2032","0","200000003","0","29","29","29"
"10","0","0","0","10","9999","0","201800","0","30","0","0","468","30","30","30","30","30","1","1","0","300","30","30","620180030","1","30","30","30","30","30","30","30","2356","0","200000003","0","30","30","30"
"10","0","0","0","10","9999","0","201800","0","31","0","0","489","31","31","31","31","31","1","1","0","300","31","31","620180031","1","30","31","31","31","31","31","31","2380","0","200000003","0","31","31","31"
"10","0","0","0","10","9999","0","201800","0","32","0","0","508","32","32","32","32","32","1","1","0","300","32","32","620180032","1","30","32","32","32","32","32","32","2405","0","200000003","0","32","32","32"
"10","0","0","0","10","9999","0","201800","0","33","0","0","528","33","33","33","33","33","1","1","0","300","33","33","620180033","1","30","33","33","33","33","33","33","2430","0","200000003","0","33","33","33"
"10","0","0","0","10","9999","0","201800","0","34","0","0","548","34","34","34","34","34","1","1","0","300","34","34","620180034","1","30","34","34","34","34","34","34","2673","0","200000003","0","34","34","34"
"10","0","0","0","10","9999","0","201800","0","35","0","0","574","35","35","35","35","35","1","1","0","300","35","35","620180035","1","30","35","35","35","35","35","35","3050","0","200000003","0","35","35","35"
"10","0","0","0","10","9999","0","201800","0","36","0","0","605","36","36","36","36","36","1","1","0","300","36","36","620180036","1","30","36","36","36","36","36","36","2167","0","200000003","0","36","36","36"
"10","0","0","0","10","9999","0","201800","0","37","0","0","637","37","37","37","37","37","1","1","0","300","37","37","620180037","1","30","37","37","37","37","37","37","2461","0","200000003","0","37","37","37"
"10","0","0","0","10","9999","0","201800","0","38","0","0","645","38","38","38","38","38","1","1","0","300","38","38","620180038","1","30","38","38","38","38","38","38","2461","0","200000003","0","38","38","38"
"10","0","0","0","10","9999","0","201800","0","39","0","0","859","39","39","39","39","39","1","1","0","300","39","39","620180039","1","30","39","39","39","39","39","39","3056","0","200000003","0","39","39","39"
"10","0","0","0","10","9999","0","201800","0","40","0","0","924","40","40","40","40","40","1","1","0","300","40","40","620180040","1","30","40","40","40","40","40","40","3517","0","200000003","0","40","40","40"
"10","0","0","0","10","9999","0","201800","0","41","0","0","1054","41","41","41","41","41","1","1","0","300","41","41","620180041","1","30","41","41","41","41","41","41","3807","0","200000003","0","41","41","41"
"10","0","0","0","10","9999","0","201800","0","42","0","0","1356","42","42","42","42","42","1","1","0","300","42","42","620180042","1","30","42","42","42","42","42","42","4097","0","200000003","0","42","42","42"
"10","0","0","0","10","9999","0","201800","0","43","0","0","1313","43","43","43","43","43","1","1","0","300","43","43","620180043","1","30","43","43","43","43","43","43","4343","0","200000003","0","43","43","43"
"10","0","0","0","10","9999","0","201800","0","44","0","0","1271","44","44","44","44","44","1","1","0","300","44","44","620180044","1","30","44","44","44","44","44","44","4677","0","200000003","0","44","44","44"
"10","0","0","0","10","9999","0","201800","0","45","0","0","1349","45","45","45","45","45","1","1","0","300","45","45","620180045","1","30","45","45","45","45","45","45","5105","0","200000003","0","45","45","45"
"10","0","0","0","10","9999","0","201800","0","46","0","0","1412","46","46","46","46","46","1","1","0","300","46","46","620180046","1","30","46","46","46","46","46","46","5249","0","200000003","0","46","46","46"
"10","0","0","0","10","9999","0","201800","0","47","0","0","1474","47","47","47","47","47","1","1","0","300","47","47","620180047","1","30","47","47","47","47","47","47","5647","0","200000003","0","47","47","47"
"10","0","0","0","10","9999","0","201800","0","48","0","0","1536","48","48","48","48","48","1","1","0","300","48","48","620180048","1","30","48","48","48","48","48","48","6046","0","200000003","0","48","48","48"
"10","0","0","0","10","9999","0","201800","0","49","0","0","1897","49","49","49","49","49","1","1","0","300","49","49","620180049","1","30","49","49","49","49","49","49","8304","0","200000003","0","49","49","49"
"10","0","0","0","10","9999","0","201800","0","50","0","0","2257","50","50","50","50","50","1","1","0","300","50","50","620180050","1","30","50","50","50","50","50","50","12548","0","200000003","0","50","50","50"
"10","0","0","0","10","9999","0","201800","0","51","0","0","2319","51","51","51","51","51","1","1","0","300","51","51","620180051","1","30","51","51","51","51","51","51","12946","0","200000003","0","51","51","51"
"10","0","0","0","10","9999","0","201800","0","52","0","0","2381","52","52","52","52","52","1","1","0","300","52","52","620180052","1","30","52","52","52","52","52","52","13345","0","200000003","0","52","52","52"
"10","0","0","0","10","9999","0","201800","0","53","0","0","2444","53","53","53","53","53","1","1","0","300","53","53","620180053","1","30","53","53","53","53","53","53","13743","0","200000003","0","53","53","53"
"10","0","0","0","10","9999","0","201800","0","54","0","0","2506","54","54","54","54","54","1","1","0","300","54","54","620180054","1","30","54","54","54","54","54","54","14142","0","200000003","0","54","54","54"
"10","0","0","0","10","9999","0","201800","0","55","0","0","2568","55","55","55","55","55","1","1","0","300","55","55","620180055","1","30","55","55","55","55","55","55","14540","0","200000003","0","55","55","55"
"10","0","0","0","10","9999","0","201800","0","56","0","0","2630","56","56","56","56","56","1","1","0","300","56","56","620180056","1","30","56","56","56","56","56","56","14938","0","200000003","0","56","56","56"
"10","0","0","0","10","9999","0","201800","0","57","0","0","2692","57","57","57","57","57","1","1","0","300","57","57","620180057","1","30","57","57","57","57","57","57","15337","0","200000003","0","57","57","57"
"10","0","0","0","10","9999","0","201800","0","58","0","0","2755","58","58","58","58","58","1","1","0","300","58","58","620180058","1","30","58","58","58","58","58","58","15735","0","200000003","0","58","58","58"
"10","0","0","0","10","9999","0","201800","0","59","0","0","2817","59","59","59","59","59","1","1","0","300","59","59","620180059","1","30","59","59","59","59","59","59","16134","0","200000003","0","59","59","59"
"10","0","0","0","10","9999","0","201800","0","60","0","0","2879","60","60","60","60","60","1","1","0","300","60","60","620180060","1","30","60","60","60","60","60","60","16532","0","200000003","0","60","60","60"
"10","0","0","0","10","9999","0","201800","0","61","0","0","2941","61","61","61","61","61","1","1","0","300","61","61","620180061","1","30","61","61","61","61","61","61","16930","0","200000003","0","61","61","61"
"10","0","0","0","10","9999","0","201800","0","62","0","0","3003","62","62","62","62","62","1","1","0","300","62","62","620180062","1","30","62","62","62","62","62","62","16962","0","200000003","0","62","62","62"
"10","0","0","0","10","9999","0","201800","0","63","0","0","3065","63","63","63","63","63","1","1","0","300","63","63","620180063","1","30","63","63","63","63","63","63","16994","0","200000003","0","63","63","63"
"10","0","0","0","10","9999","0","201800","0","64","0","0","3128","64","64","64","64","64","1","1","0","300","64","64","620180064","1","30","64","64","64","64","64","64","17026","0","200000003","0","64","64","64"
"10","0","0","0","10","9999","0","201800","0","65","0","0","3190","65","65","65","65","65","1","1","0","300","65","65","620180065","1","30","65","65","65","65","65","65","17058","0","200000003","0","65","65","65"
"10","0","0","0","10","9999","0","201800","0","66","0","0","3252","66","66","66","66","66","1","1","0","300","66","66","620180066","1","30","66","66","66","66","66","66","17089","0","200000003","0","66","66","66"
"10","0","0","0","10","9999","0","201800","0","67","0","0","3314","67","67","67","67","67","1","1","0","300","67","67","620180067","1","30","67","67","67","67","67","67","17121","0","200000003","0","67","67","67"
"10","0","0","0","10","9999","0","201800","0","68","0","0","3376","68","68","68","68","68","1","1","0","300","68","68","620180068","1","30","68","68","68","68","68","68","17153","0","200000003","0","68","68","68"
"10","0","0","0","10","9999","0","201800","0","69","0","0","3438","69","69","69","69","69","1","1","0","300","69","69","620180069","1","30","69","69","69","69","69","69","17185","0","200000003","0","69","69","69"
"10","0","0","0","10","9999","0","201800","0","70","0","0","3501","70","70","70","70","70","1","1","0","300","70","70","620180070","1","30","70","70","70","70","70","70","17217","0","200000003","0","70","70","70"
"10","0","0","0","10","9999","0","201800","0","71","0","0","3563","71","71","71","71","71","1","1","0","300","71","71","620180071","1","30","71","71","71","71","71","71","17249","0","200000003","0","71","71","71"
"10","0","0","0","10","4","0","201900","0","1","0","0","27","1","1","1","1","1","1","1","0","3","1","1","620190001","1","30","1","1","1","1","1","1","433","0","200000009","0","1","1","1"
"10","0","0","0","10","8","0","201900","0","2","0","0","32","2","2","2","2","2","1","1","0","3","2","2","620190002","1","30","2","2","2","2","2","2","445","0","200000009","0","2","2","2"
"10","0","0","0","10","4","0","201900","0","3","0","0","36","3","3","3","3","3","1","1","0","5","3","3","620190003","1","30","3","3","3","3","3","3","456","0","200000009","0","3","3","3"
"10","0","0","0","10","4","0","201900","0","4","0","0","36","4","4","4","4","4","1","1","0","5","4","4","620190004","1","30","4","4","4","4","4","4","456","0","200000009","0","4","4","4"
