d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","23","17","0","202600","23","0","0","0","670260023","12","10","3369","23","23","0","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","326","23","30"
"0","24","19","0","202600","24","0","0","0","670260024","14","10","3586","24","24","0","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","361","24","30"
"0","25","21","0","202600","25","0","0","0","670260025","16","10","3802","25","25","0","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","395","25","30"
"0","26","24","0","202600","26","0","0","0","670260026","17","10","4018","26","26","0","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","430","26","30"
"0","27","26","0","202600","27","0","0","0","670260027","19","10","4234","27","27","0","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","464","27","30"
"0","28","28","0","202600","28","0","0","0","670260028","20","10","4451","28","28","0","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","499","28","30"
"0","29","29","0","202600","29","0","0","0","670260029","20","10","5872","29","29","0","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","547","29","30"
"0","30","29","0","202600","30","0","0","0","670260030","20","10","5979","30","30","0","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","603","30","30"
"0","31","28","0","202600","31","0","0","0","670260031","20","10","6087","31","31","0","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","658","31","30"
"0","32","28","0","202600","32","0","0","0","670260032","20","10","6195","32","32","0","32","32","32","1","0","32","200000001","32","32","32","1","0","0","32","32","32","0","1","32","10","32","670","32","30"
"0","33","28","0","202600","33","0","0","0","670260033","20","10","6303","33","33","0","33","33","33","1","0","33","200000001","33","33","33","1","0","0","33","33","33","0","1","33","10","33","682","33","30"
"0","34","28","0","202600","34","0","0","0","670260034","21","10","7587","34","34","0","34","34","34","1","0","34","200000001","34","34","34","1","0","0","34","34","34","0","1","34","10","34","694","34","30"
"0","35","32","0","202600","35","0","0","0","670260035","24","10","7911","35","35","0","35","35","35","1","0","35","200000001","35","35","35","1","0","0","35","35","35","0","1","35","10","35","726","35","30"
"0","36","36","0","202600","36","0","0","0","670260036","26","10","8235","36","36","0","36","36","36","1","0","36","200000001","36","36","36","1","0","0","36","36","36","0","1","36","10","36","758","36","30"
"0","37","39","0","202600","37","0","0","0","670260037","29","10","8559","37","37","0","37","37","37","1","0","37","200000001","37","37","37","1","0","0","37","37","37","0","1","37","10","37","790","37","30"
"0","38","43","0","202600","38","0","0","0","670260038","31","10","8884","38","38","0","38","38","38","1","0","38","200000001","38","38","38","1","0","0","38","38","38","0","1","38","10","38","822","38","30"
"0","39","42","0","202600","39","0","0","0","670260039","29","10","9364","39","39","0","39","39","39","1","0","39","200000001","39","39","39","1","0","0","39","39","39","0","1","39","10","39","920","39","30"
"0","40","44","0","202600","40","0","0","0","670260040","31","10","10292","40","40","0","40","40","40","1","0","40","200000001","40","40","40","1","0","0","40","40","40","0","1","40","10","40","973","40","30"
"0","41","44","0","202600","41","0","0","0","670260041","31","10","10325","41","41","0","41","41","41","1","0","41","200000001","41","41","41","1","0","0","41","41","41","0","1","41","10","41","1228","41","30"
"0","42","45","0","202600","42","0","0","0","670260042","32","10","11167","42","42","0","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","1228","42","30"
"0","43","46","0","202600","43","0","0","0","670260043","33","10","12009","43","43","0","43","43","43","1","0","43","200000001","43","43","43","1","0","0","43","43","43","0","1","43","10","43","1228","43","30"
"0","44","47","0","202600","44","0","0","0","670260044","34","10","12851","44","44","0","44","44","44","1","0","44","200000001","44","44","44","1","0","0","44","44","44","0","1","44","10","44","1228","44","30"
"0","45","52","0","202600","45","0","0","0","670260045","41","10","12810","45","45","0","45","45","45","1","0","45","200000001","45","45","45","1","0","0","45","45","45","0","1","45","10","45","1362","45","30"
"0","46","53","0","202600","46","0","0","0","670260046","42","10","13652","46","46","0","46","46","46","1","0","46","200000001","46","46","46","1","0","0","46","46","46","0","1","46","10","46","1440","46","30"
"0","47","53","0","202600","47","0","0","0","670260047","42","10","14494","47","47","0","47","47","47","1","0","47","200000001","47","47","47","1","0","0","47","47","47","0","1","47","10","47","1517","47","30"
"0","48","61","0","202600","48","0","0","0","670260048","46","10","14697","48","48","0","48","48","48","1","0","48","200000001","48","48","48","1","0","0","48","48","48","0","1","48","10","48","1595","48","30"
"0","49","61","0","202600","49","0","0","0","670260049","47","10","15031","49","49","0","49","49","49","1","0","49","200000001","49","49","49","1","0","0","49","49","49","0","1","49","10","49","1667","49","30"
"0","50","62","0","202600","50","0","0","0","670260050","48","10","15364","50","50","0","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","1739","50","30"
"0","51","62","0","202600","51","0","0","0","670260051","50","10","15697","51","51","0","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","1810","51","30"
"0","52","63","0","202600","52","0","0","0","670260052","51","10","16031","52","52","0","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","1882","52","30"
"0","53","63","0","202600","53","0","0","0","670260053","52","10","16364","53","53","0","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","1954","53","30"
"0","54","64","0","202600","54","0","0","0","670260054","53","10","16364","54","54","0","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","2054","54","30"
"0","55","64","0","202600","55","0","0","0","670260055","53","10","16697","55","55","0","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","2114","55","30"
"0","56","64","0","202600","56","0","0","0","670260056","53","10","17031","56","56","0","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","2174","56","30"
"0","57","64","0","202600","57","0","0","0","670260057","53","10","17364","57","57","0","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","2234","57","30"
"0","58","64","0","202600","58","0","0","0","670260058","53","10","17697","58","58","0","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","2294","58","30"
"0","59","64","0","202600","59","0","0","0","670260059","53","10","18031","59","59","0","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","2354","59","30"
"0","60","64","0","202600","60","0","0","0","670260060","53","10","18364","60","60","0","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","2414","60","30"
"0","61","64","0","202600","61","0","0","0","670260061","53","10","18697","61","61","0","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","2474","61","30"
"0","62","64","0","202600","62","0","0","0","670260062","53","10","19419","62","62","0","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","2521","62","30"
"0","63","64","0","202600","63","0","0","0","670260063","53","10","20142","63","63","0","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","2567","63","30"
"0","64","64","0","202600","64","0","0","0","670260064","53","10","20864","64","64","0","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","2614","64","30"
"0","65","64","0","202600","65","0","0","0","670260065","53","10","21586","65","65","0","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","2661","65","30"
"0","66","64","0","202600","66","0","0","0","670260066","53","10","22308","66","66","0","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","2707","66","30"
"0","67","64","0","202600","67","0","0","0","670260067","53","10","23031","67","67","0","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","2754","67","30"
"0","68","64","0","202600","68","0","0","0","670260068","53","10","23753","68","68","0","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","2801","68","30"
"0","69","64","0","202600","69","0","0","0","670260069","53","10","24475","69","69","0","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","2847","69","30"
"0","70","64","0","202600","70","0","0","0","670260070","53","10","25197","70","70","0","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","2894","70","30"
"0","71","64","0","202600","71","0","0","0","670260071","53","10","25920","71","71","0","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","2941","71","30"
"0","1","3","0","202700","1","0","0","0","670270001","5","10","261","1","1","35","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","4","0","202700","2","0","0","0","670270002","7","10","342","2","2","39","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","5","0","202700","3","0","0","0","670270003","8","10","570","3","3","42","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","5","0","202700","4","0","0","0","670270004","8","10","503","4","4","61","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","6","0","202700","5","0","0","0","670270005","10","10","559","5","5","91","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","8","0","202700","6","0","0","0","670270006","11","10","613","6","6","119","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","9","0","202700","7","0","0","0","670270007","13","10","755","7","7","148","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","10","0","202700","8","0","0","0","670270008","15","10","895","8","8","176","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","10","0","202700","9","0","0","0","670270009","15","10","921","9","9","190","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","12","0","202700","10","0","0","0","670270010","16","10","948","10","10","203","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","12","0","202700","11","0","0","0","670270011","16","10","973","11","11","216","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","12","0","202700","12","0","0","0","670270012","16","10","999","12","12","229","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","13","0","202700","13","0","0","0","670270013","18","10","1183","13","13","252","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","14","0","202700","14","0","0","0","670270014","20","10","1367","14","14","276","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","14","0","202700","15","0","0","0","670270015","20","10","1552","15","15","300","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","16","0","202700","16","0","0","0","670270016","20","10","1736","16","16","323","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","17","0","202700","17","0","0","0","670270017","23","10","1921","17","17","346","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","18","0","202700","18","0","0","0","670270018","24","10","2105","18","18","369","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","18","0","202700","19","0","0","0","670270019","24","10","2290","19","19","393","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","19","0","202700","20","0","0","0","670270020","26","10","2474","20","20","416","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","19","0","202700","21","0","0","0","670270021","26","10","2610","21","21","429","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","19","0","202700","22","0","0","0","670270022","26","10","2745","22","22","442","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","19","0","202700","23","0","0","0","670270023","26","10","2881","23","23","455","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","31","0","202700","24","0","0","0","670270024","39","10","2862","24","24","527","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","31","0","202700","25","0","0","0","670270025","39","10","3313","25","25","586","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","31","0","202700","26","0","0","0","670270026","39","10","3413","26","26","586","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","32","0","202700","27","0","0","0","670270027","40","10","3704","27","27","593","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","33","0","202700","28","0","0","0","670270028","41","10","3994","28","28","625","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","33","0","202700","29","0","0","0","670270029","41","10","4285","29","29","657","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","34","0","202700","30","0","0","0","670270030","42","10","4575","30","30","690","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
