c1654e28e3f4944c01bb3d588523213a3eb3c96947722c7958e2715cbf72f631,d12bbff886227b83eb4c41de81dfa06d6ae6b78d17525c76a60fede87c039316,afabd234a7b82f75a7b505d3410c99b37495b21df50d462e5298e9104a4f3664,3a513b33e31371cc54c3c85dc1a582eea566c729104a1ec52c57cf90ccdfd9b6,347c299ebd0246d2d3d1db73ef1ddb50686a07585933c7e39fed0056bd6efd88,056245e4753475fb585aee3b6c51a8110b7f3d532311d11103dad581c8454573,ce967781fffbde7a53d2014f7fbe2cc70938029d29e014a47e619260c8007f22,891e5248aecb85590674c34f3af1fb87cc1be5dbaade17c6aab1a4b65a1a43a5,4b6fd8f11009a812d1fbc119e19e2ebd8bce03e53ab528718fb002ca78feb83d,bd918a12986cbf6d12c1e9f69ebf1f1dd2da494ef5e3494a3636627b304b5f5f,c3a737a97be769a279b31b6aecaa7943ff13b60e421dda1f64b2a70d99f4e058,d54f2bee5d2956c10153ece864df9f0fc5584b4983cea126e71367983c12915b
"125501","10118011","7","5118408","2023/09/15 15:59:59","0","5118004","10118","1003","1","0","2023/09/01 16:00:00"
"125501","10118012","7","5118428","2023/09/15 15:59:59","0","5118007","10118","1003","1","0","2023/09/01 16:00:00"
"125601","10118013","10","5118409","2023/09/15 15:59:59","0","5118004","10118","1003","1","0","2023/09/01 16:00:00"
"125601","10118014","10","5118429","2023/09/15 15:59:59","0","5118007","10118","1003","1","0","2023/09/01 16:00:00"
"125601","10118015","13","5118410","2023/09/15 15:59:59","0","5118004","10118","1003","1","0","2023/09/01 16:00:00"
"125601","10118016","13","5118430","2023/09/15 15:59:59","0","5118007","10118","1003","1","0","2023/09/01 16:00:00"
"125501","10118017","15","5118411","2023/09/15 15:59:59","0","5118007","10118","1003","1","0","2023/09/01 16:00:00"
"101401","10119001","1011903","5092402","2023/09/25 15:59:59","1","0","10119","1002","0","0","2023/09/18 16:00:00"
"101401","10119002","1011903","5092422","2023/09/25 15:59:59","1","5092001","10119","1002","1","0","2023/09/18 16:00:00"
"101401","10119003","1011903","5092442","2023/09/25 15:59:59","1","5092004","10119","1002","1","0","2023/09/18 16:00:00"
"101401","10119004","10","5092403","2023/09/25 15:59:59","0","0","10119","1001","0","0","2023/09/18 16:00:00"
"101401","10119005","10","5092423","2023/09/25 15:59:59","0","5092001","10119","1001","1","0","2023/09/18 16:00:00"
"101401","10119006","10","5092443","2023/09/25 15:59:59","0","5092004","10119","1001","1","0","2023/09/18 16:00:00"
"103101","10119007","20","5092404","2023/09/25 15:59:59","0","0","10119","1001","0","0","2023/09/18 16:00:00"
"122001","10119008","20","5092424","2023/09/25 15:59:59","0","5092001","10119","1001","1","0","2023/09/18 16:00:00"
"122001","10119009","20","5092444","2023/09/25 15:59:59","0","5092004","10119","1001","1","0","2023/09/18 16:00:00"
"121901","10119010","30","5092425","2023/09/25 15:59:59","0","5092001","10119","1001","1","0","2023/09/18 16:00:00"
"121901","10119011","30","5092445","2023/09/25 15:59:59","0","5092004","10119","1001","1","0","2023/09/18 16:00:00"
"101401","10119012","2","5092426","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"101401","10119013","2","5092446","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"103101","10119014","3","5092407","2023/09/25 15:59:59","0","0","10119","1003","0","0","2023/09/18 16:00:00"
"122001","10119015","3","5092427","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"122001","10119016","3","5092447","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"121901","10119017","4","5092428","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"121901","10119018","4","5092448","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"122001","10119019","5","5092429","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"122001","10119020","5","5092449","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"100901","10119021","6","5092410","2023/09/25 15:59:59","0","0","10119","1003","0","0","2023/09/18 16:00:00"
"121901","10119022","6","5092430","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"121901","10119023","6","5092450","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"101401","10119024","8","5092431","2023/09/25 15:59:59","0","5092001","10119","1003","1","0","2023/09/18 16:00:00"
"101401","10119025","8","5092451","2023/09/25 15:59:59","0","5092004","10119","1003","1","0","2023/09/18 16:00:00"
"126201","10120002","1012003","5120422","2023/10/15 15:59:59","1","0","10120","1002","0","0","2023/10/01 16:00:00"
"126201","10120004","2","5120406","2023/10/15 15:59:59","0","0","10120","1003","0","0","2023/10/01 16:00:00"
"126301","10120005","4","5120407","2023/10/15 15:59:59","0","5120001","10120","1003","1","0","2023/10/01 16:00:00"
"126201","10120006","7","5120408","2023/10/15 15:59:59","0","5120001","10120","1003","1","0","2023/10/01 16:00:00"
"126301","10120007","10","5120409","2023/10/15 15:59:59","0","5120001","10120","1003","1","0","2023/10/01 16:00:00"
"126201","10120008","13","5120410","2023/10/15 15:59:59","0","5120001","10120","1003","1","0","2023/10/01 16:00:00"
"126201","10120010","15","5120411","2023/10/15 15:59:59","0","0","10120","1003","0","0","2023/10/01 16:00:00"
"122101","10121001","122101","5094401","2023/10/25 15:59:59","0","0","10121","1004","0","0","2023/10/18 16:00:00"
"104001","10121002","1012103","5094402","2023/10/25 15:59:59","1","0","10121","1002","0","0","2023/10/18 16:00:00"
"104001","10121003","10","5094403","2023/10/25 15:59:59","0","0","10121","1001","0","0","2023/10/18 16:00:00"
"104001","10121004","20","5094404","2023/10/25 15:59:59","0","0","10121","1001","0","0","2023/10/18 16:00:00"
"104001","10121005","30","5094405","2023/10/25 15:59:59","0","0","10121","1001","0","0","2023/10/18 16:00:00"
"122101","10121006","2","5094406","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"122201","10121007","3","5094407","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"123401","10121008","4","5094408","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"122201","10121010","5","5094409","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"122101","10121011","6","5094410","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"122101","10121012","8","5094411","2023/10/25 15:59:59","0","5094001","10121","1003","1","0","2023/10/18 16:00:00"
"122101","10121013","1012103","5094422","2023/10/25 15:59:59","1","5094001","10121","1002","1","0","2023/10/18 16:00:00"
"122101","10121014","10","5094423","2023/10/25 15:59:59","0","5094001","10121","1001","1","0","2023/10/18 16:00:00"
"122101","10121015","20","5094424","2023/10/25 15:59:59","0","5094001","10121","1001","1","0","2023/10/18 16:00:00"
"122101","10121016","30","5094425","2023/10/25 15:59:59","0","5094001","10121","1001","1","0","2023/10/18 16:00:00"
"126701","10122001","126701","5122401","2023/11/15 15:59:59","0","0","10122","1004","0","0","2023/11/01 16:00:00"
"126801","10122002","1012203","5122402","2023/11/15 15:59:59","1","0","10122","1002","0","0","2023/11/01 16:00:00"
"126601","10122003","2","5122406","2023/11/15 15:59:59","0","0","10122","1003","0","0","2023/11/01 16:00:00"
"126601","10122004","2","5122426","2023/11/15 15:59:59","0","5122002","10122","1003","1","0","2023/11/01 16:00:00"
"126701","10122005","4","5122407","2023/11/15 15:59:59","0","5122002","10122","1003","1","0","2023/11/01 16:00:00"
"126801","10122006","7","5122408","2023/11/15 15:59:59","0","5122002","10122","1003","1","0","2023/11/01 16:00:00"
"126801","10122007","10","5122409","2023/11/15 15:59:59","0","5122003","10122","1003","1","0","2023/11/01 16:00:00"
"126601","10122008","13","5122410","2023/11/15 15:59:59","0","5122004","10122","1003","1","0","2023/11/01 16:00:00"
"126801","10122009","15","5122411","2023/11/15 15:59:59","0","0","10122","1003","0","0","2023/11/01 16:00:00"
"126801","10122010","15","5122431","2023/11/15 15:59:59","0","5122002","10122","1003","1","0","2023/11/01 16:00:00"
"122401","10123001","122401","5096401","2023/11/24 15:59:59","0","0","10123","1004","0","0","2023/11/17 16:00:00"
"100101","10123002","1012303","5096402","2023/11/24 15:59:59","1","0","10123","1002","0","0","2023/11/17 16:00:00"
"100201","10123003","10","5096403","2023/11/24 15:59:59","0","0","10123","1001","0","0","2023/11/17 16:00:00"
"100301","10123004","20","5096404","2023/11/24 15:59:59","0","0","10123","1001","0","0","2023/11/17 16:00:00"
"100101","10123005","30","5096405","2023/11/24 15:59:59","0","0","10123","1001","0","0","2023/11/17 16:00:00"
"100101","10123006","2","5096406","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"100301","10123007","3","5096407","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"100201","10123008","4","5096408","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"100301","10123009","5","5096409","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"100101","10123010","6","5096410","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"100201","10123011","8","5096411","2023/11/24 15:59:59","0","0","10123","1003","0","0","2023/11/17 16:00:00"
"122401","10123013","1012303","5096422","2023/11/24 15:59:59","1","5096002","10123","1002","1","0","2023/11/17 16:00:00"
"122601","10123014","10","5096423","2023/11/24 15:59:59","0","5096002","10123","1001","1","0","2023/11/17 16:00:00"
"122501","10123015","20","5096424","2023/11/24 15:59:59","0","5096002","10123","1001","1","0","2023/11/17 16:00:00"
"122401","10123016","30","5096425","2023/11/24 15:59:59","0","5096002","10123","1001","1","0","2023/11/17 16:00:00"
"122401","10123017","2","5096426","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"122501","10123018","3","5096427","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"122601","10123019","4","5096428","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"122501","10123020","5","5096429","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"122401","10123021","6","5096430","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"122601","10123022","8","5096431","2023/11/24 15:59:59","0","5096002","10123","1003","1","0","2023/11/17 16:00:00"
"127001","10124001","1012403","5124402","2023/12/15 15:59:59","1","0","10124","1002","0","0","2023/12/01 16:00:00"
"127001","10124002","1012403","5124422","2023/12/15 15:59:59","1","5124003","10124","1002","1","0","2023/12/01 16:00:00"
"127101","10124003","2","5124406","2023/12/15 15:59:59","0","0","10124","1003","0","0","2023/12/01 16:00:00"
"127101","10124004","2","5124426","2023/12/15 15:59:59","0","5124003","10124","1003","1","0","2023/12/01 16:00:00"
"127001","10124005","4","5124407","2023/12/15 15:59:59","0","0","10124","1003","0","0","2023/12/01 16:00:00"
"127001","10124006","4","5124427","2023/12/15 15:59:59","0","5124003","10124","1003","1","0","2023/12/01 16:00:00"
"126901","10124007","7","5124408","2023/12/15 15:59:59","0","0","10124","1003","0","0","2023/12/01 16:00:00"
"126901","10124008","7","5124428","2023/12/15 15:59:59","0","5124003","10124","1003","1","0","2023/12/01 16:00:00"
"127101","10124009","10","5124429","2023/12/15 15:59:59","0","5124006","10124","1003","1","0","2023/12/01 16:00:00"
"126901","10124010","13","5124430","2023/12/15 15:59:59","0","5124006","10124","1003","1","0","2023/12/01 16:00:00"
"126901","10124011","15","5124431","2023/12/15 15:59:59","0","5124003","10124","1003","1","0","2023/12/01 16:00:00"
"127001","10124012","127001","5124401","2023/12/15 15:59:59","0","0","10124","1004","0","0","2023/12/01 16:00:00"
"127001","10124013","127001","5124421","2023/12/15 15:59:59","0","5124003","10124","1004","1","0","2023/12/01 16:00:00"
"122801","10125001","122801","5098401","2023/12/25 15:59:59","0","0","10125","1004","0","0","2023/12/18 16:00:00"
"122701","10125002","1012503","5098402","2023/12/25 15:59:59","1","0","10125","1002","0","0","2023/12/18 16:00:00"
"122801","10125003","10","5098403","2023/12/25 15:59:59","0","0","10125","1001","0","0","2023/12/18 16:00:00"
"122901","10125004","20","5098404","2023/12/25 15:59:59","0","0","10125","1001","0","0","2023/12/18 16:00:00"
"122701","10125005","30","5098405","2023/12/25 15:59:59","0","0","10125","1001","0","0","2023/12/18 16:00:00"
"122801","10125006","2","5098406","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"122901","10125007","3","5098407","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"122701","10125008","4","5098408","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"122801","10125009","5","5098409","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"122701","10125010","6","5098410","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"122701","10125011","8","5098411","2023/12/25 15:59:59","0","0","10125","1003","0","0","2023/12/18 16:00:00"
"127202","10126001","1012603","5126402","2024/01/15 15:59:59","1","0","10126","1002","0","0","2024/01/01 16:00:00"
"127202","10126002","2","5126406","2024/01/15 15:59:59","0","0","10126","1003","0","0","2024/01/01 16:00:00"
"127302","10126003","4","5126407","2024/01/15 15:59:59","0","5126001","10126","1003","1","0","2024/01/01 16:00:00"
"127202","10126004","7","5126408","2024/01/15 15:59:59","0","5126001","10126","1003","1","0","2024/01/01 16:00:00"
"127203","10126005","7","5126428","2024/01/15 15:59:59","0","5126003","10126","1003","1","0","2024/01/01 16:00:00"
"127302","10126006","10","5126409","2024/01/15 15:59:59","0","5126001","10126","1003","1","0","2024/01/01 16:00:00"
"127202","10126007","13","5126410","2024/01/15 15:59:59","0","5126001","10126","1003","1","0","2024/01/01 16:00:00"
"127202","10126008","15","5126411","2024/01/15 15:59:59","0","0","10126","1003","0","0","2024/01/01 16:00:00"
"101001","10127001","1012703","5100402","2024/01/24 15:59:59","1","0","10127","1002","0","0","2024/01/17 16:00:00"
"123101","10127002","1012703","5100422","2024/01/24 15:59:59","1","5100001","10127","1002","1","0","2024/01/17 16:00:00"
"123101","10127003","1012703","5100442","2024/01/24 15:59:59","1","5100003","10127","1002","1","0","2024/01/17 16:00:00"
"102301","10127004","10","5100403","2024/01/24 15:59:59","0","0","10127","1001","0","0","2024/01/17 16:00:00"
"123201","10127005","10","5100423","2024/01/24 15:59:59","0","5100001","10127","1001","1","0","2024/01/17 16:00:00"
"123201","10127006","10","5100443","2024/01/24 15:59:59","0","5100003","10127","1001","1","0","2024/01/17 16:00:00"
"101001","10127007","20","5100404","2024/01/24 15:59:59","0","0","10127","1001","0","0","2024/01/17 16:00:00"
"123101","10127008","20","5100424","2024/01/24 15:59:59","0","5100001","10127","1001","1","0","2024/01/17 16:00:00"
"123101","10127009","20","5100444","2024/01/24 15:59:59","0","5100003","10127","1001","1","0","2024/01/17 16:00:00"
"102301","10127010","30","5100405","2024/01/24 15:59:59","0","0","10127","1001","0","0","2024/01/17 16:00:00"
"123201","10127011","30","5100425","2024/01/24 15:59:59","0","5100001","10127","1001","1","0","2024/01/17 16:00:00"
"123201","10127012","30","5100445","2024/01/24 15:59:59","0","5100003","10127","1001","1","0","2024/01/17 16:00:00"
"101001","10127013","2","5100406","2024/01/24 15:59:59","0","0","10127","1003","0","0","2024/01/17 16:00:00"
"123101","10127014","2","5100426","2024/01/24 15:59:59","0","5100001","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127015","2","5100446","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"102301","10127016","3","5100407","2024/01/24 15:59:59","0","0","10127","1003","0","0","2024/01/17 16:00:00"
"123201","10127017","3","5100427","2024/01/24 15:59:59","0","5100001","10127","1003","1","0","2024/01/17 16:00:00"
"123201","10127018","3","5100447","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127019","4","5100428","2024/01/24 15:59:59","0","5100002","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127020","4","5100448","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"123201","10127021","5","5100449","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127022","6","5100450","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127023","8","5100431","2024/01/24 15:59:59","0","5100001","10127","1003","1","0","2024/01/17 16:00:00"
"123101","10127024","8","5100451","2024/01/24 15:59:59","0","5100003","10127","1003","1","0","2024/01/17 16:00:00"
"105601","10128001","1012803","5128402","2024/02/15 15:59:59","1","0","10128","1002","0","0","2024/02/01 16:00:00"
"102801","10128002","2","5128406","2024/02/15 15:59:59","0","0","10128","1003","0","0","2024/02/01 16:00:00"
"127601","10128003","1012803","5128422","2024/02/15 15:59:59","1","5128001","10128","1002","1","0","2024/02/01 16:00:00"
"127501","10128004","2","5128426","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"127601","10128005","4","5128427","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"127501","10128006","7","5128428","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"127601","10128007","10","5128429","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"127501","10128008","13","5128430","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"127601","10128009","15","5128431","2024/02/15 15:59:59","0","5128001","10128","1003","1","0","2024/02/01 16:00:00"
"102601","10129001","123501","5102401","2024/02/23 15:59:59","0","0","10129","1004","0","0","2024/02/16 16:00:00"
"123501","10129002","123501","5102421","2024/02/23 15:59:59","0","5102002","10129","1004","1","0","2024/02/16 16:00:00"
"103701","10129003","1012903","5102402","2024/02/23 15:59:59","1","0","10129","1002","0","0","2024/02/16 16:00:00"
"123601","10129004","1012903","5102422","2024/02/23 15:59:59","1","5102002","10129","1002","1","0","2024/02/16 16:00:00"
"102601","10129005","10","5102403","2024/02/23 15:59:59","0","0","10129","1001","0","0","2024/02/16 16:00:00"
"123501","10129006","10","5102423","2024/02/23 15:59:59","0","5102002","10129","1001","1","0","2024/02/16 16:00:00"
"101301","10129007","20","5102404","2024/02/23 15:59:59","0","0","10129","1001","0","0","2024/02/16 16:00:00"
