c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"0","10070656","0","10070658","0","0","6","7","0","47","10070657","0","0"
"0","10070657","0","10070659","0","0","4","7","0","48","10070658","0","0"
"3","10070658","0","10070660","0","0","14","7","0","49","10070659","0","0"
"1","10070659","0","10070661","0","0","2","7","0","50","10070660","0","0"
"3","10070660","0","10070662","0","0","2","7","0","51","10070661","0","0"
"2","10070661","0","10070663","0","0","2","7","0","52","10070662","0","0"
"3","10070662","0","10070664","0","0","14","7","0","53","10070663","0","0"
"2","10070663","0","10070644","0","0","2","7","0","54","10070664","0","0"
"10001","10070666","0","10070655","0","0","7","7","0","44","10070665","0","0"
"0","10070667","0","10070665","0","0","6","7","0","43","10070666","0","0"
"1","10070673","10070668","10070666","0","0","2","7","0","42","10070667","0","0"
"3","10070674","0","10070667","0","0","2","7","0","43","10070668","0","0"
"0","10070671","0","10070674","0","0","6","7","0","41","10070669","0","0"
"0","10070675","0","10070671","0","0","6","7","0","39","10070670","0","10070672"
"10003","10070670","0","10070669","0","0","7","7","0","40","10070671","0","0"
"0","10070670","0","10070673","0","0","12","7","0","40","10070672","0","0"
"10001","10070672","0","10070667","0","0","11","7","0","41","10070673","0","0"
"3","10070669","0","10070668","0","0","14","7","0","42","10070674","0","0"
"0","10070676","0","10070670","0","0","4","7","0","38","10070675","0","0"
"0","10070677","0","10070675","0","0","15","7","0","37","10070676","0","0"
"2","10070678","0","10070676","0","0","3","7","0","36","10070677","0","0"
"5","10070679","0","10070677","0","0","14","7","0","35","10070678","0","0"
"0","10070680","0","10070678","0","0","4","7","0","34","10070679","0","0"
"2","10070122","0","10070679","0","0","2","7","0","33","10070680","0","0"
"3","10070683","0","10070122","0","0","14","7","0","31","10070681","0","0"
"10001","10070684","0","10070681","0","0","11","7","0","30","10070683","0","0"
"0","10070685","0","10070683","0","0","12","7","0","29","10070684","0","0"
"2","10070686","0","10070684","0","0","3","7","0","28","10070685","0","0"
"0","10070687","0","10070685","0","0","5","7","0","27","10070686","0","0"
"10002","10070688","0","10070686","0","0","7","7","0","26","10070687","0","0"
"0","10070689","0","10070687","0","0","4","7","0","25","10070688","0","0"
"2","10070690","0","10070688","0","0","3","7","0","24","10070689","0","0"
"10001","10070691","0","10070689","0","0","7","7","0","23","10070690","0","0"
"0","10070692","0","10070690","0","0","4","7","0","22","10070691","0","0"
"2","10071133","0","10070691","0","0","2","7","0","21","10070692","0","0"
"2","10071117","0","10071133","0","0","3","7","0","19","10070694","0","0"
"2","10070887","0","10071116","0","0","2","7","0","1","10070886","0","0"
"0","10070888","0","10070886","0","0","13","7","0","0","10070887","0","0"
"0","10070890","0","10070887","0","0","12","7","0","66","10070888","0","0"
"0","10070891","0","10070888","0","0","6","7","0","65","10070890","0","0"
"1","10070892","0","10070890","0","0","3","7","0","64","10070891","0","0"
"10002","10070893","0","10070891","0","0","7","7","0","63","10070892","0","0"
"0","10070894","0","10070892","0","0","5","7","0","62","10070893","0","0"
"1","10070895","0","10070893","0","0","2","7","0","61","10070894","0","0"
"10001","10070896","0","10070894","0","0","11","7","0","60","10070895","0","0"
"0","10070897","0","10070895","0","0","4","7","0","59","10070896","0","0"
"1","10070898","0","10070896","0","0","2","7","0","58","10070897","0","0"
"2","10070899","0","10070897","0","0","14","7","0","57","10070898","0","0"
"1","10070900","0","10070898","0","0","2","7","0","56","10070899","0","0"
"1","10070907","10070901","10070899","0","0","3","7","0","55","10070900","0","0"
"4","10070902","0","10070900","0","0","14","7","0","56","10070901","0","0"
"0","10070903","0","10070901","0","0","4","7","0","55","10070902","0","0"
"3","10070904","0","10070902","0","0","2","7","0","54","10070903","0","0"
"6","10070905","0","10070903","0","0","14","7","0","53","10070904","0","0"
"3","10070906","0","10070904","0","0","3","7","0","52","10070905","0","0"
"0","10070910","0","10070905","0","0","6","7","0","51","10070906","0","10070909"
"0","10070908","0","10070900","0","0","4","7","0","54","10070907","0","0"
"0","10070909","0","10070907","0","0","12","7","0","53","10070908","0","0"
"1","10070906","0","10070908","0","0","2","7","0","52","10070909","0","0"
"10001","10070911","0","10070906","0","0","11","7","0","50","10070910","0","0"
"2","10070912","0","10070910","0","0","2","7","0","49","10070911","0","0"
"2","10070913","0","10070911","0","0","14","7","0","48","10070912","0","0"
"1","10070914","0","10070912","0","0","2","7","0","47","10070913","0","0"
"10070914","10070915","0","10070913","0","0","16","7","0","46","10070914","0","0"
"0","10070916","0","10070914","0","0","4","7","0","45","10070915","0","0"
"2","10070917","0","10070915","0","0","3","7","0","44","10070916","0","0"
"10002","10070918","0","10070916","0","0","7","7","0","43","10070917","0","0"
"0","10070919","0","10070917","0","0","6","7","0","42","10070918","0","0"
"10003","10070921","0","10070918","0","0","7","7","0","41","10070919","0","0"
"3","10070922","0","10070919","0","0","14","7","0","40","10070921","0","0"
"2","10070923","0","10070921","0","0","2","7","0","39","10070922","0","0"
"0","10070924","0","10070922","0","0","4","7","0","38","10070923","0","0"
"10002","10070925","0","10070923","0","0","7","7","0","37","10070924","0","0"
"3","10070926","0","10070924","0","0","14","7","0","36","10070925","0","0"
"10001","10070927","0","10070925","0","0","11","7","0","35","10070926","0","0"
"0","10070928","0","10070926","0","0","5","7","0","34","10070927","0","0"
"0","10070929","0","10070927","0","0","15","7","0","33","10070928","0","0"
"3","10070930","0","10070928","0","0","14","7","0","32","10070929","0","0"
"0","10070931","0","10070929","0","0","4","7","0","31","10070930","0","0"
"10002","10070932","0","10070930","0","0","7","7","0","30","10070931","0","0"
"0","10070933","10070937","10070931","0","0","6","7","0","29","10070932","0","0"
"10001","10070935","0","10070932","0","0","7","7","0","28","10070933","0","0"
"10003","10070945","0","10070943","0","0","7","7","0","25","10070934","0","0"
"1","10070943","0","10070933","0","0","2","7","0","27","10070935","0","0"
"3","10070942","0","10070940","0","0","2","7","0","24","10070936","0","0"
"2","10070939","0","10070932","0","0","2","7","0","28","10070937","0","0"
"2","10070946","0","10070937","0","0","3","7","0","27","10070939","0","0"
"3","10070936","0","10070946","0","0","3","7","0","25","10070940","0","0"
"10001","10070947","0","10070945","0","0","11","7","0","23","10070941","0","0"
"0","10070947","0","10070936","0","0","4","7","0","23","10070942","0","0"
"1","10070934","0","10070935","0","0","14","7","0","26","10070943","0","0"
"2","10070941","0","10070934","0","0","14","7","0","24","10070945","0","0"
"1","10070940","0","10070939","0","0","14","7","0","26","10070946","0","0"
"0","10071039","0","10070941","0","0","12","7","0","22","10070947","0","10070942"
"10001","10070950","10070956","10071039","0","0","11","7","0","20","10070949","0","0"
"0","10070951","0","10070949","0","0","5","7","0","19","10070950","0","0"
"0","10070952","0","10070950","0","0","6","7","0","18","10070951","0","0"
"3","10070953","0","10070951","0","0","2","7","0","17","10070952","0","0"
"5","10070957","0","10070952","0","0","14","7","0","16","10070953","0","10070954"
"0","10070953","0","10070955","0","0","4","7","0","17","10070954","0","0"
"2","10070954","0","10070956","0","0","3","7","0","18","10070955","0","0"
"10003","10070955","0","10070949","0","0","7","7","0","19","10070956","0","0"
"2","10070961","0","10070953","0","0","2","7","0","15","10070957","0","0"
"1","10070962","0","10070961","0","0","2","7","0","13","10070958","0","0"
"2","10070963","0","10070962","0","0","2","7","0","11","10070959","0","0"
"0","10070958","0","10070957","0","0","12","7","0","14","10070961","0","0"
"10001","10070959","0","10070958","0","0","7","7","0","12","10070962","0","0"
"10001","10070965","0","10070959","0","0","7","7","0","10","10070963","0","0"
"10001","10070966","0","10070965","0","0","7","7","0","8","10070964","0","0"
"1","10070964","0","10070963","0","0","3","7","0","9","10070965","0","0"
"0","10070968","10070967","10070964","0","0","6","7","0","7","10070966","0","0"
"0","10070970","0","10070966","0","0","5","7","0","8","10070967","0","0"
"10001","10070973","0","10070966","0","0","7","7","0","6","10070968","0","0"
"5","10070971","0","10070967","0","0","14","7","0","7","10070970","0","0"
"10003","10070974","0","10070970","0","0","7","7","0","6","10070971","0","0"
"10002","10070976","0","10070973","0","0","7","7","0","4","10070972","0","10070974"
"1","10070972","0","10070968","0","0","3","7","0","5","10070973","0","0"
"3","10070972","0","10070971","0","0","3","7","0","5","10070974","0","0"
"0","10070977","0","10070972","0","0","4","7","0","3","10070976","0","0"
"3","10070978","0","10070976","0","0","2","7","0","2","10070977","0","0"
"3","10070979","0","10070977","0","0","3","7","0","1","10070978","0","0"
"0","10070980","0","10070978","0","0","13","7","0","0","10070979","0","0"
"1","10070982","0","10070979","0","0","2","7","0","66","10070980","0","0"
"2","10070983","0","10070982","0","0","2","7","0","64","10070981","0","0"
"2","10070981","0","10070980","0","0","3","7","0","65","10070982","0","0"
"0","10070984","0","10070981","0","0","5","7","0","63","10070983","0","0"
"10002","10070985","10071002","10070983","0","0","7","7","0","62","10070984","0","0"
"0","10070986","0","10070984","0","0","12","7","0","61","10070985","0","0"
"0","10070987","0","10070985","0","0","6","7","0","60","10070986","0","0"
"10001","10070988","0","10070986","0","0","11","7","0","59","10070987","0","0"
"1","10070989","0","10070987","0","0","2","7","0","58","10070988","0","0"
"0","10070990","0","10070988","0","0","4","7","0","57","10070989","0","0"
"0","10071003","0","10070989","0","0","5","7","0","56","10070990","0","10070991"
"3","10070990","0","10070992","0","0","2","7","0","57","10070991","0","0"
"7","10070991","0","10070993","0","0","14","7","0","58","10070992","0","0"
"0","10070992","0","10070994","0","0","4","7","0","59","10070993","0","0"
"3","10070993","0","10070996","0","0","14","7","0","60","10070994","0","0"
"3","10070994","0","10070997","0","0","3","7","0","61","10070996","0","0"
"3","10070996","0","10070998","0","0","14","7","0","62","10070997","0","0"
"3","10070997","0","10070999","0","0","2","7","0","63","10070998","0","0"
"2","10070998","0","10071000","0","0","2","7","0","64","10070999","0","0"
"6","10070999","0","10071001","0","0","14","7","0","65","10071000","0","0"
"1","10071000","0","10071002","0","0","2","7","0","66","10071001","0","0"
"3","10071001","0","10070984","0","0","2","7","0","67","10071002","0","0"
"1","10071005","0","10070990","0","0","3","7","0","55","10071003","0","0"
"1","10071006","0","10071005","0","0","3","7","0","53","10071004","0","0"
"2","10071004","0","10071003","0","0","14","7","0","54","10071005","0","0"
"10001","10071007","10071013","10071004","0","0","11","7","0","52","10071006","0","0"
"1","10071008","0","10071006","0","0","2","7","0","51","10071007","0","0"
"1","10071009","0","10071007","0","0","3","7","0","50","10071008","0","0"
"0","10071011","0","10071008","0","0","4","7","0","49","10071009","0","0"
"0","10071023","0","10071012","0","0","4","7","0","46","10071010","0","0"
"2","10071012","0","10071009","0","0","2","7","0","48","10071011","0","0"
"0","10071010","0","10071011","0","0","6","7","0","47","10071012","0","0"
"3","10071014","0","10071006","0","0","3","7","0","53","10071013","0","0"
"3","10071015","0","10071013","0","0","2","7","0","52","10071014","0","0"
"0","10071016","0","10071014","0","0","4","7","0","51","10071015","0","0"
"10003","10071019","0","10071015","0","0","7","7","0","50","10071016","0","0"
"10003","10071020","0","10071018","0","0","7","7","0","47","10071017","0","0"
"3","10071017","0","10071019","0","0","2","7","0","48","10071018","0","0"
"4","10071018","0","10071016","0","0","14","7","0","49","10071019","0","0"
"0","10071021","0","10071017","0","0","12","7","0","46","10071020","0","0"
"3","10071022","0","10071020","0","0","2","7","0","45","10071021","0","0"
"0","10071024","0","10071021","0","0","12","7","0","44","10071022","0","10071023"
"10002","10071022","0","10071010","0","0","7","7","0","45","10071023","0","0"
"2","10071025","0","10071022","0","0","3","7","0","43","10071024","0","0"
"0","10071038","0","10071024","0","0","4","7","0","42","10071025","0","0"
"10071038","10071040","0","10071025","0","0","16","7","0","41","10071038","0","0"
"0","10070949","0","10070947","0","0","4","7","0","21","10071039","0","0"
"2","10071041","0","10071038","0","0","2","7","0","40","10071040","0","0"
"10001","10071042","0","10071040","0","0","7","7","0","39","10071041","0","0"
"10001","10071043","0","10071041","0","0","11","7","0","38","10071042","0","0"
"10002","10071044","0","10071042","0","0","7","7","0","37","10071043","0","0"
"3","10071045","0","10071043","0","0","14","7","0","36","10071044","0","0"
"0","10071046","0","10071044","0","0","4","7","0","35","10071045","0","0"
"10003","10071048","0","10071045","0","0","7","7","0","34","10071046","0","0"
"10001","10071049","0","10071048","0","0","7","7","0","32","10071047","0","0"
"0","10071047","0","10071046","0","0","6","7","0","33","10071048","0","0"
"4","10071052","0","10071047","0","0","14","7","0","31","10071049","0","0"
"0","10071053","0","10071052","0","0","12","7","0","29","10071051","0","0"
"0","10071051","0","10071049","0","0","4","7","0","30","10071052","0","0"
"10001","10071054","0","10071051","0","0","11","7","0","28","10071053","0","0"
"0","10071055","0","10071053","0","0","5","7","0","27","10071054","0","0"
"10001","10071056","0","10071054","0","0","7","7","0","26","10071055","0","0"
"2","10071057","0","10071055","0","0","3","7","0","25","10071056","0","0"
"1","10071058","0","10071056","0","0","2","7","0","24","10071057","0","0"
"5","10071059","0","10071057","0","0","14","7","0","23","10071058","0","0"
"0","10071060","0","10071058","0","0","4","7","0","22","10071059","0","0"
"10001","10071061","0","10071059","0","0","11","7","0","21","10071060","0","0"
"0","10071062","0","10071060","0","0","6","7","0","20","10071061","0","0"
"0","10071063","0","10071061","0","0","15","7","0","19","10071062","0","0"
"0","10071090","10071102","10071062","0","0","5","7","0","18","10071063","0","0"
"0","10071098","0","10071063","0","0","4","7","0","17","10071090","0","0"
"0","10071111","10071114","10071110","0","0","4","7","0","9","10071091","0","0"
"0","10071134","0","10071097","0","0","4","7","0","5","10071092","0","10071115"
"3","10071095","0","10071134","0","0","2","7","0","3","10071093","0","0"
"10003","10070357","0","10071095","0","0","7","7","0","1","10071094","0","0"
"10001","10071094","0","10071093","0","0","7","7","0","2","10071095","0","0"
"0","10071092","0","10071112","0","0","12","7","0","6","10071097","0","0"
"2","10071099","0","10071090","0","0","2","7","0","16","10071098","0","0"
"1","10071109","0","10071098","0","0","2","7","0","15","10071099","0","0"
"3","10071101","0","10071109","0","0","2","7","0","13","10071100","0","0"
"1","10071104","0","10071100","0","0","2","7","0","12","10071101","0","0"
"1","10071108","0","10071063","0","0","3","7","0","17","10071102","0","0"
"3","10071104","0","10071105","0","0","3","7","0","12","10071103","0","0"
