dd35ea0b3a17ca7c0008f9ff95435308d874cbd905b0505730843dd6a7a811fe,85477d8b1f14c398a2a3ea20468501c4af32b8c1b3812a4f5fd3259437761135,843e8036f6ca7b82e31a2764a505acdc623659e7cebb2647775dbeba60fb722f,da9803ec9889e0321862406d3053f70e99f96f280df137edcd83174ec026dbb6,b96754452f3b917c9ae6369ab4506b66ea3ccaa83079e9ef6ff0800af24b189a,9ac7a74e3519bc439b5e0815a1376b5422141df3c84bc7e9af7a6f95d9facf24,cb6d20383a922a4c1c73d71c60ee7abdf00625d0b939ef2d2b780a5d47a58175,2286b748a5eb3dafec0bd265bf143a3a1f258411a4cb8b436cb7e0b97d08ee10,a428688bbae11cb8ceaadbb053d3579c5337a1d572a7a6b43520e1175e57631a,cb432587d9348df3d72202c6cb24d08ae4123acd66c49af1958ab99ea01b6a23,7269b5c78f815a7fd810c28c24e04e7f610708fb7192dfa42db3a7930e06ddbe
"11","沒錯沒錯，就是這樣！","100411","1009810053","10","0","0","1009810","1","0","1"
"91","","0","1009810054","","","","1009810","","",""
"3","lsv_idle_cool_joy","100411","1009810055","1","","","1009810","","0.2",""
"3","lsv_talk_wish_joy","102011","1009810056","1","","","1009810","","0.2",""
"21","vo_lsv_1027","vo_lsv","1009810057","0","","","1009810","0","",""
"11","那麼，\n首先要先讓小繆\n恢復活力才行！","102011","1009810058","10","0","0","1009810","1","0","1"
"91","","0","1009810059","","","","1009810","","",""
"3","lsv_idle_wish_joy","102011","1009810060","1","","","1009810","","0.2",""
"3","lsv_talk_cool_loop","100411","1009810061","1","","","1009810","","0.2",""
"21","vo_lsv_1028","vo_lsv","1009810062","0","","","1009810","0","",""
"11","活力啊──\n哥哥\n有什麼好點子嗎？","100411","1009810063","10","0","0","1009810","1","0","1"
"91","","0","1009810064","","","","1009810","","",""
"3","lsv_idle_cool","100411","1009810065","1","","","1009810","","0.2",""
"3","lsv_choice","100411","1009810066","0","","0.2","1009810","lsv_look_idle_normal","0","1"
"3","lsv_choice","102011","1009810067","0","","0.2","1009810","lsv_look_idle_normal","0","1"
"3","lsv_choice","103611","1009810068","0","","0.2","1009810","lsv_look_idle_normal","0","1"
"93","0","0.1","1009810069","","","","1009810","","",""
"2","-452","100411","1009810070","-235","","0.2","1009810","0.33","","2"
"2","420","102011","1009810071","-220","","0.2","1009810","0.33","","2"
"2","545","103611","1009810072","-250","","0.2","1009810","0.33","","2"
"22","0","0","1009810073","1","","","1009810","","0.2",""
"103","1009810077","給牠吃很多東西。","1009810074","0","","","1009810","","",""
"103","1009810101","讓牠多睡一點。","1009810075","0","","","1009810","","",""
"103","1009810125","稍微玩一下。","1009810076","0","","","1009810","","",""
"3","lsv_choice","100411","1009810077","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009810078","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009810079","0","","0.2","1009810","lsv_idle_normal","0","1"
"93","0","0.1","1009810080","","","","1009810","","",""
"2","-200","100411","1009810081","-235","","0.2","1009810","0.33","","2"
"2","100","102011","1009810082","-220","","0.2","1009810","0.33","","2"
"2","270","103611","1009810083","-250","","0.2","1009810","0.33","","2"
"93","0","0.7","1009810084","","","","1009810","","",""
"3","lsv_talk_joy3_blink","103611","1009810085","1","","","1009810","","0.2",""
"21","vo_lsv_1029","vo_lsv","1009810086","0","","","1009810","0","",""
"11","肚子餓了\n就會沒精神，\n也有這樣的俗語嘛。","103611","1009810087","10","0","0","1009810","1","0","1"
"91","","0","1009810088","","","","1009810","","",""
"3","lsv_idle_normal_joy","103611","1009810089","1","","","1009810","","0.2",""
"3","lsv_talk_joy1","102011","1009810090","1","","","1009810","","0.2",""
"21","vo_lsv_1030","vo_lsv","1009810091","0","","","1009810","0","",""
"11","我們來做很多會\n讓小繆開心的食物吧～♪","102011","1009810092","10","0","0","1009810","1","0","1"
"91","","0","1009810093","","","","1009810","","",""
"3","lsv_idle_joy","102011","1009810094","1","","","1009810","","0.2",""
"3","lsv_talk_guts2_joy","100411","1009810095","0","","0.2","1009810","lsv_talk_guts2_joy_loop","0","1"
"21","vo_lsv_1031","vo_lsv","1009810096","0","","","1009810","0","",""
"11","好──禊也要來做──！\n來做很多能恢復體力的\n料理吧──！","100411","1009810097","10","0","0","1009810","1","0","1"
"91","","0","1009810098","","","","1009810","","",""
"3","lsv_idle_guts2_joy","100411","1009810099","1","","","1009810","","0.2",""
"101","","1009810149","1009810100","","","","1009810","","",""
"3","lsv_choice","100411","1009810101","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009810102","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009810103","0","","0.2","1009810","lsv_idle_normal","0","1"
"93","0","0.1","1009810104","","","","1009810","","",""
"2","-200","100411","1009810105","-235","","0.2","1009810","0.33","","2"
"2","100","102011","1009810106","-220","","0.2","1009810","0.33","","2"
"2","270","103611","1009810107","-250","","0.2","1009810","0.33","","2"
"93","0","0.7","1009810108","","","","1009810","","",""
"3","lsv_talk_normal_suprise1","100411","1009810109","1","","","1009810","","0.2",""
"21","vo_lsv_1032","vo_lsv","1009810110","0","","","1009810","0","",""
"11","累了就會想睡嘛──\n那麼，就試著\n讓小繆好睡吧！","100411","1009810111","10","0","0","1009810","1","0","1"
"91","","0","1009810112","","","","1009810","","",""
"3","lsv_idle_normal","100411","1009810113","1","","","1009810","","0.2",""
"3","lsv_talk_thinking_talkR","103611","1009810114","1","","","1009810","","0.2",""
"21","vo_lsv_1033","vo_lsv","1009810115","0","","","1009810","0","",""
"11","讓牠好睡……\n像唱搖籃曲之類的嗎？","103611","1009810116","10","0","0","1009810","1","0","1"
"91","","0","1009810117","","","","1009810","","",""
"3","lsv_idle_thinking_surprise","103611","1009810118","1","","","1009810","","0.2",""
"3","lsv_talk_joy3","102011","1009810119","1","","","1009810","","0.2",""
"21","vo_lsv_1034","vo_lsv","1009810120","0","","","1009810","0","",""
"11","美美覺得讀繪本給牠聽\n應該也不錯～\n大家一起唸牠聽吧♪","102011","1009810121","10","0","0","1009810","1","0","1"
"91","","0","1009810122","","","","1009810","","",""
"3","lsv_idle_joy","102011","1009810123","1","","","1009810","","0.2",""
"101","","1009810149","1009810124","","","","1009810","","",""
"3","lsv_choice","100411","1009810125","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009810126","0","","0.2","1009810","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009810127","0","","0.2","1009810","lsv_idle_normal","0","1"
"93","0","0.1","1009810128","","","","1009810","","",""
"2","-200","100411","1009810129","-235","","0.2","1009810","0.33","","2"
"2","100","102011","1009810130","-220","","0.2","1009810","0.33","","2"
"2","270","103611","1009810131","-250","","0.2","1009810","0.33","","2"
"93","0","0.7","1009810132","","","","1009810","","",""
"3","lsv_talk_surprise","102011","1009810133","1","","","1009810","","0.2",""
"21","vo_lsv_1035","vo_lsv","1009810134","0","","","1009810","0","",""
"11","咦？跟牠玩的話，\n不會變得更累嗎……？","102011","1009810135","10","0","0","1009810","1","0","1"
"91","","0","1009810136","","","","1009810","","",""
"3","lsv_idle_surprise","102011","1009810137","1","","","1009810","","0.2",""
"3","lsv_talk_thinking_joyR","100411","1009810138","1","","","1009810","","0.2",""
"21","vo_lsv_1036","vo_lsv","1009810139","0","","","1009810","0","",""
"11","但玩耍能讓心情\n變暢快呢──\n或許意外可行……？","100411","1009810140","10","0","0","1009810","1","0","1"
"91","","0","1009810141","","","","1009810","","",""
"3","lsv_idle_thinking_joy1","100411","1009810142","1","","","1009810","","0.2",""
"3","lsv_talk_thinking_talkR","103611","1009810143","1","","","1009810","","0.2",""
"21","vo_lsv_1037","vo_lsv","1009810144","0","","","1009810","0","",""
"11","可以提升睡眠品質……\n之類的，大人也這麼說嘛。\n那就真的「稍微」玩一下吧。","103611","1009810145","10","0","0","1009810","1","0","1"
"91","","0","1009810146","","","","1009810","","",""
"3","lsv_idle_thinking_joy1","103611","1009810147","1","","","1009810","","0.2",""
"101","","1009810149","1009810148","","","","1009810","","",""
"91","","0","1009810149","","","","1009810","","",""
"102","","","1009810150","","","","1009810","","",""
"22","0.2","0","1009810151","","","","1009810","","",""
"93","","0.2","1009810152","","","","1009810","","",""
"12","11","102011","1009810153","1","0","0","1009810","0","0","0"
"3","lsv_talk_joy1","102011","1009810154","1","","","1009810","","0.2",""
"93","0","3","1009810155","","","","1009810","","",""
"3","lsv_idle_normal_joyR","102011","1009810156","1","","","1009810","","0.2",""
"12","6","100411","1009810157","1","0","0","1009810","0","0","0"
"3","lsv_talk_guts1","100411","1009810158","0","","0.2","1009810","lsv_talk_guts1_loop","0","1"
"93","0","3","1009810159","","","","1009810","","",""
"3","lsv_idle_joy_normal","100411","1009810160","1","","","1009810","","0.2",""
"12","7","103611","1009810161","1","0","0","1009810","0","0","0"
"3","lsv_talk_cool_normal2","103611","1009810162","0","","0.2","1009810","lsv_talk_cool_normal2_loop","0","1"
"93","0","3","1009810163","","","","1009810","","",""
"3","lsv_idle_normal_joy","103611","1009810164","1","","","1009810","","0.2",""
"101","","1009810153","1009810165","","","","1009810","","",""
"6","1","333","1009810166","1","","0","1009810","1","1","0"
"4","1","100411","1009810167","","","","1009810","","",""
"3","lsv_run","100411","1009810168","1","","","1009810","","0.2",""
"2","-750","100411","1009810169","-235","","","1009810","0.8","","0"
"4","0","102011","1009810170","","","","1009810","","",""
"3","lsv_run","102011","1009810171","1","","","1009810","","0.2",""
"2","750","102011","1009810172","-220","","","1009810","0.8","","0"
"4","0","103611","1009810173","","","","1009810","","",""
"3","lsv_run","103611","1009810174","1","","","1009810","","0.2",""
"2","850","103611","1009810175","-250","","","1009810","0.8","","0"
"93","","0.6","1009810176","","","","1009810","","",""
"6","1","100411","1009810177","1","","0","1009810","1","0.2","0"
"6","1","102011","1009810178","1","","0","1009810","1","0.2","0"
"6","1","103611","1009810179","1","","0","1009810","1","0.2","0"
"91","","0","1009810180","","","","1009810","","",""
"1","102011","1","1009811001","102","lsv_idle_normal","0","1009811","-200","1.95","-495"
"1","103611","1","1009811002","100","lsv_idle_normal","1","1009811","100","1.95","-480"
"1","100411","1","1009811003","101","lsv_idle_normal","1","1009811","270","1.95","-510"
"5","333","1","1009811004","0","lsv_white_loop","0","1009811","0","1","0"
"6","1","333","1009811005","1","","0","1009811","1","0","0"
"6","1","102011","1009811006","1","","0","1009811","1","0","0"
"6","1","103611","1009811007","1","","0","1009811","1","0","0"
"6","1","100411","1009811008","1","","0","1009811","1","0","0"
"93","0","1","1009811009","","","","1009811","","",""
"6","1","333","1009811010","1","","0","1009811","1","0.8","0.4"
"3","lsv_jump1","102011","1009811011","0","","0.2","1009811","lsv_idle_normal","0.2","1"
"3","lsv_jump1","103611","1009811012","0","","0.2","1009811","lsv_idle_normal","0.2","1"
"3","lsv_jump1","100411","1009811013","0","","0.2","1009811","lsv_idle_normal","0.2","1"
"93","","0.3","1009811014","","","","1009811","","",""
"2","-200","102011","1009811015","-235","","","1009811","0.75","","0"
"2","100","103611","1009811016","-220","","","1009811","0.75","","0"
"2","270","100411","1009811017","-250","","","1009811","0.75","","0"
"6","1","102011","1009811018","1","","0","1009811","1","0.4","1"
"6","1","103611","1009811019","1","","0","1009811","1","0.4","1"
"6","1","100411","1009811020","1","","0","1009811","1","0.4","1"
"93","0","2","1009811021","","","","1009811","","",""
"3","lsv_talk_doya","100411","1009811022","0","","0.2","1009811","lsv_talk_doya_loop","0","1"
"21","vo_lsv_1121","vo_lsv","1009811023","0","","","1009811","0","",""
"11","小繆也恢復活力了，\n那就開始特訓囉！","100411","1009811024","10","0","0","1009811","1","0","1"
"91","","0","1009811025","","","","1009811","","",""
"3","lsv_idle_doya","100411","1009811026","1","","","1009811","","0.2",""
"3","lsv_talk_surprise","103611","1009811027","1","","","1009811","","0.2",""
"21","vo_lsv_1122","vo_lsv","1009811028","0","","","1009811","0","",""
"11","美美，\n學習聊天時，\n你們做了什麼呢？","103611","1009811029","10","0","0","1009811","1","0","1"
"91","","0","1009811030","","","","1009811","","",""
"3","lsv_idle_surprise","103611","1009811031","1","","","1009811","","0.2",""
"3","lsv_talk_wish_joy","102011","1009811032","1","","","1009811","","0.2",""
"21","vo_lsv_1123","vo_lsv","1009811033","0","","","1009811","0","",""
"11","欸嘿嘿♪\n妳們覺得呢～？","102011","1009811034","10","0","0","1009811","1","0","1"
"91","","0","1009811035","","","","1009811","","",""
"3","lsv_idle_joy","102011","1009811036","1","","","1009811","","0.2",""
"3","lsv_talk_surprise_talkjoy","100411","1009811037","1","","","1009811","","0.2",""
"21","vo_lsv_1124","vo_lsv","1009811038","0","","","1009811","0","",""
"11","喔，好像在猜謎唷！\n好──禊要猜囉──！\n我想想……","100411","1009811039","10","0","0","1009811","1","0","1"
"91","","0","1009811040","","","","1009811","","",""
"3","lsv_idle_surprise","100411","1009811041","1","","","1009811","","0.2",""
"3","lsv_talk_thinking_talkR","103611","1009811042","1","","","1009811","","0.2",""
"21","vo_lsv_1125","vo_lsv","1009811043","0","","","1009811","0","",""
"11","我也來猜猜看吧。\n學習聊天……\n學習聊天……","103611","1009811044","10","0","0","1009811","1","0","1"
"91","","0","1009811045","","","","1009811","","",""
"3","lsv_idle_thinking","103611","1009811046","1","","","1009811","","0.2",""
"3","lsv_idle_thinking","100411","1009811047","1","","","1009811","","0.2",""
"21","vo_lsv_1126","vo_lsv","1009811048","0","","","1009811","0","",""
"11","唔嗯……","103611","1009811049","10","0","0","1009811","1","0","1"
"11","唔嗯……","100411","1009811050","10","0","0","1009811","1","0","1"
"91","","0","1009811051","","","","1009811","","",""
"3","lsv_choice","102011","1009811052","0","","0.2","1009811","lsv_look_idle_normal","0","1"
"3","lsv_choice","103611","1009811053","0","","0.2","1009811","lsv_look_idle_normal","0","1"
"3","lsv_choice","100411","1009811054","0","","0.2","1009811","lsv_look_idle_normal","0","1"
"93","0","0.1","1009811055","","","","1009811","","",""
"2","-452","102011","1009811056","-235","","0.2","1009811","0.33","","2"
"2","420","103611","1009811057","-220","","0.2","1009811","0.33","","2"
"2","545","100411","1009811058","-250","","0.2","1009811","0.33","","2"
"22","0","0","1009811059","1","","","1009811","","0.2",""
"103","1009811063","就只有聊天？","1009811060","0","","","1009811","","",""
"103","1009811063","就是聊天……吧？","1009811061","0","","","1009811","","",""
"103","1009811063","我覺得就是在聊天……","1009811062","0","","","1009811","","",""
"3","lsv_choice","102011","1009811063","0","","0.2","1009811","lsv_idle_normal_joyR","0","1"
"3","lsv_choice","103611","1009811064","0","","0.2","1009811","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009811065","0","","0.2","1009811","lsv_idle_normal","0","1"
"93","0","0.1","1009811066","","","","1009811","","",""
"2","-200","102011","1009811067","-235","","0.2","1009811","0.33","","2"
"2","100","103611","1009811068","-220","","0.2","1009811","0.33","","2"
"2","270","100411","1009811069","-250","","0.2","1009811","0.33","","2"
"93","0","0.7","1009811070","","","","1009811","","",""
"91","","0","1009811071","","","","1009811","","",""
"3","lsv_handclap","102011","1009811072","0","","0.2","1009811","lsv_talk_joy3","0","1"
"21","vo_lsv_1127","vo_lsv","1009811073","0","","","1009811","0","",""
"11","哥哥答對了～！\n今天的學習時間，\n我們一直都在聊天喔♪","102011","1009811074","10","0","0","1009811","1","0","1"
"91","","0","1009811075","","","","1009811","","",""
"3","lsv_idle_normal_joy","102011","1009811076","1","","","1009811","","0.2",""
"3","lsv_talk_tsun_surprise2","100411","1009811077","0","","0.2","1009811","lsv_talk_bitter","0.2","1"
"21","vo_lsv_1128","vo_lsv","1009811078","0","","","1009811","0","",""
"11","這問題有意義嗎！？\n……不過很有美美的風格呢。","100411","1009811079","10","0","0","1009811","1","0","1"
"91","","0","1009811080","","","","1009811","","",""
"3","lsv_idle_normal","100411","1009811081","1","","","1009811","","0.2",""
