85266909c8537c3554e34426ac3617043392f20202e45bb41e0a99f7fbf7ac05,116d5ea5ea445880de6b35b26873bd8a6c056821366d288166f789f4a3193408,78d52cdd3ef12ea62ec679bf9095ffbc05127fc0e7141834f4b96f917035625b,bc7db4bd7d3a9756698656e6865a55c0616b4f0d61a5ac0ccedb60bf5991fbd5,7be111bfb0001cf7092d724ee304f37449837a03b649a034653fbe539c114b2c,ace72ba46386a5e935010300825a09d401e72957fb1d35088d9f37b0905b8406,3bdc8ffb4943e542bcef44e72f72c1d3b9fc68aff1f344c8fe56d576539a5e87,d023f3fc52cff825bc01d1041e48a029b0e2fc85fdb6b8e3b4230776f29caed3,fcd86ad69260a48b22e060c7aa13664ddf34359d15020e48631b341e093852a1,e0d271ec8a77ac72c9c27f0ae724c76967130f047c57e63bbfd9967015182d5f,3d54afdc6f93945df40ef8e6bdfcedb5de393a128f6998fc8576e95df64d4ebc
"3","117631","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411072","mhp_yuki_idle_2"
"3","11","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411073","mhp_yuki_idle_2"
"91","1007411070","","","","","","","1007411","1007411074",""
"101","1007411109","","","","","","","1007411","1007411075",""
"3","117631","","","1","mhp_sit_idle_memory","0.2","","1007411","1007411076",""
"3","104431","","","1","mhp_sit_talk_thinking","0.2","","1007411","1007411077",""
"21","vo_mhp_1007411","","","0","vo_mhp_5111","","","1007411","1007411078","0"
"11","104431","0","0","4","美麗啊。這不是個壞方法，\n但那傢伙不是\n會以貌取人的那種人……\n雖然這就是他的優點。","0","0.5","1007411","1007411079","1"
"91","0","","","","","","","1007411","1007411080",""
"3","104431","","","1","mhp_sit_idle_thinking","0.2","","1007411","1007411081",""
"3","117631","1","0.2","0","mhp_sit_out","0.2","","1007411","1007411082","mhp_idle_normal"
"93","1","","","","","","","1007411","1007411083",""
"3","117631","1","0.2","0","mhp_yuki_pose","0.2","","1007411","1007411084","mhp_yuki_idle"
"3","11","1","0.2","0","mhp_yuki_pose","0.2","","1007411","1007411085","mhp_yuki_idle"
"21","vo_mhp_1007411","","","0","vo_mhp_5112","","","1007411","1007411086","0"
"11","117631","0","0","4","妳放心，\n只要身為美之化身的我出手，\n就能讓任何人為妳著迷喔。\n來，和我一起以美麗的巔峰為目標吧♪","0","0.5","1007411","1007411087","1"
"93","7","","","","1","","","1007411","1007411088",""
"3","117631","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411089","mhp_yuki_idle_2"
"3","11","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411090","mhp_yuki_idle_2"
"91","1007411087","","","","","","","1007411","1007411091",""
"101","1007411109","","","","","","","1007411","1007411092",""
"3","117631","","","1","mhp_sit_idle_memory","0.2","","1007411","1007411093",""
"3","104431","","","1","mhp_sit_talk_anger2","0.2","","1007411","1007411094",""
"21","vo_mhp_1007411","","","0","vo_mhp_5113","","","1007411","1007411095","0"
"11","104431","0","0","5","護、護理師在講什麼啊？\n不，說到底，妳真的是護理師嗎？\n雖然由妾身來說也很奇怪，\n但妳有不少可疑的地方喔！","0","0.5","1007411","1007411096","1"
"91","0","","","","","","","1007411","1007411097",""
"3","104431","","","1","mhp_sit_idle_anger2","0.2","","1007411","1007411098",""
"3","117631","1","0.2","0","mhp_sit_out","0.2","","1007411","1007411099","mhp_idle_normal"
"93","1","","","","","","","1007411","1007411100",""
"3","117631","1","0.2","0","mhp_yuki_pose","0.2","","1007411","1007411101","mhp_yuki_idle"
"3","11","1","0.2","0","mhp_yuki_pose","0.2","","1007411","1007411102","mhp_yuki_idle"
"21","vo_mhp_1007411","","","0","vo_mhp_5114","","","1007411","1007411103","0"
"11","117631","0","0","4","沒事的沒事的，\n只要全都交給我就沒問題囉。\n這正是我大展身手的時候呢♪","0","0.5","1007411","1007411104","1"
"93","3.5","","","","1","","","1007411","1007411105",""
"3","117631","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411106","mhp_yuki_idle_2"
"3","11","1","0.2","0","mhp_yuki_pose_2","0.2","","1007411","1007411107","mhp_yuki_idle_2"
"91","1007411104","","","","","","","1007411","1007411108",""
"91","0","","","","","","","1007411","1007411109",""
"3","117631","1","0.2","0","mhp_sit_in","0","","1007411","1007411110","mhp_sit_idle"
"3","11","","","1","NoItem","0","","1007411","1007411111",""
"3","104431","","","1","mhp_sit_talk_worry","0.2","","1007411","1007411112",""
"21","vo_mhp_1007411","","","0","vo_mhp_5115","","","1007411","1007411113","0"
"11","104431","0","0","5","喂、喂，妳是這傢伙的主人吧？\n交給她沒問題嗎？","0","0.5","1007411","1007411114","1"
"91","0","","","","","","","1007411","1007411115",""
"3","104431","","","1","mhp_sit_idle_sad","0.2","","1007411","1007411116",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007411","1007411117",""
"21","vo_mhp_1007411","","","0","vo_mhp_5116","","","1007411","1007411118","0"
"11","117531","0","0","5","以這方面來說，\n雪是比我更加適合的人選喔。\n因為我好像幫不上什麼忙，\n或許也可以試著交給她呢♪","","0.5","1007411","1007411119","1"
"91","0","","","","","","","1007411","1007411120",""
"22","0","","","","0.5","","","1007411","1007411121",""
"93","0.5","","","","","","","1007411","1007411122",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007411","1007411123",""
"3","104431","1","0.2","0","mhp_sit_out_sad","0.2","","1007411","1007411124","mhp_idle_sad"
"93","0.5","","","","","","","1007411","1007411125",""
"12","104431","","0","2","1","0","","1007411","1007411126",""
"93","0.5","","","","","","","1007411","1007411127",""
"3","104431","","","1","mhp_walk_sad","0.2","","1007411","1007411128",""
"4","104431","","","","1","","","1007411","1007411129",""
"2","104431","0","","-220","-1000","","","1007411","1007411130","5"
"93","4.1","","","","0","","","1007411","1007411131",""
"91","0","","","","0","","","1007411","1007411132",""
"1","1","-240","0","100","104431","1.7","mhp_idle_normal","1007412","1007412001","-1000"
"1","1","-220","1","104","117631","1.7","mhp_sit_idle","1007412","1007412002","185"
"1","1","-200","1","100","117531","1.7","mhp_sit_idle","1007412","1007412003","365"
"31","1","0.85","","-240","1","1","","1007412","1007412004","-154"
"31","24","1","","173","120","0","","1007412","1007412005","-237"
"31","30","1","","0","130","0","","1007412","1007412006","160"
"31","11","1","","0","111","0","","1007412","1007412007","0"
"5","1","-220","0","110","11","1.7","NoItem","1007412","1007412008","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007412","1007412009","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007412","1007412010","185"
"5","1","-220","1","105","22","1.7","NoItem","1007412","1007412011","185"
"6","11","1","0","1","1","0","","1007412","1007412012","1"
"6","12","0","0","1","1","0","","1007412","1007412013","1"
"6","21","0","0","1","1","0","","1007412","1007412014","1"
"6","22","0","0","1","1","0","","1007412","1007412015","1"
"91","0","","","","0","","","1007412","1007412016",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007412","1007412017",""
"21","vo_mhp_1007412","","","0","vo_mhp_5201","","","1007412","1007412018","0"
"11","117531","0","0","6","伊莉亞，請進～","0","0.5","1007412","1007412019","0"
"91","0","","","","","","","1007412","1007412020",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007412","1007412021",""
"3","104431","","","1","mhp_walk","0.2","","1007412","1007412022",""
"2","104431","0","","-220","-200","","","1007412","1007412023","4"
"91","0","","","","","","","1007412","1007412024",""
"3","104431","","","0","mhp_sit_in","0.2","","1007412","1007412025",""
"91","0","","","","","","","1007412","1007412026",""
"3","104431","","","1","mhp_sit_idle","0.2","","1007412","1007412027",""
"93","1","","","","0","","","1007412","1007412028",""
"3","104431","","","1","mhp_sit_talk_wish2","0.2","","1007412","1007412029",""
"21","vo_mhp_1007412","","","0","vo_mhp_5202","","","1007412","1007412030","0"
"11","104431","0","0","5","唔，唔嗯。今天也要拜託妳了。","0","0.5","1007412","1007412031","1"
"91","0","","","","","","","1007412","1007412032",""
"3","104431","","","1","mhp_sit_idle","0.2","","1007412","1007412033",""
"3","117631","","","1","mhp_sit_talk_normal","0.2","","1007412","1007412034",""
"21","vo_mhp_1007412","","","0","vo_mhp_5203","","","1007412","1007412035","0"
"11","117631","0","0","3","那我們馬上開始吧。\n先試著挑逗地靠近！","0","0.5","1007412","1007412036","1"
"91","0","","","","","","","1007412","1007412037",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007412","1007412038",""
"3","104431","1","0","0","mhp_ilya_approach_in","0.2","","1007412","1007412039","mhp_ilya_approach_loop"
"3","11","1","0","0","NoItem","0.2","","1007412","1007412040","mhp_ilya_approach_loop"
"21","vo_mhp_1007412","","","0","vo_mhp_5204","","","1007412","1007412041","0"
"11","104431","0","0","5","呵呵，妳在緊張嗎？\n真是個可愛的傢伙啊……","0","1","1007412","1007412042","1"
"91","0","","","","","","","1007412","1007412043",""
"3","117631","","","1","mhp_sit_talk_joy1","0.2","","1007412","1007412044",""
"21","vo_mhp_1007412","","","0","vo_mhp_5205","","","1007412","1007412045","0"
"11","117631","0","0","6","不錯喔不錯喔，伊莉亞小姐♪\n這次換成抬眼望著對方！","0","0.5","1007412","1007412046","1"
"91","0","","","","","","","1007412","1007412047",""
"3","117631","","","1","mhp_sit_idle_joy1","0.2","","1007412","1007412048",""
"3","104431","1","0","0","mhp_ilya_uwame_in","0.2","","1007412","1007412049","mhp_ilya_uwame_loop"
"3","11","1","0","0","mhp_ilya_uwame_in","0.2","","1007412","1007412050","mhp_ilya_uwame_loop"
"21","vo_mhp_1007412","","","0","vo_mhp_5206","","","1007412","1007412051","0"
"11","104431","0","0","3","妳啊……\n可別移開視線喔？","0","1","1007412","1007412052","1"
"91","0","","","","","","","1007412","1007412053",""
"3","117631","","","1","mhp_sit_talk_joy1","0.2","","1007412","1007412054",""
"21","vo_mhp_1007412","","","0","vo_mhp_5207","","","1007412","1007412055","0"
"11","117631","0","0","6","嗯～好故意！但就是這樣才好♪\n接下來就用小惡魔般的舉止逼近看看！","0","0.5","1007412","1007412056","1"
"91","0","","","","","","","1007412","1007412057",""
"3","117631","","","1","mhp_sit_idle_joy1","0.2","","1007412","1007412058",""
"3","104431","1","0","0","mhp_ilya_koakuma_in","0.2","","1007412","1007412059","mhp_ilya_koakuma_loop"
"3","11","1","0","0","mhp_ilya_koakuma_in","0.2","","1007412","1007412060","NoItem"
"21","vo_mhp_1007412","","","0","vo_mhp_5208","","","1007412","1007412061","0"
"11","104431","0","0","4","希望妳能只看著妾身……","0","1","1007412","1007412062","1"
"91","0","","","","","","","1007412","1007412063",""
"3","117631","","","1","mhp_sit_talk_joy2","0.2","","1007412","1007412064",""
"21","vo_mhp_1007412","","","0","vo_mhp_5209","","","1007412","1007412065","0"
"11","117631","0","0","7","Excellent！\n最後就用壁咚一舉拿下吧！","0","0.5","1007412","1007412066","1"
"91","0","","","","0","","","1007412","1007412067",""
"3","117631","","","1","mhp_sit_idle_joy2","0.2","","1007412","1007412068",""
"3","104431","1","0","0","mhp_ilya_kabedon_in","0.2","","1007412","1007412069","mhp_ilya_kabedon_loop"
"21","vo_mhp_1007412","","","0","vo_mhp_5210","","","1007412","1007412070","0"
"11","104431","0","0","4","成為妾身的人吧……","0","1","1007412","1007412071","1"
"91","0","","","","","","","1007412","1007412072",""
"93","1","","","","","","","1007412","1007412073",""
"3","117631","","","1","mhp_sit_talk_memory","0.2","","1007412","1007412074",""
"21","vo_mhp_1007412","","","0","vo_mhp_5211","","","1007412","1007412075","0"
"11","117631","0","0","5","很完美喔，伊莉亞小姐♪\n現在的伊莉亞小姐是可愛的墮天使！\n所有人都會被妳攻陷的，\n馬上去對那個人表現一下吧！","0","0.5","1007412","1007412076","1"
"91","0","","","","","","","1007412","1007412077",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007412","1007412078",""
"3","104431","","","1","mhp_talk_memory","0.2","","1007412","1007412079",""
"21","vo_mhp_1007412","","","0","vo_mhp_5212","","","1007412","1007412080","0"
"11","104431","0","0","5","呵，呵呵，就對這傢伙這麼做……\n對那傢伙……\n呃，怎麼可能辦得到啊──！！","0","0.5","1007412","1007412081","1"
"93","8","","","","1","","","1007412","1007412082",""
"3","104431","1","0","0","mhp_ilya_panic_in","0.2","","1007412","1007412083","mhp_ilya_panic_loop"
"3","11","1","0","0","mhp_ilya_panic_in","0.2","","1007412","1007412084","mhp_ilya_panic_loop"
"91","1007412081","","","","","","","1007412","1007412085",""
"21","vo_mhp_1007412","","","0","vo_mhp_5213","","","1007412","1007412086","0"
"11","104431","0","0","5","這種不知羞恥的動作是什麼啊！\n妾身怎麼能讓那傢伙看到這副模樣！\n妾身真的是不太對勁，\n實在是千鈞一髮。","0","0.5","1007412","1007412087","1"
"93","8","","","","1","","","1007412","1007412088",""
"3","104431","","","1","mhp_talk_sad2","0.2","","1007412","1007412089",""
"3","11","","","1","NoItem_idle","0.2","","1007412","1007412090",""
"91","1007412087","","","","","","","1007412","1007412091",""
"93","0.5","","","","","","","1007412","1007412092",""
"3","104431","","","1","mhp_talk_anger","0.2","","1007412","1007412093",""
"21","vo_mhp_1007412","","","0","vo_mhp_5214","","","1007412","1007412094","0"
"11","104431","0","0","4","說到底，怎麼可能用這種方法\n讓那傢伙順從妾身啊！失陪了！","0","0.5","1007412","1007412095","1"
"91","0","","","","","","","1007412","1007412096",""
"22","0","","","","0","","","1007412","1007412097",""
"3","104431","","","1","mhp_idle_sad","0.2","","1007412","1007412098",""
"3","11","","","1","NoItem_idle","0.2","","1007412","1007412099",""
"93","0.2","","","","","","","1007412","1007412100",""
"3","104431","","","1","mhp_walk_sad","0.2","","1007412","1007412101",""
"4","104431","","","","1","","","1007412","1007412102",""
"2","104431","0","","-220","-350","","","1007412","1007412103","1"
"93","1","","","","0","","","1007412","1007412104",""
"12","104431","","0","2","9","0","","1007412","1007412105",""
"3","104431","","","1","mhp_ilya_idle_sad","0.2","","1007412","1007412106",""
"93","1","","","","0","","","1007412","1007412107",""
"3","104431","","","1","mhp_run_shy","0.2","","1007412","1007412108",""
"2","104431","0","","-220","-1000","","","1007412","1007412109","1.5"
"93","2","","","","0","","","1007412","1007412110",""
"91","0","","","","","","","1007412","1007412111",""
"3","117531","0","","1","mhp_sit_talk_thinking","0.2","","1007412","1007412112",""
"21","vo_mhp_1007412","","","0","vo_mhp_5215","","","1007412","1007412113","0"
"11","117531","0","0","4","真可惜呢。\n不過以客觀角度來說，\n她非常有魅力喔。","0","0.5","1007412","1007412114","1"
"91","0","","","","","","","1007412","1007412115",""
"3","117531","","","1","mhp_sit_idle_thinking","0.2","","1007412","1007412116",""
"3","117631","","","1","mhp_sit_talk_thinking","0.2","","1007412","1007412117",""
"21","vo_mhp_1007412","","","0","vo_mhp_5216","","","1007412","1007412118","0"
"11","117631","0","0","7","就是說啊，我覺得她已經挺出色的了，\n但這樣還對她一點感覺都沒有，\n對方一定是個非常遲鈍的人吧！","0","0.5","1007412","1007412119","1"
"91","0","","","","","","","1007412","1007412120",""
"22","0","","","","0","","","1007412","1007412121",""
"93","1","","","","","","","1007412","1007412122",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007412","1007412123",""
"3","117631","","","0","mhp_sit_out","0.2","","1007412","1007412124",""
"32","111","1","","","1","1","","1007412","1007412125",""
"3","117631","","","0","mhp_mitsuki_kime","0.2","","1007412","1007412126",""
"32","120","","","","1","","","1007412","1007412127",""
"23","se_10031400","","","","se_10031400_glitter","","","1007412","1007412128",""
"93","1.2","","","","","","","1007412","1007412129",""
"32","130","","","","1","","","1007412","1007412130",""
"93","4","","","","","","","1007412","1007412131",""
"32","130","","","","0","","","1007412","1007412132",""
"1","1","-220","0","100","100931","1.7","mhp_idle_normal","1007413","1007413001","-1000"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007413","1007413002","365"
"1","1","-220","1","100","117531","1.7","mhp_sit_idle","1007413","1007413003","185"
"31","1","0.85","","-240","1","1","","1007413","1007413004","-154"
"5","1","-220","0","110","11","1.7","NoItem","1007413","1007413005","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007413","1007413006","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007413","1007413007","185"
"5","1","-220","1","105","22","1.7","NoItem","1007413","1007413008","185"
"6","11","0","0","1","1","0","","1007413","1007413009","1"
"6","12","0","0","1","1","0","","1007413","1007413010","1"
"6","21","0","0","1","1","0","","1007413","1007413011","1"
"6","22","0","0","1","1","0","","1007413","1007413012","1"
"5","1","-220","0","110","31","1.7","NoItem","1007413","1007413013","-1000"
