1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"5","10","7","2","1","0","","180201204","0","180","1","1","1","0","120","0","1","2","1","0","提升自己魔法攻擊暴擊時5%的傷害"
"0","45","7","5","0","0","","180201205","0","0","0","0","1","0","1","0","0","0","0","0",""
"2","26","7","21","0","2","","180201206","0","0","2","0","1","0","180201202","0","1","2","1","0",""
"1","26","7","21","0","0","","180201207","0","0","2","0","1","0","180201204","0","1","2","1","0",""
"0","16","7","450","0","0","TP回復量+{0}","180220201","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"-512","10","7","1","1","10","魔法攻擊力提升+{0}","180220202","0","180","1","1","1","0","30","0","1","2","1","0","提升自身{0}的魔法攻擊力"
"25","10","7","1","1","0","魔法暴擊提高+{0}","180220203","0","180","1","1","1","0","70","0","1","2","1","0","提升自己{0}的魔法暴擊"
"5","10","7","2","1","0","","180220204","0","180","1","1","1","0","120","0","1","2","1","0","提升自己魔法攻擊暴擊時5%的傷害"
"0","16","7","540","0","0","","180221201","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"-512","10","7","1","1","10","魔法攻擊力提升+{0}","180221202","0","180","1","1","1","0","30","0","1","2","1","0","提升自身{0}的魔法攻擊力"
"25","10","7","1","1","0","魔法暴擊提高+{0}","180221203","0","180","1","1","1","0","70","0","1","2","1","0","提升自己{0}的魔法暴擊"
"5","10","7","2","1","0","","180221204","0","180","1","1","1","0","120","0","1","2","1","0","提升自己魔法攻擊暴擊時5%的傷害"
"0","45","7","5","0","0","","180221205","0","0","0","0","1","0","1","0","0","0","0","0",""
"2","26","7","21","0","2","","180221206","0","0","2","0","1","0","180221202","0","1","2","1","0",""
"1","26","7","21","0","0","","180221207","0","0","2","0","1","0","180221204","0","1","2","1","0",""
"15","90","0","1","0","15","魔法攻擊力提升+{0}","180250101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","180251101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0.3","26","3","4","0","0","","180300101","0","0","6","0","1","0","180300102","750","1","1","99","0",""
"30","1","3","30","0","2.4","物理傷害+{0}","180300102","1","0","0","0","1","0","1","750","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"10","26","3","4","0","10","","180300201","0","0","2","0","1","0","180300202","2160","3","1","99","0",""
"10","10","7","1","0","10","物理攻擊力提升+{0}","180300202","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"50","26","3","4","0","0","","180300203","0","0","2","0","1","0","180300204","2160","3","1","99","0",""
"50","10","7","1","0","0","","180300204","0","12","1","1","1","0","60","0","1","2","1","0","自身物理暴擊提升{0}"
"8","26","3","4","0","0","","180300205","0","0","2","0","1","0","180300206","2160","3","1","99","0",""
"8","10","7","2","1","0","","180300206","0","12","1","0","1","0","110","0","1","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"15","1","3","15","0","1.2","物理傷害+{0}","180300301","0","0","0","0","1","0","1","750","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"5","26","3","4","0","5","","180300302","0","0","2","0","1","0","180300303","750","1","1","99","0",""
"5","10","7","1","0","5","物理攻擊力提升+{0}","180300303","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"10","26","3","4","0","10","","180301201","0","0","2","0","1","0","180301202","2160","3","1","99","0",""
"18","10","7","1","0","18","物理攻擊力提升+{0}","180301202","0","18","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"50","26","3","4","0","0","","180301203","0","0","2","0","1","0","180301204","2160","3","1","99","0",""
"80","10","7","1","0","0","","180301204","0","18","1","1","1","0","60","0","1","2","1","0","自身物理暴擊提升{0}"
"8","26","3","4","0","0","","180301205","0","0","2","0","1","0","180301206","2160","3","1","99","0",""
"8","10","7","2","1","0","","180301206","0","18","1","0","1","0","110","0","1","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"0","16","7","70","0","0","","180301207","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","180350101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","180351101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"2.7","26","7","0","0","0","","180400101","0","0","1","0","1","0","180400102","0","1","2","1","0",""
"60","1","3","60","0","5.4","物理傷害+{0}","180400102","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","23","7","0","0","0","","180400103","0","0","180400104","1","1","0","950","0","1","2","1","0",""
"20","71","7","1","0","20","HP回復量+{0}","180400104","12","1","72","0","1","0","1","0","1","2","1","0","若在擁有著騎士之加護時HP歸零，將會在陷入無法戰鬥的狀態前消耗該加護，並且恢復{0}HP"
"0.1","26","7","0","0","0","","180400201","0","0","2","0","1","0","180400202","0","1","2","1","0",""
"20","10","7","1","0","20","物理攻擊力提升+{0}","180400202","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"0","23","7","0","0","0","","180400203","0","0","180400204","1","1","0","950","0","1","2","1","0",""
"36","6","7","36","0","12","吸收傷害量+{0}","180400204","0","0","0","0","1","0","6","0","1","2","1","0","展開可吸收{0}傷害量的物理魔法吸收護盾"
"0.6","26","7","0","0","0","","180400301","0","0","1","0","1","0","180400302","0","1","2","1","0",""
"15","1","3","15","0","1.2","物理傷害+{0}","180400302","0","0","0","0","1","0","1","300","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"2","23","7","1","180400305","0","","180400303","0","0","180400307","1","1","0","950","0","1","2","1","0",""
"0.1","26","3","6","0","0","","180400304","0","0","2","0","1","0","180400305","300","1","1","99","0",""
"10","10","7","1","0","10","物理攻擊力提升+{0}","180400305","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"0.15","26","7","6","0","0","","180400306","0","0","2","0","1","0","180400307","0","1","2","1","0",""
"6","4","7","1","0","6","HP回復量+{0}","180400307","0","0.5","0","0","1","0","1","0","1","2","1","0","回復自身{0}的HP"
"0.2","26","7","0","0","0","","180401201","0","0","2","0","1","0","180401202","0","1","2","1","0",""
"40","10","7","1","0","40","物理攻擊力提升+{0}","180401202","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"0","23","7","0","0","0","","180401203","0","0","180401204","1","1","0","950","0","1","2","1","0",""
"72","6","7","72","0","12","吸收傷害量+{0}","180401204","0","0","0","0","1","0","6","0","1","2","1","0","展開可吸收{0}傷害量的物理魔法吸收護盾"
"2.4","48","7","2.4","0","0.12","回復量+{0}","180401205","0","0","1","0","1","12.5","1","0","1","2","1","0","每秒回復{0}的HP"
"75","90","0","1","0","75","提升最大HP+{0}","180450101","0","1","0","0","1","0","1","0","0","0","0","0","提升自己{0}最大HP"
"1275","90","0","1","0","75","提升最大HP+{0}","180451101","0","1","0","0","1","0","1","0","0","0","0","0","提升自己{0}最大HP"
"1","37","7","1","3","0.05","每１秒的HP回復量+{0}","180500101","0","0","0","2160","1","18.5","3","0","1","2","1","0","展開每秒回復{0}HP的結界"
"0","38","7","5","3","18.5","","180500102","0","0","1","0","1","2160","80","0","1","2","1","0","展開領域使 TP 上升提升{0}"
"16","10","3","2","1","0","","180500103","0","18","1","1","1","0","110","2160","3","2","99","0","提升我方全體物理、魔法攻擊暴擊時的傷害16％"
"16","10","3","2","1","0","","180500104","0","18","1","1","1","0","120","2160","3","2","99","0",""
"0.36","10","3","1","1","0.36","物理防禦力降低+{0}","180500105","0","18","1","1","1","0","21","2160","3","1","99","0","降低全體敵人{0}的物理、魔法防禦力"
"0.36","10","3","1","1","0.36","魔法防禦力降低+{0}","180500106","0","18","1","1","1","0","41","2160","3","1","99","0",""
"2.5","4","3","1","0","2.5","HP回復量+{0}","180500201","0","0.125","0","0","1","0","1","2160","3","2","99","0","回復我方全體{0}的HP"
"12.5","10","3","1","0","12.5","物理攻擊力提升+{0}","180500301","0","12","1","1","1","0","10","2160","3","2","99","0","提升我方全體{0}的物理攻擊力"
"12.5","10","3","1","0","12.5","魔法攻擊力提升+{0}","180500302","0","12","1","1","1","0","30","2160","3","2","99","0","提升我方全體{0}的魔法攻擊力"
"0","16","3","40","0","0","","180500303","0","0","1","0","1","0","1","2160","3","2","99","0","回復我方全體{0}的TP"
"2.5","4","3","1","0","2.5","HP回復量+{0}","180501201","0","0.125","0","0","1","0","1","2160","3","2","99","0","回復我方全體{0}的HP"
"20","10","3","1","0","20","物理攻擊力提升+{0}","180501202","0","180","1","1","1","0","10","2160","3","2","99","0","提升我方全體{0}的物理攻擊力"
"20","10","3","1","0","20","魔法攻擊力提升+{0}","180501203","0","180","1","1","1","0","30","2160","3","2","99","0","提升我方全體{0}的魔法攻擊力"
"100","10","3","1","0","0","物理暴擊提高+{0}","180501204","0","180","1","1","1","0","60","2160","3","2","99","0","使全體夥伴的物理暴擊提升{0}"
"100","10","3","1","0","0","魔法暴擊提高+{0}","180501205","0","180","1","1","1","0","70","2160","3","2","99","0","使全體夥伴的魔法暴擊提升{0}"
"5","10","3","2","1","0","","180501206","0","180","1","1","1","0","110","2160","3","2","99","0","提升我方全體物理、魔法攻擊暴擊時的傷害5％"
"5","10","3","2","1","0","","180501207","0","180","1","1","1","0","120","2160","3","2","99","0",""
"15","90","0","1","0","15","物理攻擊力提升+{0}","180550101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","180551101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"180","1","3","180","0","14.4","魔法傷害+{0}","180600101","1","0","0","0","1","0","2","2160","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"10","1","3","10","0","0.8","魔法傷害+{0}","180600201","0","0","0","0","1","0","2","2160","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.75","10","3","1","0","0.75","魔法防禦力降低+{0}","180600202","0","12","0","0","1","0","41","2160","1","1","1","0","降低敵方單體{0}的魔法防禦力"
"15","1","3","15","0","1.2","魔法傷害+{0}","180600301","0","0","0","0","1","0","2","2160","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.02","26","3","6","0","0","","180600302","0","0","2","0","1","0","180600303","2160","1","1","1","0",""
"0.8","4","5","1","0","0.8","HP回復量+{0}","180600303","0","0.06","0","0","1","0","2","2160","3","2","1","0","回復我方單體{0}的HP"
"20","1","3","20","0","1.6","魔法傷害+{0}","180601201","0","0","0","0","1","0","2","2160","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"1","10","3","1","0","1","魔法防禦力降低+{0}","180601202","0","12","0","0","1","0","41","2160","1","1","1","0","降低敵方單體{0}的魔法防禦力"
"10","10","3","1","0","0","","180601203","0","12","0","0","1","0","141","2160","1","1","1","0","提升敵方單體受到暴擊時的傷害{0}％"
"0","16","7","350","0","0","","180601204","0","0","1","0","1","0","1","-1","3","2","1","0","回復自身{0}的TP"
"0.06","26","3","6","0","0","","180601205","0","0","2","0","1","0","180601206","-1","1","1","1","0",""
"8","10","7","1","0","8","魔法攻擊力提升+{0}","180601206","0","18","1","1","1","0","30","0","1","2","1","0","提升自身{0}的魔法攻擊力"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","180650101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","180651101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"22.5","10","7","1","0","22.5","物理攻擊力提升+{0}","180700101","0","180","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"30","1","3","30","0","2.4","物理傷害+{0}","180700102","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"0.3","26","3","4","0","0","","180700201","0","0","3","0","1","0","180700202","2160","1","1","99","0",""
"11.25","1","3","11.25","0","0.9","物理傷害+{0}","180700202","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"25","26","3","4","0","0","","180700203","0","0","1","0","1","0","180700204","2160","1","1","99","0",""
"1","16","7","50","0","0","TP回復量+{0}","180700204","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"0.04","26","7","7","0","0","","180700301","0","9","2","0","1","9","180700302","0","1","2","1","0",""
"3","10","3","1","0","3","物理攻擊力提升+{0}","180700302","0","180","1","1","1","0","10","200","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"0.0005","26","7","7","0","0","","180700303","0","30","2","0","1","0","180700304","0","1","2","1","0",""
"10","10","3","1","0","0","物理暴擊提高+{0}","180700304","0","180","1","1","1","0","60","200","2","2","99","0","使範圍內所有夥伴提升{0}的物理暴擊"
"0.00005","26","7","7","0","0","","180700305","0","3","2","0","1","0","180700306","0","1","2","1","0",""
"1","10","3","2","0","0","","180700306","0","180","1","1","1","0","110","200","2","2","99","0","提升範圍內我方物理攻擊暴擊時的傷害{0}%"
"0.3","26","3","4","0","0","","180701201","0","0","3","0","1","0","180701202","2160","1","1","99","0",""
"11.25","1","3","11.25","0","0.9","物理傷害+{0}","180701202","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"0.15","26","3","4","0","0","","180701203","0","0","3","0","1","0","180701204","2160","1","1","99","0",""
"5.625","1","3","5.625","0","0.45","物理傷害+{0}","180701204","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"25","26","3","4","0","0","","180701205","0","0","1","0","1","0","180701206","2160","1","1","99","0",""
"1","16","7","50","0","0","TP回復量+{0}","180701206","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"0.3","26","3","4","0","0","","180720201","0","0","3","0","1","0","180720202","2160","1","1","99","0",""
"11.25","1","3","11.25","0","1.3","物理傷害+{0}","180720202","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"25","26","3","4","0","0","","180720203","0","0","1","0","1","0","180720204","2160","1","1","99","0",""
"0","16","7","310","0","0","","180720204","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"0.3","26","3","4","0","0","","180721201","0","0","3","0","1","0","180721202","2160","1","1","99","0",""
"11.25","1","3","11.25","0","1.3","物理傷害+{0}","180721202","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"0.15","26","3","4","0","0","","180721203","0","0","3","0","1","0","180721204","2160","1","1","99","0",""
"5.625","1","3","5.625","0","0.85","物理傷害+{0}","180721204","0","0","0","0","1","0","1","2160","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"25","26","3","4","0","0","","180721205","0","0","1","0","1","0","180721206","2160","1","1","99","0",""
"0","16","7","310","0","0","TP回復量+{0}","180721206","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","180750101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","180751101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"60","1","3","60","0","4.8","物理傷害+{0}","180800101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"60","1","3","60","0","4.8","物理傷害+{0}","180800102","0","0","1","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}防禦力較低者可防禦的物理傷害"
"20","1","3","20","0","1.6","物理傷害+{0}","180800201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"10","1","3","10","0","0.8","物理傷害+{0}","180800202","0","0","1","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}防禦力較低者可防禦的物理傷害"
"11","10","7","1","0","11","物理攻擊力提升+{0}","180800301","0","180","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"60","10","7","1","0","0","","180800302","0","180","1","1","1","0","60","0","1","2","1","0","自身物理暴擊提升{0}"
"0.6","10","3","1","0","0.6","物理防禦力降低+{0}","180800303","0","12","1","0","1","0","21","-1","1","1","1","0","降低敵方單體{0}的物理防禦力"
