6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10080775","73","10080773","8","10080774","0","0","0","5","0","0","0","0"
"10080776","72","10080774","8","10080775","0","0","0","14","0","4","0","0"
"10080777","71","10080775","8","10080776","0","0","0","6","0","0","0","0"
"10080778","70","10080776","8","10080777","0","0","0","12","0","0","0","0"
"10080779","69","10080777","8","10080778","0","0","0","3","0","2","0","0"
"10080780","68","10080778","8","10080779","0","10080783","0","4","0","0","0","0"
"10080781","67","10080779","8","10080780","0","0","0","7","0","10003","0","0"
"10080782","66","10080780","8","10080781","0","0","0","15","0","0","0","0"
"10080786","65","10080781","8","10080782","0","0","0","14","0","4","0","0"
"10080784","67","10080779","8","10080783","0","0","0","2","0","1","0","0"
"10080785","66","10080783","8","10080784","0","0","0","7","0","10001","0","0"
"10080786","65","10080784","8","10080785","0","0","0","6","0","0","0","0"
"10080787","64","10080782","8","10080786","10080785","0","0","11","0","10001","0","0"
"10080788","63","10080786","8","10080787","0","0","0","4","0","0","0","0"
"10080847","62","10080787","8","10080788","0","0","0","14","0","4","0","0"
"10080791","60","10080847","8","10080790","0","10080792","0","7","0","10001","0","0"
"10080794","59","10080790","8","10080791","0","0","0","7","0","10002","0","0"
"10080793","59","10080790","8","10080792","0","0","0","3","0","2","0","0"
"10080796","58","10080792","8","10080793","0","0","0","7","0","10003","0","0"
"10080795","58","10080791","8","10080794","0","0","0","3","0","3","0","0"
"10080797","57","10080794","8","10080795","0","0","0","2","0","3","0","0"
"10080798","57","10080793","8","10080796","0","0","0","3","0","3","0","0"
"10080803","56","10080795","8","10080797","0","0","0","12","0","0","0","0"
"10080799","56","10080796","8","10080798","0","0","0","4","0","0","0","0"
"10080800","55","10080798","8","10080799","0","0","0","7","0","10001","0","0"
"10080801","54","10080799","8","10080800","0","0","0","11","0","10001","0","0"
"10080804","53","10080800","8","10080801","10080802","0","0","6","0","0","0","0"
"10080801","54","10080803","8","10080802","0","0","0","4","0","0","0","0"
"10080802","55","10080797","8","10080803","0","0","0","2","0","2","0","0"
"10080805","52","10080801","8","10080804","0","0","0","7","0","10002","0","0"
"10080806","51","10080804","8","10080805","0","0","0","15","0","0","0","0"
"10080807","50","10080805","8","10080806","0","0","0","14","0","4","0","0"
"10080808","49","10080806","8","10080807","0","0","0","7","0","10002","0","0"
"10080809","48","10080807","8","10080808","0","0","0","4","0","0","0","0"
"10080810","47","10080808","8","10080809","0","0","0","2","0","1","0","0"
"10080811","46","10080809","8","10080810","0","0","0","3","0","3","0","0"
"10080812","45","10080810","8","10080811","0","0","0","14","0","6","0","0"
"10080813","44","10080811","8","10080812","0","0","0","12","0","0","0","0"
"10080814","43","10080812","8","10080813","0","0","0","11","0","10001","0","0"
"10080815","42","10080813","8","10080814","0","0","0","3","0","2","0","0"
"10080816","41","10080814","8","10080815","0","0","0","2","0","2","0","0"
"10080817","40","10080815","8","10080816","0","0","0","4","0","0","0","0"
"10080818","39","10080816","8","10080817","0","0","0","3","0","2","0","0"
"10080819","38","10080817","8","10080818","0","0","0","16","0","10080818","0","0"
"10080820","37","10080818","8","10080819","0","0","0","12","0","0","0","0"
"10080821","36","10080819","8","10080820","0","0","0","14","0","3","0","0"
"10080822","35","10080820","8","10080821","0","0","0","2","0","1","0","0"
"10080823","34","10080821","8","10080822","0","0","0","14","0","3","0","0"
"10080824","33","10080822","8","10080823","0","0","0","6","0","0","0","0"
"10080349","32","10080823","8","10080824","0","0","0","2","0","2","0","0"
"10080353","30","10080349","8","10080825","0","0","0","14","0","1","0","0"
"10080356","30","10080352","8","10080826","0","0","0","14","0","6","0","0"
"10080441","14","10080370","8","10080827","0","0","0","15","0","0","0","0"
"10080382","5","10080448","8","10080828","0","0","0","4","0","0","0","0"
"10080385","2","10080383","8","10080829","0","0","0","7","0","10003","0","0"
"10080599","62","10080597","8","10080830","0","0","0","14","0","3","0","0"
"10080614","52","10080850","8","10080831","0","0","0","11","0","10001","0","0"
"10080643","22","10080641","8","10080832","0","0","0","14","0","2","0","0"
"10080649","16","10080647","8","10080833","0","0","0","14","0","2","0","0"
"10080063","12","10080835","8","10080834","0","0","0","15","0","0","0","0"
"10080834","13","10080650","8","10080835","0","0","0","14","0","3","0","0"
"10080504","53","10080502","8","10080836","0","10080505","0","14","0","3","0","0"
"10080127","47","10080511","8","10080837","0","0","0","11","0","10001","0","0"
"10080564","44","10080128","8","10080838","0","0","0","3","0","1","0","0"
"10080668","33","10080666","8","10080839","0","0","0","2","0","1","0","0"
"10080186","5","10080697","8","10080840","0","0","0","3","0","2","0","0"
"10080707","64","10080705","8","10080841","0","0","0","3","0","2","0","0"
"10080728","48","10080726","8","10080842","0","0","0","11","0","10001","0","0"
"10080473","39","10080735","8","10080843","0","0","0","3","0","2","0","0"
"10080744","26","10080255","8","10080844","0","0","0","11","0","10001","0","0"
"10080746","24","10080744","8","10080845","0","0","0","14","0","6","0","0"
"10080756","14","10080754","8","10080846","0","0","0","3","0","3","0","0"
"10080790","61","10080788","8","10080847","0","0","0","2","0","2","0","0"
"10080363","23","10080361","8","10080848","0","0","0","11","0","10001","0","0"
"10080369","17","10080367","8","10080849","0","0","0","14","0","6","0","0"
"10080831","53","10080611","8","10080850","0","0","0","14","0","3","0","0"
"10080653","9","10080583","8","10080851","0","0","0","14","0","4","0","0"
"10080495","62","10080493","8","10080852","0","0","0","2","0","1","0","0"
"10090002","71","0","9","10090001","0","0","0","1","0","0","0","0"
"10090003","70","10090001","9","10090002","10090369","0","0","7","0","10001","0","0"
"10090004","69","10090002","9","10090003","0","0","0","2","0","1","0","0"
"10090012","68","10090003","9","10090004","0","0","0","4","0","0","0","0"
"10090013","67","10090004","9","10090012","0","0","0","12","0","0","0","0"
"10090014","66","10090012","9","10090013","0","0","0","5","0","0","0","0"
"10090015","65","10090013","9","10090014","0","0","0","2","0","1","0","0"
"10090018","64","10090014","9","10090015","0","0","0","4","0","0","0","0"
"10090019","63","10090015","9","10090018","0","0","0","11","0","10001","0","0"
"10090020","62","10090018","9","10090019","0","10090023","0","6","0","0","0","0"
"10090022","61","10090019","9","10090020","0","0","0","2","0","2","0","0"
"10090380","59","10090022","9","10090021","0","0","0","2","0","2","0","0"
"10090021","60","10090020","9","10090022","0","0","0","12","0","0","0","0"
"10090025","61","10090019","9","10090023","0","0","0","3","0","1","0","0"
"10090380","59","10090025","9","10090024","0","0","0","3","0","2","0","0"
"10090024","60","10090023","9","10090025","0","0","0","4","0","0","0","0"
"10090028","57","10090380","9","10090027","0","0","0","7","0","10002","0","0"
"10090029","56","10090027","9","10090028","0","0","0","2","0","2","0","0"
"10090030","55","10090028","9","10090029","0","0","0","12","0","0","0","0"
"10090031","54","10090029","9","10090030","0","0","0","14","0","4","0","0"
"10090032","53","10090030","9","10090031","0","0","0","11","0","10001","0","0"
"10090033","52","10090031","9","10090032","0","0","0","4","0","0","0","0"
"10090034","51","10090032","9","10090033","0","10090035","0","2","0","1","0","0"
"10090037","50","10090033","9","10090034","0","0","0","12","0","0","0","0"
"10090036","50","10090033","9","10090035","0","0","0","7","0","10002","0","0"
"10090039","49","10090035","9","10090036","0","0","0","3","0","3","0","0"
"10090038","49","10090034","9","10090037","0","0","0","14","0","2","0","0"
"10090040","48","10090037","9","10090038","0","0","0","6","0","0","0","0"
"10090041","48","10090036","9","10090039","0","0","0","4","0","0","0","0"
"10090043","47","10090038","9","10090040","0","0","0","7","0","10002","0","0"
"10090042","47","10090039","9","10090041","0","0","0","2","0","3","0","0"
"10090045","46","10090041","9","10090042","0","0","0","7","0","10003","0","0"
"10090044","46","10090040","9","10090043","0","0","0","14","0","2","0","0"
"10090047","45","10090043","9","10090044","0","0","0","11","0","10001","0","0"
"10090046","45","10090042","9","10090045","0","0","0","3","0","2","0","0"
"10090048","44","10090045","9","10090046","0","0","0","2","0","3","0","0"
"10090048","44","10090044","9","10090047","0","0","0","7","0","10001","0","0"
"10090049","43","10090046","9","10090048","10090047","0","0","14","0","2","0","0"
"10090402","42","10090048","9","10090049","0","0","0","7","0","10001","0","0"
"10090093","74","10090476","9","10090092","0","0","0","4","0","0","0","0"
"10090094","73","10090092","9","10090093","0","0","0","3","0","2","0","0"
"10090095","72","10090093","9","10090094","0","0","0","2","0","2","0","0"
"10090096","71","10090094","9","10090095","0","10090097","0","6","0","0","0","0"
"10090099","70","10090095","9","10090096","0","0","0","4","0","0","0","0"
"10090098","70","10090095","9","10090097","0","0","0","2","0","3","0","0"
"10090101","69","10090097","9","10090098","0","0","0","6","0","0","0","0"
"10090100","69","10090096","9","10090099","0","0","0","3","0","2","0","0"
"10090102","68","10090099","9","10090100","0","0","0","7","0","10003","0","0"
"10090102","68","10090098","9","10090101","0","0","0","5","0","0","0","0"
"10090103","67","10090100","9","10090102","10090101","0","0","11","0","10001","0","0"
"10090104","66","10090102","9","10090103","0","0","0","4","0","0","0","0"
"10090105","65","10090103","9","10090104","0","0","0","7","0","10001","0","0"
"10090106","64","10090104","9","10090105","0","0","0","14","0","4","0","0"
"10090107","63","10090105","9","10090106","0","0","0","3","0","1","0","0"
"10090108","62","10090106","9","10090107","0","0","0","7","0","10001","0","0"
"10090110","61","10090107","9","10090108","0","0","0","12","0","0","0","0"
"10090156","60","10090108","9","10090110","0","0","0","6","0","0","0","0"
"10090113","58","10090156","9","10090112","0","0","0","7","0","10001","0","0"
"10090114","57","10090112","9","10090113","0","0","0","2","0","1","0","0"
"10090477","56","10090113","9","10090114","0","0","0","11","0","10001","0","0"
"10090117","54","10090477","9","10090116","0","0","0","14","0","3","0","0"
"10090118","53","10090116","9","10090117","0","0","0","2","0","1","0","0"
"10090119","52","10090117","9","10090118","0","0","0","4","0","0","0","0"
"10090120","51","10090118","9","10090119","0","10090121","0","6","0","0","0","0"
"10090123","50","10090119","9","10090120","0","0","0","3","0","3","0","0"
"10090122","50","10090119","9","10090121","0","0","0","2","0","1","0","0"
"10090125","49","10090121","9","10090122","0","0","0","7","0","10003","0","0"
"10090124","49","10090120","9","10090123","0","0","0","2","0","3","0","0"
"10090126","48","10090123","9","10090124","0","0","0","2","0","2","0","0"
"10090127","48","10090122","9","10090125","0","0","0","14","0","5","0","0"
"10090129","47","10090124","9","10090126","0","0","0","3","0","3","0","0"
"10090128","47","10090125","9","10090127","0","0","0","6","0","0","0","0"
"10090130","46","10090127","9","10090128","0","0","0","7","0","10002","0","0"
"10090131","46","10090126","9","10090129","0","0","0","14","0","4","0","0"
"10090133","45","10090128","9","10090130","0","0","0","7","0","10003","0","0"
"10090132","45","10090129","9","10090131","0","0","0","7","0","10001","0","0"
"10090134","44","10090131","9","10090132","0","0","0","2","0","3","0","0"
"10090134","44","10090130","9","10090133","0","0","0","5","0","0","0","0"
"10090135","43","10090132","9","10090134","10090133","0","0","4","0","0","0","0"
"10090478","42","10090134","9","10090135","0","0","0","3","0","1","0","0"
"10090138","40","10090478","9","10090137","0","0","0","12","0","0","0","0"
"10090139","39","10090137","9","10090138","0","0","0","3","0","2","0","0"
"10090140","38","10090138","9","10090139","0","0","0","2","0","2","0","0"
"10090141","37","10090139","9","10090140","0","0","0","7","0","10001","0","0"
"10090142","36","10090140","9","10090141","0","0","0","12","0","0","0","0"
"10090143","35","10090141","9","10090142","0","0","0","2","0","1","0","0"
"10090144","34","10090142","9","10090143","0","0","0","6","0","0","0","0"
"10090145","33","10090143","9","10090144","0","0","0","4","0","0","0","0"
"10090146","32","10090144","9","10090145","0","0","0","2","0","1","0","0"
"10090479","31","10090145","9","10090146","0","0","0","14","0","3","0","0"
"10090149","29","10090479","9","10090148","0","0","0","2","0","1","0","0"
"10090150","28","10090148","9","10090149","0","0","0","11","0","10001","0","0"
"10090399","27","10090149","9","10090150","0","0","0","7","0","10002","0","0"
"10090480","24","10090398","9","10090153","0","0","0","2","0","2","0","0"
"10090112","59","10090110","9","10090156","0","0","0","4","0","0","0","0"
"10090162","10","10090492","9","10090161","0","0","0","6","0","0","0","0"
"10090163","9","10090161","9","10090162","0","0","0","12","0","0","0","0"
"10090164","8","10090162","9","10090163","0","0","0","7","0","10002","0","0"
"10090165","7","10090163","9","10090164","0","0","0","15","0","2","0","0"
"10090167","6","10090164","9","10090165","0","10090166","0","4","0","0","0","0"
"10090169","9","10090165","9","10090166","0","0","0","7","0","10003","0","0"
"10090168","5","10090165","9","10090167","0","0","0","2","0","1","0","0"
"10090173","4","10090167","9","10090168","10090172","0","0","11","0","10001","0","0"
"10090170","8","10090166","9","10090169","0","0","0","2","0","3","0","0"
"10090171","7","10090169","9","10090170","0","0","0","14","0","6","0","0"
"10090172","6","10090170","9","10090171","0","0","0","6","0","0","0","0"
"10090168","5","10090171","9","10090172","0","0","0","3","0","3","0","0"
"10090174","3","10090168","9","10090173","0","0","0","3","0","2","0","0"
"10090175","2","10090173","9","10090174","0","0","0","7","0","10002","0","0"
"10090493","1","10090174","9","10090175","0","0","0","7","0","10003","0","0"
"10090178","74","10090493","9","10090177","0","0","0","6","0","0","0","0"
"10090179","73","10090177","9","10090178","0","0","0","12","0","0","0","0"
"10090494","72","10090178","9","10090179","0","0","0","2","0","1","0","0"
"10090184","66","10090498","9","10090183","0","0","0","2","0","1","0","0"
"10090185","65","10090183","9","10090184","0","0","0","11","0","10001","0","0"
"10090186","64","10090184","9","10090185","0","0","0","6","0","0","0","0"
"10090188","63","10090185","9","10090186","0","0","0","2","0","1","0","0"
"10090189","61","10090188","9","10090187","0","0","0","2","0","1","0","0"
"10090187","62","10090186","9","10090188","0","0","0","3","0","2","0","0"
"10090190","60","10090187","9","10090189","0","10090191","0","7","0","10001","0","0"
"10090193","59","10090189","9","10090190","0","0","0","4","0","0","0","0"
"10090192","59","10090189","9","10090191","0","0","0","14","0","3","0","0"
"10090195","58","10090191","9","10090192","0","0","0","2","0","3","0","0"
"10090499","58","10090190","9","10090193","0","0","0","14","0","2","0","0"
"10090500","57","10090192","9","10090195","0","0","0","3","0","3","0","0"
"10090198","55","10090500","9","10090197","0","0","0","6","0","0","0","0"
"10090199","54","10090197","9","10090198","0","0","0","3","0","1","0","0"
