9a124796ffcbf0ddf3293e0a4c7b8ccdc044c055952463b2342e37cc2e5db34e,89b1a75d220c8a2ecc0c1566d46a8544ec7f0cfbf22293c4b5efca79bdaf7bd0,ee6ca56de259870cc4f7b838b55314e7dec6b8a4c7666629a512ae48da8b1882,fe66d5b93a8eed30cffb75849ff9c5022c98e002693e6ab50ea14b70577533d9,6793ea7b6e6d4809077aba9567b8b20713ac63f7e1a66617f1d19d8cf067bdaf,d7bc55ff153aeea42925ecb04d17c9b885febd8f42a7467a32f43a8f321f9cc5,67e8bc4b47d3995b2a5cfab24e225e929bf26ff23aa95c8358f6f58da9ca04a8,520b1d6069a61b9b11dd3e2c00dee9ea3b9bedad2b3bef26517a8ab737529566,6c180144a2bb0fb276616b369dacb8e612fd9b4d82bc2354e31ac7cf25e7c396,97f424932234e7a541cd187d9bcaab7fb15473893860dbf01af2c58697b3a391,a07645275814c889b6a4528665429282f744b7650a457a3d887b4888ed7723b1,60ad415449a9c83c6c61ceb1458c129844b468d2be0af54552b087938c990c2a,2d24070d731e5724e1bf753a21eafdad60c96560bafc24a1eb8f9d8a49ff2de5,64eda3c086a491aad52227dc9c8c40cccc1d5ab47a1c0adaf44fb33889115439,263f2d5b2edf6e361a52e194cc3635e33215245ca0a9f0bc25d59d16f7e9657a,ef9462b66318da19f7e18496afdd638dbcc83e922f6c540ad2087323bb6a2c21,38f0d1202fd977774973d12f54f27dcbaf4d3ccad2773f9e4f0efbc38c99dd9a,4266011291a9bcb4b2d2bfcf6e7266fa5a7710eb9eadf0962f6853afdae70f9e,6d65ef8d0e2847a4a297e62cac2d97c2665862667b36e1db9324b8a2f4ad8c0d,f759319ed0ec9f74cdcf120f531287a89ecc433a6feb1a14cbad1ab3bafe619a
"6","這個的名稱是什麼？","20462","6","0","35201","4","26178","要修理時鐘","6","時鐘敲了13下，接下來該怎麼做？","6","37912","6","","4240","29702","2","2","要修理時鐘"
"3","這個的名稱是什麼？","110","3","0","97","4","108","Triangle","3","「三角形」的英文。","3","101","3","Triangle","4242","103","1","2","angle"
"2","這個的名稱是什麼？","113","3","0","83","4","97","Square","3","「正方形」的英文。","3","114","3","Square","4244","117","1","2","Squar"
"2","這個的名稱是什麼？","101","3","0","80","4","116","Pentagon","3","「五邊形」的英文。","3","97","3","Pentagon","4245","110","2","2","Penta"
"2","這個的名稱是什麼？","101","3","0","72","4","97","Hexagon","3","「六邊形」的英文。","3","103","3","Hexagon","4246","120","3","2","Hexag"
"2","這個的名稱是什麼？","101","3","0","72","4","116","Heptagon","3","「七邊形」的英文。","3","97","3","Heptagon","4247","112","3","2","Hepta"
"2","這個的名稱是什麼？","99","3","0","79","4","97","Octagon","3","「八邊形」的英文。","3","103","3","Octagon","4248","116","3","2","Octag"
"3","這個的名稱是什麼？","99","3","0","101","4","111","Sector","3","「扇形」的英文。","3","114","3","Sector","4249","116","3","2","ector"
"2","這個的名稱是什麼？","104","3","0","84","4","117","Thousand","3","「千（單位）」的英文。","3","115","3","Thousand","4250","111","1","2","Thous"
"2","這個的名稱是什麼？","114","3","0","84","4","108","Trillion","3","「兆（單位）」的英文。","3","108","3","Trillion","4251","105","2","2","Trill"
"6","這個的名稱是什麼？","29273","6","0","24392","5","22823","彈牙義大利麵","6","煮義大利麵時刻意保留一點硬度的煮法。","6","21033","6","彈牙義大利麵","5001","32681","1","2","彈牙義大利"
"6","這個的名稱是什麼？","26371","6","0","20844","5","29702","公會管理協會","6","管理蘭德索爾之公會的公家機關。","6","26371","6","公會管理協會","5002","31649","1","1","公會管理會"
"6","這個的名稱是什麼？","26379","1","0","22909","5","49","有我在喔好朋友1號","6","「碧」製作出來當作交朋友練習對象的鐵皮人偶。","6","34399","6","有我在喔好朋友1號","5003","21451","2","1","好朋友1號"
"6","這個的名稱是什麼？","34880","6","0","39640","5","39640","高血壓、高血脂、高血糖","6","何謂「三高」？","6","34880","6","高血壓、高血脂、高血糖","5004","22739","2","2","高血壓高血"
"3","這個的名稱是什麼？","103","3","0","111","5","114","Yogurt","3","「優格」的英文。","3","116","3","Yogurt","5005","117","1","2","ogurt"
"6","這個的名稱是什麼？","24335","6","0","27888","5","40635","泰式椒麻雞","6","著名的泰式料理之一。與雞肉有關。","6","38622","6","","5006","26898","2","2","泰式椒麻雞"
"6","這個的名稱是什麼？","24067","6","0","21345","5","27801","卡布里沙拉","6","擺滿番茄、莫札瑞拉起司和羅勒，代表「卡布里風格」的前菜。","6","25289","6","","5007","37324","2","2","卡布里沙拉"
"2","這個的名稱是什麼？","97","3","0","87","5","101","Water","3","最佳解酒液為：(請用英文作答)","3","114","3","","5010","116","2","2","Water"
"6","這個的名稱是什麼？","30028","6","0","19990","5","29645","世界三大珍味","6","魚子醬、松露、鵝肝醬被譽為？","6","21619","6","世界三大珍味","5011","19977","3","2","世界三珍味"
"6","這個的名稱是什麼？","22823","6","0","32681","5","39321","義大利香醋","6","將葡萄汁加熱收乾後放進木桶裡使其熟成發酵的醋，具有黏性。","6","37259","6","","5013","21033","2","2","義大利香醋"
"6","這個的名稱是什麼？","29983","6","0","33457","5","32005","花生碎、紅糖","6","傳統港式湯圓主要以□□□、芝麻蓉及紅豆蓉作餡料，並以□□及薑煮成甜湯。","6","31958","6","花生碎、紅糖","5014","30862","2","2","花生碎紅糖"
"6","這個的名稱是什麼？","29677","6","0","35199","5","27700","西班牙水果酒","6","以「紅酒」為基底，再加入蘋果、柳橙等水果或肉桂的飲料。","6","26524","6","西班牙水果酒","5015","29273","3","2","西班牙水果"
"3","這個的名稱是什麼？","110","3","0","105","5","101","Dinner","3","「晚餐」的英文。","3","114","3","Dinner","5016","110","1","2","inner"
"6","這個的名稱是什麼？","29677","6","0","35199","5","22823","西班牙大蒜蝦","6","用大蒜和橄欖油來燉煮蝦子、香菇等食材的料理。","6","33948","6","西班牙大蒜蝦","5017","29273","2","2","西班牙大蒜"
"3","這個的名稱是什麼？","114","3","0","111","5","114","外帶=To go   內用=For here","3","","3","101","3","外帶=To go   內用=For here","5018","101","2","2","orere"
"6","這個的名稱是什麼？","33184","6","5020","40655","5","33995","黏膠怪蓋飯","6","","6","39151","6","","5020","24618","2","1","黏膠怪蓋飯"
"6","這個的名稱是什麼？","30343","6","0","25945","5","22561","教皇新堡瓶","6","酒瓶的種類。酒瓶上印有「Chateauneuf du Pape」、教皇帽和聖彼得的雙鑰匙。","6","29942","6","","5021","26032","3","2","教皇新堡瓶"
"6","這個的名稱是什麼？","22987","6","0","38283","5","24930","小火開始慢慢蒸途中大火滾一滾","6","用鍋子煮飯時掌控火候的訣竅。在遇見可可蘿的場景也有同樣的台詞。","6","33976","6","小火開始慢慢蒸途中大火滾一滾","5022","24930","1","1","開始慢慢蒸"
"6","這個的名稱是什麼？","37240","6","0","20083","5","37240","乳酸菌、酸凝固","6","製作起司，要將乳類凝固的方法其中一種為：藉由□□□的力量進行□□固。","6","20957","6","乳酸菌、酸凝固","5023","33740","3","2","乳酸菌酸凝"
"6","這個的名稱是什麼？","23830","6","5024","26039","5","23567","斷崖的小點","6","作為征服地下城「斷崖遺跡」的證明，美食殿堂所獲得的料理兼公會小屋家具。","6","40670","6","","5024","30340","3","1","斷崖的小點"
"6","這個的名稱是什麼？","26519","6","5025","23494","5","26524","密林的果實","6","作為征服地下城「密林大樹」的證明，美食殿堂所獲得的料理兼公會小屋家具。","6","23526","6","","5025","30340","3","1","密林的果實"
"6","這個的名稱是什麼？","37259","6","0","29980","5","29983","甜醋漬生薑","6","壽司店的用語。什麼食物在咀嚼的時候會發出「GARIGARI」聲音，所以俗稱「GARI」？","6","34193","6","","5026","28460","3","2","甜醋漬生薑"
"6","這個的名稱是什麼？","29246","6","0","38463","5","26031","阿爾薩斯瓶（Alsace Bottle）","6","德國大部分酒瓶也是使用這種款式。瓶肩為一條優雅的曲線。","6","29942","6","阿爾薩斯瓶（Alsace Bottle）","5027","34217","3","2","阿爾薩斯瓶"
"6","這個的名稱是什麼？","37240","6","0","30899","5","37385","碳酸氫鈉泉","6","臺灣溫泉分四大類。其中一種俗稱「美人湯」。可促進皮膚的新陳代謝，對皮膚的保養效果好。","6","27849","6","","5028","27691","3","2","碳酸氫鈉泉"
"6","這個的名稱是什麼？","37428","6","0","39340","5","28593","馬鈴薯萃取的澱粉","6","太白粉是用作料理勾芡和油炸物麵衣的粉。原料主要來自□□□萃取的□□。","6","31881","6","馬鈴薯萃取的澱粉","5029","34223","2","2","馬鈴薯澱粉"
"6","這個的名稱是什麼？","25499","6","0","28670","5","21654","濾掛式咖啡","6","此咖啡省時又方便，可掛在杯緣上方便沖泡。","6","21857","6","","5030","24335","1","2","濾掛式咖啡"
"2","這個的名稱是什麼？","97","3","0","76","5","116","Latte","3","濃縮咖啡加入牛奶，這類型的飲料當中一般而言最多人喝的品項。(請用英文作答)","3","101","3","","5031","116","2","2","Latte"
"6","這個的名稱是什麼？","21619","6","0","32654","5","29038","給了她美味現煮白飯","6","「貪吃佩可」稱主角為白飯王子是因為？","6","39151","6","給了她美味現煮白飯","5032","29694","2","1","美味現煮飯"
"6","這個的名稱是什麼？","27877","6","0","36575","5","20028","軟泥怪丼飯","6","將果凍狀魔物的肉盛裝在丼飯上的料理。貪吃佩可常去的魔物料理店的品項。","6","39151","6","","5033","24618","2","1","軟泥怪丼飯"
"6","這個公會小屋道具是什麼？","20811","6","5034","24039","5","22132","巧克力噴泉","6","會從上方湧出巧克力的家具。","6","27849","6","","5034","21147","1","1","巧克力噴泉"
"6","這是什麼？","27833","6","0","37292","5","20839","獨特的醬油風味和魚內臟的苦味","6","「貪吃佩可」如何形容打工的餐廳的海鮮味道？","6","33247","6","獨特的醬油風味和魚內臟的苦味","5035","39770","2","1","醬油魚內臟"
"6","這是什麼？","21512","6","5036","32156","5","39770","綜合鯛魚燒","6","「珠希」為了獎勵主角幫忙看守，給了主角甚麼食物？","6","29138","6","","5036","39899","2","1","綜合鯛魚燒"
"6","這個的名稱是什麼？","32004","6","0","30431","5","20856","盟約外典術式第666","1","過去被神所封印在世界的背面。記載著這世界的各種法則之操縱術的一本書。","6","54","6","盟約外典術式第666","5037","22806","2","1","盟約外典6"
"6","這個公會的名字是？","20809","6","5038","26286","5","26143","暮光流星群","6","","6","32676","6","","5038","27969","1","1","暮光流星群"
"6","這個公會的名字是？","39764","6","5039","24801","5","22283","【惡魔偽王國軍】","6","","6","36557","6","【惡魔偽王國軍】","5039","29579","1","1","惡魔王國軍"
"6","這個公會的名字是？","34349","6","5040","32764","5","32034","純白之翼 蘭德索爾分部","6","","6","29246","6","純白之翼 蘭德索爾分部","5040","24503","1","1","翼蘭德索爾"
"6","這個公會的名字是？","40599","6","5041","20234","5","29287","【伊麗莎白牧場】","6","","6","22580","6","【伊麗莎白牧場】","5041","33678","1","1","伊麗莎牧場"
"6","這個角色的名字是？","27604","6","5042","25289","5","26031","拉比林斯達","6","「拉比林斯」由神秘人物所組成，探索世界之謎的公會。請問這位神秘人物是？","6","36948","6","","5042","26519","1","1","拉比林斯達"
"6","這個公會的名字是？","23470","6","5043","29579","5","22763","【王宮騎士團（=Nightmare）】","6","","6","22296","6","【王宮騎士團（=Nightmare）】","5043","39438","1","1","王宮騎士團"
"6","這個公會的名字是？","19992","6","5044","22696","5","36001","墨丘利財團","6","","6","22296","6","","5044","21033","1","1","墨丘利財團"
"6","這個組織的名字是？","26371","6","0","20844","5","29702","公會管理協會","6","「月光學院」是蘭德索爾的學校之一。由哪個組織營運？","6","21332","6","公會管理協會","5045","31649","1","1","公會管理協"
"6","這個的名稱是什麼？","23478","6","5047","22823","5","20598","大家的偶像","6","","6","20687","6","","5047","30340","2","1","大家的偶像"
"6","這個的名稱是什麼？","25163","6","0","27927","5","27602","洗手⇒消毒⇒繫圍裙","6","「貪吃佩可」教導主角做料理前先進行：(請依序列出)","6","22285","6","洗手⇒消毒⇒繫圍裙","5049","28040","2","1","洗手消毒圍"
"6","這個的名稱是什麼？","20999","6","0","27243","5","39770","從尾到頭橫切魚⇒左右分肉⇒切斷魚尾⇒拉魚骨","6","分解煮熟的大型魚方式為：","6","23614","6","從頭到尾橫切魚⇒左右分肉⇒切斷魚尾⇒拉魚骨","5050","39770","2","2","橫切魚魚尾"
"6","這個的名稱是什麼？","39340","6","0","32645","5","22283","羅馬帝國時代","6","義大利自□□□□□代開始就享有「美食之國」的美名。","6","26178","6","羅馬帝國時代","5051","24093","3","2","羅馬帝國時"
"6","這個的名稱是什麼？","27861","6","0","33775","5","24067","豪華法式布丁","6","以布丁為中心，周邊擺滿各種甜食的點心。","6","19969","6","豪華法式布丁","5052","24335","1","2","華法式布丁"
"6","這是什麼？","37329","6","5053","32020","5","20844","純金貓公仔","6","","6","20180","6","","5053","35987","3","1","純金貓公仔"
"6","這是什麼？","22823","6","0","20116","5","39178","五大營養素","6","脂肪、碳水化合物、維生素、礦物質和蛋白質被稱為？","6","32032","6","","5054","29151","2","2","五大營養素"
"6","這是什麼？","24524","6","0","22763","5","34349","麥⇒威士忌　水果⇒白蘭地","6","","6","22320","6","麥⇒威士忌　水果⇒白蘭地","5055","30333","2","2","士忌白蘭地"
"3","這個的名稱是什麼？","115","3","0","97","5","108","Masala","3","在印度，有著混合香料之意的是？ (請用英文作答)","3","97","3","Masala","5056","97","3","2","asala"
"6","這個的名稱是什麼？","32905","6","0","38622","5","23142","雞肉天婦羅","6","在日本九州的大分縣，有著鄉土料理之稱的美食是？","6","32645","6","","5057","22825","1","2","雞肉天婦羅"
"6","這個的名稱是什麼？","38754","6","0","30028","5","24615","界面活性劑","6","洗髮精透過□□□□□親油、親水的特性，帶走頭皮、頭髮上的髒污及過多的油脂。","6","21137","6","","5058","27963","3","2","界面活性劑"
"6","這個的名稱是什麼？","38555","6","0","39662","5","20841","髮際線的兩側","6","M型禿頭會從□□□的□□開始掉髮，呈現M字形狀。","6","20596","6","髮際線的兩側","5059","32218","2","2","髮際線兩側"
"6","這個的名稱是什麼？","27867","6","0","24291","5","31167","廣泛型禿頭","6","此類禿頭大多發生在女性身上，但男性也有發生的可能。它的掉髮範圍是很平均的脫落。","6","38957","6","","5060","22411","2","2","廣泛型禿頭"
"6","這個的名稱是什麼？","21512","6","0","35079","5","31167","複合型禿頭","6","關於禿頭，C型禿是結合M型和O型的□□□□□。","6","38957","6","","5061","22411","3","2","複合型禿頭"
"6","這個的名稱是什麼？","23614","6","0","25302","5","33457","拖尾壓花法","6","西餐的擺盤方式。直接駛一勺沙司，在盤中頂部往下拉，這種方式稱為：","6","27861","6","","5062","22739","3","2","拖尾壓花法"
"6","這個的名稱是什麼？","39854","6","0","19977","5","25104","三大鮮味成分","6","和食料理不可或缺的「鮮味」之中，肌苷酸、鳥苷酸以及麩胺酸被稱為？","6","20998","6","三大鮮味成分","5063","21619","3","2","三鮮味成分"
