3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","1","0","3000","99","","1500","0","2","216905703","10","1","120","","3","40","1","6","1","0","0"
"0","2","0","3000","1","","0","0","1","216906101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216906201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216906301","26","1","0","","7","216906302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216906302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906401","108","0","0","","3","6101700","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216906402","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216906403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906501","28","216906502","0","","3","720","0","6","1","0","105401"
"0","2","0","3000","99","","1000","0","2","216906502","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216906503","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906504","28","216906505","0","","3","720","0","6","1","0","134901"
"0","2","0","3000","99","","1000","0","2","216906505","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216906506","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906601","28","216906602","0","","3","720","0","6","1","0","134801"
"0","1","0","3000","99","","250000","0","2","216906602","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216906603","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906604","28","216906605","0","","3","720","0","6","1","0","129701"
"0","1","0","3000","99","","0","0","0","216906605","100","0","0","","3","1","2","6","1","0","120"
"0","1","0","3000","99","","0","120","0","216906606","48","3","0","","3","1","10000","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906701","28","216906702","0","","3","720","0","6","1","0","113901"
"0","1","0","3000","99","","1500","0","2","216906702","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","216906703","10","1","120","","3","40","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216906704","28","216906705","0","","3","720","0","6","1","0","104501"
"0","1","0","3000","99","","1500","0","2","216906705","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","216906706","10","1","120","","3","40","1","6","1","0","0"
"0","2","0","3000","1","","0","0","1","216907101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216907201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216907301","26","1","0","","7","216907302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216907302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907401","108","0","0","","3","6101720","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216907402","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216907403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907501","28","216907502","0","","3","720","0","6","1","0","126101"
"0","2","0","3000","99","","1000","0","2","216907502","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216907503","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907601","28","216907602","0","","3","720","0","6","1","0","120701"
"0","1","0","3000","99","","250000","0","2","216907602","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216907603","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907604","28","216907605","0","","3","720","0","6","1","0","135001"
"0","1","0","3000","99","","250000","0","2","216907605","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216907606","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907607","28","216907608","0","","3","720","0","6","1","0","129001"
"0","1","0","3000","99","","0","0","0","216907608","100","0","0","","3","1","2","6","1","0","120"
"0","1","0","3000","99","","0","120","0","216907609","48","3","0","","3","1","10000","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216907701","28","216907702","0","","3","720","0","6","1","0","135101"
"0","1","0","3000","99","","1500","0","2","216907702","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","216907703","10","1","120","","3","40","1","6","1","0","0"
"0","2","0","3000","1","","0","0","1","216908101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216908201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216908301","26","1","0","","7","216908302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216908302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908401","108","0","0","","3","6101740","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216908402","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216908403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908404","108","0","0","","3","6101741","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216908405","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216908406","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908501","28","216908502","0","","3","720","0","6","1","0","129601"
"0","2","0","3000","99","","1000","0","2","216908502","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216908503","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908504","28","216908505","0","","3","720","0","6","1","0","106001"
"0","2","0","3000","99","","50","0","2","216908505","10","1","120","","3","11","2","6","1","0","0"
"0","2","0","3000","99","","50","0","2","216908506","10","1","120","","3","31","2","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908507","28","216908508","0","","3","720","0","6","1","0","131601"
"0","1","0","3000","99","","250000","0","2","216908508","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216908509","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908601","28","216908602","0","","3","720","0","6","1","0","135301"
"0","1","0","3000","99","","250000","0","2","216908602","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216908603","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908604","28","216908605","0","","3","720","0","6","1","0","129701"
"0","1","0","3000","99","","0","0","0","216908605","100","0","0","","3","1","2","6","1","0","120"
"0","1","0","3000","99","","0","120","0","216908606","48","3","0","","3","1","10000","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908607","28","216908608","0","","3","720","0","6","1","0","126001"
"0","1","0","3000","99","","1500","0","2","216908608","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","216908609","10","1","120","","3","40","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908701","28","216908702","0","","3","720","0","6","1","0","135401"
"0","2","0","3000","99","","50","0","2","216908702","10","1","120","","3","11","2","6","1","0","0"
"0","2","0","3000","99","","50","0","2","216908703","10","1","120","","3","31","2","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216908704","28","216908705","0","","3","720","0","6","1","0","137101"
"0","1","0","3000","99","","250000","0","2","216908705","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216908706","16","0","0","","3","4","500","6","1","0","0"
"0","2","0","3000","1","","0","0","1","216909101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216909201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216909301","26","1","0","","7","216909302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216909302","98","0","0","","24","0","0","6","1","0","0"
"0","2","1","250","1","","0","1","-500","216909401","15","610208103","0","","7","2","0","1","2","-500","0"
"0","1","0","3000","99","","0","0","0","216909501","108","0","0","","3","6101760","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216909502","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216909503","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909504","28","216909505","0","","3","720","0","6","1","0","108701"
"0","1","0","3000","99","","250000","0","2","216909505","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216909506","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909507","28","216909508","0","","3","720","0","6","1","0","180101"
"0","2","0","3000","99","","1000","0","2","216909508","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216909509","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909601","28","216909602","0","","3","720","0","6","1","0","122401"
"0","1","0","3000","99","","0","0","0","216909602","100","0","0","","3","1","2","6","1","0","120"
"0","1","0","3000","99","","0","120","0","216909603","48","3","0","","3","1","10000","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909604","28","216909605","0","","3","720","0","6","1","0","128701"
"0","2","0","3000","99","","50","0","2","216909605","10","1","120","","3","11","2","6","1","0","0"
"0","2","0","3000","99","","50","0","2","216909606","10","1","120","","3","31","2","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909607","28","216909608","0","","3","720","0","3","1","0","135701"
"0","1","0","3000","99","","25","0","2","216909608","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216909609","83","0","0","","3","2","0.75","3","1","0","120"
"0","1","0","3000","99","","152","0","0","216909610","35","0","1","","3","0","1","3","1","0","90"
"0","1","0","3000","99","","0","0","0","216909701","28","216909702","0","","3","720","0","6","1","0","108901"
"0","1","0","3000","99","","1500","0","2","216909702","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","216909703","10","1","120","","3","40","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909704","28","216909705","0","","3","720","0","6","1","0","122501"
"0","1","0","3000","99","","250000","0","2","216909705","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216909706","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216909707","28","216909708","0","","3","720","0","6","1","0","114001"
"0","2","0","3000","99","","1000","0","2","216909708","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216909709","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217000101","108","0","0","","3","6101401","0","3","1","0","0"
"0","1","1","3000","1","","300000","0","2","217000102","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","217000201","108","0","0","","3","6101402","0","3","1","0","0"
"0","1","1","3000","1","","300000","0","2","217000202","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","217000301","108","6101402","0","","3","6101403","0","3","1","0","0"
"0","1","0","3000","1","","0","120","0","217000302","48","1","0","","3","2","50000","3","1","0","0"
"0","1","0","3000","99","","0","0","0","217000401","108","0","0","","3","6101401","0","3","1","0","0"
"0","1","1","3000","1","","500","0","2","217000402","10","1","120","","3","90","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","217000501","108","6101403","0","","3","6101402","0","3","1","0","0"
"0","1","1","3000","1","","3000","0","2","217000502","10","1","120","","3","20","1","3","1","0","0"
"0","1","1","3000","1","","100","0","2","217000503","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","217000601","108","0","0","","3","6101404","0","3","1","0","0"
"0","1","0","3000","1","","76","0","0","217000602","35","77","77","","3","1","77","3","1","0","120"
"0","1","0","3000","99","","0","0","0","217000701","108","0","0","","3","6101405","0","3","1","0","0"
"0","1","0","3000","1","","76","0","0","217000702","35","40","40","","3","1","40","3","1","0","120"
"0","2","0","0","1","","0","0","0","217001101","54","0","0","","7","0","90","1","1","0","0"
"0","1","0","3000","99","","0","0","0","217001201","8","0","0","","4","5","0","6","1","0","2.5"
"0","2","0","3000","1","","0","0","1","217002101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","217002201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","217002301","26","1","0","","7","217002302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","217002302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002401","108","0","0","","3","6101780","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","217002402","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","217002403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002404","28","217002405","0","","3","720","0","6","1","0","135801"
"0","2","0","3000","99","","1000","0","2","217002405","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","217002406","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002407","28","217002408","0","","3","720","0","6","1","0","133101"
"0","2","0","3000","99","","50","0","2","217002408","10","1","120","","3","11","2","6","1","0","0"
"0","2","0","3000","99","","50","0","2","217002409","10","1","120","","3","31","2","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002501","28","217002502","0","","3","720","0","6","1","0","108201"
"0","2","0","3000","99","","50","0","2","217002502","10","1","120","","3","11","2","6","1","0","0"
"0","2","0","3000","99","","50","0","2","217002503","10","1","120","","3","31","2","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002504","28","217002505","0","","3","720","0","6","1","0","119901"
"0","1","0","3000","99","","250000","0","2","217002505","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","217002506","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217002507","28","217002508","0","","3","720","0","6","1","0","100701"
"0","1","0","3000","99","","1500","0","2","217002508","10","1","120","","3","20","1","6","1","0","0"
"0","1","0","3000","99","","1500","0","2","217002509","10","1","120","","3","40","1","6","1","0","0"
"0","2","0","3000","1","","0","0","1","217003101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","217003201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","217003301","26","1","0","","7","217003302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","217003302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","217003401","28","217003402","0","","3","720","0","6","1","0","136001"
