4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"10","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","15","1","世界盡頭森林 1-15","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10100","bgm_M41","53","2023/01/02 16:00:00","0","90","0","10","10100115","bgm_M41","102091","610100115","10100102","355","0","bgm_M41","102091","1","610100123","150"
"16","0","bgm_M41","102113","2023/01/20 15:59:59","2","0","16","1","世界盡頭森林 1-1","0","1","3","16","bgm_M41","102112","0","0","0","100550","0","28","bgm_M41","10100","bgm_M41","56","2023/01/02 16:00:00","0","90","31010","16","10100201","bgm_M41","102111","610100116","10100201","-520","0","bgm_M41","102111","2","610100121","240"
"16","0","bgm_M41","102113","2023/01/20 15:59:59","2","0","17","1","世界盡頭森林 1-2","0","1","3","16","bgm_M41","102112","0","0","0","100560","0","28","bgm_M41","10100","bgm_M41","-173","2023/01/02 16:00:00","0","90","31023","16","10100202","bgm_M41","102111","610100117","10100201","-414","0","bgm_M41","102111","2","610100121","240"
"18","0","bgm_M41","102113","2023/01/20 15:59:59","2","0","18","1","世界盡頭森林 1-3","0","1","3","18","bgm_M41","102112","0","0","0","100020","0","29","bgm_M41","10100","bgm_M41","-162","2023/01/02 16:00:00","0","90","31010","18","10100203","bgm_M41","102111","610100118","10100201","-104","0","bgm_M41","102111","2","610100121","270"
"18","0","bgm_M41","102113","2023/01/20 15:59:59","2","0","19","1","世界盡頭森林 1-4","0","1","3","18","bgm_M41","102112","0","0","0","100550","0","29","bgm_M41","10100","bgm_M41","27","2023/01/02 16:00:00","0","90","31023","18","10100204","bgm_M41","102111","610100119","10100201","62","0","bgm_M41","102111","2","610100121","270"
"20","0","bgm_M41","102113","2023/01/20 15:59:59","2","0","20","1","世界盡頭森林 1-5","0","1","3","20","bgm_M41","102112","0","0","0","100550","0","30","bgm_M41","10100","bgm_M41","-74","2023/01/02 16:00:00","0","90","31010","20","10100205","bgm_M41","102111","610100120","10100201","239","0","bgm_M41","102111","2","610100121","300"
"8","0","bgm_M41","101243","2023/01/28 15:59:59","0","0","1","1","王城蘭德索爾 1-1","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10101","bgm_M41","11","2023/01/19 16:00:00","0","90","0","8","10101101","bgm_M41","101241","610101101","10101101","-409","0","bgm_M41","101241","1","610101121","120"
"8","0","bgm_M41","101243","2023/01/28 15:59:59","0","0","2","1","王城蘭德索爾 1-2","0","0","0","8","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10101","bgm_M41","-117","2023/01/19 16:00:00","0","90","0","8","10101102","bgm_M41","101241","610101102","10101101","-196","0","bgm_M41","101241","1","610101121","120"
"8","0","bgm_M41","101243","2023/01/28 15:59:59","0","0","3","1","王城蘭德索爾 1-3","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10101","bgm_M41","-16","2023/01/19 16:00:00","0","90","0","8","10101103","bgm_M41","101241","610101103","10101101","5","0","bgm_M41","101241","1","610101121","120"
"8","0","bgm_M41","101243","2023/01/28 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10101","bgm_M41","-90","2023/01/19 16:00:00","0","90","0","8","10101104","bgm_M41","101241","610101104","10101101","234","0","bgm_M41","101241","1","610101121","120"
"8","0","bgm_M41","101243","2023/01/28 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10101","bgm_M41","15","2023/01/19 16:00:00","0","90","0","8","10101105","bgm_M41","101241","610101105","10101101","467","0","bgm_M41","101241","1","610101121","120"
"9","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","6","1","大江戶町 1-6","0","0","0","9","bgm_M41","101702","0","0","0","100420","0","0","bgm_M41","10101","bgm_M41","112","2023/01/19 16:00:00","0","90","0","9","10101106","bgm_M41","101701","610101106","10101102","-648","0","bgm_M41","101701","1","610101121","135"
"9","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","7","1","大江戶町 1-7","0","0","0","9","bgm_M41","101702","0","0","0","100410","0","0","bgm_M41","10101","bgm_M41","-68","2023/01/19 16:00:00","0","90","0","9","10101107","bgm_M41","101701","610101107","10101102","-552","0","bgm_M41","101701","1","610101122","135"
"9","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","8","1","大江戶町 1-8","0","0","0","9","bgm_M41","101702","0","0","0","100410","0","0","bgm_M41","10101","bgm_M41","-124","2023/01/19 16:00:00","0","90","0","9","10101108","bgm_M41","101701","610101108","10101102","-381","0","bgm_M41","101701","1","610101121","135"
"9","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","9","1","大江戶町 1-9","0","0","0","9","bgm_M41","101702","0","0","0","100420","0","0","bgm_M41","10101","bgm_M41","56","2023/01/19 16:00:00","0","90","0","9","10101109","bgm_M41","101701","610101109","10101102","-298","0","bgm_M41","101701","1","610101121","135"
"9","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","10","1","大江戶町 1-10","0","0","0","9","bgm_M41","101702","0","0","0","100410","0","0","bgm_M41","10101","bgm_M41","-119","2023/01/19 16:00:00","0","90","0","9","10101110","bgm_M41","101701","610101110","10101102","-159","0","bgm_M41","101701","1","610101121","135"
"10","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","11","1","大江戶町 1-11","0","0","0","10","bgm_M41","101702","0","0","0","100420","0","0","bgm_M41","10101","bgm_M41","81","2023/01/19 16:00:00","0","90","0","10","10101111","bgm_M41","101701","610101111","10101102","-81","0","bgm_M41","101701","1","610101121","150"
"10","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","12","1","大江戶町 1-12","0","0","0","10","bgm_M41","101702","0","0","0","100420","0","0","bgm_M41","10101","bgm_M41","78","2023/01/19 16:00:00","0","90","0","10","10101112","bgm_M41","101701","610101112","10101102","110","0","bgm_M41","101701","1","610101121","150"
"10","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","13","1","大江戶町 1-13","0","0","0","10","bgm_M41","101702","0","0","0","100410","0","0","bgm_M41","10101","bgm_M41","-128","2023/01/19 16:00:00","0","90","0","10","10101113","bgm_M41","101701","610101113","10101102","30","0","bgm_M41","101701","1","610101121","150"
"10","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","14","1","大江戶町 1-14","0","0","0","10","bgm_M41","101702","0","0","0","100420","0","0","bgm_M41","10101","bgm_M41","-88","2023/01/19 16:00:00","0","90","0","10","10101114","bgm_M41","101701","610101114","10101102","231","0","bgm_M41","101701","1","610101121","150"
"10","0","bgm_M41","101703","2023/01/28 15:59:59","0","0","15","1","大江戶町 1-15","0","0","0","10","bgm_M41","101702","0","0","0","100410","0","0","bgm_M41","10101","bgm_M41","80","2023/01/19 16:00:00","0","90","0","10","10101115","bgm_M41","101701","610101115","10101102","326","0","bgm_M41","101701","1","610101123","150"
"16","0","bgm_M41","101713","2023/01/28 15:59:59","2","0","16","1","大江戶町 1-1","0","1","3","16","bgm_M41","101712","0","0","0","100410","0","28","bgm_M41","10101","bgm_M41","-126","2023/01/19 16:00:00","0","90","31096","16","10101201","bgm_M41","101711","610101116","10101201","-526","0","bgm_M41","101711","2","610101121","240"
"16","0","bgm_M41","101713","2023/01/28 15:59:59","2","0","17","1","大江戶町 1-2","0","1","3","16","bgm_M41","101712","0","0","0","100410","0","28","bgm_M41","10101","bgm_M41","88","2023/01/19 16:00:00","0","90","31051","16","10101202","bgm_M41","101711","610101117","10101201","-352","0","bgm_M41","101711","2","610101121","240"
"18","0","bgm_M41","101713","2023/01/28 15:59:59","2","0","18","1","大江戶町 1-3","0","1","3","18","bgm_M41","101712","0","0","0","100410","0","29","bgm_M41","10101","bgm_M41","51","2023/01/19 16:00:00","0","90","31096","18","10101203","bgm_M41","101711","610101118","10101201","-98","0","bgm_M41","101711","2","610101121","270"
"18","0","bgm_M41","101713","2023/01/28 15:59:59","2","0","19","1","大江戶町 1-4","0","1","3","18","bgm_M41","101712","0","0","0","100410","0","29","bgm_M41","10101","bgm_M41","-92","2023/01/19 16:00:00","0","90","31051","18","10101204","bgm_M41","101711","610101119","10101201","65","0","bgm_M41","101711","2","610101121","270"
"20","0","bgm_M41","101713","2023/01/28 15:59:59","2","0","20","1","大江戶町 1-5","0","1","3","20","bgm_M41","101712","0","0","0","100410","0","30","bgm_M41","10101","bgm_M41","54","2023/01/19 16:00:00","0","90","31096","20","10101205","bgm_M41","101711","610101120","10101201","259","0","bgm_M41","101711","2","610101121","300"
"8","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","1","1","蘭祭會場 1-1","0","0","0","8","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","-165","2023/02/01 16:00:00","0","90","0","8","10102101","bgm_M41","102901","610102101","10102101","-784","0","bgm_M41","102901","1","610102121","120"
"8","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","2","1","蘭祭會場 1-2","0","0","0","8","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10102","bgm_M41","58","2023/02/01 16:00:00","0","90","0","8","10102102","bgm_M41","102901","610102102","10102101","-693","0","bgm_M41","102901","1","610102121","120"
"8","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","3","1","蘭祭會場 1-3","0","0","0","8","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","-75","2023/02/01 16:00:00","0","90","0","8","10102103","bgm_M41","102901","610102103","10102101","-562","0","bgm_M41","102901","1","610102121","120"
"8","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","4","1","蘭祭會場 1-4","0","0","0","8","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10102","bgm_M41","93","2023/02/01 16:00:00","0","90","0","8","10102104","bgm_M41","102901","610102104","10102101","-434","0","bgm_M41","102901","1","610102121","120"
"8","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","5","1","蘭祭會場 1-5","0","0","0","8","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10102","bgm_M41","55","2023/02/01 16:00:00","0","90","0","8","10102105","bgm_M41","102901","610102105","10102101","-251","0","bgm_M41","102901","1","610102121","120"
"9","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","6","1","蘭祭會場 1-6","0","0","0","9","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","-143","2023/02/01 16:00:00","0","90","0","9","10102106","bgm_M41","102901","610102106","10102101","-375","0","bgm_M41","102901","1","610102121","135"
"9","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","7","1","蘭祭會場 1-7","0","0","0","9","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","-132","2023/02/01 16:00:00","0","90","0","9","10102107","bgm_M41","102901","610102107","10102101","-162","0","bgm_M41","102901","1","610102122","135"
"9","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","8","1","蘭祭會場 1-8","0","0","0","9","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10102","bgm_M41","50","2023/02/01 16:00:00","0","90","0","9","10102108","bgm_M41","102901","610102108","10102101","-57","0","bgm_M41","102901","1","610102121","135"
"9","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","9","1","蘭祭會場 1-9","0","0","0","9","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10102","bgm_M41","-123","2023/02/01 16:00:00","0","90","0","9","10102109","bgm_M41","102901","610102109","10102101","60","0","bgm_M41","102901","1","610102121","135"
"9","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","10","1","蘭祭會場 1-10","0","0","0","9","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10102","bgm_M41","-101","2023/02/01 16:00:00","0","90","0","9","10102110","bgm_M41","102901","610102110","10102101","252","0","bgm_M41","102901","1","610102121","135"
"10","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","11","1","蘭祭會場 1-11","0","0","0","10","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","99","2023/02/01 16:00:00","0","90","0","10","10102111","bgm_M41","102901","610102111","10102101","173","0","bgm_M41","102901","1","610102121","150"
"10","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","12","1","蘭祭會場 1-12","0","0","0","10","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10102","bgm_M41","46","2023/02/01 16:00:00","0","90","0","10","10102112","bgm_M41","102901","610102112","10102101","352","0","bgm_M41","102901","1","610102121","150"
"10","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","13","1","蘭祭會場 1-13","0","0","0","10","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","91","2023/02/01 16:00:00","0","90","0","10","10102113","bgm_M41","102901","610102113","10102101","562","0","bgm_M41","102901","1","610102121","150"
"10","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","14","1","蘭祭會場 1-14","0","0","0","10","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10102","bgm_M41","-71","2023/02/01 16:00:00","0","90","0","10","10102114","bgm_M41","102901","610102114","10102101","473","0","bgm_M41","102901","1","610102121","150"
"10","0","bgm_M41","102903","2023/02/19 15:59:59","0","0","15","1","蘭祭會場 1-15","0","0","0","10","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10102","bgm_M41","-32","2023/02/01 16:00:00","0","90","0","10","10102115","bgm_M41","102901","610102115","10102101","693","0","bgm_M41","102901","1","610102123","150"
"16","0","bgm_M41","101283","2023/02/19 15:59:59","2","0","16","1","蘭祭會場 1-1","0","1","3","16","bgm_M41","101282","0","0","0","100210","0","28","bgm_M41","10102","bgm_M41","55","2023/02/01 16:00:00","0","90","31235","16","10102201","bgm_M41","101281","610102116","10102201","-509","0","bgm_M41","101281","2","610102121","240"
"16","0","bgm_M41","101283","2023/02/19 15:59:59","2","0","17","1","蘭祭會場 1-2","0","1","3","16","bgm_M41","101282","0","0","0","100220","0","28","bgm_M41","10102","bgm_M41","-141","2023/02/01 16:00:00","0","90","31013","16","10102202","bgm_M41","101281","610102117","10102201","-372","0","bgm_M41","101281","2","610102121","240"
"18","0","bgm_M41","101283","2023/02/19 15:59:59","2","0","18","1","蘭祭會場 1-3","0","1","3","18","bgm_M41","101282","0","0","0","100210","0","29","bgm_M41","10102","bgm_M41","41","2023/02/01 16:00:00","0","90","31235","18","10102203","bgm_M41","101281","610102118","10102201","-170","0","bgm_M41","101281","2","610102121","270"
"18","0","bgm_M41","101283","2023/02/19 15:59:59","2","0","19","1","蘭祭會場 1-4","0","1","3","18","bgm_M41","101282","0","0","0","100210","0","29","bgm_M41","10102","bgm_M41","44","2023/02/01 16:00:00","0","90","31013","18","10102204","bgm_M41","101281","610102119","10102201","123","0","bgm_M41","101281","2","610102121","270"
"20","0","bgm_M41","101283","2023/02/19 15:59:59","2","0","20","1","蘭祭會場 1-5","0","1","3","20","bgm_M41","101282","0","0","0","100220","0","30","bgm_M41","10102","bgm_M41","-92","2023/02/01 16:00:00","0","90","31235","20","10102205","bgm_M41","101281","610102120","10102201","263","0","bgm_M41","101281","2","610102121","300"
"8","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","1","1","王城蘭德索爾 1-1","0","0","0","8","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10103","bgm_M41","-54","2023/02/17 16:00:00","0","90","0","8","10103101","bgm_M41","102901","610103101","10103101","-776","0","bgm_M41","102901","1","610103121","120"
"8","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","2","1","王城蘭德索爾 1-2","0","0","0","8","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10103","bgm_M41","60","2023/02/17 16:00:00","0","90","0","8","10103102","bgm_M41","102901","610103102","10103101","-599","0","bgm_M41","102901","1","610103121","120"
"8","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","3","1","王城蘭德索爾 1-3","0","0","0","8","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10103","bgm_M41","-116","2023/02/17 16:00:00","0","90","0","8","10103103","bgm_M41","102901","610103103","10103101","-470","0","bgm_M41","102901","1","610103121","120"
"8","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10103","bgm_M41","0","2023/02/17 16:00:00","0","90","0","8","10103104","bgm_M41","102901","610103104","10103101","-300","0","bgm_M41","102901","1","610103121","120"
"8","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10103","bgm_M41","101","2023/02/17 16:00:00","0","90","0","8","10103105","bgm_M41","102901","610103105","10103101","-105","0","bgm_M41","102901","1","610103121","120"
"9","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","6","1","王城蘭德索爾 1-6","0","0","0","9","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10103","bgm_M41","62","2023/02/17 16:00:00","0","90","0","9","10103106","bgm_M41","102901","610103106","10103101","128","0","bgm_M41","102901","1","610103121","135"
"9","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","7","1","王城蘭德索爾 1-7","0","0","0","9","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10103","bgm_M41","-94","2023/02/17 16:00:00","0","90","0","9","10103107","bgm_M41","102901","610103107","10103101","-25","0","bgm_M41","102901","1","610103122","135"
"9","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","8","1","王城蘭德索爾 1-8","0","0","0","9","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10103","bgm_M41","-81","2023/02/17 16:00:00","0","90","0","9","10103108","bgm_M41","102901","610103108","10103101","250","0","bgm_M41","102901","1","610103121","135"
"9","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","9","1","王城蘭德索爾 1-9","0","0","0","9","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10103","bgm_M41","117","2023/02/17 16:00:00","0","90","0","9","10103109","bgm_M41","102901","610103109","10103101","382","0","bgm_M41","102901","1","610103121","135"
"9","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","10","1","王城蘭德索爾 1-10","0","0","0","9","bgm_M41","102902","0","0","0","100651","0","0","bgm_M41","10103","bgm_M41","-59","2023/02/17 16:00:00","0","90","0","9","10103110","bgm_M41","102901","610103110","10103101","539","0","bgm_M41","102901","1","610103121","135"
"10","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","11","1","王城蘭德索爾 1-11","0","0","0","10","bgm_M41","102902","0","0","0","100652","0","0","bgm_M41","10103","bgm_M41","67","2023/02/17 16:00:00","0","90","0","10","10103111","bgm_M41","102901","610103111","10103101","728","0","bgm_M41","102901","1","610103121","150"
"10","0","bgm_M41","102903","2023/02/26 15:59:59","0","0","12","1","王城蘭德索爾 1-12","0","0","0","10","bgm_M41","102902","0","0","0","100650","0","0","bgm_M41","10103","bgm_M41","-30","2023/02/17 16:00:00","0","90","0","10","10103112","bgm_M41","102901","610103112","10103101","902","0","bgm_M41","102901","1","610103121","150"
"10","0","bgm_M41","101273","2023/02/26 15:59:59","0","0","13","1","王城蘭德索爾 1-13","0","0","0","10","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10103","bgm_M41","-13","2023/02/17 16:00:00","0","90","0","10","10103113","bgm_M41","101271","610103113","10103102","-330","0","bgm_M41","101271","1","610103121","150"
"10","0","bgm_M41","101273","2023/02/26 15:59:59","0","0","14","1","王城蘭德索爾 1-14","0","0","0","10","bgm_M41","101272","0","0","0","100220","0","0","bgm_M41","10103","bgm_M41","94","2023/02/17 16:00:00","0","90","0","10","10103114","bgm_M41","101271","610103114","10103102","-159","0","bgm_M41","101271","1","610103121","150"
"10","0","bgm_M41","101273","2023/02/26 15:59:59","0","0","15","1","王城蘭德索爾 1-15","0","0","0","10","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10103","bgm_M41","-71","2023/02/17 16:00:00","0","90","0","10","10103115","bgm_M41","101271","610103115","10103102","103","0","bgm_M41","101271","1","610103123","150"
"16","0","bgm_M41","101283","2023/02/26 15:59:59","2","0","16","1","王城蘭德索爾 1-1","0","1","3","16","bgm_M41","101282","0","0","0","100210","0","28","bgm_M41","10103","bgm_M41","-39","2023/02/17 16:00:00","0","90","31178","16","10103201","bgm_M41","101281","610103116","10103201","-492","0","bgm_M41","101281","2","610103121","240"
"16","0","bgm_M41","101283","2023/02/26 15:59:59","2","0","17","1","王城蘭德索爾 1-2","0","1","3","16","bgm_M41","101282","0","0","0","100220","0","28","bgm_M41","10103","bgm_M41","-148","2023/02/17 16:00:00","0","90","31047","16","10103202","bgm_M41","101281","610103117","10103201","-296","0","bgm_M41","101281","2","610103121","240"
