6fbeba51a2c49bfb6335d3fa33847cff3945768271c92318dca2cb2b846a8b59,d243709216e0a59514803281760c093e987735a534a691f44eba9de24886f680,ebf3f74bb8c3ac24985718f015d75385d336639cb3518d830f0994d7832a54c0,51b1e98b6f147624fe6da22bdb8974045862a025d710e16eef270bdfadf5a79b,9e6ea9eca0de681a54e0b6c86657c84fe4404ce615b8ea4c8ef19a7903490e97,c39eee9027ec489a26bbb71028634f9b1ad84f07d10e7ee6a68cf38274ae7f37,8a82b3892b7324224d3326373ceb51c923cdd20fcc5a03bd5380aca1dfcfb1b4,8e91a87a1a1d82c79d2681c3d0b8391069a46db22bf19ea3d9314c9a9473a50b,6e922c964a75880aa637db2487fabb30dabf570ec0410f6396c8063dd057e245,62dbfcfb0c47bc377038837d8ad801280bfd0a3fb5c8c9a0fd87e2d1751b6b92,9e2cad641468be5d97e6d3f1a4c916632e5a382ba13828dbd3fc4bc00efc6cba,84436b7fd0edeb40a5b7bee2030d2b48aab5ccbff69c900c6bdd5ac4945b4c89,565b5405fba1ecd9a5828f5a16a364d2b91cc57876bac4a7309b50092720578a,9cf1efbbae7b85276eb5880bc3d1faf2397199464dcb197db68e18fc484d96fd,bbde58fdd9e7230933d5cdeeec0b26779bbb34bd2a2dbe088067c9f906397921,49d937554070ab797516c6e4b6b181f73019a61ab1a6f6b214d3ba138bb57fca,dfdd1b461c0e2c06822571f1fd4c08b387300401000d0e8024c337d8f862615a,c64addefc6f3d7f41203637b8a7fe90e9e141c00fd4c2a5fe84c5ba3c6b08b59,95bf5d522fe764c60cc57742ca348c324c57224676c6d73400641783e2980254,6d78a6955c486145487325f883fa9d996527985c40a963c20832946f14e6e64f,38fde828cfb6a032bd3b7f7d87bba8772950b9d30a3332734dd8e0fbd7fa4c62,1c091a376d0b95b5db656cccf5dba73ad4fee8053efef32e48dde90c404feaf5,c5756ee5518f1ed203f4e586c0cd0fe0097114afb5cbc4de6f5267aaa2916037,c1b81928792396aa2b06d97f0120dba2aa298d98ef8128b9296e371e3a514143,8d915c8bc0bd17d5a842ca12994dc8c5cda7b9c6e15e3b9314af77721a9fc01c,2fe73a03f7a34ddce65c8cd87ea7207cc3f1c4c137f4956a915717d7ce5b7b5b,6980ea90dbdf1f2ab2108e37544c3a43878c368164562dd3ba453e4dffeba2fa,a493131c63ffbb31d28255e96089f3e1c8c4826ced512e4fb6c0338d0c2ae02b,cc80513c71a4d47855d43d40a8afc2879d77ec82b2bd1ac081d343e9c94bd0b0,f8e2842ce70ae1fec3b29de81a6badb9e7a118e2cf85af2c9064992e29924160,45cff0a665121b26125c4d5e24b81dc86d45855fe2d60cc89f2357a0a22652d0,c7ab439bd78f0ff47081cc41599d822aa99df8d413fcd2522977e7726b812a83,468ba187f2cc810f665b225620b26f7cad6edaaae596fdfb70024ec834eccef7,6f120b2864ae6eedb3012f227bccb86c0e45d0285e547e6ba558173c75fd2777,37000ca58a01df3a34bd80a0a57572c7b2c18f0c7849a9b3dcb9630024966d9e,aa4dd8febee4c917ec73644b7653f3d3de427a0a8739098a6280230bc4ffced5,4fe9340ae602eb97a3020b3713da1709dc572ae2032a27f44e35f04ab69895c4,ee1754c2af5036f24449e3b991db7fec000c6a8dce43771ab9b5fe8ce0777931,ff5563d02407d664bc16088dde8ba803c22e307682e3023659aff350798b8721,7da46c37f7b9e38bb99e75d3939310da64a3b744a3afdc5b5b956758b785ff1a
"24","24","0","24","24","24","361","10","24","0","30","202600","24","0","24","0","24","0","1","10","3586","24","0","19","0","0","620260024","200000001","0","24","24","24","1","1","0","24","24","14","24","24"
"25","25","0","25","25","25","395","10","25","0","30","202600","25","0","25","0","25","0","1","10","3802","25","0","21","0","0","620260025","200000001","0","25","25","25","1","1","0","25","25","16","25","25"
"26","26","0","26","26","26","430","10","26","0","30","202600","26","0","26","0","26","0","1","10","4018","26","0","24","0","0","620260026","200000001","0","26","26","26","1","1","0","26","26","17","26","26"
"27","27","0","27","27","27","464","10","27","0","30","202600","27","0","27","0","27","0","1","10","4234","27","0","26","0","0","620260027","200000001","0","27","27","27","1","1","0","27","27","19","27","27"
"28","28","0","28","28","28","499","10","28","0","30","202600","28","0","28","0","28","0","1","10","4451","28","0","28","0","0","620260028","200000001","0","28","28","28","1","1","0","28","28","20","28","28"
"29","29","0","29","29","29","547","10","29","0","30","202600","29","0","29","0","29","0","1","10","5872","29","0","29","0","0","620260029","200000001","0","29","29","29","1","1","0","29","29","20","29","29"
"30","30","0","30","30","30","603","10","30","0","30","202600","30","0","30","0","30","0","1","10","5979","30","0","29","0","0","620260030","200000001","0","30","30","30","1","1","0","30","30","20","30","30"
"31","31","0","31","31","31","658","10","31","0","30","202600","31","0","31","0","31","0","1","10","6087","31","0","28","0","0","620260031","200000001","0","31","31","31","1","1","0","31","31","20","31","31"
"32","32","0","32","32","32","670","10","32","0","30","202600","32","0","32","0","32","0","1","10","6195","32","0","28","0","0","620260032","200000001","0","32","32","32","1","1","0","32","32","20","32","32"
"33","33","0","33","33","33","682","10","33","0","30","202600","33","0","33","0","33","0","1","10","6303","33","0","28","0","0","620260033","200000001","0","33","33","33","1","1","0","33","33","20","33","33"
"34","34","0","34","34","34","694","10","34","0","30","202600","34","0","34","0","34","0","1","10","7587","34","0","28","0","0","620260034","200000001","0","34","34","34","1","1","0","34","34","21","34","34"
"35","35","0","35","35","35","726","10","35","0","30","202600","35","0","35","0","35","0","1","10","7911","35","0","32","0","0","620260035","200000001","0","35","35","35","1","1","0","35","35","24","35","35"
"36","36","0","36","36","36","758","10","36","0","30","202600","36","0","36","0","36","0","1","10","8235","36","0","36","0","0","620260036","200000001","0","36","36","36","1","1","0","36","36","26","36","36"
"37","37","0","37","37","37","790","10","37","0","30","202600","37","0","37","0","37","0","1","10","8559","37","0","39","0","0","620260037","200000001","0","37","37","37","1","1","0","37","37","29","37","37"
"38","38","0","38","38","38","822","10","38","0","30","202600","38","0","38","0","38","0","1","10","8884","38","0","43","0","0","620260038","200000001","0","38","38","38","1","1","0","38","38","31","38","38"
"39","39","0","39","39","39","920","10","39","0","30","202600","39","0","39","0","39","0","1","10","9364","39","0","42","0","0","620260039","200000001","0","39","39","39","1","1","0","39","39","29","39","39"
"40","40","0","40","40","40","973","10","40","0","30","202600","40","0","40","0","40","0","1","10","10292","40","0","44","0","0","620260040","200000001","0","40","40","40","1","1","0","40","40","31","40","40"
"41","41","0","41","41","41","1228","10","41","0","30","202600","41","0","41","0","41","0","1","10","10325","41","0","44","0","0","620260041","200000001","0","41","41","41","1","1","0","41","41","31","41","41"
"42","42","0","42","42","42","1228","10","42","0","30","202600","42","0","42","0","42","0","1","10","11167","42","0","45","0","0","620260042","200000001","0","42","42","42","1","1","0","42","42","32","42","42"
"43","43","0","43","43","43","1228","10","43","0","30","202600","43","0","43","0","43","0","1","10","12009","43","0","46","0","0","620260043","200000001","0","43","43","43","1","1","0","43","43","33","43","43"
"44","44","0","44","44","44","1228","10","44","0","30","202600","44","0","44","0","44","0","1","10","12851","44","0","47","0","0","620260044","200000001","0","44","44","44","1","1","0","44","44","34","44","44"
"45","45","0","45","45","45","1362","10","45","0","30","202600","45","0","45","0","45","0","1","10","12810","45","0","52","0","0","620260045","200000001","0","45","45","45","1","1","0","45","45","41","45","45"
"46","46","0","46","46","46","1440","10","46","0","30","202600","46","0","46","0","46","0","1","10","13652","46","0","53","0","0","620260046","200000001","0","46","46","46","1","1","0","46","46","42","46","46"
"47","47","0","47","47","47","1517","10","47","0","30","202600","47","0","47","0","47","0","1","10","14494","47","0","53","0","0","620260047","200000001","0","47","47","47","1","1","0","47","47","42","47","47"
"48","48","0","48","48","48","1595","10","48","0","30","202600","48","0","48","0","48","0","1","10","14697","48","0","61","0","0","620260048","200000001","0","48","48","48","1","1","0","48","48","46","48","48"
"49","49","0","49","49","49","1667","10","49","0","30","202600","49","0","49","0","49","0","1","10","15031","49","0","61","0","0","620260049","200000001","0","49","49","49","1","1","0","49","49","47","49","49"
"50","50","0","50","50","50","1739","10","50","0","30","202600","50","0","50","0","50","0","1","10","15364","50","0","62","0","0","620260050","200000001","0","50","50","50","1","1","0","50","50","48","50","50"
"51","51","0","51","51","51","1810","10","51","0","30","202600","51","0","51","0","51","0","1","10","15697","51","0","62","0","0","620260051","200000001","0","51","51","51","1","1","0","51","51","50","51","51"
"52","52","0","52","52","52","1882","10","52","0","30","202600","52","0","52","0","52","0","1","10","16031","52","0","63","0","0","620260052","200000001","0","52","52","52","1","1","0","52","52","51","52","52"
"53","53","0","53","53","53","1954","10","53","0","30","202600","53","0","53","0","53","0","1","10","16364","53","0","63","0","0","620260053","200000001","0","53","53","53","1","1","0","53","53","52","53","53"
"54","54","0","54","54","54","2054","10","54","0","30","202600","54","0","54","0","54","0","1","10","16364","54","0","64","0","0","620260054","200000001","0","54","54","54","1","1","0","54","54","53","54","54"
"55","55","0","55","55","55","2114","10","55","0","30","202600","55","0","55","0","55","0","1","10","16697","55","0","64","0","0","620260055","200000001","0","55","55","55","1","1","0","55","55","53","55","55"
"56","56","0","56","56","56","2174","10","56","0","30","202600","56","0","56","0","56","0","1","10","17031","56","0","64","0","0","620260056","200000001","0","56","56","56","1","1","0","56","56","53","56","56"
"57","57","0","57","57","57","2234","10","57","0","30","202600","57","0","57","0","57","0","1","10","17364","57","0","64","0","0","620260057","200000001","0","57","57","57","1","1","0","57","57","53","57","57"
"58","58","0","58","58","58","2294","10","58","0","30","202600","58","0","58","0","58","0","1","10","17697","58","0","64","0","0","620260058","200000001","0","58","58","58","1","1","0","58","58","53","58","58"
"59","59","0","59","59","59","2354","10","59","0","30","202600","59","0","59","0","59","0","1","10","18031","59","0","64","0","0","620260059","200000001","0","59","59","59","1","1","0","59","59","53","59","59"
"60","60","0","60","60","60","2414","10","60","0","30","202600","60","0","60","0","60","0","1","10","18364","60","0","64","0","0","620260060","200000001","0","60","60","60","1","1","0","60","60","53","60","60"
"61","61","0","61","61","61","2474","10","61","0","30","202600","61","0","61","0","61","0","1","10","18697","61","0","64","0","0","620260061","200000001","0","61","61","61","1","1","0","61","61","53","61","61"
"62","62","0","62","62","62","2521","10","62","0","30","202600","62","0","62","0","62","0","1","10","19419","62","0","64","0","0","620260062","200000001","0","62","62","62","1","1","0","62","62","53","62","62"
"63","63","0","63","63","63","2567","10","63","0","30","202600","63","0","63","0","63","0","1","10","20142","63","0","64","0","0","620260063","200000001","0","63","63","63","1","1","0","63","63","53","63","63"
"64","64","0","64","64","64","2614","10","64","0","30","202600","64","0","64","0","64","0","1","10","20864","64","0","64","0","0","620260064","200000001","0","64","64","64","1","1","0","64","64","53","64","64"
"65","65","0","65","65","65","2661","10","65","0","30","202600","65","0","65","0","65","0","1","10","21586","65","0","64","0","0","620260065","200000001","0","65","65","65","1","1","0","65","65","53","65","65"
"66","66","0","66","66","66","2707","10","66","0","30","202600","66","0","66","0","66","0","1","10","22308","66","0","64","0","0","620260066","200000001","0","66","66","66","1","1","0","66","66","53","66","66"
"67","67","0","67","67","67","2754","10","67","0","30","202600","67","0","67","0","67","0","1","10","23031","67","0","64","0","0","620260067","200000001","0","67","67","67","1","1","0","67","67","53","67","67"
"68","68","0","68","68","68","2801","10","68","0","30","202600","68","0","68","0","68","0","1","10","23753","68","0","64","0","0","620260068","200000001","0","68","68","68","1","1","0","68","68","53","68","68"
"69","69","0","69","69","69","2847","10","69","0","30","202600","69","0","69","0","69","0","1","10","24475","69","0","64","0","0","620260069","200000001","0","69","69","69","1","1","0","69","69","53","69","69"
"70","70","0","70","70","70","2894","10","70","0","30","202600","70","0","70","0","70","0","1","10","25197","70","0","64","0","0","620260070","200000001","0","70","70","70","1","1","0","70","70","53","70","70"
"71","71","0","71","71","71","2941","10","71","0","30","202600","71","0","71","0","71","0","1","10","25920","71","0","64","0","0","620260071","200000001","0","71","71","71","1","1","0","71","71","53","71","71"
"1","1","0","1","1","1","0","10","1","0","30","202700","1","35","1","0","1","0","1","10","261","1","0","3","0","0","620270001","200000001","0","1","1","1","1","1","0","1","1","5","1","1"
"2","2","0","2","2","2","0","10","2","0","30","202700","2","39","2","0","2","0","1","10","342","2","0","4","0","0","620270002","200000001","0","2","2","2","1","1","0","2","2","7","2","2"
"3","3","0","3","3","3","0","10","3","0","30","202700","3","42","3","0","3","0","1","10","570","3","0","5","0","0","620270003","200000001","0","3","3","3","1","1","0","3","3","8","3","3"
"4","4","0","4","4","4","0","10","4","0","30","202700","4","61","4","0","4","0","1","10","503","4","0","5","0","0","620270004","200000001","0","4","4","4","1","1","0","4","4","8","4","4"
"5","5","0","5","5","5","0","10","5","0","30","202700","5","91","5","0","5","0","1","10","559","5","0","6","0","0","620270005","200000001","0","5","5","5","1","1","0","5","5","10","5","5"
"6","6","0","6","6","6","0","10","6","0","30","202700","6","119","6","0","6","0","1","10","613","6","0","8","0","0","620270006","200000001","0","6","6","6","1","1","0","6","6","11","6","6"
"7","7","0","7","7","7","0","10","7","0","30","202700","7","148","7","0","7","0","1","10","755","7","0","9","0","0","620270007","200000001","0","7","7","7","1","1","0","7","7","13","7","7"
"8","8","0","8","8","8","0","10","8","0","30","202700","8","176","8","0","8","0","1","10","895","8","0","10","0","0","620270008","200000001","0","8","8","8","1","1","0","8","8","15","8","8"
"9","9","0","9","9","9","0","10","9","0","30","202700","9","190","9","0","9","0","1","10","921","9","0","10","0","0","620270009","200000001","0","9","9","9","1","1","0","9","9","15","9","9"
"10","10","0","10","10","10","0","10","10","0","30","202700","10","203","10","0","10","0","1","10","948","10","0","12","0","0","620270010","200000001","0","10","10","10","1","1","0","10","10","16","10","10"
"11","11","0","11","11","11","0","10","11","0","30","202700","11","216","11","0","11","0","1","10","973","11","0","12","0","0","620270011","200000001","0","11","11","11","1","1","0","11","11","16","11","11"
"12","12","0","12","12","12","0","10","12","0","30","202700","12","229","12","0","12","0","1","10","999","12","0","12","0","0","620270012","200000001","0","12","12","12","1","1","0","12","12","16","12","12"
"13","13","0","13","13","13","0","10","13","0","30","202700","13","252","13","0","13","0","1","10","1183","13","0","13","0","0","620270013","200000001","0","13","13","13","1","1","0","13","13","18","13","13"
"14","14","0","14","14","14","0","10","14","0","30","202700","14","276","14","0","14","0","1","10","1367","14","0","14","0","0","620270014","200000001","0","14","14","14","1","1","0","14","14","20","14","14"
"15","15","0","15","15","15","0","10","15","0","30","202700","15","300","15","0","15","0","1","10","1552","15","0","14","0","0","620270015","200000001","0","15","15","15","1","1","0","15","15","20","15","15"
"16","16","0","16","16","16","0","10","16","0","30","202700","16","323","16","0","16","0","1","10","1736","16","0","16","0","0","620270016","200000001","0","16","16","16","1","1","0","16","16","20","16","16"
"17","17","0","17","17","17","0","10","17","0","30","202700","17","346","17","0","17","0","1","10","1921","17","0","17","0","0","620270017","200000001","0","17","17","17","1","1","0","17","17","23","17","17"
"18","18","0","18","18","18","0","10","18","0","30","202700","18","369","18","0","18","0","1","10","2105","18","0","18","0","0","620270018","200000001","0","18","18","18","1","1","0","18","18","24","18","18"
"19","19","0","19","19","19","0","10","19","0","30","202700","19","393","19","0","19","0","1","10","2290","19","0","18","0","0","620270019","200000001","0","19","19","19","1","1","0","19","19","24","19","19"
"20","20","0","20","20","20","0","10","20","0","30","202700","20","416","20","0","20","0","1","10","2474","20","0","19","0","0","620270020","200000001","0","20","20","20","1","1","0","20","20","26","20","20"
"21","21","0","21","21","21","0","10","21","0","30","202700","21","429","21","0","21","0","1","10","2610","21","0","19","0","0","620270021","200000001","0","21","21","21","1","1","0","21","21","26","21","21"
"22","22","0","22","22","22","0","10","22","0","30","202700","22","442","22","0","22","0","1","10","2745","22","0","19","0","0","620270022","200000001","0","22","22","22","1","1","0","22","22","26","22","22"
"23","23","0","23","23","23","0","10","23","0","30","202700","23","455","23","0","23","0","1","10","2881","23","0","19","0","0","620270023","200000001","0","23","23","23","1","1","0","23","23","26","23","23"
"24","24","0","24","24","24","0","10","24","0","30","202700","24","527","24","0","24","0","1","10","2862","24","0","31","0","0","620270024","200000001","0","24","24","24","1","1","0","24","24","39","24","24"
"25","25","0","25","25","25","0","10","25","0","30","202700","25","586","25","0","25","0","1","10","3313","25","0","31","0","0","620270025","200000001","0","25","25","25","1","1","0","25","25","39","25","25"
"26","26","0","26","26","26","0","10","26","0","30","202700","26","586","26","0","26","0","1","10","3413","26","0","31","0","0","620270026","200000001","0","26","26","26","1","1","0","26","26","39","26","26"
"27","27","0","27","27","27","0","10","27","0","30","202700","27","593","27","0","27","0","1","10","3704","27","0","32","0","0","620270027","200000001","0","27","27","27","1","1","0","27","27","40","27","27"
"28","28","0","28","28","28","0","10","28","0","30","202700","28","625","28","0","28","0","1","10","3994","28","0","33","0","0","620270028","200000001","0","28","28","28","1","1","0","28","28","41","28","28"
"29","29","0","29","29","29","0","10","29","0","30","202700","29","657","29","0","29","0","1","10","4285","29","0","33","0","0","620270029","200000001","0","29","29","29","1","1","0","29","29","41","29","29"
"30","30","0","30","30","30","0","10","30","0","30","202700","30","690","30","0","30","0","1","10","4575","30","0","34","0","0","620270030","200000001","0","30","30","30","1","1","0","30","30","42","30","30"
"31","31","0","31","31","31","0","10","31","0","30","202700","31","722","31","0","31","0","1","10","4866","31","0","34","0","0","620270031","200000001","0","31","31","31","1","1","0","31","31","42","31","31"
"32","32","0","32","32","32","0","10","32","0","30","202700","32","754","32","0","32","0","1","10","5156","32","0","35","0","0","620270032","200000001","0","32","32","32","1","1","0","32","32","43","32","32"
