16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41345","0","0","22","據說能使克蘿茜（航空）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克蘿茜（航空）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41346","0","0","22","據說能使碧（駕駛員）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","碧（駕駛員）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41347","0","0","22","據說能使鳳凰突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鳳凰專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41348","0","0","22","據說能使紡希（吉歐‧格黑納）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","紡希（吉歐‧格黑納）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41349","0","0","22","據說能使華音突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","華音專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41350","0","0","22","據說能使厄莉絲（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","厄莉絲（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41351","0","0","22","據說能使雪菲（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雪菲（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41352","0","0","22","據說能使普蕾西亞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","普蕾西亞（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41353","0","0","22","據說能使愛可璃亞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","可璃亞（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41354","0","0","22","據說能使安涅默涅（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","安涅默涅（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41355","0","0","22","據說能使埃拉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","埃拉專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41356","0","0","22","據說能使志那都突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","志那都專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41357","0","0","22","據說能使日和（薩拉薩利亞）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","日和（薩拉薩利亞）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41358","0","0","22","據說能使雪野突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雪野專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41359","0","0","22","據說能使剎鬼突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","剎鬼專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41360","0","0","22","據說能使阿剌克涅突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","阿剌克涅專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41361","0","0","22","據說能使櫻突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","櫻專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41371","0","0","22","據說能使妮諾（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","妮諾（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41374","0","0","22","據說能使霞（修女）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","霞（修女）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41801","0","0","22","據說能使日和（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","日和（公主）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41802","0","0","22","據說能使優衣（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","優衣（公主）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41803","0","0","22","據說能使怜（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","怜（公主）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41804","0","0","22","據說能使貪吃佩可（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","貪吃佩可（公主）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41805","0","0","22","據說能使可可蘿（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","可可蘿（公主）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41806","0","0","22","據說能使凱留（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","凱留（公主）專用戒指‏‏"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41807","0","0","22","據說能使初音＆栞突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","初音＆栞專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41808","0","0","22","據說能使禊＆美美＆鏡華突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","禊＆美美＆鏡華專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41809","0","0","22","據說能使秋乃＆咲戀突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","秋乃＆咲戀專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41810","0","0","22","據說能使安＆古蕾婭突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","安＆古蕾婭專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41811","0","0","22","據說能使靜流＆璃乃突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","靜流＆璃乃專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41812","0","0","22","據說能使雪菲（公主）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雪菲（公主）專用戒指"
"999999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","200","50001","10","0","7","在公會小屋裡使用時，增加角色的羈絆值 10 點。","0","心型吉拿棒"
"999999","2","2030/08/01 14:59:59","2015/12/17 15:00:00","400","50002","20","0","7","在公會小屋裡使用時，增加角色的羈絆值 20 點。","0","蘋果派"
"999999","3","2030/08/01 14:59:59","2015/12/17 15:00:00","600","50003","30","0","7","在公會小屋裡使用時，增加角色的羈絆值 30 點。","0","綜合莓果蛋糕"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51001","0","0","28","料理食譜。「貪吃佩可的吃飽飽雙倍飯糰」將會陳列於里程商店。","5314112","貪吃佩可的吃飽飽雙倍飯糰食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51002","0","0","28","料理食譜。「可可蘿的好好休息沙拉食譜」將會陳列於里程商店。","1432112","可可蘿的好好休息沙拉食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51003","0","0","28","料理食譜。「凱留的絕妙五星漢堡」將會陳列於里程商店。","1170112","凱留的絕妙五星漢堡食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51004","0","0","28","料理食譜。「莉莉的踏實邁進柏餅」將會陳列於里程商店。","8181112","莉莉的踏實邁進柏餅食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51005","0","0","28","料理食譜。「可璃亞的多彩多姿便當」將會陳列於里程商店。","1281112","可璃亞的多彩多姿便當食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51006","0","0","28","料理食譜。「普蕾西亞的貪吃鬼噗噗肉包」將會陳列於里程商店。","5283112","普蕾西亞的貪吃鬼噗噗肉包食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51007","0","0","28","料理食譜。「嘉夜與祈梨的食慾加倍沙威瑪」將會陳列於里程商店。","1070112","嘉夜與祈梨的食慾加倍沙威瑪食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51008","0","0","28","料理食譜。「珠希的彩虹招財鯛魚燒」將會陳列於里程商店。","3060112","珠希的彩虹招財鯛魚燒食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51009","0","0","28","料理食譜。「克蘿茜的全力馬鈴薯沙拉」將會陳列於里程商店。","1284142","克蘿茜的全力馬鈴薯沙拉食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51010","0","0","28","料理食譜。「綾音與胡桃的戶外野餐組」將會陳列於里程商店。","70112","綾音與胡桃的戶外野餐組食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51011","0","0","28","料理食譜。「莉瑪的不可思議甜蘋果」將會陳列於里程商店。","8160112","莉瑪的不可思議甜蘋果食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51012","0","0","28","料理食譜。「妮諾的原創一二三料理壽司」將會陳列於里程商店。","4144112","妮諾的原創一二三壽司食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51013","0","0","28","料理食譜。「克蕾琪塔的開運點心拼盤」將會陳列於里程商店。","1283212","克蕾琪塔的開運點心拼盤食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51014","0","0","28","料理食譜。「璃乃的『時乃金時』刨冰」將會陳列於里程商店。","8144112","璃乃的「時乃金時」刨冰食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51015","0","0","28","料理食譜。「靜流的愛情滿滿漢堡排」將會陳列於里程商店。","2122112","靜流的愛情滿滿漢堡排食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51016","0","0","28","料理食譜。「碧的衝刺三明治」將會陳列於里程商店。","4112","碧的衝刺三明治食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51017","0","0","28","料理食譜。「空花的活切緊綁觸手」將會陳列於里程商店。","1202112","空花的活切緊綁觸手食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51018","0","0","28","料理食譜。「蘭法的熱心馬鈴薯燉肉」將會陳列於里程商店。","8092112","蘭法的熱心馬鈴薯燉肉食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51021","0","0","28","料理食譜。「霞的看透真相的糖果巧克力」將會陳列於里程商店。","1022112","霞的看透真相的糖果巧克力食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51022","0","0","28","料理食譜。「秋乃的煉獄烤雞拼盤」將會陳列於里程商店。","11112","秋乃的煉獄烤雞拼盤食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51023","0","0","28","料理食譜。「美美的丟沙包圓滾滾飯糰」將會陳列於里程商店。","6161112","美美的丟沙包圓滾滾飯糰食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51024","0","0","28","料理食譜。「步未的祕密隱形蛋糕」將會陳列於里程商店。","72112","步未的祕密隱形蛋糕食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51025","0","0","28","料理食譜。「安涅默涅的爛漫花朵牛排沙拉」將會陳列於里程商店。","43112","安涅默涅的爛漫花朵牛排沙拉食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51026","0","0","28","料理食譜。「杏奈的煉獄番茄燉煮渾沌蛋」將會陳列於里程商店。","94112","杏奈的煉獄番茄燉煮渾沌蛋的食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51027","0","0","28","料理食譜。「優衣的營養滿分心意滿分便當」將會陳列於里程商店。","7201112","優衣的營養滿分心意滿分便當的食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51028","0","0","28","料理食譜。「鈴的堅果懶人紅豆麵包」將會陳列於里程商店。","8194112","鈴的堅果懶人紅豆麵包食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51029","0","0","28","料理食譜。「雪菲的冰晶輝煌手工冰」將會陳列於里程商店。","2103112","雪菲的冰晶輝煌手工冰的食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51030","0","0","28","料理食譜。「美空的隨興味噌拉麵★」將會陳列於里程商店。","6124302","美空的隨興味噌拉麵★的食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51031","0","0","28","料理食譜。「彩羽的最強鍬形蟲果凍（人類用）」將會陳列於里程商店。","184112","彩羽的最強鍬形蟲果凍（人類用）的食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51032","0","0","28","料理食譜。「格蕾斯的目瞪口呆杯子蛋糕」將會陳列於里程商店。","1283112","格蕾斯的目瞪口呆杯子蛋糕食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51033","0","0","28","料理食譜。「苑的今天是特別獎勵蛋包飯」將會陳列於里程商店。","2444112","苑的今天是特別獎勵蛋包飯食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51034","0","0","28","料理食譜。「吉塔的炙燒‧怨念肉片」將會陳列於里程商店。","2101112","吉塔的炙燒‧怨念肉片食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51035","0","0","28","料理食譜。「露易絲瑪莉過於成功的炸物」將會陳列於里程商店。","8201112","露易絲瑪莉過於成功的炸物食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51036","0","0","28","料理食譜。「鳳凰的賜予你享用的權利！饅頭」將會陳列於里程商店。","5402112","鳳凰的賜予你享用的權利！饅頭食譜"
"1","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","51037","0","0","28","料理食譜。「魔法少女七七香威化餅」將會陳列於里程商店。","6054112","魔法少女七七香威化餅食譜"
