53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"19812","","","0","","1.8","","19812026","","","93"
"19812","0.2","wac_talk_doya_loop","wac_talk_doya_in","","103011","","19812027","0","1","3"
"19812","","0","vo_wac_220831_000","","vo_wac_220831","","19812028","0","","21"
"19812","0","1","咻啪啪啪啪啪～♪\n沒有忍法做不到的事！\n就算要在牆壁畫浮世繪也是\n手到擒來是也！","0","103011","0.5","19812029","10","1","11"
"19812","","","","","0","","19812030","","","91"
"19812","0.2","","wac_idle_doya","","103011","","19812031","1","1","3"
"19812","0.2","wac_talk_sad_loop_L","wac_talk_sad_in_L","","105311","","19812032","0","1","3"
"19812","","0","vo_wac_220831_001","","vo_wac_220831","","19812033","0","","21"
"19812","0","1","不，浮世繪\n是這種感覺嗎？\n我在大江戶看到的浮世繪，\n氣氛好像有點不太一樣。","0","105311","0.5","19812034","10","1","11"
"19812","","","","","0","","19812035","","","91"
"19812","0.2","","wac_idle_sad_L","","105311","","19812036","1","1","3"
"19812","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100811","","19812037","0","1","3"
"19812","","0","vo_wac_220831_002","","vo_wac_220831","","19812038","0","","21"
"19812","0","1","都是為了傳達美，這一點是相同的唷。\n以我來說，雖然有刷牙時的我，\n也有吃午飯時的我，\n但這些全都是美麗的我不是嗎？","0","100811","0.5","19812039","10","1","11"
"19812","","","","","0","","19812040","","","91"
"19812","0.2","","wac_idle_smile","","100811","","19812041","1","1","3"
"19812","0.2","wac_talk_wish_loop","wac_talk_wish_in","","104511","","19812042","0","1","3"
"19812","","0","vo_wac_220831_003","","vo_wac_220831","","19812043","0","","21"
"19812","0","1","說、說得也是……\n虐待狂先生也會以各式各樣的\n攻勢不斷出招，但對空花來說\n也都是快感嘛。","0","104511","0.5","19812044","10","1","11"
"19812","","","","","0","","19812045","","","91"
"19812","0.2","","wac_idle_wish","","104511","","19812046","1","1","3"
"19812","0.2","wac_talk_smile_loop_L","wac_talk_smile_in_L","","105511","","19812047","0","1","3"
"19812","","0","vo_wac_220831_004","","vo_wac_220831","","19812048","0","","21"
"19812","0","1","那個應該不能混為一談吧……\n不過，大家一起描繪的圖畫\n就像浮世繪一樣美麗，\n這點的確沒錯呢♪","0","105511","0.5","19812049","10","1","11"
"19812","","","","","0","","19812050","","","91"
"19812","","","0","","0","","19812051","","","22"
"19812","","","","","","","19812052","","","111"
"19813","0.2","","wac_idle_smile_L","","105511","","19813001","1","","3"
"19813","0.2","","wac_idle_sad_L","","105311","","19813002","1","","3"
"19813","0.2","","wac_idle_doya","","103011","","19813003","1","","3"
"19813","0.2","","wac_idle_smile","","100811","","19813004","1","","3"
"19813","0.2","","wac_idle_wish","","104511","","19813005","1","","3"
"19813","0.2","","wac_no_items","","111","","19813006","1","","3"
"19813","0.2","","wac_no_items","","112","","19813007","1","","3"
"19813","0.2","","wac_no_items","","113","","19813008","1","","3"
"19813","0.2","","wac_no_items","","114","","19813009","1","","3"
"19813","0.2","","wac_no_items","","115","","19813010","1","","3"
"19813","","0","-190","","105511","","19813011","-335","","2"
"19813","","0","-365","","105311","","19813012","-360","","2"
"19813","","0","190","","103011","","19813013","-360","","2"
"19813","","0","350","","100811","","19813014","-335","","2"
"19813","","0","500","","104511","","19813015","-360","","2"
"19813","","0","-190","","111","","19813016","-335","","2"
"19813","","0","-365","","112","","19813017","-360","","2"
"19813","","0","190","","113","","19813018","-360","","2"
"19813","","0","350","","114","","19813019","-335","","2"
"19813","","0","500","","115","","19813020","-360","","2"
"19813","","","0","","55","","19813021","","","32"
"19813","","","1","","30","","19813022","","","32"
"19813","","","0","","16","","19813023","","","32"
"19813","","","0","","14","","19813024","","","32"
"19813","","","1","","18","","19813025","","","32"
"19813","","","","","0","","19813026","","","91"
"19911","2","-108","105811","0","1","wac_default_11","19911001","202","-213","1"
"19911","2","-108","111","0","1","wac_default_11","19911002","201","-213","5"
"19911","1","0","32","","32","","19911003","0","1","31"
"19911","0","0","33","","33","","19911004","0","1","31"
"19911","0","0","11","","11","","19911005","0","1","31"
"19911","0.2","","wac_paint_11","","105811","","19911006","0","0","3"
"19911","0.2","","wac_paint_11","","111","","19911007","0","0","3"
"19911","","","0","","0.3","","19911008","","","93"
"19911","","","1","","11","","19911009","","","32"
"19911","","","se_10035700_roller","","se_10035700","","19911010","0","","23"
"19911","","","300","","105811","","19911011","","","13"
"19911","","","","","1","","19911012","","","131"
"19912","0.2","wac_talk_smile_loop","wac_talk_smile_in","","105811","","19912001","0","1","3"
"19912","0.2","","wac_no_items","","111","","19912002","1","","3"
"19912","","0","200","","105811","","19912003","-340","","2"
"19912","","0","200","","111","","19912004","-340","","2"
"19912","","","0","","32","","19912005","","","32"
"19912","","","1","","33","","19912006","","","32"
"19912","","","0","","11","","19912007","","","32"
"19912","","0","vo_wac_220901_000","","vo_wac_220901","","19912008","0","","21"
"19912","0","1","完成了！\n畫大張的畫，果然\n需要大量活動身體呢……","0","105811","0.5","19912009","10","1","11"
"19912","","","","","0","","19912010","","","91"
"19912","","0","vo_wac_220901_001","","vo_wac_220901","","19912011","0","","21"
"19912","0","1","我的肚子餓扁了！\n所以，來吃飯吧！\n一定能吃得津津有味的♪","0","105811","0.5","19912012","10","1","11"
"19912","","","","","0","","19912013","","","91"
"19912","","","0","","0","","19912014","","","22"
"19913","0.2","","wac_idle_smile","","105811","","19913001","1","","3"
"19913","0.2","","wac_no_items","","111","","19913002","1","","3"
"19913","","0","200","","105811","","19913003","-340","","2"
"19913","","0","200","","111","","19913004","-340","","2"
"19913","","","0","","32","","19913005","","","32"
"19913","","","1","","33","","19913006","","","32"
"19913","","","0","","11","","19913007","","","32"
"19913","","","","","0","","19913008","","","91"
"20011","2","-167","106411","0","1","wac_default_31","20011001","204","-185","1"
"20011","2","230","106011","0","1","wac_default_51","20011002","202","-185","1"
"20011","2","-330","105811","0","1","wac_default_bot_61","20011003","256","-350","1"
"20011","2","340","105911","0","1","wac_default_bot_91","20011004","254","-350","1"
"20011","2","-167","111","0","1","wac_default_37","20011005","203","-185","5"
"20011","2","230","113","0","1","wac_default_58","20011006","201","-185","5"
"20011","2","-330","114","0","1","wac_default_68","20011007","255","-350","5"
"20011","2","340","115","0","1","wac_default_96","20011008","253","-350","5"
"20011","","","300","","105811","","20011009","","","13"
"20011","","","300","","105911","","20011010","","","13"
"20011","","","300","","106011","","20011011","","","13"
"20011","","","300","","106411","","20011012","","","13"
"20011","1","0","38","","38","","20011013","0","1","31"
"20011","0","0","41","","41","","20011014","0","1","31"
"20011","0","0","15","","15","","20011015","0","1","31"
"20011","0.2","","wac_paint_31","","106411","","20011016","0","0","3"
"20011","0.2","","wac_paint_37","","111","","20011017","0","0","3"
"20011","0.2","","wac_paint_51","","106011","","20011018","0","0","3"
"20011","0.2","","wac_paint_58","","113","","20011019","0","0","3"
"20011","0.2","","wac_paint_bot_61","","105811","","20011020","0","0","3"
"20011","0.2","","wac_paint_68","","114","","20011021","0","0","3"
"20011","0.2","","wac_paint_bot_91","","105911","","20011022","0","0","3"
"20011","0.2","","wac_paint_96","","115","","20011023","0","0","3"
"20011","","","0","","0","","20011024","","","93"
"20011","","","1","","15","","20011025","","","32"
"20011","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","20011026","0","","23"
"20011","","","","","1","","20011027","","","131"
"20012","0","","wac_idle_smile_L","","105811","","20012001","1","","3"
"20012","0","","wac_idle_wish_L","","105911","","20012002","1","","3"
"20012","0","","wac_idle_doya","","106011","","20012003","1","","3"
"20012","0","","wac_idle_sad_shy","","106411","","20012004","1","","3"
"20012","0","","wac_no_items","","111","","20012005","1","","3"
"20012","0","","wac_no_items","","113","","20012006","1","","3"
"20012","0","","wac_no_items","","114","","20012007","1","","3"
"20012","0","","wac_no_items","","115","","20012008","1","","3"
"20012","","0","-335","","105811","","20012009","-360","","2"
"20012","","0","-190","","105911","","20012010","-335","","2"
"20012","","0","190","","106011","","20012011","-335","","2"
"20012","","0","350","","106411","","20012012","-360","","2"
"20012","","0","-335","","111","","20012013","-360","","2"
"20012","","0","-190","","113","","20012014","-335","","2"
"20012","","0","190","","114","","20012015","-335","","2"
"20012","","0","350","","115","","20012016","-360","","2"
"20012","","","0","","38","","20012017","","","32"
"20012","","","1","","41","","20012018","","","32"
"20012","","","0","","15","","20012019","","","32"
"20012","0.2","wac_talk_doya_loop","wac_talk_doya_in","","106011","","20012020","0","1","3"
"20012","","0","vo_wac_220902_000","","vo_wac_220902","","20012021","0","","21"
"20012","0","1","好──完成囉！\n我果然很有才能吧？\n就算重看還是覺得很滿意♪","0","106011","0.5","20012022","10","1","11"
"20012","","","","","0","","20012023","","","91"
"20012","0.2","","wac_idle_doya","","106011","","20012024","1","1","3"
"20012","0.2","wac_talk_wish_loop_L","wac_talk_wish_in_L","","105911","","20012025","0","1","3"
"20012","","0","vo_wac_220902_001","","vo_wac_220902","","20012026","0","","21"
"20012","0","1","是的，畫得很棒呢。\n與貪吃佩可小姐和雪菲小姐的圖\n相比也毫不遜色喔。\n在下要大大稱讚您。","0","105911","0.5","20012027","10","1","11"
"20012","","","","","0","","20012028","","","91"
"20012","0.2","","wac_idle_wish_L","","105911","","20012029","1","1","3"
"20012","0.2","","wac_talk_sad_loop_shy","","106411","","20012030","1","1","3"
"20012","","0","vo_wac_220902_002","","vo_wac_220902","","20012031","0","","21"
"20012","0","1","謝、謝謝妳，可可蘿。\n……雖然知道妳真心地在\n讚美我，但總覺得很不好意思呢。","0","106411","0.5","20012032","10","1","11"
"20012","","","","","0","","20012033","","","91"
"20012","0.2","","wac_idle_sad_shy","","106411","","20012034","1","1","3"
"20012","0.2","wac_talk_smile_loop_L","wac_talk_smile_in_L","","105811","","20012035","0","1","3"
"20012","","0","vo_wac_220902_003","","vo_wac_220902","","20012036","0","","21"
"20012","0","1","不用那麼害羞啦♪\n就這樣繼續畫出更多好畫，\n讓這裡成為蘭德索爾\n最棒的名勝吧！","0","105811","0.5","20012037","10","1","11"
"20012","","","","","0","","20012038","","","91"
"20012","","","0","","0","","20012039","","","22"
"20012","","","","","","","20012040","","","111"
"20013","0.2","","wac_idle_smile_L","","105811","","20013001","1","","3"
"20013","0.2","","wac_idle_wish_L","","105911","","20013002","1","","3"
"20013","0.2","","wac_idle_doya","","106011","","20013003","1","","3"
"20013","0.2","","wac_idle_sad_shy","","106411","","20013004","1","","3"
"20013","0.2","","wac_no_items","","111","","20013005","1","","3"
"20013","0.2","","wac_no_items","","113","","20013006","1","","3"
"20013","0.2","","wac_no_items","","114","","20013007","1","","3"
"20013","0.2","","wac_no_items","","115","","20013008","1","","3"
"20013","","0","-335","","105811","","20013009","-360","","2"
"20013","","0","-190","","105911","","20013010","-335","","2"
"20013","","0","190","","106011","","20013011","-335","","2"
"20013","","0","350","","106411","","20013012","-360","","2"
"20013","","0","-335","","111","","20013013","-360","","2"
"20013","","0","-190","","113","","20013014","-335","","2"
"20013","","0","190","","114","","20013015","-335","","2"
"20013","","0","350","","115","","20013016","-360","","2"
"20013","","","0","","38","","20013017","","","32"
"20013","","","1","","41","","20013018","","","32"
"20013","","","0","","15","","20013019","","","32"
"20013","","","","","0","","20013020","","","91"
"20111","2","-108","106411","0","1","wac_default_01","20111001","202","-213","1"
"20111","2","-108","111","0","1","wac_default_02","20111002","201","-213","5"
"20111","1","0","32","","32","","20111003","0","1","31"
"20111","0","0","33","","33","","20111004","0","1","31"
"20111","0","0","11","","11","","20111005","0","1","31"
"20111","0.2","","wac_paint_01","","106411","","20111006","0","0","3"
"20111","0.2","","wac_paint_02","","111","","20111007","0","0","3"
"20111","","","0","","0","","20111008","","","93"
"20111","","","1","","11","","20111009","","","32"
"20111","","","se_10035700_brush","","se_10035700","","20111010","0","","23"
"20111","","","300","","106411","","20111011","","","13"
"20111","","","","","1","","20111012","","","131"
"20112","0.2","wac_talk_smile_loop","wac_talk_smile_in","","106411","","20112001","0","1","3"
"20112","0.2","","wac_no_items","","111","","20112002","1","","3"
"20112","","0","200","","106411","","20112003","-340","","2"
"20112","","0","200","","111","","20112004","-340","","2"
"20112","","","0","","32","","20112005","","","32"
"20112","","","1","","33","","20112006","","","32"
"20112","","","0","","11","","20112007","","","32"
"20112","","0","vo_wac_220903_000","","vo_wac_220903","","20112008","0","","21"
"20112","0","1","嗯，感覺很不錯。\n原本還懷疑自己是否畫得出來，\n但習慣後，就越畫越享受了呢♪","0","106411","0.5","20112009","10","1","11"
"20112","","","","","0","","20112010","","","91"
"20112","","0","vo_wac_220903_001","","vo_wac_220903","","20112011","0","","21"
"20112","0","1","來畫畫看【美食殿堂】的大家\n應該也不錯。\n大家會覺得開心嗎？\n一定會覺得開心吧。","0","106411","0.5","20112012","10","1","11"
"20112","","","","","0","","20112013","","","91"
"20112","","","0","","0","","20112014","","","22"
"20113","0.2","","wac_idle_smile","","106411","","20113001","1","","3"
