4d9620729ec5df76aa4be95c3e126ebdb325d7315311d461b746b6d9fe9bcb32,a7034998a644ca224cd5d54c58cbb597029e8f5b32d4fe276cab1051221b4072,b32ba7ecd9c5cbf59daf0a7e6e8c4d21c0e3aec5f91f707af12116113dfd8f84,e452d68251d252a689a234f2206775a7191a6f73ddb1becb051bb2b5a3a67382
"702902","7029","21015","1800"
"702903","7029","21003","2850"
"702904","7029","21002","3900"
"702905","7029","21002","4800"
"702906","7029","21010","5850"
"702907","7029","21003","6900"
"702908","7029","21006","7900"
"702909","7029","21002","8850"
"702910","7029","21017","9900"
"702911","7029","21004","10850"
"702912","7029","21015","11850"
"703001","7030","21006","900"
"703002","7030","21003","1900"
"703003","7030","21015","2900"
"703004","7030","21002","3850"
"703005","7030","21010","4850"
"703006","7030","21002","5800"
"703007","7030","21017","6800"
"703008","7030","21003","7800"
"703009","7030","21015","8800"
"703010","7030","21002","9800"
"703011","7030","21004","10800"
"703012","7030","21010","11800"
"800101","8001","11003","900"
"800102","8001","11017","1800"
"800103","8001","11017","2700"
"800104","8001","11009","3600"
"800105","8001","11017","4500"
"800106","8001","11015","5400"
"800107","8001","11003","6300"
"800108","8001","11003","7200"
"800109","8001","11017","8100"
"800110","8001","11015","9000"
"800111","8001","11017","9900"
"800112","8001","11015","10800"
"800113","8001","11019","11700"
"800114","8001","11019","12600"
"800201","8002","11003","1050"
"800202","8002","11003","1950"
"800203","8002","11009","2800"
"800204","8002","11003","3800"
"800205","8002","11015","4650"
"800206","8002","11017","5550"
"800207","8002","11015","6500"
"800208","8002","11017","7350"
"800209","8002","11015","8300"
"800210","8002","11017","9200"
"800211","8002","11019","10100"
"800212","8002","11017","10900"
"800213","8002","11019","11800"
"800214","8002","11017","12800"
"800301","8003","11003","1100"
"800302","8003","11017","1900"
"800303","8003","11019","2850"
"800304","8003","11009","3750"
"800305","8003","11003","4700"
"800306","8003","11017","5500"
"800307","8003","11003","6400"
"800308","8003","11015","7400"
"800309","8003","11017","8250"
"800310","8003","11015","9100"
"800311","8003","11017","10000"
"800312","8003","11019","10950"
"800313","8003","11017","11900"
"800314","8003","11015","12750"
"800401","8004","10006","900"
"800402","8004","10006","1800"
"800403","8004","10006","2700"
"800404","8004","11010","3600"
"800405","8004","11001","4500"
"800406","8004","11010","5400"
"800407","8004","11014","6300"
"800408","8004","11010","7200"
"800409","8004","11014","8100"
"800410","8004","11010","9000"
"800411","8004","10006","9900"
"800412","8004","11001","10800"
"800413","8004","10006","11700"
"800414","8004","11010","12600"
"800501","8005","11010","700"
"800502","8005","10006","1650"
"800503","8005","10006","2550"
"800504","8005","10006","3500"
"800505","8005","11001","4400"
"800506","8005","11014","5200"
"800507","8005","11001","6200"
"800508","8005","10006","7100"
"800509","8005","11010","7900"
"800510","8005","11010","8800"
"800511","8005","11010","9800"
"800512","8005","11010","10600"
"800513","8005","11014","11500"
"800514","8005","10006","12500"
"800601","8006","10006","800"
"800602","8006","11010","1600"
"800603","8006","11014","2600"
"800604","8006","11001","3400"
"800605","8006","11010","4350"
"800606","8006","10006","5300"
"800607","8006","11010","6150"
"800608","8006","10006","7050"
"800609","8006","10006","8000"
"800610","8006","11014","8850"
"800611","8006","11010","9750"
"800612","8006","11001","10700"
"800613","8006","11010","11550"
"800614","8006","10006","12450"
"800701","8007","11016","900"
"800702","8007","11004","1800"
"800703","8007","11016","2700"
"800704","8007","10003","4150"
"800705","8007","10003","5050"
"800706","8007","10003","5950"
"800707","8007","10006","6300"
"800708","8007","11001","7200"
"800709","8007","10006","8100"
"800710","8007","11001","9000"
"800711","8007","11007","9900"
"800712","8007","11004","10800"
"800713","8007","11004","11700"
"800714","8007","11007","12600"
"800801","8008","11004","1000"
"800802","8008","11016","2000"
"800803","8008","11016","2900"
"800804","8008","11004","3750"
"800805","8008","10003","5150"
"800806","8008","11007","5500"
"800807","8008","11007","6500"
"800808","8008","10006","7300"
"800809","8008","10003","8750"
"800810","8008","10003","9750"
"800811","8008","10006","10000"
"800812","8008","11001","11000"
"800813","8008","11004","11800"
"800814","8008","11001","12750"
"800901","8009","10003","1600"
"800902","8009","11004","1950"
"800903","8009","11004","2800"
"800904","8009","10003","4350"
"800905","8009","11001","4700"
"800906","8009","11016","5600"
"800907","8009","10006","6450"
"800908","8009","11007","7400"
"800909","8009","10006","8300"
"800910","8009","11007","9100"
"800911","8009","11004","10050"
"800912","8009","11001","10900"
"800913","8009","11016","11850"
"800914","8009","10003","13350"
"801001","8010","11019","900"
"801002","8010","11004","1800"
"801003","8010","11009","2700"
"801004","8010","11002","3600"
"801005","8010","11010","4500"
"801006","8010","11010","5400"
"801007","8010","11003","6300"
"801008","8010","11001","7200"
"801009","8010","11003","8100"
"801010","8010","11008","9000"
"801011","8010","11004","9900"
"801012","8010","11008","10800"
"801013","8010","11004","11700"
"801014","8010","11011","12600"
"801101","8011","11009","750"
"801102","8011","11011","1700"
"801103","8011","11003","2600"
"801104","8011","11004","3450"
"801105","8011","11008","4350"
"801106","8011","11010","5300"
"801107","8011","11002","6100"
"801108","8011","11001","7050"
"801109","8011","11019","7900"
"801110","8011","11003","8850"
"801111","8011","11010","9800"
"801112","8011","11004","10600"
"801113","8011","11008","11550"
"801114","8011","11004","12400"
"801201","8012","11008","800"
"801202","8012","11004","1600"
"801203","8012","11008","2550"
"801204","8012","11002","3400"
"801205","8012","11003","4400"
"801206","8012","11003","5200"
"801207","8012","11019","6150"
"801208","8012","11010","7000"
"801209","8012","11001","8000"
"801210","8012","11010","8900"
"801211","8012","11009","9750"
"801212","8012","11011","10650"
"801213","8012","11004","11600"
"801214","8012","11004","12500"
"801301","8013","11006","900"
"801302","8013","11016","1800"
"801303","8013","11017","2700"
"801304","8013","11019","3600"
"801305","8013","11007","4500"
"801306","8013","11019","5400"
"801307","8013","11010","6300"
"801308","8013","11009","7200"
"801309","8013","11010","8100"
"801310","8013","11003","9000"
"801311","8013","11003","9900"
"801312","8013","11007","10800"
"801313","8013","11014","11700"
"801314","8013","11015","12600"
"801401","8014","11016","1100"
"801402","8014","11009","1900"
"801403","8014","11014","2800"
"801404","8014","11019","3800"
"801405","8014","11003","4600"
"801406","8014","11003","5550"
"801407","8014","11007","6500"
"801408","8014","11010","7350"
"801409","8014","11010","8200"
"801410","8014","11015","9200"
"801411","8014","11019","10100"
"801412","8014","11017","10900"
"801413","8014","11007","11850"
"801414","8014","11006","12750"
"801501","8015","11006","1000"
"801502","8015","11014","1950"
"801503","8015","11019","2850"
"801504","8015","11010","3700"
"801505","8015","11017","4700"
"801506","8015","11016","5500"
"801507","8015","11003","6450"
"801508","8015","11015","7300"
"801509","8015","11019","8300"
"801510","8015","11007","9150"
"801511","8015","11003","10000"
"801512","8015","11007","11000"
"801513","8015","11010","11800"
"801514","8015","11009","12800"
"801601","8016","11010","900"
"801602","8016","11009","1800"
"801603","8016","11010","2700"
"801604","8016","11007","3600"
"801605","8016","11004","4500"
"801606","8016","11007","5400"
"801607","8016","11016","6300"
"801608","8016","11004","7200"
"801609","8016","11016","8100"
"801610","8016","11004","9000"
"801611","8016","10003","10450"
"801612","8016","10003","11350"
"801613","8016","10003","12250"
"801614","8016","11004","12600"
"801701","8017","11004","800"
"801702","8017","11010","1600"
"801703","8017","10003","3050"
"801704","8017","11007","3400"
"801705","8017","11004","4350"
"801706","8017","11004","5250"
"801707","8017","10003","6750"
"801708","8017","11010","7050"
"801709","8017","11016","7900"
"801710","8017","10003","9350"
"801711","8017","11009","9750"
"801712","8017","11004","10700"
"801713","8017","11007","11600"
"801714","8017","11016","12450"
"801801","8018","11004","700"
"801802","8018","11004","1700"
"801803","8018","11007","2550"
"801804","8018","11016","3450"
"801805","8018","11010","4300"
"801806","8018","11004","5300"
"801807","8018","10003","6650"
"801808","8018","11009","7000"
"801809","8018","11016","7950"
"801810","8018","11010","8850"
"801811","8018","11007","9800"
"801812","8018","11004","10600"
"801813","8018","10003","12100"
"801814","8018","10003","13050"
"801901","8019","10003","1450"
"801902","8019","11007","1800"
"801903","8019","10003","3250"
"801904","8019","11016","3600"
"801905","8019","11007","4500"
"801906","8019","11016","5400"
"801907","8019","11007","6300"
"801908","8019","11011","7200"
"801909","8019","11007","8100"
"801910","8019","11004","9000"
"801911","8019","10003","10450"
"801912","8019","10003","11350"
"801913","8019","11007","11700"
"801914","8019","11007","12600"
"802001","8020","11007","1050"
"802002","8020","10003","2450"
"802003","8020","10003","3450"
"802004","8020","11011","3700"
"802005","8020","11004","4700"
"802006","8020","11007","5500"
"802007","8020","11007","6450"
"802008","8020","11007","7400"
"802009","8020","10003","8800"
"802010","8020","11007","9200"
"802011","8020","10003","10650"
"802012","8020","11007","11000"
"802013","8020","11016","11850"
"802014","8020","11016","12700"
"802101","8021","11016","1100"
"802102","8021","11007","1950"
"802103","8021","11007","2850"
"802104","8021","10003","4300"
"802105","8021","10003","5200"
"802106","8021","10003","6100"
"802107","8021","11007","6400"
"802108","8021","10003","7900"
"802109","8021","11007","8200"
"802110","8021","11007","9100"
"802111","8021","11007","10050"
"802112","8021","11004","10900"
"802113","8021","11016","11900"
"802114","8021","11011","12750"
"802201","8022","11003","900"
"802202","8022","11010","1800"
"802203","8022","11003","2700"
"802204","8022","11006","3600"
"802205","8022","11006","4500"
"802206","8022","11006","5400"
"802207","8022","10006","6300"
"802208","8022","10003","7750"
"802209","8022","10006","8100"
"802210","8022","10003","9550"
"802211","8022","11019","9900"
"802212","8022","11009","10800"
"802213","8022","11001","11700"
"802214","8022","11011","12600"
"802301","8023","10003","1300"
"802302","8023","11009","1600"
"802303","8023","10006","2550"
"802304","8023","11019","3400"
"802305","8023","11001","4350"
"802306","8023","11010","5200"
"802307","8023","11003","6100"
"802308","8023","10006","7100"
"802309","8023","11006","8000"
"802310","8023","10003","9400"
"802311","8023","11011","9750"
"802312","8023","11003","10700"
"802313","8023","11006","11550"
"802314","8023","11006","12400"
"802401","8024","10003","1250"
"802402","8024","10006","1650"
"802403","8024","11006","2500"
"802404","8024","10006","3500"
"802405","8024","11001","4300"
"802406","8024","11003","5300"
"802407","8024","11003","6200"
"802408","8024","11006","7000"
"802409","8024","11019","7950"
"802410","8024","11011","8800"
"802411","8024","11006","9700"
"802412","8024","11010","10650"
"802413","8024","10003","12050"
"802414","8024","11009","12500"
"802501","8025","11010","900"
"802502","8025","11015","1800"
"802503","8025","11010","2700"
"802504","8025","11008","3600"
"802505","8025","11004","4500"
"802506","8025","11008","5400"
"802507","8025","11010","6300"
"802508","8025","11011","7200"
"802509","8025","11010","8100"
"802510","8025","11004","9000"
"802511","8025","11019","9900"
"802512","8025","11007","10800"
"802513","8025","11019","11700"
"802514","8025","11007","12600"
"802601","8026","11010","1100"
"802602","8026","11010","1900"
"802603","8026","11004","2800"
"802604","8026","11011","3750"
"802605","8026","11008","4650"
"802606","8026","11010","5500"
"802607","8026","11019","6450"
"802608","8026","11015","7350"
"802609","8026","11008","8200"
"802610","8026","11004","9150"
"802611","8026","11019","10100"
"802612","8026","11007","10900"
"802613","8026","11007","11900"
"802614","8026","11010","12750"
"802701","8027","11019","1050"
"802702","8027","11008","2000"
"802703","8027","11015","2850"
"802704","8027","11007","3800"
"802705","8027","11010","4600"
"802706","8027","11011","5550"
"802707","8027","11019","6400"
"802708","8027","11010","7400"
"802709","8027","11004","8250"
"802710","8027","11004","9200"
"802711","8027","11010","10050"
"802712","8027","11008","11000"
"802713","8027","11010","11800"
"802714","8027","11007","12700"
"802801","8028","11003","900"
"802802","8028","11011","1800"
"802803","8028","11009","2700"
"802804","8028","11016","3600"
"802805","8028","11017","4500"
"802806","8028","11006","5400"
"802807","8028","11007","6300"
"802808","8028","11017","7200"
"802809","8028","11007","8100"
"802810","8028","11017","9000"
"802811","8028","11019","9900"
"802812","8028","11003","10800"
"802813","8028","11019","11700"
"802814","8028","11003","12600"
"802901","8029","11007","800"
"802902","8029","11019","1700"
"802903","8029","11003","2500"
"802904","8029","11017","3400"
"802905","8029","11019","4300"
"802906","8029","11016","5250"
"802907","8029","11007","6100"
"802908","8029","11017","7000"
"802909","8029","11009","7950"
"802910","8029","11011","8850"
"802911","8029","11017","9750"
"802912","8029","11003","10700"
"802913","8029","11003","11500"
"802914","8029","11006","12450"
"803001","8030","11019","700"
"803002","8030","11019","1600"
"803003","8030","11003","2600"
"803004","8030","11006","3450"
"803005","8030","11007","4350"
"803006","8030","11017","5300"
"803007","8030","11007","6200"
"803008","8030","11003","7100"
"803009","8030","11009","7900"
"803010","8030","11017","8800"
"803011","8030","11011","9700"
"803012","8030","11016","10600"
"803013","8030","11003","11600"
"803014","8030","11017","12500"
"803101","8031","11002","900"
"803102","8031","11004","1800"
"803103","8031","11002","2700"
"803104","8031","11003","3600"
"803105","8031","11004","4500"
"803106","8031","11003","5400"
"803107","8031","11007","6300"
"803108","8031","11007","7200"
"803109","8031","11019","8100"
"803110","8031","11019","9000"
"803111","8031","10006","9900"
"803112","8031","11010","10800"
"803113","8031","11010","11700"
"803114","8031","10006","12600"
"803201","8032","10006","1000"
"803202","8032","11019","1900"
"803203","8032","11019","2900"
"803204","8032","11010","3700"
"803205","8032","11007","4600"
"803206","8032","10006","5550"
"803207","8032","11007","6500"
"803208","8032","11002","7300"
"803209","8032","11010","8250"
"803210","8032","11004","9150"
"803211","8032","11003","10000"
"803212","8032","11003","11000"
"803213","8032","11004","11800"
"803214","8032","11002","12700"
"803301","8033","11002","1050"
"803302","8033","11004","2000"
"803303","8033","11003","2850"
"803304","8033","11007","3800"
"803305","8033","11010","4700"
"803306","8033","11004","5500"
"803307","8033","11019","6450"
"803308","8033","11002","7350"
"803309","8033","10006","8200"
"803310","8033","11003","9200"
