taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"5033","5","1","2","เจลาติ","","สิ่งนี้เรียกว่าอะไร?","เมนูอาหารที่ใช้ปีศาจเจลโป๊ะบนข้าว เสิร์ฟในร้านอาหารปิศาจที่เปโกรีนไปบ่อยๆ","ข้าวหน้าเจลาติน่า","0","เ","จ","ล","า","ติ","7","7","7","7","7"
"5034","5","1","1","พุโแลต","น้ำพุช็อกโกแลต","เครื่องเรือนในกิลด์เฮ้าส์นี้คืออะไร?","เครื่องเรือนที่มีช็อกโกแลตผุดขึ้นมาจากด้านบน","น้ำพุช็อกโกแลต","5034","พุ","โ","แ","ล","ต","7","7","7","7","7"
"5035","5","1","2","ล็โกโก้","เมล็ดโกโก้","นี่คืออะไร?","หากเราพูดประโยคดีๆ แก่ปิศาจตนนี้ขณะเลี้ยงดู มันจะเติบโตจากปลายหางของมัน","เมล็ดโกโก้","5035","ล็","โ","ก","โ","ก้","7","7","7","7","7"
"5036","5","1","2","ไทยากิ","","นี่คืออะไร?","ร้านอาหารที่ [ทามากิ] ทำงานพาร์ตไทม์เป็นหลัก เป็นร้านขายขนมญี่ปุ่นบางอย่าง","ร้านไทยากิ","5036","ไ","ท","ย","า","กิ","7","7","7","7","7"
"5037","5","1","1","เคิลวิช","","กิลด์นี้มีชื่อว่าอะไร?","","ทวิงเคิลวิช","5037","เ","คิ","ล","วิ","ช","7","7","7","7","7"
"5038","5","1","1","ลท์ครน","ทไวไลท์คาราวาน","กิลด์นี้มีชื่อว่าอะไร?","","ทไวไลท์คาราวาน","5038","ล","ท์","ค","ร","น","7","7","7","7","7"
"5039","5","1","1","ยบลอส","เดียโบลอส","กิลด์นี้มีชื่อว่าอะไร?","","[กองทัพราชอาณาจักรปีศาจ\n(เดียโบลอส)]","5039","ย","บ","ล","อ","ส","7","7","7","7","7"
"5040","5","1","1","วซ์ฟลูก","ไวซ์ฟลูเกล สาขาแลนด์โซล","กิลด์นี้มีชื่อว่าอะไร?","","ไวซ์ฟลูเกล สาขาแลนด์โซล","5040","ว","ซ์","ฟ","ลู","ก","7","7","7","7","7"
"5041","5","1","1","ลิซบธพ","อลิซาเบธพาร์ค","กิลด์นี้มีชื่อว่าอะไร?","","[ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)]","5041","ลิ","ซ","บ","ธ","พ","7","7","7","7","7"
"5042","5","1","1","ลารินธ์","ลาบิรินธ์","กิลด์นี้มีชื่อว่าอะไร?","","ลาบิรินธ์","5042","ล","า","ริ","น","ธ์","7","7","7","7","7"
"5043","5","1","1","Niare","Nightmare","กิลด์นี้มีชื่อว่าอะไร?","","[กองอัศวินแห่งวังหลวง\n(Nightmare)]","5043","N","i","a","r","e","2","3","3","3","3"
"5044","5","1","1","มร์รียส","เมอร์คิวเรียส","กิลด์นี้มีชื่อว่าอะไร?","","กลุ่มกองทุนเมอร์คิวเรียส","5044","ม","ร์","รี","ย","ส","7","7","7","7","7"
"5045","5","1","1","ลูเซนต์","","กิลด์นี้มีชื่อว่าอะไร?","","วิทยาลัยลูเซนต์","5045","ลู","เ","ซ","น","ต์","7","7","7","7","7"
"5047","5","1","2","ยูนิจังส์","","สิ่งนี้เรียกว่าอะไร?","ในสมาชิกทั้งหมดของ [วิทยาลัยสตรีเซนต์เทเรซา (ชมรมเพื่อนซี้)] มีเพียง [ยูนิ] ที่อยากใช้ชื่อกิลด์อื่น ชื่อนั้นคือ?","ยูนิจังส์","6004","ยู","นิ","จั","ง","ส์","7","7","7","7","7"
"5049","5","2","1","มาร์ชเ","","สิ่งนี้เรียกว่าอะไร?","ขนมหวานมีขาว มีเนื้อนุ่ม ฟู และเหนียวหนึบ มีน้ำตาลเป็นส่วนประกอบหลัก","มาร์ชเมลโลว์","0","ม","า","ร์","ช","เ","7","7","7","7","7"
"5050","5","2","2","บราวนี่","","สิ่งนี้เรียกว่าอะไร?","เค้กช็อกโกแลตเนื้อแน่น หนึบเล็กน้อย รสชาติหวานมันเข้มข้นของช็อกโกแลต","บราวนี่","0","บ","ร","า","ว","นี่","7","7","7","7","7"
"5051","5","2","3","สเกรวี่","","สิ่งนี้เรียกว่าอะไร?","นิยมใช้เป็นซอสสำหรับสเต็กและแฮมเบอร์เกอร์ ซอสที่ทำจากน้ำผลไม้ที่ปล่อยออกมาเมื่อเนื้อสุก","ซอสเกรวี่","0","ส","เ","ก","ร","วี่","7","7","7","7","7"
"5052","5","2","1","ขนมชั้น","","สิ่งนี้เรียกว่าอะไร?","ขนมไทยโบราณ หวานนุ่มละมุนลิ้น มีหลายชั้นสลับสีกันสวยงาม","ขนมชั้น","0","ข","น","ม","ชั้","น","7","7","7","7","7"
"5053","5","2","3","ข้าวเม่","","สิ่งนี้คืออะไร?","ขนมไทยโบราณ ทำจากข้าวห่ามตำละเอียด ผสมน้ำตาล มะพร้าวคั่ว และงาคั่ว พันรอบกล้วยไข่ ทอดจนกรอบนอกนุ่มใน","ข้าวเม่า","0","ข้","า","ว","เ","ม่","7","7","7","7","7"
"5054","5","2","1","โปรตีน","","สิ่งนี้คืออะไร?","[สารอาหารหลัก 5 ชนิด] ได้แก่ ไขมัน คาร์โบไฮเดรต วิตามิน แร่ธาตุ และ?","โปรตีน","0","โ","ป","ร","ตี","น","7","7","7","7","7"
"5055","5","2","2","าวเจ้า","","สิ่งนี้คืออะไร?","ข้าวบาร์เลย์⇒วิสกี้","ข้าวเจ้า⇒สาเก","0","า","ว","เ","จ้","า","7","7","7","7","7"
