308c43a8a165f3137153a848be7b8941eeb8145e95b098dea6770a6042b3ff64,3a80388225faa2ff302df5cd0fd28df75c26a7ea227edda15aeb2edc46d407eb,28f86dd323e1b461cececc8e514767868a7ebde0bfebaa774525499c02fa957d,cbc13735882a5e988bd5b562a6f6d8c6e400d3441a556cc3601dde4c586293ef,b0eedee0c476f617cc94643ac0d9e79896d05a6753cb8ec2efda70916da828bd,2ddf799162362319ae8b4385b92b83f1c7f1f0cf38454c9fafc9e10e5fbb7212,39bfb38aa4af62aa079912ef1f83202899e55904c910832a55f91c0d7fb08149,515413750217f31fe4af9dc6bdf27103ed043fab58497b4e11300ac96db3fa47,d5d6d2e08723e3e039a7138d452e35f481dec1a6ae7133665043e9b46c1bb250,b02b6cc6bb1a87f77aa6e1958c68112ef26d326871ddbbfc01ccafdd6cbc9e35,d0cadd7e79837914ffe6a044a2e30c3abfca6bce578917ecc4d71be9d6f0f6a5,f8fb57033e5271448d5430be1a3be7affa72090955c056c4ce496b6b53b27375,cb0170948f23cf3f299b932a130315c9446ef4ca130919559c9bfc993f74e8b3,8e80a64a109a47ddbb8b865b466bd46c6909aa026b1724984824d92588631c1d,812910451d06d5dde38bd6ea51b1f45ab59197c8409a935107586ff13e8986d4,570cbfd965e4889137123b5f4bfdfa2c24d6ba02cd874dad972444d79d984588,aebc74b7146ddf6969ae5f6d2798570f0e03864eef0945cb3d2b47e0d8a65a8a,712492409d752c7b74e3b0363612acb224d50aa485f6c3239ef9162a2b2d4881,6549a082a973989ffcca553b01385f0f9c307e7fbf1959c3a0d7affc852f305e,398f5ab73999dbd144a42224c7ea824d1d2bdfd79feff8fa0cd7df5fc22b4991,a1498cec31331c2400d2a95fdfe34a0b77161e4109778e16b88deece5dabaee8
"","200","3","0","0","0","","1","3","3","0","0","500","3000","0","99","0","1","3","0","302904102"
"","1","3","0","0","0","","1","980","23","302904104","2","0","3000","0","2","0","1","9","0","302904103"
"","1000","3","0","0","0","","1","3","3","0","0","1000","3000","0","2","0","1","9","0","302904104"
"","1","7","18","0","0","","2","20","10","1","0","0.06","-1","0","1","0","1","1","0","302904201"
"","1","7","18","0","0","","2","40","10","1","0","0.06","-1","0","1","0","1","1","0","302904202"
"","20","7","0","0","0","","2","1","16","0","0","0","3000","0","1","0","1","3","0","302904203"
"","1","3","22","0","0","","1","21","10","1","0","0.06","3000","0","99","0","1","3","0","302904204"
"","1","3","22","0","0","","1","41","10","1","0","0.06","3000","0","99","0","1","3","0","302904205"
"","100","3","0","0","0","","1","10","49","0","0","0","3000","0","99","0","1","3","0","302904206"
"","60","3","0.0006","50","0","","1","1","1","0","0.6","2.5","3000","0","3","0","1","3","0","302904301"
"","60","3","0.0012","50","0","","1","1","1","0","0.6","3.5","3000","0","1","0","1","3","0","302904401"
"","100","0","0","0","0","","1","7","17","0","0","90","0","0","0","0","1","1","0","302904501"
"","0","7","0","1","0","","2","2","15","401701411","0","0","250","1","1","0","2","1","-800","302904502"
"","100","7","0","0","0","","2","9","17","0","0","10","0","0","1","0","1","1","0","302904601"
"","1","7","0","0","0","","2","21","10","2","1","0.1","0","0","1","0","1","1","0","302904602"
"","1","7","0","0","0","","2","41","10","2","1","0.1","0","0","1","0","1","1","0","302904603"
"","100","7","0","0","0","","2","9","17","0","0","25","0","0","1","0","1","1","0","302904701"
"","1","7","0","0","0","","2","21","10","2","1","0.1","0","0","1","0","1","1","0","302904702"
"","1","7","0","0","0","","2","41","10","2","1","0.1","0","0","1","0","1","1","0","302904703"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","302904801"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","302904802"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","302904803"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","302904804"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","302904805"
"","30","3","0","0","0","","1","81","38","2","0","90","3000","3000","1","0","1","3","0","302904806"
"","58","3","0.07","0","0","全体物理攻撃","1","3","1","0","7","0.2","2160","3","99","0","1","2","0","303000101"
"","2","7","0","0","0","自身にヘイスト","2","2","8","0","0","12","2160","0","1","0","1","3","0","303000102"
"","2","7","12","0","0","自身に攻撃バフ","2","10","10","1","40","0","2160","0","1","0","1","3","0","303000103"
"","20","3","0.05","0","0","全体に物理中ダメージ","1","3","1","0","2","0.2","2160","0","99","0","1","1","0","303000201"
"","70","3","0.07","0","0","前2体に物理大ダメージ","1","3","1","0","5","0.4","2160","0","2","0","1","1","0","303000301"
"","1","1","5","0","0","前2体に物理防御小ダウン","1","21","10","1","40","0.2","2160","0","2","0","1","1","0","303000302"
"","9","3","0","0","2","","1","1","1","0","9","1.3","2160","0","1","0","2","1","0","303000401"
"","235","3","0.07","0","0","","1","1","1","0","11","0.8","2160","0","1","0","2","1","0","303000501"
"","9","1","0","0","0","","1","1","1","0","9","0.72","0","0","0","0","2","1","0","303000601"
"","60","3","0.0009","100","0","","1","1","1","0","0.6","1.5","2160","0","99","0","1","2","0","303001101"
"","2","7","0","0","0","","2","2","8","0","0","18","2160","0","1","0","1","3","0","303001102"
"","2","7","24","0","0","","2","10","10","1","100","0","2160","0","1","0","1","3","0","303001103"
"","100","3","0","0","0","","1","10","49","0","0","0","2160","0","99","0","1","3","0","303001104"
"","20","3","0.0002","100","0","","1","3","1","0","0.2","1.5","2160","0","99","0","1","3","0","303001201"
"","40","3","0.0004","50","0","","1","3","1","0","0.4","3","2160","0","2","0","1","3","0","303001301"
"","1","3","12","0","0","","1","21","10","1","0","0.1","2160","0","2","0","1","3","0","303001302"
"","60","3","0.0012","50","0","","1","1","1","0","0.6","3.5","2160","0","1","0","2","3","0","303001401"
"","150","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303001501"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","2000000","1","0","1","3","0","303001502"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303001503"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303001504"
"","60","3","0.0009","100","0","","1","1","1","0","0.6","1.5","2160","0","99","0","1","2","0","303002101"
"","2","7","0","0","0","","2","2","8","0","0","18","2160","0","1","0","1","3","0","303002102"
"","2","7","24","0","0","","2","10","10","1","100","0","2160","0","1","0","1","3","0","303002103"
"","100","3","0","0","0","","1","10","49","0","0","0","2160","0","99","0","1","3","0","303002104"
"","20","3","0.0002","100","0","","1","3","1","0","0.2","1.5","2160","0","99","0","1","3","0","303002201"
"","1","3","0","303002204","0","","2","701","28","0","1","0","3000","0","99","0","2","3","0","303002202"
"","4","3","0","0","0","","2","303002204","27","3","1","0","3000","0","99","0","1","3","0","303002203"
"","20","3","0.0002","100","0","","1","1","1","0","0.2","1.5","3000","0","99","0","1","3","0","303002204"
"","40","3","0.0004","50","0","","1","3","1","0","0.4","3","2160","0","2","0","1","3","0","303002301"
"","1","3","12","0","0","","1","21","10","1","0","0.1","2160","0","2","0","1","3","0","303002302"
"","60","3","0.0012","50","0","","1","1","1","0","0.6","3.5","2160","0","1","0","2","3","0","303002401"
"","0","7","0","1","0","","2","2","15","401702306","5","0","250","1","1","0","2","1","-100","303002501"
"","0","7","0","1","0","","2","2","15","401702307","-5","0","250","1","1","0","2","1","-300","303002502"
"","2","7","15","0","0","","2","21","10","1","50","0","0","0","1","0","1","1","0","303002503"
"","2","7","15","0","0","","2","41","10","1","50","0","0","0","1","0","1","1","0","303002504"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303002601"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","2000000","1","0","1","3","0","303002602"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303002603"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303002604"
"","60","3","0.0009","100","0","","1","1","1","0","0.6","1.5","2160","0","99","0","1","2","0","303003101"
"","2","7","0","0","0","","2","2","8","0","0","18","2160","0","1","0","1","3","0","303003102"
"","2","7","24","0","0","","2","10","10","1","100","0","2160","0","1","0","1","3","0","303003103"
"","100","3","0","0","0","","1","10","49","0","0","0","2160","0","99","0","1","3","0","303003104"
"","20","3","0.0002","100","0","","1","3","1","0","0.2","1.5","3000","0","99","0","1","3","0","303003201"
"","1","3","0","303003204","0","","2","701","28","0","1","0","3000","0","99","0","2","2","0","303003202"
"","4","3","0","0","0","","2","303003204","27","3","1","0","3000","0","99","0","1","2","0","303003203"
"","20","3","0.0002","100","0","","1","1","1","0","0.2","1.5","3000","0","99","0","1","3","0","303003204"
"","40","3","0.0004","50","0","","1","3","1","0","0.4","3","2160","0","2","0","1","3","0","303003301"
"","1","1","12","0","0","","1","21","10","1","0","0.1","2160","0","2","0","1","3","0","303003302"
"","60","3","0.0012","50","0","","1","1","1","0","0.6","3.5","2160","0","1","0","2","3","0","303003401"
"","0","7","0","1","0","","2","2","15","401702406","5","0","250","1","1","0","2","1","-100","303003501"
"","0","7","0","1","0","","2","2","15","401702407","-5","0","250","1","1","0","2","1","-300","303003502"
"","0","7","0","1","0","","2","2","15","401702408","-5","0","250","1","1","0","2","1","300","303003503"
"","2","7","15","0","0","","2","21","10","1","50","0","0","0","1","0","1","1","0","303003504"
"","2","7","15","0","0","","2","41","10","1","50","0","0","0","1","0","1","1","0","303003505"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303003601"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","2000000","1","0","1","3","0","303003602"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303003603"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303003604"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","303003605"
"","30","3","0","0","0","","1","81","38","2","0","90","3000","3000","1","0","1","3","0","303003606"
"","2","3","90","0","0","","1","91","10","0","90","0","3000","0","99","0","1","3","0","303003607"
"","60","3","0.0009","100","0","","1","1","1","0","0.6","1.5","2160","0","99","0","1","2","0","303004101"
"","2","7","0","0","0","","2","2","8","0","0","18","2160","0","1","0","1","3","0","303004102"
"","2","7","24","0","0","","2","10","10","1","100","0","2160","0","1","0","1","3","0","303004103"
"","100","3","0","0","0","","1","10","49","0","0","0","2160","0","99","0","1","3","0","303004104"
"","20","3","0.0002","100","0","","1","3","1","0","0.2","1.5","2160","0","99","0","1","3","0","303004201"
"","1","3","0","303004204","0","","2","701","28","0","1","0","3000","0","99","0","2","3","0","303004202"
"","4","3","0","0","0","","2","303004204","27","3","1","0","3000","0","99","0","1","3","0","303004203"
"","20","3","0.0002","100","0","","1","1","1","0","0.2","1.5","3000","0","99","0","1","3","0","303004204"
"","40","3","0.0004","50","0","","1","3","1","0","0.4","3","2160","0","2","0","1","3","0","303004301"
"","1","1","12","0","0","","1","21","10","1","0","0.1","2160","0","2","0","1","3","0","303004302"
"","60","3","0.0012","50","0","","1","1","1","0","0.6","3.5","2160","0","1","0","2","3","0","303004401"
"","0","7","0","1","0","","2","2","15","401702706","5","0","250","1","1","0","2","1","-100","303004501"
"","0","7","0","1","0","","2","2","15","401702707","-5","0","250","1","1","0","2","1","-300","303004502"
"","2","7","15","0","0","","2","21","10","1","50","0","0","0","1","0","1","1","0","303004503"
"","2","7","15","0","0","","2","41","10","1","50","0","0","0","1","0","1","1","0","303004504"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303004601"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","2000000","1","0","1","3","0","303004602"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303004603"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303004604"
"","18","3","0","0","0","","1","2","1","0","18","1.1","3000","0","99","0","1","3","0","303100101"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303100102"
"","6.8","3","0","0","0","","1","1","1","0","6.8","0.32","3000","0","3","0","1","1","0","303100201"
"","1200","3","0","0","0","","1","3","3","0","0","3000","3000","0","1","0","1","1","0","303100202"
"","0","3","0","0","0","","1","4","8","0","0","3","3000","0","1","0","1","1","0","303100203"
"","2","3","8","0","0","","1","101","10","1","50","0","3000","0","1","0","1","1","0","303100204"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","303101101"
"","120","3","0.0012","0","0","","1","2","1","0","1.2","1.5","3000","0","99","0","1","3","0","303101102"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303101103"
"","2","1","8","0","0","","1","31","10","1","50","0","3000","0.05","99","0","1","3","0","303101104"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","1","3000","0","3","0","1","1","0","303101201"
"","1000","3","0","0","0","","1","3","3","0","0","3000","3000","0","1","0","1","1","0","303101202"
"","0","3","0","0","0","","1","4","8","0","0","1.5","3000","0","1","0","1","1","0","303101203"
"","2","3","8","0","0","","1","101","10","1","50","0","3000","0","1","0","1","1","0","303101204"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","303101301"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","3.5","3000","0","1","0","1","1","0","303101302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303101401"
"","20","7","0","0","0","","2","2","72","0","0","90","0","0","1","0","1","3","0","303101402"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303101403"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303101404"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","303102101"
"","120","3","0.0012","0","0","","1","2","1","0","1.2","1.5","3000","0","99","0","1","3","0","303102102"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303102103"
"","2","1","8","0","0","","1","31","10","1","50","0","3000","0.05","99","0","1","3","0","303102104"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","1","3000","0","3","0","1","1","0","303102201"
"","1000","3","0","0","0","","1","3","3","0","0","3000","3000","0","1","0","1","1","0","303102202"
"","0","3","0","0","0","","1","4","8","0","0","1.5","3000","0","1","0","1","1","0","303102203"
"","2","3","8","0","0","","1","101","10","1","50","0","3000","0","1","0","1","1","0","303102204"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","303102301"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","3.5","3000","0","1","0","1","1","0","303102302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303102401"
"","50","7","0","0","0","","2","2","72","0","0","90","0","0","1","0","1","3","0","303102402"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303102403"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303102404"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","303103101"
"","120","3","0.0012","0","0","","1","2","1","0","1.2","1.5","3000","0","99","0","1","3","0","303103102"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303103103"
"","2","1","8","0","0","","1","31","10","1","50","0","3000","0.05","99","0","1","3","0","303103104"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","1","3000","0","3","0","1","1","0","303103201"
"","1000","3","0","0","0","","1","3","3","0","0","3000","3000","0","1","0","1","1","0","303103202"
"","0","3","0","0","0","","1","4","8","0","0","1.5","3000","0","1","0","1","1","0","303103203"
"","2","3","8","0","0","","1","101","10","1","50","0","3000","0","1","0","1","1","0","303103204"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","303103301"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","3.5","3000","0","1","0","1","1","0","303103302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303103401"
"","50","7","0","0","0","","2","2","72","0","0","90","0","0","1","0","1","3","0","303103402"
"","300","3","0","0","0","","2","1","16","0","0","0","3000","0","99","0","1","3","0","303103403"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303103404"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303103405"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","303104101"
"","120","3","0.0012","0","0","","1","2","1","0","1.2","1.5","3000","0","99","0","1","3","0","303104102"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303104103"
"","2","1","8","0","0","","1","31","10","1","50","0","3000","0.05","99","0","1","3","0","303104104"
"","0","3","0","0","0","","1","7","8","0","0","3","3000","0","99","0","1","3","0","303104105"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","1","3000","0","3","0","1","1","0","303104201"
"","1000","3","0","0","0","","1","3","3","0","0","3000","3000","0","1","0","1","1","0","303104202"
"","0","3","0","0","0","","1","4","8","0","0","1.5","3000","0","1","0","1","1","0","303104203"
"","2","3","8","0","0","","1","101","10","1","50","0","3000","0","1","0","1","1","0","303104204"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","303104301"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","3.5","3000","0","1","0","1","1","0","303104302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","303104401"
"","70","7","0","0","0","","2","2","72","0","0","90","0","0","1","0","1","3","0","303104402"
"","300","3","0","0","0","","2","1","16","0","0","0","3000","0","99","0","1","3","0","303104403"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","303104404"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","303104405"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","303105101"
"","120","3","0.0012","0","0","","1","2","1","0","1.2","1.5","3000","0","99","0","1","3","0","303105102"
"","2","1","8","0","0","","1","11","10","1","50","0","3000","0.05","99","0","1","3","0","303105103"
