72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"300403202","0","13","0","1","1","0","0","0","1","0","0","1","1","1","0","","0.12","","3000","100"
"300403203","0","1","0","3","5","0.005","0","2","99","0","0","1","1","1","0","","2","","3000","1"
"300403301","0","1","0","14","30","0","0","2","1","0","0","1","1","1","0","","2.6","","2160","4"
"300403302","0","16","0","14","300","0","0","2","1","0","0","1","1","1","0","","0","","2160","0"
"300403401","0","1","0","3","10","0.018","0","2","1","0","0","1","1","2","0","","0","","3000","0.1"
"300403501","300403504","28","300403502","7","1","0","0","599","1","0","0","1","2","3","0","","2","","-1","0"
"300403502","0","1","0","3","1","0.02","0","2","99","0","0","1","1","3","0","","0.1","","-1","0.1"
"300403503","0","13","0","3","1","0","0","0","99","0","0","1","1","3","0","","0.04","","-1","100"
"300403504","0","1","0","7","1","0.024","0","2","1","0","0","1","2","3","0","","0.1","","-1","0.1"
"300403505","0","13","0","7","1","0","0","0","1","0","0","1","2","3","0","","0.023","","-1","100"
"300404101","0","49","0","3","100","41","0","20","99","0","0","1","1","6","0","","0","","3000","1"
"300404102","1","10","0","20","1","24","0","11","99","0","0","1","1","6","0","","0","","3000","9"
"300404103","1","10","0","21","1","24","0","31","99","0","0","1","1","6","0","","0","","3000","9"
"300404104","1","10","0","3","2","24","0","41","99","0","0","1","1","6","0","","100","","3000","0"
"300404105","1","10","0","3","1","24","0","81","99","0","0","1","1","6","0","","1000","","3000","0"
"300404201","2","46","100","3","50","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300404202","0","13","0","3","8","0","0","1","1","0","0","1","1","3","0","","0","","3000","100"
"300404203","2","46","100","3","50","0","0","2","99","0","0","1","1","6","0","","0","","3000","0"
"300404301","0","1","80","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300404302","0","16","0","3","300","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300404303","0","16","0","7","400","0","0","4","1","0","0","1","2","3","0","","0","","0","0"
"300404401","0","1","80","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300404501","0","1","100","3","5","0","0","2","99","0","0","1","1","6","0","","5","","3000","1"
"300404502","0","13","0","3","8","0","0","0","99","0","0","1","1","6","0","","0","","3000","100"
"300500101","0","1","0","2","30","0","0","1","1","0","0","1","1","1","0","","30","","3000","2.4"
"300500201","0","7","0","8","0","0","0","1","1","0","0","1","1","2","0","","0","","3000","0"
"300500202","0","1","0","1","3","0","0","1","99","0","0","1","1","2","0","","3","","120","0.24"
"300500203","0","12","0","1","5","0.1","0","80","99","0","0","1","1","1","0","","0.5","","120","60"
"300600101","0","1","0","3","13.5","0","0","1","2","0","0","1","1","1","0","","13.5","","3000","1.08"
"300600201","0","9","0","3","2.25","0","0","1","3","0","0","1","1","2","0","","2.25","","3000","4"
"300600202","1","10","0","3","1","8","0","21","3","0","0","1","1","2","0","","0.36","","3000","0.36"
"300601101","0","1","0","3","13.5","0","0","1","2","0","0","1","1","1","0","","13.5","","3000","2.8"
"300601102","0","8","0","3","0","0","0","5","2","0","0","1","1","1","0","","0","","3000","2"
"300601201","0","9","0","3","3","0","0","1","3","0","0","1","1","2","0","","3","","3000","4"
"300601202","1","10","0","3","1","8","0","21","3","0","0","1","1","2","0","","0.36","","3000","0.36"
"300602101","0","1","50","3","18","0.00054","0","1","2","0","0","1","1","9","0","","18","","3000","1"
"300602102","0","8","0","3","0","0","0","5","2","0","0","1","1","9","0","","0","","3000","4"
"300602103","0","16","0","3","500","0","0","2","2","0","0","1","1","9","0","","0","","3000","0"
"300602104","1","10","0","3","3","90","0","1","2","0","0","1","1","9","0","","0","","3000","0.005"
"300602201","0","9","100","3","90","0","0","1","3","0","0","1","1","9","0","","0.5","","3000","12.5"
"300602202","1","10","0","3","1","12.5","0","21","3","0","0","1","1","9","0","","0","","3000","0.03"
"300602301","0","1","50","3","36","0.00117","0","1","1","0","0","1","1","3","0","","36","","3000","1"
"300603101","0","1","50","3","18","0.00054","0","1","2","0","0","1","1","9","0","","18","","3000","1"
"300603102","0","8","0","3","0","0","0","5","2","0","0","1","1","9","0","","0","","3000","6"
"300603103","0","16","0","3","1000","0","0","2","2","0","0","1","1","9","0","","0","","3000","0"
"300603104","1","10","0","3","3","90","0","1","2","0","0","1","1","9","0","","0","","3000","0.005"
"300603201","0","9","100","3","90","0","0","1","3","0","0","1","1","9","0","","0.5","","3000","12.5"
"300603202","1","10","0","3","1","12.5","0","21","3","0","0","1","1","9","0","","0","","3000","0.03"
"300603301","0","1","50","3","36","0.00117","0","1","1","0","0","1","1","3","0","","36","","3000","1"
"300604101","0","1","0","3","13.5","0","0","1","2","0","0","1","1","1","0","","13.5","","3000","2.8"
"300604102","0","8","0","3","0","0","0","5","2","0","0","1","1","1","0","","0","","3000","2"
"300604201","0","9","0","3","3","0","0","1","3","0","0","1","1","2","0","","3","","3000","4"
"300604202","1","10","0","3","1","8","0","21","3","0","0","1","1","2","0","","0.36","","3000","0.36"
"300605101","0","92","0","3","0.5","0","0","0","2","0","0","1","1","3","0","","0","","3000","0"
"300605102","0","1","0","3","200","0.003","0","1","2","0","0","1","1","3","0","","2","","3000","3"
"300605103","0","8","0","3","0","0","0","5","2","0","0","1","1","3","0","","0","","3000","2"
"300605104","0","16","0","3","500","0","0","2","2","0","0","1","1","3","0","","0","","3000","0"
"300605201","0","92","0","3","0","0","0","0","3","0","0","1","1","3","0","","0","","3000","0"
"300605202","0","9","0","3","70","0","0","1","3","0","0","1","1","3","0","","0.7","","3000","12.1"
"300605203","1","10","0","3","1","12.1","0","21","3","0","0","1","1","3","0","","0","","3000","0.06"
"300605301","0","92","0","3","0.5","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"300605302","0","1","0","3","60","0.0012","0","1","1","0","0","1","1","3","0","","0.6","","3000","3.5"
"300605401","0","17","0","7","100","0","0","7","1","0","0","1","2","3","0","","0","","0","90"
"300605402","0","10","0","7","1","90","0","1020","1","0","0","1","2","3","1","","0","","0","1"
"300605403","0","10","0","7","1","90","0","1040","1","0","0","1","2","3","1","","0","","0","1"
"300606101","0","1","50","3","100","0.01","0","1","2","0","0","1","1","3","0","","10","","3000","1"
"300606102","0","8","0","3","0","0","0","5","2","0","0","1","1","3","0","","0","","3000","2"
"300606103","0","16","0","3","500","0","0","2","2","0","0","1","1","3","0","","0","","3000","0"
"300606201","0","9","100","3","70","0","0","1","3","0","0","1","1","3","0","","0.7","","3000","12.5"
"300606202","1","10","0","3","1","12.5","0","21","3","0","0","1","1","3","0","","500","","3000","0"
"300606301","0","1","50","3","100","0.01","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300607101","0","1","50","3","120","0.0018","0","1","2","0","0","1","1","3","0","","1.2","","3000","3"
"300607102","0","8","0","3","0","0","0","5","2","0","0","1","1","3","0","","0","","3000","2"
"300607103","0","16","0","3","500","0","0","2","2","0","0","1","1","3","0","","0","","3000","0"
"300607201","0","9","100","3","0.7","0","0","1","3","0","0","1","1","3","0","","0.007","","3000","12.5"
"300607202","1","10","0","3","1","12.5","0","21","3","0","0","1","1","3","0","","500","","3000","0"
"300607301","0","1","50","3","60","0.0012","0","1","1","0","0","1","1","3","0","","0.6","","3000","3.5"
"300608101","0","1","50","3","100","0.01","0","1","2","0","0","1","1","3","0","","10","","3000","1"
"300608102","0","8","0","3","0","0","0","5","2","0","0","1","1","3","0","","0","","3000","2"
"300608103","0","16","0","3","500","0","0","2","2","0","0","1","1","3","0","","0","","3000","0"
"300608201","0","9","100","3","70","0","0","1","3","0","0","1","1","3","0","","0.7","","3000","12.5"
"300608202","1","10","0","3","1","12.5","0","21","3","0","0","1","1","3","0","","500","","3000","0"
"300608301","0","1","50","3","100","0.01","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300700101","0","1","0","8","9","0","0","1","3","0","0","1","1","1","0","","9","","3000","0.81"
"300700102","1","10","0","1","1","6","0","20","3","0.05","0","1","2","3","0","","11","","3000","11"
"300700201","1","10","0","3","1","6","0","10","99","0.05","0","1","2","3","0","","11","","3000","11"
"300701101","0","1","50","3","0","0","0","1","3","0","0","1","1","3","99999","","8","","3000","5"
"300701102","0","8","0","3","0","0","0","7","3","0","0","1","1","3","0","","0","","3000","3.5"
"300701201","0","8","0","7","1.5","0","0","2","1","0","0","1","2","3","0","","0","","0","15"
"300701202","0","16","0","7","100","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"300701203","0","16","0","3","200","0","0","2","2","0","0","1","1","3","0","","0","","3000","0"
"300701204","0","10","0","3","2","15","0","91","2","0","0","1","1","3","0","","50","","3000","0"
"300701301","0","1","50","3","200","0.004","0","1","1","0","0","1","1","3","0","","0.004","","3000","3.5"
"300702101","0","1","50","3","0","0","0","1","3","0","0","1","1","9","99999","","8","","3000","10"
"300702102","0","8","0","3","0","0","0","7","3","0","0","1","1","9","0","","0","","3000","3.5"
"300702201","0","8","0","7","1.5","0","0","2","1","0","0","1","2","3","0","","0","","0","15"
"300702202","0","10","0","7","1","90","0","20","1","0","0","1","2","3","0","","0","","0","0.03"
"300702203","0","16","0","7","100","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"300702204","0","16","0","3","200","0","0","2","2","0","0","1","1","9","0","","0","","3000","0"
"300702205","0","10","0","3","2","15","0","91","2","0","0","1","1","9","0","","100","","3000","0"
"300702301","0","1","50","3","200","0.004","0","1","1","0","0","1","1","3","0","","2","","3000","3.5"
"300703101","0","1","0","3","50","0.0005","0","1","3","0","0","1","1","3","0","","0.5","","3000","1.5"
"300703102","0","8","0","3","0","0","0","7","3","0","0","1","1","3","0","","0","","3000","1.5"
"300703201","1","10","0","3","1","12","0","21","2","0","0","1","1","3","0","","0","","3000","0.1"
"300703301","0","1","0","3","120","0.0024","0","1","1","0","0","1","1","3","0","","1.2","","3000","3.5"
"300704101","0","1","50","3","0","0","0","1","3","0","0","1","1","9","99999","","8","","3000","10"
"300704102","0","8","0","3","0","0","0","7","3","0","0","1","1","9","0","","0","","3000","3.5"
"300704201","0","8","0","7","1.5","0","0","2","1","0","0","1","2","3","0","","0","","0","15"
"300704202","0","10","0","7","1","90","0","20","1","0","0","1","2","3","0","","0","","0","0.03"
"300704203","0","16","0","7","100","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"300704204","0","16","0","3","200","0","0","2","2","0","0","1","1","9","0","","0","","3000","0"
"300704205","0","10","0","3","2","15","0","91","2","0","0","1","1","9","0","","100","","3000","0"
"300704301","0","1","50","3","200","0.004","0","1","1","0","0","1","1","3","0","","2","","3000","3.5"
"300705101","0","1","0","2","3","0","0","1","3","0","0","1","1","3","0","","3","","3000","1"
"300705201","1","10","0","3","1","18","0","10","99","0","0","1","2","3","0","","0","","3000","10"
"300705301","0","1","0","3","6","0","0","1","1","0","0","1","1","1","0","","6","","3000","1"
"300800101","0","1","0","3","6.75","0","0","1","99","3","0","1","1","1","0","","6.75","","3000","0.54"
"300800102","0","3","0","3","-150","0","0","3","99","0","0","1","1","3","0","","0","","3000","250"
"300800201","0","1","0","3","4.5","0","0","1","3","3","0","1","1","1","0","","4.5","","3000","0.36"
"300800202","1","10","0","3","1","8","0","21","3","0","0","1","1","2","0","","0.48","","3000","0.48"
"300800203","1","10","0","3","11","6","0","11","3","0.05","0","1","2","3","0","","11","","3000","0"
"300801101","0","93","0","38","0","0","0","300801102","1","0","0","1","1","3","0","","0","","3000","0"
"300801102","0","1","50","38","60","0.0009","0","2","1","3","0","1","1","3","0","","0.6","","3000","3.5"
"300801103","0","8","0","38","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","3"
"300801104","1","10","0","38","1","90","0","11","1","0","0","1","1","3","0","","0","","3000","10"
"300801105","1","10","0","38","1","90","0","31","1","0","0","1","1","3","0","","0","","3000","6"
"300801106","0","16","0","38","200","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300801201","0","1","100","3","20","0.0002","0","2","99","3","0","1","1","3","0","","0.2","","3000","1.5"
"300801202","1","10","0","3","1","12","0","11","99","0","0","1","1","3","0","","0","","3000","10"
"300801203","1","10","0","3","1","12","0","31","99","0","0","1","1","3","0","","0","","3000","6"
"300801204","0","16","0","7","160","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"300801301","0","1","50","3","120","0.0024","0","1","1","0","0","1","1","3","0","","1.2","","3000","3.5"
"300802101","0","93","0","38","0","0","0","300802102","1","0","0","1","1","3","0","","0","","3000","0"
"300802102","0","1","80","38","60","0.0009","0","2","1","3","0","1","1","3","0","","0.6","","3000","3.5"
"300802103","0","8","0","38","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","3"
"300802104","1","10","0","38","1","90","0","11","1","0","0","1","1","3","0","","0","","3000","10"
"300802105","1","10","0","38","1","90","0","31","1","0","0","1","1","3","0","","0","","3000","6"
"300802106","0","16","0","38","200","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300802201","0","1","100","3","20","0.0002","0","2","99","3","0","1","1","3","0","","0.2","","3000","1.5"
"300802202","1","10","0","3","1","12","0","11","99","0","0","1","1","3","0","","0","","3000","10"
"300802203","1","10","0","3","1","12","0","31","99","0","0","1","1","3","0","","0","","3000","6"
"300802204","0","16","0","7","160","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"300802301","0","1","80","3","120","0.0024","0","1","1","0","0","1","1","3","0","","1.2","","3000","3.5"
"300803101","0","93","0","38","0","0","0","300803102","1","0","0","1","1","3","0","","0","","3000","0"
"300803102","0","1","80","38","100","0.01","0","2","1","3","0","1","1","3","0","","10","","3000","1"
"300803103","0","8","0","38","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","3"
"300803104","1","10","0","38","1","90","0","11","1","0","0","1","1","3","0","","60000","","3000","0"
"300803105","1","10","0","38","1","90","0","31","1","0","0","1","1","3","0","","60000","","3000","0"
"300803106","0","16","0","38","200","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300803201","0","1","100","3","100","0.01","0","2","99","3","0","1","1","3","0","","10","","3000","1"
"300803202","1","10","0","3","1","12","0","11","99","0","0","1","1","3","0","","40000","","3000","0"
"300803203","1","10","0","3","1","12","0","31","99","0","0","1","1","3","0","","40000","","3000","0"
"300803204","0","16","0","7","160","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"300803301","0","1","80","3","100","0.01","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300900101","0","1","0","3","9","0","0","1","4","0","0","1","1","1","0","","9","","3000","0.72"
"300900102","0","8","0","3","0","0","0","3","4","0","0","1","2","1","0","","0","","3000","2"
"300900201","0","10","0","3","1","8","0","21","3","0","0","1","1","1","0","","0.48","","3000","0.48"
"301000101","0","1","0","3","9","0","0","1","3","0","0","1","1","1","0","","9","","3000","0.72"
"301000201","0","1","0","3","10.2","0","0","1","2","0","0","1","1","1","0","","10.2","","3000","0.81"
"301000202","0","8","0","3","0","0","0","4","2","0","0","1","1","1","0","","0","","3000","4"
"301001101","0","1","100","3","12","0.00018","0","1","99","0","0","1","1","2","0","","12","","400","1"
"301001102","2","26","0","3","6","0","0","301001103","99","0","0","1","1","2","0","","1","","400","0"
"301001103","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","","0","","0","0.02"
"301001201","0","1","50","3","6","0.00006","0","2","3","0","0","1","1","9","0","","6","","3000","1"
"301001202","3","26","0","7","8","0","0","301001203","1","0","0","1","2","3","0","","0.0001","","0","0"
"301001203","0","8","0","3","0","0","0","4","3","0","0","1","1","9","0","","0","","3000","2"
"301001401","0","1","50","3","10","0.00015","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"301002101","0","1","100","3","12","0.00018","0","1","99","0","0","1","1","2","0","","12","","400","1"
"301002102","2","26","0","3","6","0","0","301002103","99","0","0","1","1","2","0","","1","","400","0"
"301002103","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","","0","","0","0.02"
"301002201","0","1","80","3","6","0.00006","0","2","3","0","0","1","1","9","0","","6","","3000","1"
"301002202","3","26","0","7","8","0","0","301002203","1","0","0","1","2","3","0","","0.0001","","0","0"
