39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"1822","1500","0","101","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","8005","1"
"1823","1500","0","96","1","100","0","0","-1","2023/07/31 12:00:00","0","2023/08/01 4:59:59","6004","1"
"1824","1500","0","97","1","100","0","0","-1","2023/07/31 12:00:00","0","2023/08/01 4:59:59","6005","1"
"1825","2000","0","541","1","120","0","0","-1","2023/07/19 5:00:00","0","2023/07/24 4:59:59","122","1"
"1826","1500","0","151","1","80","0","0","-1","2023/06/30 12:00:00","0","2023/07/14 20:59:59","6004","1"
"1827","1500","0","152","1","80","0","0","-1","2023/06/30 12:00:00","0","2023/07/14 20:59:59","6005","1"
"1828","2000","0","32","201","30","0","0","-1","2023/08/01 5:00:00","0","2023/08/06 4:59:59","102","1"
"1829","2000","0","42","201","40","0","0","-1","2023/08/01 5:00:00","0","2023/08/06 4:59:59","102","1"
"1830","2000","0","31","201","30","0","0","-1","2023/08/06 5:00:00","0","2023/08/11 4:59:59","101","1"
"1831","2000","0","41","201","40","0","0","-1","2023/08/06 5:00:00","0","2023/08/11 4:59:59","101","1"
"1832","2000","0","39","201","30","0","0","-1","2023/08/11 5:00:00","0","2023/08/15 4:59:59","111","1"
"1833","2000","0","49","201","40","0","0","-1","2023/08/11 5:00:00","0","2023/08/15 4:59:59","111","1"
"1834","2000","0","37","1","30","0","0","-1","2023/08/11 5:00:00","0","2023/08/15 4:59:59","109","1"
"1835","2000","0","38","1","30","0","0","-1","2023/08/11 5:00:00","0","2023/08/15 4:59:59","112","1"
"1836","4000","0","31","201","30","0","0","-1","2023/08/15 5:00:00","0","2023/08/22 4:59:59","101","1"
"1837","2000","0","41","201","40","0","0","-1","2023/08/15 5:00:00","0","2023/08/22 4:59:59","101","1"
"1838","4000","0","34","1","30","0","0","-1","2023/08/15 5:00:00","0","2023/08/22 4:59:59","103","1"
"1839","4000","0","44","1","40","0","0","-1","2023/08/15 5:00:00","0","2023/08/22 4:59:59","103","1"
"1840","2500","0","91","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","101","1"
"1841","2500","0","92","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","102","1"
"1842","2500","0","93","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","111","1"
"1843","2500","0","94","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","109","1"
"1844","2500","0","95","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","112","1"
"1845","2500","0","100","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","8004","1"
"1846","2500","0","101","1","100","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","8005","1"
"1847","2500","0","98","1","100","0","0","-1","2023/08/17 12:00:00","0","2023/08/24 20:59:59","7004","1"
"1848","2500","0","99","1","100","0","0","-1","2023/08/17 12:00:00","0","2023/08/24 20:59:59","7005","1"
"1849","2500","0","96","1","100","0","0","-1","2023/08/31 12:00:00","0","2023/09/01 4:59:59","6004","1"
"1850","2500","0","97","1","100","0","0","-1","2023/08/31 12:00:00","0","2023/09/01 4:59:59","6005","1"
"1851","2000","0","81","1","80","0","0","49","2023/08/15 5:00:00","0","2023/09/01 4:59:59","101","1"
"1852","2000","0","81","201","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","101","1"
"1853","2000","0","82","1","80","0","0","49","2023/08/15 5:00:00","0","2023/09/01 4:59:59","102","1"
"1854","2000","0","82","201","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","102","1"
"1855","2000","0","83","1","80","0","0","49","2023/08/15 5:00:00","0","2023/09/01 4:59:59","111","1"
"1856","2000","0","83","201","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","111","1"
"1857","2000","0","84","1","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","109","1"
"1858","2000","0","85","1","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","112","1"
"1859","2000","0","351","1","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","8004","1"
"1860","2000","0","352","1","80","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","8005","1"
"1861","2000","0","251","1","80","0","0","-1","2023/08/17 12:00:00","0","2023/08/24 20:59:59","7004","1"
"1862","2000","0","252","1","80","0","0","-1","2023/08/17 12:00:00","0","2023/08/24 20:59:59","7005","1"
"1863","2000","0","151","1","80","0","0","-1","2023/08/31 12:00:00","0","2023/09/01 4:59:59","6004","1"
"1864","2000","0","152","1","80","0","0","-1","2023/08/31 12:00:00","0","2023/09/01 4:59:59","6005","1"
"1865","2000","0","45","1","40","0","0","-1","2023/08/15 5:00:00","0","2023/09/01 4:59:59","104","1"
"1866","4000","0","39","1","30","0","0","-1","2023/08/22 5:00:00","0","2023/08/28 4:59:59","111","1"
"1867","4000","0","49","1","40","0","0","-1","2023/08/22 5:00:00","0","2023/08/28 4:59:59","111","1"
"1868","4000","0","37","1","30","0","0","-1","2023/08/22 5:00:00","0","2023/09/01 4:59:59","109","1"
"1869","4000","0","38","1","30","0","0","-1","2023/08/22 5:00:00","0","2023/09/01 4:59:59","112","1"
"1870","4000","0","32","1","30","0","0","-1","2023/08/28 5:00:00","0","2023/09/01 4:59:59","102","1"
"1871","4000","0","42","1","40","0","0","-1","2023/08/28 5:00:00","0","2023/09/01 4:59:59","102","1"
"1872","1500","0","251","1","80","0","0","-1","2023/09/18 12:00:00","0","2023/09/25 20:59:59","7004","1"
"1873","1500","0","252","1","80","0","0","-1","2023/09/18 12:00:00","0","2023/09/25 20:59:59","7005","1"
"1874","2000","0","31","201","30","0","0","-1","2023/09/01 5:00:00","0","2023/09/06 4:59:59","101","1"
"1875","2000","0","41","201","40","0","0","-1","2023/09/01 5:00:00","0","2023/09/06 4:59:59","101","1"
"1876","2000","0","32","201","30","0","0","-1","2023/09/06 5:00:00","0","2023/09/11 4:59:59","102","1"
"1877","2000","0","42","201","40","0","0","-1","2023/09/06 5:00:00","0","2023/09/11 4:59:59","102","1"
"1878","2000","0","39","201","30","0","0","-1","2023/09/11 5:00:00","0","2023/09/25 4:59:59","111","1"
"1879","2000","0","49","201","40","0","0","-1","2023/09/11 5:00:00","0","2023/09/25 4:59:59","111","1"
"1880","2000","0","37","1","30","0","0","-1","2023/09/11 5:00:00","0","2023/09/15 4:59:59","109","1"
"1881","2000","0","38","1","30","0","0","-1","2023/09/11 5:00:00","0","2023/09/15 4:59:59","112","1"
"1882","3000","0","31","201","30","0","0","-1","2023/09/15 5:00:00","0","2023/09/20 4:59:59","101","1"
"1883","2000","0","41","201","40","0","0","-1","2023/09/15 5:00:00","0","2023/09/20 4:59:59","101","1"
"1884","2000","0","45","1","40","0","0","-1","2023/09/15 5:00:00","0","2023/10/01 4:59:59","104","1"
"1885","2000","0","32","201","30","0","0","-1","2023/09/20 5:00:00","0","2023/09/25 4:59:59","102","1"
"1886","2000","0","42","201","40","0","0","-1","2023/09/20 5:00:00","0","2023/09/25 4:59:59","102","1"
"1887","1500","0","81","1","80","0","0","49","2023/09/23 5:00:00","0","2023/10/01 4:59:59","101","1"
"1888","1500","0","81","201","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","101","1"
"1889","1500","0","82","1","80","0","0","49","2023/09/23 5:00:00","0","2023/10/01 4:59:59","102","1"
"1890","1500","0","82","201","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","102","1"
"1891","1500","0","83","1","80","0","0","49","2023/09/23 5:00:00","0","2023/10/01 4:59:59","111","1"
"1892","1500","0","83","201","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","111","1"
"1893","1500","0","84","1","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","109","1"
"1894","1500","0","85","1","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","112","1"
"1895","1500","0","351","1","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","8004","1"
"1896","1500","0","352","1","80","0","0","-1","2023/09/23 5:00:00","0","2023/10/01 4:59:59","8005","1"
"1897","2000","0","31","201","30","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","101","1"
"1898","2000","0","41","201","40","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","101","1"
"1899","2000","0","37","1","30","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","109","1"
"1900","2000","0","38","1","30","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","112","1"
"1901","2000","0","34","1","30","0","0","-1","2023/09/25 5:00:00","0","2023/10/06 4:59:59","103","1"
"1902","2000","0","44","1","40","0","0","-1","2023/09/25 5:00:00","0","2023/10/06 4:59:59","103","1"
"1903","1500","0","91","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","101","1"
"1904","1500","0","92","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","102","1"
"1905","1500","0","93","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","111","1"
"1906","1500","0","94","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","109","1"
"1907","1500","0","95","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","112","1"
"1908","1500","0","100","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","8004","1"
"1909","1500","0","101","1","100","0","0","-1","2023/09/25 5:00:00","0","2023/10/01 4:59:59","8005","1"
"1910","1500","0","96","1","100","0","0","-1","2023/09/30 12:00:00","0","2023/10/01 4:59:59","6004","1"
"1911","1500","0","97","1","100","0","0","-1","2023/09/30 12:00:00","0","2023/10/01 4:59:59","6005","1"
"1912","1500","0","151","1","80","0","0","-1","2023/10/31 12:00:00","0","2023/11/14 20:59:59","6004","1"
"1913","1500","0","152","1","80","0","0","-1","2023/10/31 12:00:00","0","2023/11/14 20:59:59","6005","1"
"1914","1500","0","251","1","80","0","0","-1","2023/10/16 12:00:00","0","2023/10/23 20:59:59","7004","1"
"1915","1500","0","252","1","80","0","0","-1","2023/10/16 12:00:00","0","2023/10/23 20:59:59","7005","1"
"1916","2000","0","32","201","30","0","0","-1","2023/10/01 5:00:00","0","2023/10/06 4:59:59","102","1"
"1917","2000","0","42","201","40","0","0","-1","2023/10/01 5:00:00","0","2023/10/06 4:59:59","102","1"
"1918","2000","0","31","201","30","0","0","-1","2023/10/06 5:00:00","0","2023/10/10 4:59:59","101","1"
"1919","2000","0","41","201","40","0","0","-1","2023/10/06 5:00:00","0","2023/10/10 4:59:59","101","1"
"1920","2000","0","39","201","30","0","0","-1","2023/10/10 5:00:00","0","2023/10/26 4:59:59","111","1"
"1921","2000","0","49","201","40","0","0","-1","2023/10/10 5:00:00","0","2023/10/26 4:59:59","111","1"
"1922","2000","0","37","1","30","0","0","-1","2023/10/10 5:00:00","0","2023/10/15 4:59:59","109","1"
"1923","2000","0","38","1","30","0","0","-1","2023/10/10 5:00:00","0","2023/10/15 4:59:59","112","1"
"1924","3000","0","31","201","30","0","0","-1","2023/10/15 5:00:00","0","2023/10/20 4:59:59","101","1"
"1925","2000","0","41","201","40","0","0","-1","2023/10/15 5:00:00","0","2023/10/20 4:59:59","101","1"
"1926","2000","0","45","1","40","0","0","-1","2023/10/15 5:00:00","0","2023/11/01 4:59:59","104","1"
"1927","2000","0","32","201","30","0","0","-1","2023/10/20 5:00:00","0","2023/10/26 4:59:59","102","1"
"1928","2000","0","42","201","40","0","0","-1","2023/10/20 5:00:00","0","2023/10/26 4:59:59","102","1"
"1929","1500","0","81","1","80","0","0","49","2023/10/24 5:00:00","0","2023/11/01 4:59:59","101","1"
"1930","1500","0","81","201","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","101","1"
"1931","1500","0","82","1","80","0","0","49","2023/10/24 5:00:00","0","2023/11/01 4:59:59","102","1"
"1932","1500","0","82","201","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","102","1"
"1933","1500","0","83","1","80","0","0","49","2023/10/24 5:00:00","0","2023/11/01 4:59:59","111","1"
"1934","1500","0","83","201","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","111","1"
"1935","1500","0","84","1","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","109","1"
"1936","1500","0","85","1","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","112","1"
"1937","1500","0","351","1","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","8004","1"
"1938","1500","0","352","1","80","0","0","-1","2023/10/24 5:00:00","0","2023/11/01 4:59:59","8005","1"
"1939","2000","0","31","201","30","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","101","1"
"1940","2000","0","41","201","40","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","101","1"
"1941","2000","0","37","1","30","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","109","1"
"1942","2000","0","38","1","30","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","112","1"
"1943","2000","0","34","1","30","0","0","-1","2023/10/26 5:00:00","0","2023/11/06 4:59:59","103","1"
"1944","2000","0","44","1","40","0","0","-1","2023/10/26 5:00:00","0","2023/11/06 4:59:59","103","1"
"1945","1500","0","91","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","101","1"
"1946","1500","0","92","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","102","1"
"1947","1500","0","93","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","111","1"
"1948","1500","0","94","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","109","1"
"1949","1500","0","95","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","112","1"
"1950","1500","0","100","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","8004","1"
"1951","1500","0","101","1","100","0","0","-1","2023/10/26 5:00:00","0","2023/11/01 4:59:59","8005","1"
"1952","1500","0","96","1","100","0","0","-1","2023/10/31 12:00:00","0","2023/11/01 4:59:59","6004","1"
"1953","1500","0","97","1","100","0","0","-1","2023/10/31 12:00:00","0","2023/11/01 4:59:59","6005","1"
"1954","2000","0","541","1","120","0","0","-1","2023/10/18 5:00:00","0","2023/10/23 4:59:59","122","1"
"1955","1500","0","251","1","80","0","0","-1","2023/11/16 12:00:00","0","2023/11/23 20:59:59","7004","1"
"1956","1500","0","252","1","80","0","0","-1","2023/11/16 12:00:00","0","2023/11/23 20:59:59","7005","1"
"1957","1500","0","151","1","80","0","0","-1","2023/12/31 12:00:00","0","2024/1/14 20:59:59","6004","1"
"1958","1500","0","152","1","80","0","0","-1","2023/12/31 12:00:00","0","2024/1/14 20:59:59","6005","1"
"1959","2000","0","32","201","30","0","0","-1","2023/11/01 5:00:00","0","2023/11/06 4:59:59","102","1"
"1960","2000","0","42","201","40","0","0","-1","2023/11/01 5:00:00","0","2023/11/06 4:59:59","102","1"
"1961","2000","0","31","201","30","0","0","-1","2023/11/06 5:00:00","0","2023/11/10 4:59:59","101","1"
"1962","2000","0","41","201","40","0","0","-1","2023/11/06 5:00:00","0","2023/11/10 4:59:59","101","1"
"1963","2000","0","39","201","30","0","0","-1","2023/11/10 5:00:00","0","2023/11/25 4:59:59","111","1"
"1964","2000","0","49","201","40","0","0","-1","2023/11/10 5:00:00","0","2023/11/25 4:59:59","111","1"
"1965","2000","0","37","1","30","0","0","-1","2023/11/10 5:00:00","0","2023/11/15 4:59:59","109","1"
"1966","2000","0","38","1","30","0","0","-1","2023/11/10 5:00:00","0","2023/11/15 4:59:59","112","1"
"1967","3000","0","31","201","30","0","0","-1","2023/11/15 5:00:00","0","2023/11/20 4:59:59","101","1"
"1968","2000","0","41","201","40","0","0","-1","2023/11/15 5:00:00","0","2023/11/20 4:59:59","101","1"
"1969","2000","0","45","1","40","0","0","-1","2023/11/15 5:00:00","0","2023/12/01 4:59:59","104","1"
"1970","2000","0","32","201","30","0","0","-1","2023/11/20 5:00:00","0","2023/11/25 4:59:59","102","1"
"1971","2000","0","42","201","40","0","0","-1","2023/11/20 5:00:00","0","2023/11/25 4:59:59","102","1"
"1972","1500","0","81","1","80","0","0","49","2023/11/23 5:00:00","0","2023/12/01 4:59:59","101","1"
"1973","1500","0","81","201","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","101","1"
"1974","1500","0","82","1","80","0","0","49","2023/11/23 5:00:00","0","2023/12/01 4:59:59","102","1"
"1975","1500","0","82","201","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","102","1"
"1976","1500","0","83","1","80","0","0","49","2023/11/23 5:00:00","0","2023/12/01 4:59:59","111","1"
"1977","1500","0","83","201","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","111","1"
"1978","1500","0","84","1","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","109","1"
"1979","1500","0","85","1","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","112","1"
"1980","1500","0","351","1","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","8004","1"
"1981","1500","0","352","1","80","0","0","-1","2023/11/23 5:00:00","0","2023/12/01 4:59:59","8005","1"
"1982","2000","0","31","201","30","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","101","1"
"1983","2000","0","41","201","40","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","101","1"
"1984","2000","0","37","1","30","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","109","1"
"1985","2000","0","38","1","30","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","112","1"
"1986","2000","0","34","1","30","0","0","-1","2023/11/25 5:00:00","0","2023/12/06 4:59:59","103","1"
"1987","2000","0","44","1","40","0","0","-1","2023/11/25 5:00:00","0","2023/12/06 4:59:59","103","1"
"1988","1500","0","91","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","101","1"
"1989","1500","0","92","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","102","1"
"1990","1500","0","93","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","111","1"
"1991","1500","0","94","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","109","1"
"1992","1500","0","95","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","112","1"
"1993","1500","0","100","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","8004","1"
"1994","1500","0","101","1","100","0","0","-1","2023/11/25 5:00:00","0","2023/12/01 4:59:59","8005","1"
"1995","1500","0","96","1","100","0","0","-1","2023/11/30 12:00:00","0","2023/12/01 4:59:59","6004","1"
"1996","1500","0","97","1","100","0","0","-1","2023/11/30 12:00:00","0","2023/12/01 4:59:59","6005","1"
"1997","1500","0","251","1","80","0","0","-1","2023/12/18 12:00:00","0","2023/12/25 20:59:59","7004","1"
"1998","1500","0","252","1","80","0","0","-1","2023/12/18 12:00:00","0","2023/12/25 20:59:59","7005","1"
"1999","2000","0","32","201","30","0","0","-1","2023/12/01 5:00:00","0","2023/12/06 4:59:59","102","1"
"2000","2000","0","42","201","40","0","0","-1","2023/12/01 5:00:00","0","2023/12/06 4:59:59","102","1"
"2001","2000","0","31","201","30","0","0","-1","2023/12/06 5:00:00","0","2023/12/11 4:59:59","101","1"
"2002","2000","0","41","201","40","0","0","-1","2023/12/06 5:00:00","0","2023/12/11 4:59:59","101","1"
"2003","2000","0","39","201","30","0","0","-1","2023/12/11 5:00:00","0","2023/12/16 4:59:59","111","1"
"2004","2000","0","49","201","40","0","0","-1","2023/12/11 5:00:00","0","2023/12/16 4:59:59","111","1"
"2005","2000","0","37","1","30","0","0","-1","2023/12/11 5:00:00","0","2023/12/15 4:59:59","109","1"
"2006","2000","0","38","1","30","0","0","-1","2023/12/11 5:00:00","0","2023/12/15 4:59:59","112","1"
"2007","3000","0","31","201","30","0","0","-1","2023/12/15 5:00:00","0","2023/12/16 4:59:59","101","1"
"2008","2000","0","41","201","40","0","0","-1","2023/12/15 5:00:00","0","2023/12/16 4:59:59","101","1"
"2009","2000","0","45","1","40","0","0","-1","2023/12/15 5:00:00","0","2024/01/01 4:59:59","104","1"
"2010","2000","0","32","251","30","0","0","-1","2023/12/22 5:00:00","0","2023/12/26 4:59:59","102","1"
"2011","2000","0","42","251","40","0","0","-1","2023/12/22 5:00:00","0","2023/12/26 4:59:59","102","1"
"2012","3000","0","31","251","30","0","0","-1","2023/12/26 5:00:00","0","2024/01/01 4:59:59","101","1"
"2013","2000","0","41","251","40","0","0","-1","2023/12/26 5:00:00","0","2024/01/01 4:59:59","101","1"
"2014","3000","0","37","1","30","0","0","-1","2023/12/26 5:00:00","0","2024/01/01 4:59:59","109","1"
"2015","3000","0","38","1","30","0","0","-1","2023/12/26 5:00:00","0","2024/01/01 4:59:59","112","1"
"2016","3000","0","34","1","30","0","0","-1","2023/12/26 5:00:00","0","2024/01/06 4:59:59","103","1"
"2017","3000","0","44","1","40","0","0","-1","2023/12/26 5:00:00","0","2024/01/06 4:59:59","103","1"
