ddd2dc90cb4e2aca39f2ae7ccae1e727ea8422d97a2bdc5b56c0fd7e347b88cc,1044319fd232c61d647419f84fd64c2b34e04f284f1073d69e29afde3898260d,07074b991a457cd446e2924250a6c4f51f60f4863701cde7caefd42da9af789d,3147dcef27b734becdabbd0fd6f33b14fed6f580ac5eccaa55710b930ffed6e5,0c16c4f4fcc926f95f9214fb5234779f0d59e7d48f6e01972cd0094edaadaeea,bbcf130b2a06e1e8af762aed03dadbf2946546f36d35e4a887468bbef12466eb,3cd816e3db14e32b7035392008b213e50f23c9c3ba81fc29b7b9eae121f6e628,118d4d21ce98f51442479489e4af46ebc37ede0c2a831b3b8f915145b840fd55,bb8e809e3af5d4736444eeb635034c4883fb0989282776a197785697d4de576f,324dcb6443504ed937e5ea45f4b919ed242522311d5e34a9800293f40bfe13aa,c40288f98c9261902a480acfaccbb6ffe4490d35efcb92e958030add270c6210,1a6d68f2b1203e68383a27001da7763e63693ef5f3a20477be8fccfa24d7e350
"10107006","0","0","100701","2022/12/23 20:59:59","0","2022/12/16 12:00:00","0","10107","2","1003","5080406"
"10107007","0","0","103301","2022/12/23 20:59:59","0","2022/12/16 12:00:00","0","10107","4","1003","5080408"
"10107008","0","0","100701","2022/12/23 20:59:59","0","2022/12/16 12:00:00","0","10107","6","1003","5080410"
"10107009","0","0","100701","2022/12/23 20:59:59","0","2022/12/16 12:00:00","0","10107","8","1003","5080411"
"10107010","1","0","101101","2022/12/23 20:59:59","5080001","2022/12/16 12:00:00","0","10107","3","1003","5080407"
"10107011","1","0","101101","2022/12/23 20:59:59","5080001","2022/12/16 12:00:00","0","10107","5","1003","5080409"
"10107012","1","1","119201","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","1010703","1002","5080422"
"10107013","1","0","119201","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","10","1001","5080423"
"10107014","1","0","119301","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","20","1001","5080424"
"10107015","1","0","119901","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","30","1001","5080425"
"10107016","1","0","119901","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","2","1003","5080426"
"10107017","1","0","119301","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","3","1003","5080427"
"10107018","1","0","119201","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","4","1003","5080428"
"10107019","1","0","119301","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","5","1003","5080429"
"10107020","1","0","119901","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","6","1003","5080430"
"10107021","1","0","119901","2022/12/23 20:59:59","5080002","2022/12/16 12:00:00","0","10107","8","1003","5080431"
"10107022","1","0","119201","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","119201","1004","5080421"
"10107023","1","1","119201","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","1010703","1002","5080442"
"10107024","1","0","119201","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","10","1001","5080443"
"10107025","1","0","119301","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","20","1001","5080444"
"10107026","1","0","119901","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","30","1001","5080445"
"10107027","1","0","119901","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","2","1003","5080446"
"10107028","1","0","119301","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","3","1003","5080447"
"10107029","1","0","119201","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","4","1003","5080448"
"10107030","1","0","119301","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","5","1003","5080449"
"10107031","1","0","119901","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","6","1003","5080450"
"10107032","1","0","119901","2022/12/23 20:59:59","5080005","2022/12/16 12:00:00","0","10107","8","1003","5080451"
"10108001","0","0","124701","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","124701","1004","5108401"
"10108002","1","0","124701","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","124701","1004","5108421"
"10108003","0","1","124501","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","1010803","1002","5108402"
"10108004","1","1","124501","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","1010803","1002","5108422"
"10108005","0","0","124501","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","2","1003","5108406"
"10108006","1","0","124501","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","2","1003","5108426"
"10108007","0","0","124601","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","4","1003","5108407"
"10108008","1","0","124601","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","4","1003","5108427"
"10108009","0","0","124701","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","7","1003","5108408"
"10108010","1","0","124701","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","7","1003","5108428"
"10108011","1","0","124601","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","10","1003","5108429"
"10108012","0","0","124501","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","13","1003","5108410"
"10108013","1","0","124501","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","13","1003","5108430"
"10108014","0","0","124501","2023/01/14 20:59:59","0","2022/12/31 12:00:00","0","10108","15","1003","5108411"
"10108015","1","0","124501","2023/01/14 20:59:59","5108002","2022/12/31 12:00:00","0","10108","15","1003","5108431"
"10109001","0","0","120801","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","120801","1004","5082401"
"10109002","0","1","120701","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","1010903","1002","5082402"
"10109003","1","1","120701","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","1010903","1002","5082422"
"10109004","1","1","120701","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","1010903","1002","5082442"
"10109005","1","1","120701","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","1010903","1002","5082402"
"10109006","0","0","120801","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","10","1001","5082403"
"10109007","1","0","120801","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","10","1001","5082423"
"10109008","1","0","120801","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","10","1001","5082443"
"10109009","1","0","120801","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","10","1001","5082403"
"10109010","0","0","120902","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","20","1001","5082404"
"10109011","1","0","120902","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","20","1001","5082424"
"10109012","1","0","120902","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","20","1001","5082444"
"10109013","1","0","120902","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","20","1001","5082404"
"10109014","0","0","120701","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","30","1001","5082405"
"10109015","1","0","120701","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","30","1001","5082425"
"10109016","1","0","120701","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","30","1001","5082445"
"10109017","1","0","120701","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","30","1001","5082405"
"10109018","0","0","120701","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","2","1003","5082406"
"10109019","1","0","120701","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","2","1003","5082426"
"10109020","1","0","120701","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","2","1003","5082446"
"10109021","1","0","120701","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","2","1003","5082406"
"10109022","0","0","120801","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","3","1003","5082407"
"10109023","1","0","120801","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","3","1003","5082427"
"10109024","1","0","120801","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","3","1003","5082447"
"10109025","1","0","120801","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","3","1003","5082407"
"10109026","0","0","120902","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","4","1003","5082408"
"10109027","1","0","120902","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","4","1003","5082428"
"10109028","1","0","120902","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","4","1003","5082448"
"10109029","1","0","120902","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","4","1003","5082408"
"10109030","0","0","120701","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","5","1003","5082409"
"10109031","1","0","120701","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","5","1003","5082429"
"10109032","1","0","120701","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","5","1003","5082449"
"10109033","1","0","120701","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","5","1003","5082409"
"10109034","0","0","120801","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","6","1003","5082410"
"10109035","1","0","120801","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","6","1003","5082430"
"10109036","1","0","120801","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","6","1003","5082450"
"10109037","1","0","120801","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","6","1003","5082410"
"10109038","0","0","120801","2023/01/23 20:59:59","0","2023/01/16 12:00:00","0","10109","8","1003","5082411"
"10109039","1","0","120801","2023/01/23 20:59:59","5082002","2023/01/16 12:00:00","0","10109","8","1003","5082431"
"10109040","1","0","120801","2023/01/23 20:59:59","5082004","2023/01/16 12:00:00","0","10109","8","1003","5082451"
"10109041","1","0","120801","2023/01/23 20:59:59","5082005","2023/01/16 12:00:00","0","10109","8","1003","5082411"
"10110001","0","1","102901","2023/02/22 20:59:59","0","2023/01/31 12:00:00","0","10110","1011003","1002","5110442"
"10110002","0","0","106101","2023/02/22 20:59:59","0","2023/01/31 12:00:00","0","10110","2","1003","5110446"
"10110003","0","0","124901","2023/02/22 20:59:59","0","2023/01/31 12:00:00","0","10110","124901","1004","5110401"
"10110004","1","1","102901","2023/02/22 20:59:59","5110001","2023/01/31 12:00:00","0","10110","1011003","1002","5110402"
"10110005","1","0","106102","2023/02/22 20:59:59","5110001","2023/01/31 12:00:00","0","10110","2","1003","5110406"
"10110006","0","0","102901","2023/02/22 20:59:59","0","2023/01/31 12:00:00","0","10110","4","1003","5110407"
"10110007","0","0","106501","2023/02/22 20:59:59","0","2023/01/31 12:00:00","0","10110","7","1003","5110408"
"10110009","1","0","124901","2023/02/22 20:59:59","5110005","2023/01/31 12:00:00","0","10110","124901","1004","5110421"
"10110010","1","1","124801","2023/02/22 20:59:59","5110005","2023/01/31 12:00:00","0","10110","1011003","1002","5110422"
"10110011","1","0","125002","2023/02/22 20:59:59","5110005","2023/01/31 12:00:00","0","10110","2","1003","5110426"
"10110012","1","0","124801","2023/02/22 20:59:59","5110005","2023/01/31 12:00:00","0","10110","4","1003","5110427"
"10110013","1","0","124901","2023/02/22 20:59:59","5110005","2023/01/31 12:00:00","0","10110","7","1003","5110428"
"10111001","0","1","125002","2023/02/22 20:59:59","0","2023/02/07 12:00:00","0","10111","1011103","1002","5111402"
"10111002","0","0","125002","2023/02/22 20:59:59","0","2023/02/07 12:00:00","0","10111","10","1003","5111406"
"10111003","0","0","124801","2023/02/22 20:59:59","0","2023/02/07 12:00:00","0","10111","12","1003","5111407"
"10111004","0","0","124901","2023/02/22 20:59:59","0","2023/02/07 12:00:00","0","10111","17","1003","5111408"
"10111005","1","0","125001","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","23","1003","5111411"
"10111006","1","1","125001","2023/02/22 20:59:59","5111004","2023/02/07 12:00:00","0","10111","1011103","1002","5111442"
"10111007","1","0","125001","2023/02/22 20:59:59","5111004","2023/02/07 12:00:00","0","10111","10","1003","5111446"
"10111008","1","1","125001","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","1011103","1002","5111422"
"10111009","1","0","125001","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","10","1003","5111426"
"10111010","1","0","124801","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","12","1003","5111427"
"10111011","1","0","124901","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","17","1003","5111428"
"10111012","1","0","125001","2023/02/22 20:59:59","5111005","2023/02/07 12:00:00","0","10111","0","1003","5111431"
"10112001","0","1","106401","2023/02/26 20:59:59","0","2023/02/09 12:00:00","0","10112","1011203","1002","5084402"
"10112002","0","0","106401","2023/02/26 20:59:59","0","2023/02/09 12:00:00","0","10112","10","1001","5084403"
"10112003","0","0","106001","2023/02/26 20:59:59","0","2023/02/09 12:00:00","0","10112","20","1001","5084404"
"10112004","0","0","105901","2023/02/26 20:59:59","0","2023/02/09 12:00:00","0","10112","30","1001","5084405"
"10112005","1","0","106001","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","2","1003","5084406"
"10112006","1","0","105901","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","3","1003","5084407"
"10112007","1","0","106401","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","4","1003","5084408"
"10112008","1","1","106401","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","1011203","1002","5084422"
"10112009","1","0","106401","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","10","1001","5084423"
"10112010","1","0","106001","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","20","1001","5084424"
"10112011","1","0","105901","2023/02/26 20:59:59","5084003","2023/02/09 12:00:00","0","10112","30","1001","5084425"
"10113001","0","0","121201","2023/02/26 20:59:59","0","2023/02/14 12:00:00","0","10113","121201","1004","5085401"
"10113002","0","1","121201","2023/02/26 20:59:59","0","2023/02/14 12:00:00","0","10113","1011303","1002","5085402"
"10113003","0","0","106001","2023/02/26 20:59:59","0","2023/02/14 12:00:00","0","10113","10","1001","5085403"
"10113004","0","0","105801","2023/02/26 20:59:59","0","2023/02/14 12:00:00","0","10113","20","1001","5085404"
"10113005","0","0","121201","2023/02/26 20:59:59","0","2023/02/14 12:00:00","0","10113","30","1001","5085405"
"10113006","1","0","121001","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","7","1003","5085406"
"10113007","1","0","121101","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","8","1003","5085407"
"10113008","1","0","121201","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","9","1003","5085408"
"10113009","1","0","121001","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","14","1003","5085411"
"10113010","1","1","121201","2023/02/26 20:59:59","5085004","2023/02/14 12:00:00","0","10113","1011303","1002","5085422"
"10113011","1","0","106001","2023/02/26 20:59:59","5085004","2023/02/14 12:00:00","0","10113","10","1001","5085423"
"10113012","1","0","105801","2023/02/26 20:59:59","5085004","2023/02/14 12:00:00","0","10113","20","1001","5085424"
"10113013","1","0","121201","2023/02/26 20:59:59","5085004","2023/02/14 12:00:00","0","10113","30","1001","5085425"
"10113014","1","1","121201","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","1011303","1002","5085442"
"10113015","1","0","121101","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","10","1001","5085443"
"10113016","1","0","121001","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","20","1001","5085444"
"10113017","1","0","121201","2023/02/26 20:59:59","5085005","2023/02/14 12:00:00","0","10113","30","1001","5085445"
"10114001","0","1","104601","2023/03/14 20:59:59","0","2023/02/28 12:00:00","0","10114","1011403","1002","5114402"
"10114002","1","1","125101","2023/03/14 20:59:59","5114003","2023/02/28 12:00:00","0","10114","1011403","1002","5114422"
"10114003","0","0","104601","2023/03/14 20:59:59","0","2023/02/28 12:00:00","0","10114","2","1003","5114406"
"10114004","1","0","125101","2023/03/14 20:59:59","5114003","2023/02/28 12:00:00","0","10114","2","1003","5114426"
"10114005","1","0","125201","2023/03/14 20:59:59","5114003","2023/02/28 12:00:00","0","10114","4","1003","5114407"
"10114006","1","0","125101","2023/03/14 20:59:59","5114003","2023/02/28 12:00:00","0","10114","7","1003","5114408"
"10114007","1","0","125201","2023/03/14 20:59:59","5114004","2023/02/28 12:00:00","0","10114","10","1003","5114409"
"10114008","1","0","125201","2023/03/14 20:59:59","5114006","2023/02/28 12:00:00","0","10114","13","1003","5114410"
"10114009","0","0","105301","2023/03/14 20:59:59","0","2023/02/28 12:00:00","0","10114","15","1003","5114411"
"10114010","1","0","125201","2023/03/14 20:59:59","5114003","2023/02/28 12:00:00","0","10114","15","1003","5114431"
"10115001","0","1","105001","2023/03/23 20:59:59","0","2023/03/16 12:00:00","0","10115","1011503","1002","5088402"
"10115002","1","1","121401","2023/03/23 20:59:59","5088003","2023/03/16 12:00:00","0","10115","1011503","1002","5088422"
"10115003","1","1","121401","2023/03/23 20:59:59","5088005","2023/03/16 12:00:00","0","10115","1011503","1002","5088442"
"10115004","0","0","105001","2023/03/23 20:59:59","0","2023/03/16 12:00:00","0","10115","10","1001","5088403"
"10115005","1","0","121401","2023/03/23 20:59:59","5088003","2023/03/16 12:00:00","0","10115","10","1001","5088423"
"10115006","1","0","121401","2023/03/23 20:59:59","5088005","2023/03/16 12:00:00","0","10115","10","1001","5088443"
"10115007","0","0","102101","2023/03/23 20:59:59","0","2023/03/16 12:00:00","0","10115","20","1001","5088404"
"10115008","1","0","121301","2023/03/23 20:59:59","5088003","2023/03/16 12:00:00","0","10115","20","1001","5088424"
"10115009","1","0","121301","2023/03/23 20:59:59","5088005","2023/03/16 12:00:00","0","10115","20","1001","5088444"
"10115010","0","0","105001","2023/03/23 20:59:59","0","2023/03/16 12:00:00","0","10115","30","1001","5088405"
"10115011","1","0","121401","2023/03/23 20:59:59","5088003","2023/03/16 12:00:00","0","10115","30","1001","5088425"
