b5968f3e4f7b4b6d287342d026c79c7a46c4097f85c043b1c090383ed89218d7,8f1dc7f5448a45269f58d7c5315cbf0fe96fb63884f8a9747579dd23a8f64920,f19e238f8e563fe433a913336cab2ca040915202006ce1fe7aaf0927a9cbefd6,97bd831064b6d03d0669f657d015bd919e666923add3dec5b1bf3baaf57cfdbe,e5fbe4b6df4b00a53e4d95bfaf248cbcafc8f483a1dbb97de0d2dd27e671a8c8,8979b2ea893e2dca7fe3b4910d947703817dbf3407a9e1ef85e2d015dbdf97e3,4244fbbacd3aaa7e420a7e615291283c0d12c7fb632b311c0e34e585ff15aaa6,415c7923ebe00a91b10cd5b2d917c8768fa4aed6912c96cddfacb411fee3613e,5f4601d0b74feb932347eb5f800cb5890fe570d9f11d7dbb21f2889538711006,4d32aa2cc5495cf3c90feb4a940798d439fa18848856e8885587e4010b412ce9,598a44217c41dffbb26323b6865d313bf9c9275ba04611f1d1ecf94feaf5fb30
"11","0","0","0.5","10","110111","0","1","ミサト先生…\n私、がんばります！\n授業も、泳ぎも…","918","19180047"
"91","","","","","0","","","","918","19180048"
"93","","","","","0.5","","","0","918","19180049"
"3","0.1","0.1","","0","110111","1","18_io_flutterKick2_loop","18_io_flutterKick2_in","918","19180050"
"2","","","","-180","110111","","1.8552036199095","300","918","19180051"
"33","","","","-180","42","","1.8552036199095","300","918","19180052"
"33","","","","-180","12","","1.8552036199095","300","918","19180053"
"32","","","","","42","","","0","918","19180054"
"32","","","","","12","","","1","918","19180055"
"93","","","","","1","","","0","918","19180056"
"3","0.1","0.1","","0","113511","1","18_misato_talk2_loop","18_misato_talk2_in","918","19180057"
"91","","","","","19180051","","","","918","19180058"
"2","","","","-180","110111","","3.23529411764706","850","918","19180059"
"33","","","","-180","42","","3.23529411764706","850","918","19180060"
"33","","","","-180","12","","3.23529411764706","850","918","19180061"
"32","","","","","42","","","1","918","19180062"
"32","","","","","12","","","0","918","19180063"
"3","0.1","0.1","","0","113511","1","18_misato_surprise_loop","18_misato_surprise_in","918","19180064"
"3","0.1","0.1","","0","110111","1","18_io_accident_loop","18_io_accident_in","918","19180065"
"21","","","","","vo_fpc","","0","vo_fpc_21807","918","19180066"
"11","0","0","0.5","10","110111","0","1","きゃっ水着が！","918","19180067"
"91","","","","","0","","","","918","19180068"
"93","","","","","0.5","","","0","918","19180069"
"21","","","","","vo_fpc","","0","vo_fpc_21808","918","19180070"
"11","0","0","0.5","10","113511","0","1","イオ先生！？\nあらあら～！","918","19180071"
"91","","","","","0","","","","918","19180072"
"93","","","","","0.5","","","0","918","19180073"
"3","0","0.1","","0","113511","1","cmn_swm_breastStroke","18_misato_breastStroke_in","918","19180074"
"32","","","","","41","","","0","918","19180075"
"32","","","","","11","","","1","918","19180076"
"2","","","","-180","113511","","3.61990950226244","850","918","19180077"
"33","","","","-180","11","","3.61990950226244","850","918","19180078"
"91","","","","","19180059","","","","918","19180079"
"91","","","","","19180077","","","","918","19180080"
"1","1.75","0","19_nozomi_float","22","1","-180","-850","117211","919","19190001"
"1","1.75","0","19_suzuna_float","22","1","-180","-1150","110011","919","19190002"
"1","1.4875","0","19_tsumugi_search","12","1","-15","-750","117411","919","19190003"
"31","1","","","-820","6","1","-180","61","919","19190004"
"31","1","","","-850","121","1","-180","1211","919","19190005"
"31","0","","","150","122","1","-180","1221","919","19190006"
"31","1","","","-1150","6","1","-180","62","919","19190007"
"31","1","","","-1180","121","1","-180","1212","919","19190008"
"31","0","","","-180","122","1","-180","1222","919","19190009"
"13","","","","","117211","","","45","919","19190010"
"13","","","","","110011","","","45","919","19190011"
"13","","","","","117411","","","45","919","19190012"
"23","","","","1","se_10053800","","","se_fpc_water_random","919","19190013"
"13","","","","","117411","","","49","919","19190014"
"91","","","","","19190012","","","0","919","19190015"
"2","","","","-15","117411","","9.92647058823529","330","919","19190016"
"93","","","","","3.5","","","0","919","19190017"
"21","","","","","vo_fpc","","0","vo_fpc_21900","919","19190018"
"11","0","0","0.5","15","117411","0","1","ノゾミさん、どこに行ったんでしょう？\n新衣装の案を思いついたのに…","919","19190019"
"91","","","","","0","","","","919","19190020"
"93","","","","","0.5","","","0","919","19190021"
"91","","","","","19190016","","","","919","19190022"
"3","0.1","","","1","117211","","","19_nozomi_float","919","19190023"
"3","0.1","0.1","","0","117411","1","19_tsumugi_notice_loop","19_tsumugi_notice_in","919","19190024"
"93","","","","","0.2","","","0","919","19190025"
"21","","","","","vo_fpc","","0","vo_fpc_21901","919","19190026"
"11","0","0","0.5","10","117411","0","1","あら？　あれは…上流から何か\n光るものが…","919","19190027"
"91","","","","","0","","","","919","19190028"
"93","","","","","0.5","","","0","919","19190029"
"2","","","","-180","117211","12","7.35294117647059","150","919","19190030"
"33","","","","-180","61","12","7.35294117647059","180","919","19190031"
"33","","","","-180","1211","12","7.35294117647059","150","919","19190032"
"2","","","","-180","110011","12","7.35294117647059","-150","919","19190033"
"33","","","","-180","62","12","7.35294117647059","-150","919","19190034"
"33","","","","-180","1212","12","7.35294117647059","-180","919","19190035"
"93","","","","","2","","","0","919","19190036"
"3","0.1","0.1","","0","117411","1","19_tsumugi_dazzled_loop","19_tsumugi_dazzled_in","919","19190037"
"91","","","","","19190030","","","","919","19190038"
"21","","","","","vo_fpc","","0","vo_fpc_21902","919","19190039"
"11","-30","0","0.5","10","117211","0","1","メルクリゾートウィスタリアンズ、\n色んなエリアがあって\nすっごく楽しいね！","919","19190040"
"91","","","","","0","","","","919","19190041"
"93","","","","","0.5","","","0","919","19190042"
"21","","","","","vo_fpc","","0","vo_fpc_21903","919","19190043"
"11","0","0","0.5","10","110011","0","1","ねー♪　めっちゃ映える系？\n写真撮ろ写真～！","919","19190044"
"91","","","","","0","","","","919","19190045"
"93","","","","","0.5","","","0","919","19190046"
"21","","","","","vo_fpc","","0","vo_fpc_21904","919","19190047"
"11","0","0","0.5","10","117411","0","1","え。二人とも何してるんですか！？\nってか眩しすぎません？","919","19190048"
"91","","","","","0","","","","919","19190049"
"93","","","","","0.5","","","0","919","19190050"
"33","","","","-180","61","","0","150","919","19190051"
"33","","","","-180","1211","","0","120","919","19190052"
"4","","","","","117211","","","1","919","19190053"
"3","","0.1","","0","117211","1","19_nozomi_float","19_nozomi_notice_float","919","19190054"
"21","","","","","vo_fpc","","0","vo_fpc_21905","919","19190055"
"11","-30","0","0.5","10","117211","0","1","あ、ツムギ！\nスズナちゃんのカリスマオーラが\nすっごいからだよ！","919","19190056"
"91","","","","","0","","","","919","19190057"
"93","","","","","0.5","","","0","919","19190058"
"21","","","","","vo_fpc","","0","vo_fpc_21906","919","19190059"
"11","0","0","0.5","10","110011","0","1","え～、ノゾミンのアイドルオーラも\nあいかわらずキラッキラで\n鬼やばのやばっしょ！","919","19190060"
"91","","","","","0","","","","919","19190061"
"93","","","","","0.5","","","0","919","19190062"
"33","","","","-180","61","","0","180","919","19190063"
"33","","","","-180","1211","","0","150","919","19190064"
"4","","","","","117211","","","0","919","19190065"
"3","","0.1","","0","117211","1","19_nozomi_float","19_nozomi_notice_float","919","19190066"
"21","","","","","vo_fpc","","0","vo_fpc_21907","919","19190067"
"11","-30","0","0.5","10","117211","0","1","私も負けてられないな♪\nもっともっと輝かないと！","919","19190068"
"91","","","","","0","","","","919","19190069"
"93","","","","","0.5","","","0","919","19190070"
"3","0.1","0.1","","0","117211","1","19_nozomi_pose_loop","19_nozomi_pose_in","919","19190071"
"32","","","","","1221","","","1","919","19190072"
"32","","","","","1211","","","0","919","19190073"
"93","","","","","1.5","","","0","919","19190074"
"21","","","","","vo_fpc","","0","vo_fpc_21908","919","19190075"
"11","0","0","0.5","10","110011","0","1","ウチも、アゲていくよー！\nん～…たー！！","919","19190076"
"91","","","","","0","","","","919","19190077"
"93","","","","","0.5","","","0","919","19190078"
"3","0.1","0.1","","0","110011","1","19_suzuna_pose_loop","19_suzuna_pose_in","919","19190079"
"32","","","","","1222","","","1","919","19190080"
"32","","","","","1212","","","0","919","19190081"
"93","","","","","1.5","","","0","919","19190082"
"2","","","","-180","117211","","7.35294117647059","1150","919","19190083"
"33","","","","-180","61","","7.35294117647059","1180","919","19190084"
"33","","","","-180","1221","","7.35294117647059","1150","919","19190085"
"2","","","","-180","110011","","7.35294117647059","850","919","19190086"
"33","","","","-180","62","","7.35294117647059","850","919","19190087"
"33","","","","-180","1222","","7.35294117647059","820","919","19190088"
"21","","","","","vo_fpc","","0","vo_fpc_21909","919","19190089"
"11","0","0","0.5","10","117411","0","1","ああっ！　さらに眩しくっ！？\nノ、ノゾミさん！　待ってくださーい！","919","19190090"
"91","","","","","0","","","","919","19190091"
"93","","","","","0.5","","","0","919","19190092"
"91","","","","","19190083","","","","919","19190093"
"3","0.1","0.1","","0","117411","1","19_tsumugi_run_loop","19_tsumugi_run_in","919","19190094"
"93","","","","","0.3","","","0","919","19190095"
"2","","","","-15","117411","","1.46188652975983","750","919","19190096"
"91","","","","","19190096","","","","919","19190097"
"1","1.4875","0","20_kasumi_walk","22","1","-15","-750","115711","920","19200001"
"5","1.4875","0","20_kasumi_walk","23","3","-15","-750","3","920","19200002"
"23","","","","1","se_10053800","","","se_fpc_water_random","920","19200003"
"91","","","","","19200002","","","","920","19200004"
"2","","","","-15","115711","0","4.41176470588235","0","920","19200005"
"2","","","","-15","3","0","4.41176470588235","0","920","19200006"
"91","","","","","0","","","","920","19200007"
"3","0.3","","","1","115711","","","20_kasumi_talk","920","19200008"
"3","0.3","","","1","3","","","20_kasumi_talk","920","19200009"
"21","","","","0","vo_fpc","","0","vo_fpc_22000","920","19200010"
"11","0","0","0.5","10","115711","0","1","名探偵カスミのメルクリゾート事件簿\n「プリン消失事件」","920","19200011"
"91","","","","","0","","","","920","19200012"
"93","","","","","0.5","","","0","920","19200013"
"3","0.2","0","","0","115711","1","20_kasumi_cool_surprise","20_kasumi_cool_in","920","19200014"
"3","0.2","0","","0","3","1","20_kasumi_cool_loop","20_kasumi_cool_in","920","19200015"
"21","","","","0","vo_fpc","","0","vo_fpc_22001","920","19200016"
"11","0","0","0.5","10","115711","0","1","フードコートで提供予定だったプリンが\n担当者が目を離した隙にすべて消失…","920","19200017"
"91","","","","","0","","","","920","19200018"
"93","","","","","0.5","","","0","920","19200019"
"21","","","","0","vo_fpc","","0","vo_fpc_22002","920","19200020"
"11","0","0","0.5","10","115711","0","1","衆人環視のフードコートでの犯行。\n移動系の魔法や魔道具の痕跡も無し。","920","19200021"
"91","","","","","0","","","","920","19200022"
"93","","","","","0.5","","","0","920","19200023"
"3","0.2","0","","0","115711","1","20_kasumi_cool_anger","20_kasumi_cool_anger_in","920","19200024"
"3","0.2","0","","0","3","1","20_kasumi_cool_loop","20_kasumi_cool_anger_in","920","19200025"
"21","","","","0","vo_fpc","","0","vo_fpc_22003","920","19200026"
"11","0","0","0.5","10","115711","0","1","関係者のアリバイも完璧だったため\nおそらく犯人は外部の人間。","920","19200027"
"91","","","","","0","","","","920","19200028"
"93","","","","","0.5","","","0","920","19200029"
"3","0.1","0","","0","115711","1","20_kasumi_approach_loop","20_kasumi_approach_in","920","19200030"
"3","0.1","0","","0","3","1","20_kasumi_approach_loop","20_kasumi_approach_in","920","19200031"
"21","","","","0","vo_fpc","","0","vo_fpc_22004","920","19200032"
"11","0","0","0.5","10","115711","0","1","以上の情報からプロファイリング\nできる犯人は…","920","19200033"
"91","","","","","0","","","","920","19200034"
"93","","","","","0.5","","","0","920","19200035"
"3","0.1","0","","0","115711","1","20_kasumi_doya_loop","20_kasumi_doya_in","920","19200036"
"3","0.1","0","","0","3","1","20_kasumi_doya_loop","20_kasumi_doya_in","920","19200037"
"21","","","","0","vo_fpc","","0","vo_fpc_22005","920","19200038"
"11","0","0","0.5","10","115711","0","1","プリンが大好物で壁抜けができ、かつ\nみんなが楽しみにしているプリンを…","920","19200039"
"91","","","","","0","","","","920","19200040"
"93","","","","","0.5","","","0","920","19200041"
"21","","","","0","vo_fpc","","0","vo_fpc_22006","920","19200042"
"11","0","0","0.5","10","115711","0","1","一人で食べつくしても心が痛まない、\n自己中心的な精神構造…","920","19200043"
"91","","","","","0","","","","920","19200044"
"93","","","","","0.5","","","0","920","19200045"
"3","0.2","","","1","115711","","","20_kasumi_thinking","920","19200046"
"3","0.2","","","1","3","","","20_kasumi_thinking","920","19200047"
"21","","","","0","vo_fpc","","0","vo_fpc_22007","920","19200048"
"11","0","0","0.5","10","115711","0","1","果たして、そんな人物が、\n実在するのであろうか…","920","19200049"
"91","","","","","0","","","","920","19200050"
"93","","","","","0.5","","","0","920","19200051"
"3","0.2","","","1","115711","","","20_kasumi_walk","920","19200052"
"3","0.2","","","1","3","","","20_kasumi_walk","920","19200053"
"2","","","","-15","115711","0","4.41176470588235","750","920","19200054"
"2","","","","-15","3","0","4.41176470588235","750","920","19200055"
"91","","","","","0","","","","920","19200056"
"1","1.4875","0","20_kasumi_walk","22","1","-15","-750","115711","921","19210001"
"5","1.4875","0","20_kasumi_walk","23","3","-15","-750","3","921","19210002"
"23","","","","1","se_10053800","","","se_fpc_water_random","921","19210003"
"91","","","","","19210002","","","","921","19210004"
"2","","","","-15","115711","0","4.41176470588235","0","921","19210005"
"2","","","","-15","3","0","4.41176470588235","0","921","19210006"
"91","","","","","0","","","","921","19210007"
"3","0.3","","","1","115711","","","20_kasumi_talk","921","19210008"
"3","0.3","","","1","3","","","20_kasumi_talk","921","19210009"
"21","","","","0","vo_fpc","","0","vo_fpc_22100","921","19210010"
"11","0","0","0.5","10","115711","0","1","名探偵カスミのメルクリゾート事件簿\n「フードコート・全メニュー消失事件」","921","19210011"
"91","","","","","0","","","","921","19210012"
"93","","","","","0.5","","","0","921","19210013"
"3","0.2","0","","0","115711","1","20_kasumi_cool_surprise","20_kasumi_cool_in","921","19210014"
"3","0.2","0","","0","3","1","20_kasumi_cool_loop","20_kasumi_cool_in","921","19210015"
