28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","vo_lsv","","0","","0","","vo_lsv_1021","1009810","21","1009810026"
"0","103611","0","10","1","1","0","…ここまで来たら、\n最後まで責任を持って\nちゃんと帰してあげよう。","1009810","11","1009810027"
"","0","","","","","","","1009810","91","1009810028"
"","103611","","1","","","0.2","lsv_idle_guts2_anger","1009810","3","1009810029"
"","102011","","1","","","0.2","lsv_talk_joy3_dere","1009810","3","1009810030"
"","vo_lsv","","0","","0","","vo_lsv_1022","1009810","21","1009810031"
"0","102011","0","10","1","1","0","…そうだよね。\nみんなで決めたんだもん。","1009810","11","1009810032"
"","0","","","","","","","1009810","91","1009810033"
"","102011","","1","","","0.2","lsv_idle_sad_joynormal","1009810","3","1009810034"
"","100411","","1","","","0.2","lsv_talk_thinking","1009810","3","1009810035"
"","vo_lsv","","0","","0","","vo_lsv_1023","1009810","21","1009810036"
"0","100411","0","10","1","1","0","でも…\nその前にやることはあるよ。","1009810","11","1009810037"
"","0","","","","","","","1009810","91","1009810038"
"","100411","","1","","","0.2","lsv_idle_normal","1009810","3","1009810039"
"","102011","","1","","","0.2","lsv_idle_normal","1009810","3","1009810040"
"0.2","100411","","0","1","lsv_talk_guts2_loop","0","lsv_talk_guts2","1009810","3","1009810041"
"","vo_lsv","","0","","0","","vo_lsv_1024","1009810","21","1009810042"
"0","100411","0","10","1","1","0","みゅ～ちゃんを元気にしたり、\nあと特訓！\n向こうでも大丈夫なようにね♪","1009810","11","1009810043"
"","0","","","","","","","1009810","91","1009810044"
"","100411","","1","","","0.2","lsv_idle_guts2_joy","1009810","3","1009810045"
"0.2","103611","","0","1","lsv_talk_doya_loop","0","lsv_talk_doya","1009810","3","1009810046"
"","vo_lsv","","0","","0","","vo_lsv_1025","1009810","21","1009810047"
"0","103611","0","10","1","1","0","…まだまだ、\nやることはいっぱいだね。\n私たちも頑張らないと。","1009810","11","1009810048"
"","0","","","","","","","1009810","91","1009810049"
"","103611","","1","","","0.2","lsv_idle_doya","1009810","3","1009810050"
"0.2","100411","","0","1","lsv_talk_cool_joy_loop","0","lsv_talk_cool_joy","1009810","3","1009810051"
"","vo_lsv","","0","","0","","vo_lsv_1026","1009810","21","1009810052"
"0","100411","0","10","1","1","0","そうそう、その調子！","1009810","11","1009810053"
"","0","","","","","","","1009810","91","1009810054"
"","100411","","1","","","0.2","lsv_idle_cool_joy","1009810","3","1009810055"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009810","3","1009810056"
"","vo_lsv","","0","","0","","vo_lsv_1027","1009810","21","1009810057"
"0","102011","0","10","1","1","0","じゃあ、まずは\nみゅ～ちゃんに元気に\nなってもらわなくっちゃ！","1009810","11","1009810058"
"","0","","","","","","","1009810","91","1009810059"
"","102011","","1","","","0.2","lsv_idle_wish_joy","1009810","3","1009810060"
"","100411","","1","","","0.2","lsv_talk_cool_loop","1009810","3","1009810061"
"","vo_lsv","","0","","0","","vo_lsv_1028","1009810","21","1009810062"
"0","100411","0","10","1","1","0","元気かー\nにいちゃん。\n何かいいアイデアある？","1009810","11","1009810063"
"","0","","","","","","","1009810","91","1009810064"
"","100411","","1","","","0.2","lsv_idle_cool","1009810","3","1009810065"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009810","3","1009810066"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009810","3","1009810067"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009810","3","1009810068"
"","0.1","","","","","","0","1009810","93","1009810069"
"0.2","100411","","-235","2","0.33","","-452","1009810","2","1009810070"
"0.2","102011","","-220","2","0.33","","420","1009810","2","1009810071"
"0.2","103611","","-250","2","0.33","","545","1009810","2","1009810072"
"","0","","1","","","0.2","0","1009810","22","1009810073"
"","いっぱいご飯をあげる。","","0","","","","1009810077","1009810","103","1009810074"
"","たくさん寝る。","","0","","","","1009810101","1009810","103","1009810075"
"","軽く遊ぶ。","","0","","","","1009810125","1009810","103","1009810076"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810077"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810078"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810079"
"","0.1","","","","","","0","1009810","93","1009810080"
"0.2","100411","","-235","2","0.33","","-200","1009810","2","1009810081"
"0.2","102011","","-220","2","0.33","","100","1009810","2","1009810082"
"0.2","103611","","-250","2","0.33","","270","1009810","2","1009810083"
"","0.7","","","","","","0","1009810","93","1009810084"
"","103611","","1","","","0.2","lsv_talk_joy3_blink","1009810","3","1009810085"
"","vo_lsv","","0","","0","","vo_lsv_1029","1009810","21","1009810086"
"0","103611","0","10","1","1","0","お腹が減っていると\n元気は出ませんからね。\nそんなことわざもありますし。","1009810","11","1009810087"
"","0","","","","","","","1009810","91","1009810088"
"","103611","","1","","","0.2","lsv_idle_normal_joy","1009810","3","1009810089"
"","102011","","1","","","0.2","lsv_talk_joy1","1009810","3","1009810090"
"","vo_lsv","","0","","0","","vo_lsv_1030","1009810","21","1009810091"
"0","102011","0","10","1","1","0","みゅ～ちゃんが喜ぶごはん\nいっぱい作ってあげよ～♪","1009810","11","1009810092"
"","0","","","","","","","1009810","91","1009810093"
"","102011","","1","","","0.2","lsv_idle_joy","1009810","3","1009810094"
"0.2","100411","","0","1","lsv_talk_guts2_joy_loop","0","lsv_talk_guts2_joy","1009810","3","1009810095"
"","vo_lsv","","0","","0","","vo_lsv_1031","1009810","21","1009810096"
"0","100411","0","10","1","1","0","よーし、ミソギもやるぞー！\nスタミナがつく料理、\nどんどん作っちゃおー！","1009810","11","1009810097"
"","0","","","","","","","1009810","91","1009810098"
"","100411","","1","","","0.2","lsv_idle_guts2_joy","1009810","3","1009810099"
"","1009810149","","","","","","","1009810","101","1009810100"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810101"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810102"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810103"
"","0.1","","","","","","0","1009810","93","1009810104"
"0.2","100411","","-235","2","0.33","","-200","1009810","2","1009810105"
"0.2","102011","","-220","2","0.33","","100","1009810","2","1009810106"
"0.2","103611","","-250","2","0.33","","270","1009810","2","1009810107"
"","0.7","","","","","","0","1009810","93","1009810108"
"","100411","","1","","","0.2","lsv_talk_normal_suprise1","1009810","3","1009810109"
"","vo_lsv","","0","","0","","vo_lsv_1032","1009810","21","1009810110"
"0","100411","0","10","1","1","0","つかれてると眠くなるよねー\nじゃあ、みゅ～ちゃんが\n寝やすいようにしてあげよ！","1009810","11","1009810111"
"","0","","","","","","","1009810","91","1009810112"
"","100411","","1","","","0.2","lsv_idle_normal","1009810","3","1009810113"
"","103611","","1","","","0.2","lsv_talk_thinking_talkR","1009810","3","1009810114"
"","vo_lsv","","0","","0","","vo_lsv_1033","1009810","21","1009810115"
"0","103611","0","10","1","1","0","寝やすいように…\n子守歌を歌うとかかな。","1009810","11","1009810116"
"","0","","","","","","","1009810","91","1009810117"
"","103611","","1","","","0.2","lsv_idle_thinking_surprise","1009810","3","1009810118"
"","102011","","1","","","0.2","lsv_talk_joy3","1009810","3","1009810119"
"","vo_lsv","","0","","0","","vo_lsv_1034","1009810","21","1009810120"
"0","102011","0","10","1","1","0","絵本を読んであげるのも\nいいと思うな～\nみんなでしてあげよ♪","1009810","11","1009810121"
"","0","","","","","","","1009810","91","1009810122"
"","102011","","1","","","0.2","lsv_idle_joy","1009810","3","1009810123"
"","1009810149","","","","","","","1009810","101","1009810124"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810125"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810126"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009810","3","1009810127"
"","0.1","","","","","","0","1009810","93","1009810128"
"0.2","100411","","-235","2","0.33","","-200","1009810","2","1009810129"
"0.2","102011","","-220","2","0.33","","100","1009810","2","1009810130"
"0.2","103611","","-250","2","0.33","","270","1009810","2","1009810131"
"","0.7","","","","","","0","1009810","93","1009810132"
"","102011","","1","","","0.2","lsv_talk_surprise","1009810","3","1009810133"
"","vo_lsv","","0","","0","","vo_lsv_1035","1009810","21","1009810134"
"0","102011","0","10","1","1","0","えっ？　あそんだら\nもっと疲れちゃったり\nしないかなぁ…？","1009810","11","1009810135"
"","0","","","","","","","1009810","91","1009810136"
"","102011","","1","","","0.2","lsv_idle_surprise","1009810","3","1009810137"
"","100411","","1","","","0.2","lsv_talk_thinking_joyR","1009810","3","1009810138"
"","vo_lsv","","0","","0","","vo_lsv_1036","1009810","21","1009810139"
"0","100411","0","10","1","1","0","でも遊ぶと気持ちが\nスッキリしたりするよねー\n意外とあり…かもっ？","1009810","11","1009810140"
"","0","","","","","","","1009810","91","1009810141"
"","100411","","1","","","0.2","lsv_idle_thinking_joy1","1009810","3","1009810142"
"","103611","","1","","","0.2","lsv_talk_thinking_talkR","1009810","3","1009810143"
"","vo_lsv","","0","","0","","vo_lsv_1037","1009810","21","1009810144"
"0","103611","0","10","1","1","0","すいみんの質を上げる…\nとか、大人の人が言うもんね。\n本当に軽く、やってみよっ。","1009810","11","1009810145"
"","0","","","","","","","1009810","91","1009810146"
"","103611","","1","","","0.2","lsv_idle_thinking_joy1","1009810","3","1009810147"
"","1009810149","","","","","","","1009810","101","1009810148"
"","0","","","","","","","1009810","91","1009810149"
"","","","","","","","","1009810","102","1009810150"
"","0","","","","","","0.2","1009810","22","1009810151"
"","0.2","","","","","","","1009810","93","1009810152"
"0","102011","0","1","0","0","0","11","1009810","12","1009810153"
"","102011","","1","","","0.2","lsv_talk_joy1","1009810","3","1009810154"
"","3","","","","","","0","1009810","93","1009810155"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009810","3","1009810156"
"0","100411","0","1","0","0","0","6","1009810","12","1009810157"
"0.2","100411","","0","1","lsv_talk_guts1_loop","0","lsv_talk_guts1","1009810","3","1009810158"
"","3","","","","","","0","1009810","93","1009810159"
"","100411","","1","","","0.2","lsv_idle_joy_normal","1009810","3","1009810160"
"0","103611","0","1","0","0","0","7","1009810","12","1009810161"
"0.2","103611","","0","1","lsv_talk_cool_normal2_loop","0","lsv_talk_cool_normal2","1009810","3","1009810162"
"","3","","","","","","0","1009810","93","1009810163"
"","103611","","1","","","0.2","lsv_idle_normal_joy","1009810","3","1009810164"
"","1009810153","","","","","","","1009810","101","1009810165"
"0","333","","1","0","1","1","1","1009810","6","1009810166"
"","100411","","","","","","1","1009810","4","1009810167"
"","100411","","1","","","0.2","lsv_run","1009810","3","1009810168"
"","100411","","-235","0","0.8","","-750","1009810","2","1009810169"
"","102011","","","","","","0","1009810","4","1009810170"
"","102011","","1","","","0.2","lsv_run","1009810","3","1009810171"
"","102011","","-220","0","0.8","","750","1009810","2","1009810172"
"","103611","","","","","","0","1009810","4","1009810173"
"","103611","","1","","","0.2","lsv_run","1009810","3","1009810174"
"","103611","","-250","0","0.8","","850","1009810","2","1009810175"
"","0.6","","","","","","","1009810","93","1009810176"
"0","100411","","1","0","1","0.2","1","1009810","6","1009810177"
"0","102011","","1","0","1","0.2","1","1009810","6","1009810178"
"0","103611","","1","0","1","0.2","1","1009810","6","1009810179"
"","0","","","","","","","1009810","91","1009810180"
"0","1","lsv_idle_normal","102","-495","-200","1.95","102011","1009811","1","1009811001"
"1","1","lsv_idle_normal","100","-480","100","1.95","103611","1009811","1","1009811002"
"1","1","lsv_idle_normal","101","-510","270","1.95","100411","1009811","1","1009811003"
"0","1","lsv_white_loop","0","0","0","1","333","1009811","5","1009811004"
"0","333","","1","0","1","0","1","1009811","6","1009811005"
"0","102011","","1","0","1","0","1","1009811","6","1009811006"
"0","103611","","1","0","1","0","1","1009811","6","1009811007"
"0","100411","","1","0","1","0","1","1009811","6","1009811008"
"","1","","","","","","0","1009811","93","1009811009"
"0","333","","1","0.4","1","0.8","1","1009811","6","1009811010"
"0.2","102011","","0","1","lsv_idle_normal","0.2","lsv_jump1","1009811","3","1009811011"
"0.2","103611","","0","1","lsv_idle_normal","0.2","lsv_jump1","1009811","3","1009811012"
"0.2","100411","","0","1","lsv_idle_normal","0.2","lsv_jump1","1009811","3","1009811013"
"","0.3","","","","","","","1009811","93","1009811014"
"","102011","","-235","0","0.75","","-200","1009811","2","1009811015"
"","103611","","-220","0","0.75","","100","1009811","2","1009811016"
"","100411","","-250","0","0.75","","270","1009811","2","1009811017"
"0","102011","","1","1","1","0.4","1","1009811","6","1009811018"
"0","103611","","1","1","1","0.4","1","1009811","6","1009811019"
"0","100411","","1","1","1","0.4","1","1009811","6","1009811020"
"","2","","","","","","0","1009811","93","1009811021"
"0.2","100411","","0","1","lsv_talk_doya_loop","0","lsv_talk_doya","1009811","3","1009811022"
"","vo_lsv","","0","","0","","vo_lsv_1121","1009811","21","1009811023"
"0","100411","0","10","1","1","0","みゅ～ちゃんも元気に\nなってきたし、\n特訓開始だね！","1009811","11","1009811024"
"","0","","","","","","","1009811","91","1009811025"
"","100411","","1","","","0.2","lsv_idle_doya","1009811","3","1009811026"
"","103611","","1","","","0.2","lsv_talk_surprise","1009811","3","1009811027"
"","vo_lsv","","0","","0","","vo_lsv_1122","1009811","21","1009811028"
"0","103611","0","10","1","1","0","ミミ。\nおしゃべりのお勉強って\nどんなことをしたの？","1009811","11","1009811029"
"","0","","","","","","","1009811","91","1009811030"
"","103611","","1","","","0.2","lsv_idle_surprise","1009811","3","1009811031"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009811","3","1009811032"
"","vo_lsv","","0","","0","","vo_lsv_1123","1009811","21","1009811033"
"0","102011","0","10","1","1","0","えへへ♪\nどんなことだと思う～？","1009811","11","1009811034"
"","0","","","","","","","1009811","91","1009811035"
"","102011","","1","","","0.2","lsv_idle_joy","1009811","3","1009811036"
"","100411","","1","","","0.2","lsv_talk_surprise_talkjoy","1009811","3","1009811037"
"","vo_lsv","","0","","0","","vo_lsv_1124","1009811","21","1009811038"
"0","100411","0","10","1","1","0","お、なんだかクイズみたい！\nよーし、当てちゃうぞー！\nえーっと…","1009811","11","1009811039"
"","0","","","","","","","1009811","91","1009811040"
"","100411","","1","","","0.2","lsv_idle_surprise","1009811","3","1009811041"
"","103611","","1","","","0.2","lsv_talk_thinking_talkR","1009811","3","1009811042"
