09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","3","14","","303404301","3000","0.00026","100","1","3","0","0","1","1","1","0","1","14","0","1",""
"0","3","1","","303404302","3000","10","0","10","3","0","1","1","0","1","0","181","70","0","1",""
"0","3","1","","303404303","3000","10","0","10","3","0","1","1","0","1","0","191","70","0","1",""
"0","3","1","","303404304","3000","1","0","35","3","0","0","1","10","1","0","0","181","0","1",""
"0","3","1","","303404305","3000","1","0","35","3","0","0","1","10","1","0","0","182","0","1",""
"0","3","100","","303405101","3000","0","0","49","3","0","0","1","1","1","0","10","0","0","99",""
"0","3","3","","303405102","3000","0.00004","100","1","3","0","0","1","1","1","0","1","3","0","99",""
"0","3","3","","303405103","3000","90","0","10","3","0","1","1","0","1","0","11","40","0","99",""
"0","3","3","","303405104","3000","90","0","10","3","0","1","1","0","1","0","31","40","0","99",""
"0","3","2","","303405201","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","2","","303405202","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","1","","303405203","3000","90","0","10","3","0","1","1","0.006","1","0","21","100","0","99",""
"0","3","20","","303405301","3000","0.00038","100","1","3","0","0","1","1","1","0","1","20","0","1",""
"0","3","1","","303405302","3000","8","0","10","3","0","1","1","0","1","0","181","70","0","1",""
"0","3","1","","303405303","3000","8","0","10","3","0","1","1","0","1","0","191","70","0","1",""
"0","3","1","","303405304","3000","1","0","35","3","0","0","1","8","1","0","0","181","0","1",""
"0","3","1","","303405305","3000","1","0","35","3","0","0","1","8","1","0","0","182","0","1",""
"0","3","12","","303500101","3000","0","0","1","1","0","0","1","1.1","1","0","2","12","0","99",""
"0","21","150","","303500102","3000","0","0","16","1","0","0","1","0","1","0","2","2.5","0","99",""
"0","3","0","","303500201","3000","0","0","7","2","0","0","1","0","1","0","1","0.1","0","1",""
"0","1","7","","303500202","3000","0","0","1","2","0","0","1","0.4","1","0","2","3","0","2",""
"0","1","2","","303500203","3000","6","0","10","2","0","1","1","0","1","0","41","50","0","2",""
"0","3","6.3","","303501101","3000","0.00027","100","1","6","0","0","1","1","1","0","2","6.3","0","99",""
"0","3","9","","303501102","3000","0","100","9","6","0","0","1","10.5","1","0","1","0.6","0","99",""
"0","3","1","","303501103","3000","18","1","10","6","0","1","1","4","1","0","11","0","0","99",""
"0","3","1","","303501104","3000","18","1","10","6","0","1","1","4","1","0","31","0","0","99",""
"0","3","42","","303501201","400","0.00153","50","1","2","0","0","1","1","1","0","1","42","0","99",""
"0","3","0.5","","303501202","400","0","0","59","2","0","0","1","0","1","0","1","10.5","0","99",""
"0","3","0","","303501203","400","0","0","8","2","0","0","1","5","1","0","7","0","0","99",""
"0","3","24","","303501301","3000","0.00083","50","1","1","0","0","1","1","1","0","1","24","0","1",""
"0","3","6.3","","303502101","3000","0.00027","100","1","6","0","0","1","1","1","0","2","6.3","0","99",""
"0","3","9","","303502102","3000","0","100","9","6","0","0","1","10.5","1","0","1","0.6","0","99",""
"0","3","1","","303502103","3000","18","1","10","6","0","1","1","4","1","0","11","0","0","99",""
"0","3","1","","303502104","3000","18","1","10","6","0","1","1","4","1","0","31","0","0","99",""
"0","3","2","","303502105","3000","18","1","10","6","0","1","1","0","1","0","91","100","0","99",""
"0","3","42","","303502201","400","0.00153","80","1","2","0","0","1","1","1","0","1","42","0","99",""
"0","3","0.9","","303502202","400","0","0","59","2","0","0","1","0","1","0","1","10.5","0","99",""
"0","3","0","","303502203","400","0","0","8","2","0","0","1","5","1","0","7","0","0","99",""
"0","3","24","","303502301","3000","0.00083","80","1","1","0","0","1","1","1","0","1","24","0","1",""
"0","7","100","","303503401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303503402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","3","0","","303504101","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"0","3","300","","303504102","300","0","100","9","1","0","0","1","6.5","1","0","1","3","0","99",""
"0","3","1","","303504103","3000","18","1","10","2","0","1","1","0","1","0","11","36000","0","99",""
"0","3","1","","303504104","3000","18","1","10","2","0","1","1","0","1","0","31","36000","0","99",""
"0","3","2","","303504105","3000","18","1","10","2","0","1","1","0","1","0","91","100","0","99",""
"0","3","0","","303504201","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"0","3","100","","303504202","300","0.01","30","1","2","0","0","1","1","1","0","1","10","0","99",""
"0","3","100","","303504301","3000","0.01","30","1","1","0","0","1","1","1","0","1","10","0","1",""
"0","3","6.3","","303505101","3000","0.00027","100","1","6","0","0","1","1","1","0","2","6.3","0","99",""
"0","3","9","","303505102","3000","0","100","9","6","0","0","1","10.5","1","0","1","0.4","0","99",""
"0","3","1","","303505103","3000","18","1","10","6","0","1","1","9","1","0","11","0","0","99",""
"0","3","1","","303505104","3000","18","1","10","6","0","1","1","9","1","0","31","0","0","99",""
"0","3","2","","303505105","3000","18","1","10","6","0","1","1","0","1","0","91","100","0","99",""
"0","3","42","","303505201","400","0.00153","80","1","2","0","0","1","1","1","0","1","42","0","99",""
"0","3","0.9","","303505202","400","0","0","59","2","0","0","1","0","1","0","1","10.5","0","99",""
"0","3","0","","303505203","400","0","0","8","2","0","0","1","5","1","0","7","0","0","99",""
"0","3","24","","303505301","3000","0.00083","80","1","1","0","0","1","1","1","0","1","24","0","1",""
"0","3","12","","303600101","3000","0","0","1","1","0","0","1","1.1","1","0","1","12","3","99",""
"0","7","2","","303600102","9999","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","3","12","","303600201","3000","0","0","1","1","0","0","1","1.1","1","0","1","12","3","3",""
"0","3","0.5","","303600202","9999","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0","","303601101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","50","","303601102","3000","0.0005","0","1","3","0","0","1","1.5","1","0","1","0.5","3","99",""
"0","7","2","","303601103","3000","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","3","50","","303601201","3000","0.0005","0","1","1","0","0","1","2.2","1","0","1","0.5","3","3",""
"0","3","0.5","","303601202","3000","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0.5","","303601301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303601302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","3","1",""
"0","7","100","","303601401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303601402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","7","1","","303601403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303601404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","0","","303602101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","50","","303602102","3000","0.0005","0","1","3","0","0","1","1.5","1","0","1","0.5","3","99",""
"0","7","2","","303602103","3000","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","3","50","","303602201","3000","0.0005","0","1","1","0","0","1","2.2","1","0","1","0.5","3","3",""
"0","3","0.5","","303602202","3000","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0.5","","303602301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303602302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","3","1",""
"0","7","100","","303602401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303602402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","7","1","","303602403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303602404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","1","","303602405","0","30","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","0","","303603101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","50","","303603102","3000","0.0005","0","1","3","0","0","1","1.5","1","0","1","0.5","3","99",""
"0","7","2","","303603103","3000","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","3","50","","303603201","3000","0.0005","0","1","1","0","0","1","2.2","1","0","1","0.5","3","3",""
"0","3","0.5","","303603202","3000","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0.5","","303603301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303603302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","3","1",""
"0","7","100","","303603401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303603402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","7","1","","303603403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303603404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","1","","303603405","0","30","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","0","","303604101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","50","","303604102","3000","0.0005","0","1","3","0","0","1","1.5","1","0","1","0.5","3","99",""
"0","7","2","","303604103","3000","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","7","1","","303604104","0","18","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","50","","303604201","3000","0.0005","0","1","1","0","0","1","2.2","1","0","1","0.5","3","3",""
"0","3","0.5","","303604202","3000","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0.5","","303604301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303604302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","3","1",""
"0","7","100","","303604401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303604402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","7","1","","303604403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303604404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","1","","303604405","0","30","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","0","","303605101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","50","","303605102","3000","0.0005","0","1","3","0","0","1","1.5","1","0","1","0.5","3","99",""
"0","7","2","","303605103","3000","0","0","8","3","0","0","2","8","1","0","2","0","0","1",""
"0","7","1","","303605104","0","18","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","50","","303605201","3000","0.0005","0","1","1","0","0","1","2.2","1","0","1","0.5","3","3",""
"0","3","0.5","","303605202","3000","0","0","8","1","0","0","1","4","1","0","1","0","0","3",""
"0","3","0.5","","303605301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303605302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","3","1",""
"0","7","100","","303605401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","303605402","0","0","0","73","3","0","0","2","90","1","0","3","0","850000","1",""
"0","7","1","","303605403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303605404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","1","","303605405","0","30","1","10","3","1","0","2","0","1","0","10","10000","0","1",""
"0","3","2","","303605406","0","90","1","10","3","1","0","1","0","1","0","1","20","0","99",""
"0","3","0","","303606101","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","4","","303606102","560","0","0","74","2","0","3","1","0","1","0","303606103","1","0","99",""
"0","3","40","","303606103","560","0.0002","100","1","2","0","0","1","3.5","1","0","1","3","0","99",""
"0","7","2","","303606104","0","0","0","8","3","0","0","2","12","1","0","2","0","0","1",""
"0","3","3","","303606105","560","12","0","10","2","0","1","1","0","1","0","11","100","0","99",""
"0","3","4","","303606106","560","0","0","74","2","0","2","1","0","1","0","303606105","1","0","99",""
"0","3","3","","303606107","560","12","0","10","2","0","1","1","0","1","0","31","100","0","99",""
"0","3","4","","303606108","560","0","0","74","2","0","2","1","0","1","0","303606107","1","0","99",""
"0","3","0","","303606201","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","6","","303606202","560","0.00004","100","1","2","0","0","1","1","1","0","1","6","0","99",""
"0","3","4","","303606203","560","0","0","74","2","0","2","1","0","1","0","303606204","1","0","99",""
"0","3","3","","303606204","560","12","0","10","2","0","1","1","0","1","0","21","100","0","99",""
"0","3","24","","303606301","3000","0.00022","100","1","3","0","0","1","1","1","0","1","24","0","1",""
"0","3","0","","303607101","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","4","","303607102","560","0","0","74","2","0","3","1","0","1","0","303607103","1","0","99",""
"0","3","40","","303607103","560","0.0002","100","1","2","0","0","1","3.5","1","0","1","3","0","99",""
"0","7","2","","303607104","0","0","0","8","3","0","0","2","12","1","0","2","0","0","1",""
"0","3","3","","303607105","560","12","0","10","2","0","1","1","0","1","0","11","450","0","99",""
"0","3","4","","303607106","560","0","0","74","2","0","2","1","0","1","0","303607105","1","0","99",""
"0","3","3","","303607107","560","12","0","10","2","0","1","1","0","1","0","31","400","0","99",""
"0","3","4","","303607108","560","0","0","74","2","0","2","1","0","1","0","303607107","1","0","99",""
"0","3","0","","303607201","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","6","","303607202","560","0.00004","100","1","2","0","0","1","1","1","0","1","6","0","99",""
"0","3","4","","303607203","560","0","0","74","2","0","2","1","0","1","0","303607204","1","0","99",""
"0","3","3","","303607204","560","12","0","10","2","0","1","1","0","1","0","21","150","0","99",""
"0","3","24","","303607301","3000","0.00022","100","1","3","0","0","1","1","1","0","1","24","0","1",""
"0","3","0","","303608101","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","4","","303608102","400","0","0","74","2","0","3","1","0","1","0","303608103","1","0","99",""
"0","3","100","","303608103","400","0.01","100","1","2","0","0","1","1","1","0","1","10","0","99",""
"0","7","2","","303608104","0","0","0","8","3","0","0","2","12","1","0","2","0","0","1",""
"0","3","0","","303608201","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","100","","303608202","400","0.01","80","1","2","0","0","1","1","1","0","1","10","0","99",""
"0","3","4","","303608203","400","0","0","74","2","0","2","1","0","1","0","303608204","1","0","99",""
"0","3","2","","303608204","400","12","0","10","2","0","0","1","0","1","0","21","275","0","99",""
"0","3","100","","303608301","3000","0.01","80","1","1","0","0","1","1","1","0","1","10","0","1",""
"0","3","0","","303609101","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","4","","303609102","400","0","0","74","2","0","3","1","0","1","0","303609103","1","0","99",""
"0","3","1","","303609103","400","0.0009","100","1","2","0","0","1","1","1","0","1","1","0","99",""
"0","7","2","","303609104","0","0","0","8","3","0","0","2","12","1","0","2","0","0","1",""
"0","3","0","","303609201","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","6","","303609202","400","0","100","1","2","0","0","1","1","1","0","1","6","0","99",""
"0","3","4","","303609203","400","0","0","74","2","0","2","1","0","1","0","303609204","1","0","99",""
"0","3","3","","303609204","400","12","0","10","2","0","0","1","0","1","0","21","275","0","99",""
"0","3","48","","303609301","3000","0.00033","100","1","1","0","0","1","1","1","0","1","48.01","0","1",""
"0","14","12","ターゲットを中心に範囲魔法ダメージ","303700101","9999","0","0","1","2","0","0","1","0.72","1","0","1","14.4","0","99",""
"0","14","3","対象範囲に判定○で火傷","303700102","9999","0","0","9","2","0","0","1","3","1","0","2","9","0","99",""
"0","18","1","最も遠い前方の味方を回復","303700103","9999","1","0","4","1","0","0","2","3.2","1","0","1","3.2","0","1",""
"1","7","0","","303700201","-1","0","1","15","1","400","101151408","2","1","1","0","2","0","1","1",""
"0","14","12","","303701101","9999","0","0","1","2","0","0","1","1.5","1","0","1","14.4","0","99",""
"0","14","3","","303701102","9999","0","0","9","2","0","0","1","3","1","0","2","9","0","99",""
"0","18","1","","303701103","9999","1","0","4","1","0","0","2","3.2","1","0","1","3.2","0","1",""
"1","7","0","","303701201","-1","0","1","15","1","400","100000004","2","1","1","0","2","0","1","1",""
