af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464
"26280","63","63","0","63","63","65","63","63","0","62","0","10","63","63","10","0","63","0","200000009","63","0","30","0","670290063","0","63","63","63","63","2173","63","1","1","63","63","0","1","0","202900"
"27054","64","64","0","64","64","67","64","64","0","64","0","10","64","64","10","0","64","0","200000009","64","0","30","0","670290064","0","64","64","64","64","2316","64","1","1","64","64","0","1","0","202900"
"27828","65","65","0","65","65","68","65","65","0","65","0","10","65","65","10","0","65","0","200000009","65","0","30","0","670290065","0","65","65","65","65","2460","65","1","1","65","65","0","1","0","202900"
"28602","66","66","0","66","66","69","66","66","0","66","0","10","66","66","10","0","66","0","200000009","66","0","30","0","670290066","0","66","66","66","66","2603","66","1","1","66","66","0","1","0","202900"
"29375","67","67","0","67","67","70","67","67","0","67","0","10","67","67","10","0","67","0","200000009","67","0","30","0","670290067","0","67","67","67","67","2747","67","1","1","67","67","0","1","0","202900"
"30149","68","68","0","68","68","71","68","68","0","68","0","10","68","68","10","0","68","0","200000009","68","0","30","0","670290068","0","68","68","68","68","2890","68","1","1","68","68","0","1","0","202900"
"30923","69","69","0","69","69","72","69","69","0","69","0","10","69","69","10","0","69","0","200000009","69","0","30","0","670290069","0","69","69","69","69","3034","69","1","1","69","69","0","1","0","202900"
"31697","70","70","0","70","70","74","70","70","0","71","0","10","70","70","10","0","70","0","200000009","70","0","30","0","670290070","0","70","70","70","70","3177","70","1","1","70","70","0","1","0","202900"
"32471","71","71","0","71","71","75","71","71","0","72","0","10","71","71","10","0","71","0","200000009","71","0","30","0","670290071","0","71","71","71","71","3321","71","1","1","71","71","0","1","0","202900"
"281","1","1","0","1","1","5","1","1","0","2","0","10","1","1","10","0","1","0","200000003","1","0","30","0","670290101","0","1","1","1","1","31","1","1","1","1","1","0","1","0","202901"
"369","2","2","0","2","2","7","2","2","0","4","0","10","2","2","10","0","2","0","200000003","2","0","30","0","670290102","0","2","2","2","2","34","2","1","1","2","2","0","1","0","202901"
"615","3","3","0","3","3","8","3","3","0","5","0","10","3","3","10","0","3","0","200000003","3","0","30","0","670290103","0","3","3","3","3","37","3","1","1","3","3","0","1","0","202901"
"542","4","4","0","4","4","8","4","4","0","5","0","10","4","4","10","0","4","0","200000003","4","0","30","0","670290104","0","4","4","4","4","54","4","1","1","4","4","0","1","0","202901"
"602","5","5","0","5","5","10","5","5","0","6","0","10","5","5","10","0","5","0","200000003","5","0","30","0","670290105","0","5","5","5","5","80","5","1","1","5","5","0","1","0","202901"
"661","6","6","0","6","6","11","6","6","0","7","0","10","6","6","10","0","6","0","200000003","6","0","30","0","670290106","0","6","6","6","6","105","6","1","1","6","6","0","1","0","202901"
"814","7","7","0","7","7","13","7","7","0","8","0","10","7","7","10","0","7","0","200000003","7","0","30","0","670290107","0","7","7","7","7","130","7","1","1","7","7","0","1","0","202901"
"966","8","8","0","8","8","15","8","8","0","10","0","10","8","8","10","0","8","0","200000003","8","0","30","0","670290108","0","8","8","8","8","155","8","1","1","8","8","0","1","0","202901"
"993","9","9","0","9","9","15","9","9","0","10","0","10","9","9","10","0","9","0","200000003","9","0","30","0","670290109","0","9","9","9","9","167","9","1","1","9","9","0","1","0","202901"
"1022","10","10","0","10","10","16","10","10","0","11","0","10","10","10","10","0","10","0","200000003","10","0","30","0","670290110","0","10","10","10","10","178","10","1","1","10","10","0","1","0","202901"
"1050","11","11","0","11","11","16","11","11","0","11","0","10","11","11","10","0","11","0","200000003","11","0","30","0","670290111","0","11","11","11","11","190","11","1","1","11","11","0","1","0","202901"
"1077","12","12","0","12","12","16","12","12","0","11","0","10","12","12","10","0","12","0","200000003","12","0","30","0","670290112","0","12","12","12","12","201","12","1","1","12","12","0","1","0","202901"
"1276","13","13","0","13","13","18","13","13","0","12","0","10","13","13","10","0","13","0","200000003","13","0","30","0","670290113","0","13","13","13","13","222","13","1","1","13","13","0","1","0","202901"
"1276","14","14","0","14","14","18","14","14","0","12","0","10","14","14","10","0","14","0","200000003","14","0","30","0","670290114","0","14","14","14","14","222","14","1","1","14","14","0","1","0","202901"
"1740","15","15","0","15","15","19","15","15","0","12","0","10","15","15","10","0","15","0","200000003","15","0","30","0","670290115","0","15","15","15","15","288","15","1","1","15","15","0","1","0","202901"
"2061","16","16","0","16","16","19","16","16","0","12","0","10","16","16","10","0","16","0","200000003","16","0","30","0","670290116","0","16","16","16","16","296","16","1","1","16","16","0","1","0","202901"
"2210","17","17","0","17","17","20","17","17","0","12","0","10","17","17","10","0","17","0","200000003","17","0","30","0","670290117","0","17","17","17","17","332","17","1","1","17","17","0","1","0","202901"
"2557","18","18","0","18","18","20","18","18","0","13","0","10","18","18","10","0","18","0","200000003","18","0","30","0","670290118","0","18","18","18","18","347","18","1","1","18","18","0","1","0","202901"
"2828","19","19","0","19","19","20","19","19","0","13","0","10","19","19","10","0","19","0","200000003","19","0","30","0","670290119","0","19","19","19","19","353","19","1","1","19","19","0","1","0","202901"
"2932","20","20","0","20","20","21","20","20","0","13","0","10","20","20","10","0","20","0","200000003","20","0","30","0","670290120","0","20","20","20","20","366","20","1","1","20","20","0","1","0","202901"
"3035","21","21","0","21","21","21","21","21","0","13","0","10","21","21","10","0","21","0","200000003","21","0","30","0","670290121","0","21","21","21","21","378","21","1","1","21","21","0","1","0","202901"
"3202","22","22","0","22","22","24","22","22","0","15","0","10","22","22","10","0","22","0","200000003","22","0","30","0","670290122","0","22","22","22","22","464","22","1","1","22","22","0","1","0","202901"
"3368","23","23","0","23","23","27","23","23","0","18","0","10","23","23","10","0","23","0","200000003","23","0","30","0","670290123","0","23","23","23","23","496","23","1","1","23","23","0","1","0","202901"
"3537","24","24","0","24","24","30","24","24","0","20","0","10","24","24","10","0","24","0","200000003","24","0","30","0","670290124","0","24","24","24","24","527","24","1","1","24","24","0","1","0","202901"
"3706","25","25","0","25","25","31","25","25","0","21","0","10","25","25","10","0","25","0","200000003","25","0","30","0","670290125","0","25","25","25","25","531","25","1","1","25","25","0","1","0","202901"
"3875","26","26","0","26","26","31","26","26","0","21","0","10","26","26","10","0","26","0","200000003","26","0","30","0","670290126","0","26","26","26","26","535","26","1","1","26","26","0","1","0","202901"
"4044","27","27","0","27","27","32","27","27","0","22","0","10","27","27","10","0","27","0","200000003","27","0","30","0","670290127","0","27","27","27","27","539","27","1","1","27","27","0","1","0","202901"
"4622","28","28","0","28","28","34","28","28","0","23","0","10","28","28","10","0","28","0","200000003","28","0","30","0","670290128","0","28","28","28","28","570","28","1","1","28","28","0","1","0","202901"
"4876","29","29","0","29","29","34","29","29","0","23","0","10","29","29","10","0","29","0","200000003","29","0","30","0","670290129","0","29","29","29","29","575","29","1","1","29","29","0","1","0","202901"
"5130","30","30","0","30","30","34","30","30","0","23","0","10","30","30","10","0","30","0","200000003","30","0","30","0","670290130","0","30","30","30","30","580","30","1","1","30","30","0","1","0","202901"
"5384","31","31","0","31","31","35","31","31","0","23","0","10","31","31","10","0","31","0","200000003","31","0","30","0","670290131","0","31","31","31","31","585","31","1","1","31","31","0","1","0","202901"
"5638","32","32","0","32","32","35","32","32","0","23","0","10","32","32","10","0","32","0","200000003","32","0","30","0","670290132","0","32","32","32","32","590","32","1","1","32","32","0","1","0","202901"
"5892","33","33","0","33","33","35","33","33","0","23","0","10","33","33","10","0","33","0","200000003","33","0","30","0","670290133","0","33","33","33","33","595","33","1","1","33","33","0","1","0","202901"
"6237","34","34","0","34","34","36","34","34","0","24","0","10","34","34","10","0","34","0","200000003","34","0","30","0","670290134","0","34","34","34","34","611","34","1","1","34","34","0","1","0","202901"
"6582","35","35","0","35","35","37","35","35","0","24","0","10","35","35","10","0","35","0","200000003","35","0","30","0","670290135","0","35","35","35","35","626","35","1","1","35","35","0","1","0","202901"
"6927","36","36","0","36","36","38","36","36","0","25","0","10","36","36","10","0","36","0","200000003","36","0","30","0","670290136","0","36","36","36","36","642","36","1","1","36","36","0","1","0","202901"
"7272","37","37","0","37","37","39","37","37","0","25","0","10","37","37","10","0","37","0","200000003","37","0","30","0","670290137","0","37","37","37","37","657","37","1","1","37","37","0","1","0","202901"
"8728","38","38","0","38","38","52","38","38","0","35","0","10","38","38","10","0","38","0","200000003","38","0","30","0","670290138","0","38","38","38","38","856","38","1","1","38","38","0","1","0","202901"
"10407","39","39","0","39","39","52","39","39","0","35","0","10","39","39","10","0","39","0","200000003","39","0","30","0","670290139","0","39","39","39","39","1019","39","1","1","39","39","0","1","0","202901"
"13328","40","40","0","40","40","53","40","40","0","35","0","10","40","40","10","0","40","0","200000003","40","0","30","0","670290140","0","40","40","40","40","1105","40","1","1","40","40","0","1","0","202901"
"13919","41","41","0","41","41","53","41","41","0","35","0","10","41","41","10","0","41","0","200000003","41","0","30","0","670290141","0","41","41","41","41","1193","41","1","1","41","41","0","1","0","202901"
"14801","42","42","0","42","42","54","42","42","0","36","0","10","42","42","10","0","42","0","200000003","42","0","30","0","670290142","0","42","42","42","42","1328","42","1","1","42","42","0","1","0","202901"
"15241","43","43","0","43","43","55","43","43","0","38","0","10","43","43","10","0","43","0","200000003","43","0","30","0","670290143","0","43","43","43","43","1360","43","1","1","43","43","0","1","0","202901"
"15682","44","44","0","44","44","56","44","44","0","40","0","10","44","44","10","0","44","0","200000003","44","0","30","0","670290144","0","44","44","44","44","1392","44","1","1","44","44","0","1","0","202901"
"16123","45","45","0","45","45","57","45","45","0","41","0","10","45","45","10","0","45","0","200000003","45","0","30","0","670290145","0","45","45","45","45","1424","45","1","1","45","45","0","1","0","202901"
"16574","46","46","0","46","46","58","46","46","0","43","0","10","46","46","10","0","46","0","200000003","46","0","30","0","670290146","0","46","46","46","46","1456","46","1","1","46","46","0","1","0","202901"
"18204","47","47","0","47","47","62","47","47","0","46","0","10","47","47","10","0","47","0","200000003","47","0","30","0","670290147","0","47","47","47","47","1527","47","1","1","47","47","0","1","0","202901"
"19836","48","48","0","48","48","65","48","48","0","49","0","10","48","48","10","0","48","0","200000003","48","0","30","0","670290148","0","48","48","48","48","1597","48","1","1","48","48","0","1","0","202901"
"21467","49","49","0","49","49","68","49","49","0","52","0","10","49","49","10","0","49","0","200000003","49","0","30","0","670290149","0","49","49","49","49","1667","49","1","1","49","49","0","1","0","202901"
"23098","50","50","0","50","50","73","50","50","0","54","0","10","50","50","10","0","50","0","200000003","50","0","30","0","670290150","0","50","50","50","50","1737","50","1","1","50","50","0","1","0","202901"
"24729","51","51","0","51","51","76","51","51","0","57","0","10","51","51","10","0","51","0","200000003","51","0","30","0","670290151","0","51","51","51","51","1806","51","1","1","51","51","0","1","0","202901"
"26360","52","52","0","52","52","80","52","52","0","60","0","10","52","52","10","0","52","0","200000003","52","0","30","0","670290152","0","52","52","52","52","1876","52","1","1","52","52","0","1","0","202901"
"27991","53","53","0","53","53","83","53","53","0","62","0","10","53","53","10","0","53","0","200000003","53","0","30","0","670290153","0","53","53","53","53","1946","53","1","1","53","53","0","1","0","202901"
"29623","54","54","0","54","54","86","54","54","0","66","0","10","54","54","10","0","54","0","200000003","54","0","30","0","670290154","0","54","54","54","54","2016","54","1","1","54","54","0","1","0","202901"
"31253","55","55","0","55","55","90","55","55","0","68","0","10","55","55","10","0","55","0","200000003","55","0","30","0","670290155","0","55","55","55","55","2087","55","1","1","55","55","0","1","0","202901"
"32884","56","56","0","56","56","93","56","56","0","71","0","10","56","56","10","0","56","0","200000003","56","0","30","0","670290156","0","56","56","56","56","2157","56","1","1","56","56","0","1","0","202901"
"34532","57","57","0","57","57","97","57","57","0","73","0","10","57","57","10","0","57","0","200000003","57","0","30","0","670290157","0","57","57","57","57","2249","57","1","1","57","57","0","1","0","202901"
"36179","58","58","0","58","58","100","58","58","0","76","0","10","58","58","10","0","58","0","200000003","58","0","30","0","670290158","0","58","58","58","58","2342","58","1","1","58","58","0","1","0","202901"
"37828","59","59","0","59","59","105","59","59","0","79","0","10","59","59","10","0","59","0","200000003","59","0","30","0","670290159","0","59","59","59","59","2435","59","1","1","59","59","0","1","0","202901"
"39475","60","60","0","60","60","108","60","60","0","82","0","10","60","60","10","0","60","0","200000003","60","0","30","0","670290160","0","60","60","60","60","2528","60","1","1","60","60","0","1","0","202901"
"41122","61","61","0","61","61","112","61","61","0","84","0","10","61","61","10","0","61","0","200000003","61","0","30","0","670290161","0","61","61","61","61","2621","61","1","1","61","61","0","1","0","202901"
"41325","62","62","0","62","62","122","62","62","0","87","0","10","62","62","10","0","62","0","200000003","62","0","30","0","670290162","0","62","62","62","62","2686","62","1","1","62","62","0","1","0","202901"
"41529","63","63","0","63","63","133","63","63","0","89","0","10","63","63","10","0","63","0","200000003","63","0","30","0","670290163","0","63","63","63","63","2751","63","1","1","63","63","0","1","0","202901"
"41732","64","64","0","64","64","143","64","64","0","92","0","10","64","64","10","0","64","0","200000003","64","0","30","0","670290164","0","64","64","64","64","2817","64","1","1","64","64","0","1","0","202901"
"41935","65","65","0","65","65","153","65","65","0","94","0","10","65","65","10","0","65","0","200000003","65","0","30","0","670290165","0","65","65","65","65","2882","65","1","1","65","65","0","1","0","202901"
"42139","66","66","0","66","66","163","66","66","0","97","0","10","66","66","10","0","66","0","200000003","66","0","30","0","670290166","0","66","66","66","66","2947","66","1","1","66","66","0","1","0","202901"
"42342","67","67","0","67","67","174","67","67","0","99","0","10","67","67","10","0","67","0","200000003","67","0","30","0","670290167","0","67","67","67","67","3012","67","1","1","67","67","0","1","0","202901"
"42545","68","68","0","68","68","184","68","68","0","102","0","10","68","68","10","0","68","0","200000003","68","0","30","0","670290168","0","68","68","68","68","3078","68","1","1","68","68","0","1","0","202901"
"42749","69","69","0","69","69","194","69","69","0","104","0","10","69","69","10","0","69","0","200000003","69","0","30","0","670290169","0","69","69","69","69","3143","69","1","1","69","69","0","1","0","202901"
"42952","70","70","0","70","70","205","70","70","0","107","0","10","70","70","10","0","70","0","200000003","70","0","30","0","670290170","0","70","70","70","70","3208","70","1","1","70","70","0","1","0","202901"
