5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"720","2904","12","5","24","117101","16","20","0","88","5","0","246","323","11615","15","112","0","49"
"770","3224","12","5","24","117101","17","20","0","88","5","0","288","371","12040","18","142","0","49"
"770","3582","12","5","24","117101","18","20","0","88","5","0","330","424","12600","21","179","0","49"
"865","3989","12","5","24","117101","19","20","0","103","5","0","378","481","13225","21","220","0","49"
"960","4440","12","5","24","117101","20","20","0","138","5","0","432","542","13735","21","258","0","49"
"960","4943","12","5","24","117101","21","20","0","178","5","0","489","607","14350","21","294","0","49"
"960","5492","12","5","24","117101","22","20","0","218","5","0","555","679","15455","21","328","0","49"
"960","6059","12","5","24","117101","23","20","0","238","5","0","636","764","16795","21","358","0","49"
"960","6675","12","5","24","117101","24","20","0","238","5","0","725","862","17895","21","390","0","49"
"960","7507","12","5","24","117101","25","20","0","238","5","0","809","953","19050","21","420","0","49"
"960","8590","12","5","24","117101","26","20","0","238","5","0","887","1026","20360","21","444","0","49"
"960","9738","12","5","24","117101","27","20","0","238","5","0","966","1100","22020","21","459","0","49"
"960","10725","12","5","24","117101","28","20","0","238","5","0","1049","1183","25720","21","465","0","49"
"960","11584","12","5","24","117101","29","20","0","238","5","0","1138","1272","31480","21","471","0","49"
"960","12480","12","5","24","117101","30","20","0","238","5","0","1232","1366","37755","21","477","0","49"
"960","13413","12","5","24","117101","31","20","0","238","5","0","1330","1464","44320","21","483","0","49"
"960","14373","12","5","24","117101","32","20","0","238","5","0","1431","1565","51355","21","489","0","49"
"960","15378","12","5","24","117101","33","20","0","238","5","0","1534","1668","59105","21","495","0","49"
"960","16439","12","5","24","117101","34","20","0","238","5","0","1639","1773","67635","21","501","0","49"
"960","17538","12","5","24","117101","35","20","0","238","5","0","1745","1879","76875","21","507","0","49"
"960","18674","12","5","24","117101","36","20","0","238","5","0","1852","1986","86675","21","513","0","49"
"25","25","0","0","0","117201","2","0","0","0","0","0","0","2","110","0","0","0","0"
"75","89","0","0","0","117201","3","0","0","5","0","0","0","4","290","0","0","0","0"
"105","194","0","0","0","117201","4","0","0","10","0","0","1","8","755","0","0","0","0"
"105","343","0","0","0","117201","5","0","0","30","0","0","3","13","1295","3","0","0","10"
"195","553","0","0","0","117201","6","0","0","45","0","0","5","24","2160","3","0","0","10"
"665","800","0","0","0","117201","7","0","0","45","0","0","7","36","3130","3","0","0","10"
"900","1132","0","0","0","117201","8","0","0","60","0","0","9","44","4020","3","0","0","10"
"900","1525","0","0","9","117201","9","0","0","100","0","0","11","53","4575","3","20","0","10"
"900","1981","0","5","18","117201","10","0","0","115","0","0","17","59","4785","3","50","0","20"
"900","2464","3","7","22","117201","11","0","0","115","0","0","22","63","5405","3","102","0","30"
"900","2949","19","9","25","117201","12","0","0","115","0","0","26","69","6155","3","134","0","30"
"900","3479","35","9","25","117201","13","0","0","148","0","0","32","75","6685","3","167","0","30"
"900","4076","38","9","25","117201","14","0","0","181","0","0","37","82","7185","3","208","0","30"
"900","4727","38","9","25","117201","15","0","0","201","0","0","43","88","7545","3","274","0","30"
"900","5429","41","9","25","117201","16","0","0","201","0","0","45","96","7845","3","368","0","30"
"900","6178","44","9","25","117201","17","0","0","201","0","0","49","102","8095","3","466","0","30"
"900","6996","44","9","25","117201","18","0","0","201","0","0","54","105","8440","3","604","0","30"
"900","7882","44","9","25","117201","19","0","0","201","0","0","61","114","8825","3","739","0","30"
"900","8864","44","9","25","117201","20","0","0","201","0","0","66","127","9305","3","879","0","30"
"900","9990","44","9","25","117201","21","0","0","201","0","0","71","133","9665","3","1030","0","30"
"900","11274","44","9","25","117201","22","0","0","201","0","0","79","144","9935","3","1174","0","30"
"900","12692","44","9","25","117201","23","0","0","201","0","0","88","155","10320","3","1285","0","30"
"900","14210","44","9","25","117201","24","0","0","201","0","0","101","165","10765","3","1384","0","30"
"900","15861","44","9","25","117201","25","0","0","201","0","0","114","178","11395","3","1461","0","30"
"900","17501","44","9","25","117201","26","0","0","201","0","0","134","193","13140","3","1518","0","30"
"900","19419","44","9","25","117201","27","0","0","201","0","0","147","206","13900","3","1554","0","30"
"900","21559","44","9","25","117201","28","0","0","201","0","0","147","206","15025","3","1581","0","30"
"900","23837","44","9","25","117201","29","0","0","201","0","0","152","211","15945","3","1609","0","30"
"900","26300","44","9","25","117201","30","0","0","201","0","0","157","216","16545","3","1638","0","30"
"900","28818","44","9","25","117201","31","0","0","201","0","0","167","226","17145","3","1676","0","30"
"900","31481","44","9","25","117201","32","0","0","201","0","0","173","232","17845","3","1705","0","30"
"900","34238","44","9","25","117201","33","0","0","201","0","0","179","238","19015","3","1733","0","30"
"900","37175","44","9","25","117201","34","0","0","201","0","0","185","244","19915","3","1760","0","30"
"900","40218","44","9","25","117201","35","0","0","201","0","0","191","250","21185","3","1787","0","30"
"900","43404","44","9","25","117201","36","0","0","201","0","0","198","257","22085","3","1814","0","30"
"50","0","0","0","0","117301","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","117301","3","84","0","0","0","0","9","0","150","0","0","0","0"
"125","0","0","0","0","117301","4","186","0","5","0","0","18","2","270","0","0","0","10"
"125","0","0","0","0","117301","5","363","0","15","0","0","34","2","450","0","0","0","10"
"125","0","0","0","0","117301","6","566","0","40","0","0","50","7","800","0","0","0","25"
"125","0","0","0","0","117301","7","834","0","110","0","0","64","9","1160","0","0","0","30"
"125","0","0","0","4","117301","8","1070","0","145","0","0","88","16","1760","0","0","0","60"
"125","0","0","0","9","117301","9","1334","0","145","5","0","115","27","2295","0","0","0","95"
"225","0","0","0","14","117301","10","1625","0","160","10","11","137","41","2985","0","0","0","105"
"765","0","0","0","14","117301","11","1996","0","176","10","29","163","46","3405","0","0","0","119"
"985","0","0","0","17","117301","12","2333","0","202","14","46","188","63","3765","0","0","0","125"
"1105","0","0","0","17","117301","13","2673","0","224","19","62","218","89","3925","0","0","0","127"
"1225","0","0","0","17","117301","14","3013","0","236","21","72","255","117","4185","0","0","0","131"
"1445","0","0","0","17","117301","15","3409","0","236","21","86","289","144","4385","0","0","0","140"
"1445","0","0","0","17","117301","16","3855","0","236","21","102","320","174","4615","0","0","0","146"
"1445","0","0","0","17","117301","17","4322","0","236","21","137","358","199","4745","3","0","0","147"
"1445","0","0","0","17","117301","18","4786","0","246","21","167","403","232","5090","3","0","0","147"
"1540","0","0","0","17","117301","19","5257","0","246","21","192","455","273","5735","3","0","0","147"
"1540","0","0","0","17","117301","20","5846","0","246","21","228","502","315","6320","3","0","0","147"
"1540","0","0","0","17","117301","21","6422","0","246","21","263","564","364","6905","3","0","0","147"
"1640","0","0","0","17","117301","22","7086","0","246","21","299","626","416","8110","3","0","0","147"
"1640","0","0","0","17","117301","23","7846","0","246","21","329","692","475","9570","3","0","0","147"
"1640","0","0","0","17","117301","24","8687","0","246","21","329","767","536","11095","3","0","0","147"
"1640","0","0","0","17","117301","25","9793","0","246","21","354","828","590","12390","3","0","0","147"
"1640","0","0","0","17","117301","26","11190","0","246","21","381","877","633","13385","3","0","0","147"
"1640","0","0","0","17","117301","27","12730","0","246","21","398","921","674","14500","3","0","0","147"
"1640","0","0","0","17","117301","28","14376","0","246","21","415","965","717","15720","3","0","0","147"
"1640","0","0","0","17","117301","29","16124","0","246","21","432","1013","765","17095","3","0","0","147"
"1640","0","0","0","17","117301","30","17979","0","246","21","450","1064","816","18550","3","0","0","147"
"1640","0","0","0","17","117301","31","19924","0","246","21","468","1116","868","20085","3","0","0","147"
"1640","0","0","0","17","117301","32","21959","0","246","21","486","1169","921","21695","3","0","0","147"
"1640","0","0","0","17","117301","33","24110","0","246","21","504","1223","975","23475","3","0","0","147"
"1640","0","0","0","17","117301","34","26377","0","246","21","521","1279","1031","25495","3","0","0","147"
"1640","0","0","0","17","117301","35","28755","0","246","21","538","1335","1087","27685","3","0","0","147"
"1640","0","0","0","17","117301","36","31215","0","246","21","555","1392","1144","30045","3","0","0","147"
"100","8","0","0","0","117401","2","0","0","10","0","0","0","2","30","2","0","0","0"
"200","56","0","0","0","117401","3","0","0","25","0","0","0","5","150","3","0","0","0"
"360","133","0","0","0","117401","4","0","0","50","0","0","4","10","440","5","0","0","0"
"520","241","0","0","0","117401","5","0","0","80","0","0","10","17","950","8","0","0","0"
"520","427","0","3","0","117401","6","0","0","95","0","0","16","28","1425","12","0","0","0"
"890","654","0","6","0","117401","7","0","0","120","0","0","26","40","1745","16","0","0","0"
"1215","874","0","6","9","117401","8","0","0","145","0","0","38","52","2760","20","10","0","0"
"1215","1119","0","6","23","117401","9","10","0","145","5","0","54","71","3505","27","30","0","0"
"1215","1389","0","6","28","117401","10","20","0","145","10","0","74","93","4315","28","60","0","0"
"1215","1746","13","6","28","117401","11","20","0","145","10","0","88","105","4815","35","94","0","10"
"1315","2122","36","6","28","117401","12","20","0","145","10","0","99","119","5115","42","124","0","20"
"1415","2406","46","6","28","117401","13","20","0","145","10","0","125","154","5635","44","154","0","22"
"1415","2715","46","6","28","117401","14","20","0","145","12","0","157","194","5855","46","194","0","24"
"1515","3085","46","6","28","117401","15","20","0","145","14","0","192","227","5855","48","250","0","24"
"1615","3484","51","6","28","117401","16","20","0","145","14","0","225","262","5905","48","322","0","24"
"1765","3901","56","6","28","117401","17","20","0","145","14","0","255","302","6015","51","380","0","24"
"1915","4338","56","6","28","117401","18","20","0","145","14","0","296","343","6075","56","450","0","24"
"2010","4842","56","6","28","117401","19","20","0","145","14","0","345","393","6075","58","492","0","24"
"2105","5433","56","6","28","117401","20","20","0","145","14","0","394","451","6110","58","492","0","24"
"2105","6041","56","6","28","117401","21","20","0","145","14","0","452","512","6375","58","492","0","24"
"2105","6699","56","6","28","117401","22","20","0","145","14","0","521","580","6920","58","510","0","24"
"2105","7514","56","6","28","117401","23","20","0","145","14","0","590","655","7235","58","528","0","24"
"2105","8449","56","6","28","117401","24","20","0","145","14","0","661","728","7555","58","528","0","24"
"2105","9493","56","6","28","117401","25","20","0","145","14","0","736","799","8170","58","545","0","24"
"2105","10426","56","6","28","117401","26","20","0","145","14","0","822","877","10265","58","562","0","24"
"2105","11220","56","6","28","117401","27","20","0","145","14","0","911","957","14420","58","562","0","24"
"2105","12332","56","6","28","117401","28","20","0","145","14","0","991","1033","17395","58","578","0","24"
"2105","13788","56","6","28","117401","29","20","0","145","14","0","1068","1110","18790","58","610","0","24"
"2105","15324","56","6","28","117401","30","20","0","145","14","0","1149","1191","20420","58","642","0","24"
"2105","16931","56","6","28","117401","31","20","0","145","14","0","1232","1274","22210","58","674","0","24"
"2105","18610","56","6","28","117401","32","20","0","145","14","0","1317","1359","24155","58","705","0","24"
"2105","20388","56","6","28","117401","33","20","0","145","14","0","1404","1446","26345","58","734","0","24"
"2105","22264","56","6","28","117401","34","20","0","145","14","0","1493","1535","28945","58","762","0","24"
"2105","24212","56","6","28","117401","35","20","0","145","14","0","1583","1625","31955","58","790","0","24"
"2105","26222","56","6","28","117401","36","20","0","145","14","0","1674","1716","35305","58","818","0","24"
"50","26","0","0","0","117501","2","0","0","0","0","0","0","3","60","0","0","0","0"
"100","77","0","0","0","117501","3","0","0","0","0","0","1","6","330","0","0","0","0"
"160","200","0","0","0","117501","4","0","0","10","0","0","1","9","675","0","0","0","0"
"160","338","0","0","0","117501","5","0","0","30","0","0","4","16","1215","3","0","0","10"
"340","541","0","0","0","117501","6","0","0","30","0","0","6","30","2080","3","0","0","10"
"810","788","0","0","0","117501","7","0","0","30","0","0","8","42","3050","3","0","0","10"
"1045","1059","0","0","0","117501","8","0","0","45","0","0","15","55","4075","3","0","0","10"
"1445","1306","0","0","9","117501","9","10","0","60","0","0","25","72","5135","3","10","0","10"
"1445","1637","0","5","18","117501","10","10","0","85","0","0","36","90","5825","3","30","0","10"
"1445","1942","3","8","18","117501","11","10","0","85","0","0","58","108","6535","3","60","0","30"
"1545","2280","9","8","18","117501","12","10","0","85","0","0","76","132","7455","3","92","0","30"
"1545","2725","22","8","21","117501","13","10","0","118","0","0","86","146","7945","3","125","0","30"
"1545","3205","22","8","21","117501","14","10","0","151","1","0","100","164","8375","3","166","0","30"
"1545","3732","22","8","21","117501","15","10","0","151","1","0","115","183","8745","3","232","0","30"
"1545","4280","25","8","21","117501","16","10","0","163","1","0","135","198","8965","3","313","0","30"
"1545","4803","28","8","21","117501","17","10","0","163","1","0","167","213","9335","3","401","0","30"
"1545","5376","28","8","21","117501","18","10","0","163","1","0","202","228","9820","3","505","0","30"
"1545","6054","28","8","21","117501","19","10","0","163","1","0","231","249","10265","3","624","0","30"
"1545","6827","28","8","21","117501","20","10","0","163","1","0","261","272","10590","3","743","0","30"
"1545","7751","28","8","21","117501","21","10","0","163","1","0","285","290","10875","3","874","0","30"
"1545","8934","28","8","21","117501","22","10","0","163","1","0","298","306","11090","3","992","0","30"
