eb6313ab5cd30dbb094200b8d42f8dbefdeff0357c2cc46bfdc10959c11774fc,cb315a27af780f11d4234d5a2a31674ca26fe3832f7450d683fb6652ad3e5b7c,3b18192645a14e2c8fe72562082a53db307751b79eab54dee201f9499ae15121,86f28b4b89b42a8bc62ee0be0e5d7a218c3f7a0ecad0fb06a7092571a9c9742e,90dd786c4e7f5f795a2654584b9ba8f3d358bf4eb3e2abe3434a456541119d4f,fcc599351562aae30424cff721e471ca374a7f2053c8da9265f1886816705706,e04f21617b6a66b2b0a9283a5da0e8deb11c159eb64b4cf56f04ea9e2353077f,316bab890a892f7464b4f9ac0b73c5d8113b10e3475df4a7936b6e3a0f16c67e,d52ea472e7bd8fd9fad8e9738c01fdb68f9e6cf9daea1488ac0e16e1ef9c35ef,11908b444a80f193109d50d98a54fce24bee769a3edac5071bed145793f7671e,730c019dc9c27c89a0ff794e14cb43e3dc1e691fdc86e72891893193dd701750,98a8e31504da4b3e74dbb49f0be323aac01a9f2e19a21fa4edca357be4ed68e9,955e17213feacbc28182bcbf8329bf3c3d37ea3b5e899d0494c7a5740b0f7d11,bd0caf6e8ffaeb40707681d4f9784ceb77705c591b9dc31a4042f152224e2738,e6d2840af79c068f59c16e70fba1e9a9229d30bd59d931a7d2b16743be0d497a,49cfb5d630705c5af18631cf07299cca4b3a9beda4b85e7119d64af6949bf4c8,f6990886d9635ff53e57957d3e360f076bb8d43b786cb0f7e0baa28672278d6a,bb2eb17732cb58d2649b7216255faa2937933a5fe56eb66494a7738beaab7580,05a63001229e34194bcb6e49b186e7b4ee0a29a5080f43605d9228a16f0a2417,a1651f42ac6507ab3f338908f620ac5f399abc3405abae6bcae5099847df1603
"4210","12495","5","12491","3","27083","5","12459","ハニカム構造","5","12512","6","ハチの巣のように六角形を敷き詰めた形のことで、非常に強度があるため工業でも広く応用される","","0","4","これ、何と言う？","5","2","ハニカム構"
"4211","12385","4","12421","3","12358","4","12358","ちゅうぞう","4","12382","4","刀などの製法で、金属を直接叩いて作るのは「鍛造」。溶かした金属を鋳型に流し込んで作るのは？","","0","4","これ、何と言う？","4","2","ちゅうぞう"
"4212","39770","6","30524","2","12474","6","12524","魚眼レンズ","5","12531","5","カメラのレンズの一種。魚の目線で見たかのように、普通より広い範囲を湾曲させてレンズに映す","","0","4","これ、何と言う？","5","2","魚眼レンズ"
"4213","12510","5","12491","1","12523","5","12517","マニュアル車","5","12450","5","「AT車」は「オートマチック車」。では「MT車」は？","","0","4","これ、何と言う？","5","2","マニュアル"
"4214","12428","4","12356","2","12371","4","12382","れいぞうこ","4","12358","4","かつて「三種の神器」と呼ばれた3つの家電製品。「白黒テレビ」と「洗濯機」とあと一つは？","","0","4","これ、何と言う？","4","2","れいぞうこ"
"4215","12459","5","12521","2","12499","5","12486","カラーテレビ","5","12524","5","かつて「3C」と呼ばれた3つの家電製品。「自動車」と「クーラー」とあと一つは？","カラーテレビ","0","4","これ、何と言う？","5","2","カラテレビ"
"4216","28779","6","26408","2","28023","6","22303","水金地火木土天海","6","22825","6","太陽系の惑星、太陽から近い順に並べた時の頭文字","","0","4","これ、何と言う？","6","2","火木土天海"
"4217","12469","5","12461","2","12479","5","12517","サーキュレーター","5","12524","5","空調家電の一種。扇風機に似た仕組みだが、直接風を受けるのではなく空気を循環させるためのもの","サーキュレーター","0","4","これ、何と言う？","5","2","サキュレタ"
"4218","12459","5","12503","1","12471","5","12469","カプサイシン","5","12452","5","とうがらしなどの、辛さのもととなっている成分。食欲増進、発汗、血行促進などの効果がある","","0","4","これ、何と言う？","5","2","カプサイシ"
"4219","12473","5","12467","3","12523","5","12532","スコヴィル値","5","12451","5","とうがらしの辛さを計る単位。ハバネロは1万程度だが、世界一辛いものだと数百万に到達する","","0","4","これ、何と言う？","5","2","スコヴィル"
"4220","12508","5","12540","2","12464","5","12522","ボーリング","5","12531","5","地面に円柱状の穴を掘って、地盤の調査を行うこと。「とある球技」の名前としばしば混同される","","0","4","これ、何と言う？","5","2","ボーリング"
"4221","12491","5","12517","2","12523","5","12488","ニュートラル","5","12521","5","オートマ車のギアで、「P」はパーキング、「D」はドライブ。では「N」は？","ニュートラル","0","4","これ、何と言う？","5","2","ニュトラル"
"4222","12454","5","12452","1","12540","5","12531","ウインカー","5","12459","5","自動車の部品で「方向指示器」と呼ばれるもの、英語ではなんと言う？","","0","4","これ、何と言う？","5","2","ウインカー"
"4223","12450","5","12452","3","12531","5","12473","アイスバーン","5","12496","5","冬に道路が凍結し、ツルツル滑る状態。車で走るには非常に危ない","アイスバーン","0","4","これ、何と言う？","5","2","アイスバン"
"4224","12524","5","12462","1","12540","5","12517","レギュラーガソリン","5","12521","5","車のガソリンとして最も一般的な種類。スポーツカーなどに乗らない限り、これを使うのがほとんど","","0","4","これ、何と言う？","5","2","レギュラー"
"4225","12518","5","12491","3","12523","5","12496","ユニバーサル","5","12469","5","「USB」の「U」、汎用を目的に作られた規格であることが由来だが、何という言葉の略？","ユニバーサル","0","4","これ、何と言う？","5","2","ユニバサル"
"4226","12458","5","12540","3","30010","5","12510","オーマの町","4","12398","6","","","4226","4","この場所の名前は？","5","1","オーマの町"
"4227","12458","5","12540","3","30010","5","12456","オーエド町","5","12489","6","","","4227","4","この場所の名前は？","5","1","オーエド町"
"4228","12475","5","12531","3","12523","5","12488","獣人の国セントールス","5","12540","5","","","4228","4","この場所の名前は？","5","1","セントール"
"4229","12513","5","12469","1","12451","5","12523","メサルティム","5","12486","5","何というクランバトル\nボスの棲み処？","","4229","4","これ、何と言う？","5","1","メサルティ"
"4230","12511","5","12494","1","12525","5","12479","ミノタウロス","5","12454","5","何というクランバトル\nボスの棲み処？","","4230","4","これ、何と言う？","5","1","ミノタウロ"
"4231","12484","5","12452","1","12464","5","12531","ツインピツグス","5","12500","5","何というクランバトル\nボスの棲み処？","ツインピツグス","4231","4","これ、何と言う？","5","1","ツインピグ"
"4232","12459","5","12523","1","12473","5","12461","カルキノス","5","12494","5","何というクランバトル\nボスの棲み処？","","4232","4","これ、何と言う？","5","1","カルキノス"
"4233","12458","5","12523","1","12531","5","12524","オルレオン","5","12458","5","何というクランバトル\nボスの棲み処？","","4233","4","これ、何と言う？","5","1","オルレオン"
"4234","12513","5","12487","1","12469","5","12517","メデューサ","5","12540","5","何というクランバトル\nボスの棲み処？","","4234","4","これ、何と言う？","5","1","メデューサ"
"4235","12464","5","12521","1","12531","5","12483","グラットン","5","12488","5","何というクランバトル\nボスの棲み処？","","4235","4","これ、何と言う？","5","1","グラットン"
"4236","12524","5","12469","1","12523","5","12488","レサトパルト","5","12497","5","何というクランバトル\nボスの棲み処？","","4236","4","これ、何と言う？","5","1","レサトパル"
"4237","12469","5","12472","1","12454","5","12479","サジタリウス","5","12522","5","何というクランバトル\nボスの棲み処？","","4237","4","これ、何と言う？","5","1","サジタリウ"
"4238","12450","5","12523","1","12451","5","12466","アルゲティ","5","12486","5","何というクランバトル\nボスの棲み処？","","4238","4","これ、何と言う？","5","1","アルゲティ"
"4239","12450","5","12463","1","12458","5","12450","アクアリオス","5","12522","5","何というクランバトル\nボスの棲み処？","","4239","4","これ、何と言う？","5","1","アクアリオ"
"4240","12488","5","12523","1","12531","5","12506","トルペドン","5","12489","5","何というクランバトル\nボスの棲み処？","","4240","4","これ、何と言う？","5","1","トルペドン"
"4242","12501","5","12451","3","12489","5","12520","フィヨルド","5","12523","5","氷河の浸食によって形成された谷に、海水が入り込むことでできる、細長い入り江。寒冷地に多い","","0","4","これ、何と言う？","5","2","フィヨルド"
"4244","12480","5","12463","2","12503","5","12488","ダクトテープ","5","12486","5","強度のある粘着テープで、ダクト管の補強をはじめ様々な用途に使える","ダクトテープ","0","4","これ、何と言う？","5","2","ダクトテプ"
"4245","12506","5","12531","1","12531","5","12479","ペンタゴン","5","12468","5","「五角形」を英語で","","0","4","これ、何と言う？","5","2","ペンタゴン"
"4246","12504","5","12461","1","12531","5","12469","ヘキサゴン","5","12468","5","「六角形」を英語で","","0","4","これ、何と言う？","5","2","ヘキサゴン"
"4247","12504","5","12503","2","12531","5","12479","ヘプタゴン","5","12468","5","「七角形」を英語で","","0","4","これ、何と言う？","5","2","ヘプタゴン"
"4248","12458","5","12463","2","12531","5","12479","オクタゴン","5","12468","5","「八角形」を英語で","","0","4","これ、何と言う？","5","2","オクタゴン"
"4249","12489","5","12487","3","12531","5","12459","ドデカゴン","5","12468","5","「十二角形」を英語で","","0","4","これ、何と言う？","5","2","ドデカゴン"
"4250","12469","5","12454","2","12489","5","12470","サウザンド","5","12531","5","「千（単位）」を英語で","","0","4","これ、何と言う？","5","2","サウザンド"
"4251","12488","5","12522","3","12531","5","12522","トリリオン","5","12458","5","「兆（単位）」を英語で","","0","4","これ、何と言う？","5","2","トリリオン"
"5001","12450","5","12523","1","12486","5","12487","アルデンテ","5","12531","5","パスタを茹でるとき、あえて歯ごたえを残して茹でること","","0","5","これ、何と言う？","5","2","アルデンテ"
"5002","12462","5","12523","1","29702","5","12489","ギルド管理協会","6","31649","6","ランドソルのギルドを管理する公的機関","","0","5","これ、何と言う？","5","1","ギルド管理"
"5003","12384","4","12356","2","12406","4","12376","だいじょぶマイフレンドくん１号","4","12423","4","『アオイ』が友達作りの練習台として作ったブリキの人形","","0","5","これ、何と言う？","4","1","だいじょぶ"
"5004","12450","5","12531","2","12499","5","12481","アンチョビ","5","12519","5","カタクチイワシを塩漬けにして熟成させた加工食品","","0","5","これ、何と言う？","5","2","アンチョビ"
"5005","12520","5","12540","1","12488","5","12464","ヨーグルト","5","12523","5","牛乳などに菌や酵母を混ぜ発酵させたデザート。整腸作用もあり、健康食品として好まれる","","0","5","これ、何と言う？","5","2","ヨーグルト"
"5006","12450","5","12521","2","12488","5","12459","アラカルト","5","12523","5","コース料理ではなく、好みの料理をメニューから選んで注文すること","","0","5","これ、何と言う？","5","2","アラカルト"
"5007","12459","5","12503","2","12476","5","12524","カプレーゼ","5","12540","5","トマト、モッツァレラチーズ、バジルを盛りつけた、「カプリ風」という意味の前菜","","0","5","これ、何と言う？","5","2","カプレーゼ"
"5010","12481","5","12455","2","12540","5","12452","チェイサー","5","12469","5","強いお酒を飲むときに、口直しするための飲み物。特に冷水が一般的","","0","5","これ、何と言う？","5","2","チェイサー"
"5011","12501","5","12457","1","12521","5","12450","フォアグラ","5","12464","5","世界三大珍味と呼ばれる食べ物。キャビア、トリュフ、あと一つは？","","0","5","これ、何と言う？","5","2","フォアグラ"
