1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"601.4","3.28","0","0","123801","4","0","0","40000","0.58","20","104.5","0","120","0","0","0","0","4.02","0","88.4","31238","0","0","0","0.7","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"676.6","3.69","0","0","123801","5","0","0","50000","0.69","20","125.4","0","150","0","0","0","0","4.52","0","99.45","31238","0","0","0","0.84","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"469.9","2.05","0","0","123901","1","0","0","10000","0.23","20","52.22","0","15","0","0","0","0","3.3","0","41.13","31239","0","0","0","0.37","0","0","0","0","0","0","0","4.57","0","0","0","0","0"
"563.9","2.46","0","0","123901","2","0","0","20000","0.35","20","78.33","0","30","0","0","0","0","3.96","0","49.36","31239","0","0","0","0.56","0","0","0","0","0","0","0","6.86","0","0","0","0","0"
"657.9","2.87","0","0","123901","3","0","0","30000","0.46","20","104.5","0","100","0","0","0","0","4.62","0","57.58","31239","0","0","0","0.74","0","0","0","0","0","0","0","9.14","0","0","0","0","0"
"751.8","3.28","0","0","123901","4","0","0","40000","0.58","20","130.6","0","120","0","0","0","0","5.28","0","65.81","31239","0","0","0","0.93","0","0","0","0","0","0","0","11.43","0","0","0","0","0"
"845.8","3.69","0","0","123901","5","0","0","50000","0.69","20","156.7","0","150","0","0","0","0","5.94","0","74.03","31239","0","0","0","1.11","0","0","0","0","0","0","0","13.71","0","0","0","0","0"
"333.6","2.28","0","5.77","124001","1","0","0","10000","0.25","0","37.06","0","15","0","0","0","0","2.51","51.95","0","31240","0","0","0","0.28","0","0","0","0","0","0","0","0","0","20","0","0","0"
"400.3","2.74","0","8.66","124001","2","0","0","20000","0.38","0","55.59","0","30","0","0","0","0","3.01","62.34","0","31240","0","0","0","0.42","0","0","0","0","0","0","0","0","0","20","0","0","0"
"467","3.19","0","11.54","124001","3","0","0","30000","0.5","0","74.12","0","100","0","0","0","0","3.51","72.73","0","31240","0","0","0","0.56","0","0","0","0","0","0","0","0","0","20","0","0","0"
"533.8","3.65","0","14.43","124001","4","0","0","40000","0.63","0","92.65","0","120","0","0","0","0","4.02","83.12","0","31240","0","0","0","0.7","0","0","0","0","0","0","0","0","0","20","0","0","0"
"600.5","4.1","0","17.31","124001","5","0","0","50000","0.75","0","111.2","0","150","0","0","0","0","4.52","93.51","0","31240","0","0","0","0.84","0","0","0","0","0","0","0","0","0","20","0","0","0"
"382.7","2.62","0","4.78","124101","1","0","0","10000","0.29","0","42.52","0","15","0","0","0","0","2.85","43.06","0","31241","0","0","0","0.32","0","0","0","0","0","0","0","0","0","20","0","0","0"
"459.2","3.14","0","7.17","124101","2","0","0","20000","0.44","0","63.78","0","30","0","0","0","0","3.42","51.67","0","31241","0","0","0","0.48","0","0","0","0","0","0","0","0","0","20","0","0","0"
"535.8","3.67","0","9.56","124101","3","0","0","30000","0.58","0","85.04","0","100","0","0","0","0","3.99","60.28","0","31241","0","0","0","0.64","0","0","0","0","0","0","0","0","0","20","0","0","0"
"612.3","4.19","0","11.95","124101","4","0","0","40000","0.73","0","106.3","0","120","0","0","0","0","4.56","68.9","0","31241","0","0","0","0.8","0","0","0","0","0","0","0","0","0","20","0","0","0"
"688.9","4.72","0","14.34","124101","5","0","0","50000","0.87","0","127.6","0","150","0","0","0","0","5.13","77.51","0","31241","0","0","0","0.96","0","0","0","0","0","0","0","0","0","20","0","0","0"
"480.4","2.85","0","0","124201","1","0","0","10000","0.32","20","53.38","0","15","0","0","0","0","3.19","0","37.03","31242","0","0","0","0.35","0","0","0","0","0","0","0","4.11","0","0","0","0","0"
"576.5","3.42","0","0","124201","2","0","0","20000","0.48","20","80.07","0","30","0","0","0","0","3.83","0","44.44","31242","0","0","0","0.53","0","0","0","0","0","0","0","6.17","0","0","0","0","0"
"672.6","3.99","0","0","124201","3","0","0","30000","0.64","20","106.8","0","100","0","0","0","0","4.47","0","51.84","31242","0","0","0","0.7","0","0","0","0","0","0","0","8.22","0","0","0","0","0"
"768.6","4.56","0","0","124201","4","0","0","40000","0.8","20","133.5","0","120","0","0","0","0","5.1","0","59.25","31242","0","0","0","0.88","0","0","0","0","0","0","0","10.28","0","0","0","0","0"
"864.7","5.13","0","0","124201","5","0","0","50000","0.96","20","160.2","0","150","0","0","0","0","5.74","0","66.65","31242","0","0","0","1.05","0","0","0","0","0","0","0","12.33","0","0","0","0","0"
"290.5","2.16","0","4.92","124501","1","0","0","10000","0.24","0","32.28","0","15","0","0","0","0","2.16","44.32","0","31245","0","0","0","0.24","0","0","0","0","0","0","0","0","0","20","0","0","0"
"348.6","2.59","0","7.38","124501","2","0","0","20000","0.36","0","48.42","0","30","0","0","0","0","2.59","53.18","0","31245","0","0","0","0.36","0","0","0","0","0","0","0","0","0","20","0","0","0"
"406.7","3.02","0","9.84","124501","3","0","0","30000","0.48","0","64.56","0","100","0","0","0","0","3.02","62.05","0","31245","0","0","0","0.48","0","0","0","0","0","0","0","0","0","20","0","0","0"
"464.8","3.46","0","12.3","124501","4","0","0","40000","0.6","0","80.7","0","120","0","0","0","0","3.46","70.91","0","31245","0","0","0","0.6","0","0","0","0","0","0","0","0","0","20","0","0","0"
"522.9","3.89","0","14.76","124501","5","0","0","50000","0.72","0","96.84","0","150","0","0","0","0","3.89","79.78","0","31245","0","0","0","0.72","0","0","0","0","0","0","0","0","0","20","0","0","0"
"324.7","1.94","0","4.54","124601","1","0","0","10000","0.22","0","36.08","0","15","0","0","0","0","2.39","40.9","0","31246","0","0","0","0.27","0","0","0","0","0","0","0","0","0","20","0","0","0"
"389.6","2.33","0","6.81","124601","2","0","0","20000","0.33","0","54.12","0","30","0","0","0","0","2.87","49.08","0","31246","0","0","0","0.41","0","0","0","0","0","0","0","0","0","20","0","0","0"
"454.6","2.72","0","9.08","124601","3","0","0","30000","0.44","0","72.16","0","100","0","0","0","0","3.35","57.26","0","31246","0","0","0","0.54","0","0","0","0","0","0","0","0","0","20","0","0","0"
"519.5","3.1","0","11.35","124601","4","0","0","40000","0.55","0","90.2","0","120","0","0","0","0","3.82","65.44","0","31246","0","0","0","0.68","0","0","0","0","0","0","0","0","0","20","0","0","0"
"584.5","3.49","0","13.62","124601","5","0","0","50000","0.66","0","108.3","0","150","0","0","0","0","4.3","73.62","0","31246","0","0","0","0.81","0","0","0","0","0","0","0","0","0","20","0","0","0"
"323.8","2.16","0","0","124701","1","0","0","10000","0.24","20","35.97","0","15","0","0","0","0","2.28","0","54.11","31247","0","0","0","0.25","0","0","0","0","0","0","0","6.01","0","0","0","0","0"
"388.6","2.59","0","0","124701","2","0","0","20000","0.36","20","53.96","0","30","0","0","0","0","2.74","0","64.93","31247","0","0","0","0.38","0","0","0","0","0","0","0","9.02","0","0","0","0","0"
"453.3","3.02","0","0","124701","3","0","0","30000","0.48","20","71.94","0","100","0","0","0","0","3.19","0","75.75","31247","0","0","0","0.5","0","0","0","0","0","0","0","12.02","0","0","0","0","0"
"518.1","3.46","0","0","124701","4","0","0","40000","0.6","20","89.93","0","120","0","0","0","0","3.65","0","86.58","31247","0","0","0","0.63","0","0","0","0","0","0","0","15.03","0","0","0","0","0"
"582.8","3.89","0","0","124701","5","0","0","50000","0.72","20","108","0","150","0","0","0","0","4.1","0","97.4","31247","0","0","0","0.75","0","0","0","0","0","0","0","18.03","0","0","0","0","0"
"363.1","2.39","0","0","124801","1","0","0","10000","0.27","20","40.34","0","15","0","0","0","0","2.85","0","46.37","31248","0","0","0","0.32","0","0","0","0","0","0","0","5.15","0","0","0","0","0"
"435.7","2.87","0","0","124801","2","0","0","20000","0.41","20","60.51","0","30","0","0","0","0","3.42","0","55.64","31248","0","0","0","0.48","0","0","0","0","0","0","0","7.73","0","0","0","0","0"
"508.3","3.35","0","0","124801","3","0","0","30000","0.54","20","80.68","0","100","0","0","0","0","3.99","0","64.92","31248","0","0","0","0.64","0","0","0","0","0","0","0","10.3","0","0","0","0","0"
"581","3.82","0","0","124801","4","0","0","40000","0.68","20","100.9","0","120","0","0","0","0","4.56","0","74.19","31248","0","0","0","0.8","0","0","0","0","0","0","0","12.88","0","0","0","0","0"
"653.6","4.3","0","0","124801","5","0","0","50000","0.81","20","121.1","0","150","0","0","0","0","5.13","0","83.47","31248","0","0","0","0.96","0","0","0","0","0","0","0","15.45","0","0","0","0","0"
"365.6","2.28","0","0","124901","1","0","0","10000","0.25","20","40.62","0","15","0","0","0","0","2.51","0","55.25","31249","0","0","0","0.28","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"438.7","2.74","0","0","124901","2","0","0","20000","0.38","20","60.93","0","30","0","0","0","0","3.01","0","66.3","31249","0","0","0","0.42","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"511.8","3.19","0","0","124901","3","0","0","30000","0.5","20","81.24","0","100","0","0","0","0","3.51","0","77.35","31249","0","0","0","0.56","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"585","3.65","0","0","124901","4","0","0","40000","0.63","20","101.6","0","120","0","0","0","0","4.02","0","88.4","31249","0","0","0","0.7","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"658.1","4.1","0","0","124901","5","0","0","50000","0.75","20","121.9","0","150","0","0","0","0","4.52","0","99.45","31249","0","0","0","0.84","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"329","2.28","0","0","125001","1","0","0","10000","0.25","20","36.56","0","15","0","0","0","0","2.51","0","59.35","31250","0","0","0","0.28","0","0","0","0","0","0","0","6.59","0","0","0","0","0"
"394.8","2.74","0","0","125001","2","0","0","20000","0.38","20","54.84","0","30","0","0","0","0","3.01","0","71.22","31250","0","0","0","0.42","0","0","0","0","0","0","0","9.89","0","0","0","0","0"
"460.6","3.19","0","0","125001","3","0","0","30000","0.5","20","73.12","0","100","0","0","0","0","3.51","0","83.09","31250","0","0","0","0.56","0","0","0","0","0","0","0","13.18","0","0","0","0","0"
"526.4","3.65","0","0","125001","4","0","0","40000","0.63","20","91.4","0","120","0","0","0","0","4.02","0","94.96","31250","0","0","0","0.7","0","0","0","0","0","0","0","16.48","0","0","0","0","0"
"592.2","4.1","0","0","125001","5","0","0","50000","0.75","20","109.7","0","150","0","0","0","0","4.52","0","106.9","31250","0","0","0","0.84","0","0","0","0","0","0","0","19.77","0","0","0","0","0"
"341.8","2.51","0","0","125101","1","0","0","10000","0.28","20","37.97","0","15","0","0","0","0","1.82","0","38.51","31251","0","0","0","0.2","0","0","0","0","0","0","0","4.28","0","0","0","0","0"
"410.2","3.01","0","0","125101","2","0","0","20000","0.42","20","56.96","0","30","0","0","0","0","2.18","0","46.21","31251","0","0","0","0.3","0","0","0","0","0","0","0","6.42","0","0","0","0","0"
"478.5","3.51","0","0","125101","3","0","0","30000","0.56","20","75.94","0","100","0","0","0","0","2.55","0","53.91","31251","0","0","0","0.4","0","0","0","0","0","0","0","8.56","0","0","0","0","0"
"546.9","4.02","0","0","125101","4","0","0","40000","0.7","20","94.93","0","120","0","0","0","0","2.91","0","61.62","31251","0","0","0","0.5","0","0","0","0","0","0","0","10.7","0","0","0","0","0"
"615.2","4.52","0","0","125101","5","0","0","50000","0.84","20","114","0","150","0","0","0","0","3.28","0","69.32","31251","0","0","0","0.6","0","0","0","0","0","0","0","12.84","0","0","0","0","0"
"372.9","2.39","0","0","125201","1","0","0","10000","0.27","20","41.43","0","15","0","0","0","0","2.62","0","46.37","31252","0","0","0","0.29","0","0","0","0","0","0","0","5.15","0","0","0","0","0"
"447.5","2.87","0","0","125201","2","0","0","20000","0.41","20","62.15","0","30","0","0","0","0","3.14","0","55.64","31252","0","0","0","0.44","0","0","0","0","0","0","0","7.73","0","0","0","0","0"
"522.1","3.35","0","0","125201","3","0","0","30000","0.54","20","82.86","0","100","0","0","0","0","3.67","0","64.92","31252","0","0","0","0.58","0","0","0","0","0","0","0","10.3","0","0","0","0","0"
"596.6","3.82","0","0","125201","4","0","0","40000","0.68","20","103.6","0","120","0","0","0","0","4.19","0","74.19","31252","0","0","0","0.73","0","0","0","0","0","0","0","12.88","0","0","0","0","0"
"671.2","4.3","0","0","125201","5","0","0","50000","0.81","20","124.3","0","150","0","0","0","0","4.72","0","83.47","31252","0","0","0","0.87","0","0","0","0","0","0","0","15.45","0","0","0","0","0"
"324.7","2.05","0","0","125301","1","0","0","10000","0.23","20","36.08","0","15","0","0","0","0","2.28","0","40.44","31253","0","0","0","0.25","0","0","0","0","0","0","0","4.49","0","0","0","0","0"
"389.6","2.46","0","0","125301","2","0","0","20000","0.35","20","54.12","0","30","0","0","0","0","2.74","0","48.53","31253","0","0","0","0.38","0","0","0","0","0","0","0","6.74","0","0","0","0","0"
"454.6","2.87","0","0","125301","3","0","0","30000","0.46","20","72.16","0","100","0","0","0","0","3.19","0","56.62","31253","0","0","0","0.5","0","0","0","0","0","0","0","8.98","0","0","0","0","0"
"519.5","3.28","0","0","125301","4","0","0","40000","0.58","20","90.2","0","120","0","0","0","0","3.65","0","64.7","31253","0","0","0","0.63","0","0","0","0","0","0","0","11.23","0","0","0","0","0"
"584.5","3.69","0","0","125301","5","0","0","50000","0.69","20","108.3","0","150","0","0","0","0","4.1","0","72.79","31253","0","0","0","0.75","0","0","0","0","0","0","0","13.47","0","0","0","0","0"
"282","2.05","0","0","125401","1","0","0","10000","0.23","0","31.33","0","15","0","0","0","0","2.05","0","46.14","31254","0","0","0","0.23","0","0","0","0","0","0","0","5.13","0","0","0","0","0"
"338.4","2.46","0","0","125401","2","0","0","20000","0.35","0","47","0","30","0","0","0","0","2.46","0","55.37","31254","0","0","0","0.35","0","0","0","0","0","0","0","7.7","0","0","0","0","0"
"394.8","2.87","0","0","125401","3","0","0","30000","0.46","0","62.66","0","100","0","0","0","0","2.87","0","64.6","31254","0","0","0","0.46","0","0","0","0","0","0","0","10.26","0","0","0","0","0"
"451.2","3.28","0","0","125401","4","0","0","40000","0.58","0","78.33","0","120","0","0","0","0","3.28","0","73.82","31254","0","0","0","0.58","0","0","0","0","0","0","0","12.83","0","0","0","0","0"
"507.6","3.69","0","0","125401","5","0","0","50000","0.69","0","93.99","0","150","0","0","0","0","3.69","0","83.05","31254","0","0","0","0.69","0","0","0","0","0","0","0","15.39","0","0","0","0","0"
"343.4","2.39","0","5.65","125501","1","0","0","10000","0.27","0","38.15","0","15","0","0","0","0","2.28","50.81","0","31255","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412.1","2.87","0","8.48","125501","2","0","0","20000","0.41","0","57.23","0","30","0","0","0","0","2.74","60.97","0","31255","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480.8","3.35","0","11.3","125501","3","0","0","30000","0.54","0","76.3","0","100","0","0","0","0","3.19","71.13","0","31255","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"549.4","3.82","0","14.13","125501","4","0","0","40000","0.68","0","95.38","0","120","0","0","0","0","3.65","81.3","0","31255","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"618.1","4.3","0","16.95","125501","5","0","0","50000","0.81","0","114.5","0","150","0","0","0","0","4.1","91.46","0","31255","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","2.28","0","0","125601","1","0","0","10000","0.25","0","36.56","0","15","0","0","0","0","2.51","0","59.35","31256","0","0","0","0.28","0","0","0","0","0","0","0","6.59","0","0","0","0","0"
"394.8","2.74","0","0","125601","2","0","0","20000","0.38","0","54.84","0","30","0","0","0","0","3.01","0","71.22","31256","0","0","0","0.42","0","0","0","0","0","0","0","9.89","0","0","0","0","0"
"460.6","3.19","0","0","125601","3","0","0","30000","0.5","0","73.12","0","100","0","0","0","0","3.51","0","83.09","31256","0","0","0","0.56","0","0","0","0","0","0","0","13.18","0","0","0","0","0"
"526.4","3.65","0","0","125601","4","0","0","40000","0.63","0","91.4","0","120","0","0","0","0","4.02","0","94.96","31256","0","0","0","0.7","0","0","0","0","0","0","0","16.48","0","0","0","0","0"
"592.2","4.1","0","0","125601","5","0","0","50000","0.75","0","109.7","0","150","0","0","0","0","4.52","0","106.9","31256","0","0","0","0.84","0","0","0","0","0","0","0","19.77","0","0","0","0","0"
"392.5","2.62","0","4.78","125701","1","0","0","10000","0.29","0","43.61","0","15","0","0","0","0","2.62","43.06","0","31257","0","0","0","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","3.14","0","7.17","125701","2","0","0","20000","0.44","0","65.42","0","30","0","0","0","0","3.14","51.67","0","31257","0","0","0","0.44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"549.5","3.67","0","9.56","125701","3","0","0","30000","0.58","0","87.22","0","100","0","0","0","0","3.67","60.28","0","31257","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"628","4.19","0","11.95","125701","4","0","0","40000","0.73","0","109.1","0","120","0","0","0","0","4.19","68.9","0","31257","0","0","0","0.73","0","0","0","0","0","0","0","0","0","0","0","0","0"
"706.5","4.72","0","14.34","125701","5","0","0","50000","0.87","0","130.9","0","150","0","0","0","0","4.72","77.51","0","31257","0","0","0","0.87","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353.2","1.94","0","0","125801","1","0","0","10000","0.22","0","39.24","0","15","0","0","0","0","2.05","0","52.97","31258","0","0","0","0.23","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"423.8","2.33","0","0","125801","2","0","0","20000","0.33","0","58.86","0","30","0","0","0","0","2.46","0","63.56","31258","0","0","0","0.35","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"494.5","2.72","0","0","125801","3","0","0","30000","0.44","0","78.48","0","100","0","0","0","0","2.87","0","74.16","31258","0","0","0","0.46","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"565.1","3.1","0","0","125801","4","0","0","40000","0.55","0","98.1","0","120","0","0","0","0","3.28","0","84.75","31258","0","0","0","0.58","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"635.8","3.49","0","0","125801","5","0","0","50000","0.66","0","117.8","0","150","0","0","0","0","3.69","0","95.35","31258","0","0","0","0.69","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"392.5","2.85","0","0","126001","1","0","0","10000","0.32","20","43.61","0","15","0","0","0","0","2.05","0","44.2","31260","0","0","0","0.23","0","0","0","0","0","0","0","4.91","0","0","0","0","0"
"471","3.42","0","0","126001","2","0","0","20000","0.48","20","65.42","0","30","0","0","0","0","2.46","0","53.04","31260","0","0","0","0.35","0","0","0","0","0","0","0","7.37","0","0","0","0","0"
"549.5","3.99","0","0","126001","3","0","0","30000","0.64","20","87.22","0","100","0","0","0","0","2.87","0","61.88","31260","0","0","0","0.46","0","0","0","0","0","0","0","9.82","0","0","0","0","0"
"628","4.56","0","0","126001","4","0","0","40000","0.8","20","109.1","0","120","0","0","0","0","3.28","0","70.72","31260","0","0","0","0.58","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"706.5","5.13","0","0","126001","5","0","0","50000","0.96","20","130.9","0","150","0","0","0","0","3.69","0","79.56","31260","0","0","0","0.69","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"372.9","2.16","0","5.52","126101","1","0","0","10000","0.24","0","41.43","0","15","0","0","0","0","2.05","49.67","0","31261","0","0","0","0.23","0","0","0","0","0","0","0","0","0","0","0","0","44"
"447.5","2.59","0","8.28","126101","2","0","0","20000","0.36","0","62.15","0","30","0","0","0","0","2.46","59.6","0","31261","0","0","0","0.35","0","0","0","0","0","0","0","0","0","0","0","0","44"
"522.1","3.02","0","11.04","126101","3","0","0","30000","0.48","0","82.86","0","100","0","0","0","0","2.87","69.54","0","31261","0","0","0","0.46","0","0","0","0","0","0","0","0","0","0","0","0","44"
"596.6","3.46","0","13.8","126101","4","0","0","40000","0.6","0","103.6","0","120","0","0","0","0","3.28","79.47","0","31261","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","44"
"671.2","3.89","0","16.56","126101","5","0","0","50000","0.72","0","124.3","0","150","0","0","0","0","3.69","89.41","0","31261","0","0","0","0.69","0","0","0","0","0","0","0","0","0","0","0","0","44"
"372.9","2.16","0","5.41","126201","1","0","0","10000","0.24","0","41.43","0","15","0","0","0","0","2.28","48.65","0","31262","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
