09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"135","bgm_M41","0","bgm_M41","0","33","650032062","9","0","0","102661","0","20032106","-334","0","102662","100200","1","bgm_M41","1","0","20032","0","650032061","0","bgm_M41","650032063","0","港町・オーマ 1-6","102663","9","20032101","650032106","0","6","0","90","102661","bgm_M41","0","9","bgm_M41","650032124","0"
"135","bgm_M41","0","bgm_M41","0","99","650032072","9","0","0","102661","0","20032107","-155","0","102662","100190","1","bgm_M41","1","0","20032","0","650032071","0","bgm_M41","650032073","0","港町・オーマ 1-7","102663","9","20032101","650032107","0","7","0","90","102661","bgm_M41","0","9","bgm_M41","650032125","0"
"135","bgm_M41","0","bgm_M41","0","-103","650032082","9","0","0","102661","0","20032108","-54","0","102662","100200","1","bgm_M41","1","0","20032","0","650032081","0","bgm_M41","650032083","0","港町・オーマ 1-8","102663","9","20032101","650032108","0","8","0","90","102661","bgm_M41","0","9","bgm_M41","650032126","0"
"135","bgm_M41","0","bgm_M41","0","-109","650032092","9","0","0","102671","0","20032109","129","0","102672","100670","1","bgm_M41","1","0","20032","0","650032091","0","bgm_M41","650032093","0","港町・オーマ 1-9","102673","9","20032101","650032109","0","9","0","90","102671","bgm_M41","0","9","bgm_M41","650032127","0"
"135","bgm_M41","0","bgm_M41","0","102","650032102","9","0","0","100581","0","20032110","42","0","100582","100180","1","bgm_M41","1","0","20032","0","650032101","0","bgm_M41","650032103","0","港町・オーマ 1-10","100583","9","20032101","650032110","0","10","0","90","100581","bgm_M41","0","9","bgm_M41","650032122","0"
"150","bgm_M41","0","bgm_M41","0","84","650032112","10","0","0","102671","0","20032111","235","0","102672","100670","1","bgm_M41","1","0","20032","0","650032111","0","bgm_M41","650032113","0","港町・オーマ 1-11","102673","10","20032101","650032111","0","11","0","90","102671","bgm_M41","0","10","bgm_M41","650032124","0"
"150","bgm_M41","0","bgm_M41","0","108","650032122","10","0","0","100581","0","20032112","439","0","100582","100080","1","bgm_M41","1","0","20032","0","650032121","0","bgm_M41","650032123","0","港町・オーマ 1-12","100583","10","20032101","650032112","0","12","0","90","100581","bgm_M41","0","10","bgm_M41","650032125","0"
"150","bgm_M41","0","bgm_M41","0","-79","650032132","10","0","0","102671","0","20032113","339","0","102672","100670","1","bgm_M41","1","0","20032","0","650032131","0","bgm_M41","650032133","0","港町・オーマ 1-13","102673","10","20032101","650032113","0","13","0","90","102671","bgm_M41","0","10","bgm_M41","650032126","0"
"150","bgm_M41","0","bgm_M41","0","-114","650032142","10","0","0","100581","0","20032114","542","0","100582","100180","1","bgm_M41","1","0","20032","0","650032141","0","bgm_M41","650032143","0","港町・オーマ 1-14","100583","10","20032101","650032114","0","14","0","90","100581","bgm_M41","0","10","bgm_M41","650032127","0"
"150","bgm_M41","0","bgm_M41","0","19","650032152","10","0","0","102671","0","20032115","679","0","102672","100670","1","bgm_M41","1","0","20032","0","650032151","0","bgm_M41","650032153","0","港町・オーマ 1-15","102673","10","20032101","650032115","0","15","0","90","102671","bgm_M41","0","10","bgm_M41","650032123","0"
"240","bgm_M41","0","bgm_M41","54","4","650032162","10","0","31147","102681","0","20032201","-528","0","102682","100200","1","bgm_M41","2","0","20032","0","650032161","5","bgm_M41","650032163","0","港町・オーマ 1-1","102683","16","20032201","650032116","2","16","1","90","102681","bgm_M41","0","16","bgm_M41","650032121","0"
"240","bgm_M41","0","bgm_M41","54","67","650032172","10","0","31060","102681","0","20032202","-318","0","102682","100190","1","bgm_M41","2","0","20032","0","650032171","5","bgm_M41","650032173","0","港町・オーマ 1-2","102683","16","20032201","650032117","2","17","1","90","102681","bgm_M41","0","16","bgm_M41","650032121","0"
"270","bgm_M41","0","bgm_M41","54","-181","650032182","10","0","31147","102691","0","20032203","-256","0","102692","100670","1","bgm_M41","2","0","20032","0","650032181","5","bgm_M41","650032183","0","港町・オーマ 1-3","102693","18","20032201","650032118","2","18","1","90","102691","bgm_M41","0","18","bgm_M41","650032121","0"
"270","bgm_M41","0","bgm_M41","54","-164","650032192","10","0","31060","102691","0","20032204","128","0","102692","100180","1","bgm_M41","2","0","20032","0","650032191","5","bgm_M41","650032193","0","港町・オーマ 1-4","102693","18","20032201","650032119","2","19","1","90","102691","bgm_M41","0","18","bgm_M41","650032121","0"
"300","bgm_M41","0","bgm_M41","54","51","650032202","10","0","31147","102691","0","20032205","260","0","102692","100670","1","bgm_M41","2","0","20032","0","650032201","5","bgm_M41","650032203","0","港町・オーマ 1-5","102693","20","20032201","650032120","2","20","1","90","102691","bgm_M41","0","20","bgm_M41","650032121","0"
"120","bgm_M41","0","bgm_M41","0","76","650033012","8","0","0","100065","0","20033101","-774","0","100066","100050","1","bgm_M41","1","0","20033","0","650033011","0","bgm_M41","650033013","0","ランドソル近郊 1-1","100067","8","20033101","650033101","0","1","0","90","100065","bgm_M41","0","8","bgm_M41","650033124","0"
"120","bgm_M41","0","bgm_M41","0","-157","650033022","8","0","0","100091","0","20033102","-731","0","100092","100040","1","bgm_M41","1","0","20033","0","650033021","0","bgm_M41","650033023","0","ランドソル近郊 1-2","100093","8","20033101","650033102","0","2","0","90","100091","bgm_M41","0","8","bgm_M41","650033125","0"
"120","bgm_M41","0","bgm_M41","0","-154","650033032","8","0","0","100065","0","20033103","-550","0","100066","100010","1","bgm_M41","1","0","20033","0","650033031","0","bgm_M41","650033033","0","ランドソル近郊 1-3","100067","8","20033101","650033103","0","3","0","90","100065","bgm_M41","0","8","bgm_M41","650033126","0"
"120","bgm_M41","0","bgm_M41","0","12","650033042","8","0","0","100065","0","20033104","-455","0","100066","100050","1","bgm_M41","1","0","20033","0","650033041","0","bgm_M41","650033043","0","ランドソル近郊 1-4","100067","8","20033101","650033104","0","4","0","90","100065","bgm_M41","0","8","bgm_M41","650033127","0"
"120","bgm_M41","0","bgm_M41","0","39","650033052","8","0","0","100021","0","20033105","-264","0","100022","100020","1","bgm_M41","1","0","20033","0","650033051","0","bgm_M41","650033053","0","ランドソル近郊 1-5","100023","8","20033101","650033105","0","5","0","90","100021","bgm_M41","0","8","bgm_M41","650033123","0"
"135","bgm_M41","0","bgm_M41","0","-144","650033062","9","0","0","100091","0","20033106","-163","0","100092","100040","1","bgm_M41","1","0","20033","0","650033061","0","bgm_M41","650033063","0","ランドソル近郊 1-6","100093","9","20033101","650033106","0","6","0","90","100091","bgm_M41","0","9","bgm_M41","650033124","0"
"135","bgm_M41","0","bgm_M41","0","40","650033072","9","0","0","100065","0","20033107","-67","0","100066","100050","1","bgm_M41","1","0","20033","0","650033071","0","bgm_M41","650033073","0","ランドソル近郊 1-7","100067","9","20033101","650033107","0","7","0","90","100065","bgm_M41","0","9","bgm_M41","650033125","0"
"135","bgm_M41","0","bgm_M41","0","-3","650033082","9","0","0","100065","0","20033108","98","0","100066","100010","1","bgm_M41","1","0","20033","0","650033081","0","bgm_M41","650033083","0","ランドソル近郊 1-8","100067","9","20033101","650033108","0","8","0","90","100065","bgm_M41","0","9","bgm_M41","650033126","0"
"135","bgm_M41","0","bgm_M41","0","-178","650033092","9","0","0","100021","0","20033109","6","0","100022","100020","1","bgm_M41","1","0","20033","0","650033091","0","bgm_M41","650033093","0","ランドソル近郊 1-9","100023","9","20033101","650033109","0","9","0","90","100021","bgm_M41","0","9","bgm_M41","650033127","0"
"135","bgm_M41","0","bgm_M41","0","-200","650033102","9","0","0","100065","0","20033110","241","0","100066","100050","1","bgm_M41","1","0","20033","0","650033101","0","bgm_M41","650033103","0","ランドソル近郊 1-10","100067","9","20033101","650033110","0","10","0","90","100065","bgm_M41","0","9","bgm_M41","650033122","0"
"150","bgm_M41","0","bgm_M41","0","-67","650033112","10","0","0","100065","0","20033111","399","0","100066","100010","1","bgm_M41","1","0","20033","0","650033111","0","bgm_M41","650033113","0","ランドソル近郊 1-11","100067","10","20033101","650033111","0","11","0","90","100065","bgm_M41","0","10","bgm_M41","650033124","0"
"150","bgm_M41","0","bgm_M41","0","-186","650033122","10","0","0","100065","0","20033112","510","0","100066","100050","1","bgm_M41","1","0","20033","0","650033121","0","bgm_M41","650033123","0","ランドソル近郊 1-12","100067","10","20033101","650033112","0","12","0","90","100065","bgm_M41","0","10","bgm_M41","650033125","0"
"150","bgm_M41","0","bgm_M41","0","34","650033132","10","0","0","100091","0","20033113","573","0","100092","100040","1","bgm_M41","1","0","20033","0","650033131","0","bgm_M41","650033133","0","ランドソル近郊 1-13","100093","10","20033101","650033113","0","13","0","90","100091","bgm_M41","0","10","bgm_M41","650033126","0"
"150","bgm_M41","0","bgm_M41","0","-171","650033142","10","0","0","100091","0","20033114","672","0","100092","100040","1","bgm_M41","1","0","20033","0","650033141","0","bgm_M41","650033143","0","ランドソル近郊 1-14","100093","10","20033101","650033114","0","14","0","90","100091","bgm_M41","0","10","bgm_M41","650033127","0"
"150","bgm_M41","0","bgm_M41","0","-26","650033152","10","0","0","100021","0","20033115","794","0","100022","100020","1","bgm_M41","1","0","20033","0","650033151","0","bgm_M41","650033153","0","ランドソル近郊 1-15","100023","10","20033101","650033115","0","15","0","90","100021","bgm_M41","0","10","bgm_M41","650033123","0"
"240","bgm_M41","0","bgm_M41","54","-90","650033162","10","0","31156","100431","0","20033201","-490","0","100432","100050","1","bgm_M41","2","0","20033","0","650033161","5","bgm_M41","650033163","0","ランドソル近郊 1-1","100433","16","20033201","650033116","2","16","1","90","100431","bgm_M41","0","16","bgm_M41","650033121","0"
"240","bgm_M41","0","bgm_M41","54","66","650033172","10","0","31003","100691","0","20033202","-279","0","100692","100020","1","bgm_M41","2","0","20033","0","650033171","5","bgm_M41","650033173","0","ランドソル近郊 1-2","100693","16","20033201","650033117","2","17","1","90","100691","bgm_M41","0","16","bgm_M41","650033121","0"
"270","bgm_M41","0","bgm_M41","54","-180","650033182","10","0","31156","100431","0","20033203","-158","0","100432","100010","1","bgm_M41","2","0","20033","0","650033181","5","bgm_M41","650033183","0","ランドソル近郊 1-3","100433","18","20033201","650033118","2","18","1","90","100431","bgm_M41","0","18","bgm_M41","650033121","0"
"270","bgm_M41","0","bgm_M41","54","-184","650033192","10","0","31003","100911","0","20033204","84","0","100912","100050","1","bgm_M41","2","0","20033","0","650033191","5","bgm_M41","650033193","0","ランドソル近郊 1-4","100913","18","20033201","650033119","2","19","1","90","100911","bgm_M41","0","18","bgm_M41","650033121","0"
"300","bgm_M41","0","bgm_M41","54","7","650033202","10","0","31156","100891","0","20033205","247","0","100892","100040","1","bgm_M41","2","0","20033","0","650033201","5","bgm_M41","650033203","0","ランドソル近郊 1-5","100893","20","20033201","650033120","2","20","1","90","100891","bgm_M41","0","20","bgm_M41","650033121","0"
"120","bgm_M41","0","bgm_M41","0","65","650034012","8","0","0","100091","0","20034101","-1237","0","100092","100030","1","bgm_M41","1","0","20034","0","650034011","0","bgm_M41","650034013","0","エルフの里　清らかな森 1-1","100093","8","20034101","650034101","0","1","0","90","100091","bgm_M41","0","8","bgm_M41","650034124","0"
"120","bgm_M41","0","bgm_M41","0","-56","650034022","8","0","0","101621","0","20034102","-1098","0","101622","100030","1","bgm_M41","1","0","20034","0","650034021","0","bgm_M41","650034023","0","エルフの里　清らかな森 1-2","101623","8","20034101","650034102","0","2","0","90","101621","bgm_M41","0","8","bgm_M41","650034125","0"
"120","bgm_M41","0","bgm_M41","0","102","650034032","8","0","0","100127","0","20034103","-955","0","100128","100040","1","bgm_M41","1","0","20034","0","650034031","0","bgm_M41","650034033","0","エルフの里　清らかな森 1-3","100129","8","20034101","650034103","0","3","0","90","100127","bgm_M41","0","8","bgm_M41","650034126","0"
"120","bgm_M41","0","bgm_M41","0","43","650034042","8","0","0","100041","0","20034104","-767","0","100042","100040","1","bgm_M41","1","0","20034","0","650034041","0","bgm_M41","650034043","0","エルフの里　清らかな森 1-4","100043","8","20034101","650034104","0","4","0","90","100041","bgm_M41","0","8","bgm_M41","650034127","0"
"120","bgm_M41","0","bgm_M41","0","17","650034052","8","0","0","100037","0","20034105","-578","0","100038","100050","1","bgm_M41","1","0","20034","0","650034051","0","bgm_M41","650034053","0","エルフの里　清らかな森 1-5","100039","8","20034101","650034105","0","5","0","90","100037","bgm_M41","0","8","bgm_M41","650034123","0"
"135","bgm_M41","0","bgm_M41","0","-157","650034062","9","0","0","100127","0","20034106","-845","0","100128","100050","1","bgm_M41","1","0","20034","0","650034061","0","bgm_M41","650034063","0","エルフの里　清らかな森 1-6","100129","9","20034101","650034106","0","6","0","90","100127","bgm_M41","0","9","bgm_M41","650034124","0"
"135","bgm_M41","0","bgm_M41","0","-192","650034072","9","0","0","100021","0","20034107","-659","0","100022","100020","1","bgm_M41","1","0","20034","0","650034071","0","bgm_M41","650034073","0","エルフの里　清らかな森 1-7","100023","9","20034101","650034107","0","7","0","90","100021","bgm_M41","0","9","bgm_M41","650034125","0"
"135","bgm_M41","0","bgm_M41","0","-107","650034082","9","0","0","101621","0","20034108","-446","0","101622","100450","1","bgm_M41","1","0","20034","0","650034081","0","bgm_M41","650034083","0","エルフの里　清らかな森 1-8","101623","9","20034101","650034108","0","8","0","90","101621","bgm_M41","0","9","bgm_M41","650034126","0"
"135","bgm_M41","0","bgm_M41","0","39","650034092","9","0","0","100091","0","20034109","-333","0","100092","100030","1","bgm_M41","1","0","20034","0","650034091","0","bgm_M41","650034093","0","エルフの里　清らかな森 1-9","100093","9","20034101","650034109","0","9","0","90","100091","bgm_M41","0","9","bgm_M41","650034127","0"
"135","bgm_M41","0","bgm_M41","0","42","650034102","9","0","0","100091","0","20034110","-172","0","100092","100030","1","bgm_M41","1","0","20034","0","650034101","0","bgm_M41","650034103","0","エルフの里　清らかな森 1-10","100093","9","20034101","650034110","0","10","0","90","100091","bgm_M41","0","9","bgm_M41","650034122","0"
"150","bgm_M41","0","bgm_M41","0","-107","650034112","10","0","0","100037","0","20034111","-57","0","100038","100450","1","bgm_M41","1","0","20034","0","650034111","0","bgm_M41","650034113","0","エルフの里　清らかな森 1-11","100039","10","20034101","650034111","0","11","0","90","100037","bgm_M41","0","10","bgm_M41","650034124","0"
"150","bgm_M41","0","bgm_M41","0","33","650034122","10","0","0","100021","0","20034112","90","0","100022","100020","1","bgm_M41","1","0","20034","0","650034121","0","bgm_M41","650034123","0","エルフの里　清らかな森 1-12","100023","10","20034101","650034112","0","12","0","90","100021","bgm_M41","0","10","bgm_M41","650034125","0"
"150","bgm_M41","0","bgm_M41","0","-161","650034132","10","0","0","100021","0","20034113","187","0","100022","100050","1","bgm_M41","1","0","20034","0","650034131","0","bgm_M41","650034133","0","エルフの里　清らかな森 1-13","100023","10","20034101","650034113","0","13","0","90","100021","bgm_M41","0","10","bgm_M41","650034126","0"
"150","bgm_M41","0","bgm_M41","0","3","650034142","10","0","0","101821","0","20034114","298","0","101822","100500","1","bgm_M41","1","0","20034","0","650034141","0","bgm_M41","650034143","0","エルフの里　清らかな森 1-14","101823","10","20034101","650034114","0","14","0","90","101821","bgm_M41","0","10","bgm_M41","650034127","0"
"150","bgm_M41","0","bgm_M41","0","-132","650034152","10","0","0","101821","0","20034115","413","0","101822","100020","1","bgm_M41","1","0","20034","0","650034151","0","bgm_M41","650034153","0","エルフの里　清らかな森 1-15","101823","10","20034101","650034115","0","15","0","90","101821","bgm_M41","0","10","bgm_M41","650034123","0"
"240","bgm_M41","0","bgm_M41","54","-11","650034162","10","0","31156","101841","0","20034201","-543","0","101842","100500","1","bgm_M41","2","0","20034","0","650034161","5","bgm_M41","650034163","0","エルフの里　清らかな森 1-1","101843","16","20034201","650034116","2","16","1","90","101841","bgm_M41","0","16","bgm_M41","650034121","0"
"240","bgm_M41","0","bgm_M41","54","-157","650034172","10","0","31003","100691","0","20034202","-364","0","100692","100020","1","bgm_M41","2","0","20034","0","650034171","5","bgm_M41","650034173","0","エルフの里　清らかな森 1-2","100693","16","20034201","650034117","2","17","1","90","100691","bgm_M41","0","16","bgm_M41","650034121","0"
"270","bgm_M41","0","bgm_M41","54","18","650034182","10","0","31156","101641","0","20034203","-199","0","101642","100450","1","bgm_M41","2","0","20034","0","650034181","5","bgm_M41","650034183","0","エルフの里　清らかな森 1-3","101643","18","20034201","650034118","2","18","1","90","101641","bgm_M41","0","18","bgm_M41","650034121","0"
"270","bgm_M41","0","bgm_M41","54","-181","650034192","10","0","31003","100757","0","20034204","-67","0","100758","100020","1","bgm_M41","2","0","20034","0","650034191","5","bgm_M41","650034193","0","エルフの里　清らかな森 1-4","100759","18","20034201","650034119","2","19","1","90","100757","bgm_M41","0","18","bgm_M41","650034121","0"
"300","bgm_M41","0","bgm_M41","54","-106","650034202","10","0","31156","101841","0","20034205","277","0","101842","100500","1","bgm_M41","2","0","20034","0","650034201","5","bgm_M41","650034203","0","エルフの里　清らかな森 1-5","101843","20","20034201","650034120","2","20","1","90","101841","bgm_M41","0","20","bgm_M41","650034121","0"
"120","bgm_M41","0","bgm_M41","0","54","650035012","8","0","0","100061","0","20035101","-514","0","100062","100050","1","bgm_M41","1","0","20035","0","650035011","0","bgm_M41","650035013","0","ランドソル近郊 1-1","100063","8","20035101","650035101","0","1","0","90","100061","bgm_M41","0","8","bgm_M41","650035124","0"
