667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e
"54701","25021","640000","2","54711","700","0","0","0","0"
"54702","25021","640000","2","54721","700","0","0","0","0"
"54703","25021","640000","2","54731","700","0","0","0","0"
"54704","25021","640000","2","54741","700","0","0","0","0"
"54705","25021","640000","2","54751","700","0","0","0","0"
"54801","25021","640000","2","54811","3500","0","0","0","0"
"54901","25021","640000","2","54911","700","0","0","0","0"
"54902","25021","640000","2","54921","700","0","0","0","0"
"54903","25021","640000","2","54931","700","0","0","0","0"
"54904","25021","640000","2","54941","700","0","0","0","0"
"54905","25021","640000","2","54951","700","0","0","0","0"
"55001","25021","640000","2","55011","700","0","0","0","0"
"55002","25021","640000","2","55021","700","0","0","0","0"
"55003","25021","640000","2","55031","700","0","0","0","0"
"55004","25021","640000","2","55041","700","0","0","0","0"
"55005","25021","640000","2","55051","700","0","0","0","0"
"55101","25021","640000","2","55111","700","0","0","0","0"
"55102","25021","640000","2","55121","700","0","0","0","0"
"55103","25021","640000","2","55131","700","0","0","0","0"
"55104","25021","640000","2","55141","700","0","0","0","0"
"55105","25021","640000","2","55151","700","0","0","0","0"
"55201","25021","640000","2","55211","700","0","0","0","0"
"55202","25021","640000","2","55221","700","0","0","0","0"
"55203","25021","640000","2","55231","700","0","0","0","0"
"55204","25021","640000","2","55241","700","0","0","0","0"
"55205","25021","640000","2","55251","700","0","0","0","0"
"55301","25021","640000","2","55311","700","0","0","0","0"
"55302","25021","640000","2","55321","700","0","0","0","0"
"55303","25021","640000","2","55331","700","0","0","0","0"
"55304","25021","640000","2","55341","700","0","0","0","0"
"55305","25021","640000","2","55351","700","0","0","0","0"
"55401","25021","640000","2","55411","700","0","0","0","0"
"55402","25021","640000","2","55421","700","0","0","0","0"
"55403","25021","640000","2","55431","700","0","0","0","0"
"55404","25021","640000","2","55441","700","0","0","0","0"
"55405","25021","640000","2","55451","700","0","0","0","0"
"55501","25021","640000","2","55511","700","0","0","0","0"
"55502","25021","640000","2","55521","700","0","0","0","0"
"55503","25021","640000","2","55531","700","0","0","0","0"
"55504","25021","640000","2","55541","700","0","0","0","0"
"55505","25021","640000","2","55551","700","0","0","0","0"
"55601","25021","640000","2","55611","700","0","0","0","0"
"55602","25021","640000","2","55621","700","0","0","0","0"
"55603","25021","640000","2","55631","700","0","0","0","0"
"55604","25021","640000","2","55641","700","0","0","0","0"
"55605","25021","640000","2","55651","700","0","0","0","0"
"55701","25021","640000","2","55711","700","0","0","0","0"
"55702","25021","640000","2","55721","700","0","0","0","0"
"55703","25021","640000","2","55731","700","0","0","0","0"
"55704","25021","640000","2","55741","700","0","0","0","0"
"55705","25021","640000","2","55751","700","0","0","0","0"
"55801","25021","640000","2","55811","3500","0","0","0","0"
"55901","25021","640000","2","55911","3500","0","0","0","0"
"56001","25021","640000","2","56011","700","0","0","0","0"
"56002","25021","640000","2","56021","700","0","0","0","0"
"56003","25021","640000","2","56031","700","0","0","0","0"
"56004","25021","640000","2","56041","700","0","0","0","0"
"56005","25021","640000","2","56051","700","0","0","0","0"
"56101","25021","640000","2","56111","3500","0","0","0","0"
"56201","25021","640000","2","56211","3500","0","0","0","0"
"56301","25021","640000","2","56311","700","0","0","0","0"
"56302","25021","640000","2","56321","700","0","0","0","0"
"56303","25021","640000","2","56331","700","0","0","0","0"
"56304","25021","640000","2","56341","700","0","0","0","0"
"56305","25021","640000","2","56351","700","0","0","0","0"
"56401","25021","640000","2","56411","700","0","0","0","0"
"56402","25021","640000","2","56421","700","0","0","0","0"
"56403","25021","640000","2","56431","700","0","0","0","0"
"56404","25021","640000","2","56441","700","0","0","0","0"
"56405","25021","640000","2","56451","700","0","0","0","0"
"56501","25021","640000","2","56511","700","0","0","0","0"
"56502","25021","640000","2","56521","700","0","0","0","0"
"56503","25021","640000","2","56531","700","0","0","0","0"
"56504","25021","640000","2","56541","700","0","0","0","0"
"56505","25021","640000","2","56551","700","0","0","0","0"
"56601","25021","640000","2","56611","700","0","0","0","0"
"56602","25021","640000","2","56621","700","0","0","0","0"
"56603","25021","640000","2","56631","700","0","0","0","0"
"56604","25021","640000","2","56641","700","0","0","0","0"
"56605","25021","640000","2","56651","700","0","0","0","0"
"56701","25021","640000","2","56711","700","0","0","0","0"
"56702","25021","640000","2","56721","700","0","0","0","0"
"56703","25021","640000","2","56731","700","0","0","0","0"
"56704","25021","640000","2","56741","700","0","0","0","0"
"56705","25021","640000","2","56751","700","0","0","0","0"
"56801","25021","640000","2","56811","3500","0","0","0","0"
"56901","25021","640000","2","56911","700","0","0","0","0"
"56902","25021","640000","2","56921","700","0","0","0","0"
"56903","25021","640000","2","56931","700","0","0","0","0"
"56904","25021","640000","2","56941","700","0","0","0","0"
"56905","25021","640000","2","56951","700","0","0","0","0"
"57001","25021","640000","2","57011","700","0","0","0","0"
"57002","25021","640000","2","57021","700","0","0","0","0"
"57003","25021","640000","2","57031","700","0","0","0","0"
"57004","25021","640000","2","57041","700","0","0","0","0"
"57005","25021","640000","2","57051","700","0","0","0","0"
"57101","25021","640000","2","57111","700","0","0","0","0"
"57102","25021","640000","2","57121","700","0","0","0","0"
"57103","25021","640000","2","57131","700","0","0","0","0"
"57104","25021","640000","2","57141","700","0","0","0","0"
"57105","25021","640000","2","57151","700","0","0","0","0"
"57201","25021","640000","2","57211","700","0","0","0","0"
"57202","25021","640000","2","57221","700","0","0","0","0"
"57203","25021","640000","2","57231","700","0","0","0","0"
"57204","25021","640000","2","57241","700","0","0","0","0"
"57205","25021","640000","2","57251","700","0","0","0","0"
"57301","25021","640000","2","57311","700","0","0","0","0"
"57302","25021","640000","2","57321","700","0","0","0","0"
"57303","25021","640000","2","57331","700","0","0","0","0"
"57304","25021","640000","2","57341","700","0","0","0","0"
"57305","25021","640000","2","57351","700","0","0","0","0"
"57401","25021","640000","2","57411","3500","0","0","0","0"
"57501","25021","640000","2","57511","700","0","0","0","0"
"57502","25021","640000","2","57521","700","0","0","0","0"
"57503","25021","640000","2","57531","700","0","0","0","0"
"57504","25021","640000","2","57541","700","0","0","0","0"
"57505","25021","640000","2","57551","700","0","0","0","0"
"57601","25021","640000","2","57611","3500","0","0","0","0"
"57701","25021","640000","2","57711","700","0","0","0","0"
"57702","25021","640000","2","57721","700","0","0","0","0"
"57703","25021","640000","2","57731","700","0","0","0","0"
"57704","25021","640000","2","57741","700","0","0","0","0"
"57705","25021","640000","2","57751","700","0","0","0","0"
"57801","25021","640000","2","57811","700","0","0","0","0"
"57802","25021","640000","2","57821","700","0","0","0","0"
"57803","25021","640000","2","57831","700","0","0","0","0"
"57804","25021","640000","2","57841","700","0","0","0","0"
"57805","25021","640000","2","57851","700","0","0","0","0"
"57901","25021","640000","2","57911","700","0","0","0","0"
"57902","25021","640000","2","57921","700","0","0","0","0"
"57903","25021","640000","2","57931","700","0","0","0","0"
"57904","25021","640000","2","57941","700","0","0","0","0"
"57905","25021","640000","2","57951","700","0","0","0","0"
"58001","25021","640000","2","58011","3500","0","0","0","0"
"58101","25021","640000","2","58111","3500","0","0","0","0"
"58201","25021","640000","2","58211","3500","0","0","0","0"
"58301","25021","640000","2","58311","3500","0","0","0","0"
"58401","25021","640000","2","58411","700","0","0","0","0"
"58402","25021","640000","2","58421","700","0","0","0","0"
"58403","25021","640000","2","58431","700","0","0","0","0"
"58404","25021","640000","2","58441","700","0","0","0","0"
"58405","25021","640000","2","58451","700","0","0","0","0"
"58501","25021","640000","2","58511","3500","0","0","0","0"
"58601","25021","640000","2","58611","700","0","0","0","0"
"58602","25021","640000","2","58621","700","0","0","0","0"
"58603","25021","640000","2","58631","700","0","0","0","0"
"58604","25021","640000","2","58641","700","0","0","0","0"
"58605","25021","640000","2","58651","700","0","0","0","0"
"58701","25021","650000","2","58711","3550","0","0","0","0"
"58801","25021","650000","2","58811","710","0","0","0","0"
"58802","25021","650000","2","58821","710","0","0","0","0"
"58803","25021","650000","2","58831","710","0","0","0","0"
"58804","25021","650000","2","58841","710","0","0","0","0"
"58805","25021","650000","2","58851","710","0","0","0","0"
"58901","25021","650000","2","58911","710","0","0","0","0"
"58902","25021","650000","2","58921","710","0","0","0","0"
"58903","25021","650000","2","58931","710","0","0","0","0"
"58904","25021","650000","2","58941","710","0","0","0","0"
"58905","25021","650000","2","58951","710","0","0","0","0"
"59001","25021","650000","2","59011","710","0","0","0","0"
"59002","25021","650000","2","59021","710","0","0","0","0"
"59003","25021","650000","2","59031","710","0","0","0","0"
"59004","25021","650000","2","59041","710","0","0","0","0"
"59005","25021","650000","2","59051","710","0","0","0","0"
"59101","25021","650000","2","59111","710","0","0","0","0"
"59102","25021","650000","2","59121","710","0","0","0","0"
"59103","25021","650000","2","59131","710","0","0","0","0"
"59104","25021","650000","2","59141","710","0","0","0","0"
"59105","25021","650000","2","59151","710","0","0","0","0"
"59201","25021","650000","2","59211","710","0","0","0","0"
"59202","25021","650000","2","59221","710","0","0","0","0"
"59203","25021","650000","2","59231","710","0","0","0","0"
"59204","25021","650000","2","59241","710","0","0","0","0"
"59205","25021","650000","2","59251","710","0","0","0","0"
"59301","25021","650000","2","59311","3550","0","0","0","0"
"59401","25021","650000","2","59411","710","0","0","0","0"
"59402","25021","650000","2","59421","710","0","0","0","0"
"59403","25021","650000","2","59431","710","0","0","0","0"
"59404","25021","650000","2","59441","710","0","0","0","0"
"59405","25021","650000","2","59451","710","0","0","0","0"
"59501","25021","650000","2","59511","710","0","0","0","0"
"59502","25021","650000","2","59521","710","0","0","0","0"
"59503","25021","650000","2","59531","710","0","0","0","0"
"59504","25021","650000","2","59541","710","0","0","0","0"
"59505","25021","650000","2","59551","710","0","0","0","0"
"59601","25021","650000","2","59611","710","0","0","0","0"
"59602","25021","650000","2","59621","710","0","0","0","0"
"59603","25021","650000","2","59631","710","0","0","0","0"
"59604","25021","650000","2","59641","710","0","0","0","0"
"59605","25021","650000","2","59651","710","0","0","0","0"
"59701","25021","650000","2","59711","710","0","0","0","0"
"59702","25021","650000","2","59721","710","0","0","0","0"
"59703","25021","650000","2","59731","710","0","0","0","0"
"59704","25021","650000","2","59741","710","0","0","0","0"
"59705","25021","650000","2","59751","710","0","0","0","0"
"59801","25021","650000","2","59811","710","0","0","0","0"
"59802","25021","650000","2","59821","710","0","0","0","0"
"59803","25021","650000","2","59831","710","0","0","0","0"
"59804","25021","650000","2","59841","710","0","0","0","0"
"59805","25021","650000","2","59851","710","0","0","0","0"
"59901","25021","650000","2","59911","710","0","0","0","0"
"59902","25021","650000","2","59921","710","0","0","0","0"
"59903","25021","650000","2","59931","710","0","0","0","0"
"59904","25021","650000","2","59941","710","0","0","0","0"
"59905","25021","650000","2","59951","710","0","0","0","0"
"60001","25021","650000","2","60011","710","0","0","0","0"
"60002","25021","650000","2","60021","710","0","0","0","0"
"60003","25021","650000","2","60031","710","0","0","0","0"
"60004","25021","650000","2","60041","710","0","0","0","0"
"60005","25021","650000","2","60051","710","0","0","0","0"
"60101","25021","650000","2","60111","710","0","0","0","0"
"60102","25021","650000","2","60121","710","0","0","0","0"
"60103","25021","650000","2","60131","710","0","0","0","0"
"60104","25021","650000","2","60141","710","0","0","0","0"
"60105","25021","650000","2","60151","710","0","0","0","0"
"60201","25021","650000","2","60211","710","0","0","0","0"
"60202","25021","650000","2","60221","710","0","0","0","0"
"60203","25021","650000","2","60231","710","0","0","0","0"
"60204","25021","650000","2","60241","710","0","0","0","0"
"60205","25021","650000","2","60251","710","0","0","0","0"
"60301","25021","650000","2","60311","710","0","0","0","0"
"60302","25021","650000","2","60321","710","0","0","0","0"
"60303","25021","650000","2","60331","710","0","0","0","0"
"60304","25021","650000","2","60341","710","0","0","0","0"
"60305","25021","650000","2","60351","710","0","0","0","0"
"60401","25021","650000","2","60411","710","0","0","0","0"
"60402","25021","650000","2","60421","710","0","0","0","0"
"60403","25021","650000","2","60431","710","0","0","0","0"
"60404","25021","650000","2","60441","710","0","0","0","0"
"60405","25021","650000","2","60451","710","0","0","0","0"
"60501","25021","650000","2","60511","3550","0","0","0","0"
"60601","25021","650000","2","60611","3550","0","0","0","0"
"60701","25021","650000","2","60711","3550","0","0","0","0"
"60801","25021","650000","2","60811","710","0","0","0","0"
"60802","25021","650000","2","60821","710","0","0","0","0"
"60803","25021","650000","2","60831","710","0","0","0","0"
"60804","25021","650000","2","60841","710","0","0","0","0"
"60805","25021","650000","2","60851","710","0","0","0","0"
"60901","25021","650000","2","60911","710","0","0","0","0"
"60902","25021","650000","2","60921","710","0","0","0","0"
"60903","25021","650000","2","60931","710","0","0","0","0"
"60904","25021","650000","2","60941","710","0","0","0","0"
