f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"52","20","0","14","35","8015","0","0","44","3064","112","237","4","113901","258","0","273","16","3750"
"55","20","0","14","44","8125","0","0","44","3508","112","264","4","113901","302","0","309","17","3900"
"60","20","0","14","48","8185","0","0","44","3989","112","298","4","113901","386","0","344","18","4050"
"62","20","0","14","48","8435","0","0","44","4491","112","343","4","113901","455","0","390","19","4145"
"67","20","0","14","48","8720","0","0","44","5048","112","392","4","113901","482","0","440","20","4240"
"72","20","0","14","48","8930","0","0","44","5654","112","450","4","113901","534","0","491","21","4240"
"72","20","0","14","48","9420","0","0","44","6357","112","513","4","113901","633","0","549","22","4240"
"72","20","0","14","48","9735","0","0","44","7194","112","576","4","113901","727","0","618","23","4240"
"72","20","0","14","48","10055","0","0","44","8097","112","647","4","113901","792","0","691","24","4240"
"72","20","0","14","48","11285","0","0","44","8940","112","729","4","113901","842","0","778","25","4240"
"72","20","0","14","48","13995","0","0","44","9684","112","822","4","113901","867","0","872","26","4240"
"72","20","0","14","48","18150","0","0","44","10473","112","911","4","113901","877","0","952","27","4240"
"72","20","0","14","48","23000","0","0","44","11319","112","997","4","113901","887","0","1034","28","4240"
"72","20","0","14","48","28360","0","0","44","12221","112","1086","4","113901","897","0","1123","29","4240"
"72","20","0","14","48","34235","0","0","44","13160","112","1180","4","113901","907","0","1217","30","4240"
"72","20","0","14","48","40400","0","0","44","14136","112","1278","4","113901","917","0","1315","31","4240"
"72","20","0","14","48","46935","0","0","44","15149","112","1379","4","113901","927","0","1416","32","4240"
"72","20","0","14","48","54085","0","0","44","16219","112","1482","4","113901","937","0","1519","33","4240"
"72","20","0","14","48","62015","0","0","44","17346","112","1587","4","113901","947","0","1624","34","4240"
"72","20","0","14","48","70655","0","0","44","18511","112","1693","4","113901","957","0","1730","35","4240"
"72","20","0","14","48","79855","0","0","44","19713","112","1800","4","113901","967","0","1837","36","4240"
"72","20","0","14","48","89520","0","0","44","20952","112","1909","4","113901","977","0","1946","37","4240"
"0","0","0","0","0","95","0","0","0","26","0","0","0","114001","0","0","2","2","50"
"0","0","0","0","0","290","0","0","0","92","5","0","0","114001","0","0","3","3","105"
"0","0","0","0","0","590","0","0","5","210","20","1","0","114001","0","0","5","4","245"
"0","0","0","0","0","1035","0","0","10","393","30","2","0","114001","0","0","10","5","495"
"0","0","0","0","0","1610","0","0","10","637","30","3","0","114001","0","0","17","6","1030"
"0","0","0","0","0","2230","0","0","10","927","30","5","0","114001","0","0","23","7","1870"
"0","0","0","0","0","2965","0","0","10","1224","45","11","0","114001","0","0","38","8","2195"
"1","0","0","9","0","3450","0","0","10","1627","60","14","0","114001","20","0","49","9","2195"
"1","0","0","18","0","3860","2","0","20","2078","75","18","0","114001","60","0","54","10","2195"
"1","0","0","22","3","4520","4","0","30","2547","75","20","0","114001","102","0","61","11","2445"
"1","0","0","25","19","5270","6","0","30","3032","75","24","0","114001","134","0","67","12","2445"
"1","0","0","25","35","5800","6","0","30","3562","108","30","0","114001","167","0","73","13","2445"
"1","0","0","25","38","6220","6","0","30","4180","141","34","0","114001","218","0","78","14","2445"
"1","0","0","25","38","6580","6","0","30","4849","149","38","0","114001","296","0","83","15","2445"
"1","0","0","25","46","6880","6","0","30","5549","149","40","0","114001","381","0","89","16","2445"
"1","0","0","25","49","7130","6","0","30","6279","149","45","0","114001","479","0","96","17","2595"
"3","0","0","25","49","7475","6","0","30","7073","149","50","0","114001","609","0","102","18","2595"
"3","0","0","25","49","7860","6","0","30","7994","149","54","0","114001","754","0","106","19","2595"
"3","0","0","25","49","8340","6","0","30","9006","149","60","0","114001","894","0","112","20","2595"
"3","0","0","25","49","8700","6","0","30","10122","149","66","0","114001","1045","0","119","21","2595"
"3","0","0","25","49","8970","6","0","30","11430","149","73","0","114001","1171","0","128","22","2595"
"3","0","0","25","49","9355","6","0","30","12894","149","81","0","114001","1260","0","133","23","2595"
"3","0","0","25","49","10325","6","0","30","14478","149","81","0","114001","1337","0","133","24","2595"
"3","0","0","25","49","10695","6","0","30","16213","149","90","0","114001","1414","0","139","25","2595"
"3","0","0","25","49","11415","6","0","30","18069","149","99","0","114001","1471","0","145","26","2595"
"3","0","0","25","49","12235","6","0","30","20050","149","106","0","114001","1507","0","150","27","2595"
"3","0","0","25","49","13360","6","0","30","22190","149","106","0","114001","1534","0","150","28","2595"
"3","0","0","25","49","14280","6","0","30","24468","149","111","0","114001","1562","0","155","29","2595"
"3","0","0","25","49","14880","6","0","30","26931","149","116","0","114001","1591","0","160","30","2595"
"3","0","0","25","49","16005","6","0","30","29495","149","116","0","114001","1620","0","160","31","2595"
"3","0","0","25","49","16705","6","0","30","32158","149","122","0","114001","1649","0","166","32","2595"
"3","0","0","25","49","17875","6","0","30","34915","149","128","0","114001","1677","0","172","33","2595"
"3","0","0","25","49","18775","6","0","30","37852","149","134","0","114001","1704","0","178","34","2595"
"3","0","0","25","49","20045","6","0","30","40895","149","140","0","114001","1731","0","184","35","2595"
"3","0","0","25","49","20945","6","0","30","44081","149","147","0","114001","1758","0","191","36","2595"
"3","0","0","25","49","22265","6","0","30","47331","149","154","0","114001","1785","0","198","37","2595"
"1","0","0","0","0","65","0","0","0","21","5","0","0","114101","0","0","1","2","75"
"2","0","0","0","0","185","0","0","0","75","20","0","0","114101","0","0","4","3","125"
"4","0","0","0","0","365","0","0","0","174","55","2","0","114101","0","0","7","4","295"
"7","0","0","0","0","635","0","0","10","322","105","4","0","114101","0","0","12","5","455"
"11","0","0","0","0","985","3","0","10","541","120","5","0","114101","0","0","20","6","845"
"15","0","0","0","0","1305","6","0","10","804","145","7","0","114101","0","0","26","7","1685"
"15","0","0","9","0","1735","9","0","10","1157","170","9","0","114101","10","0","34","8","2245"
"16","0","0","23","0","1985","9","0","10","1586","195","12","5","114101","40","0","45","9","2245"
"16","0","0","37","0","2185","9","0","20","2068","195","20","10","114101","100","0","50","10","2245"
"18","0","0","37","13","2385","9","0","30","2532","195","26","15","114101","144","0","57","11","2495"
"18","0","0","37","36","2755","9","0","30","3054","195","32","15","114101","198","0","61","12","2495"
"18","0","0","37","49","2905","9","0","30","3614","220","38","15","114101","257","0","70","13","2495"
"18","0","0","37","49","2905","9","0","30","4239","245","42","15","114101","350","0","82","14","2495"
"18","0","0","37","49","2905","9","0","30","4866","245","52","15","114101","474","0","94","15","2495"
"18","0","0","37","57","2905","9","0","30","5525","245","60","15","114101","607","0","104","16","2495"
"18","0","0","37","60","2955","9","0","30","6207","245","73","15","114101","753","0","114","17","2495"
"20","0","0","37","60","3005","9","0","30","6951","245","85","15","114101","920","0","126","18","2495"
"20","0","0","37","60","3100","9","0","30","7830","245","96","15","114101","1066","0","138","19","2495"
"20","0","0","37","60","3295","9","0","30","8819","245","106","15","114101","1177","0","154","20","2495"
"20","0","0","37","60","3605","9","0","30","9909","245","112","15","114101","1272","0","173","21","2495"
"20","0","0","37","60","3815","9","0","30","11140","245","125","15","114101","1346","0","198","22","2495"
"20","0","0","37","60","4025","9","0","30","12498","245","143","15","114101","1387","0","223","23","2495"
"20","0","0","37","60","4435","9","0","30","14020","245","159","15","114101","1416","0","237","24","2495"
"20","0","0","37","60","4695","9","0","30","15734","245","172","15","114101","1449","0","250","25","2495"
"20","0","0","37","60","6040","9","0","30","17435","245","192","15","114101","1473","0","265","26","2495"
"20","0","0","37","60","6300","9","0","30","19418","245","205","15","114101","1491","0","278","27","2495"
"20","0","0","37","60","6300","9","0","30","21635","245","210","15","114101","1516","0","283","28","2495"
"20","0","0","37","60","6620","9","0","30","23977","245","215","15","114101","1549","0","288","29","2495"
"20","0","0","37","60","6620","9","0","30","26501","245","220","15","114101","1590","0","293","30","2495"
"20","0","0","37","60","6940","9","0","30","29099","245","225","15","114101","1631","0","298","31","2495"
"20","0","0","37","60","6940","9","0","30","31835","245","231","15","114101","1671","0","304","32","2495"
"20","0","0","37","60","7310","9","0","30","34676","245","237","15","114101","1709","0","310","33","2495"
"20","0","0","37","60","7310","9","0","30","37709","245","243","15","114101","1745","0","316","34","2495"
"20","0","0","37","60","7680","9","0","30","40848","245","249","15","114101","1781","0","322","35","2495"
"20","0","0","37","60","7680","9","0","30","44130","245","256","15","114101","1817","0","329","36","2495"
"20","0","0","37","60","8100","9","0","30","47476","245","263","15","114101","1853","0","336","37","2495"
"0","0","0","0","0","60","0","0","0","26","0","0","0","114201","0","0","3","2","50"
"0","0","0","0","0","330","0","0","0","77","0","1","0","114201","0","0","6","3","100"
"0","0","0","0","0","675","0","0","0","200","10","1","0","114201","0","0","9","4","160"
"3","0","0","0","0","1215","0","0","10","338","30","4","0","114201","0","0","16","5","160"
"3","0","0","0","0","2080","0","0","10","541","30","6","0","114201","0","0","30","6","340"
"3","0","0","0","0","3050","0","0","10","788","30","8","0","114201","0","0","42","7","810"
"9","0","0","0","0","3790","0","0","10","1048","45","15","0","114201","0","0","57","8","1045"
"9","10","0","9","0","4850","0","0","10","1295","60","25","0","114201","10","0","74","9","1445"
"9","10","0","18","0","5240","5","0","20","1696","85","33","0","114201","40","0","83","10","1445"
"9","10","0","18","3","5950","8","0","40","2001","85","55","0","114201","70","0","101","11","1445"
"14","10","0","18","6","6590","8","0","66","2264","85","79","0","114201","92","0","127","12","1545"
"14","10","0","21","16","6960","8","0","72","2714","118","89","0","114201","137","0","141","13","1545"
"14","10","0","21","16","7390","8","0","72","3194","151","103","1","114201","178","0","159","14","1545"
"14","10","0","21","16","7760","8","0","72","3721","151","118","1","114201","244","0","178","15","1545"
"14","10","0","21","19","7980","8","0","72","4269","163","138","1","114201","325","0","193","16","1545"
"14","10","0","21","22","8350","8","0","72","4792","163","170","1","114201","413","0","208","17","1545"
"14","10","0","21","22","8835","8","0","72","5365","163","205","1","114201","517","0","223","18","1545"
"14","10","0","21","22","9280","8","0","72","6043","163","234","1","114201","636","0","244","19","1545"
"14","10","0","21","22","9605","8","0","72","6816","163","264","1","114201","755","0","267","20","1545"
"14","10","0","21","22","9890","8","0","72","7661","163","301","1","114201","876","0","289","21","1545"
"14","10","0","21","22","10105","8","0","72","8765","163","327","1","114201","984","0","309","22","1545"
"14","10","0","21","22","10450","8","0","72","10055","163","346","1","114201","1055","0","333","23","1545"
"14","10","0","21","22","11130","8","0","72","11416","163","368","1","114201","1116","0","356","24","1545"
"14","10","0","21","22","11650","8","0","72","13014","163","387","1","114201","1179","0","370","25","1545"
"14","10","0","21","22","12475","8","0","72","14825","163","396","1","114201","1218","0","376","26","1545"
"14","10","0","21","22","13720","8","0","72","16721","163","403","1","114201","1242","0","381","27","1545"
"14","10","0","21","22","14965","8","0","72","18745","163","410","1","114201","1266","0","386","28","1545"
"14","10","0","21","22","15890","8","0","72","20925","163","420","1","114201","1300","0","396","29","1545"
"14","10","0","21","22","16290","8","0","72","23204","163","440","1","114201","1344","0","416","30","1545"
"14","10","0","21","22","16690","8","0","72","25591","163","460","1","114201","1388","0","436","31","1545"
"14","10","0","21","22","17190","8","0","72","28077","163","480","1","114201","1432","0","456","32","1545"
"14","10","0","21","22","17790","8","0","72","30688","163","501","1","114201","1474","0","477","33","1545"
"14","10","0","21","22","18390","8","0","72","33453","163","523","1","114201","1514","0","499","34","1545"
"14","10","0","21","22","18990","8","0","72","36346","163","545","1","114201","1554","0","521","35","1545"
"14","10","0","21","22","19590","8","0","72","39339","163","568","1","114201","1594","0","544","36","1545"
"14","10","0","21","22","20190","8","0","72","42432","163","592","1","114201","1634","0","568","37","1545"
"0","0","0","0","0","95","0","0","0","25","0","0","0","114301","0","0","2","2","50"
"0","0","0","0","0","310","0","0","0","79","5","1","0","114301","0","0","5","3","100"
"0","0","0","0","0","750","0","0","0","187","10","2","0","114301","0","0","9","4","130"
"3","0","0","0","0","1150","0","0","10","341","45","4","0","114301","0","0","14","5","130"
"3","0","0","0","0","1905","0","0","10","563","60","6","0","114301","0","0","25","6","220"
"3","0","0","0","0","2655","5","0","10","810","60","8","0","114301","0","0","37","7","690"
"3","0","0","8","0","3310","5","0","10","1166","85","10","0","114301","0","0","45","8","925"
"3","0","0","13","0","3845","5","0","10","1564","110","12","0","114301","25","0","54","9","1225"
"3","0","0","22","0","3915","8","0","20","2035","125","18","0","114301","65","0","60","10","1325"
"5","0","0","26","18","4175","8","0","30","2500","125","23","0","114301","115","0","64","11","1475"
"5","0","0","26","38","4805","10","0","36","2987","125","25","0","114301","169","0","68","12","1625"
"5","0","0","28","51","5115","12","0","36","3522","150","31","0","114301","236","0","74","13","1625"
"5","0","0","28","54","5375","12","0","36","4142","175","35","0","114301","315","0","79","14","1745"
"5","0","0","28","54","5725","12","0","36","4760","201","41","0","114301","397","0","89","15","1745"
"5","0","0","28","59","5885","12","0","36","5460","201","43","0","114301","512","0","97","16","1745"
"5","0","0","28","62","5995","12","0","36","6222","201","47","0","114301","614","0","103","17","1745"
"5","0","0","28","66","6125","12","0","36","7041","201","52","0","114301","771","0","106","18","1745"
"5","0","0","28","66","6280","12","0","36","7969","201","56","0","114301","954","0","110","19","1745"
