a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"0","0","10080383","0","0","8","3","0","6","10080829","0","0","10080382"
"1","0","10080385","0","0","8","1","0","2","10080386","0","0","10080829"
"0","0","10080386","0","0","8","0","0","13","10080387","0","0","10080385"
"0","0","10080387","0","0","8","74","0","6","10080388","0","0","10080386"
"0","0","10080388","0","0","8","73","0","4","10080389","0","0","10080387"
"2","0","10080389","0","0","8","72","0","3","10080390","0","0","10080388"
"0","0","10080390","0","0","8","71","0","12","10080002","0","0","10080389"
"1","10080654","10080404","0","0","8","6","10080582","2","10080405","0","0","10080079"
"3","0","10080405","0","0","8","5","0","3","10080406","0","0","10080404"
"10001","0","10080406","0","0","8","4","0","11","10080083","0","0","10080405"
"1","0","10080441","0","0","8","13","0","3","10080442","0","0","10080827"
"3","0","10080442","0","0","8","12","0","14","10080443","0","0","10080441"
"0","0","10080443","0","0","8","11","0","6","10080444","0","0","10080442"
"10001","0","10080444","0","0","8","10","0","7","10080445","0","0","10080443"
"10001","0","10080445","0","0","8","9","0","11","10080446","0","0","10080444"
"1","0","10080446","0","0","8","8","0","2","10080447","0","0","10080445"
"5","0","10080447","0","0","8","7","0","14","10080448","0","0","10080446"
"0","0","10080448","0","0","8","6","0","5","10080828","0","0","10080447"
"10001","0","10080473","0","0","8","38","0","11","10080737","0","0","10080843"
"5","0","10080491","0","0","8","65","0","14","10080492","0","0","10080101"
"10001","0","10080492","0","0","8","64","0","7","10080493","0","0","10080491"
"10001","0","10080493","0","0","8","63","0","11","10080852","0","0","10080492"
"0","0","10080495","0","0","8","61","0","5","10080496","0","0","10080852"
"2","0","10080496","0","0","8","60","0","3","10080497","0","0","10080495"
"2","0","10080497","0","0","8","59","0","2","10080498","0","0","10080496"
"4","0","10080498","0","0","8","58","0","14","10080499","0","0","10080497"
"0","0","10080499","0","0","8","57","0","6","10080500","0","0","10080498"
"0","0","10080500","0","0","8","56","0","4","10080501","0","0","10080499"
"10002","0","10080501","0","0","8","55","0","7","10080502","0","0","10080500"
"0","0","10080502","0","0","8","54","0","12","10080836","0","0","10080501"
"1","0","10080504","0","0","8","52","0","2","10080507","0","0","10080836"
"2","0","10080505","0","0","8","52","0","2","10080506","0","0","10080836"
"10001","0","10080506","0","0","8","51","0","11","10080508","0","0","10080505"
"10001","0","10080507","0","0","8","51","0","7","10080510","0","0","10080504"
"3","0","10080508","0","0","8","50","0","3","10080509","0","0","10080506"
"0","0","10080509","0","0","8","49","10080510","4","10080511","0","0","10080508"
"10003","0","10080510","0","0","8","50","0","7","10080509","0","0","10080507"
"3","0","10080511","0","0","8","48","0","14","10080837","0","0","10080509"
"1","0","10080515","0","10080576","8","9","0","2","10080516","10080583","0","10080064"
"0","0","10080516","0","0","8","8","0","6","10080079","0","0","10080515"
"4","0","10080529","0","0","8","28","0","14","10080530","0","0","10080639"
"1","0","10080530","0","0","8","27","0","3","10080531","0","0","10080529"
"10001","0","10080531","0","0","8","26","0","7","10080532","0","0","10080530"
"0","0","10080532","0","0","8","25","0","4","10080640","0","0","10080531"
"5","0","10080549","0","0","8","34","0","14","10080550","0","0","10080237"
"2","0","10080550","0","0","8","33","0","2","10080551","0","0","10080549"
"3","0","10080551","0","0","8","32","0","14","10080552","0","0","10080550"
"2","0","10080552","0","0","8","31","0","2","10080553","0","0","10080551"
"3","0","10080553","0","0","8","30","0","2","10080554","0","0","10080552"
"2","0","10080554","0","0","8","29","0","2","10080555","0","0","10080553"
"3","0","10080555","0","0","8","28","0","14","10080255","0","0","10080554"
"2","0","10080561","0","0","8","46","0","14","10080562","0","0","10080128"
"3","0","10080562","0","0","8","45","0","3","10080563","0","0","10080561"
"0","0","10080563","0","0","8","44","0","4","10080564","0","0","10080562"
"1","10080838","10080564","0","0","8","43","10080658","2","10080146","0","0","10080563"
"10002","0","10080567","0","0","8","46","0","7","10080574","0","0","10080128"
"10003","0","10080574","0","0","8","45","0","7","10080658","0","0","10080567"
"2","0","10080576","0","0","8","10","0","14","10080577","0","0","10080515"
"0","0","10080577","0","0","8","9","0","4","10080579","0","0","10080576"
"10003","0","10080579","0","0","8","8","0","7","10080582","0","0","10080577"
"4","0","10080582","0","0","8","7","0","14","10080404","0","0","10080579"
"0","0","10080583","0","0","8","10","0","4","10080851","0","0","10080515"
"1","0","10080595","0","0","8","65","0","2","10080596","0","0","10080006"
"0","0","10080596","0","0","8","64","0","5","10080597","0","0","10080595"
"0","0","10080597","0","0","8","63","0","4","10080830","0","0","10080596"
"10002","0","10080599","0","0","8","61","0","7","10080600","0","0","10080830"
"0","0","10080600","0","10080603","8","60","0","12","10080601","0","0","10080599"
"3","0","10080601","0","0","8","59","0","2","10080605","0","0","10080600"
"2","0","10080602","0","0","8","55","0","2","10080611","0","0","10080608"
"3","0","10080603","0","0","8","59","0","3","10080606","0","0","10080600"
"2","0","10080604","0","0","8","55","0","3","10080611","0","0","10080607"
"1","0","10080605","0","0","8","58","0","14","10080609","0","0","10080601"
"1","0","10080606","0","0","8","58","0","14","10080610","0","0","10080603"
"2","0","10080607","0","0","8","56","0","14","10080604","0","0","10080610"
"10003","0","10080608","0","0","8","56","0","7","10080602","0","0","10080609"
"0","0","10080609","0","0","8","57","0","4","10080608","0","0","10080605"
"0","0","10080610","0","0","8","57","0","6","10080607","0","0","10080606"
"0","0","10080611","0","0","8","54","10080604","4","10080850","0","0","10080602"
"0","0","10080614","0","0","8","51","0","6","10080615","0","0","10080831"
"0","0","10080615","0","0","8","50","0","5","10080616","0","0","10080614"
"0","0","10080616","0","0","8","49","0","4","10080617","0","0","10080615"
"6","0","10080617","0","0","8","48","0","14","10080618","0","0","10080616"
"1","0","10080618","0","0","8","47","0","2","10080619","0","0","10080617"
"2","0","10080619","0","0","8","46","0","3","10080620","0","0","10080618"
"0","0","10080620","0","0","8","45","0","4","10080621","0","0","10080619"
"10001","0","10080621","0","0","8","44","0","11","10080622","0","0","10080620"
"0","0","10080622","0","0","8","43","0","6","10080623","0","0","10080621"
"0","0","10080623","0","0","8","42","0","15","10080624","0","0","10080622"
"10001","0","10080624","0","0","8","41","0","11","10080625","0","0","10080623"
"10001","0","10080625","0","10080627","8","40","0","7","10080626","0","0","10080624"
"10002","0","10080626","0","0","8","39","0","7","10080632","0","0","10080625"
"2","0","10080627","0","0","8","39","0","14","10080628","0","0","10080625"
"2","0","10080628","0","0","8","38","0","3","10080629","0","0","10080627"
"3","0","10080629","0","0","8","37","0","3","10080630","0","0","10080628"
"0","0","10080630","0","0","8","36","10080631","4","10080633","0","0","10080629"
"10003","0","10080631","0","0","8","37","0","7","10080630","0","0","10080632"
"1","0","10080632","0","0","8","38","0","14","10080631","0","0","10080626"
"5","0","10080633","0","0","8","35","0","14","10080634","0","0","10080630"
"1","0","10080634","0","0","8","34","0","3","10080635","0","0","10080633"
"0","0","10080635","0","0","8","33","0","4","10080636","0","0","10080634"
"0","0","10080636","0","0","8","32","0","12","10080637","0","0","10080635"
"10001","0","10080637","0","0","8","31","0","7","10080638","0","0","10080636"
"3","0","10080638","0","0","8","30","0","2","10080639","0","0","10080637"
"10001","0","10080639","0","0","8","29","0","11","10080529","0","0","10080638"
"10080640","0","10080640","0","0","8","24","0","16","10080641","0","0","10080532"
"10002","0","10080641","0","0","8","23","0","7","10080832","0","0","10080640"
"2","0","10080643","0","0","8","21","0","2","10080644","0","0","10080832"
"0","0","10080644","0","0","8","20","0","4","10080645","0","0","10080643"
"10001","0","10080645","0","0","8","19","0","11","10080646","0","0","10080644"
"2","0","10080646","0","0","8","18","0","2","10080647","0","0","10080645"
"0","0","10080647","0","0","8","17","0","4","10080833","0","0","10080646"
"0","0","10080649","0","0","8","15","0","5","10080650","0","0","10080833"
"10003","0","10080650","0","0","8","14","0","7","10080835","0","0","10080649"
"0","0","10080653","0","0","8","8","0","4","10080654","0","0","10080851"
"0","0","10080654","0","0","8","7","0","15","10080404","0","0","10080653"
"0","0","10080655","0","0","8","68","0","15","10080656","0","0","10080092"
"2","0","10080656","0","0","8","67","0","2","10080101","0","0","10080655"
"0","0","10080658","0","0","8","44","0","5","10080564","0","0","10080574"
"10080659","0","10080659","0","0","8","41","0","16","10080660","0","0","10080146"
"1","0","10080660","0","0","8","40","0","2","10080661","0","0","10080659"
"3","0","10080661","0","0","8","39","0","14","10080662","0","0","10080660"
"0","0","10080662","0","0","8","38","0","5","10080663","0","0","10080661"
"2","0","10080663","0","0","8","37","0","3","10080664","0","0","10080662"
"0","0","10080664","0","0","8","36","0","4","10080665","0","0","10080663"
"2","0","10080665","0","0","8","35","0","2","10080666","0","0","10080664"
"0","0","10080666","0","0","8","34","0","6","10080839","0","0","10080665"
"2","0","10080668","0","0","8","32","0","14","10080670","0","0","10080839"
"0","0","10080670","0","0","8","31","0","4","10080671","0","0","10080668"
"10001","0","10080671","0","0","8","30","0","11","10080672","0","0","10080670"
"0","0","10080672","0","0","8","29","0","4","10080673","0","0","10080671"
"1","0","10080673","0","0","8","28","0","2","10080674","0","0","10080672"
"10001","0","10080674","0","0","8","27","0","7","10080675","0","0","10080673"
"3","0","10080675","0","0","8","26","0","3","10080676","0","0","10080674"
"6","0","10080676","0","0","8","25","0","14","10080677","0","0","10080675"
"0","0","10080677","0","0","8","24","0","12","10080678","0","0","10080676"
"10002","0","10080678","0","10080684","8","23","0","7","10080679","0","0","10080677"
"2","0","10080679","0","0","8","22","0","3","10080681","0","0","10080678"
"2","0","10080680","0","0","8","18","0","3","10080689","0","0","10080682"
"10003","0","10080681","0","0","8","21","0","7","10080683","0","0","10080679"
"10003","0","10080682","0","0","8","19","0","7","10080680","0","0","10080683"
"1","0","10080683","0","0","8","20","0","2","10080682","0","0","10080681"
"3","0","10080684","0","0","8","22","0","2","10080686","0","0","10080678"
"3","0","10080685","0","0","8","18","0","2","10080689","0","0","10080688"
"0","0","10080686","0","0","8","21","0","4","10080687","0","0","10080684"
"0","0","10080687","0","0","8","20","0","6","10080688","0","0","10080686"
"10001","0","10080688","0","0","8","19","0","11","10080685","0","0","10080687"
"10001","0","10080689","0","0","8","17","10080685","7","10080690","0","0","10080680"
"0","0","10080690","0","0","8","16","0","4","10080691","0","0","10080689"
"0","0","10080691","0","0","8","15","0","15","10080692","0","0","10080690"
"5","0","10080692","0","0","8","14","0","14","10080693","0","0","10080691"
"0","0","10080693","0","0","8","13","0","6","10080694","0","0","10080692"
"10001","0","10080694","0","0","8","12","0","11","10080695","0","0","10080693"
"2","0","10080695","0","0","8","11","0","2","10080696","0","0","10080694"
"0","0","10080696","0","0","8","10","0","4","10080180","0","0","10080695"
"0","0","10080697","0","0","8","6","0","4","10080840","0","0","10080183"
"4","0","10080698","0","0","8","72","0","14","10080699","0","0","10080192"
"0","0","10080699","0","0","8","71","0","4","10080700","0","0","10080698"
"1","0","10080700","0","0","8","70","0","2","10080701","0","0","10080699"
"10001","0","10080701","0","0","8","69","0","7","10080702","0","0","10080700"
"2","0","10080702","0","0","8","68","0","2","10080712","0","0","10080701"
"4","0","10080704","0","0","8","66","0","14","10080705","0","0","10080712"
"0","0","10080705","0","0","8","65","0","4","10080841","0","0","10080704"
"10001","0","10080707","0","0","8","63","0","7","10080708","0","0","10080841"
"2","0","10080708","0","0","8","62","0","2","10080713","0","0","10080707"
"3","0","10080710","0","0","8","60","0","14","10080711","0","0","10080713"
"10001","0","10080711","0","10080715","8","59","0","11","10080714","0","0","10080710"
"10001","0","10080712","0","0","8","67","0","11","10080704","0","0","10080702"
"0","0","10080713","0","0","8","61","0","12","10080710","0","0","10080708"
"1","0","10080714","0","0","8","58","0","3","10080717","0","0","10080711"
"0","0","10080715","0","0","8","58","0","4","10080716","0","0","10080711"
"2","0","10080716","0","0","8","57","0","2","10080719","0","0","10080715"
"0","0","10080717","0","0","8","57","0","12","10080718","0","0","10080714"
"4","0","10080718","0","0","8","56","0","14","10080720","0","0","10080717"
"3","0","10080719","0","0","8","56","0","3","10080720","0","0","10080716"
"0","0","10080720","0","0","8","55","10080719","4","10080721","0","0","10080718"
"0","0","10080721","0","0","8","54","0","5","10080722","0","0","10080720"
"1","0","10080722","0","0","8","53","0","3","10080723","0","0","10080721"
"10080723","0","10080723","0","0","8","52","0","16","10080724","0","0","10080722"
"2","0","10080724","0","0","8","51","0","14","10080725","0","0","10080723"
"10001","0","10080725","0","0","8","50","0","7","10080726","0","0","10080724"
"0","0","10080726","0","0","8","49","0","5","10080842","0","0","10080725"
"10002","0","10080728","0","0","8","47","0","7","10080729","0","0","10080842"
"2","0","10080729","0","0","8","46","0","2","10080730","0","0","10080728"
"0","0","10080730","0","0","8","45","0","4","10080731","0","0","10080729"
"3","0","10080731","0","0","8","44","0","14","10080732","0","0","10080730"
"0","0","10080732","0","0","8","43","0","6","10080733","0","0","10080731"
"1","0","10080733","0","0","8","42","0","3","10080734","0","0","10080732"
"10001","0","10080734","0","0","8","41","0","7","10080735","0","0","10080733"
"4","0","10080735","0","0","8","40","0","14","10080843","0","0","10080734"
"0","0","10080737","0","0","8","37","0","4","10080738","0","0","10080473"
"0","0","10080738","0","0","8","36","0","15","10080739","0","0","10080737"
"3","0","10080739","0","0","8","35","0","14","10080740","0","0","10080738"
"0","0","10080740","0","0","8","34","0","6","10080235","0","0","10080739"
"1","0","10080741","0","0","8","30","0","2","10080253","0","0","10080237"
"2","0","10080742","0","0","8","28","0","2","10080255","0","0","10080253"
"0","0","10080744","0","0","8","25","0","4","10080845","0","0","10080844"
"0","0","10080746","0","0","8","23","0","15","10080747","0","0","10080845"
"2","0","10080747","0","0","8","22","0","3","10080748","0","0","10080746"
"10001","0","10080748","0","0","8","21","0","11","10080749","0","0","10080747"
"0","0","10080749","0","0","8","20","0","4","10080750","0","0","10080748"
"0","0","10080750","0","0","8","19","0","5","10080751","0","0","10080749"
"2","0","10080751","0","0","8","18","0","2","10080752","0","0","10080750"
"10003","0","10080752","0","0","8","17","0","7","10080753","0","0","10080751"
"0","0","10080753","0","0","8","16","0","4","10080754","0","0","10080752"
"4","0","10080754","0","0","8","15","0","14","10080846","0","0","10080753"
"0","0","10080756","0","0","8","13","0","12","10080757","0","0","10080846"
