e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","35.13","2.28","0","316.1","0","0","0","0","0","0","119001","10000","0","0","0.28","0","15","39.42","0","0","0","1","0","0","0","0","0","0","31190","0","2.51","0","4.38","0","0","0","0","0.25"
"0","52.7","2.74","0","379.3","0","0","0","0","0","0","119001","20000","0","0","0.42","0","30","47.3","0","0","0","2","0","0","0","0","0","0","31190","0","3.01","0","6.57","0","0","0","0","0.38"
"0","70.26","3.19","0","442.5","0","0","0","0","0","0","119001","30000","0","0","0.56","0","100","55.19","0","0","0","3","0","0","0","0","0","0","31190","0","3.51","0","8.76","0","0","0","0","0.5"
"0","87.83","3.65","0","505.8","0","0","0","0","0","0","119001","40000","0","0","0.7","0","120","63.07","0","0","0","4","0","0","0","0","0","0","31190","0","4.02","0","10.95","0","0","0","0","0.63"
"0","105.4","4.1","0","569","0","0","0","0","0","0","119001","50000","0","0","0.84","0","150","70.96","0","0","0","5","0","0","0","0","0","0","31190","0","4.52","0","13.14","0","0","0","0","0.75"
"0","53.38","3.3","0","480.4","0","0","0","0","0","0","119101","10000","0","0","0.3","0","15","37.03","0","0","0","1","0","0","0","0","0","0","31191","0","2.73","0","4.11","0","0","0","0","0.37"
"0","80.07","3.96","0","576.5","0","0","0","0","0","0","119101","20000","0","0","0.45","0","30","44.44","0","0","0","2","0","0","0","0","0","0","31191","0","3.28","0","6.17","0","0","0","0","0.56"
"0","106.8","4.62","0","672.6","0","0","0","0","0","0","119101","30000","0","0","0.6","0","100","51.84","0","0","0","3","0","0","0","0","0","0","31191","0","3.82","0","8.22","0","0","0","0","0.74"
"0","133.5","5.28","0","768.6","0","0","0","0","0","0","119101","40000","0","0","0.75","0","120","59.25","0","0","0","4","0","0","0","0","0","0","31191","0","4.37","0","10.28","0","0","0","0","0.93"
"0","160.2","5.94","0","864.7","0","0","0","0","0","0","119101","50000","0","0","0.9","0","150","66.65","0","0","0","5","0","0","0","0","0","0","31191","0","4.91","0","12.33","0","0","0","0","1.11"
"0","42.52","2.85","0","382.7","0","0","0","0","5.04","0","119201","10000","45.34","0","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31192","0","2.16","0","0","0","0","0","0","0.32"
"0","63.78","3.42","0","459.2","0","0","0","0","7.56","0","119201","20000","54.41","0","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31192","0","2.59","0","0","0","0","0","0","0.48"
"0","85.04","3.99","0","535.8","0","0","0","0","10.08","0","119201","30000","63.48","0","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31192","0","3.02","0","0","0","0","0","0","0.64"
"0","106.3","4.56","0","612.3","0","0","0","0","12.6","0","119201","40000","72.54","0","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31192","0","3.46","0","0","0","0","0","0","0.8"
"0","127.6","5.13","0","688.9","0","0","0","0","15.12","0","119201","50000","81.61","0","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31192","0","3.89","0","0","0","0","0","0","0.96"
"0","31.33","2.28","0","282","0","0","0","0","5.19","0","119301","10000","46.71","0","0.2","0","15","0","0","0","0","1","0","0","0","0","0","0","31193","0","1.82","0","0","0","0","0","0","0.25"
"0","47","2.74","0","338.4","0","0","0","0","7.79","0","119301","20000","56.05","0","0.3","0","30","0","0","0","0","2","0","0","0","0","0","0","31193","0","2.18","0","0","0","0","0","0","0.38"
"0","62.66","3.19","0","394.8","0","0","0","0","10.38","0","119301","30000","65.39","0","0.4","0","100","0","0","0","0","3","0","0","0","0","0","0","31193","0","2.55","0","0","0","0","0","0","0.5"
"0","78.33","3.65","0","451.2","0","0","0","0","12.98","0","119301","40000","74.74","0","0.5","0","120","0","0","0","0","4","0","0","0","0","0","0","31193","0","2.91","0","0","0","0","0","0","0.63"
"0","93.99","4.1","0","507.6","0","0","0","0","15.57","0","119301","50000","84.08","0","0.6","0","150","0","0","0","0","5","0","0","0","0","0","0","31193","0","3.28","0","0","0","0","0","0","0.75"
"0","38.15","2.62","0","343.4","0","0","0","0","5.52","0","119901","10000","49.67","0","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31199","0","2.39","0","0","0","0","0","0","0.29"
"0","57.23","3.14","0","412.1","0","0","0","0","8.28","0","119901","20000","59.6","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31199","0","2.87","0","0","0","0","0","0","0.44"
"0","76.3","3.67","0","480.8","0","0","0","0","11.04","0","119901","30000","69.54","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31199","0","3.35","0","0","0","0","0","0","0.58"
"0","95.38","4.19","0","549.4","0","0","0","0","13.8","0","119901","40000","79.47","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31199","0","3.82","0","0","0","0","0","0","0.73"
"0","114.5","4.72","0","618.1","0","0","0","0","16.56","0","119901","50000","89.41","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31199","0","4.3","0","0","0","0","0","0","0.87"
"0","51.06","3.42","0","459.6","0","0","0","0","4.38","0","120001","10000","39.42","0","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31200","0","2.51","0","0","0","0","0","0","0.38"
"0","76.59","4.1","0","551.5","0","0","0","0","6.57","0","120001","20000","47.3","0","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31200","0","3.01","0","0","0","0","0","0","0.57"
"0","102.2","4.79","0","643.4","0","0","0","0","8.76","0","120001","30000","55.19","0","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31200","0","3.51","0","0","0","0","0","0","0.76"
"0","127.7","5.47","0","735.4","0","0","0","0","10.95","0","120001","40000","63.07","0","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31200","0","4.02","0","0","0","0","0","0","0.95"
"0","153.2","6.16","0","827.3","0","0","0","0","13.14","0","120001","50000","70.96","0","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31200","0","4.52","0","0","0","0","0","0","1.14"
"0","37.06","2.51","0","333.6","0","0","0","0","5.84","0","120701","10000","52.52","15","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31207","0","2.16","0","0","0","0","0","0","0.28"
"0","55.59","3.01","0","400.3","0","0","0","0","8.76","0","120701","20000","63.02","15","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31207","0","2.59","0","0","0","0","0","0","0.42"
"0","74.12","3.51","0","467","0","0","0","0","11.68","0","120701","30000","73.53","15","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31207","0","3.02","0","0","0","0","0","0","0.56"
"0","92.65","4.02","0","533.8","0","0","0","0","14.6","0","120701","40000","84.03","15","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31207","0","3.46","0","0","0","0","0","0","0.7"
"0","111.2","4.52","0","600.5","0","0","0","0","17.52","0","120701","50000","94.54","15","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31207","0","3.89","0","0","0","0","0","0","0.84"
"0","37.72","2.62","0","339.5","0","0","0","0","6.41","0","120801","10000","57.65","10","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31208","0","2.28","0","0","0","0","0","0","0.29"
"0","56.58","3.14","0","407.4","0","0","0","0","9.62","0","120801","20000","69.18","10","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31208","0","2.74","0","0","0","0","0","0","0.44"
"0","75.44","3.67","0","475.3","0","0","0","0","12.82","0","120801","30000","80.71","10","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31208","0","3.19","0","0","0","0","0","0","0.58"
"0","94.3","4.19","0","543.2","0","0","0","0","16.03","0","120801","40000","92.24","10","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31208","0","3.65","0","0","0","0","0","0","0.73"
"0","113.2","4.72","0","611.1","0","0","0","0","19.23","0","120801","50000","103.8","10","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31208","0","4.1","0","0","0","0","0","0","0.87"
"0","32.71","2.62","0","294.4","0","0","0","0","0","0","120901","10000","0","0","0.27","0","15","55.25","0","0","0","1","0","0","0","0","0","0","31209","0","2.39","0","6.14","0","0","0","0","0.29"
"0","49.07","3.14","0","353.3","0","0","0","0","0","0","120901","20000","0","0","0.41","0","30","66.3","0","0","0","2","0","0","0","0","0","0","31209","0","2.87","0","9.21","0","0","0","0","0.44"
"0","65.42","3.67","0","412.2","0","0","0","0","0","0","120901","30000","0","0","0.54","0","100","77.35","0","0","0","3","0","0","0","0","0","0","31209","0","3.35","0","12.28","0","0","0","0","0.58"
"0","81.78","4.19","0","471","0","0","0","0","0","0","120901","40000","0","0","0.68","0","120","88.4","0","0","0","4","0","0","0","0","0","0","31209","0","3.82","0","15.35","0","0","0","0","0.73"
"0","98.13","4.72","0","529.9","0","0","0","0","0","0","120901","50000","0","0","0.81","0","150","99.45","0","0","0","5","0","0","0","0","0","0","31209","0","4.3","0","18.42","0","0","0","0","0.87"
"0","38.29","2.96","0","344.6","0","0","0","0","6.27","0","121001","10000","56.39","20","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31210","0","2.05","0","0","0","0","0","0","0.33"
"0","57.44","3.55","0","413.5","0","0","0","0","9.41","0","121001","20000","67.67","20","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31210","0","2.46","0","0","0","0","0","0","0.5"
"0","76.58","4.14","0","482.4","0","0","0","0","12.54","0","121001","30000","78.95","20","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31210","0","2.87","0","0","0","0","0","0","0.66"
"0","95.73","4.74","0","551.4","0","0","0","0","15.68","0","121001","40000","90.22","20","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31210","0","3.28","0","0","0","0","0","0","0.83"
"0","114.9","5.33","0","620.3","0","0","0","0","18.81","0","121001","50000","101.5","20","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31210","0","3.69","0","0","0","0","0","0","0.99"
"0","41.43","2.73","0","372.9","0","0","0","0","0","0","121101","10000","0","0","0.28","0","15","45.34","0","0","0","1","0","0","0","0","0","0","31211","0","2.51","0","5.04","0","0","0","0","0.3"
"0","62.15","3.28","0","447.5","0","0","0","0","0","0","121101","20000","0","0","0.42","0","30","54.41","0","0","0","2","0","0","0","0","0","0","31211","0","3.01","0","7.56","0","0","0","0","0.45"
"0","82.86","3.82","0","522.1","0","0","0","0","0","0","121101","30000","0","0","0.56","0","100","63.48","0","0","0","3","0","0","0","0","0","0","31211","0","3.51","0","10.08","0","0","0","0","0.6"
"0","103.6","4.37","0","596.6","0","0","0","0","0","0","121101","40000","0","0","0.7","0","120","72.54","0","0","0","4","0","0","0","0","0","0","31211","0","4.02","0","12.6","0","0","0","0","0.75"
"0","124.3","4.91","0","671.2","0","0","0","0","0","0","121101","50000","0","0","0.84","0","150","81.61","0","0","0","5","0","0","0","0","0","0","31211","0","4.52","0","15.12","0","0","0","0","0.9"
"0","37.14","2.73","0","334.3","0","0","0","0","6.27","0","121201","10000","56.39","20","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31212","0","2.51","0","0","0","0","0","0","0.3"
"0","55.71","3.28","0","401.2","0","0","0","0","9.41","0","121201","20000","67.67","20","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31212","0","3.01","0","0","0","0","0","0","0.45"
"0","74.28","3.82","0","468","0","0","0","0","12.54","0","121201","30000","78.95","20","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31212","0","3.51","0","0","0","0","0","0","0.6"
"0","92.85","4.37","0","534.9","0","0","0","0","15.68","0","121201","40000","90.22","20","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31212","0","4.02","0","0","0","0","0","0","0.75"
"0","111.5","4.91","0","601.7","0","0","0","0","18.81","0","121201","50000","101.5","20","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31212","0","4.52","0","0","0","0","0","0","0.9"
"0","33.23","2.28","0","299.1","0","0","0","0","4.92","0","121301","10000","44.32","0","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31213","0","1.94","0","0","0","0","0","0","0.25"
"0","49.85","2.74","0","358.9","0","0","0","0","7.38","0","121301","20000","53.18","0","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31213","0","2.33","0","0","0","0","0","0","0.38"
"0","66.46","3.19","0","418.7","0","0","0","0","9.84","0","121301","30000","62.05","0","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31213","0","2.72","0","0","0","0","0","0","0.5"
"0","83.08","3.65","0","478.6","0","0","0","0","12.3","0","121301","40000","70.91","0","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31213","0","3.1","0","0","0","0","0","0","0.63"
"0","99.69","4.1","0","538.4","0","0","0","0","14.76","0","121301","50000","79.78","0","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31213","0","3.49","0","0","0","0","0","0","0.75"
"0","35.13","2.28","0","316.1","0","0","0","0","0","0","121401","10000","0","0","0.23","0","15","41.35","0","0","0","1","0","0","0","0","0","0","31214","0","2.05","0","4.59","0","0","0","0","0.25"
"0","52.7","2.74","0","379.3","0","0","0","0","0","0","121401","20000","0","0","0.35","0","30","49.62","0","0","0","2","0","0","0","0","0","0","31214","0","2.46","0","6.89","0","0","0","0","0.38"
"0","70.26","3.19","0","442.5","0","0","0","0","0","0","121401","30000","0","0","0.46","0","100","57.89","0","0","0","3","0","0","0","0","0","0","31214","0","2.87","0","9.18","0","0","0","0","0.5"
"0","87.83","3.65","0","505.8","0","0","0","0","0","0","121401","40000","0","0","0.58","0","120","66.16","0","0","0","4","0","0","0","0","0","0","31214","0","3.28","0","11.48","0","0","0","0","0.63"
"0","105.4","4.1","0","569","0","0","0","0","0","0","121401","50000","0","0","0.69","0","150","74.43","0","0","0","5","0","0","0","0","0","0","31214","0","3.69","0","13.77","0","0","0","0","0.75"
"0","39.24","3.08","0","353.2","0","0","0","0","5.15","0","121501","10000","46.37","0","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31215","0","2.39","0","0","0","0","0","0","0.34"
"0","58.86","3.7","0","423.8","0","0","0","0","7.73","0","121501","20000","55.64","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31215","0","2.87","0","0","0","0","0","0","0.51"
"0","78.48","4.31","0","494.5","0","0","0","0","10.3","0","121501","30000","64.92","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31215","0","3.35","0","0","0","0","0","0","0.68"
"0","98.1","4.93","0","565.1","0","0","0","0","12.88","0","121501","40000","74.19","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31215","0","3.82","0","0","0","0","0","0","0.85"
"0","117.8","5.54","0","635.8","0","0","0","0","15.45","0","121501","50000","83.47","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31215","0","4.3","0","0","0","0","0","0","1.02"
"0","40.62","2.16","0","365.6","0","0","0","0","6.53","0","121601","10000","58.78","20","0.2","0","15","0","0","0","0","1","0","0","0","0","0","0","31216","0","1.82","0","0","0","0","0","0","0.24"
"0","60.93","2.59","0","438.7","0","0","0","0","9.8","0","121601","20000","70.54","20","0.3","0","30","0","0","0","0","2","0","0","0","0","0","0","31216","0","2.18","0","0","0","0","0","0","0.36"
"0","81.24","3.02","0","511.8","0","0","0","0","13.06","0","121601","30000","82.29","20","0.4","0","100","0","0","0","0","3","0","0","0","0","0","0","31216","0","2.55","0","0","0","0","0","0","0.48"
"0","101.6","3.46","0","585","0","0","0","0","16.33","0","121601","40000","94.05","20","0.5","0","120","0","0","0","0","4","0","0","0","0","0","0","31216","0","2.91","0","0","0","0","0","0","0.6"
"0","121.9","3.89","0","658.1","0","0","0","0","19.59","0","121601","50000","105.8","20","0.6","0","150","0","0","0","0","5","0","0","0","0","0","0","31216","0","3.28","0","0","0","0","0","0","0.72"
"0","40.62","3.3","0","365.6","0","0","0","0","0","0","121901","10000","0","0","0.34","0","15","48.19","0","0","0","1","0","0","0","20","0","0","31219","0","3.08","0","5.35","0","0","0","0","0.37"
"0","60.93","3.96","0","438.7","0","0","0","0","0","0","121901","20000","0","0","0.51","0","30","57.83","0","0","0","2","0","0","0","20","0","0","31219","0","3.7","0","8.03","0","0","0","0","0.56"
"0","81.24","4.62","0","511.8","0","0","0","0","0","0","121901","30000","0","0","0.68","0","100","67.47","0","0","0","3","0","0","0","20","0","0","31219","0","4.31","0","10.7","0","0","0","0","0.74"
"0","101.6","5.28","0","585","0","0","0","0","0","0","121901","40000","0","0","0.85","0","120","77.1","0","0","0","4","0","0","0","20","0","0","31219","0","4.93","0","13.38","0","0","0","0","0.93"
"0","121.9","5.94","0","658.1","0","0","0","0","0","0","121901","50000","0","0","1.02","0","150","86.74","0","0","0","5","0","0","0","20","0","0","31219","0","5.54","0","16.05","0","0","0","0","1.11"
"0","35.97","2.62","0","323.8","0","0","0","0","6.01","0","122001","10000","54.11","20","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31220","0","1.94","0","0","0","0","0","0","0.29"
"0","53.96","3.14","0","388.6","0","0","0","0","9.02","0","122001","20000","64.93","20","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31220","0","2.33","0","0","0","0","0","0","0.44"
"0","71.94","3.67","0","453.3","0","0","0","0","12.02","0","122001","30000","75.75","20","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31220","0","2.72","0","0","0","0","0","0","0.58"
"0","89.93","4.19","0","518.1","0","0","0","0","15.03","0","122001","40000","86.58","20","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31220","0","3.1","0","0","0","0","0","0","0.73"
"0","108","4.72","0","582.8","0","0","0","0","18.03","0","122001","50000","97.4","20","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31220","0","3.49","0","0","0","0","0","0","0.87"
"0","34.18","2.39","0","307.6","0","0","0","0","4.59","0","122101","10000","41.35","20","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31221","0","2.16","0","0","0","0","0","0","0.27"
"0","51.27","2.87","0","369.1","0","0","0","0","6.89","0","122101","20000","49.62","20","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31221","0","2.59","0","0","0","0","0","0","0.41"
"0","68.36","3.35","0","430.6","0","0","0","0","9.18","0","122101","30000","57.89","20","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31221","0","3.02","0","0","0","0","0","0","0.54"
"0","85.45","3.82","0","492.2","0","0","0","0","11.48","0","122101","40000","66.16","20","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31221","0","3.46","0","0","0","0","0","0","0.68"
"0","102.6","4.3","0","553.7","0","0","0","0","13.77","0","122101","50000","74.43","20","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31221","0","3.89","0","0","0","0","0","0","0.81"
"0","39.24","2.05","0","353.2","0","0","0","0","5.41","0","122201","10000","48.65","0","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31222","0","2.85","0","0","0","0","0","0","0.23"
"0","58.86","2.46","0","423.8","0","0","0","0","8.12","0","122201","20000","58.38","0","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31222","0","3.42","0","0","0","0","0","0","0.35"
"0","78.48","2.87","0","494.5","0","0","0","0","10.82","0","122201","30000","68.11","0","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31222","0","3.99","0","0","0","0","0","0","0.46"
"0","98.1","3.28","0","565.1","0","0","0","0","13.53","0","122201","40000","77.84","0","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31222","0","4.56","0","0","0","0","0","0","0.58"
"0","117.8","3.69","0","635.8","0","0","0","0","16.23","0","122201","50000","87.57","0","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31222","0","5.13","0","0","0","0","0","0","0.69"
"0","39.24","2.28","0","353.2","0","0","0","0","0","0","122301","10000","0","0","0.27","0","15","49.67","0","0","0","1","0","0","0","20","0","0","31223","0","2.39","0","5.52","0","0","0","0","0.25"
"0","58.86","2.74","0","423.8","0","0","0","0","0","0","122301","20000","0","0","0.41","0","30","59.6","0","0","0","2","0","0","0","20","0","0","31223","0","2.87","0","8.28","0","0","0","0","0.38"
"0","78.48","3.19","0","494.5","0","0","0","0","0","0","122301","30000","0","0","0.54","0","100","69.54","0","0","0","3","0","0","0","20","0","0","31223","0","3.35","0","11.04","0","0","0","0","0.5"
"0","98.1","3.65","0","565.1","0","0","0","0","0","0","122301","40000","0","0","0.68","0","120","79.47","0","0","0","4","0","0","0","20","0","0","31223","0","3.82","0","13.8","0","0","0","0","0.63"
