21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde
"10124009","10","5124006","2023/07/31 12:00:00","1003","127101","2023/08/14 20:59:59","0","10124","0","1","5124429"
"10124010","13","5124006","2023/07/31 12:00:00","1003","126901","2023/08/14 20:59:59","0","10124","0","1","5124430"
"10124011","15","5124003","2023/07/31 12:00:00","1003","126901","2023/08/14 20:59:59","0","10124","0","1","5124431"
"10124012","127001","0","2023/07/31 12:00:00","1004","127001","2023/08/14 20:59:59","0","10124","0","0","5124401"
"10124013","127001","5124003","2023/07/31 12:00:00","1004","127001","2023/08/14 20:59:59","0","10124","0","1","5124421"
"10125001","122801","0","2023/08/17 12:00:00","1004","122801","2023/08/24 20:59:59","0","10125","0","0","5098401"
"10125002","1012503","0","2023/08/17 12:00:00","1002","122701","2023/08/24 20:59:59","0","10125","1","0","5098402"
"10125003","10","0","2023/08/17 12:00:00","1001","122801","2023/08/24 20:59:59","0","10125","0","0","5098403"
"10125004","20","0","2023/08/17 12:00:00","1001","122901","2023/08/24 20:59:59","0","10125","0","0","5098404"
"10125005","30","0","2023/08/17 12:00:00","1001","122701","2023/08/24 20:59:59","0","10125","0","0","5098405"
"10125006","2","0","2023/08/17 12:00:00","1003","122801","2023/08/24 20:59:59","0","10125","0","0","5098406"
"10125007","3","0","2023/08/17 12:00:00","1003","122901","2023/08/24 20:59:59","0","10125","0","0","5098407"
"10125008","4","0","2023/08/17 12:00:00","1003","122701","2023/08/24 20:59:59","0","10125","0","0","5098408"
"10125009","5","0","2023/08/17 12:00:00","1003","122801","2023/08/24 20:59:59","0","10125","0","0","5098409"
"10125010","6","0","2023/08/17 12:00:00","1003","122701","2023/08/24 20:59:59","0","10125","0","0","5098410"
"10125011","8","0","2023/08/17 12:00:00","1003","122701","2023/08/24 20:59:59","0","10125","0","0","5098411"
"10126001","1012603","0","2023/08/31 12:00:00","1002","127202","2023/09/14 20:59:59","0","10126","1","0","5126402"
"10126002","2","0","2023/08/31 12:00:00","1003","127202","2023/09/14 20:59:59","0","10126","0","0","5126406"
"10126003","4","5126001","2023/08/31 12:00:00","1003","127302","2023/09/14 20:59:59","0","10126","0","1","5126407"
"10126004","7","5126001","2023/08/31 12:00:00","1003","127202","2023/09/14 20:59:59","0","10126","0","1","5126408"
"10126005","7","5126003","2023/08/31 12:00:00","1003","127203","2023/09/14 20:59:59","0","10126","0","1","5126428"
"10126006","10","5126001","2023/08/31 12:00:00","1003","127302","2023/09/14 20:59:59","0","10126","0","1","5126409"
"10126007","13","5126001","2023/08/31 12:00:00","1003","127202","2023/09/14 20:59:59","0","10126","0","1","5126410"
"10126008","15","0","2023/08/31 12:00:00","1003","127202","2023/09/14 20:59:59","0","10126","0","0","5126411"
"10127001","1012703","0","2023/09/18 12:00:00","1002","101001","2023/09/25 20:59:59","0","10127","1","0","5100402"
"10127002","1012703","5100001","2023/09/18 12:00:00","1002","123101","2023/09/25 20:59:59","0","10127","1","1","5100422"
"10127003","1012703","5100003","2023/09/18 12:00:00","1002","123101","2023/09/25 20:59:59","0","10127","1","1","5100442"
"10127004","10","0","2023/09/18 12:00:00","1001","102301","2023/09/25 20:59:59","0","10127","0","0","5100403"
"10127005","10","5100001","2023/09/18 12:00:00","1001","123201","2023/09/25 20:59:59","0","10127","0","1","5100423"
"10127006","10","5100003","2023/09/18 12:00:00","1001","123201","2023/09/25 20:59:59","0","10127","0","1","5100443"
"10127007","20","0","2023/09/18 12:00:00","1001","101001","2023/09/25 20:59:59","0","10127","0","0","5100404"
"10127008","20","5100001","2023/09/18 12:00:00","1001","123101","2023/09/25 20:59:59","0","10127","0","1","5100424"
"10127009","20","5100003","2023/09/18 12:00:00","1001","123101","2023/09/25 20:59:59","0","10127","0","1","5100444"
"10127010","30","0","2023/09/18 12:00:00","1001","102301","2023/09/25 20:59:59","0","10127","0","0","5100405"
"10127011","30","5100001","2023/09/18 12:00:00","1001","123201","2023/09/25 20:59:59","0","10127","0","1","5100425"
"10127012","30","5100003","2023/09/18 12:00:00","1001","123201","2023/09/25 20:59:59","0","10127","0","1","5100445"
"10127013","2","0","2023/09/18 12:00:00","1003","101001","2023/09/25 20:59:59","0","10127","0","0","5100406"
"10127014","2","5100001","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100426"
"10127015","2","5100003","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100446"
"10127016","3","0","2023/09/18 12:00:00","1003","102301","2023/09/25 20:59:59","0","10127","0","0","5100407"
"10127017","3","5100001","2023/09/18 12:00:00","1003","123201","2023/09/25 20:59:59","0","10127","0","1","5100427"
"10127018","3","5100003","2023/09/18 12:00:00","1003","123201","2023/09/25 20:59:59","0","10127","0","1","5100447"
"10127019","4","5100002","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100428"
"10127020","4","5100003","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100448"
"10127021","5","5100003","2023/09/18 12:00:00","1003","123201","2023/09/25 20:59:59","0","10127","0","1","5100449"
"10127022","6","5100003","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100450"
"10127023","8","5100001","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100431"
"10127024","8","5100003","2023/09/18 12:00:00","1003","123101","2023/09/25 20:59:59","0","10127","0","1","5100451"
"10128001","1012803","0","2023/09/30 12:00:00","1002","105601","2023/10/14 20:59:59","0","10128","1","0","5128402"
"10128002","2","0","2023/09/30 12:00:00","1003","102801","2023/10/14 20:59:59","0","10128","0","0","5128406"
"10128003","1012803","5128001","2023/09/30 12:00:00","1002","127601","2023/10/14 20:59:59","0","10128","1","1","5128422"
"10128004","2","5128001","2023/09/30 12:00:00","1003","127501","2023/10/14 20:59:59","0","10128","0","1","5128426"
"10128005","4","5128001","2023/09/30 12:00:00","1003","127601","2023/10/14 20:59:59","0","10128","0","1","5128427"
"10128006","7","5128001","2023/09/30 12:00:00","1003","127501","2023/10/14 20:59:59","0","10128","0","1","5128428"
"10128007","10","5128001","2023/09/30 12:00:00","1003","127601","2023/10/14 20:59:59","0","10128","0","1","5128429"
"10128008","13","5128001","2023/09/30 12:00:00","1003","127501","2023/10/14 20:59:59","0","10128","0","1","5128430"
"10128009","15","5128001","2023/09/30 12:00:00","1003","127601","2023/10/14 20:59:59","0","10128","0","1","5128431"
"10129001","123501","0","2023/10/16 12:00:00","1004","102601","2023/10/23 20:59:59","0","10129","0","0","5102401"
"10129002","123501","5102002","2023/10/16 12:00:00","1004","123501","2023/10/23 20:59:59","0","10129","0","1","5102421"
"10129003","1012903","0","2023/10/16 12:00:00","1002","103701","2023/10/23 20:59:59","0","10129","1","0","5102402"
"10129004","1012903","5102002","2023/10/16 12:00:00","1002","123601","2023/10/23 20:59:59","0","10129","1","1","5102422"
"10129005","10","0","2023/10/16 12:00:00","1001","102601","2023/10/23 20:59:59","0","10129","0","0","5102403"
"10129006","10","5102002","2023/10/16 12:00:00","1001","123501","2023/10/23 20:59:59","0","10129","0","1","5102423"
"10129007","20","0","2023/10/16 12:00:00","1001","101301","2023/10/23 20:59:59","0","10129","0","0","5102404"
"10129008","20","5102002","2023/10/16 12:00:00","1001","123701","2023/10/23 20:59:59","0","10129","0","1","5102424"
"10129009","30","0","2023/10/16 12:00:00","1001","103701","2023/10/23 20:59:59","0","10129","0","0","5102405"
"10129010","30","5102002","2023/10/16 12:00:00","1001","123601","2023/10/23 20:59:59","0","10129","0","1","5102425"
"10129011","2","0","2023/10/16 12:00:00","1003","103701","2023/10/23 20:59:59","0","10129","0","0","5102406"
"10129012","2","5102002","2023/10/16 12:00:00","1003","123601","2023/10/23 20:59:59","0","10129","0","1","5102426"
"10129013","3","5102002","2023/10/16 12:00:00","1003","123601","2023/10/23 20:59:59","0","10129","0","1","5102407"
"10129014","4","5102002","2023/10/16 12:00:00","1003","123501","2023/10/23 20:59:59","0","10129","0","1","5102408"
"10129015","5","5102002","2023/10/16 12:00:00","1003","123701","2023/10/23 20:59:59","0","10129","0","1","5102409"
"10129016","6","5102002","2023/10/16 12:00:00","1003","123501","2023/10/23 20:59:59","0","10129","0","1","5102410"
"10129017","8","5102002","2023/10/16 12:00:00","1003","123601","2023/10/23 20:59:59","0","10129","0","1","5102411"
"10130001","1013003","0","2023/10/31 12:00:00","1002","125802","2023/11/14 20:59:59","0","10130","1","0","5130402"
"10130002","1013003","5130001","2023/10/31 12:00:00","1002","125802","2023/11/14 20:59:59","0","10130","1","1","5130422"
"10130003","1013003","5130006","2023/10/31 12:00:00","1002","125801","2023/11/14 20:59:59","0","10130","1","1","5130432"
"10130004","1013003","5130007","2023/10/31 12:00:00","1002","125802","2023/11/14 20:59:59","0","10130","1","1","5130442"
"10130005","2","0","2023/10/31 12:00:00","1003","126002","2023/11/14 20:59:59","0","10130","0","0","5130406"
"10130006","2","5130001","2023/10/31 12:00:00","1003","126002","2023/11/14 20:59:59","0","10130","0","1","5130426"
"10130007","2","5130006","2023/10/31 12:00:00","1003","126001","2023/11/14 20:59:59","0","10130","0","1","5130436"
"10130008","2","5130007","2023/10/31 12:00:00","1003","126002","2023/11/14 20:59:59","0","10130","0","1","5130446"
"10130009","4","5130001","2023/10/31 12:00:00","1003","126102","2023/11/14 20:59:59","0","10130","0","1","5130407"
"10130010","4","5130006","2023/10/31 12:00:00","1003","126101","2023/11/14 20:59:59","0","10130","0","1","5130427"
"10130011","4","5130007","2023/10/31 12:00:00","1003","126102","2023/11/14 20:59:59","0","10130","0","1","5130437"
"10130012","7","5130002","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130408"
"10130013","7","5130006","2023/10/31 12:00:00","1003","125801","2023/11/14 20:59:59","0","10130","0","1","5130428"
"10130014","7","5130007","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130438"
"10130015","10","5130003","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130409"
"10130016","10","5130006","2023/10/31 12:00:00","1003","125801","2023/11/14 20:59:59","0","10130","0","1","5130429"
"10130017","10","5130007","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130439"
"10130018","13","5130004","2023/10/31 12:00:00","1003","126002","2023/11/14 20:59:59","0","10130","0","1","5130410"
"10130019","13","5130006","2023/10/31 12:00:00","1003","126001","2023/11/14 20:59:59","0","10130","0","1","5130430"
"10130020","13","5130007","2023/10/31 12:00:00","1003","126002","2023/11/14 20:59:59","0","10130","0","1","5130440"
"10130021","15","0","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","0","5130411"
"10130022","15","5130001","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130431"
"10130023","15","5130006","2023/10/31 12:00:00","1003","125801","2023/11/14 20:59:59","0","10130","0","1","5130441"
"10130024","15","5130007","2023/10/31 12:00:00","1003","125802","2023/11/14 20:59:59","0","10130","0","1","5130451"
"10131001","1013103","0","2023/11/16 12:00:00","1002","107101","2023/11/23 20:59:59","0","10131","1","0","5104402"
"10131002","1013103","5104003","2023/11/16 12:00:00","1002","107101","2023/11/23 20:59:59","0","10131","1","1","5104422"
"10131003","1013103","5104006","2023/11/16 12:00:00","1002","123801","2023/11/23 20:59:59","0","10131","1","1","5104442"
"10131004","2","0","2023/11/16 12:00:00","1003","100501","2023/11/23 20:59:59","0","10131","0","0","5104406"
"10131005","2","5104003","2023/11/16 12:00:00","1003","100501","2023/11/23 20:59:59","0","10131","0","1","5104426"
"10131006","2","5104006","2023/11/16 12:00:00","1003","123901","2023/11/23 20:59:59","0","10131","0","1","5104446"
"10131007","3","5104003","2023/11/16 12:00:00","1003","107101","2023/11/23 20:59:59","0","10131","0","1","5104407"
"10131008","3","5104006","2023/11/16 12:00:00","1003","123801","2023/11/23 20:59:59","0","10131","0","1","5104427"
"10131009","4","5104003","2023/11/16 12:00:00","1003","100501","2023/11/23 20:59:59","0","10131","0","1","5104408"
"10131010","4","5104006","2023/11/16 12:00:00","1003","123901","2023/11/23 20:59:59","0","10131","0","1","5104428"
"10131011","5","5104006","2023/11/16 12:00:00","1003","123801","2023/11/23 20:59:59","0","10131","0","1","5104409"
"10131012","6","5104006","2023/11/16 12:00:00","1003","123901","2023/11/23 20:59:59","0","10131","0","1","5104410"
"10131013","8","5104006","2023/11/16 12:00:00","1003","123901","2023/11/23 20:59:59","0","10131","0","1","5104411"
"10132001","1013203","0","2023/11/30 12:00:00","1002","128001","2023/12/14 20:59:59","0","10132","1","0","5132402"
"10132002","2","0","2023/11/30 12:00:00","1003","127901","2023/12/14 20:59:59","0","10132","0","0","5132406"
"10132003","4","5132001","2023/11/30 12:00:00","1003","128001","2023/12/14 20:59:59","0","10132","0","1","5132407"
"10132004","7","5132001","2023/11/30 12:00:00","1003","127901","2023/12/14 20:59:59","0","10132","0","1","5132408"
"10132005","10","0","2023/11/30 12:00:00","1003","128001","2023/12/14 20:59:59","0","10132","0","0","5132409"
"10132006","13","5132001","2023/11/30 12:00:00","1003","127901","2023/12/14 20:59:59","0","10132","0","1","5132410"
"10132007","15","0","2023/11/30 12:00:00","1003","127901","2023/12/14 20:59:59","0","10132","0","0","5132411"
"10133001","124101","0","2023/12/18 12:00:00","1004","124101","2023/12/25 20:59:59","0","10133","0","0","5106401"
"10133002","1013303","0","2023/12/18 12:00:00","1002","104701","2023/12/25 20:59:59","0","10133","1","0","5106402"
"10133003","1013303","5106003","2023/12/18 12:00:00","1002","124201","2023/12/25 20:59:59","0","10133","1","1","5106422"
"10133004","2","0","2023/12/18 12:00:00","1003","102201","2023/12/25 20:59:59","0","10133","0","0","5106406"
"10133005","2","5106003","2023/12/18 12:00:00","1003","124101","2023/12/25 20:59:59","0","10133","0","1","5106426"
"10133006","3","5106003","2023/12/18 12:00:00","1003","124001","2023/12/25 20:59:59","0","10133","0","1","5106407"
"10133007","4","5106003","2023/12/18 12:00:00","1003","124201","2023/12/25 20:59:59","0","10133","0","1","5106408"
"10133008","5","5106003","2023/12/18 12:00:00","1003","124201","2023/12/25 20:59:59","0","10133","0","1","5106409"
"10133009","6","5106003","2023/12/18 12:00:00","1003","124101","2023/12/25 20:59:59","0","10133","0","1","5106410"
"10133010","8","5106003","2023/12/18 12:00:00","1003","124201","2023/12/25 20:59:59","0","10133","0","1","5106411"
"10134001","128301","0","2023/12/31 12:00:00","1004","128301","2024/01/14 20:59:59","0","10134","0","0","5134401"
"10134002","1013403","0","2023/12/31 12:00:00","1002","128401","2024/01/14 20:59:59","0","10134","1","0","5134402"
"10134003","2","0","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","0","5134406"
"10134004","1013403","5134001","2023/12/31 12:00:00","1002","128401","2024/01/14 20:59:59","0","10134","1","1","5134422"
"10134005","4","5134001","2023/12/31 12:00:00","1003","128501","2024/01/14 20:59:59","0","10134","0","1","5134407"
"10134006","7","5134001","2023/12/31 12:00:00","1003","128301","2024/01/14 20:59:59","0","10134","0","1","5134408"
"10134007","10","5134003","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","1","5134409"
"10134008","13","5134003","2023/12/31 12:00:00","1003","128501","2024/01/14 20:59:59","0","10134","0","1","5134410"
"10134009","15","5134003","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","1","5134411"
"10134010","1013403","5134007","2023/12/31 12:00:00","1002","128401","2024/01/14 20:59:59","0","10134","1","1","5134442"
"10134011","2","5134007","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","1","5134426"
"10134012","4","5134007","2023/12/31 12:00:00","1003","128501","2024/01/14 20:59:59","0","10134","0","1","5134427"
"10134013","7","5134007","2023/12/31 12:00:00","1003","128301","2024/01/14 20:59:59","0","10134","0","1","5134428"
"10134014","10","5134007","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","1","5134429"
"10134015","13","5134007","2023/12/31 12:00:00","1003","128501","2024/01/14 20:59:59","0","10134","0","1","5134430"
"10134016","15","5134007","2023/12/31 12:00:00","1003","128401","2024/01/14 20:59:59","0","10134","0","1","5134431"
"10135001","124701","0","2024/01/16 12:00:00","1004","124701","2024/01/23 20:59:59","0","10135","0","0","5108401"
"10135002","124701","5108002","2024/01/16 12:00:00","1004","124701","2024/01/23 20:59:59","0","10135","0","1","5108421"
"10135003","1013503","0","2024/01/16 12:00:00","1002","124501","2024/01/23 20:59:59","0","10135","1","0","5108402"
"10135004","1013503","5108002","2024/01/16 12:00:00","1002","124501","2024/01/23 20:59:59","0","10135","1","1","5108422"
"10135005","2","0","2024/01/16 12:00:00","1003","124501","2024/01/23 20:59:59","0","10135","0","0","5108406"
"10135006","2","5108002","2024/01/16 12:00:00","1003","124501","2024/01/23 20:59:59","0","10135","0","1","5108426"
"10135007","3","0","2024/01/16 12:00:00","1003","124601","2024/01/23 20:59:59","0","10135","0","0","5108407"
"10135008","3","5108002","2024/01/16 12:00:00","1003","124601","2024/01/23 20:59:59","0","10135","0","1","5108427"
"10135009","4","0","2024/01/16 12:00:00","1003","124701","2024/01/23 20:59:59","0","10135","0","0","5108408"
"10135010","4","5108002","2024/01/16 12:00:00","1003","124701","2024/01/23 20:59:59","0","10135","0","1","5108428"
"10135011","5","5108006","2024/01/16 12:00:00","1003","124601","2024/01/23 20:59:59","0","10135","0","1","5108429"
"10135012","6","0","2024/01/16 12:00:00","1003","124501","2024/01/23 20:59:59","0","10135","0","0","5108410"
"10135013","6","5108002","2024/01/16 12:00:00","1003","124501","2024/01/23 20:59:59","0","10135","0","1","5108430"
