ff35ec30a7e50a4668a43e435e6582d52f9673e84a287e67eec98305ac54b98a,f7f87db83d72f6879788afab50d888c879201a47c59d172d3ade6ba3b695e98e,0dac6e201ec63f855406227ac610fd63639b477c1100d6bc9281bd95299ec845,bd6320ec92bb05871b8f745c6e9322b80b0736223b277857da38acb338c4ae64,066d365a27488a51b6d14358497acd9aef38dce17606875811c61e43d2470d69,f2fe0e1658dc0bd0b9326800335188f158d14097149ddd03ecd9407e522a2aa0,c50d7e2f68a80a1761d8391fc1207be267ec937213dd9bb57a16beec2ac6e62d,139cf14f0e4b56deff38adaa7307ea224fc6d1425cf55aa8952b941d7aabda09,3dc4721a6d4b4e4c2c2d69099f3a51f30f09a4cac1da8151f0e9709dc1354c28,95f9df115b9771c1dabe4a396198f0e9d40944ba04eccc49d30c89ad3a98d6e3,ea782b42c5af91c95ecbb00f39401fd7e36c0dde26a521a1ec0f2fa1c5af1d27
"11","10","0.5","は、はい！　よいしょ、よいしょ…\nごめんなさい、せっかくのプールで\n練習に付き合ってもらって…","0","918","0","110111","1","0","19180020"
"91","","","","","918","","0","","","19180021"
"93","","","0","","918","","0.5","","","19180022"
"21","","","vo_fpc_21802","","918","","vo_fpc","0","","19180023"
"11","10","0.5","いいのよ。\n先生はいつでも頑張る子の味方だもの♪","0","918","0","113511","1","0","19180024"
"91","","","","","918","","0","","","19180025"
"93","","","0","","918","","0.5","","","19180026"
"32","","","0","","918","","12","","","19180027"
"32","","","1","","918","","42","","","19180028"
"32","","","1","","918","","41","","","19180029"
"3","0","","18_misato_idle_in","1","918","0.1","113511","18_misato_idle_loop","0.1","19180030"
"3","0","","18_io_stopSwim_in","1","918","0.1","110111","18_io_stopSwim_loop","0.1","19180031"
"21","","","vo_fpc_21803","","918","","vo_fpc","0","","19180032"
"11","10","0.5","でも、私も先生だから\n本当は教えてあげないといけないのに…","0","918","0","110111","1","0","19180033"
"91","","","","","918","","0","","","19180034"
"93","","","0","","918","","0.5","","","19180035"
"3","0","","18_misato_talk_in","1","918","0.1","113511","18_misato_talk_loop","0.1","19180036"
"21","","","vo_fpc_21804","","918","","vo_fpc","0","","19180037"
"11","10","0.5","こうして今からでも何かを\n学ぶっていう経験は\nきっと子供たちに教えるうえで\n役に立つと思うの。","0","918","0","113511","1","0","19180038"
"91","","","","","918","","0","","","19180039"
"93","","","0","","918","","0.5","","","19180040"
"21","","","vo_fpc_21805","","918","","vo_fpc","0","","19180041"
"11","10","0.5","それに…\n生徒にもいろんな子がいるんだから、\n色んな先生がいてもいいじゃない？","0","918","0","113511","1","0","19180042"
"91","","","","","918","","0","","","19180043"
"93","","","0","","918","","0.5","","","19180044"
"3","0","","18_io_guts_in","1","918","0.1","110111","18_io_guts_loop","0.1","19180045"
"21","","","vo_fpc_21806","","918","","vo_fpc","0","","19180046"
"11","10","0.5","ミサト先生…\n私、がんばります！\n授業も、泳ぎも…","0","918","0","110111","1","0","19180047"
"91","","","","","918","","0","","","19180048"
"93","","","0","","918","","0.5","","","19180049"
"3","0","","18_io_flutterKick2_in","1","918","0.1","110111","18_io_flutterKick2_loop","0.1","19180050"
"2","-180","","300","","918","","110111","1.8552036199095","","19180051"
"33","-180","","300","","918","","42","1.8552036199095","","19180052"
"33","-180","","300","","918","","12","1.8552036199095","","19180053"
"32","","","0","","918","","42","","","19180054"
"32","","","1","","918","","12","","","19180055"
"93","","","0","","918","","1","","","19180056"
"3","0","","18_misato_talk2_in","1","918","0.1","113511","18_misato_talk2_loop","0.1","19180057"
"91","","","","","918","","19180051","","","19180058"
"2","-180","","850","","918","","110111","3.23529411764706","","19180059"
"33","-180","","850","","918","","42","3.23529411764706","","19180060"
"33","-180","","850","","918","","12","3.23529411764706","","19180061"
"32","","","1","","918","","42","","","19180062"
"32","","","0","","918","","12","","","19180063"
"3","0","","18_misato_surprise_in","1","918","0.1","113511","18_misato_surprise_loop","0.1","19180064"
"3","0","","18_io_accident_in","1","918","0.1","110111","18_io_accident_loop","0.1","19180065"
"21","","","vo_fpc_21807","","918","","vo_fpc","0","","19180066"
"11","10","0.5","きゃっ水着が！","0","918","0","110111","1","0","19180067"
"91","","","","","918","","0","","","19180068"
"93","","","0","","918","","0.5","","","19180069"
"21","","","vo_fpc_21808","","918","","vo_fpc","0","","19180070"
"11","10","0.5","イオ先生！？\nあらあら～！","0","918","0","113511","1","0","19180071"
"91","","","","","918","","0","","","19180072"
"93","","","0","","918","","0.5","","","19180073"
"3","0","","18_misato_breastStroke_in","1","918","0","113511","cmn_swm_breastStroke","0.1","19180074"
"32","","","0","","918","","41","","","19180075"
"32","","","1","","918","","11","","","19180076"
"2","-180","","850","","918","","113511","3.61990950226244","","19180077"
"33","-180","","850","","918","","11","3.61990950226244","","19180078"
"91","","","","","918","","19180059","","","19180079"
"91","","","","","918","","19180077","","","19180080"
"1","22","19_nozomi_float","117211","-180","919","1.75","1","-850","0","19190001"
"1","22","19_suzuna_float","110011","-180","919","1.75","1","-1150","0","19190002"
"1","12","19_tsumugi_search","117411","-15","919","1.4875","1","-750","0","19190003"
"31","-820","","61","1","919","1","6","-180","","19190004"
"31","-850","","1211","1","919","1","121","-180","","19190005"
"31","150","","1221","1","919","0","122","-180","","19190006"
"31","-1150","","62","1","919","1","6","-180","","19190007"
"31","-1180","","1212","1","919","1","121","-180","","19190008"
"31","-180","","1222","1","919","0","122","-180","","19190009"
"13","","","45","","919","","117211","","","19190010"
"13","","","45","","919","","110011","","","19190011"
"13","","","45","","919","","117411","","","19190012"
"23","1","","se_fpc_water_random","","919","","se_10053800","","","19190013"
"13","","","49","","919","","117411","","","19190014"
"91","","","0","","919","","19190012","","","19190015"
"2","-15","","330","","919","","117411","9.92647058823529","","19190016"
"93","","","0","","919","","3.5","","","19190017"
"21","","","vo_fpc_21900","","919","","vo_fpc","0","","19190018"
"11","15","0.5","ノゾミさん、どこに行ったんでしょう？\n新衣装の案を思いついたのに…","0","919","0","117411","1","0","19190019"
"91","","","","","919","","0","","","19190020"
"93","","","0","","919","","0.5","","","19190021"
"91","","","","","919","","19190016","","","19190022"
"3","1","","19_nozomi_float","","919","0.1","117211","","","19190023"
"3","0","","19_tsumugi_notice_in","1","919","0.1","117411","19_tsumugi_notice_loop","0.1","19190024"
"93","","","0","","919","","0.2","","","19190025"
"21","","","vo_fpc_21901","","919","","vo_fpc","0","","19190026"
"11","10","0.5","あら？　あれは…上流から何か\n光るものが…","0","919","0","117411","1","0","19190027"
"91","","","","","919","","0","","","19190028"
"93","","","0","","919","","0.5","","","19190029"
"2","-180","","150","12","919","","117211","7.35294117647059","","19190030"
"33","-180","","180","12","919","","61","7.35294117647059","","19190031"
"33","-180","","150","12","919","","1211","7.35294117647059","","19190032"
"2","-180","","-150","12","919","","110011","7.35294117647059","","19190033"
"33","-180","","-150","12","919","","62","7.35294117647059","","19190034"
"33","-180","","-180","12","919","","1212","7.35294117647059","","19190035"
"93","","","0","","919","","2","","","19190036"
"3","0","","19_tsumugi_dazzled_in","1","919","0.1","117411","19_tsumugi_dazzled_loop","0.1","19190037"
"91","","","","","919","","19190030","","","19190038"
"21","","","vo_fpc_21902","","919","","vo_fpc","0","","19190039"
"11","10","0.5","メルクリゾートウィスタリアンズ、\n色んなエリアがあって\nすっごく楽しいね！","0","919","-30","117211","1","0","19190040"
"91","","","","","919","","0","","","19190041"
"93","","","0","","919","","0.5","","","19190042"
"21","","","vo_fpc_21903","","919","","vo_fpc","0","","19190043"
"11","10","0.5","ねー♪　めっちゃ映える系？\n写真撮ろ写真～！","0","919","0","110011","1","0","19190044"
"91","","","","","919","","0","","","19190045"
"93","","","0","","919","","0.5","","","19190046"
"21","","","vo_fpc_21904","","919","","vo_fpc","0","","19190047"
"11","10","0.5","え。二人とも何してるんですか！？\nってか眩しすぎません？","0","919","0","117411","1","0","19190048"
"91","","","","","919","","0","","","19190049"
"93","","","0","","919","","0.5","","","19190050"
"33","-180","","150","","919","","61","0","","19190051"
"33","-180","","120","","919","","1211","0","","19190052"
"4","","","1","","919","","117211","","","19190053"
"3","0","","19_nozomi_notice_float","1","919","","117211","19_nozomi_float","0.1","19190054"
"21","","","vo_fpc_21905","","919","","vo_fpc","0","","19190055"
"11","10","0.5","あ、ツムギ！\nスズナちゃんのカリスマオーラが\nすっごいからだよ！","0","919","-30","117211","1","0","19190056"
"91","","","","","919","","0","","","19190057"
"93","","","0","","919","","0.5","","","19190058"
"21","","","vo_fpc_21906","","919","","vo_fpc","0","","19190059"
"11","10","0.5","え～、ノゾミンのアイドルオーラも\nあいかわらずキラッキラで\n鬼やばのやばっしょ！","0","919","0","110011","1","0","19190060"
"91","","","","","919","","0","","","19190061"
"93","","","0","","919","","0.5","","","19190062"
"33","-180","","180","","919","","61","0","","19190063"
"33","-180","","150","","919","","1211","0","","19190064"
"4","","","0","","919","","117211","","","19190065"
"3","0","","19_nozomi_notice_float","1","919","","117211","19_nozomi_float","0.1","19190066"
"21","","","vo_fpc_21907","","919","","vo_fpc","0","","19190067"
"11","10","0.5","私も負けてられないな♪\nもっともっと輝かないと！","0","919","-30","117211","1","0","19190068"
"91","","","","","919","","0","","","19190069"
"93","","","0","","919","","0.5","","","19190070"
"3","0","","19_nozomi_pose_in","1","919","0.1","117211","19_nozomi_pose_loop","0.1","19190071"
"32","","","1","","919","","1221","","","19190072"
"32","","","0","","919","","1211","","","19190073"
"93","","","0","","919","","1.5","","","19190074"
"21","","","vo_fpc_21908","","919","","vo_fpc","0","","19190075"
"11","10","0.5","ウチも、アゲていくよー！\nん～…たー！！","0","919","0","110011","1","0","19190076"
"91","","","","","919","","0","","","19190077"
"93","","","0","","919","","0.5","","","19190078"
"3","0","","19_suzuna_pose_in","1","919","0.1","110011","19_suzuna_pose_loop","0.1","19190079"
"32","","","1","","919","","1222","","","19190080"
"32","","","0","","919","","1212","","","19190081"
"93","","","0","","919","","1.5","","","19190082"
"2","-180","","1150","","919","","117211","7.35294117647059","","19190083"
"33","-180","","1180","","919","","61","7.35294117647059","","19190084"
"33","-180","","1150","","919","","1221","7.35294117647059","","19190085"
"2","-180","","850","","919","","110011","7.35294117647059","","19190086"
"33","-180","","850","","919","","62","7.35294117647059","","19190087"
"33","-180","","820","","919","","1222","7.35294117647059","","19190088"
"21","","","vo_fpc_21909","","919","","vo_fpc","0","","19190089"
"11","10","0.5","ああっ！　さらに眩しくっ！？\nノ、ノゾミさん！　待ってくださーい！","0","919","0","117411","1","0","19190090"
"91","","","","","919","","0","","","19190091"
"93","","","0","","919","","0.5","","","19190092"
"91","","","","","919","","19190083","","","19190093"
"3","0","","19_tsumugi_run_in","1","919","0.1","117411","19_tsumugi_run_loop","0.1","19190094"
"93","","","0","","919","","0.3","","","19190095"
"2","-15","","750","","919","","117411","1.46188652975983","","19190096"
"91","","","","","919","","19190096","","","19190097"
"1","22","20_kasumi_walk","115711","-15","920","1.4875","1","-750","0","19200001"
"5","23","20_kasumi_walk","3","-15","920","1.4875","3","-750","0","19200002"
"23","1","","se_fpc_water_random","","920","","se_10053800","","","19200003"
"91","","","","","920","","19200002","","","19200004"
"2","-15","","0","0","920","","115711","4.41176470588235","","19200005"
"2","-15","","0","0","920","","3","4.41176470588235","","19200006"
"91","","","","","920","","0","","","19200007"
"3","1","","20_kasumi_talk","","920","0.3","115711","","","19200008"
"3","1","","20_kasumi_talk","","920","0.3","3","","","19200009"
"21","0","","vo_fpc_22000","","920","","vo_fpc","0","","19200010"
"11","10","0.5","名探偵カスミのメルクリゾート事件簿\n「プリン消失事件」","0","920","0","115711","1","0","19200011"
"91","","","","","920","","0","","","19200012"
"93","","","0","","920","","0.5","","","19200013"
"3","0","","20_kasumi_cool_in","1","920","0.2","115711","20_kasumi_cool_surprise","0","19200014"
"3","0","","20_kasumi_cool_in","1","920","0.2","3","20_kasumi_cool_loop","0","19200015"
"21","0","","vo_fpc_22001","","920","","vo_fpc","0","","19200016"
"11","10","0.5","フードコートで提供予定だったプリンが\n担当者が目を離した隙にすべて消失…","0","920","0","115711","1","0","19200017"
"91","","","","","920","","0","","","19200018"
"93","","","0","","920","","0.5","","","19200019"
"21","0","","vo_fpc_22002","","920","","vo_fpc","0","","19200020"
"11","10","0.5","衆人環視のフードコートでの犯行。\n移動系の魔法や魔道具の痕跡も無し。","0","920","0","115711","1","0","19200021"
"91","","","","","920","","0","","","19200022"
"93","","","0","","920","","0.5","","","19200023"
"3","0","","20_kasumi_cool_anger_in","1","920","0.2","115711","20_kasumi_cool_anger","0","19200024"
"3","0","","20_kasumi_cool_anger_in","1","920","0.2","3","20_kasumi_cool_loop","0","19200025"
"21","0","","vo_fpc_22003","","920","","vo_fpc","0","","19200026"
"11","10","0.5","関係者のアリバイも完璧だったため\nおそらく犯人は外部の人間。","0","920","0","115711","1","0","19200027"
"91","","","","","920","","0","","","19200028"
"93","","","0","","920","","0.5","","","19200029"
"3","0","","20_kasumi_approach_in","1","920","0.1","115711","20_kasumi_approach_loop","0","19200030"
"3","0","","20_kasumi_approach_in","1","920","0.1","3","20_kasumi_approach_loop","0","19200031"
"21","0","","vo_fpc_22004","","920","","vo_fpc","0","","19200032"
"11","10","0.5","以上の情報からプロファイリング\nできる犯人は…","0","920","0","115711","1","0","19200033"
"91","","","","","920","","0","","","19200034"
"93","","","0","","920","","0.5","","","19200035"
"3","0","","20_kasumi_doya_in","1","920","0.1","115711","20_kasumi_doya_loop","0","19200036"
"3","0","","20_kasumi_doya_in","1","920","0.1","3","20_kasumi_doya_loop","0","19200037"
"21","0","","vo_fpc_22005","","920","","vo_fpc","0","","19200038"
"11","10","0.5","プリンが大好物で壁抜けができ、かつ\nみんなが楽しみにしているプリンを…","0","920","0","115711","1","0","19200039"
"91","","","","","920","","0","","","19200040"
