671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"1397","31","101","0","-1","1","2022/10/06 5:00:00","0","0","1","2022/10/11 04:59:59","30","2000","0"
"1398","41","101","0","-1","1","2022/10/06 5:00:00","0","0","1","2022/10/11 04:59:59","40","2000","0"
"1399","39","111","0","-1","1","2022/10/11 5:00:00","0","0","1","2022/10/15 4:59:59","30","2000","0"
"1400","49","111","0","-1","1","2022/10/11 5:00:00","0","0","1","2022/10/15 4:59:59","40","2000","0"
"1401","37","109","0","-1","1","2022/10/11 5:00:00","0","0","1","2022/10/15 4:59:59","30","2000","0"
"1402","38","112","0","-1","1","2022/10/11 5:00:00","0","0","1","2022/10/15 4:59:59","30","2000","0"
"1403","31","101","0","-1","1","2022/10/15 5:00:00","0","0","1","2022/10/20 4:59:59","30","3000","0"
"1404","41","101","0","-1","1","2022/10/15 5:00:00","0","0","1","2022/10/20 4:59:59","40","2000","0"
"1405","45","104","0","-1","1","2022/10/15 5:00:00","0","0","1","2022/11/01 04:59:59","40","2000","0"
"1406","32","102","0","-1","1","2022/10/20 05:00:00","0","0","1","2022/10/26 04:59:59","30","2000","0"
"1407","42","102","0","-1","1","2022/10/20 05:00:00","0","0","1","2022/10/26 04:59:59","40","2000","0"
"1417","34","103","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/06 4:59:59","30","2000","0"
"1418","44","103","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/06 4:59:59","40","2000","0"
"1419","37","109","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","30","2000","0"
"1420","38","112","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","30","2000","0"
"1421","251","7004","0","-1","1","2022/10/17 12:00:00","0","0","1","2022/10/24 20:59:59","80","1500","0"
"1422","252","7005","0","-1","1","2022/10/17 12:00:00","0","0","1","2022/10/24 20:59:59","80","1500","0"
"1423","151","6004","0","-1","1","2022/10/31 12:00:00","0","0","1","2022/11/14 20:59:59","80","1500","0"
"1424","152","6005","0","-1","1","2022/10/31 12:00:00","0","0","1","2022/11/14 20:59:59","80","1500","0"
"1425","31","101","3","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","31","3000","0"
"1426","31","101","10","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","31","3000","0"
"1427","41","101","3","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","41","3000","0"
"1428","41","101","10","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","41","2000","0"
"1429","11","101","3","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","11","50","0"
"1430","81","101","3","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","81","3000","0"
"1431","81","101","10","-1","1","2022/10/26 5:00:00","0","0","2","2022/11/01 4:59:59","81","2000","0"
"1432","32","102","1","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","31","3000","0"
"1433","32","102","9","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","31","3000","0"
"1434","42","102","1","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","41","3000","0"
"1435","42","102","9","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","41","2000","0"
"1436","12","102","1","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","11","50","0"
"1437","82","102","1","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","81","3000","0"
"1438","82","102","9","-1","1","2022/11/01 5:00:00","0","0","2","2022/11/06 4:59:59","81","2000","0"
"1439","251","7004","0","-1","1","2022/12/16 12:00:00","0","0","1","2022/12/23 20:59:59","80","1500","0"
"1440","252","7005","0","-1","1","2022/12/16 12:00:00","0","0","1","2022/12/23 20:59:59","80","1500","0"
"1441","151","6004","0","-1","1","2022/12/31 12:00:00","0","0","1","2023/01/14 20:59:59","80","1500","0"
"1442","152","6005","0","-1","1","2022/12/31 12:00:00","0","0","1","2023/01/14 20:59:59","80","1500","0"
"1443","91","101","3","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1444","91","101","10","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1445","92","102","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1446","93","111","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1447","94","109","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1448","95","112","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1449","100","8004","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1450","101","8005","0","-1","1","2022/10/26 5:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1451","96","6004","0","-1","1","2022/10/31 12:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1452","97","6005","0","-1","1","2022/10/31 12:00:00","0","0","1","2022/11/01 4:59:59","100","1500","0"
"1453","251","7004","0","-1","1","2022/11/17 12:00:00","0","0","1","2022/11/24 20:59:59","80","1500","0"
"1454","252","7005","0","-1","1","2022/11/17 12:00:00","0","0","1","2022/11/24 20:59:59","80","1500","0"
"1455","541","122","0","-1","1","2022/11/18 5:00:00","0","0","1","2022/11/23 4:59:59","120","2000","0"
"1456","31","101","0","-1","1","2022/11/06 5:00:00","0","0","1","2022/11/11 04:59:59","30","2000","0"
"1457","41","101","0","-1","1","2022/11/06 5:00:00","0","0","1","2022/11/11 04:59:59","40","2000","0"
"1458","39","111","0","-1","1","2022/11/11 5:00:00","0","0","1","2022/11/15 4:59:59","30","2000","0"
"1459","49","111","0","-1","1","2022/11/11 5:00:00","0","0","1","2022/11/15 4:59:59","40","2000","0"
"1460","37","109","0","-1","1","2022/11/11 5:00:00","0","0","1","2022/11/15 4:59:59","30","2000","0"
"1461","38","112","0","-1","1","2022/11/11 5:00:00","0","0","1","2022/11/15 4:59:59","30","2000","0"
"1462","31","101","0","-1","1","2022/11/15 5:00:00","0","0","1","2022/11/20 4:59:59","30","3000","0"
"1463","41","101","0","-1","1","2022/11/15 5:00:00","0","0","1","2022/11/20 4:59:59","40","2000","0"
"1464","45","104","0","-1","1","2022/11/15 5:00:00","0","0","1","2022/12/01 04:59:59","40","2000","0"
"1465","32","102","0","-1","1","2022/11/20 5:00:00","0","0","1","2022/11/25 04:59:59","30","2000","0"
"1466","42","102","0","-1","1","2022/11/20 5:00:00","0","0","1","2022/11/25 04:59:59","40","2000","0"
"1467","81","101","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1468","82","102","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1469","83","111","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1470","84","109","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1471","85","112","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1472","351","8004","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1473","352","8005","0","-1","1","2022/11/23 05:00:00","0","0","1","2022/12/01 04:59:59","80","1500","0"
"1474","31","101","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","30","2000","0"
"1475","41","101","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","40","2000","0"
"1476","37","109","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","30","2000","0"
"1477","38","112","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","30","2000","0"
"1478","34","103","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/6 04:59:59","30","2000","0"
"1479","44","103","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/6 04:59:59","40","2000","0"
"1480","91","101","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1481","92","102","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1482","93","111","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1483","94","109","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1484","95","112","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1485","100","8004","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1486","101","8005","0","-1","1","2022/11/25 5:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1487","96","6004","0","-1","1","2022/11/30 12:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1488","97","6005","0","-1","1","2022/11/30 12:00:00","0","0","1","2022/12/1 04:59:59","100","1500","0"
"1489","151","6004","0","-1","1","2022/11/30 12:00:00","0","0","1","2022/12/14 20:59:59","80","1500","0"
"1490","152","6005","0","-1","1","2022/11/30 12:00:00","0","0","1","2022/12/14 20:59:59","80","1500","0"
"1491","251","7004","0","-1","1","2023/01/16 12:00:00","0","0","1","2023/01/23 20:59:59","80","1500","0"
"1492","252","7005","0","-1","1","2023/01/16 12:00:00","0","0","1","2023/01/23 20:59:59","80","1500","0"
"1493","151","6004","0","-1","1","2023/01/31 12:00:00","0","0","1","2023/02/15 04:59:59","80","1500","0"
"1494","152","6005","0","-1","1","2023/01/31 12:00:00","0","0","1","2023/02/15 04:59:59","80","1500","0"
"1495","32","102","0","-1","1","2022/12/1 05:00:00","0","0","1","2022/12/6 04:59:59","30","2000","0"
"1496","42","102","0","-1","1","2022/12/1 05:00:00","0","0","1","2022/12/6 04:59:59","40","2000","0"
"1497","31","101","0","-1","1","2022/12/06 5:00:00","0","0","1","2022/12/11 04:59:59","30","2000","0"
"1498","41","101","0","-1","1","2022/12/06 5:00:00","0","0","1","2022/12/11 04:59:59","40","2000","0"
"1499","39","111","0","-1","1","2022/12/11 5:00:00","0","0","1","2022/12/16 4:59:59","30","2000","0"
"1500","49","111","0","-1","1","2022/12/11 5:00:00","0","0","1","2022/12/16 4:59:59","40","2000","0"
"1501","37","109","0","-1","1","2022/12/11 5:00:00","0","0","1","2022/12/16 4:59:59","30","2000","0"
"1502","38","112","0","-1","1","2022/12/11 5:00:00","0","0","1","2022/12/16 4:59:59","30","2000","0"
"1503","45","104","0","-1","1","2022/12/16 5:00:00","0","0","1","2023/1/04 04:59:59","40","2000","0"
"1504","31","101","0","-1","201","2022/12/16 5:00:00","0","0","1","2022/12/24 4:59:59","30","3000","0"
"1505","41","101","0","-1","201","2022/12/16 5:00:00","0","0","1","2022/12/24 4:59:59","40","2000","0"
"1506","32","102","0","-1","201","2022/12/16 5:00:00","0","0","1","2022/12/24 4:59:59","30","3000","0"
"1507","42","102","0","-1","201","2022/12/16 5:00:00","0","0","1","2022/12/24 4:59:59","40","3000","0"
"1508","39","111","0","-1","201","2022/12/24 5:00:00","0","0","1","2022/12/28 4:59:59","30","3000","0"
"1509","49","111","0","-1","201","2022/12/24 5:00:00","0","0","1","2022/12/28 4:59:59","40","3000","0"
"1510","37","109","0","-1","1","2022/12/24 5:00:00","0","0","1","2022/12/28 4:59:59","30","3000","0"
"1511","38","112","0","-1","1","2022/12/24 5:00:00","0","0","1","2022/12/28 4:59:59","30","3000","0"
"1512","91","101","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1513","92","102","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1514","93","111","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1515","94","109","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1516","95","112","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1517","100","8004","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1518","101","8005","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1519","96","6004","0","-1","1","2022/12/31 12:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1520","97","6005","0","-1","1","2022/12/31 12:00:00","0","0","1","2023/01/04 4:59:59","100","2500","0"
"1521","34","103","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","30","3000","0"
"1522","44","103","0","-1","1","2022/12/24 5:00:00","0","0","1","2023/01/04 4:59:59","40","3000","0"
"1523","31","101","0","-1","201","2022/12/28 5:00:00","0","0","1","2023/01/04 4:59:59","30","3000","0"
"1524","41","101","0","-1","201","2022/12/28 5:00:00","0","0","1","2023/01/04 4:59:59","40","2000","0"
"1525","32","102","0","-1","201","2022/12/28 5:00:00","0","0","1","2023/01/04 4:59:59","30","3000","0"
"1526","42","102","0","-1","201","2022/12/28 5:00:00","0","0","1","2023/01/04 4:59:59","40","3000","0"
"1527","151","6004","0","-1","1","2023/03/1 5:00:00","0","0","1","2023/03/14 20:59:59","80","1500","0"
"1528","152","6005","0","-1","1","2023/03/1 5:00:00","0","0","1","2023/03/14 20:59:59","80","1500","0"
"1529","541","122","0","-1","1","2023/01/17 5:00:00","0","0","1","2023/01/22 4:59:59","120","2000","0"
"1530","251","7004","0","-1","1","2023/02/09 12:00:00","0","0","1","2023/02/15 4:59:59","80","1500","0"
"1531","252","7005","0","-1","1","2023/02/09 12:00:00","0","0","1","2023/02/15 4:59:59","80","1500","0"
"1532","39","111","0","-1","201","2023/01/04 5:00:00","0","0","1","2023/01/11 4:59:59","30","2000","0"
"1533","49","111","0","-1","201","2023/01/04 5:00:00","0","0","1","2023/01/11 4:59:59","40","2000","0"
"1534","32","102","0","-1","201","2023/01/11 5:00:00","0","0","1","2023/01/15 4:59:59","30","2000","0"
"1535","42","102","0","-1","201","2023/01/11 5:00:00","0","0","1","2023/01/15 4:59:59","40","2000","0"
"1536","37","109","0","-1","1","2023/01/11 5:00:00","0","0","1","2023/01/15 4:59:59","30","2000","0"
"1537","38","112","0","-1","1","2023/01/11 5:00:00","0","0","1","2023/01/15 4:59:59","30","2000","0"
"1538","31","101","0","-1","201","2023/01/15 5:00:00","0","0","1","2023/01/20 4:59:59","30","3000","0"
"1539","41","101","0","-1","201","2023/01/15 5:00:00","0","0","1","2023/01/20 4:59:59","40","2000","0"
"1540","45","104","0","-1","1","2023/01/15 5:00:00","0","0","1","2023/02/01 4:59:59","40","2000","0"
"1541","32","102","0","-1","201","2023/01/20 5:00:00","0","0","1","2023/01/26 4:59:59","30","2000","0"
"1542","42","102","0","-1","201","2023/01/20 5:00:00","0","0","1","2023/01/26 4:59:59","40","2000","0"
"1543","81","101","0","49","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1544","81","101","0","-1","201","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1545","82","102","0","49","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1546","82","102","0","-1","201","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1547","83","111","0","49","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1548","83","111","0","-1","201","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1549","84","109","0","-1","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1550","85","112","0","-1","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1551","351","8004","0","-1","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1552","352","8005","0","-1","1","2023/01/24 5:00:00","0","0","1","2023/02/01 4:59:59","80","1500","0"
"1553","31","101","0","-1","201","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","30","2000","0"
"1554","41","101","0","-1","201","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","40","2000","0"
"1555","37","109","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","30","2000","0"
"1556","38","112","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","30","2000","0"
"1557","34","103","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/06 4:59:59","30","2000","0"
"1558","44","103","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/06 4:59:59","40","2000","0"
"1559","91","101","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1560","92","102","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1561","93","111","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1562","94","109","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1563","95","112","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1564","100","8004","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1565","101","8005","0","-1","1","2023/01/26 5:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1566","96","6004","0","-1","1","2023/01/31 12:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1567","97","6005","0","-1","1","2023/01/31 12:00:00","0","0","1","2023/02/01 4:59:59","100","1500","0"
"1568","32","102","0","-1","201","2023/2/1 05:00:00","0","0","1","2023/2/6 04:59:59","30","2000","0"
"1569","42","102","0","-1","201","2023/2/1 05:00:00","0","0","1","2023/2/6 04:59:59","40","2000","0"
"1570","31","101","0","-1","201","2023/02/06 5:00:00","0","0","1","2023/2/11 04:59:59","30","2000","0"
"1571","41","101","0","-1","201","2023/02/06 5:00:00","0","0","1","2023/2/11 04:59:59","40","2000","0"
"1572","39","111","0","-1","201","2023/02/11 5:00:00","0","0","1","2023/02/15 4:59:59","30","2000","0"
"1573","49","111","0","-1","201","2023/02/11 5:00:00","0","0","1","2023/02/15 4:59:59","40","2000","0"
"1574","31","101","0","-1","201","2023/02/15 5:00:00","0","0","1","2023/02/22 4:59:59","30","5000","0"
"1575","41","101","0","-1","201","2023/02/15 5:00:00","0","0","1","2023/02/22 4:59:59","40","3000","0"
"1576","34","103","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/02/22 4:59:59","30","5000","0"
"1577","44","103","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/02/22 4:59:59","40","5000","0"
"1578","91","101","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1579","92","102","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1580","93","111","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1581","94","109","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1582","95","112","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1583","100","8004","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1584","101","8005","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1585","96","6004","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/2/22 20:59:59","100","2500","0"
"1586","97","6005","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/2/22 20:59:59","100","2500","0"
"1587","96","6004","0","-1","1","2023/02/28 12:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1588","97","6005","0","-1","1","2023/02/28 12:00:00","0","0","1","2023/3/1 04:59:59","100","2500","0"
"1589","98","7004","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/2/22 20:59:59","100","2500","0"
"1590","99","7005","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/2/22 20:59:59","100","2500","0"
"1591","81","101","0","49","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1592","81","101","0","-1","201","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1593","82","102","0","49","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1594","82","102","0","-1","201","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1595","83","111","0","49","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1596","83","111","0","-1","201","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1597","84","109","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1598","85","112","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1599","351","8004","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1600","352","8005","0","-1","1","2023/02/15 5:00:00","0","0","1","2023/03/01 4:59:59","80","2000","0"
"1601","32","102","0","-1","1","2023/02/22 05:00:00","0","0","1","2023/3/1 04:59:59","30","5000","0"
"1602","42","102","0","-1","1","2023/02/22 05:00:00","0","0","1","2023/3/1 04:59:59","40","5000","0"
"1603","39","111","0","-1","1","2023/02/22 05:00:00","0","0","1","2023/3/1 04:59:59","30","5000","0"
